Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P00452	P00452		nrdA		1.01114e+07	9.96445e+06	1.03215e+07	1.02645e+07	1.02978e+07	1.03489e+07
P00490	P00490		malP		7.96476e+06	7.78179e+06	8.12592e+06	8.03624e+06	8.01562e+06	8.03161e+06
P00509	P00509		aspC		1.76899e+07	1.72065e+07	1.79708e+07	1.75159e+07	1.78683e+07	1.77406e+07
P00547	P00547		thrB		1.04802e+06	1.13072e+06	860266	997420	989907	946061
P00550	P00550		mtlA		1.42277e+06	1.61755e+06	1.46707e+06	1.51947e+06	1.52864e+06	1.40482e+06
P00561	P00561		thrA		2.43182e+06	2.32388e+06	2.36447e+06	2.27457e+06	2.44088e+06	2.41934e+06
P00562	P00562		metL		3.24691e+06	3.17691e+06	3.18265e+06	3.08483e+06	3.0075e+06	3.27864e+06
P00579	P00579		rpoD		8.55305e+06	8.23302e+06	7.9747e+06	8.58695e+06	7.81139e+06	8.05518e+06
P00582	P00582		polA		4.9121e+06	4.87054e+06	5.0042e+06	5.11722e+06	5.12937e+06	4.86164e+06
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				3.40543e+06	3.51809e+06		2.89313e+06	3.12626e+06	391263
P00803	P00803		lepB		4.98851e+06	4.87166e+06	5.02149e+06	5.50017e+06	5.33788e+06	4.60687e+06
P00805	P00805		ansB		2.11951e+07	2.12316e+07	2.15176e+07	2.12082e+07	2.12508e+07	2.13569e+07
P00811	P00811		ampC		957998	945580	941212	964597	936941	798730
P00861	P00861		lysA		263372	252601	159764	239752	265730	215874
P00864	P00864		ppc		3.77195e+07	3.64901e+07	3.63363e+07	3.68651e+07	3.62549e+07	3.60152e+07
P00887	P00887		aroH		2.85793e+06	2.79933e+06	2.79133e+06	2.78003e+06	2.88752e+06	2.75107e+06
P00888	P00888		aroF		2.05691e+06	1.99395e+06	2.14901e+06	2.07093e+06	2.13392e+06	2.02416e+06
P00892	P00892		ilvG		1.1212e+06	1.04294e+06	1.33373e+06	1.1724e+06	1.20442e+06	1.30236e+06
P00914	P00914		phrB		845066	777852	732773	669728	709412	690347
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				4.8661e+06	5.04074e+06	2.17306e+06	4.79817e+06	7.23657e+06	8.01751e+06
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				8.01138e+06	7.76069e+06		7.94641e+06		
P00926	P00926		dsdA		1.4045e+06	1.27817e+06	1.42844e+06	1.31673e+06	1.34974e+06	1.39791e+06
P00934	P00934		thrC		4.52534e+06	4.70103e+06	4.68318e+06	4.67078e+06	4.66127e+06	4.56472e+06
P00935	P00935		metB		1.92183e+06	2.36001e+06	2.28514e+06	2.03238e+06	2.34574e+06	1.90848e+06
P00946	P00946		manA		1.13716e+07	1.15634e+07	1.14037e+07	1.16089e+07	1.13211e+07	1.16278e+07
P00954	P00954		trpS		1.33715e+07	1.35154e+07	1.27656e+07	1.34513e+07	1.23887e+07	1.23444e+07
P00956	P00956		ileS		2.0578e+07	2.02675e+07	1.90899e+07	2.03652e+07	1.91334e+07	1.94607e+07
P00957	P00957		alaS		1.86279e+07	1.85772e+07	1.71883e+07	1.83067e+07	1.7606e+07	1.69486e+07
P00959	P00959		metG		1.89047e+07	1.88607e+07	1.86972e+07	1.94356e+07	1.88184e+07	1.83194e+07
P00960	P00960		glyQ		5.23095e+06	4.78648e+06	5.2485e+06	5.06672e+06	4.84468e+06	5.00111e+06
P00961	P00961		glyS		1.42505e+07	1.40943e+07	1.37764e+07	1.42468e+07	1.38605e+07	1.37606e+07
P00962	P00962		glnS		1.03799e+07	1.00559e+07	9.91091e+06	1.02489e+07	9.91798e+06	1.0085e+07
P00963	P00963		asnA		1.46967e+07	1.50501e+07	1.47831e+07	1.51725e+07	1.3787e+07	1.41876e+07
P00968	P00968		carB		6.42386e+06	6.2414e+06	6.15845e+06	6.23676e+06	6.14669e+06	6.22697e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				3.94318e+06	4.06994e+06	1.92994e+06	4.1219e+06	2.46251e+06	1.52001e+06
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				1.35845e+07	1.1628e+07		1.3354e+07		
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				1.03545e+07	1.05857e+07		1.04577e+07	5.77692e+06	
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				1.31177e+07	1.26552e+07		1.29949e+07		
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				9.04538e+06	8.89656e+06		8.46774e+06		
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				6.62567e+06	6.58372e+06	7.04622e+06	6.90918e+06	7.18288e+06	7.61431e+06
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				3.35817e+06	3.33847e+06	2.58915e+06	3.43767e+06		
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				5.22525e+06	5.14627e+06	5.08443e+06	5.32832e+06	4.85337e+06	5.37247e+06
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				5.66115e+06	6.04222e+06	8.12043e+06	5.70204e+06	8.13478e+06	
P02358	P02358		rpsF		1.33194e+08	1.28889e+08	1.11783e+08	1.33355e+08	1.15606e+08	1.13863e+08
P02359	P02359		rpsG		1.32481e+08	1.36691e+08	1.2437e+08	1.33241e+08	1.24748e+08	1.23031e+08
P02413	P02413		rplO		1.15198e+08	1.14297e+08	1.19001e+08	1.17069e+08	1.17712e+08	1.19427e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				723522	770159	354796	779422		301114
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				2.62796e+06	2.69439e+06		2.55164e+06	1.3185e+06	
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				1.4023e+07	1.38195e+07	7.40794e+06	1.4194e+07	7.63905e+06	5.608e+06
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				1.06111e+07	1.01778e+07	5.33563e+06	1.04511e+07	5.12221e+06	5.1683e+06
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				1.07138e+07	1.04566e+07	378154	1.06979e+07		5.40471e+06
P02918	P02918		mrcA		8.53972e+06	8.56046e+06	9.4012e+06	9.45814e+06	1.00054e+07	9.08231e+06
P02919	P02919		mrcB		1.71117e+06	1.56546e+06	1.67589e+06	1.68547e+06	1.62102e+06	1.68706e+06
P02925	P02925		rbsB		6.34414e+06	6.19723e+06	6.02804e+06	6.31043e+06	6.21764e+06	5.90928e+06
P02930	P02930		tolC		2.43205e+07	2.42015e+07	2.50017e+07	2.46101e+07	2.58753e+07	2.5031e+07
P02931	P02931		ompF		3.84202e+07	3.66863e+07	3.91548e+07	3.65878e+07	4.04357e+07	3.84685e+07
P02932	P02932		phoE							1.16254e+06
P02942	P02942		tsr		1.13921e+07	1.11135e+07	1.0524e+07	1.13378e+07	1.01855e+07	1.02568e+07
P02943	P02943		lamB		1.5512e+06	1.60591e+06	1.39701e+06	1.53397e+06	1.47348e+06	1.5846e+06
P03004	P03004		dnaA		2.39774e+06	2.26147e+06	2.22258e+06	2.37e+06	2.29834e+06	2.43218e+06
P03007	P03007		dnaQ		1.1918e+06	1.06486e+06	1.24776e+06	1.13574e+06	990076	1.12181e+06
P03018	P03018		uvrD		3.28795e+06	3.46079e+06	3.49985e+06	3.3868e+06	3.42075e+06	3.42199e+06
P03024	P03024		galR		2.01692e+06	2.05092e+06	2.1582e+06	2.04029e+06	2.15506e+06	1.84807e+06
P03817	P03817		mioC		7.57485e+06	7.5764e+06	7.222e+06	7.06843e+06	6.69958e+06	7.33203e+06
P03841	P03841		malM		9.85341e+06	9.64269e+06	9.97958e+06	9.38131e+06	9.82679e+06	1.05731e+07
P04036	P04036		dapB		5.49622e+06	5.23952e+06	4.62853e+06	5.35551e+06	4.66754e+06	4.9741e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				3.49014e+06	3.53746e+06	3.00445e+06	3.58934e+06	2.45942e+06	
P04079	P04079		guaA		1.75283e+07	1.75712e+07	1.71478e+07	1.76715e+07	1.7651e+07	1.74259e+07
P04335	P04335		frsA		4.52056e+06	4.64644e+06	4.58898e+06	4.46611e+06	4.3188e+06	4.41736e+06
P04425	P04425		gshB		8.02351e+06	7.83663e+06	7.68566e+06	8.07001e+06	7.78377e+06	7.50932e+06
P04693	P04693		tyrB		3.90533e+06	4.04171e+06	3.74349e+06	3.93064e+06	3.93536e+06	3.68818e+06
P04805	P04805		gltX		2.2794e+07	2.21811e+07	2.2398e+07	2.28962e+07	2.2466e+07	2.33674e+07
P04825	P04825		pepN		1.58304e+07	1.56539e+07	1.44901e+07	1.6098e+07	1.51443e+07	1.51719e+07
P04846	P04846		nlpA		3.44416e+06	3.23835e+06	3.2569e+06	3.39587e+06	3.40087e+06	3.38265e+06
P04949	P04949		fliC		3.3213e+07	3.35612e+07	3.88043e+07	3.57737e+07	4.06873e+07	3.65801e+07
P04951	P04951		kdsB		4.09095e+06	4.11907e+06	4.10876e+06	4.03448e+06	3.95258e+06	4.10673e+06
P04982	P04982		rbsD		1.17387e+06	1.20609e+06	1.19743e+06	1.14021e+06	1.17045e+06	1.12535e+06
P04994	P04994		xseA		848475	850352	990925	767784	854511	859607
P04995	P04995		sbcB		6.37851e+06	5.94907e+06	5.96824e+06	6.15419e+06	6.07622e+06	6.33578e+06
P05020	P05020		pyrC		6.64857e+06	6.67639e+06	6.37255e+06	6.62064e+06	6.27481e+06	6.41316e+06
P05041	P05041		pabB		1.34712e+07	1.30165e+07	1.32544e+07	1.31217e+07	1.25655e+07	1.33713e+07
P05055	P05055		pnp		3.46608e+07	3.48339e+07	3.19991e+07	3.48428e+07	3.20193e+07	3.24775e+07
P05100	P05100		tag		1.46308e+06	1.56699e+06	1.36667e+06	1.49096e+06	1.49747e+06	1.48535e+06
P05194	P05194		aroD		1.1305e+06	1.10571e+06	1.12362e+06	1.11206e+06	1.03519e+06	1.04638e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				7.78657e+06	8.3097e+06		7.98485e+06		4.04473e+06
P05458	P05458		ptrA		1.29575e+06	1.12409e+06	1.28558e+06	1.23787e+06	1.25114e+06	1.23554e+06
P05459	P05459		pdxB		6.05795e+06	6.12373e+06	6.1403e+06	6.13698e+06	6.07248e+06	6.04548e+06
P05637	P05637		apaH		1.53121e+06	1.68065e+06	1.53197e+06	1.5519e+06	1.47835e+06	1.57553e+06
P05706	P05706		srlB		560448	508274	581584	572326	560120	497563
P05719	P05719		hsdS		1.43074e+06	1.45391e+06	1.52154e+06	1.45529e+06	1.51819e+06	1.32421e+06
P05791	P05791		ilvD		3.07996e+06	3.13287e+06	3.21912e+06	3.16937e+06	3.05096e+06	3.10327e+06
P05793	P05793		ilvC		7.3262e+06	7.25579e+06	6.99647e+06	7.13152e+06	7.17152e+06	7.49481e+06
P05825	P05825		fepA		4.56775e+06	4.45924e+06	4.56971e+06	4.53388e+06	4.66809e+06	4.47987e+06
P05852	P05852		gcp		2.62883e+06	2.36522e+06	2.5767e+06	2.68528e+06	2.5524e+06	2.55787e+06
P06129	P06129		btuB		1.46197e+07	1.48354e+07	1.44066e+07	1.48465e+07	1.48159e+07	1.47154e+07
P06136	P06136		ftsQ		2.24786e+06	2.21564e+06	2.25908e+06	2.14129e+06	2.04418e+06	2.02426e+06
P06149	P06149		dld		6.4676e+06	6.23803e+06	6.28225e+06	6.39023e+06	6.13343e+06	5.93529e+06
P06282	P06282		cdh		2.67282e+06	2.57014e+06	2.53404e+06	2.58641e+06	2.66964e+06	2.61948e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				3.95089e+06	4.26494e+06	3.80992e+06	4.42734e+06	4.79164e+06	3.15147e+06
P06610	P06610		btuE		8.2484e+06	8.35054e+06	7.5082e+06	8.08609e+06	7.45381e+06	7.54954e+06
P06612	P06612		topA		5.77611e+06	5.6665e+06	5.76583e+06	5.73249e+06	5.79289e+06	5.64731e+06
P06616	P06616		era		3.50568e+06	3.41258e+06	3.92579e+06	3.70842e+06	4.10788e+06	3.84098e+06
P06709	P06709		birA		981051	896489	963489	956045	917867	1.06001e+06
P06710	P06710		dnaX		1.35722e+06	1.25557e+06	1.37544e+06	1.34108e+06	1.40167e+06	1.46073e+06
P06715	P06715		gor		3.40831e+06	3.22765e+06	3.10068e+06	3.31637e+06	3.08873e+06	3.09984e+06
P06722	P06722		mutH		1.18839e+06	1.17038e+06	1.11833e+06	1.18057e+06	1.11301e+06	1.12909e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				3.10467e+06	3.14926e+06	1.94956e+06	3.21965e+06	5.06122e+06	1.87788e+06
P06846	P06846		ebgR		1.38612e+06	1.39734e+06	1.47354e+06	1.30418e+06	1.42016e+06	1.37666e+06
P06959	P06959		aceF		5.94403e+07	5.96174e+07	5.98783e+07	6.02231e+07	5.98671e+07	5.83065e+07
P06961	P06961		cca		1.6137e+06	1.62319e+06	1.58826e+06	1.63247e+06	1.53819e+06	1.59259e+06
P06968	P06968		dut		8.1749e+06	7.89912e+06	7.99202e+06	8.11152e+06	8.38712e+06	7.77005e+06
P06971	P06971		fhuA		1.41685e+07	1.43632e+07	1.4018e+07	1.40052e+07	1.36742e+07	1.4043e+07
P06974	P06974		fliM		1.25893e+06	1.25714e+06	1.33e+06	1.28909e+06	1.29399e+06	1.34144e+06
P06983	P06983		hemC		1.08165e+07	1.09865e+07	1.096e+07	1.08741e+07	1.12304e+07	1.07962e+07
P06986	P06986		hisC		4.43551e+06	4.46446e+06	4.54516e+06	4.50984e+06	4.40546e+06	4.26961e+06
P06987	P06987		hisB		1.19533e+06	1.11495e+06	1.00108e+06	1.09151e+06	966117	1.00367e+06
P06988	P06988		hisD		1.77492e+06	1.65035e+06	1.85531e+06	1.83427e+06	1.94088e+06	1.8205e+06
P06992	P06992		rsmA		2.55867e+06	2.56318e+06	2.49383e+06	2.5444e+06	2.51402e+06	2.53087e+06
P06996	P06996		ompC		2.82723e+08	2.75073e+08	3.02997e+08	2.88977e+08	3.05364e+08	2.99446e+08
P06999	P06999		pfkB		1.42128e+06	1.33073e+06	1.45292e+06	1.41719e+06	1.48812e+06	1.38231e+06
P07000	P07000		pldB		524195	580870	507851	571658	566260	549578
P07001	P07001		pntA		3.59915e+06	3.84155e+06	3.96828e+06	3.65066e+06	3.70598e+06	3.84344e+06
P07003	P07003		poxB		1.93654e+06	1.91804e+06	1.89842e+06	1.83041e+06	1.87766e+06	1.82999e+06
P07004	P07004		proA		2.60247e+07	2.54114e+07	2.53426e+07	2.60652e+07	2.51612e+07	2.58301e+07
P07012	P07012		prfB		8.94702e+06	8.86838e+06	8.61627e+06	9.13127e+06	8.95327e+06	8.81434e+06
P07014	P07014		sdhB		4.73118e+06	4.78473e+06	4.79459e+06	4.7007e+06	4.45436e+06	4.66759e+06
P07017	P07017		tar		4.49983e+06	4.47264e+06	4.58916e+06	4.40031e+06	4.4375e+06	4.45534e+06
P07021	P07021		yfiB		989142	998481	899947	911189	842578	883631
P07023	P07023		tyrA		2.68919e+06	2.76235e+06	2.46978e+06	2.56297e+06	2.42314e+06	2.33672e+06
P07024	P07024		ushA		4.90789e+06	4.93244e+06	5.06363e+06	4.9149e+06	4.92497e+06	4.86592e+06
P07026	P07026		sdiA		1.83838e+06	1.79351e+06	1.83297e+06	1.70973e+06	1.75003e+06	1.76619e+06
P07118	P07118		valS		2.42633e+07	2.40478e+07	2.3493e+07	2.4296e+07	2.35978e+07	2.36054e+07
P07330	P07330		cheB		1.39458e+06	1.29295e+06	1.44049e+06	1.40607e+06	1.60194e+06	1.47118e+06
P07363	P07363		cheA		2.07109e+06	2.07288e+06	2.0974e+06	2.14561e+06	2.00094e+06	2.09646e+06
P07395	P07395		pheT		1.54684e+07	1.55995e+07	1.58575e+07	1.58786e+07	1.57036e+07	1.56555e+07
P07604	P07604		tyrR		2.39664e+06	2.38796e+06	2.547e+06	2.36201e+06	2.47477e+06	2.56505e+06
P07639	P07639		aroB		3.22945e+06	3.24492e+06	3.33854e+06	3.23833e+06	3.26582e+06	3.26287e+06
P07648	P07648		recC		736087	731730	717202	691890	680208	766761
P07649	P07649		truA		1.99436e+06	1.86836e+06	1.9362e+06	2.0302e+06	2.02264e+06	1.93515e+06
P07650	P07650		deoA		6.98463e+06	7.09893e+06	6.92137e+06	6.87189e+06	7.07013e+06	6.68551e+06
P07658	P07658		fdhF		1.00833e+06	980431	946509	969238	952590	941974
P07762	P07762		glgB		2.85162e+06	2.78575e+06	2.78496e+06	2.6792e+06	2.65478e+06	2.77248e+06
P07813	P07813		leuS		1.52389e+07	1.50166e+07	1.43294e+07	1.52352e+07	1.43426e+07	1.4729e+07
P07821	P07821		fhuC		557596	840326	608923	659743	565394	680802
P07822	P07822		fhuD		451468	402991	423880	412664	339324	419133
P07862	P07862		ddlB		5.73485e+06	5.22966e+06	5.73978e+06	5.63157e+06	5.70773e+06	5.93855e+06
