Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P00887	P00887		aroH		2.74166e+06	2.82734e+06	2.36874e+06	2.78238e+06	2.58526e+06	2.30498e+06
P00888	P00888		aroF		2.02272e+06	1.99293e+06	2.08242e+06	1.98909e+06	1.9893e+06	1.96292e+06
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				1.51379e+07	1.47499e+07	1.99237e+07	1.47628e+07	1.95214e+07	1.91718e+07
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				4.15374e+06	4.39315e+06		4.0602e+06		
P00934	P00934		thrC		4.80535e+06	4.97639e+06	4.48694e+06	4.89487e+06	4.65004e+06	4.38527e+06
P00935	P00935		metB		757064	808868	795855	731205	607226	787297
P00946	P00946		manA		1.13538e+07	1.14749e+07	1.17278e+07	1.1352e+07	1.18051e+07	1.19404e+07
P00954	P00954		trpS		1.41964e+07	1.36808e+07	1.40903e+07	1.3571e+07	1.34185e+07	1.34929e+07
P00956	P00956		ileS		2.62912e+07	2.67101e+07	2.5649e+07	2.64536e+07	2.60355e+07	2.63846e+07
P00957	P00957		alaS		1.7678e+07	1.78216e+07	1.72936e+07	1.73888e+07	1.72291e+07	1.71246e+07
P00959	P00959		metG		1.98694e+07	1.96994e+07	1.91507e+07	1.93243e+07	1.9321e+07	1.90615e+07
P00960	P00960		glyQ		4.92245e+06	4.95961e+06	4.94792e+06	4.88148e+06	5.00286e+06	4.67193e+06
P00961	P00961		glyS		1.31666e+07	1.32229e+07	1.29069e+07	1.30777e+07	1.31632e+07	1.31339e+07
P00962	P00962		glnS		1.40962e+07	1.40746e+07	1.33344e+07	1.38343e+07	1.3453e+07	1.34949e+07
P00963	P00963		asnA		2.25485e+07	2.21884e+07	2.06111e+07	2.37271e+07	2.13404e+07	2.04277e+07
P00968	P00968		carB		3.59568e+06	3.59519e+06	3.65226e+06	3.55433e+06	3.71316e+06	3.67478e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				6.92875e+06	6.88015e+06	5.70199e+06	5.94092e+06	5.48544e+06	2.44828e+06
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				2.44951e+06	2.46583e+06	72119.2	2.26508e+06		177847
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				2.31582e+06	2.24338e+06		2.04575e+06		
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				2.75921e+06	2.65272e+06		2.85683e+06		
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				4.26565e+06	4.4294e+06		4.4138e+06		119215
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				958579	1.00395e+06		1.00016e+06		
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				3.06363e+06	3.08847e+06		2.81858e+06		
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				2.81372e+06	2.73355e+06		2.62911e+06		
P02358	P02358		rpsF		9.4687e+07	9.40939e+07	9.41993e+07	9.19676e+07	9.35108e+07	9.25752e+07
P02359	P02359		rpsG		1.60807e+08	1.63613e+08	1.55568e+08	1.58846e+08	1.54281e+08	1.57229e+08
P02413	P02413		rplO		1.31571e+08	1.32179e+08	1.32674e+08	1.29845e+08	1.32796e+08	1.33981e+08
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				3.67746e+06	3.65334e+06	137474	3.6695e+06		3.03382e+06
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				3.00048e+06	3.03642e+06	1.80914e+06	3.07424e+06	1.66223e+06	1.68021e+06
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				2.75099e+06	2.79387e+06	440505	2.76281e+06	756643	
P02918	P02918		mrcA		1.5802e+06	1.52881e+06	1.63138e+06	1.6242e+06	1.64641e+06	1.56711e+06
P02919	P02919		mrcB		1.71996e+06	1.58589e+06	1.69983e+06	1.64061e+06	1.58694e+06	1.76746e+06
P02925	P02925		rbsB		9.68564e+06	9.52667e+06	9.82504e+06	9.8028e+06	9.87084e+06	9.35154e+06
P02930	P02930		tolC		2.5768e+07	2.58062e+07	2.61593e+07	2.52817e+07	2.62224e+07	2.54284e+07
P02931	P02931		ompF		3.99326e+07	3.87714e+07	3.98196e+07	3.92584e+07	3.91474e+07	3.85928e+07
P02942	P02942		tsr		1.43164e+07	1.45012e+07	1.43732e+07	1.4501e+07	1.42974e+07	1.34174e+07
P02943	P02943		lamB		1.4461e+06	1.4649e+06	1.39982e+06	1.46558e+06	1.4912e+06	1.3895e+06
P03004	P03004		dnaA		1.91648e+06	1.82963e+06	1.98128e+06	1.90756e+06	1.98104e+06	2.00385e+06
P03018	P03018		uvrD		3.83378e+06	3.75076e+06	3.8106e+06	3.82649e+06	3.88678e+06	3.87896e+06
P03817	P03817		mioC		1.0035e+07	9.74376e+06	1.03911e+07	9.54677e+06	1.03029e+07	1.01215e+07
P03841	P03841		malM		9.84453e+06	1.0294e+07	1.07375e+07	1.00909e+07	1.07763e+07	1.06186e+07
P04036	P04036		dapB		5.65323e+06	5.4867e+06	5.22892e+06	5.28947e+06	5.34118e+06	5.38938e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				611851	755427		809730		
P04079	P04079		guaA		2.10289e+07	2.08838e+07	2.08457e+07	2.13179e+07	2.09825e+07	2.09378e+07
P04335	P04335		frsA		4.40028e+06	4.55872e+06	4.55966e+06	4.58644e+06	4.63706e+06	4.47139e+06
P04425	P04425		gshB		7.89514e+06	7.86443e+06	8.30475e+06	7.96765e+06	8.35904e+06	8.19315e+06
P04693	P04693		tyrB		3.96412e+06	4.14506e+06	4.07545e+06	3.63372e+06	4.25238e+06	3.91628e+06
P04805	P04805		gltX		2.48587e+07	2.45871e+07	2.26713e+07	2.44886e+07	2.274e+07	2.26118e+07
P04825	P04825		pepN		1.66863e+07	1.70721e+07	1.66705e+07	1.69561e+07	1.68368e+07	1.67881e+07
P04846	P04846		nlpA		3.44605e+06	3.55717e+06	3.3637e+06	3.24899e+06	3.38077e+06	3.32222e+06
P04949	P04949		fliC		4.02902e+07	4.01267e+07	4.13338e+07	3.98463e+07	3.98261e+07	4.00699e+07
P04951	P04951		kdsB		4.24872e+06	4.24679e+06	4.20839e+06	4.12861e+06	4.19111e+06	4.15957e+06
P04982	P04982		rbsD		1.15005e+06	1.22313e+06	1.26622e+06	1.25142e+06	1.20114e+06	1.26573e+06
P04995	P04995		sbcB		1.30345e+07	1.28336e+07	1.38966e+07	1.36902e+07	1.33635e+07	1.28477e+07
P05020	P05020		pyrC		6.3545e+06	6.35444e+06	6.28129e+06	6.34553e+06	6.25254e+06	6.23717e+06
P05041	P05041		pabB		1.73764e+06	1.79762e+06	1.74813e+06	1.74193e+06	1.82369e+06	1.91347e+06
P05055	P05055		pnp		4.39832e+07	4.43231e+07	4.40752e+07	4.34484e+07	4.3863e+07	4.40891e+07
P05100	P05100		tag		2.11908e+06	1.90125e+06	2.08021e+06	2.2381e+06	1.86841e+06	1.97521e+06
P05194	P05194		aroD		1.05181e+06	1.07886e+06	986114	1.10797e+06	1.02308e+06	1.03193e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				3.95134e+06	3.89522e+06	459356	3.89679e+06	125789	427603
P05458	P05458		ptrA		1.05321e+06	966669	967632	974569	899467	852178
P05459	P05459		pdxB		6.18667e+06	6.12788e+06	6.04643e+06	6.18876e+06	6.16614e+06	5.82217e+06
P05637	P05637		apaH		3.16223e+06	2.96897e+06	3.03582e+06	2.88151e+06	3.14154e+06	2.60093e+06
P05719	P05719		hsdS		1.2283e+06	1.11922e+06	1.26099e+06	1.12352e+06	1.15084e+06	1.26504e+06
P05791	P05791		ilvD		3.48274e+06	3.55933e+06	3.24721e+06	3.31521e+06	3.26561e+06	3.14288e+06
P05793	P05793		ilvC		5.88667e+06	5.80242e+06	6.09445e+06	5.53822e+06	5.97042e+06	6.29237e+06
P05825	P05825		fepA		2.05173e+06	2.07866e+06	2.16223e+06	2.05435e+06	2.1567e+06	2.02254e+06
P05852	P05852		gcp		2.59074e+06	2.73497e+06	2.68644e+06	2.74452e+06	2.79492e+06	2.81759e+06
P06129	P06129		btuB		1.33108e+07	1.33891e+07	1.36489e+07	1.32217e+07	1.42896e+07	1.38768e+07
P06149	P06149		dld		6.93576e+06	6.79282e+06	6.45696e+06	6.43557e+06	6.53367e+06	6.73027e+06
P06282	P06282		cdh		2.4256e+06	2.3422e+06	2.64495e+06	2.52548e+06	2.5288e+06	2.51554e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				1.23503e+06	1.28774e+06		1.22321e+06	973852	
P06610	P06610		btuE		6.74525e+06	6.68795e+06	7.14796e+06	6.72149e+06	6.9733e+06	6.82411e+06
P06612	P06612		topA		5.62437e+06	5.94051e+06	6.12527e+06	5.83166e+06	5.8999e+06	5.97562e+06
P06616	P06616		era		3.78847e+06	3.8183e+06	4.00258e+06	3.76232e+06	3.83434e+06	3.85155e+06
P06709	P06709		birA		1.38278e+06	1.42841e+06	1.48899e+06	1.45585e+06	1.48418e+06	1.37837e+06
P06710	P06710		dnaX		1.46741e+06	1.55807e+06	1.53023e+06	1.48246e+06	1.5189e+06	1.58891e+06
P06715	P06715		gor		4.92655e+06	4.75968e+06	4.7896e+06	4.88121e+06	5.02489e+06	4.91446e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				1.84782e+06	1.82283e+06		1.69097e+06		
P06846	P06846		ebgR		1.1999e+06	1.13593e+06	1.40637e+06	1.29732e+06	1.34858e+06	1.27948e+06
P06959	P06959		aceF		6.09143e+07	6.11296e+07	6.3097e+07	5.92999e+07	6.15901e+07	6.06356e+07
P06961	P06961		cca		947707	841546	938466	841868	1.06887e+06	1.03724e+06
P06966	P06966		dicA		3.09441e+06	3.07379e+06	2.52864e+06	3.23883e+06	2.36013e+06	1.63649e+06
P06968	P06968		dut		8.05447e+06	8.23438e+06	8.71458e+06	8.03111e+06	8.62139e+06	8.30838e+06
P06971	P06971		fhuA		1.36583e+07	1.36616e+07	1.4207e+07	1.37735e+07	1.39655e+07	1.41962e+07
P06974	P06974		fliM		1.87698e+06	1.77569e+06	1.75927e+06	1.85183e+06	1.79465e+06	1.78219e+06
P06983	P06983		hemC		1.18182e+07	1.17054e+07	1.18024e+07	1.12946e+07	1.17994e+07	1.17505e+07
P06986	P06986		hisC		4.80128e+06	4.72988e+06	4.6294e+06	4.87757e+06	4.53226e+06	4.35423e+06
P06987	P06987		hisB		1.1986e+06	1.22631e+06	1.24181e+06	1.18735e+06	1.28947e+06	1.1913e+06
P06988	P06988		hisD		1.64345e+06	1.48378e+06	1.75003e+06	1.20579e+06	1.74658e+06	1.81427e+06
P06992	P06992		rsmA		2.10743e+06	2.26241e+06	2.24763e+06	2.15912e+06	2.19733e+06	2.10573e+06
P06996	P06996		ompC		2.43491e+08	2.47595e+08	2.45643e+08	2.36733e+08	2.42401e+08	2.42417e+08
P06999	P06999		pfkB		3.25297e+06	3.16464e+06	2.70743e+06	3.06672e+06	2.54901e+06	2.70321e+06
P07000	P07000		pldB		621258	595871	667181	572142	630196	579524
P07001	P07001		pntA		4.48392e+06	4.79448e+06	4.47353e+06	4.55098e+06	4.68113e+06	4.23781e+06
P07003	P07003		poxB		2.28884e+06	2.45786e+06	2.24541e+06	2.48332e+06	2.23895e+06	2.23534e+06
P07004	P07004		proA		5.34718e+06	5.28348e+06	5.38258e+06	5.20869e+06	5.4847e+06	5.56884e+06
P07012	P07012		prfB		8.98828e+06	8.73712e+06	9.18507e+06	8.7392e+06	9.32427e+06	9.36902e+06
P07014	P07014		sdhB		1.59246e+06	1.73137e+06	1.85859e+06	1.72195e+06	1.81822e+06	1.65582e+06
P07017	P07017		tar		3.39476e+06	3.39773e+06	3.23501e+06	3.4213e+06	3.33872e+06	3.20536e+06
P07021	P07021		yfiB		792262	829968	831266	849104	792586	786591
P07023	P07023		tyrA		2.49207e+06	2.35689e+06	2.19473e+06	2.44624e+06	2.53565e+06	2.36488e+06
P07024	P07024		ushA		5.08504e+06	4.96637e+06	5.16241e+06	4.96042e+06	5.12168e+06	5.05515e+06
P07026	P07026		sdiA		1.74319e+06	1.82162e+06	1.86374e+06	1.79294e+06	1.84646e+06	1.72593e+06
P07118	P07118		valS		2.49439e+07	2.50364e+07	2.48159e+07	2.46087e+07	2.48977e+07	2.51164e+07
P07330	P07330		cheB		1.1238e+06	1.08444e+06	1.21284e+06	963180	1.17055e+06	1.13889e+06
P07363	P07363		cheA		1.70906e+06	1.76383e+06	1.86771e+06	1.69282e+06	1.86014e+06	1.76967e+06
P07395	P07395		pheT		1.65037e+07	1.64312e+07	1.6065e+07	1.61279e+07	1.58882e+07	1.60525e+07
P07604	P07604		tyrR		2.26957e+06	2.22461e+06	2.25749e+06	2.24819e+06	2.17671e+06	2.23918e+06
P07639	P07639		aroB		3.27905e+06	3.30396e+06	3.33826e+06	3.22198e+06	3.24626e+06	3.31879e+06
P07649	P07649		truA		2.07898e+06	2.16789e+06	2.15011e+06	1.95776e+06	2.11013e+06	2.06098e+06
P07650	P07650		deoA		6.19236e+06	6.12316e+06	5.86841e+06	5.97761e+06	6.07284e+06	5.97536e+06
P07658	P07658		fdhF		909387	878965	874988	859649	928038	923664
P07762	P07762		glgB		3.78777e+06	3.75952e+06	3.86647e+06	3.93184e+06	3.85563e+06	3.74003e+06
P07813	P07813		leuS		1.50288e+07	1.51141e+07	1.53501e+07	1.53559e+07	1.52521e+07	1.52678e+07
P07822	P07822		fhuD		1.63809e+06	1.75069e+06	3.39495e+06		3.27958e+06	3.08033e+06
P07862	P07862		ddlB		2.12441e+06	2.1094e+06	2.14155e+06	2.0974e+06	2.21955e+06	2.12099e+06
P07913	P07913		tdh		4.44172e+06	4.28591e+06	4.12249e+06	4.3059e+06	3.95738e+06	4.06479e+06
P08178	P08178		purM		977864	855212	959938	965626	988886	926227
P08179	P08179		purN		2.76392e+06	2.73364e+06	2.94639e+06	2.85351e+06	2.89217e+06	2.51321e+06
P08189	P08189		fimF		1.22431e+06	1.11268e+06	1.29826e+06	1.2364e+06	1.1656e+06	1.23668e+06
P08190	P08190		fimG		1.99877e+06	2.0304e+06	1.91401e+06	2.00751e+06	2.00887e+06	2.03976e+06
P08191	P08191		fimH		2.85714e+06	3.03853e+06	3.07078e+06	3.1158e+06	2.88559e+06	2.77151e+06
P08192	P08192		folC		3.37937e+06	3.42648e+06	3.37235e+06	3.4099e+06	3.46857e+06	3.50298e+06
P08200	P08200		icd		2.53963e+07	2.50587e+07	2.54527e+07	2.45877e+07	2.50651e+07	2.53017e+07
P08201	P08201		nirB		5.3257e+06	5.15857e+06	5.34542e+06	5.27336e+06	5.35237e+06	5.33863e+06
P08244	P08244		pyrF		1.02126e+07	1.02714e+07	1.016e+07	1.0665e+07	1.00986e+07	1.03712e+07
P08245	P08245		yciH		710163	663431	758196	683868	722034	759178
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				956374	948300		929072	434948	
P08312	P08312		pheS		1.43399e+07	1.42992e+07	1.42011e+07	1.40919e+07	1.42581e+07	1.44746e+07
P08331	P08331		cpdB		3.53481e+06	3.45932e+06	3.49313e+06	3.44449e+06	3.51276e+06	3.40035e+06
P08337	P08337		mutT		1.49355e+06	1.51632e+06	1.6086e+06	1.49295e+06	1.48575e+06	1.46625e+06
P08373	P08373		murB		1.69362e+06	1.71204e+06	1.65903e+06	1.77141e+06	1.72128e+06	1.65016e+06
P08390	P08390		usg		5.41228e+06	5.74111e+06	5.68708e+06	5.50524e+06	5.82476e+06	5.71889e+06
P08395	P08395		sppA		3.24483e+06	3.26974e+06	3.2638e+06	3.29992e+06	3.24479e+06	3.12467e+06
P08506	P08506		dacC		6.02925e+06	6.00767e+06	6.34796e+06	6.12481e+06	6.2844e+06	6.21828e+06
P08622	P08622		dnaJ		6.25634e+06	6.09269e+06	6.4795e+06	6.08783e+06	6.43119e+06	6.55862e+06
P08660	P08660		lysC		2.5083e+06	2.55748e+06	2.37363e+06	2.56135e+06	2.52574e+06	2.37942e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				3.31875e+06	3.27617e+06		3.21474e+06		
P08839	P08839		ptsI		3.33853e+07	3.40068e+07	3.43049e+07	3.31615e+07	3.41146e+07	3.41091e+07
P08956	P08956		hsdR		1.60282e+06	1.59297e+06	1.58744e+06	1.51457e+06	1.56592e+06	1.64991e+06
P08957	P08957		hsdM		1.22779e+07	1.22473e+07	1.21249e+07	1.2167e+07	1.23794e+07	1.22478e+07
P09029	P09029		purK		1.08663e+06	1.15845e+06	1.08051e+06	1.1432e+06	1.05877e+06	1.01338e+06
P09030	P09030		xthA		2.68307e+06	2.71555e+06	2.78713e+06	2.61215e+06	2.80969e+06	2.73465e+06
P09053	P09053		avtA		889666	908156	955056	870470	931178	896585
P09126	P09126		hemD		1.49407e+06	1.50559e+06	1.5618e+06	1.49706e+06	1.60179e+06	1.56648e+06
P09127	P09127		hemX		9.38959e+06	9.42712e+06	9.33031e+06	9.50812e+06	9.67838e+06	8.98163e+06
P09147	P09147		galE		9.0945e+06	9.33478e+06	9.75391e+06	9.39176e+06	9.7804e+06	9.66604e+06
P09148	P09148		galT		1.57397e+06	1.59178e+06	1.65034e+06	1.55891e+06	1.70356e+06	1.57245e+06
P09152	P09152		narG		5.42687e+06	5.38902e+06	5.42217e+06	5.50471e+06	5.44913e+06	5.28021e+06
P09155	P09155		rnd		2.41831e+06	2.41348e+06	2.30442e+06	2.42608e+06	2.42835e+06	2.42072e+06
P09158	P09158		speE		7.09024e+06	7.175e+06	7.46664e+06	7.36025e+06	7.52977e+06	7.36834e+06
P09169	P09169		ompT		5.95339e+06	5.72335e+06	5.5887e+06	6.00888e+06	5.78652e+06	5.69534e+06
P09323	P09323		nagE		3.0024e+06	2.37781e+06	3.04649e+06	3.1326e+06	2.82709e+06	2.77125e+06
P09372	P09372		grpE		4.96081e+07	5.08235e+07	5.00553e+07	5.06019e+07	5.03191e+07	5.3211e+07
P09373	P09373		pflB		3.0182e+08	3.02364e+08	3.06801e+08	2.94045e+08	3.04578e+08	3.05423e+08
P09394	P09394		glpQ		5.59114e+06	5.54561e+06	5.34842e+06	5.37926e+06	5.48146e+06	5.36339e+06
P09424	P09424		mtlD		2.40331e+06	2.36002e+06	2.14675e+06	2.25055e+06	2.1781e+06	2.1412e+06
P09546	P09546		putA		1.79551e+06	1.9593e+06	2.15262e+06	1.95576e+06	2.07982e+06	1.95639e+06
P09549	P09549		dedD		1.4697e+06	1.59364e+06	1.53437e+06	1.59116e+06	1.47324e+06	1.39614e+06
P09831	P09831		gltB		3.12115e+06	3.16667e+06	3.25268e+06	3.21408e+06	3.24465e+06	3.20839e+06
P09832	P09832		gltD		3.18458e+06	3.1417e+06	3.11018e+06	3.0053e+06	3.0305e+06	3.06371e+06
P0A698	P0A698		uvrA		2.66783e+06	2.77214e+06	2.65332e+06	2.68873e+06	2.73617e+06	2.67922e+06
P0A6A0	P0A6A0		ubiB		1.81602e+06	1.5258e+06	1.74177e+06	1.76116e+06	1.67102e+06	1.71793e+06
P0A6A3	P0A6A3		ackA		1.21146e+08	1.18782e+08	1.18e+08	1.21224e+08	1.17343e+08	1.15926e+08
P0A6A8	P0A6A8		acpP		1.6038e+08	1.58893e+08	1.54006e+08	1.58168e+08	1.53072e+08	1.54834e+08
P0A6B4	P0A6B4		alr		3.13932e+06	3.23454e+06	3.30876e+06	3.21346e+06	3.27861e+06	3.27663e+06
P0A6B7	P0A6B7		iscS		1.80265e+07	1.82436e+07	1.82285e+07	1.79908e+07	1.80746e+07	1.78752e+07
P0A6C1	P0A6C1		nfo		2.30751e+06	2.22959e+06	2.19217e+06	2.18951e+06	2.31024e+06	2.20438e+06
P0A6D0	P0A6D0		argR		1.59038e+06	1.71414e+06	1.23113e+06	1.38735e+06	1.2708e+06	1.34083e+06
P0A6D3	P0A6D3		aroA		6.03368e+06	5.97231e+06	5.69784e+06	6.28904e+06	5.91259e+06	5.6159e+06
P0A6D7	P0A6D7		aroK		1.27865e+07	1.31173e+07	1.21739e+07	1.30163e+07	1.20876e+07	1.19488e+07
P0A6E4	P0A6E4		argG		755102	763573	789863	691403	709300	825066
P0A6E6	P0A6E6		atpC		7.52026e+06	7.81029e+06	8.11318e+06	7.79762e+06	8.1113e+06	8.4162e+06
P0A6E9	P0A6E9		bioD2		6.36719e+06	6.22561e+06	5.71817e+06	6.3978e+06	6.09993e+06	5.58281e+06
