Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0ABH9	P0ABH9		clpA		1.03979e+07	1.05192e+07	1.05216e+07	1.04037e+07	1.03614e+07	1.02655e+07
P0ABI4	P0ABI4		corA		1.86053e+06	1.78361e+06	1.84573e+06	1.81949e+06	1.839e+06	1.81342e+06
P0ABI8	P0ABI8		cyoB		2.44186e+06	2.4699e+06	2.13553e+06	2.65056e+06	2.7606e+06	2.8652e+06
P0ABJ1	P0ABJ1		cyoA		2.29363e+06	2.36333e+06	2.41861e+06	2.44121e+06	2.4561e+06	2.44277e+06
P0ABJ9	P0ABJ9		cydA		2.67633e+07	2.62056e+07	2.65537e+07	2.66716e+07	2.63643e+07	2.74538e+07
P0ABK2	P0ABK2		cydB		5.9868e+06	5.97153e+06	5.92503e+06	5.8345e+06	6.11896e+06	6.60667e+06
P0ABK5	P0ABK5		cysK		3.9762e+07	3.93579e+07	3.9105e+07	3.92451e+07	3.97889e+07	3.90976e+07
P0ABL5	P0ABL5		napC		2.15164e+06	2.03967e+06	2.24292e+06	2.3459e+06	2.35505e+06	2.34171e+06
P0ABN1	P0ABN1		dgkA		458129	367966	387419	425094	427843	420925
P0ABN5	P0ABN5		dcuA		2.34688e+06	2.34997e+06	2.32484e+06	2.33312e+06	2.28049e+06	2.30738e+06
P0ABN9	P0ABN9		dcuB		7.05563e+06	7.77704e+06	7.31819e+06	7.402e+06	7.09323e+06	6.93512e+06
P0ABP3	P0ABP3		dcuC		1.30217e+06	1.04531e+06	1.16961e+06	1.0167e+06	1.07684e+06	1.20584e+06
P0ABP8	P0ABP8		deoD		5.45387e+07	5.40921e+07	5.41582e+07	5.48801e+07	5.57166e+07	5.69942e+07
P0ABQ0	P0ABQ0		coaBC		3.47376e+06	3.37512e+06	3.46232e+06	3.40115e+06	3.33925e+06	3.62722e+06
P0ABQ2	P0ABQ2		garR		1.99713e+06	2.06399e+06	1.85747e+06	1.94939e+06	2.05991e+06	1.92062e+06
P0ABQ4	P0ABQ4		folA		2.66335e+06	2.55852e+06	2.6996e+06	2.73888e+06	2.7382e+06	2.85878e+06
P0ABS1	P0ABS1		dksA		2.65507e+07	2.62807e+07	2.59454e+07	2.66076e+07	2.66687e+07	2.62025e+07
P0ABS5	P0ABS5		dnaG		1.8424e+06	1.84423e+06	1.90471e+06	1.71288e+06	1.792e+06	1.75159e+06
P0ABT2	P0ABT2		dps		6.19981e+07	6.26126e+07	6.187e+07	6.06858e+07	6.06787e+07	6.02008e+07
P0ABT5	P0ABT5		dusB		733216	657278	702544	620913	549402	508228
P0ABU0	P0ABU0		menB		1.13223e+07	1.15637e+07	1.13874e+07	1.13949e+07	1.1853e+07	1.17463e+07
P0ABU2	P0ABU2		ychF		1.93935e+07	1.94149e+07	1.93837e+07	1.92214e+07	1.90856e+07	1.88179e+07
P0ABU5	P0ABU5		elbB		2.54852e+07	2.49564e+07	2.45171e+07	2.46896e+07	2.48309e+07	2.42469e+07
P0ABU7	P0ABU7		exbB		2.37424e+06	2.32399e+06	2.31683e+06	2.37596e+06	2.34788e+06	2.35939e+06
P0ABU9	P0ABU9		tolQ		2.46581e+06	2.48095e+06	2.6128e+06	2.51795e+06	2.51451e+06	2.38494e+06
P0ABV2	P0ABV2		exbD		3.31347e+06	3.25004e+06	3.34845e+06	3.44626e+06	3.31363e+06	3.39095e+06
P0ABV6	P0ABV6		tolR		8.01045e+06	7.86921e+06	7.59813e+06	6.96464e+06	7.27845e+06	7.16142e+06
P0ABX2	P0ABX2		flgC		1.39322e+06	1.27256e+06	1.27011e+06	1.39563e+06	1.4129e+06	1.13794e+06
P0ABX5	P0ABX5		flgG		1.41836e+06	1.52638e+06	1.49894e+06	1.4361e+06	1.40996e+06	1.41721e+06
P0ABX8	P0ABX8		fliL		2.93842e+06	2.90861e+06	2.7206e+06	2.89969e+06	2.78926e+06	3.08096e+06
P0ABZ1	P0ABZ1		fliG		2.71805e+06	2.69276e+06	2.75823e+06	2.66523e+06	2.78623e+06	2.62069e+06
P0ABZ4	P0ABZ4		kdsC		5.38531e+06	5.36523e+06	5.17953e+06	4.84499e+06	4.85794e+06	4.89833e+06
P0ABZ6	P0ABZ6		surA		1.1463e+07	1.13317e+07	1.12565e+07	1.19291e+07	1.20305e+07	1.19722e+07
P0AC02	P0AC02		bamD		2.2214e+07	2.15606e+07	2.22614e+07	2.26532e+07	2.2769e+07	2.28772e+07
P0AC13	P0AC13		folP		6.9571e+06	6.91576e+06	6.99739e+06	7.15177e+06	7.14141e+06	7.02035e+06
P0AC19	P0AC19		folX		5.47696e+06	5.23358e+06	5.41258e+06	5.00849e+06	5.04271e+06	5.19411e+06
P0AC28	P0AC28		ygfA		414394	414486	403552	449052	381711	421701
P0AC30	P0AC30		ftsX		2.11068e+06	2.07496e+06	2.15595e+06	2.08571e+06	2.04341e+06	2.17599e+06
P0AC33	P0AC33		fumA		2.24796e+06	2.18241e+06	2.12966e+06	2.23333e+06	2.312e+06	2.39068e+06
P0AC38	P0AC38		aspA		1.47246e+08	1.4752e+08	1.46571e+08	1.48428e+08	1.48309e+08	1.47204e+08
P0AC41	P0AC41		sdhA		4.36622e+06	4.28752e+06	4.37958e+06	4.63785e+06	4.487e+06	4.44507e+06
P0AC47	P0AC47		frdB		1.00187e+07	9.9141e+06	9.58822e+06	9.79842e+06	9.60176e+06	9.79246e+06
P0AC51	P0AC51		zur		2.18693e+06	2.35012e+06	2.34159e+06	2.46721e+06	2.31853e+06	2.31436e+06
P0AC53	P0AC53		zwf		1.24733e+07	1.25857e+07	1.25235e+07	1.22532e+07	1.232e+07	1.24004e+07
P0AC59	P0AC59		grxB		7.0463e+06	7.4863e+06	7.17067e+06	7.69367e+06	7.47432e+06	7.46515e+06
P0AC62	P0AC62		grxC		1.95534e+07	1.97179e+07	1.85111e+07	1.99155e+07	1.96976e+07	1.96917e+07
P0AC69	P0AC69		grxD		2.59519e+07	2.5786e+07	2.57743e+07	2.70328e+07	2.69243e+07	2.77131e+07
P0AC75	P0AC75		waaA		2.89275e+06	2.55715e+06	2.99624e+06	2.48168e+06	2.70567e+06	2.68481e+06
P0AC84	P0AC84		gloB		874330	838217	864764	710051	781616	792452
P0AC86	P0AC86		glgP		1.96235e+06	1.88002e+06	1.96845e+06	1.90895e+06	1.93638e+06	1.87254e+06
P0AC92	P0AC92		gnsA		6.41622e+06	6.20443e+06	6.29272e+06	6.48059e+06	6.34096e+06	6.87127e+06
P0ACA1	P0ACA1		yibF		1.75493e+06	1.60493e+06	1.87833e+06	1.86687e+06	2.00865e+06	2.08799e+06
P0ACA3	P0ACA3		sspA		2.77376e+07	2.6333e+07	2.79014e+07	2.93395e+07	2.93202e+07	2.95841e+07
P0ACA7	P0ACA7		gstB		2.58787e+06	2.57265e+06	2.66321e+06	2.67436e+06	2.6584e+06	2.69269e+06
P0ACB0	P0ACB0		dnaB		2.45838e+06	2.46321e+06	2.46727e+06	2.66343e+06	2.62257e+06	2.56644e+06
P0ACB2	P0ACB2		hemB		1.31657e+07	1.32243e+07	1.31023e+07	1.30426e+07	1.32967e+07	1.30958e+07
P0ACB4	P0ACB4		hemG		2.62536e+06	2.61597e+06	2.57477e+06	2.4351e+06	2.53355e+06	2.27505e+06
P0ACB7	P0ACB7		hemY		5.94969e+06	6.00273e+06	6.0878e+06	6.01696e+06	5.93277e+06	6.10941e+06
P0ACC3	P0ACC3		erpA		1.00484e+07	1.01197e+07	1.00085e+07	9.64637e+06	9.94758e+06	9.87801e+06
P0ACC7	P0ACC7		glmU		1.5745e+07	1.5607e+07	1.55736e+07	1.57385e+07	1.59444e+07	1.54889e+07
P0ACD4	P0ACD4		nifU		1.65042e+07	1.68532e+07	1.70127e+07	1.66178e+07	1.66074e+07	1.61402e+07
P0ACD8	P0ACD8		hyaB		6.09382e+06	6.11716e+06	6.21497e+06	6.18159e+06	6.17766e+06	6.38431e+06
P0ACE0	P0ACE0		hybC		1.60101e+07	1.6037e+07	1.62145e+07	1.62729e+07	1.65026e+07	1.63214e+07
P0ACE3	P0ACE3		hha		2.77636e+06	2.7583e+06	2.80054e+06	2.97932e+06	3.09484e+06	3.00668e+06
P0ACE7	P0ACE7		hinT		1.34001e+07	1.30455e+07	1.3073e+07	1.32105e+07	1.31139e+07	1.30999e+07
P0ACF0	P0ACF0		hupA		1.84773e+08	1.82775e+08	1.84873e+08	1.78133e+08	1.77226e+08	1.78722e+08
P0ACF4	P0ACF4		hupB		4.11167e+07	4.09004e+07	4.0408e+07	4.00821e+07	4.06035e+07	4.04291e+07
P0ACF8	P0ACF8		hns		5.75608e+07	5.75548e+07	5.65565e+07	5.7742e+07	5.78996e+07	6.0625e+07
P0ACG1	P0ACG1		stpA		1.40793e+07	1.37797e+07	1.41396e+07	1.4962e+07	1.45863e+07	1.43154e+07
P0ACI0	P0ACI0		rob		3.29859e+06	3.23917e+06	3.24931e+06	3.06339e+06	3.16341e+06	3.01824e+06
P0ACI6	P0ACI6		asnC		365127	261967	228930	335130	367255	335769
P0ACJ0	P0ACJ0		lrp		1.12439e+07	1.14995e+07	1.11445e+07	1.10101e+07	1.12144e+07	1.13371e+07
P0ACJ8	P0ACJ8		crp		3.0178e+07	3.05384e+07	2.90675e+07	3.08248e+07	3.11185e+07	3.13936e+07
P0ACK2	P0ACK2		agaR		927212	785856	795213	880145	819975	805414
P0ACL0	P0ACL0		glpR		2.38084e+06	2.27901e+06	2.38946e+06	2.00012e+06	2.05538e+06	2.17251e+06
P0ACL2	P0ACL2		exuR		2.89119e+06	2.62477e+06	2.59814e+06	2.45547e+06	2.36784e+06	2.55318e+06
P0ACL9	P0ACL9		pdhR		3.8358e+06	3.54002e+06	3.6033e+06	3.73159e+06	3.71584e+06	3.81206e+06
P0ACM2	P0ACM2		ydfH		2.4479e+06	2.23436e+06	2.40337e+06	2.22143e+06	2.39366e+06	2.46261e+06
P0ACM5	P0ACM5		yegW		435376	500745	490907	486431	431241	505306
P0ACN2	P0ACN2		ytfH		494385	482173	389814	557065	548111	540815
P0ACN4	P0ACN4		allR		1.08975e+07	1.09243e+07	1.05076e+07	1.09809e+07	1.09203e+07	1.1258e+07
P0ACN7	P0ACN7		cytR		1.44587e+06	1.45286e+06	1.4726e+06	1.28268e+06	1.3145e+06	1.59046e+06
P0ACP1	P0ACP1		cra		3.60831e+06	3.5816e+06	3.65191e+06	3.44438e+06	3.64427e+06	3.55203e+06
P0ACP5	P0ACP5		gntR		940179	1.0377e+06	1.06129e+06	1.07231e+06	1.04541e+06	1.01116e+06
P0ACP7	P0ACP7		purR		4.90858e+06	4.89502e+06	4.83699e+06	5.26289e+06	5.29268e+06	5.0381e+06
P0ACQ4	P0ACQ4		oxyR		4.45225e+06	4.38034e+06	4.63446e+06	4.7234e+06	4.57793e+06	4.72026e+06
P0ACR4	P0ACR4		yeiE		2.84568e+06	2.81619e+06	2.79794e+06	2.79906e+06	2.73634e+06	2.80109e+06
P0ACR9	P0ACR9		mprA		9.81902e+06	9.98467e+06	9.97608e+06	1.0237e+07	9.96437e+06	9.95682e+06
P0ACS7	P0ACS7		rpiR		897354	832050	882988	822121	846470	826201
P0ACT6	P0ACT6		uidR		533077	401391	378788	399469	525350	429134
P0ACU0	P0ACU0		ybiH		537472	629828	604545	645422	696019	550015
P0ACU5	P0ACU5		fabR		3.3495e+06	3.45125e+06	3.25687e+06	3.3094e+06	3.26193e+06	3.29455e+06
P0ACU7	P0ACU7		yjdC		2.19211e+06	2.15154e+06	2.12445e+06	2.06878e+06	2.09762e+06	2.26342e+06
P0ACV8	P0ACV8		ymjA		403138	586870	589327	551338	545069	553490
P0ACX5	P0ACX5		ydhZ		2.78414e+06	2.92667e+06	2.66746e+06	2.79694e+06	2.99247e+06	2.97639e+06
P0ACY1	P0ACY1		ydjA		9.10979e+06	8.81157e+06	9.29108e+06	9.43195e+06	8.91346e+06	9.05289e+06
P0ACY3	P0ACY3		yeaG		1.46223e+06	1.49126e+06	1.4311e+06	1.51212e+06	1.45644e+06	1.42226e+06
P0ACY9	P0ACY9		yebG		759640	712313	857208	1.10617e+06	1.13959e+06	1.08071e+06
P0ACZ2	P0ACZ2		etp		6.98681e+06	7.16105e+06	7.41654e+06	7.20794e+06	7.42099e+06	7.41074e+06
P0ACZ4	P0ACZ4		evgA		2.98599e+06	2.92809e+06	2.91999e+06	3.04397e+06	2.96501e+06	3.05789e+06
P0AD01	P0AD01		dcuR		953210	1.06962e+06	1.05301e+06	1.06447e+06	974823	1.03252e+06
P0AD05	P0AD05		yecA		3.11202e+06	3.15201e+06	2.79854e+06	3.4866e+06	3.2717e+06	3.05445e+06
P0AD07	P0AD07		yecF		4.18078e+06	3.63067e+06	4.23392e+06	4.22346e+06	4.38572e+06	4.61119e+06
P0AD10	P0AD10		yecJ		3.56108e+06	3.45458e+06	3.498e+06	3.63338e+06	3.53893e+06	3.46079e+06
P0AD12	P0AD12		yeeZ		1.10602e+07	1.11921e+07	1.11569e+07	1.08156e+07	1.11216e+07	1.15362e+07
P0AD24	P0AD24		yejL		4.38848e+06	4.98036e+06	4.33732e+06	4.05783e+06	3.99192e+06	4.327e+06
P0AD33	P0AD33		yfcZ		4.5201e+07	4.64594e+07	4.67112e+07	4.74511e+07	4.98904e+07	4.98736e+07
P0AD37	P0AD37		yfeC		1.20809e+06	1.15665e+06	1.20052e+06	1.02239e+06	973711	1.14438e+06
P0AD44	P0AD44		yfhG		1.03929e+06	1.09559e+06	1.03863e+06	1.10493e+06	1.13616e+06	1.03728e+06
P0AD49	P0AD49		raiA		7.14548e+06	7.37775e+06	7.84317e+06	7.29505e+06	7.19238e+06	7.04572e+06
P0AD57	P0AD57		ispB		1.38358e+06	1.34965e+06	1.46296e+06	1.36715e+06	1.39408e+06	1.33494e+06
P0AD59	P0AD59		ivy		2.86811e+06	2.72723e+06	2.73142e+06	2.87746e+06	3.01343e+06	2.83539e+06
P0AD61	P0AD61		pykF		5.12063e+07	5.1333e+07	5.05628e+07	5.16061e+07	5.16196e+07	5.17105e+07
P0AD68	P0AD68		ftsI		1.34653e+06	1.27181e+06	1.25453e+06	1.14888e+06	1.08887e+06	1.13872e+06
P0AD70	P0AD70		ampH		1.93966e+06	1.73311e+06	1.87808e+06	1.97625e+06	2.05431e+06	1.88818e+06
P0ADA1	P0ADA1		tesA		1.27046e+06	1.53478e+06	1.52934e+06	1.53187e+06	1.63335e+06	1.66569e+06
P0ADA3	P0ADA3		nlpD		6.8497e+06	6.93081e+06	6.65304e+06	6.38974e+06	6.53388e+06	6.38536e+06
P0ADA5	P0ADA5		yajG		1.91288e+07	1.9071e+07	2.03467e+07	2.02387e+07	2.00617e+07	2.10306e+07
P0ADA7	P0ADA7		osmB		2.39137e+06	2.21848e+06	2.22801e+06	1.92893e+06	2.02646e+06	1.75943e+06
P0ADB1	P0ADB1		osmE		2.53684e+07	2.56912e+07	2.51538e+07	2.53505e+07	2.57733e+07	2.63614e+07
P0ADB7	P0ADB7		ecnB		1.20508e+07	1.22451e+07	1.41852e+07	1.15747e+07	1.20224e+07	1.04947e+07
P0ADC1	P0ADC1		lptE		1.29464e+06	1.26103e+06	1.2619e+06	1.36716e+06	1.45559e+06	1.51706e+06
P0ADC3	P0ADC3		lolC		1.77231e+06	1.82878e+06	1.99244e+06	1.71854e+06	1.7141e+06	1.65896e+06
P0ADC6	P0ADC6		lptG		2.83176e+06	2.14029e+06	1.91255e+06	1.89801e+06	1.81044e+06	1.73913e+06
P0ADE4	P0ADE4		tamA		4.09448e+06	3.96814e+06	4.33213e+06	4.30409e+06	4.35417e+06	4.21162e+06
P0ADE6	P0ADE6		ygaU		902846	847035	809508	762181	795999	751078
P0ADE8	P0ADE8		ygfZ		1.01231e+07	1.0211e+07	1.04757e+07	1.04597e+07	1.02379e+07	1.01984e+07
P0ADF6	P0ADF6		edd		2.10011e+06	1.92817e+06	1.91075e+06	2.18046e+06	2.29284e+06	1.99888e+06
P0ADG4	P0ADG4		suhB		1.53409e+07	1.56207e+07	1.561e+07	1.48541e+07	1.52088e+07	1.52008e+07
P0ADG7	P0ADG7		guaB		4.81504e+07	4.81763e+07	4.84503e+07	4.86425e+07	4.85179e+07	4.83751e+07
P0ADH5	P0ADH5		fimB		941595	935002	923757	1.03492e+06	999351	922829
P0ADI4	P0ADI4		entB		1.12427e+06	1.20802e+06	1.10011e+06	1.22202e+06	1.19018e+06	1.24978e+06
P0ADI7	P0ADI7		yecD		8.42688e+06	8.14585e+06	8.12445e+06	8.08972e+06	7.92607e+06	8.10548e+06
P0ADK0	P0ADK0		yiaF		1.19667e+07	1.19021e+07	1.20089e+07	1.2264e+07	1.23661e+07	1.27124e+07
P0ADK8	P0ADK8		yibL		9.42218e+06	9.07026e+06	8.99828e+06	8.29933e+06	8.32595e+06	8.51599e+06
P0ADM8	P0ADM8		yieE					1.29336e+06	1.32259e+06	1.15482e+06
P0ADN2	P0ADN2		yifE		7.53098e+06	7.58088e+06	7.75873e+06	7.79668e+06	7.53882e+06	7.63996e+06
P0ADP0	P0ADP0		yigB		1.33218e+06	1.39096e+06	1.3633e+06	1.40118e+06	1.36138e+06	1.26213e+06
P0ADP7	P0ADP7		yigP		1.9446e+06	1.54273e+06	1.8188e+06	1.08106e+06	1.37348e+06	1.29693e+06
P0ADP9	P0ADP9		yihD		4.85025e+06	4.93103e+06	4.80114e+06	4.6737e+06	4.81935e+06	4.83815e+06
P0ADQ2	P0ADQ2		yiiD		1.01595e+06	914129	1.00281e+06	990873	963079	980471
P0ADQ7	P0ADQ7		ygaM		1.40124e+07	1.38356e+07	1.41115e+07	1.33382e+07	1.3172e+07	1.28203e+07
P0ADR6	P0ADR6		rlmM		3.89556e+06	3.73794e+06	4.1221e+06	3.3643e+06	3.42554e+06	3.50408e+06
P0ADR8	P0ADR8		ygdH		8.19057e+06	8.20373e+06	8.19815e+06	7.99433e+06	8.30906e+06	8.08671e+06
P0ADS2	P0ADS2		zapA		1.61549e+07	1.49888e+07	1.54168e+07	1.62254e+07	1.65823e+07	1.56625e+07
P0ADS6	P0ADS6		yggE		5.29353e+06	5.36513e+06	5.25641e+06	5.41679e+06	5.50026e+06	5.54152e+06
P0ADS9	P0ADS9		yggN		2.61694e+06	2.74694e+06	2.66632e+06	2.84004e+06	2.75413e+06	2.79828e+06
P0ADT2	P0ADT2		ygiB		1.13945e+06	1.13163e+06	1.10655e+06	1.32981e+06	1.24585e+06	1.20879e+06
P0ADT5	P0ADT5		ygiC		3.25275e+06	3.33686e+06	3.19381e+06	3.30306e+06	3.32462e+06	3.49691e+06
P0ADT8	P0ADT8		ygiM		4.21581e+06	4.1083e+06	4.27282e+06	4.20452e+06	4.13064e+06	4.19494e+06
P0ADU2	P0ADU2		ygiN		9.27993e+06	9.77483e+06	9.58302e+06	1.05439e+07	1.03445e+07	1.07235e+07
P0ADU5	P0ADU5		ygiW		7.26111e+06	7.27512e+06	7.62759e+06	7.54898e+06	7.52113e+06	7.15564e+06
P0ADV1	P0ADV1		lptA		3.36113e+06	3.30901e+06	3.18231e+06	3.48096e+06	3.52787e+06	3.58438e+06
P0ADV5	P0ADV5		yhbW		917705	856701	957949	1.14144e+06	1.02231e+06	1.10206e+06
P0ADV7	P0ADV7		mlaC		1.00461e+07	9.7542e+06	9.84681e+06	9.45153e+06	9.16718e+06	9.37918e+06
P0ADW3	P0ADW3		yhcB		3.53089e+07	3.61058e+07	3.4145e+07	3.68853e+07	3.71692e+07	3.67753e+07
P0ADW8	P0ADW8		yheV		1.029e+06	1.17387e+06	1.0251e+06	1.20627e+06	1.33411e+06	1.28852e+06
P0ADX1	P0ADX1		yhfA		7.89772e+06	7.81378e+06	7.52334e+06	7.32289e+06	7.40407e+06	7.76303e+06
P0ADX7	P0ADX7		yhhA		310366	412112	396142	200815	301454	14704
P0ADX9	P0ADX9		rsmD		1.67862e+06	1.37881e+06	1.65973e+06	1.94361e+06	1.35693e+06	1.55214e+06
P0ADY1	P0ADY1		ppiD		2.37966e+07	2.36009e+07	2.37094e+07	2.36879e+07	2.34959e+07	2.41096e+07
P0ADY3	P0ADY3		rplN		1.73752e+07	1.76283e+07	1.75384e+07	1.91012e+07	1.85392e+07	1.82058e+07
P0ADY7	P0ADY7		rplP		5.45589e+07	5.41162e+07	5.39168e+07	5.77061e+07	5.75407e+07	5.76559e+07
P0ADZ0	P0ADZ0		rplW		8.74442e+06	8.80315e+06	8.76872e+06	8.02542e+06	8.46812e+06	9.03725e+06
P0ADZ4	P0ADZ4		rpsO		1.45558e+08	1.42659e+08	1.47079e+08	1.39972e+08	1.39609e+08	1.39502e+08
P0ADZ7	P0ADZ7		yajC		1.77097e+07	1.73959e+07	1.82383e+07	1.92e+07	1.99578e+07	2.12188e+07
P0AE01	P0AE01		trmJ		6.47225e+06	6.44336e+06	6.39898e+06	6.29002e+06	6.40787e+06	6.11622e+06
P0AE06	P0AE06		acrA		2.5102e+07	2.51302e+07	2.44557e+07	2.48218e+07	2.46313e+07	2.5041e+07
P0AE08	P0AE08		ahpC		3.24155e+07	3.27412e+07	3.24765e+07	3.30455e+07	3.3044e+07	3.34933e+07
P0AE12	P0AE12		amn		1.19779e+06	1.18578e+06	1.24267e+06	1.15913e+06	1.17429e+06	1.12812e+06
P0AE18	P0AE18		map		1.05783e+07	1.06617e+07	1.06381e+07	1.13474e+07	1.12339e+07	1.1194e+07
P0AE22	P0AE22		aphA		1.8177e+06	1.84736e+06	1.73835e+06	1.83528e+06	1.88494e+06	1.89529e+06
P0AE39	P0AE39		ypdB		1.42712e+06	1.46677e+06	1.39985e+06	1.46849e+06	1.3915e+06	1.48334e+06
P0AE45	P0AE45		ytfL		839575	806251	819822	723896	753583	741236
P0AE48	P0AE48		ytfP		5.16519e+06	5.14907e+06	5.17472e+06	5.03812e+06	5.06635e+06	5.08711e+06
P0AE52	P0AE52		bcp		2.08259e+07	2.08374e+07	1.99268e+07	2.06406e+07	2.08112e+07	1.97775e+07
P0AE60	P0AE60		cedA		1.41011e+06	1.43975e+06	1.43032e+06	1.19175e+06	1.24501e+06	1.13192e+06
P0AE67	P0AE67		cheY		1.54932e+06	1.57979e+06	1.46553e+06	1.70316e+06	1.7926e+06	1.79522e+06
P0AE70	P0AE70		mazF		3.15363e+06	1.82856e+06	2.80875e+06	3.2298e+06	3.31594e+06	3.10617e+06
P0AE78	P0AE78		corC		1.76528e+06	1.77433e+06	1.7926e+06	1.81182e+06	1.80449e+06	1.87584e+06
P0AE82	P0AE82		cpxA		1.74133e+06	1.70681e+06	1.77339e+06	1.67625e+06	1.69088e+06	1.72819e+06
P0AE85	P0AE85		cpxP		850512	930057	972311	996834	863344	873374
P0AE88	P0AE88		cpxR		4.60264e+06	4.72044e+06	4.50862e+06	4.7295e+06	4.63195e+06	4.66779e+06
P0AE91	P0AE91		creA		3.66411e+06	3.65099e+06	3.81382e+06	3.59032e+06	3.77759e+06	3.89083e+06
P0AEA8	P0AEA8		cysG		1.69884e+06	1.71973e+06	1.81329e+06	1.85191e+06	1.93462e+06	1.99453e+06
P0AEB2	P0AEB2		dacA		8.01782e+06	8.02325e+06	8.12537e+06	8.15626e+06	8.21246e+06	8.33245e+06
P0AEB7	P0AEB7		yoaB		1.20216e+07	1.18913e+07	1.26594e+07	1.22402e+07	1.15108e+07	1.09038e+07
P0AEC0	P0AEC0		yoaE		394115	413584	429239	442567	531997	393876
P0AEC3	P0AEC3		arcB		1.08661e+06	1.09655e+06	1.08389e+06	1.03605e+06	1.01319e+06	1.16026e+06
P0AED0	P0AED0		uspA		1.48403e+07	1.48933e+07	1.44321e+07	1.53568e+07	1.59473e+07	1.63705e+07
P0AED5	P0AED5		uvrY		3.89431e+06	3.88146e+06	4.02028e+06	3.89525e+06	3.94058e+06	3.91132e+06
P0AED7	P0AED7		dapE		6.16547e+06	6.20674e+06	6.06044e+06	5.9854e+06	6.08524e+06	6.24319e+06
P0AED9	P0AED9		dcm		812218	691485	731790	734946	679129	686139
P0AEE1	P0AEE1		dcrB		7.75204e+06	7.36325e+06	7.91972e+06	7.4907e+06	7.43262e+06	7.75379e+06
P0AEE3	P0AEE3		degS		1.09817e+06	1.06932e+06	953885	1.10887e+06	990425	937577
P0AEE5	P0AEE5		mglB		2.30097e+06	2.27412e+06	2.29328e+06	2.48859e+06	2.18861e+06	2.26019e+06
P0AEE8	P0AEE8		dam		323028	334053	407063	310211	330203	352602
P0AEF0	P0AEF0		dnaC			389717	400109	575387	528126	621025
P0AEF4	P0AEF4		dpiA		1.12854e+06	1.07501e+06	1.07622e+06	1.11237e+06	1.12236e+06	1.12165e+06
P0AEG4	P0AEG4		dsbA		5.80405e+06	5.91986e+06	5.38657e+06	5.50038e+06	5.69718e+06	5.60552e+06
P0AEG6	P0AEG6		dsbC		2.54797e+06	2.54846e+06	2.67265e+06	2.71868e+06	2.88465e+06	3.15322e+06
P0AEH1	P0AEH1		rseP		1.00231e+07	9.98384e+06	8.60982e+06	8.15691e+06	7.96407e+06	8.59415e+06
P0AEH3	P0AEH3		elaA		3.13611e+06	3.24724e+06	2.88137e+06	2.91043e+06	2.85346e+06	2.39815e+06
P0AEH5	P0AEH5		elaB		8.53641e+06	8.95985e+06	8.70711e+06	9.70994e+06	9.41125e+06	9.36677e+06
P0AEI1	P0AEI1		miaB		1.15387e+07	1.13993e+07	1.17728e+07	1.1175e+07	1.13479e+07	1.14281e+07
P0AEI4	P0AEI4		rimO		5.20381e+06	5.32663e+06	5.19643e+06	5.17521e+06	5.20748e+06	5.28102e+06
P0AEI6	P0AEI6		nudJ		3.18777e+06	3.3538e+06	3.21813e+06	3.20295e+06	3.2524e+06	3.21808e+06
P0AEJ2	P0AEJ2		entC		710549	733240	753022	673769	718128	660912
P0AEK0	P0AEK0		exoX		4.03181e+06	3.82489e+06	3.90204e+06	2.8537e+06	2.55511e+06	2.59343e+06
P0AEK2	P0AEK2		fabG		9.31397e+07	9.37553e+07	9.33562e+07	9.112e+07	9.71468e+07	9.14465e+07
P0AEK4	P0AEK4		fabI		6.18351e+07	6.01687e+07	6.21473e+07	6.26048e+07	6.21953e+07	6.11081e+07
P0AEL0	P0AEL0		fdoI		525020	564417	575652	447997	476230	
P0AEL6	P0AEL6		fepB		2.49647e+06	2.67065e+06	2.617e+06	2.95415e+06	3.15186e+06	3.19618e+06
P0AEM0	P0AEM0		fkpB		2.04296e+06	1.97933e+06	2.14066e+06	1.85089e+06	1.9573e+06	1.71362e+06
P0AEM4	P0AEM4		flgM		2.14224e+06	2.05842e+06	2.22468e+06	2.32477e+06	2.26155e+06	2.21462e+06
P0AEM6	P0AEM6		fliA		2.65229e+06	2.59596e+06	2.57054e+06	2.8248e+06	2.59167e+06	2.54987e+06
P0AEM9	P0AEM9		fliY		6.23137e+06	6.24829e+06	6.28526e+06	6.37665e+06	6.27895e+06	6.1806e+06
P0AEN1	P0AEN1		fre		9.84489e+06	1.02507e+07	1.00483e+07	9.77696e+06	9.99427e+06	9.84029e+06
P0AEN4	P0AEN4		ftsL		2.54838e+06	2.50687e+06	2.69697e+06	2.4452e+06	2.52878e+06	2.4635e+06
