Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P09546	P09546		putA		1.76237e+06	2.05867e+06	1.99293e+06	1.80554e+06	1.87425e+06	1.75926e+06
P09549	P09549		dedD		1.44048e+06	1.29083e+06	1.37747e+06	1.45026e+06	1.42958e+06	1.41607e+06
P09831	P09831		gltB		2.47407e+06	2.52148e+06	2.47955e+06	2.4628e+06	2.4907e+06	2.71593e+06
P09832	P09832		gltD		2.8099e+06	2.76582e+06	2.72567e+06	2.85038e+06	2.82262e+06	2.78698e+06
P0A698	P0A698		uvrA		2.32196e+06	2.31269e+06	2.38986e+06	2.39388e+06	2.44171e+06	2.22779e+06
P0A6A0	P0A6A0		ubiB		1.81698e+06	1.60115e+06	1.64101e+06	1.6209e+06	1.80943e+06	1.76671e+06
P0A6A3	P0A6A3		ackA		1.16283e+08	1.16622e+08	1.15501e+08	1.15307e+08	1.14841e+08	9.92038e+07
P0A6A8	P0A6A8		acpP		1.63109e+08	1.73482e+08	1.71628e+08	1.61556e+08	1.62639e+08	1.76797e+08
P0A6B4	P0A6B4		alr		3.09582e+06	3.2333e+06	3.28646e+06	2.96887e+06	3.05939e+06	3.17489e+06
P0A6B7	P0A6B7		iscS		1.8224e+07	1.81769e+07	1.83166e+07	1.79618e+07	1.77563e+07	1.71225e+07
P0A6C1	P0A6C1		nfo		2.48523e+06	2.32448e+06	2.35658e+06	2.42149e+06	2.28453e+06	2.57736e+06
P0A6D0	P0A6D0		argR		1.22326e+06	1.12348e+06	1.30379e+06	1.51013e+06	1.32713e+06	1.48603e+06
P0A6D3	P0A6D3		aroA		5.91255e+06	5.54077e+06	5.62765e+06	5.7707e+06	5.99699e+06	5.94899e+06
P0A6D7	P0A6D7		aroK		1.27063e+07	1.27999e+07	1.24978e+07	1.26499e+07	1.29129e+07	1.16818e+07
P0A6E1	P0A6E1		aroL		204952	119939	103254	147224	140139	
P0A6E4	P0A6E4		argG		545313	524270	486023	581891	533827	451037
P0A6E6	P0A6E6		atpC		7.30887e+06	7.96929e+06	7.55066e+06	7.87928e+06	7.81056e+06	5.71364e+06
P0A6E9	P0A6E9		bioD2		6.57854e+06	5.85707e+06	5.98583e+06	6.40395e+06	6.47052e+06	6.18474e+06
P0A6F1	P0A6F1		carA		4.75745e+06	4.74264e+06	4.66392e+06	4.83313e+06	4.70758e+06	4.33387e+06
P0A6F3	P0A6F3		glpK		5.27494e+06	5.30627e+06	5.4508e+06	5.12779e+06	5.25673e+06	5.29906e+06
P0A6F5	P0A6F5		groL		7.0734e+07	6.7486e+07	6.71861e+07	7.03527e+07	7.03725e+07	5.8505e+07
P0A6F9	P0A6F9		groS		1.03918e+08	1.01527e+08	1.00854e+08	1.05266e+08	1.055e+08	9.86765e+07
P0A6G3	P0A6G3		pncC		2.99337e+06	3.27265e+06	3.23426e+06	2.85634e+06	3.11763e+06	3.04559e+06
P0A6G7	P0A6G7		clpP		2.5284e+07	2.55633e+07	2.61874e+07	2.56232e+07	2.49863e+07	2.32814e+07
P0A6H1	P0A6H1		clpX		1.82624e+07	1.82483e+07	1.83183e+07	1.84534e+07	1.84207e+07	1.78661e+07
P0A6H5	P0A6H5		hslU		2.26307e+07	2.22741e+07	2.23556e+07	2.26082e+07	2.26731e+07	2.12408e+07
P0A6H8	P0A6H8		cls		515804	658985	621353	593040	580849	699819
P0A6I0	P0A6I0		cmk		1.09788e+07	1.10172e+07	1.13285e+07	1.12176e+07	1.10874e+07	1.04345e+07
P0A6I3	P0A6I3		coaA		3.58756e+06	3.50043e+06	3.30045e+06	3.55132e+06	3.58749e+06	3.29804e+06
P0A6I6	P0A6I6		coaD		654210	633536	638704	627138	638211	573043
P0A6I9	P0A6I9		coaE		1.31046e+06	1.11208e+06	1.14521e+06	1.18623e+06	1.44406e+06	1.13448e+06
P0A6J1	P0A6J1		cysC		1.29289e+06	1.32355e+06	1.31646e+06	1.27525e+06	1.35487e+06	1.19517e+06
P0A6J8	P0A6J8		ddlA		8.90276e+06	8.54137e+06	8.51905e+06	8.88636e+06	8.86933e+06	8.56535e+06
P0A6K1	P0A6K1		dapF		662606	668046	665275	586497	724096	663913
P0A6K3	P0A6K3		def		8.89193e+06	8.98211e+06	8.77177e+06	8.86121e+06	8.79885e+06	8.42259e+06
P0A6K6	P0A6K6		deoB		1.91157e+07	1.92399e+07	1.90392e+07	1.89398e+07	1.89543e+07	1.80563e+07
P0A6L0	P0A6L0		deoC		1.17202e+07	1.13076e+07	1.14863e+07	1.14371e+07	1.21198e+07	1.03228e+07
P0A6L2	P0A6L2		dapA		2.19535e+07	2.19109e+07	2.17589e+07	2.22257e+07	2.14785e+07	2.00771e+07
P0A6L4	P0A6L4		nanA		169239	194706	184718	154986	249679	114861
P0A6L7	P0A6L7		uxaB		2.01841e+06	1.73039e+06	1.72643e+06	1.83927e+06	1.8333e+06	1.56804e+06
P0A6L9	P0A6L9		hscB		5.44209e+06	5.59953e+06	5.72597e+06	5.32919e+06	5.33335e+06	4.39367e+06
P0A6M4	P0A6M4		dtd		2.46175e+06	2.19204e+06	2.09014e+06	2.60086e+06	2.50414e+06	1.6637e+06
P0A6M8	P0A6M8		fusA		1.21266e+08	1.17776e+08	1.17701e+08	1.20692e+08	1.19555e+08	1.09276e+08
P0A6N4	P0A6N4		efp		8.93219e+07	7.66193e+07	8.18415e+07	8.3409e+07	7.98177e+07	8.89485e+07
P0A6N8	P0A6N8		yeiP		1.54371e+07	1.58757e+07	1.54947e+07	1.61607e+07	1.50271e+07	1.57203e+07
P0A6P1	P0A6P1		tsf		1.88767e+08	1.89566e+08	1.86807e+08	1.89149e+08	1.83501e+08	1.74397e+08
P0A6P5	P0A6P5		der		4.84107e+06	4.55829e+06	4.80378e+06	5.02304e+06	4.78539e+06	4.59593e+06
P0A6P7	P0A6P7		engB		6.67269e+06	6.60553e+06	6.74301e+06	6.83757e+06	6.78835e+06	6.34122e+06
P0A6P9	P0A6P9		eno		1.679e+08	1.58946e+08	1.59858e+08	1.68485e+08	1.64056e+08	1.45892e+08
P0A6Q3	P0A6Q3		fabA		1.54913e+07	1.52867e+07	1.54954e+07	1.50007e+07	1.48538e+07	1.5036e+07
P0A6Q6	P0A6Q6		fabZ		2.77847e+07	2.83555e+07	2.90789e+07	2.86174e+07	2.80276e+07	2.81596e+07
P0A6R0	P0A6R0		fabH		1.78342e+07	1.83878e+07	1.83419e+07	1.82376e+07	1.87512e+07	1.75572e+07
P0A6R3	P0A6R3		fis		4.78371e+06	5.39305e+06	5.22255e+06	4.77084e+06	4.99511e+06	5.02351e+06
P0A6S0	P0A6S0		flgH		2.16074e+06	2.15197e+06	2.16222e+06	2.25553e+06	2.2076e+06	2.27739e+06
P0A6S7	P0A6S7		gpsA		6.14692e+06	5.97412e+06	6.03889e+06	6.16084e+06	6.15582e+06	6.55842e+06
P0A6T1	P0A6T1		pgi		4.04802e+07	4.11444e+07	4.08079e+07	4.14282e+07	4.0073e+07	3.65298e+07
P0A6T3	P0A6T3		galK		3.90114e+06	3.9154e+06	3.96472e+06	3.95972e+06	3.92767e+06	3.90549e+06
P0A6T5	P0A6T5		folE		3.02575e+06	3.13483e+06	3.21841e+06	3.09445e+06	3.05601e+06	3.02427e+06
P0A6T9	P0A6T9		gcvH		1.94677e+06	2.00688e+06	1.88667e+06	2.0192e+06	1.93217e+06	2.12878e+06
P0A6U3	P0A6U3		mnmG		7.24956e+06	7.20823e+06	7.22728e+06	7.38097e+06	7.3117e+06	7.58735e+06
P0A6U5	P0A6U5		rsmG		5.89443e+06	6.04831e+06	6.14753e+06	6.04237e+06	5.87054e+06	5.49308e+06
P0A6U8	P0A6U8		glgA		3.31403e+06	3.22776e+06	3.2598e+06	3.15805e+06	3.24743e+06	3.13135e+06
P0A6V1	P0A6V1		glgC		7.61925e+06	7.42749e+06	7.509e+06	7.60307e+06	7.46453e+06	7.60824e+06
P0A6V8	P0A6V8		glk		1.06038e+07	1.04965e+07	1.05469e+07	1.08228e+07	1.05722e+07	1.07944e+07
P0A6W0	P0A6W0		glsA2		2.06543e+06	2.0499e+06	2.15979e+06	1.97503e+06	1.86199e+06	2.30944e+06
P0A6W3	P0A6W3		mraY		1.24708e+06	1.38085e+06	1.33731e+06	1.31841e+06	1.3637e+06	1.35438e+06
P0A6W5	P0A6W5		greA		2.57641e+07	2.50437e+07	2.54914e+07	2.5742e+07	2.5868e+07	2.48598e+07
P0A6W9	P0A6W9		gshA		5.1971e+06	5.10294e+06	4.99526e+06	5.2564e+06	4.75929e+06	4.67301e+06
P0A6X3	P0A6X3		hfq		963282	1.00699e+06	1.03863e+06	855553	869904	801862
P0A6X7	P0A6X7		ihfA		5.13183e+07	5.35487e+07	5.52074e+07	5.33914e+07	5.08479e+07	4.9381e+07
P0A6Y1	P0A6Y1		ihfB		1.22434e+07	1.24092e+07	1.24248e+07	1.28749e+07	1.18804e+07	1.21086e+07
P0A6Y5	P0A6Y5		hslO		6.86368e+06	7.32221e+06	7.35127e+06	7.17845e+06	7.33419e+06	7.89636e+06
P0A6Y8	P0A6Y8		dnaK		4.71992e+07	4.68908e+07	4.72372e+07	4.73596e+07	4.63144e+07	4.18691e+07
P0A6Z1	P0A6Z1		hscA		5.26871e+06	5.03472e+06	5.13999e+06	5.04442e+06	5.02763e+06	4.94936e+06
P0A6Z3	P0A6Z3		htpG		2.75049e+07	2.83471e+07	2.80689e+07	2.828e+07	2.7126e+07	2.65509e+07
P0A6Z6	P0A6Z6		nikR		1.76461e+06	1.80832e+06	1.83661e+06	1.84463e+06	1.65714e+06	1.84214e+06
P0A705	P0A705		infB		1.63915e+07	1.65486e+07	1.65479e+07	1.641e+07	1.6621e+07	1.5719e+07
P0A707	P0A707		infC		5.81356e+07	5.82971e+07	5.78492e+07	5.97529e+07	5.82305e+07	5.32423e+07
P0A715	P0A715		kdsA		2.37101e+07	2.28824e+07	2.32343e+07	2.43962e+07	2.367e+07	2.02916e+07
P0A717	P0A717		prs		3.0751e+07	2.88059e+07	2.90487e+07	2.98425e+07	2.96286e+07	2.55228e+07
P0A720	P0A720		tmk		2.76238e+06	2.71749e+06	2.93309e+06	2.82036e+06	2.85009e+06	2.94472e+06
P0A722	P0A722		lpxA		1.08391e+07	1.112e+07	1.09303e+07	1.09434e+07	1.07644e+07	1.13463e+07
P0A729	P0A729		yceF		2.4695e+06	2.48884e+06	2.45943e+06	2.38985e+06	2.18861e+06	2.61458e+06
P0A731	P0A731		mgsA		3.61361e+06	3.80663e+06	3.50961e+06	3.55137e+06	3.62732e+06	3.06845e+06
P0A734	P0A734		minE		2.86377e+07	2.85074e+07	3.03886e+07	2.93476e+07	2.93904e+07	2.76981e+07
P0A738	P0A738		moaC		1.17965e+06	1.16576e+06	1.18009e+06	1.28926e+06	1.24849e+06	1.16134e+06
P0A744	P0A744		msrA		8.42747e+06	8.79229e+06	8.21982e+06	8.03233e+06	9.51838e+06	9.07987e+06
P0A746	P0A746		msrB		1.49161e+06	1.81362e+06	1.81128e+06	1.705e+06	1.38979e+06	1.73389e+06
P0A749	P0A749		murA		1.19241e+07	1.17059e+07	1.16225e+07	1.14773e+07	1.24028e+07	1.085e+07
P0A752	P0A752		nadD		440075	471325	526706	563712	553319	164608
P0A759	P0A759		nagB		4.93731e+06	4.67525e+06	4.38566e+06	4.48757e+06	4.82633e+06	5.36579e+06
P0A763	P0A763		ndk		1.46205e+07	1.37863e+07	1.42319e+07	1.36516e+07	1.4082e+07	1.41506e+07
P0A780	P0A780		nusB		1.38751e+07	1.41928e+07	1.43838e+07	1.41504e+07	1.34538e+07	1.39287e+07
P0A784	P0A784		orn		2.80889e+06	3.02832e+06	2.89888e+06	2.73967e+06	2.80176e+06	3.02867e+06
P0A786	P0A786		pyrB		2.87013e+06	3.00067e+06	3.15998e+06	2.9446e+06	3.20213e+06	2.99627e+06
P0A790	P0A790		panD		7.05133e+06	7.0178e+06	6.86556e+06	6.99986e+06	6.73743e+06	7.31151e+06
P0A794	P0A794		pdxJ		6.8837e+06	6.95313e+06	6.85567e+06	6.7113e+06	6.97413e+06	6.2184e+06
P0A796	P0A796		pfkA		2.50527e+07	2.51292e+07	2.48453e+07	2.47087e+07	2.4522e+07	2.15585e+07
P0A799	P0A799		pgk		1.88517e+08	1.82798e+08	1.81519e+08	1.87801e+08	1.87369e+08	1.67749e+08
P0A7A2	P0A7A2		gpmB		3.72226e+06	3.76446e+06	3.42365e+06	3.69945e+06	3.5961e+06	3.37426e+06
P0A7A5	P0A7A5		pcm		762132	699137	812427	800902	805186	648384
P0A7A7	P0A7A7		plsB		3.081e+06	2.8825e+06	2.88099e+06	2.85911e+06	3.03162e+06	3.12469e+06
P0A7A9	P0A7A9		ppa		9.84921e+07	1.0051e+08	1.01966e+08	9.74899e+07	1.00393e+08	9.42685e+07
P0A7B1	P0A7B1		ppk		1.47799e+06	1.51717e+06	1.51716e+06	1.34472e+06	1.45319e+06	1.78192e+06
P0A7B5	P0A7B5		proB		4.42446e+06	4.35388e+06	4.41941e+06	4.36793e+06	4.50825e+06	4.34359e+06
P0A7B8	P0A7B8		hslV		1.7185e+07	1.42503e+07	1.64216e+07	1.70888e+07	1.642e+07	1.53044e+07
P0A7C2	P0A7C2		lexA		4.71427e+06	4.58981e+06	4.55738e+06	4.67127e+06	4.49628e+06	4.46518e+06
P0A7C6	P0A7C6		pepE		5.60065e+06	5.77711e+06	5.77493e+06	5.62664e+06	5.44022e+06	5.87105e+06
P0A7D1	P0A7D1		pth		5.79855e+06	5.52822e+06	5.5992e+06	5.50454e+06	5.8078e+06	5.27007e+06
P0A7D4	P0A7D4		purA		3.81386e+07	3.78477e+07	3.79962e+07	3.82193e+07	3.86165e+07	3.62492e+07
P0A7D7	P0A7D7		purC		7.38792e+06	7.64848e+06	7.75842e+06	7.50975e+06	7.219e+06	7.18686e+06
P0A7E1	P0A7E1		pyrD		7.12207e+06	7.12892e+06	7.0298e+06	7.20079e+06	7.07558e+06	7.14063e+06
P0A7E3	P0A7E3		pyrE		5.38658e+06	5.34883e+06	5.35693e+06	5.36124e+06	5.23655e+06	5.19866e+06
P0A7E5	P0A7E5		pyrG		1.85289e+07	1.84417e+07	1.87031e+07	1.86478e+07	1.83788e+07	1.78509e+07
P0A7E9	P0A7E9		pyrH		7.91012e+06	8.22962e+06	8.17336e+06	8.19596e+06	7.8962e+06	6.29603e+06
P0A7F3	P0A7F3		pyrI		2.46833e+06	2.59601e+06	2.48068e+06	2.44966e+06	2.37432e+06	2.22963e+06
P0A7F6	P0A7F6		speD		1.94475e+06	2.30089e+06	2.12905e+06	2.0818e+06	2.01945e+06	1.99949e+06
P0A7F9	P0A7F9		queA		3.88503e+06	4.03173e+06	3.90515e+06	3.53558e+06	3.80974e+06	4.33986e+06
P0A7G2	P0A7G2		rbfA		2.14546e+07	2.21893e+07	2.16424e+07	2.12777e+07	2.17422e+07	1.93836e+07
P0A7G6	P0A7G6		recA		1.18441e+07	1.17732e+07	1.16843e+07	1.16651e+07	1.16549e+07	1.07509e+07
P0A7H6	P0A7H6		recR		756991	793586	759370	731808	725234	855244
P0A7I0	P0A7I0		prfA		4.45074e+06	4.46134e+06	4.51857e+06	4.51106e+06	4.52827e+06	4.24878e+06
P0A7I4	P0A7I4		prfC		5.10467e+06	5.32469e+06	5.33817e+06	5.15681e+06	5.16192e+06	5.31492e+06
P0A7I7	P0A7I7		ribA		1.06703e+07	1.08624e+07	1.13795e+07	1.10561e+07	1.06205e+07	1.09162e+07
P0A7J0	P0A7J0		ribB		1.47241e+07	1.56228e+07	1.53887e+07	1.48792e+07	1.45525e+07	1.27054e+07
P0A7J3	P0A7J3		rplJ		5.55141e+08	5.19337e+08	5.15124e+08	5.51202e+08	5.42983e+08	4.5959e+08
P0A7J7	P0A7J7		rplK		1.5918e+08	1.49216e+08	1.53617e+08	1.55297e+08	1.53036e+08	1.49274e+08
P0A7K2	P0A7K2		rplL		2.13619e+08	2.11695e+08	2.13491e+08	2.11104e+08	2.08107e+08	2.05451e+08
P0A7K6	P0A7K6		rplS		6.73822e+07	6.55343e+07	6.70813e+07	6.82934e+07	6.6594e+07	6.1017e+07
P0A7L0	P0A7L0		rplA		1.64708e+08	1.63721e+08	1.64937e+08	1.6616e+08	1.61288e+08	1.45255e+08
P0A7L3	P0A7L3		rplT		4.71948e+07	4.76964e+07	4.76088e+07	4.5977e+07	4.63669e+07	4.63791e+07
P0A7L8	P0A7L8		rpmA		1.61971e+08	1.55437e+08	1.59128e+08	1.61539e+08	1.64442e+08	1.68423e+08
P0A7M2	P0A7M2		rpmB		1.8094e+08	1.60586e+08	1.72471e+08	1.743e+08	1.75233e+08	1.52636e+08
P0A7M6	P0A7M6		rpmC		2.54436e+07	2.52884e+07	2.59932e+07	2.50172e+07	2.47433e+07	2.80203e+07
P0A7M9	P0A7M9		rpmE		6.35537e+07	6.57282e+07	6.49508e+07	6.28786e+07	5.90358e+07	5.25128e+07
P0A7N4	P0A7N4		rpmF		4.02885e+07	4.31632e+07	4.29859e+07	4.08349e+07	3.8951e+07	3.63421e+07
P0A7N9	P0A7N9		rpmG		9.2725e+07	9.49345e+07	9.30787e+07	9.42355e+07	9.26452e+07	8.7872e+07
P0A7P5	P0A7P5		rpmH		2.68138e+07	2.74194e+07	2.75906e+07	2.69877e+07	2.56933e+07	2.78245e+07
P0A7Q1	P0A7Q1		rpmI		7.82069e+06	7.4792e+06	7.941e+06	8.39769e+06	8.19088e+06	8.89937e+06
P0A7R1	P0A7R1		rplI		4.60731e+08	4.42411e+08	4.52929e+08	4.58859e+08	4.42859e+08	4.1019e+08
P0A7R5	P0A7R5		rpsJ		1.93464e+08	1.82879e+08	1.82496e+08	1.93832e+08	1.95861e+08	1.76225e+08
P0A7R9	P0A7R9		rpsK		1.25789e+08	1.23216e+08	1.21297e+08	1.24525e+08	1.21676e+08	1.01937e+08
P0A7S3	P0A7S3		rpsL		6.94158e+07	7.2497e+07	7.1041e+07	6.91605e+07	6.66064e+07	6.60951e+07
P0A7S9	P0A7S9		rpsM		3.77771e+07	3.78515e+07	3.80049e+07	3.77433e+07	3.73361e+07	3.48163e+07
P0A7T3	P0A7T3		rpsP		1.43577e+08	1.39742e+08	1.39965e+08	1.44255e+08	1.40377e+08	1.13589e+08
P0A7T7	P0A7T7		rpsR		3.13164e+07	3.01123e+07	3.08245e+07	3.18519e+07	3.08858e+07	3.05234e+07
P0A7U3	P0A7U3		rpsS		1.43126e+08	1.4246e+08	1.43398e+08	1.45756e+08	1.46564e+08	9.9312e+07
P0A7U7	P0A7U7		rpsT		2.69056e+07	2.67357e+07	2.6074e+07	2.62183e+07	2.57987e+07	2.13468e+07
P0A7V0	P0A7V0		rpsB		8.91955e+07	8.72591e+07	8.72356e+07	9.00655e+07	8.94965e+07	8.21696e+07
P0A7V3	P0A7V3		rpsC		1.10583e+08	1.07352e+08	1.07951e+08	1.08191e+08	1.07349e+08	8.64233e+07
P0A7V8	P0A7V8		rpsD		2.11685e+08	2.15572e+08	2.15868e+08	2.16168e+08	2.0571e+08	1.9277e+08
P0A7W1	P0A7W1		rpsE		1.60325e+08	1.5464e+08	1.51774e+08	1.59058e+08	1.57697e+08	1.28387e+08
P0A7W7	P0A7W7		rpsH		4.27275e+07	4.11048e+07	4.13444e+07	4.25739e+07	4.13536e+07	3.89218e+07
P0A7X3	P0A7X3		rpsI		7.75915e+07	8.62254e+07	8.44849e+07	7.85605e+07	7.90806e+07	7.34052e+07
P0A7X6	P0A7X6		rimM		7.26959e+06	7.15824e+06	7.13847e+06	7.07181e+06	7.63247e+06	6.63312e+06
P0A7Y0	P0A7Y0		rnc		9.67872e+06	1.01591e+07	9.95898e+06	9.62163e+06	9.47826e+06	9.43276e+06
P0A7Y8	P0A7Y8		rnpA		1.16891e+06	1.11426e+06	1.21199e+06	1.19341e+06	1.01573e+06	1.13625e+06
P0A7Z0	P0A7Z0		rpiA		1.78764e+07	1.79117e+07	1.75281e+07	1.70074e+07	1.78385e+07	1.67929e+07
P0A7Z4	P0A7Z4		rpoA		1.51213e+08	1.47092e+08	1.47461e+08	1.53023e+08	1.48914e+08	1.32121e+08
P0A800	P0A800		rpoZ		6.62705e+07	6.56014e+07	6.62108e+07	6.61724e+07	6.41642e+07	5.18445e+07
P0A805	P0A805		frr		3.15294e+07	3.16291e+07	3.2414e+07	3.13659e+07	3.05593e+07	2.7438e+07
P0A809	P0A809		ruvA		608432	607425	658262	560527	532094	733696
P0A812	P0A812		ruvB		1.24124e+06	1.15736e+06	1.20315e+06	1.27853e+06	1.21276e+06	1.19072e+06
P0A817	P0A817		metK		2.51125e+07	2.54479e+07	2.58609e+07	2.54606e+07	2.55953e+07	2.35181e+07
P0A821	P0A821		selA		1.33573e+06	1.33864e+06	1.39905e+06	1.28609e+06	1.42601e+06	1.34921e+06
P0A825	P0A825		glyA		3.43196e+07	3.32098e+07	3.33605e+07	3.41693e+07	3.37056e+07	2.7233e+07
P0A832	P0A832		smpB		3.55671e+06	3.64962e+06	3.54929e+06	3.52766e+06	3.50792e+06	3.3348e+06
P0A836	P0A836		sucC		5.85091e+06	6.00279e+06	5.86089e+06	5.86482e+06	5.77874e+06	5.9569e+06
P0A840	P0A840		surE		1.56451e+06	1.61451e+06	1.67693e+06	1.53672e+06	1.54814e+06	1.8121e+06
P0A843	P0A843		tatE		8.82182e+06	8.19843e+06	9.32146e+06	1.02768e+07	7.83874e+06	9.61394e+06
P0A847	P0A847		tgt		3.11274e+06	3.13465e+06	3.08479e+06	3.01952e+06	3.01874e+06	2.96897e+06
P0A850	P0A850		tig		1.39522e+08	1.37025e+08	1.38396e+08	1.40523e+08	1.37395e+08	1.19112e+08
P0A853	P0A853		tnaA		3.52791e+06	3.56095e+06	3.60887e+06	3.51425e+06	3.55789e+06	3.50918e+06
P0A855	P0A855		tolB		1.1976e+07	1.1943e+07	1.18608e+07	1.17637e+07	1.22171e+07	1.13032e+07
P0A858	P0A858		tpiA		7.9235e+07	7.72807e+07	7.52404e+07	7.75186e+07	7.64873e+07	5.22781e+07
P0A862	P0A862		tpx		5.47596e+07	5.40353e+07	5.45281e+07	5.51232e+07	5.59031e+07	5.22566e+07
P0A867	P0A867		talA		4.55529e+06	4.85805e+06	4.81644e+06	4.65268e+06	4.5315e+06	4.77399e+06
P0A870	P0A870		talB		4.95189e+07	5.18266e+07	5.06691e+07	4.97088e+07	4.96443e+07	4.89192e+07
P0A873	P0A873		trmD		3.65766e+06	3.78059e+06	3.78843e+06	3.59037e+06	3.66959e+06	3.78342e+06
P0A877	P0A877		trpA		1.46403e+06	1.46931e+06	1.45015e+06	1.54577e+06	1.41848e+06	1.29576e+06
P0A879	P0A879		trpB		550218	515610	515327	426627	486750	491530
P0A881	P0A881		trpR		939485	1.17383e+06	1.33389e+06	989646	1.09887e+06	999990
P0A884	P0A884		thyA		7.98914e+06	7.99631e+06	8.10522e+06	8.01629e+06	7.77886e+06	6.93675e+06
P0A887	P0A887		ubiE		8.54921e+06	8.30876e+06	8.48014e+06	8.35634e+06	8.35198e+06	8.48999e+06
P0A894	P0A894		yhbJ		1.43311e+06	1.49583e+06	1.57026e+06	1.41001e+06	1.47655e+06	1.53602e+06
P0A898	P0A898		ybeY		3.62361e+06	3.80281e+06	3.91398e+06	3.67011e+06	3.58836e+06	3.40481e+06
P0A8A0	P0A8A0		yebC		4.55495e+06	4.43574e+06	4.70379e+06	4.56474e+06	4.52219e+06	3.47516e+06
P0A8A2	P0A8A2		yeeN		9.63746e+06	9.25256e+06	9.48363e+06	9.55144e+06	9.56764e+06	8.14175e+06
P0A8A4	P0A8A4		ppsR		2.10555e+06	1.96154e+06	2.02146e+06	2.07857e+06	2.15769e+06	2.28287e+06
P0A8A8	P0A8A8		rimP		2.31387e+07	2.14018e+07	2.12561e+07	2.17141e+07	2.00093e+07	1.83095e+07
P0A8B2	P0A8B2		yfcN		1.68977e+06	1.48036e+06	1.50604e+06	1.72572e+06	1.76077e+06	1.85716e+06
P0A8B5	P0A8B5		ybaB		1.45345e+06	1.71345e+06	1.56023e+06	1.48976e+06	1.6604e+06	1.71202e+06
P0A8C1	P0A8C1		ybjQ		1.16491e+06	1.01492e+06	999516	1.17442e+06	1.33564e+06	
P0A8C4	P0A8C4		ygfB		3.07874e+06	3.28243e+06	3.19201e+06	3.16676e+06	2.97038e+06	3.21258e+06
P0A8D0	P0A8D0		nrdR		1.65177e+06	1.71514e+06	1.80405e+06	1.86689e+06	1.76388e+06	1.59905e+06
P0A8D3	P0A8D3		yaiI		1.92705e+06	1.82972e+06	1.79363e+06	1.95163e+06	1.88917e+06	1.98952e+06
P0A8D6	P0A8D6		ymdB		1.90123e+06	1.69768e+06	1.66765e+06	1.81949e+06	1.74544e+06	1.67525e+06
P0A8E1	P0A8E1		ycfP		1.17422e+07	1.18913e+07	1.19277e+07	1.15355e+07	1.18814e+07	1.18988e+07
P0A8E7	P0A8E7		yajQ		2.08932e+07	2.11942e+07	2.10537e+07	2.10841e+07	2.05836e+07	2.03153e+07
P0A8F0	P0A8F0		upp		3.16242e+07	3.00867e+07	3.07909e+07	3.18766e+07	3.19429e+07	2.95262e+07
P0A8F4	P0A8F4		udk		7.49533e+06	7.51909e+06	7.37794e+06	7.36252e+06	7.47504e+06	7.58668e+06
P0A8F8	P0A8F8		uvrB		7.42079e+06	6.61548e+06	7.17772e+06	7.59172e+06	6.9491e+06	7.31854e+06
P0A8G3	P0A8G3		uxaC		1.41285e+06	1.44114e+06	1.4384e+06	1.34606e+06	1.36252e+06	1.51986e+06
P0A8G6	P0A8G6		wrbA		9.71972e+06	1.01867e+07	1.01097e+07	9.7922e+06	1.01293e+07	9.8295e+06
P0A8G9	P0A8G9		xseB		8.99901e+06	9.26723e+06	9.64337e+06	9.22711e+06	8.80951e+06	8.11508e+06
P0A8H8	P0A8H8		yacG		2.0226e+06	2.13344e+06	2.14626e+06	2.05256e+06	2.04769e+06	2.25758e+06
P0A8I1	P0A8I1		yqgF		1.51018e+06	1.59983e+06	1.57289e+06	1.52862e+06	1.4555e+06	1.68102e+06
P0A8I3	P0A8I3		yaaA		3.04562e+06	3.1603e+06	3.18101e+06	3.0358e+06	3.12971e+06	3.1499e+06
P0A8I5	P0A8I5		trmB		6.80291e+06	6.91023e+06	6.70997e+06	6.46153e+06	6.70477e+06	6.12293e+06
P0A8I8	P0A8I8		rlmH		4.01301e+06	4.21575e+06	4.05239e+06	3.87339e+06	4.17142e+06	4.09635e+06
P0A8J2	P0A8J2		dnaT		1.04198e+06	1.16743e+06	1.05285e+06	1.0242e+06	1.08425e+06	830371
P0A8J4	P0A8J4		ybeD		1.31082e+07	1.29262e+07	1.37946e+07	1.28447e+07	1.28854e+07	1.30497e+07
P0A8J8	P0A8J8		rhlB		6.96646e+06	7.10388e+06	7.04225e+06	6.92138e+06	6.72977e+06	6.68607e+06
P0A8K1	P0A8K1		psd		4.34037e+06	4.29631e+06	4.39082e+06	4.55254e+06	4.32909e+06	4.7844e+06
P0A8K5	P0A8K5		yaeP		1.36425e+06	1.46192e+06	1.20254e+06	1.30919e+06	1.18034e+06	1.22124e+06
