Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P09373	P09373		pflB		2.56845e+08	2.34465e+08	2.63116e+08	2.3441e+08	2.55137e+08	2.32197e+08
P09394	P09394		glpQ		5.47607e+06	5.35731e+06	5.52147e+06	5.44323e+06	5.45016e+06	5.38647e+06
P09424	P09424		mtlD		2.15786e+06	2.24862e+06	2.16332e+06	2.26852e+06	2.13276e+06	2.29794e+06
P09546	P09546		putA		3.75011e+06	3.54622e+06	3.57807e+06	3.76519e+06	3.50473e+06	3.68205e+06
P09549	P09549		dedD		1.30103e+06	1.26169e+06	1.30457e+06	1.30118e+06	1.26437e+06	1.29845e+06
P09831	P09831		gltB		3.94417e+06	4.00552e+06	3.94339e+06	4.10031e+06	3.71144e+06	4.03707e+06
P09832	P09832		gltD		3.10318e+06	3.10756e+06	3.08079e+06	3.07364e+06	3.0808e+06	2.95549e+06
P0A698	P0A698		uvrA		2.61056e+06	2.67578e+06	2.61264e+06	2.57369e+06	2.59296e+06	2.62319e+06
P0A6A0	P0A6A0		ubiB		1.54238e+06	1.75347e+06	1.5387e+06	1.5742e+06	1.69405e+06	1.7074e+06
P0A6A3	P0A6A3		ackA		1.32227e+08	1.25707e+08	1.29636e+08	1.30518e+08	1.27661e+08	1.26988e+08
P0A6A8	P0A6A8		acpP		1.42025e+08	1.53343e+08	1.45414e+08	1.5295e+08	1.37942e+08	1.49036e+08
P0A6B4	P0A6B4		alr		3.28161e+06	3.20717e+06	3.27184e+06	3.2431e+06	3.28503e+06	3.27658e+06
P0A6B7	P0A6B7		iscS		1.77918e+07	1.69908e+07	1.78076e+07	1.73167e+07	1.77235e+07	1.74887e+07
P0A6C1	P0A6C1		nfo		2.20334e+06	2.1715e+06	2.04532e+06	2.11762e+06	2.07468e+06	2.15808e+06
P0A6D0	P0A6D0		argR		1.62565e+06	1.56076e+06	1.61182e+06	1.72923e+06	1.75362e+06	1.65931e+06
P0A6D3	P0A6D3		aroA		5.2543e+06	5.24459e+06	5.06711e+06	5.24265e+06	5.08118e+06	5.3155e+06
P0A6D7	P0A6D7		aroK		7.92369e+06	7.88965e+06	7.82853e+06	7.70587e+06	8.05809e+06	8.24737e+06
P0A6E1	P0A6E1		aroL		98242.2		40993.8	67953.2	85463.3	28227.4
P0A6E4	P0A6E4		argG		2.22966e+06	2.13174e+06	2.15776e+06	2.08363e+06	1.80056e+06	1.97231e+06
P0A6E6	P0A6E6		atpC		7.30031e+06	6.57321e+06	6.94602e+06	6.86067e+06	7.63046e+06	6.64496e+06
P0A6E9	P0A6E9		bioD2		5.60748e+06	5.59258e+06	5.56956e+06	5.44992e+06	5.25129e+06	5.19502e+06
P0A6F1	P0A6F1		carA		8.69796e+06	8.52014e+06	8.66272e+06	8.26502e+06	8.74451e+06	8.23397e+06
P0A6F3	P0A6F3		glpK		4.8139e+06	4.80886e+06	4.80409e+06	4.78195e+06	4.76613e+06	4.74672e+06
P0A6F5	P0A6F5		groL		9.33468e+07	8.86292e+07	9.25284e+07	8.80927e+07	9.41539e+07	8.66076e+07
P0A6F9	P0A6F9		groS		1.02346e+08	8.96781e+07	1.02351e+08	9.21038e+07	9.83769e+07	9.26528e+07
P0A6G3	P0A6G3		pncC		3.20126e+06	3.12903e+06	3.19512e+06	3.20159e+06	3.56401e+06	3.05341e+06
P0A6G7	P0A6G7		clpP		2.3671e+07	2.07992e+07	2.28584e+07	2.10596e+07	2.45782e+07	2.15149e+07
P0A6H1	P0A6H1		clpX		1.62802e+07	1.70555e+07	1.66243e+07	1.71371e+07	1.60866e+07	1.67472e+07
P0A6H5	P0A6H5		hslU		2.22654e+07	2.24102e+07	2.21183e+07	2.19141e+07	2.23239e+07	2.22615e+07
P0A6H8	P0A6H8		cls		625190	728583	622966	572561	575766	733875
P0A6I0	P0A6I0		cmk		1.02254e+07	1.02258e+07	1.01631e+07	9.87618e+06	1.02747e+07	9.9711e+06
P0A6I3	P0A6I3		coaA		3.16465e+06	3.5054e+06	3.24917e+06	3.36665e+06	3.38138e+06	3.65048e+06
P0A6I6	P0A6I6		coaD		1.06065e+06	1.09117e+06	1.06078e+06	1.08621e+06	1.14404e+06	1.05374e+06
P0A6I9	P0A6I9		coaE		3.6429e+06	3.1586e+06	3.45002e+06	3.43606e+06	3.74487e+06	3.79908e+06
P0A6J1	P0A6J1		cysC		1.45667e+06	1.53225e+06	1.34897e+06	1.47765e+06	1.39303e+06	1.3801e+06
P0A6J8	P0A6J8		ddlA		1.85247e+07	1.88159e+07	1.86236e+07	1.83976e+07	1.8199e+07	1.83187e+07
P0A6K3	P0A6K3		def		1.4237e+07	1.36221e+07	1.39487e+07	1.37467e+07	1.43008e+07	1.37992e+07
P0A6K6	P0A6K6		deoB		1.67903e+07	1.68423e+07	1.70093e+07	1.67597e+07	1.69086e+07	1.7016e+07
P0A6L0	P0A6L0		deoC		1.08608e+07	1.05354e+07	1.06562e+07	1.04074e+07	1.10912e+07	1.03594e+07
P0A6L2	P0A6L2		dapA		4.30418e+07	4.1538e+07	4.29067e+07	4.35824e+07	4.19875e+07	4.23445e+07
P0A6L4	P0A6L4		nanA		611239	623155	612785	531071	703190	505175
P0A6L7	P0A6L7		uxaB		1.40666e+06	1.3868e+06	1.35214e+06	1.28112e+06	1.32901e+06	1.29607e+06
P0A6L9	P0A6L9		hscB		4.861e+06	4.76966e+06	4.98835e+06	4.59674e+06	4.98783e+06	4.90156e+06
P0A6M4	P0A6M4		dtd		2.22574e+06	2.40201e+06	2.16592e+06	2.17587e+06	2.30774e+06	2.14093e+06
P0A6M8	P0A6M8		fusA		1.2502e+08	1.14399e+08	1.26443e+08	1.184e+08	1.23746e+08	1.14653e+08
P0A6N4	P0A6N4		efp		7.47919e+07	7.55551e+07	7.4411e+07	7.67328e+07	7.14094e+07	7.30714e+07
P0A6N8	P0A6N8		yeiP		1.42448e+07	1.47339e+07	1.39733e+07	1.49937e+07	1.43239e+07	1.41163e+07
P0A6P1	P0A6P1		tsf		2.00474e+08	1.73321e+08	1.98226e+08	1.78867e+08	1.95746e+08	1.74443e+08
P0A6P5	P0A6P5		der		4.65087e+06	4.66949e+06	4.73944e+06	4.64095e+06	4.55681e+06	4.5761e+06
P0A6P7	P0A6P7		engB		6.75476e+06	6.47991e+06	6.61655e+06	6.48418e+06	6.76719e+06	6.63034e+06
P0A6P9	P0A6P9		eno		1.79339e+08	1.64246e+08	1.78693e+08	1.67285e+08	1.77037e+08	1.65261e+08
P0A6Q3	P0A6Q3		fabA		1.32761e+07	1.3321e+07	1.27087e+07	1.29499e+07	1.29531e+07	1.2963e+07
P0A6Q6	P0A6Q6		fabZ		1.09774e+07	1.16073e+07	1.06549e+07	1.15218e+07	1.12705e+07	1.13752e+07
P0A6R0	P0A6R0		fabH		1.76639e+07	1.77751e+07	1.78504e+07	1.74227e+07	1.69343e+07	1.7789e+07
P0A6R3	P0A6R3		fis		5.42577e+06	4.39819e+06	5.12618e+06	4.59769e+06	5.58807e+06	4.44978e+06
P0A6S0	P0A6S0		flgH		2.44134e+06	2.46423e+06	2.47842e+06	2.46248e+06	2.45133e+06	2.34708e+06
P0A6S7	P0A6S7		gpsA		6.34464e+06	6.25929e+06	6.4145e+06	6.12681e+06	6.0624e+06	5.9543e+06
P0A6T1	P0A6T1		pgi		2.96729e+07	2.8545e+07	2.90307e+07	2.89149e+07	2.9812e+07	2.92313e+07
P0A6T3	P0A6T3		galK		3.25344e+06	3.04485e+06	3.18494e+06	3.11485e+06	3.13592e+06	2.98585e+06
P0A6T5	P0A6T5		folE		4.56e+06	4.69361e+06	4.60667e+06	4.39667e+06	4.55145e+06	4.7352e+06
P0A6T9	P0A6T9		gcvH		1.82588e+06	1.79627e+06	1.89991e+06	1.78752e+06	1.84438e+06	1.94267e+06
P0A6U3	P0A6U3		mnmG		6.75479e+06	6.70716e+06	6.69911e+06	6.84507e+06	6.70522e+06	6.79079e+06
P0A6U5	P0A6U5		rsmG		5.63625e+06	5.59064e+06	5.47391e+06	5.19068e+06	5.80045e+06	5.49966e+06
P0A6U8	P0A6U8		glgA		2.9152e+06	2.96412e+06	2.94784e+06	2.90995e+06	2.92255e+06	2.90186e+06
P0A6V1	P0A6V1		glgC		7.41253e+06	7.45277e+06	7.37877e+06	7.57621e+06	7.391e+06	7.56678e+06
P0A6V8	P0A6V8		glk		9.44482e+06	9.28648e+06	9.42046e+06	9.1752e+06	9.44596e+06	9.24768e+06
P0A6W0	P0A6W0		glsA2		1.11231e+06	1.23974e+06	1.08092e+06	1.03532e+06	1.41517e+06	984987
P0A6W3	P0A6W3		mraY		1.53588e+06	1.52259e+06	1.53302e+06	1.37011e+06	1.46458e+06	1.44245e+06
P0A6W5	P0A6W5		greA		2.27035e+07	2.29038e+07	2.26916e+07	2.24679e+07	2.30308e+07	2.29293e+07
P0A6W9	P0A6W9		gshA		5.33128e+06	5.37055e+06	5.48354e+06	5.31396e+06	5.46079e+06	5.31153e+06
P0A6X1	P0A6X1		hemA		309237	394780	393927	412954	400183	
P0A6X3	P0A6X3		hfq		1.03502e+06	976184	1.09567e+06	984310	933156	1.06593e+06
P0A6X7	P0A6X7		ihfA		4.48811e+07	4.70577e+07	4.65513e+07	4.69858e+07	4.64384e+07	4.97375e+07
P0A6Y1	P0A6Y1		ihfB		7.60142e+06	7.95578e+06	7.12562e+06	7.75761e+06	6.98371e+06	7.77697e+06
P0A6Y5	P0A6Y5		hslO		6.42102e+06	6.42571e+06	6.53476e+06	6.58002e+06	6.39043e+06	6.58538e+06
P0A6Y8	P0A6Y8		dnaK		4.4537e+07	4.36308e+07	4.48297e+07	4.50639e+07	4.41435e+07	4.33627e+07
P0A6Z1	P0A6Z1		hscA		4.98827e+06	5.20668e+06	4.90688e+06	5.08066e+06	4.8285e+06	4.97444e+06
P0A6Z3	P0A6Z3		htpG		2.61748e+07	2.63174e+07	2.60402e+07	2.64256e+07	2.6004e+07	2.64274e+07
P0A6Z6	P0A6Z6		nikR		1.07983e+06	1.06643e+06	1.09907e+06	1.07075e+06	1.02811e+06	1.07972e+06
P0A705	P0A705		infB		2.31147e+07	2.30351e+07	2.23267e+07	2.28281e+07	2.26752e+07	2.32661e+07
P0A707	P0A707		infC		4.83364e+07	4.80984e+07	4.78712e+07	4.96339e+07	4.79965e+07	4.76785e+07
P0A715	P0A715		kdsA		2.20899e+07	2.15302e+07	2.19398e+07	2.14368e+07	2.25603e+07	2.11984e+07
P0A717	P0A717		prs		3.11889e+07	2.87722e+07	3.14621e+07	2.93909e+07	3.1372e+07	2.90031e+07
P0A720	P0A720		tmk		2.62659e+06	2.49032e+06	2.55743e+06	2.57511e+06	2.57759e+06	2.56814e+06
P0A722	P0A722		lpxA		8.30556e+06	7.90611e+06	8.29741e+06	8.2856e+06	8.18407e+06	7.96575e+06
P0A725	P0A725		lpxC		3.17214e+06	3.16944e+06	3.15169e+06	3.06146e+06	3.51189e+06	3.31691e+06
P0A729	P0A729		yceF		2.25246e+06	2.25556e+06	2.15381e+06	2.19152e+06	2.15569e+06	2.43556e+06
P0A731	P0A731		mgsA		3.68627e+06	3.51729e+06	3.805e+06	3.86049e+06	3.59286e+06	3.91904e+06
P0A734	P0A734		minE		2.53402e+07	2.51434e+07	2.4258e+07	2.38347e+07	2.53181e+07	2.50699e+07
P0A738	P0A738		moaC		1.03243e+06	1.0256e+06	1.02015e+06	1.0915e+06	1.04857e+06	1.01858e+06
P0A744	P0A744		msrA		6.44592e+06	6.46624e+06	6.46517e+06	6.39251e+06	6.55701e+06	6.61194e+06
P0A746	P0A746		msrB		2.16837e+06	1.90677e+06	2.10585e+06	1.82348e+06	2.31013e+06	1.84355e+06
P0A749	P0A749		murA		7.00971e+06	7.25026e+06	7.17118e+06	7.08135e+06	7.36731e+06	7.32803e+06
P0A752	P0A752		nadD		480971	594367	488464	583329	590392	644654
P0A759	P0A759		nagB		3.7763e+06	4.03623e+06	3.65108e+06	4.06713e+06	3.92943e+06	3.80136e+06
P0A763	P0A763		ndk		1.9534e+07	1.88299e+07	1.93269e+07	1.85179e+07	1.96529e+07	1.84809e+07
P0A780	P0A780		nusB		1.27293e+07	1.36918e+07	1.25959e+07	1.298e+07	1.24212e+07	1.3124e+07
P0A784	P0A784		orn		2.97613e+06	2.91691e+06	3.10855e+06	2.91642e+06	3.0666e+06	2.98101e+06
P0A786	P0A786		pyrB		2.35192e+06	2.46308e+06	2.43314e+06	2.49215e+06	2.45289e+06	2.44716e+06
P0A790	P0A790		panD		6.76965e+06	6.19711e+06	6.77093e+06	6.68445e+06	6.48334e+06	6.17878e+06
P0A794	P0A794		pdxJ		7.60377e+06	7.40252e+06	7.78461e+06	7.29601e+06	7.78801e+06	7.34797e+06
P0A796	P0A796		pfkA		1.88631e+07	1.6848e+07	1.8967e+07	1.71489e+07	1.88916e+07	1.72673e+07
P0A799	P0A799		pgk		4.24581e+08	3.97253e+08	4.30845e+08	4.02778e+08	4.24971e+08	3.97175e+08
P0A7A2	P0A7A2		gpmB		3.39837e+06	3.10381e+06	2.9311e+06	3.36707e+06	3.20399e+06	2.85545e+06
P0A7A5	P0A7A5		pcm		998384	956734	993408	1.0754e+06	1.02154e+06	1.00438e+06
P0A7A7	P0A7A7		plsB		2.94012e+06	2.93768e+06	2.93855e+06	2.89845e+06	2.85553e+06	3.00468e+06
P0A7A9	P0A7A9		ppa		8.34371e+07	8.65472e+07	8.24791e+07	8.44072e+07	8.54641e+07	8.76128e+07
P0A7B1	P0A7B1		ppk		1.48928e+06	1.36636e+06	1.44148e+06	1.39404e+06	1.40259e+06	1.44796e+06
P0A7B5	P0A7B5		proB		4.76374e+06	4.94283e+06	4.63988e+06	4.7185e+06	4.61959e+06	4.89203e+06
P0A7B8	P0A7B8		hslV		9.33465e+06	1.17742e+07	1.04081e+07	9.10897e+06	1.27061e+07	1.08032e+07
P0A7C2	P0A7C2		lexA		4.53651e+06	4.67244e+06	4.74666e+06	4.58784e+06	4.41122e+06	4.61123e+06
P0A7C6	P0A7C6		pepE		5.71457e+06	5.74487e+06	5.7108e+06	5.61052e+06	5.41034e+06	5.45641e+06
P0A7D1	P0A7D1		pth		4.51607e+06	4.27874e+06	4.48385e+06	4.32791e+06	4.48966e+06	4.32433e+06
P0A7D4	P0A7D4		purA		3.49024e+07	3.50252e+07	3.43477e+07	3.41171e+07	3.40135e+07	3.32451e+07
P0A7D7	P0A7D7		purC		7.01404e+06	7.10268e+06	7.3918e+06	6.95918e+06	7.26041e+06	7.19778e+06
P0A7E1	P0A7E1		pyrD		7.83075e+06	8.26719e+06	7.94798e+06	8.05213e+06	7.96877e+06	7.9449e+06
P0A7E3	P0A7E3		pyrE		5.2934e+06	5.28695e+06	5.15282e+06	5.34633e+06	5.20476e+06	5.22537e+06
P0A7E5	P0A7E5		pyrG		1.51781e+07	1.50971e+07	1.50765e+07	1.51553e+07	1.52285e+07	1.51641e+07
P0A7E9	P0A7E9		pyrH		7.60469e+06	6.51085e+06	7.68712e+06	6.81759e+06	7.42623e+06	6.72766e+06
P0A7F3	P0A7F3		pyrI		1.81708e+06	1.96453e+06	1.87917e+06	1.92893e+06	1.7645e+06	1.94327e+06
P0A7F6	P0A7F6		speD		1.88559e+06	1.89778e+06	1.79839e+06	1.93353e+06	1.8003e+06	2.00347e+06
P0A7F9	P0A7F9		queA		4.20207e+06	4.06177e+06	4.06893e+06	3.92556e+06	4.08899e+06	3.71386e+06
P0A7G2	P0A7G2		rbfA		2.54128e+07	2.45293e+07	2.51934e+07	2.39853e+07	2.52182e+07	2.41018e+07
P0A7G6	P0A7G6		recA		1.01513e+07	9.73636e+06	9.92207e+06	9.77265e+06	1.02481e+07	9.99137e+06
P0A7H6	P0A7H6		recR		1.00969e+06	1.02907e+06	1.00329e+06	904059	1.12389e+06	1.05205e+06
P0A7I0	P0A7I0		prfA		3.60839e+06	3.60235e+06	3.58164e+06	3.53157e+06	3.69194e+06	3.62409e+06
P0A7I4	P0A7I4		prfC		5.10129e+06	5.03789e+06	5.2605e+06	5.11914e+06	5.38183e+06	5.09365e+06
P0A7I7	P0A7I7		ribA		8.95924e+06	9.09586e+06	9.01868e+06	9.40198e+06	8.13912e+06	8.9595e+06
P0A7J0	P0A7J0		ribB		1.6208e+07	1.39223e+07	1.54943e+07	1.46829e+07	1.54905e+07	1.47596e+07
P0A7J3	P0A7J3		rplJ		5.11335e+08	4.90368e+08	5.06407e+08	4.90521e+08	5.00186e+08	4.8125e+08
P0A7J7	P0A7J7		rplK		7.44104e+07	6.358e+07	7.36705e+07	6.49082e+07	7.03423e+07	6.60871e+07
P0A7K2	P0A7K2		rplL		1.62564e+08	1.71927e+08	1.55139e+08	1.76324e+08	1.57959e+08	1.76529e+08
P0A7K6	P0A7K6		rplS		7.09035e+07	7.13493e+07	7.06605e+07	7.07004e+07	6.99585e+07	7.07233e+07
P0A7L0	P0A7L0		rplA		3.0524e+08	3.10668e+08	3.02017e+08	3.16965e+08	3.01583e+08	3.03943e+08
P0A7L3	P0A7L3		rplT		3.35013e+07	4.17488e+07	3.29067e+07	3.98091e+07	3.27279e+07	4.16828e+07
P0A7L8	P0A7L8		rpmA		1.29411e+08	1.28829e+08	1.41744e+08	1.29869e+08	1.34158e+08	1.23683e+08
P0A7M2	P0A7M2		rpmB		1.3718e+08	1.45878e+08	1.37999e+08	1.44514e+08	1.37903e+08	1.46549e+08
P0A7M6	P0A7M6		rpmC		2.1492e+07	2.26801e+07	2.08821e+07	2.3146e+07	1.87215e+07	2.13867e+07
P0A7M9	P0A7M9		rpmE		4.01297e+07	3.70873e+07	4.01817e+07	3.74125e+07	4.06468e+07	3.67823e+07
P0A7N4	P0A7N4		rpmF		3.67317e+07	3.8616e+07	3.76326e+07	4.13653e+07	3.77679e+07	4.0402e+07
P0A7N9	P0A7N9		rpmG		1.15195e+08	1.07459e+08	1.15299e+08	1.09693e+08	1.14439e+08	1.07567e+08
P0A7P5	P0A7P5		rpmH		2.80701e+07	2.84407e+07	2.78969e+07	2.85089e+07	2.66501e+07	2.69457e+07
P0A7Q1	P0A7Q1		rpmI		2.00324e+07	1.21344e+07	2.08888e+07	1.22099e+07	2.16439e+07	1.29432e+07
P0A7R1	P0A7R1		rplI		2.11358e+08	2.06249e+08	2.13831e+08	2.05269e+08	2.09941e+08	2.03887e+08
P0A7R5	P0A7R5		rpsJ		1.88996e+08	1.8198e+08	1.8855e+08	1.80784e+08	1.83546e+08	1.73213e+08
P0A7R9	P0A7R9		rpsK		1.0082e+08	9.63447e+07	1.01638e+08	9.71977e+07	1.02758e+08	9.71232e+07
P0A7S3	P0A7S3		rpsL		7.13781e+07	7.08855e+07	6.96683e+07	7.00582e+07	6.89205e+07	7.01681e+07
P0A7S9	P0A7S9		rpsM		3.11592e+07	3.32782e+07	3.17084e+07	3.33512e+07	3.15332e+07	3.3132e+07
P0A7T3	P0A7T3		rpsP		6.48789e+07	6.66945e+07	6.43127e+07	6.69106e+07	6.41358e+07	6.55179e+07
P0A7T7	P0A7T7		rpsR		7.285e+07	6.78785e+07	7.23472e+07	6.90919e+07	7.37742e+07	6.98664e+07
P0A7U3	P0A7U3		rpsS		1.53698e+08	1.32708e+08	1.46707e+08	1.29063e+08	1.52691e+08	1.30499e+08
P0A7U7	P0A7U7		rpsT		2.71322e+07	2.6403e+07	2.72458e+07	2.63606e+07	2.68818e+07	2.71854e+07
P0A7V0	P0A7V0		rpsB		8.79758e+07	8.70376e+07	8.83752e+07	8.45736e+07	8.98111e+07	8.55791e+07
P0A7V3	P0A7V3		rpsC		7.94096e+07	7.8384e+07	7.82344e+07	7.91815e+07	7.92988e+07	8.03056e+07
P0A7V8	P0A7V8		rpsD		1.39955e+08	1.43098e+08	1.43815e+08	1.45491e+08	1.37923e+08	1.41803e+08
P0A7W1	P0A7W1		rpsE		1.26019e+08	1.01192e+08	1.27823e+08	1.05635e+08	1.27806e+08	1.05389e+08
P0A7W7	P0A7W7		rpsH		3.65792e+07	3.13264e+07	3.70165e+07	3.3021e+07	3.6849e+07	3.2844e+07
P0A7X3	P0A7X3		rpsI		7.5434e+07	6.70337e+07	7.65638e+07	7.10077e+07	8.00373e+07	6.97259e+07
P0A7X6	P0A7X6		rimM		6.3284e+06	6.20999e+06	6.27835e+06	6.16674e+06	6.21947e+06	6.1794e+06
P0A7Y0	P0A7Y0		rnc		9.4509e+06	9.28542e+06	9.68773e+06	9.17818e+06	9.95458e+06	9.57481e+06
P0A7Y8	P0A7Y8		rnpA		2.23456e+06	2.25211e+06	2.26553e+06	2.07929e+06	2.15931e+06	2.13019e+06
P0A7Z0	P0A7Z0		rpiA		1.86898e+07	1.74914e+07	1.87036e+07	1.7081e+07	1.86675e+07	1.71186e+07
P0A7Z4	P0A7Z4		rpoA		1.33186e+08	1.31896e+08	1.33649e+08	1.30249e+08	1.33828e+08	1.31609e+08
P0A800	P0A800		rpoZ		5.53927e+07	5.62797e+07	5.5692e+07	5.5191e+07	5.465e+07	5.5795e+07
P0A805	P0A805		frr		1.96235e+07	1.75433e+07	1.91767e+07	1.72096e+07	1.82005e+07	1.72874e+07
P0A809	P0A809		ruvA		512492	441587	455624	510971	454209	487465
P0A812	P0A812		ruvB		1.16554e+06	1.22857e+06	1.13629e+06	1.26489e+06	1.14427e+06	1.14739e+06
P0A817	P0A817		metK		2.39702e+07	2.48937e+07	2.3139e+07	2.44115e+07	2.33976e+07	2.44839e+07
P0A821	P0A821		selA		1.49994e+06	1.43896e+06	1.50062e+06	1.44141e+06	1.42502e+06	1.43498e+06
P0A823	P0A823		sfsA		778726	954039	871558	977820	934492	955937
P0A825	P0A825		glyA		2.25555e+07	2.1465e+07	2.26784e+07	2.15845e+07	2.2672e+07	2.21966e+07
P0A832	P0A832		smpB		5.48568e+06	5.54876e+06	5.74649e+06	5.42681e+06	5.60221e+06	5.70999e+06
P0A836	P0A836		sucC		6.5432e+06	6.66717e+06	6.53226e+06	6.7091e+06	6.62357e+06	6.4686e+06
P0A840	P0A840		surE		1.71121e+06	1.64434e+06	1.72511e+06	1.71464e+06	1.66626e+06	1.62155e+06
P0A843	P0A843		tatE		7.98858e+06	8.89574e+06	9.06321e+06	8.53597e+06	8.43671e+06	8.73604e+06
P0A847	P0A847		tgt		3.22606e+06	3.2154e+06	3.31675e+06	3.20575e+06	3.2461e+06	3.27365e+06
P0A850	P0A850		tig		1.3762e+08	1.31275e+08	1.38004e+08	1.29386e+08	1.39108e+08	1.32313e+08
P0A853	P0A853		tnaA		2.85878e+06	2.94715e+06	2.82709e+06	2.92653e+06	2.85072e+06	2.86906e+06
P0A855	P0A855		tolB		2.0817e+07	1.90496e+07	1.9808e+07	1.88034e+07	2.0481e+07	1.87285e+07
P0A858	P0A858		tpiA		7.69602e+07	6.74861e+07	7.61625e+07	6.64034e+07	7.40876e+07	6.83415e+07
P0A862	P0A862		tpx		4.00158e+07	4.00412e+07	4.03091e+07	4.06572e+07	3.99461e+07	3.96695e+07
P0A867	P0A867		talA		4.28222e+06	4.35441e+06	4.33078e+06	4.41662e+06	4.17956e+06	4.29192e+06
P0A870	P0A870		talB		4.4681e+07	4.3557e+07	4.38973e+07	4.36327e+07	4.43275e+07	4.36593e+07
P0A873	P0A873		trmD		1.10641e+07	1.10648e+07	1.12454e+07	1.033e+07	1.10649e+07	9.99028e+06
P0A877	P0A877		trpA		1.60438e+06	1.52854e+06	1.63024e+06	1.56647e+06	1.59282e+06	1.54701e+06
P0A879	P0A879		trpB		1.73835e+06	1.69524e+06	1.4342e+06	1.5396e+06	1.75513e+06	1.67413e+06
P0A881	P0A881		trpR		2.00115e+06	1.80558e+06	1.93271e+06	1.93628e+06	2.00044e+06	1.87747e+06
P0A884	P0A884		thyA		5.52469e+06	5.58667e+06	5.42087e+06	5.71276e+06	5.91643e+06	5.75318e+06
P0A887	P0A887		ubiE		9.42802e+06	9.0023e+06	9.30456e+06	9.03859e+06	9.33741e+06	9.05066e+06
P0A890	P0A890		tusA		2.17673e+06	2.02466e+06	2.04262e+06	1.96146e+06	1.99426e+06	2.07604e+06
P0A894	P0A894		yhbJ		1.5218e+06	1.62018e+06	1.6077e+06	1.59277e+06	1.58504e+06	1.59356e+06
P0A898	P0A898		ybeY		3.5228e+06	3.33121e+06	3.35846e+06	3.3787e+06	3.36441e+06	3.36941e+06
P0A8A0	P0A8A0		yebC		2.5622e+06	2.2515e+06	2.3876e+06	2.3099e+06	2.65462e+06	2.40614e+06
P0A8A2	P0A8A2		yeeN		8.53436e+06	8.79054e+06	9.05132e+06	8.96432e+06	8.42756e+06	8.22604e+06
P0A8A4	P0A8A4		ppsR		1.94699e+06	2.00142e+06	1.83938e+06	1.92326e+06	1.9069e+06	1.98682e+06
P0A8A8	P0A8A8		rimP		3.47984e+06	3.63707e+06	3.46746e+06	3.16132e+06	3.01693e+06	3.38775e+06
P0A8B2	P0A8B2		yfcN		1.4059e+06	1.67783e+06	1.48518e+06	1.47224e+06	1.51718e+06	1.45633e+06
P0A8B5	P0A8B5		ybaB		1.97367e+06	1.73565e+06	1.93518e+06	1.81416e+06	2.07335e+06	2.00598e+06
P0A8C1	P0A8C1		ybjQ		1.11113e+06	1.07843e+06	874358	1.08159e+06	959806	1.03835e+06
P0A8C4	P0A8C4		ygfB		3.33377e+06	3.58638e+06	3.21947e+06	3.66043e+06	3.4774e+06	3.60028e+06
P0A8D0	P0A8D0		nrdR		1.33547e+06	1.24022e+06	1.19062e+06	1.19968e+06	1.26276e+06	1.30537e+06
P0A8D3	P0A8D3		yaiI		1.96978e+06	1.95819e+06	1.9305e+06	1.8907e+06	1.91163e+06	1.96538e+06
P0A8D6	P0A8D6		ymdB		3.35857e+06	3.14077e+06	3.33761e+06	3.3447e+06	2.98566e+06	3.15325e+06
P0A8E1	P0A8E1		ycfP		8.539e+06	8.40714e+06	8.22554e+06	8.14242e+06	8.58342e+06	8.59772e+06
P0A8E7	P0A8E7		yajQ		1.57898e+07	1.47709e+07	1.57908e+07	1.49912e+07	1.56903e+07	1.48912e+07
P0A8F0	P0A8F0		upp		3.13698e+07	3.10561e+07	3.17313e+07	3.0128e+07	3.1268e+07	3.13109e+07
P0A8F4	P0A8F4		udk		6.68084e+06	6.70375e+06	6.68304e+06	6.58913e+06	6.81099e+06	6.9871e+06
P0A8F8	P0A8F8		uvrB		1.07278e+06	1.18215e+06	1.10209e+06	1.11764e+06	1.1299e+06	1.12009e+06
P0A8G0	P0A8G0		uvrC		561720	498093	532297	554897	547571	483050
P0A8G3	P0A8G3		uxaC		2.45428e+06	2.53981e+06	2.33724e+06	2.51805e+06	2.49416e+06	2.39192e+06
P0A8G6	P0A8G6		wrbA		8.89072e+06	8.77316e+06	8.95052e+06	8.91892e+06	8.83993e+06	8.30462e+06
P0A8G9	P0A8G9		xseB		9.01818e+06	8.90672e+06	9.02436e+06	9.24382e+06	8.60864e+06	8.57446e+06
P0A8H8	P0A8H8		yacG		2.11033e+06	2.13704e+06	2.07982e+06	2.1183e+06	2.10605e+06	2.13244e+06
