Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P09155	P09155		rnd		2.53142e+06	2.33339e+06	2.18771e+06	2.18288e+06	1.88986e+06	2.46505e+06
P09158	P09158		speE		7.56566e+06	7.85891e+06	7.37688e+06	7.58453e+06	7.2089e+06	5.58308e+06
P09169	P09169		ompT		6.15718e+06	6.13459e+06	6.41893e+06	6.35475e+06	6.00217e+06	5.11082e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.54834e+06	2.64077e+06				2.76908e+06
P09323	P09323		nagE		772459	675086	625831	649471	556705	615829
P09348	P09348		motA		3.54202e+06	3.32412e+06	3.22869e+06	2.79926e+06	3.07576e+06	3.11637e+06
P09372	P09372		grpE		4.66372e+07	4.6839e+07	4.67566e+07	4.95873e+07	5.22024e+07	4.00852e+07
P09373	P09373		pflB		2.85531e+08	2.83476e+08	2.9341e+08	2.92887e+08	2.90375e+08	2.46897e+08
P09394	P09394		glpQ		5.87889e+06	5.95892e+06	6.02349e+06	6.05223e+06	6.16414e+06	5.80894e+06
P09424	P09424		mtlD		2.3973e+06	2.38308e+06	2.30235e+06	2.24716e+06	2.22438e+06	1.98377e+06
P09546	P09546		putA		764414	781855	642331	641389	695596	631996
P09549	P09549		dedD		1.10221e+06	1.13383e+06	1.14692e+06	1.1648e+06	1.16012e+06	1.12115e+06
P09831	P09831		gltB		2.43085e+06	2.37909e+06	2.51307e+06	2.45855e+06	2.45633e+06	2.57326e+06
P09832	P09832		gltD		2.81987e+06	2.84311e+06	2.8899e+06	2.90503e+06	3.00006e+06	2.99208e+06
P0A698	P0A698		uvrA		2.54579e+06	2.59324e+06	2.55479e+06	2.58368e+06	2.63028e+06	2.63526e+06
P0A6A0	P0A6A0		ubiB		1.5792e+06	1.67202e+06	1.61556e+06	1.62867e+06	1.54783e+06	1.74364e+06
P0A6A3	P0A6A3		ackA		1.37248e+08	1.36526e+08	1.36969e+08	1.35717e+08	1.33037e+08	1.20306e+08
P0A6A8	P0A6A8		acpP		1.65439e+08	1.61377e+08	1.6381e+08	1.60983e+08	1.65456e+08	1.74737e+08
P0A6B4	P0A6B4		alr		2.53827e+06	2.61422e+06	2.54084e+06	2.59574e+06	2.4813e+06	2.43042e+06
P0A6B7	P0A6B7		iscS		1.83231e+07	1.83965e+07	1.8367e+07	1.83313e+07	1.829e+07	1.72038e+07
P0A6C1	P0A6C1		nfo		2.13293e+06	2.19926e+06	2.38761e+06	2.30661e+06	2.23579e+06	2.52567e+06
P0A6D0	P0A6D0		argR		1.50837e+06	1.70447e+06	1.70616e+06	1.68927e+06	1.54504e+06	1.85762e+06
P0A6D3	P0A6D3		aroA		6.06447e+06	6.19161e+06	6.1389e+06	6.18144e+06	6.05047e+06	6.63867e+06
P0A6D7	P0A6D7		aroK		1.13114e+07	1.13942e+07	1.127e+07	1.1762e+07	1.17597e+07	1.05995e+07
P0A6E1	P0A6E1		aroL		96884.9	78751.8	81180.5	123092		116198
P0A6E4	P0A6E4		argG		875206	848164	984863	877481	674327	771442
P0A6E6	P0A6E6		atpC		7.94523e+06	7.59144e+06	8.44624e+06	8.698e+06	8.86624e+06	6.29677e+06
P0A6E9	P0A6E9		bioD2		5.58675e+06	5.6094e+06	5.72953e+06	5.44205e+06	5.56575e+06	6.18249e+06
P0A6F1	P0A6F1		carA		5.58054e+06	5.45579e+06	5.59854e+06	5.64439e+06	5.40034e+06	5.10723e+06
P0A6F3	P0A6F3		glpK		5.37019e+06	5.4134e+06	5.25201e+06	5.29526e+06	5.25686e+06	5.20312e+06
P0A6F5	P0A6F5		groL		7.60464e+07	7.56857e+07	7.62284e+07	7.76829e+07	7.71137e+07	6.6053e+07
P0A6F9	P0A6F9		groS		8.27787e+07	8.25282e+07	9.27275e+07	9.31711e+07	8.90179e+07	7.77806e+07
P0A6G3	P0A6G3		pncC		3.46308e+06	3.5716e+06	3.31969e+06	3.43524e+06	3.30629e+06	3.32356e+06
P0A6G7	P0A6G7		clpP		2.26902e+07	2.26654e+07	2.23597e+07	2.26512e+07	2.21236e+07	2.03926e+07
P0A6H1	P0A6H1		clpX		1.79127e+07	1.80309e+07	1.8445e+07	1.82281e+07	1.77323e+07	1.70208e+07
P0A6H5	P0A6H5		hslU		2.30114e+07	2.28308e+07	2.28498e+07	2.30515e+07	2.27204e+07	2.17153e+07
P0A6H8	P0A6H8		cls		791300	756614	733891	660281	549110	847932
P0A6I0	P0A6I0		cmk		1.07672e+07	1.11863e+07	1.11648e+07	1.13107e+07	1.09759e+07	1.01371e+07
P0A6I3	P0A6I3		coaA		3.59542e+06	3.36881e+06	3.44306e+06	3.26029e+06	3.30505e+06	3.16133e+06
P0A6I6	P0A6I6		coaD		711706	635411	728465	739573	614412	574897
P0A6I9	P0A6I9		coaE		1.07452e+06	1.16307e+06	1.13336e+06	1.13586e+06	1.08158e+06	1.09743e+06
P0A6J1	P0A6J1		cysC		1.3954e+06	1.3911e+06	1.40465e+06	1.36732e+06	1.27241e+06	1.37118e+06
P0A6J8	P0A6J8		ddlA		1.55122e+07	1.5177e+07	1.53191e+07	1.52188e+07	1.54118e+07	1.47417e+07
P0A6K1	P0A6K1		dapF		548419	548751	438162	497396	458736	493158
P0A6K3	P0A6K3		def		1.37982e+07	1.33907e+07	1.39353e+07	1.38726e+07	1.38829e+07	1.27207e+07
P0A6K6	P0A6K6		deoB		1.77092e+07	1.75668e+07	1.79624e+07	1.78704e+07	1.77425e+07	1.69825e+07
P0A6L0	P0A6L0		deoC		1.25522e+07	1.26851e+07	1.30701e+07	1.29735e+07	1.28842e+07	1.13072e+07
P0A6L2	P0A6L2		dapA		4.82e+07	4.8112e+07	4.95489e+07	5.00241e+07	4.95683e+07	4.29922e+07
P0A6L7	P0A6L7		uxaB		1.6342e+06	1.77614e+06	1.69454e+06	1.73183e+06	1.68964e+06	1.70852e+06
P0A6L9	P0A6L9		hscB		4.85151e+06	4.97635e+06	5.19091e+06	4.88399e+06	4.90354e+06	4.09176e+06
P0A6M4	P0A6M4		dtd		2.09458e+06	2.43905e+06	1.98579e+06	2.39409e+06	2.42411e+06	1.22634e+06
P0A6M8	P0A6M8		fusA		1.20719e+08	1.19804e+08	1.26326e+08	1.26078e+08	1.26072e+08	1.08335e+08
P0A6N4	P0A6N4		efp		7.2492e+07	7.64817e+07	7.6715e+07	7.49424e+07	7.4807e+07	8.6358e+07
P0A6N8	P0A6N8		yeiP		1.53349e+07	1.53623e+07	1.51387e+07	1.54635e+07	1.52223e+07	1.52445e+07
P0A6P1	P0A6P1		tsf		2.21391e+08	2.19874e+08	2.21881e+08	2.23204e+08	2.21805e+08	2.02313e+08
P0A6P5	P0A6P5		der		4.56878e+06	4.70374e+06	4.60326e+06	4.56433e+06	4.75176e+06	4.77353e+06
P0A6P7	P0A6P7		engB		8.48154e+06	8.66261e+06	8.54741e+06	8.43843e+06	8.75302e+06	8.13621e+06
P0A6P9	P0A6P9		eno		1.69404e+08	1.70387e+08	1.73661e+08	1.74514e+08	1.74143e+08	1.50153e+08
P0A6Q3	P0A6Q3		fabA		1.43529e+07	1.41122e+07	1.38997e+07	1.40971e+07	1.43794e+07	1.35144e+07
P0A6Q6	P0A6Q6		fabZ		2.80648e+07	2.82755e+07	2.67061e+07	2.6645e+07	2.73334e+07	2.7616e+07
P0A6R0	P0A6R0		fabH		1.78949e+07	1.77692e+07	1.7784e+07	1.77118e+07	1.76663e+07	1.7413e+07
P0A6R3	P0A6R3		fis		5.90313e+06	5.70937e+06	5.80515e+06	5.91997e+06	5.71891e+06	5.56229e+06
P0A6S0	P0A6S0		flgH		1.77344e+06	1.79137e+06	1.77683e+06	1.83674e+06	1.78701e+06	1.81432e+06
P0A6S7	P0A6S7		gpsA		4.88685e+06	5.00691e+06	4.99257e+06	4.93622e+06	4.81851e+06	5.28816e+06
P0A6T1	P0A6T1		pgi		5.21593e+07	5.17331e+07	5.27143e+07	5.2661e+07	5.27378e+07	4.33535e+07
P0A6T3	P0A6T3		galK		2.81825e+06	2.78031e+06	2.80434e+06	3.00187e+06	2.78027e+06	2.74369e+06
P0A6T5	P0A6T5		folE		2.95143e+06	3.09484e+06	2.92325e+06	2.75332e+06	2.78774e+06	2.78881e+06
P0A6T9	P0A6T9		gcvH		1.8868e+06	1.71478e+06	1.76286e+06	1.84618e+06	1.83909e+06	2.06111e+06
P0A6U3	P0A6U3		mnmG		6.99836e+06	6.97108e+06	6.90036e+06	6.86119e+06	6.69555e+06	7.17245e+06
P0A6U5	P0A6U5		rsmG		7.45247e+06	7.20566e+06	7.25579e+06	7.38218e+06	7.63988e+06	7.32182e+06
P0A6U8	P0A6U8		glgA		3.24681e+06	3.26279e+06	3.08084e+06	3.03705e+06	3.01651e+06	3.06637e+06
P0A6V1	P0A6V1		glgC		8.09655e+06	7.98474e+06	7.75791e+06	8.12247e+06	7.78083e+06	8.0844e+06
P0A6V8	P0A6V8		glk		1.02923e+07	1.01816e+07	1.02515e+07	1.03513e+07	9.95556e+06	1.01126e+07
P0A6W5	P0A6W5		greA		2.4057e+07	2.43972e+07	2.38027e+07	2.40905e+07	2.38061e+07	2.4833e+07
P0A6W9	P0A6W9		gshA		4.90084e+06	4.82037e+06	5.03847e+06	4.92458e+06	4.85631e+06	4.59508e+06
P0A6X3	P0A6X3		hfq		1.00346e+06	1.03247e+06	1.11837e+06	1.11142e+06	1.02081e+06	812664
P0A6X7	P0A6X7		ihfA		5.13184e+07	5.11246e+07	5.12454e+07	4.87832e+07	4.86798e+07	4.30455e+07
P0A6Y1	P0A6Y1		ihfB		1.24171e+07	1.20762e+07	1.17495e+07	1.17914e+07	1.12525e+07	1.13674e+07
P0A6Y5	P0A6Y5		hslO		7.23259e+06	7.23272e+06	6.92927e+06	7.21987e+06	7.05023e+06	7.48179e+06
P0A6Y8	P0A6Y8		dnaK		4.50815e+07	4.52973e+07	4.55859e+07	4.57729e+07	4.54923e+07	4.05091e+07
P0A6Z1	P0A6Z1		hscA		5.25953e+06	5.25455e+06	5.24968e+06	5.19373e+06	5.0541e+06	5.28521e+06
P0A6Z3	P0A6Z3		htpG		2.75586e+07	2.73177e+07	2.78709e+07	2.75959e+07	2.76021e+07	2.60606e+07
P0A6Z6	P0A6Z6		nikR		1.8409e+06	1.77883e+06	1.83314e+06	1.73732e+06	1.64402e+06	1.36431e+06
P0A705	P0A705		infB		1.64756e+07	1.6255e+07	1.66077e+07	1.67305e+07	1.67161e+07	1.53711e+07
P0A707	P0A707		infC		5.9268e+07	5.93072e+07	6.01469e+07	6.04655e+07	6.02997e+07	5.65404e+07
P0A715	P0A715		kdsA		2.27005e+07	2.27551e+07	2.3141e+07	2.32676e+07	2.30355e+07	2.02073e+07
P0A717	P0A717		prs		2.97319e+07	3.00882e+07	3.11933e+07	3.11721e+07	3.08258e+07	2.63375e+07
P0A720	P0A720		tmk		2.55317e+06	2.74352e+06	2.72682e+06	2.75726e+06	2.55277e+06	2.67736e+06
P0A722	P0A722		lpxA		8.56424e+06	8.3302e+06	8.46676e+06	8.7023e+06	8.31116e+06	7.56276e+06
P0A725	P0A725		lpxC		2.76718e+06	3.02002e+06	3.01076e+06	2.87331e+06	3.29327e+06	2.52748e+06
P0A729	P0A729		yceF		2.35238e+06	2.29415e+06	2.45558e+06	2.42391e+06	2.45256e+06	2.30972e+06
P0A731	P0A731		mgsA		3.83053e+06	3.80239e+06	3.8973e+06	3.98741e+06	3.50408e+06	3.15919e+06
P0A734	P0A734		minE		1.66907e+07	1.70433e+07	1.67714e+07	1.65121e+07	1.72916e+07	1.60147e+07
P0A738	P0A738		moaC		1.0208e+06	1.08816e+06	1.08213e+06	1.14093e+06	1.0797e+06	1.01994e+06
P0A744	P0A744		msrA		7.60308e+06	7.11615e+06	6.49793e+06	6.48196e+06	6.18653e+06	7.91488e+06
P0A746	P0A746		msrB		1.76396e+06	1.80476e+06	1.84131e+06	1.96125e+06	1.97381e+06	1.54753e+06
P0A749	P0A749		murA		1.19083e+07	1.17344e+07	1.14915e+07	1.12763e+07	1.15751e+07	1.06535e+07
P0A752	P0A752		nadD		433679	495056	495572	537540	459177	144171
P0A759	P0A759		nagB		4.3639e+06	4.05488e+06	4.36057e+06	4.27237e+06	4.58565e+06	4.76576e+06
P0A763	P0A763		ndk		1.32845e+07	1.35875e+07	1.33998e+07	1.39169e+07	1.38632e+07	1.37876e+07
P0A780	P0A780		nusB		1.34433e+07	1.39329e+07	1.24469e+07	1.30193e+07	1.29968e+07	1.28745e+07
P0A784	P0A784		orn		3.45879e+06	3.32042e+06	3.71912e+06	3.39415e+06	3.48029e+06	3.34145e+06
P0A786	P0A786		pyrB		2.68916e+06	2.74255e+06	2.67598e+06	2.67144e+06	2.64252e+06	2.59544e+06
P0A790	P0A790		panD		6.57905e+06	6.76677e+06	6.66287e+06	6.85318e+06	7.01234e+06	7.37138e+06
P0A794	P0A794		pdxJ		6.75949e+06	6.68269e+06	6.35162e+06	6.55834e+06	6.6232e+06	6.08753e+06
P0A796	P0A796		pfkA		2.43485e+07	2.38686e+07	2.4928e+07	2.47699e+07	2.47534e+07	2.06339e+07
P0A799	P0A799		pgk		3.83707e+08	3.80611e+08	3.91115e+08	3.90167e+08	3.80692e+08	3.45274e+08
P0A7A2	P0A7A2		gpmB		3.05652e+06	3.01744e+06	2.86017e+06	2.76678e+06	2.32645e+06	2.45433e+06
P0A7A5	P0A7A5		pcm		646416	867725	831700	756244	759281	645588
P0A7A7	P0A7A7		plsB		2.82232e+06	2.88012e+06	2.82826e+06	2.88067e+06	3.01176e+06	3.02716e+06
P0A7A9	P0A7A9		ppa		9.70462e+07	9.84559e+07	9.31132e+07	9.13672e+07	9.084e+07	9.5034e+07
P0A7B1	P0A7B1		ppk		1.18662e+06	1.30156e+06	1.24066e+06	1.231e+06	1.26577e+06	1.45813e+06
P0A7B5	P0A7B5		proB		4.18196e+06	4.22882e+06	3.98762e+06	4.06624e+06	4.03136e+06	4.0047e+06
P0A7B8	P0A7B8		hslV		1.81509e+07	1.87989e+07	1.29852e+07	1.4496e+07	1.3085e+07	2.14457e+07
P0A7C2	P0A7C2		lexA		4.59287e+06	4.5822e+06	4.59476e+06	4.62864e+06	4.5972e+06	4.14913e+06
P0A7C6	P0A7C6		pepE		5.59927e+06	5.57933e+06	5.5029e+06	5.62074e+06	5.556e+06	5.93536e+06
P0A7D1	P0A7D1		pth		5.63924e+06	5.61162e+06	5.81379e+06	5.65456e+06	5.55132e+06	5.02533e+06
P0A7D4	P0A7D4		purA		2.53245e+07	2.51806e+07	2.51648e+07	2.48163e+07	2.46123e+07	2.3519e+07
P0A7D7	P0A7D7		purC		7.2118e+06	7.35113e+06	7.03431e+06	7.09193e+06	7.14286e+06	7.15992e+06
P0A7E1	P0A7E1		pyrD		7.61898e+06	7.42868e+06	7.4356e+06	7.64255e+06	7.78948e+06	7.39755e+06
P0A7E3	P0A7E3		pyrE		5.39913e+06	5.29477e+06	5.33368e+06	5.3225e+06	5.35697e+06	5.00988e+06
P0A7E5	P0A7E5		pyrG		1.60975e+07	1.6123e+07	1.6263e+07	1.64082e+07	1.64429e+07	1.57359e+07
P0A7E9	P0A7E9		pyrH		7.84712e+06	7.67102e+06	7.50595e+06	7.80071e+06	8.21509e+06	7.46776e+06
P0A7F3	P0A7F3		pyrI		2.67579e+06	2.56579e+06	2.45369e+06	2.48262e+06	2.5888e+06	1.83611e+06
P0A7F6	P0A7F6		speD		2.18606e+06	2.07523e+06	2.07538e+06	2.0242e+06	2.10778e+06	1.86199e+06
P0A7F9	P0A7F9		queA		3.61243e+06	3.49337e+06	3.53377e+06	3.5949e+06	3.65626e+06	3.98343e+06
P0A7G2	P0A7G2		rbfA		2.07602e+07	2.06385e+07	2.11648e+07	2.07914e+07	1.99762e+07	1.72267e+07
P0A7G6	P0A7G6		recA		1.11901e+07	1.0978e+07	1.08856e+07	1.12397e+07	1.14417e+07	1.04936e+07
P0A7H6	P0A7H6		recR		797874	762386	781290	843920	850340	845161
P0A7I0	P0A7I0		prfA		3.84924e+06	4.10469e+06	4.06353e+06	4.04136e+06	3.87266e+06	3.75287e+06
P0A7I4	P0A7I4		prfC		5.48035e+06	5.32678e+06	5.4472e+06	5.44248e+06	5.54745e+06	5.43112e+06
P0A7I7	P0A7I7		ribA		9.92828e+06	9.96826e+06	9.56259e+06	9.641e+06	9.22435e+06	9.63012e+06
P0A7J0	P0A7J0		ribB		1.46845e+07	1.43126e+07	1.44289e+07	1.45356e+07	1.48593e+07	1.19405e+07
P0A7J3	P0A7J3		rplJ		5.53516e+08	5.42055e+08	5.72378e+08	5.69366e+08	5.67249e+08	4.73358e+08
P0A7J7	P0A7J7		rplK		1.5096e+08	1.5652e+08	1.54957e+08	1.5183e+08	1.53688e+08	1.45552e+08
P0A7K2	P0A7K2		rplL		2.55633e+08	2.55522e+08	2.39563e+08	2.36213e+08	2.35118e+08	2.43031e+08
P0A7K6	P0A7K6		rplS		7.99411e+07	8.04579e+07	7.97611e+07	8.04012e+07	8.05314e+07	7.10659e+07
P0A7L0	P0A7L0		rplA		3.1261e+08	3.15367e+08	3.13556e+08	3.0569e+08	3.04366e+08	3.03377e+08
P0A7L3	P0A7L3		rplT		5.02234e+07	4.97328e+07	4.52079e+07	4.46867e+07	4.46558e+07	4.92438e+07
P0A7L8	P0A7L8		rpmA		1.9397e+08	1.95684e+08	1.90835e+08	1.84872e+08	1.8909e+08	1.99517e+08
P0A7M2	P0A7M2		rpmB		1.66214e+08	1.70014e+08	1.69521e+08	1.69141e+08	1.66127e+08	1.54017e+08
P0A7M6	P0A7M6		rpmC		2.22809e+07	2.33276e+07	2.12189e+07	2.1183e+07	1.95754e+07	2.81044e+07
P0A7M9	P0A7M9		rpmE		1.2157e+08	1.19002e+08	1.2626e+08	1.27178e+08	1.25155e+08	8.71579e+07
P0A7N4	P0A7N4		rpmF		4.02589e+07	3.91523e+07	3.96927e+07	4.04915e+07	4.0737e+07	3.38351e+07
P0A7N9	P0A7N9		rpmG		9.35375e+07	9.19785e+07	9.74646e+07	9.89294e+07	9.89655e+07	8.16035e+07
P0A7P5	P0A7P5		rpmH		2.71531e+07	2.78247e+07	2.67291e+07	2.64852e+07	2.55317e+07	2.75599e+07
P0A7Q1	P0A7Q1		rpmI		5.08987e+06	5.10042e+06	6.37904e+06	6.47565e+06	7.17676e+06	5.11195e+06
P0A7R1	P0A7R1		rplI		4.40497e+08	4.47799e+08	4.54277e+08	4.4427e+08	4.51699e+08	4.03826e+08
P0A7R5	P0A7R5		rpsJ		1.8058e+08	1.81384e+08	1.86111e+08	1.8579e+08	1.80664e+08	1.75775e+08
P0A7R9	P0A7R9		rpsK		1.18594e+08	1.1766e+08	1.19152e+08	1.2172e+08	1.19997e+08	9.52303e+07
P0A7S3	P0A7S3		rpsL		7.24744e+07	7.22097e+07	6.75974e+07	6.99177e+07	7.01345e+07	6.35305e+07
P0A7S9	P0A7S9		rpsM		3.54383e+07	3.5563e+07	3.49997e+07	3.50895e+07	3.47823e+07	3.28528e+07
P0A7T3	P0A7T3		rpsP		1.24653e+08	1.26237e+08	1.28325e+08	1.2715e+08	1.26083e+08	9.77915e+07
P0A7T7	P0A7T7		rpsR		7.49892e+07	7.69741e+07	7.70419e+07	7.67198e+07	7.78797e+07	7.21547e+07
P0A7U3	P0A7U3		rpsS		1.32825e+08	1.2931e+08	1.39624e+08	1.38312e+08	1.41585e+08	9.82158e+07
P0A7U7	P0A7U7		rpsT		3.40485e+07	3.28371e+07	3.51098e+07	3.54406e+07	3.49511e+07	2.63711e+07
P0A7V0	P0A7V0		rpsB		1.53088e+08	1.53758e+08	1.58955e+08	1.60069e+08	1.58915e+08	1.40753e+08
P0A7V3	P0A7V3		rpsC		9.81235e+07	9.77363e+07	1.00443e+08	9.97689e+07	9.76462e+07	7.94099e+07
P0A7V8	P0A7V8		rpsD		2.16105e+08	2.14169e+08	2.1567e+08	2.13382e+08	2.05672e+08	1.94954e+08
P0A7W1	P0A7W1		rpsE		1.46526e+08	1.44166e+08	1.59049e+08	1.63027e+08	1.63036e+08	1.2161e+08
P0A7W7	P0A7W7		rpsH		3.39091e+07	3.42444e+07	3.42177e+07	3.36961e+07	3.48959e+07	3.37381e+07
P0A7X3	P0A7X3		rpsI		9.05175e+07	9.31448e+07	9.70316e+07	9.7108e+07	9.58435e+07	7.59785e+07
P0A7X6	P0A7X6		rimM		7.21907e+06	7.03079e+06	7.23117e+06	7.10943e+06	7.4983e+06	7.11511e+06
P0A7Y0	P0A7Y0		rnc		9.71169e+06	9.73704e+06	1.01378e+07	1.0031e+07	1.02771e+07	9.35758e+06
P0A7Y8	P0A7Y8		rnpA		1.11248e+06	1.16895e+06	1.16089e+06	1.22003e+06	1.14317e+06	1.20508e+06
P0A7Z0	P0A7Z0		rpiA		1.66867e+07	1.66419e+07	1.66798e+07	1.6676e+07	1.72745e+07	1.55772e+07
P0A7Z4	P0A7Z4		rpoA		1.41888e+08	1.42507e+08	1.41e+08	1.41999e+08	1.42904e+08	1.29744e+08
P0A800	P0A800		rpoZ		5.66445e+07	5.60572e+07	5.68854e+07	5.75468e+07	5.63875e+07	4.68349e+07
P0A805	P0A805		frr		3.0352e+07	3.1054e+07	2.91896e+07	2.99694e+07	2.94383e+07	2.636e+07
P0A812	P0A812		ruvB		1.1465e+06	1.19942e+06	1.05827e+06	1.14251e+06	1.08112e+06	1.1471e+06
P0A817	P0A817		metK		1.97505e+07	1.97482e+07	1.88122e+07	1.89057e+07	1.88185e+07	1.8301e+07
P0A821	P0A821		selA		1.2404e+06	1.24719e+06	1.25852e+06	1.29379e+06	1.21451e+06	1.29458e+06
P0A825	P0A825		glyA		3.00821e+07	2.99359e+07	3.08682e+07	3.12366e+07	3.15866e+07	2.39962e+07
P0A832	P0A832		smpB		4.22627e+06	4.05796e+06	4.17359e+06	4.25844e+06	4.29966e+06	4.15705e+06
P0A836	P0A836		sucC		6.8247e+06	6.84637e+06	6.91757e+06	6.75449e+06	6.85447e+06	6.64087e+06
P0A840	P0A840		surE		1.63194e+06	1.57187e+06	1.72294e+06	1.66476e+06	1.72796e+06	1.70965e+06
P0A843	P0A843		tatE		9.15122e+06	1.00752e+07	9.1797e+06	8.88468e+06	9.77045e+06	1.06394e+07
P0A847	P0A847		tgt		2.8636e+06	2.8706e+06	2.94609e+06	2.94344e+06	2.91727e+06	2.61525e+06
P0A850	P0A850		tig		1.37869e+08	1.38862e+08	1.4057e+08	1.41505e+08	1.41021e+08	1.19706e+08
P0A853	P0A853		tnaA		3.70865e+06	3.67015e+06	3.63323e+06	3.65212e+06	3.90003e+06	3.54884e+06
P0A855	P0A855		tolB		1.83127e+07	1.82362e+07	1.90755e+07	1.95024e+07	1.92594e+07	1.78875e+07
P0A858	P0A858		tpiA		8.57382e+07	8.5401e+07	9.07281e+07	9.0529e+07	9.13944e+07	6.17391e+07
P0A862	P0A862		tpx		5.54369e+07	5.54677e+07	5.36794e+07	5.36596e+07	5.46356e+07	5.41013e+07
P0A867	P0A867		talA		4.96581e+06	4.88762e+06	4.96234e+06	4.7964e+06	4.76121e+06	4.89346e+06
P0A870	P0A870		talB		5.10548e+07	4.94806e+07	4.95192e+07	4.90661e+07	4.90957e+07	4.71648e+07
P0A873	P0A873		trmD		3.74821e+06	3.98235e+06	4.02666e+06	4.013e+06	3.77875e+06	3.81159e+06
P0A877	P0A877		trpA		1.33042e+06	1.43485e+06	1.43128e+06	1.4593e+06	1.40191e+06	1.2109e+06
P0A879	P0A879		trpB		462964	460859	485299	521030	494550	455448
P0A881	P0A881		trpR		3.15434e+06	3.88032e+06	3.57021e+06	2.8161e+06	2.40991e+06	2.7517e+06
P0A884	P0A884		thyA		7.57478e+06	7.84429e+06	7.95841e+06	8.09244e+06	7.66248e+06	6.82574e+06
P0A887	P0A887		ubiE		7.73957e+06	7.79358e+06	7.94791e+06	7.89372e+06	7.58415e+06	7.65978e+06
P0A890	P0A890		tusA		811593	662447	744844	819373	675116	634550
P0A894	P0A894		yhbJ		1.53109e+06	1.5965e+06	1.55709e+06	1.56147e+06	1.5477e+06	1.56533e+06
P0A898	P0A898		ybeY		3.62203e+06	3.73819e+06	3.48474e+06	3.78605e+06	3.73615e+06	3.2639e+06
P0A8A0	P0A8A0		yebC		4.49952e+06	4.41277e+06	4.96294e+06	4.74297e+06	4.97819e+06	3.39767e+06
P0A8A2	P0A8A2		yeeN		9.30539e+06	9.49512e+06	9.32482e+06	9.06968e+06	8.4693e+06	7.62856e+06
P0A8A4	P0A8A4		ppsR		1.94935e+06	2.0638e+06	1.95245e+06	1.87252e+06	2.07722e+06	2.28501e+06
P0A8A8	P0A8A8		rimP		2.14599e+07	2.09814e+07	1.97751e+07	2.19904e+07	2.11665e+07	1.76598e+07
P0A8B2	P0A8B2		yfcN		1.36942e+06	1.37275e+06	1.49173e+06	1.49544e+06	1.48792e+06	1.78371e+06
P0A8B5	P0A8B5		ybaB		2.29835e+06	2.02412e+06	1.50665e+06	1.48805e+06	1.65663e+06	2.20561e+06
P0A8C4	P0A8C4		ygfB		3.09305e+06	2.91724e+06	2.91059e+06	3.0646e+06	3.22643e+06	2.8624e+06
P0A8D0	P0A8D0		nrdR		1.18484e+06	1.19979e+06	1.17217e+06	1.23261e+06	1.12692e+06	1.03757e+06
P0A8D3	P0A8D3		yaiI		1.7834e+06	1.75661e+06	1.80796e+06	1.90266e+06	1.89534e+06	1.93931e+06
P0A8D6	P0A8D6		ymdB		1.67333e+06	1.59398e+06	1.62767e+06	1.49932e+06	1.57563e+06	1.82374e+06
P0A8E1	P0A8E1		ycfP		1.51113e+07	1.47754e+07	1.39526e+07	1.40434e+07	1.41278e+07	1.45983e+07
P0A8E7	P0A8E7		yajQ		1.59482e+07	1.57738e+07	1.61719e+07	1.63893e+07	1.63347e+07	1.44958e+07
P0A8F0	P0A8F0		upp		3.05327e+07	3.06163e+07	3.02811e+07	2.97302e+07	3.02872e+07	3.00397e+07
P0A8F4	P0A8F4		udk		7.49344e+06	7.11909e+06	7.37316e+06	6.90354e+06	7.43787e+06	7.37231e+06
P0A8F8	P0A8F8		uvrB		1.53129e+06	1.65339e+06	1.6636e+06	1.63872e+06	1.79479e+06	1.68771e+06
P0A8G3	P0A8G3		uxaC		1.45581e+06	1.51822e+06	1.4254e+06	1.4308e+06	1.32961e+06	1.47359e+06
P0A8G6	P0A8G6		wrbA		1.00613e+07	9.99129e+06	9.67252e+06	1.0109e+07	9.68584e+06	1.00643e+07
P0A8G9	P0A8G9		xseB		9.08729e+06	9.41666e+06	9.35802e+06	9.45755e+06	9.14287e+06	8.45589e+06
P0A8H8	P0A8H8		yacG		2.18991e+06	2.12303e+06	2.17888e+06	2.15209e+06	2.20814e+06	2.28497e+06
P0A8I1	P0A8I1		yqgF		1.64719e+06	1.62742e+06	1.60592e+06	1.70917e+06	1.71001e+06	1.72198e+06
