Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				2.46094e+06	1.49019e+07	1.2947e+07	2.92997e+06	2.47011e+06	1.55574e+07
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				5.44104e+06	1.82374e+07	1.86721e+07	5.25423e+06	5.63054e+06	1.9461e+07
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				3.04718e+06	1.34472e+07	1.29511e+07	3.02675e+06	3.1367e+06	1.31736e+07
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				2.07314e+06	9.217e+06	8.97473e+06	2.21867e+06	2.01415e+06	8.66332e+06
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				4.80812e+06	2.19133e+07	2.13019e+07	4.8191e+06	5.27222e+06	2.25499e+07
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				1.21194e+06	6.47414e+06	6.40863e+06	1.37595e+06	1.20941e+06	6.14138e+06
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				2.82773e+06	1.42767e+07	1.38062e+07	3.19313e+06	3.19931e+06	1.42057e+07
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				2.97668e+06	1.29043e+07	1.35347e+07	3.071e+06	2.98576e+06	1.23417e+07
P02358	P02358		rpsF		1.40934e+08	1.37781e+08	1.3847e+08	1.39134e+08	1.32487e+08	1.43848e+08
P02359	P02359		rpsG		1.731e+08	1.69331e+08	1.73342e+08	1.71994e+08	1.70345e+08	1.71584e+08
P02413	P02413		rplO		1.61681e+08	1.55943e+08	1.51494e+08	1.61497e+08	1.63792e+08	1.60079e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				143966	1.16197e+06	1.17521e+06		194323	1.20286e+06
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				1.04295e+06	2.51139e+06	2.70093e+06	980296	1.12573e+06	2.71105e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				4.43207e+06	1.7974e+07	1.77963e+07	4.36753e+06	4.59717e+06	1.82498e+07
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				3.10081e+06	1.38406e+07	1.35063e+07	3.1031e+06	3.16534e+06	1.37903e+07
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				3.13989e+06	1.34597e+07	1.32754e+07	3.23094e+06	3.26279e+06	1.34042e+07
P02918	P02918		mrcA		3.02042e+06	3.06116e+06	3.06867e+06	2.89921e+06	2.86904e+06	3.22042e+06
P02919	P02919		mrcB		1.89644e+06	1.80245e+06	1.668e+06	1.69369e+06	1.72265e+06	1.83393e+06
P02925	P02925		rbsB		1.00011e+07	9.95125e+06	9.97372e+06	9.72612e+06	9.84529e+06	9.94912e+06
P02930	P02930		tolC		2.7511e+07	2.56616e+07	2.56441e+07	2.73837e+07	2.6583e+07	2.63726e+07
P02931	P02931		ompF		4.05732e+07	3.81645e+07	3.71344e+07	3.97678e+07	4.08307e+07	3.85546e+07
P02942	P02942		tsr		1.13289e+07	1.15241e+07	1.12926e+07	1.12647e+07	1.11593e+07	1.13943e+07
P02943	P02943		lamB		1.53064e+06	1.74122e+06	1.72123e+06	1.50113e+06	1.63137e+06	1.6382e+06
P03004	P03004		dnaA		2.30282e+06	2.37133e+06	2.27995e+06	2.20642e+06	2.23364e+06	2.22735e+06
P03018	P03018		uvrD		2.53608e+06	2.44628e+06	2.47188e+06	2.3918e+06	2.47993e+06	2.42211e+06
P03023	P03023		lacI		286932			253434	309891	
P03024	P03024		galR		2.43035e+06	2.30512e+06	2.45579e+06	2.33193e+06	2.25988e+06	2.25854e+06
P03817	P03817		mioC		7.86802e+06	8.23664e+06	7.94415e+06	7.75689e+06	7.48866e+06	7.72327e+06
P03841	P03841		malM		1.107e+07	1.04399e+07	1.02701e+07	1.08797e+07	1.08656e+07	1.02055e+07
P04036	P04036		dapB		5.1652e+06	5.70633e+06	5.57738e+06	5.34626e+06	5.18003e+06	5.58177e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				2.01298e+06	6.04412e+06	6.00243e+06	1.78985e+06	1.84656e+06	6.12661e+06
P04079	P04079		guaA		1.92056e+07	1.87139e+07	1.91025e+07	1.90835e+07	1.91594e+07	1.90332e+07
P04335	P04335		frsA		4.6865e+06	4.75162e+06	4.70179e+06	4.77668e+06	4.62e+06	4.73666e+06
P04425	P04425		gshB		8.09925e+06	8.2979e+06	8.0926e+06	8.03095e+06	8.13972e+06	8.51364e+06
P04693	P04693		tyrB		4.17839e+06	4.18292e+06	4.23837e+06	4.17011e+06	3.78067e+06	4.03611e+06
P04805	P04805		gltX		2.40365e+07	2.50601e+07	2.43516e+07	2.41607e+07	2.38663e+07	2.47008e+07
P04825	P04825		pepN		1.66918e+07	1.69821e+07	1.69227e+07	1.63071e+07	1.67501e+07	1.73138e+07
P04846	P04846		nlpA		3.74648e+06	3.55217e+06	3.55111e+06	3.67359e+06	3.32355e+06	3.37115e+06
P04949	P04949		fliC		4.18071e+07	3.67489e+07	3.74343e+07	4.27904e+07	4.17697e+07	3.8001e+07
P04951	P04951		kdsB		5.83744e+06	5.83012e+06	5.72426e+06	5.76644e+06	5.83607e+06	5.57477e+06
P04982	P04982		rbsD		1.4556e+06	1.21731e+06	1.26649e+06	1.33519e+06	1.29126e+06	1.23936e+06
P04994	P04994		xseA		896176	740831	858020	982021	801955	741543
P04995	P04995		sbcB		1.21836e+07	1.34455e+07	1.32376e+07	1.27559e+07	1.22592e+07	1.27292e+07
P05020	P05020		pyrC		6.59958e+06	6.57886e+06	6.50106e+06	6.619e+06	6.83748e+06	6.52864e+06
P05041	P05041		pabB		2.26253e+06	2.37451e+06	2.41648e+06	2.35469e+06	2.0126e+06	2.32832e+06
P05055	P05055		pnp		4.50113e+07	4.4534e+07	4.61106e+07	4.40222e+07	4.40436e+07	4.52739e+07
P05100	P05100		tag		2.32508e+06	1.8136e+06	1.8498e+06	2.02206e+06	2.41087e+06	1.79095e+06
P05194	P05194		aroD		1.10437e+06	1.26122e+06	1.163e+06	1.16617e+06	1.17485e+06	1.15173e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				4.60025e+06	1.71415e+07	1.9112e+07	4.50102e+06	4.48861e+06	1.75878e+07
P05458	P05458		ptrA		1.55104e+06	1.60694e+06	1.63361e+06	1.68349e+06	1.67735e+06	1.6012e+06
P05459	P05459		pdxB		6.49184e+06	6.26261e+06	6.40047e+06	6.59154e+06	6.38333e+06	6.29909e+06
P05637	P05637		apaH		1.75925e+06	1.6373e+06	1.86547e+06	1.74225e+06	1.66442e+06	1.68796e+06
P05719	P05719		hsdS		1.74934e+06	1.80304e+06	1.89767e+06	1.64285e+06	1.66859e+06	1.90605e+06
P05791	P05791		ilvD		3.28617e+06	3.21711e+06	3.32174e+06	3.36146e+06	3.26835e+06	3.346e+06
P05793	P05793		ilvC		5.98089e+06	5.81707e+06	5.77765e+06	5.87047e+06	5.69381e+06	5.75679e+06
P05825	P05825		fepA		2.24136e+06	2.21562e+06	2.19255e+06	2.25274e+06	2.20652e+06	2.14982e+06
P05852	P05852		gcp		2.73397e+06	2.82982e+06	2.58607e+06	2.68977e+06	2.7697e+06	2.7614e+06
P06129	P06129		btuB		2.71718e+07	2.86133e+07	2.92911e+07	2.65851e+07	2.72742e+07	2.90888e+07
P06136	P06136		ftsQ		680279	682340	647023	640149	633626	620032
P06149	P06149		dld		6.9858e+06	7.04827e+06	6.93491e+06	7.02344e+06	6.9034e+06	6.75123e+06
P06282	P06282		cdh		2.85897e+06	3.06686e+06	2.90405e+06	2.79529e+06	2.83411e+06	2.93905e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				3.13648e+06	1.22882e+07	1.22017e+07	3.30964e+06	3.05852e+06	1.254e+07
P06610	P06610		btuE		6.70022e+06	7.44982e+06	7.68025e+06	6.41768e+06	6.59791e+06	7.37703e+06
P06612	P06612		topA		5.94263e+06	6.13476e+06	5.84511e+06	6.06686e+06	5.94302e+06	5.94071e+06
P06616	P06616		era		4.01294e+06	3.32407e+06	3.46463e+06	4.01117e+06	3.8946e+06	3.70276e+06
P06709	P06709		birA		1.00826e+06	1.10401e+06	1.02104e+06	1.01723e+06	978822	1.04526e+06
P06710	P06710		dnaX		1.29704e+06	1.26453e+06	1.35158e+06	1.32796e+06	1.28882e+06	1.31621e+06
P06715	P06715		gor		3.03179e+06	3.32751e+06	3.15802e+06	3.05374e+06	3.04928e+06	3.2163e+06
P06721	P06721		metC		756691	644797	644837	777334	776851	621829
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				2.0042e+06	8.8648e+06	8.92132e+06	1.95632e+06	1.88248e+06	9.09757e+06
P06846	P06846		ebgR		2.14179e+06	2.1805e+06	2.26549e+06	2.05944e+06	2.25854e+06	2.15184e+06
P06959	P06959		aceF		6.10599e+07	6.01209e+07	6.03881e+07	6.14345e+07	6.06367e+07	6.05746e+07
P06961	P06961		cca		1.57873e+06	1.71145e+06	1.64447e+06	1.53305e+06	1.48805e+06	1.70609e+06
P06968	P06968		dut		8.29339e+06	8.70015e+06	8.41228e+06	8.49566e+06	8.37277e+06	8.4375e+06
P06971	P06971		fhuA		1.41154e+07	1.45645e+07	1.45962e+07	1.42012e+07	1.43247e+07	1.43599e+07
P06974	P06974		fliM		1.83553e+06	1.66583e+06	1.82005e+06	1.74352e+06	1.7986e+06	1.75466e+06
P06983	P06983		hemC		1.23689e+07	1.20202e+07	1.19063e+07	1.24387e+07	1.24375e+07	1.21077e+07
P06986	P06986		hisC		4.93684e+06	4.71253e+06	4.86706e+06	4.76984e+06	5.01053e+06	4.84688e+06
P06987	P06987		hisB		2.7684e+06	3.15563e+06	2.90885e+06	2.76372e+06	2.87532e+06	2.97013e+06
P06988	P06988		hisD		3.10403e+06	3.0773e+06	3.00828e+06	3.48066e+06	3.05892e+06	3.13894e+06
P06992	P06992		rsmA		2.36019e+06	2.51018e+06	2.48405e+06	2.42029e+06	2.38741e+06	2.52089e+06
P06993	P06993		malT		389343	430559	350273	339631	335614	330737
P06996	P06996		ompC		2.16513e+08	2.04496e+08	2.00859e+08	2.16297e+08	2.13032e+08	2.07389e+08
P06999	P06999		pfkB		3.60542e+06	3.19415e+06	3.10908e+06	3.3962e+06	3.167e+06	3.13933e+06
P07000	P07000		pldB		653324	554563	607831	612794	611890	596082
P07001	P07001		pntA		4.42071e+06	4.13917e+06	4.46261e+06	4.56534e+06	4.56354e+06	4.36978e+06
P07003	P07003		poxB		2.5674e+06	2.65535e+06	2.54304e+06	2.63263e+06	2.62038e+06	2.58686e+06
P07004	P07004		proA		2.72703e+07	2.76216e+07	2.73028e+07	2.76012e+07	2.79752e+07	2.74957e+07
P07012	P07012		prfB		8.67742e+06	9.25535e+06	9.20771e+06	8.58525e+06	8.51943e+06	9.5117e+06
P07014	P07014		sdhB		4.80602e+06	4.94198e+06	4.96578e+06	4.90159e+06	4.82361e+06	4.85276e+06
P07017	P07017		tar		5.15014e+06	4.98092e+06	4.99202e+06	5.03726e+06	5.20233e+06	5.03227e+06
P07021	P07021		yfiB		1.32163e+06	1.35821e+06	1.40224e+06	1.37443e+06	1.33395e+06	1.23637e+06
P07023	P07023		tyrA		2.67879e+06	2.71518e+06	2.76367e+06	2.59673e+06	2.73833e+06	2.65466e+06
P07024	P07024		ushA		5.26097e+06	4.95128e+06	5.14354e+06	5.25664e+06	5.23779e+06	5.09976e+06
P07026	P07026		sdiA		1.83778e+06	1.91771e+06	1.85103e+06	1.88859e+06	1.87571e+06	1.77862e+06
P07118	P07118		valS		2.50583e+07	2.5351e+07	2.52175e+07	2.47223e+07	2.483e+07	2.53951e+07
P07330	P07330		cheB		1.40918e+06	1.40362e+06	1.33542e+06	1.25426e+06	1.30814e+06	1.41881e+06
P07363	P07363		cheA		3.10358e+06	2.99438e+06	3.08257e+06	3.01696e+06	3.032e+06	3.11543e+06
P07395	P07395		pheT		1.71904e+07	1.6526e+07	1.6776e+07	1.70549e+07	1.6362e+07	1.69205e+07
P07604	P07604		tyrR		2.59484e+06	2.4882e+06	2.54997e+06	2.6246e+06	2.67536e+06	2.48579e+06
P07639	P07639		aroB		4.17848e+06	4.04922e+06	4.09163e+06	4.03965e+06	3.97286e+06	4.09205e+06
P07648	P07648		recC		1.0421e+06	1.04973e+06	917883	1.00188e+06	1.10954e+06	909373
P07649	P07649		truA		1.93949e+06	2.13388e+06	2.04235e+06	1.82858e+06	1.9402e+06	2.17242e+06
P07650	P07650		deoA		6.60777e+06	6.58435e+06	6.49324e+06	6.62818e+06	6.65304e+06	6.58086e+06
P07658	P07658		fdhF		1.76192e+06	1.85633e+06	1.87118e+06	1.68306e+06	1.67877e+06	1.77272e+06
P07762	P07762		glgB		4.0361e+06	4.11132e+06	4.1103e+06	3.95811e+06	4.01867e+06	3.98334e+06
P07813	P07813		leuS		1.97328e+07	2.0814e+07	2.03947e+07	1.95489e+07	1.95181e+07	2.0978e+07
P07821	P07821		fhuC		1.01742e+06	700829	1.14636e+06	879239	891948	1.19097e+06
P07822	P07822		fhuD		394320	467375	445802	431726	405176	432779
P07862	P07862		ddlB		4.36574e+06	4.16013e+06	4.02722e+06	4.26096e+06	4.23492e+06	4.2809e+06
P07913	P07913		tdh		4.76605e+06	4.62536e+06	4.60198e+06	4.41077e+06	4.62247e+06	4.75167e+06
P08178	P08178		purM		1.94628e+06	1.87007e+06	1.93842e+06	1.82748e+06	1.81314e+06	2.00176e+06
P08179	P08179		purN		3.08363e+06	2.94663e+06	2.89272e+06	2.92828e+06	3.15932e+06	2.88841e+06
