Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AEX9	1.658385208653771e-05	-0.1585162318436879	4.780314584424021	non_sig	malE		False	True	2.5746652935118435e-05	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P68871ups|HBB_HUMAN_UPS	1.7797066892214487e-05	-1.0366737733435656	4.7496515672129895	non_sig	Hemoglobin		False	True	5.149330587023687e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A9U3	2.860895178503345e-05	0.07258408234279301	4.543498054194579	non_sig	ybiT		False	False	7.723995880535531e-05	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A812	0.00026400651972607474	-0.20892109364855926	3.5783853479555656	non_sig	ruvB		False	False	0.00010298661174047374	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A972	0.000481324873371747	0.12330041187050256	3.3175616947552724	non_sig	cspE		False	False	0.00012873326467559217	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7M6	0.0004952105235549008	-0.26897725514257687	3.30521013484161	non_sig	rpmC		False	False	0.00015447991761071062	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P37095	0.0007269150206413633	-0.03133222888438425	3.1385163569864685	non_sig	pepB		False	False	0.00018022657054582905	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AEH1	0.0009154787630658942	-0.12432851253781152	3.038351725846469	non_sig	rseP		False	False	0.00020597322348094748	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A6Q6	0.0009541912571093273	-0.13702012598560387	3.0203645670336114	non_sig	fabZ		False	False	0.0002317198764160659	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P39407	0.001236413112767523	-0.12684101425918826	2.907836397678306	non_sig	yjjU		False	False	0.00025746652935118434	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A8J2	0.002003076830590043	0.17267160613005927	2.6983023924631038	non_sig	dnaT		False	False	0.0002832131822863028	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P05793	0.0020118940683162435	0.09359339974500003	2.696394889797448	non_sig	ilvC		False	False	0.00030895983522142125	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P64483	0.002014278546403819	-0.17543236719728839	2.6958804728084975	non_sig	yeaK		False	False	0.00033470648815653965	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A9Y6	0.0020258972337793626	0.06751440716814372	2.693382588558417	non_sig	cspC		False	False	0.0003604531410916581	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AAK1	0.002255461147825709	-0.1342595048815305	2.6467646495816695	non_sig	hycB		False	False	0.0003861997940267765	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AES0	0.0027605930545638725	-0.05806525842483268	2.5589976090011217	non_sig	gsp		False	False	0.00041194644696189496	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0C018	0.0028488430394540483	0.13515102806465862	2.545331478095316	non_sig	rplR		False	False	0.0004376930998970134	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P22564	0.0030754961758459255	-0.9508775499251101	2.512084808653254	non_sig	rihC		False	False	0.0004634397528321318	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0ACV8	0.003245722638076608	-0.14116159608861523	2.488688595384545	non_sig	ymjA		False	False	0.0004891864057672503	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P12295	0.0032932444106764033	-0.13096791154720577	2.48237603659173	non_sig	ung		False	False	0.0005149330587023687	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P52006	0.003314989082751898	-0.3668413633868859	2.479517897518157	non_sig	nudI		False	False	0.0005406797116374872	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P21829	0.0033409143329290454	0.09407291394004602	2.476134660313138	non_sig	ybhA		False	False	0.0005664263645726056	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P78067	0.0033852034420446273	-0.12304305008006011	2.470415226210034	non_sig	ynjE		False	False	0.0005921730175077241	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P31224	0.0034017151481763306	-0.08313149870228642	2.4683020560246294	non_sig	acrB		False	False	0.0006179196704428425	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7T7	0.003592227722609829	0.04848569970634031	2.4446361398393552	non_sig	rpsR		False	False	0.0006436663233779609	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P28635	0.003594707920200495	0.1079079121255262	2.4443363914559133	non_sig	metQ		False	False	0.0006694129763130793	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P77475	0.003644049723773771	0.12060410246813191	2.4384157056251548	non_sig	yqaB		False	False	0.0006951596292481978	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AG63	0.00395203522874672	0.06707617874750227	2.4031791927326602	non_sig	rpsQ		False	False	0.0007209062821833162	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P69503	0.00424357958398826	-0.058362031808904646	2.372267648662808	non_sig	apt		False	False	0.0007466529351184347	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P21156	0.00471239706894265	-0.11750972032325535	2.3267581228080982	non_sig	cysD		False	False	0.000772399588053553	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AED7	0.004731199475619488	-0.0761015298327834	2.325028740952802	non_sig	dapE		False	False	0.0007981462409886715	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A8C4	0.004998163063475588	-0.1384617893061204	2.3011895792595016	non_sig	ygfB		False	False	0.0008238928939237899	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A6F9	0.0050861541268907105	0.10262143263663148	2.29361048343598	non_sig	groS		False	False	0.0008496395468589084	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P61949	0.005119439739373672	0.1195191249016041	2.290777564690588	non_sig	fldA		False	False	0.0008753861997940268	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P77247	0.005130954187861899	-0.08968065295279004	2.289801862960597	non_sig	yniC		False	False	0.0009011328527291452	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P76539	0.005139793590490483	-0.2853592325279344	2.289054321532147	non_sig	ypeA		False	False	0.0009268795056642636	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A9L3	0.00543820543134566	0.07608471266939532	2.2645443907141893	non_sig	fklB		False	False	0.0009526261585993821	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AC53	0.00552508178590375	-0.06982436799454206	2.257661288881982	non_sig	zwf		False	False	0.0009783728115345005	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P69853	0.0055669136002769485	-0.249694029717066	2.254385518986602	non_sig	dmsD		False	False	0.001004119464469619	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P17993	0.00559998364251676	-0.0706520948215541	2.2518132415607788	non_sig	ubiG		False	False	0.0010298661174047373	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AG84	0.005720378318940177	0.2212831095046468	2.2425752480610104	non_sig	yghA		False	False	0.001055612770339856	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A937	0.005870004776651686	0.07425005996725176	2.231361545349894	non_sig	bamE		False	False	0.0010813594232749744	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P39391	0.005990067730201078	0.13625045391901125	2.222568266978587	non_sig	yjiT		False	False	0.0011071060762100926	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AEG4	0.006050139825177169	-0.15118263420978906	2.218234588223373	non_sig	dsbA		False	False	0.0011328527291452112	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P00509	0.006434116246247866	-0.049553064227090715	2.191511096892562	non_sig	aspC		False	False	0.0011585993820803296	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A988	0.006830840589028708	0.09624719675580806	2.165525849654655	non_sig	dnaN		False	False	0.0011843460350154482	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P77330	0.00700691268275277	0.11900996997082558	2.154473294470878	non_sig	borD		False	False	0.0012100926879505664	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7S3	0.007017917503644735	0.08651400367062934	2.1537917412677268	non_sig	rpsL		False	False	0.001235839340885685	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A962	0.0070255849717131905	-0.08694840404137594	2.153317509229242	non_sig	ansA		False	False	0.0012615859938208034	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AE88	0.007386150853723937	-0.07430428044372661	2.131581826624	non_sig	cpxR		False	False	0.0012873326467559218	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A9T6	0.00754009481465349	0.2175606171204798	2.122623192960211	non_sig	ybaQ		False	False	0.0013130792996910402	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P00561	0.007551376593708908	-0.11592760994224705	2.121973870548903	non_sig	thrA		False	False	0.0013388259526261586	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P45531	0.007573600161494964	0.29806301978851835	2.120697626630041	non_sig	tusC		False	False	0.0013645726055612772	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P75849	0.007739724006397584	0.19047705212759425	2.1112745257041428	non_sig	ycbL		False	False	0.0013903192584963956	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P04425	0.007764380315100573	-0.06463826441674314	2.109893200137829	non_sig	gshB		False	False	0.0014160659114315138	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A8W5	0.00832230596670363	-0.15064835921378972	2.0797563215629746	non_sig	yqgE		False	False	0.0014418125643666324	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AEW6	0.00834257828261953	-0.060559578757846566	2.0786997094498934	non_sig	gsk		False	False	0.0014675592173017508	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P22259	0.008555028127027896	0.03674403477279853	2.067778558256963	non_sig	pckA		False	False	0.0014933058702368694	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A9R7	0.009257284284262247	-0.11620337366352018	2.0335163992078833	non_sig	ftsE		False	False	0.0015190525231719878	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0ABT2	0.00933971188005159	-0.015333157747321025	2.029666521075447	non_sig	dps		False	False	0.001544799176107106	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
