Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	2	2.0	3960360.0	7671960.0	3705990.0	7619560.0	4409240.0	6874330.0	0	0.0006610692597738162	-0.8762450077204279	False	0.0003924646781789639	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2.0	34937200.0	44868600.0	32931200.0	42463800.0	33678600.0	42762500.0	0	0.0007751814520712491	-0.3574167876474971	False	0.00041862899005756153	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7V0	RS2_ECOLI	rpsB	30S ribosomal protein S2	18	18.0	582865000.0	630743000.0	579287000.0	624073000.0	587033000.0	619256000.0	0	0.0009445891986473956	-0.09949349911842782	False	0.00044479330193615915	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	65	60.0	1741170000.0	1852620000.0	1715060000.0	1874650000.0	1704080000.0	1863310000.0	0	0.0010965838910953756	-0.1155402280077014	False	0.0004709576138147567	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76046	YCJX_ECOLI	ycjX	Uncharacterized protein YcjX	2	2.0	961984.0	815029.0	952078.0	838234.0	961428.0	838181.0	0	0.0011183181460868272	0.20682567348374345	False	0.0004971219256933543	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8T7	RPOC_ECOLI	rpoC	DNA-directed RNA polymerase subunit beta'	81	81.0	227271000.0	234122000.0	225594000.0	236556000.0	224381000.0	234736000.0	0	0.001166491791615071	-0.058790240996386404	False	0.0005232862375719519	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7.0	161326000.0	194023000.0	165795000.0	190159000.0	169229000.0	188533000.0	0	0.0013025843718424324	-0.20645959726604224	False	0.0005494505494505495	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20.0	110511000.0	116370000.0	109061000.0	115864000.0	110341000.0	116562000.0	0	0.001545681542373419	-0.08029786790084441	False	0.0005756148613291471	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD33	YFCZ_ECOLI	yfcZ	UPF0381 protein YfcZ	3	3.0	491817000.0	460804000.0	490948000.0	467898000.0	495892000.0	468367000.0	0	0.0015857145373755605	0.08188415730589917	False	0.0006017791732077447	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6.0	3476320.0	4193800.0	3232450.0	4077360.0	3410480.0	4359340.0	0	0.0016615607563394879	-0.3198093848416812	False	0.0006279434850863424	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS	Myoglobin	Myoglobin		3	3.0	122491.0	1043460.0	204132.0	1168380.0	122915.0	1289930.0	3	0.001917892107841442	-2.9615693503363127	False	0.0006541077969649398	False	True	Human	True	False	False	False	diann231	manual	min	1.660964047443681
P0AEK4	FABI_ECOLI	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	16	16.0	273868000.0	298335000.0	271123000.0	297927000.0	275346000.0	297559000.0	0	0.0019414204726716513	-0.12376924032556795	False	0.0006802721088435375	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	42	42.0	731167000.0	772661000.0	729514000.0	766052000.0	730130000.0	766361000.0	0	0.0021633871680902615	-0.07334803713977386	False	0.000706436420722135	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	10	10.0	179389000.0	204565000.0	184822000.0	205310000.0	185893000.0	201504000.0	0	0.0023988708386458867	-0.1523626051857383	False	0.0007326007326007327	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8.0	149764000.0	164110000.0	148479000.0	161093000.0	147719000.0	165535000.0	0	0.0025814228934480732	-0.1380322052453992	False	0.0007587650444793303	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30859	ARTI_ECOLI	artI	Putative ABC transporter arginine-binding protein 2	8	8.0	13733000.0	14656300.0	13914600.0	14671500.0	13586000.0	14448900.0	0	0.0026929329778162263	-0.08634277982931235	False	0.0007849293563579278	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	14	14.0	38123500.0	36421700.0	38558300.0	36710900.0	38006000.0	36463400.0	0	0.002744683697925925	0.06551678752419494	False	0.0008110936682365254	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS	Antithrombin-III	Antithrombin-III		2	2.0	122491.0	2624900.0	204132.0	2894970.0	122915.0	3202100.0	3	0.002978792620914216	-4.278139049355597	False	0.0008372579801151231	False	True	Human	True	False	False	False	diann231	manual	min	1.660964047443681
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6.0	268690000.0	231733000.0	270578000.0	230469000.0	280152000.0	227356000.0	0	0.003037069197466448	0.24893120124456652	False	0.0008634222919937206	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9.0	74832600.0	68285600.0	77243900.0	69287400.0	76021200.0	69368800.0	0	0.003067059818486433	0.14042681606482976	False	0.0008895866038723183	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		2	2.0	122491.0	846750.0	204132.0	675101.0	122915.0	862886.0	3	0.0030851582506389304	-2.407315189023556	False	0.0009157509157509158	False	True	Human	True	False	False	False	diann231	manual	min	1.660964047443681
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	14	14.0	26076300.0	24917200.0	26465100.0	24973100.0	26432900.0	25108800.0	0	0.0031097556430049263	0.0745099613308921	False	0.0009419152276295134	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7.0	14453400.0	12443900.0	14269500.0	12876700.0	14288100.0	12390600.0	0	0.0033696707969129206	0.18971261524012434	False	0.000968079539508111	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	8	8.0	20284900.0	24758500.0	20850600.0	24664500.0	21706100.0	23802500.0	0	0.0033898305501883406	-0.22062622585177438	False	0.0009942438513867087	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAT2	YBDF_ECOLI	ybdF	Uncharacterized protein YbdF	2	2.0	2681250.0	3118370.0	2799210.0	3071870.0	2788740.0	3026560.0	0	0.0034908399388665734	-0.1565181820187735	False	0.0010204081632653062	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27.0	1537330000.0	1593720000.0	1514720000.0	1613630000.0	1504260000.0	1594820000.0	0	0.0036549094212922836	-0.07582056906505376	False	0.0010465724751439038	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2.0	32663900.0	46624200.0	33312800.0	43509900.0	32108400.0	43602800.0	0	0.0037710775577140102	-0.44729168139859166	False	0.0010727367870225016	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEK2	FABG_ECOLI	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	11	11.0	385210000.0	410300000.0	382098000.0	417540000.0	393070000.0	410379000.0	0	0.004067766502799854	-0.09367165380738031	False	0.001098901098901099	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4.0	44997500.0	52912400.0	44903000.0	51375000.0	46706000.0	50271500.0	0	0.004257362396403245	-0.17813060015609727	False	0.0011250654107796965	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	8	8.0	18766900.0	19661500.0	19029200.0	19916600.0	19142500.0	19944500.0	0	0.004394406425791482	-0.06403052533209237	False	0.0011512297226582942	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A800	RPOZ_ECOLI	rpoZ	DNA-directed RNA polymerase subunit omega	9	9.0	269370000.0	258662000.0	271934000.0	261328000.0	274079000.0	263042000.0	0	0.004500152702766721	0.058406611221454054	False	0.0011773940345368916	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9E5	FNR_ECOLI	fnr	Fumarate and nitrate reduction regulatory protein	6	6.0	34726800.0	32964400.0	35096000.0	33407700.0	34443500.0	33503100.0	0	0.004563411480939518	0.062074546347431106	False	0.0012035583464154894	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9B6	E4PD_ECOLI	epd	D-erythrose-4-phosphate dehydrogenase	7	7.0	6776190.0	7459550.0	6840220.0	7444700.0	6945650.0	7245920.0	0	0.004611653712068718	-0.10733296386606354	False	0.001229722658294087	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS	Lactotransferrin	Lactotransferrin		3	3.0	122491.0	1695220.0	204132.0	2177080.0	122915.0	1950960.0	3	0.0046743890027022466	-3.6953120556307337	False	0.0012558869701726847	False	True	Human	True	False	False	False	diann231	manual	min	1.660964047443681
P0A964	CHEW_ECOLI	cheW	Chemotaxis protein CheW	4	4.0	51651400.0	49149000.0	50831800.0	47948500.0	51405600.0	48705900.0	0	0.004704375695934928	0.0778638740268012	False	0.001282051282051282	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8M6	YEEX_ECOLI	yeeX	UPF0265 protein YeeX	4	4.0	54773400.0	70397600.0	55195300.0	72549500.0	60470500.0	73760600.0	0	0.004722308170152155	-0.34649323081009686	False	0.0013082155939298796	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14.0	158084000.0	188924000.0	154110000.0	181899000.0	165359000.0	183272000.0	0	0.004819535455184848	-0.21447249276096914	False	0.0013343799058084774	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05020	PYRC_ECOLI	pyrC	Dihydroorotase	11	11.0	19513900.0	20410600.0	19432200.0	20155200.0	19761500.0	20481900.0	0	0.005102029252847815	-0.05638966234201541	False	0.001360544217687075	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	15	15.0	27007200.0	26179200.0	27287100.0	26067200.0	27366200.0	26195000.0	0	0.005114317453307702	0.05802311650957005	False	0.0013867085295656725	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46948	YAJL_ECOLI	yajL	Chaperone protein YajL	4	4.0	16701000.0	15509500.0	16400800.0	15843200.0	16887500.0	15400100.0	0	0.00523302517659171	0.09656655529277255	False	0.00141287284144427	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8I5	TRMB_ECOLI	trmB	tRNA (guanine-N(7)-)-methyltransferase	4	4.0	33268000.0	41024500.0	35726000.0	40417500.0	35135300.0	38994600.0	0	0.005312684141108006	-0.20989781293002993	False	0.0014390371533228676	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6.0	1269130000.0	1386940000.0	1213340000.0	1357960000.0	1233490000.0	1365530000.0	0	0.005414287159047678	-0.14555435282025844	False	0.0014652014652014654	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7K6	RL19_ECOLI	rplS	50S ribosomal protein L19	11	11.0	695197000.0	678128000.0	707223000.0	664271000.0	710027000.0	668904000.0	0	0.005439845450250304	0.07078470749731837	False	0.0014913657770800628	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8.0	26528200.0	29174700.0	26501200.0	29061300.0	25837600.0	29088200.0	0	0.00548315981389602	-0.14695975532816496	False	0.0015175300889586605	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21513	RNE_ECOLI	rne	Ribonuclease E	35	35.0	55817500.0	54300700.0	56037200.0	54806900.0	56004700.0	54330400.0	0	0.00554977547814594	0.038509874182133606	False	0.001543694400837258	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A784	ORN_ECOLI	orn	Oligoribonuclease	6	6.0	17185200.0	20762200.0	17172100.0	19810900.0	18270800.0	19892200.0	0	0.00580988632712222	-0.20027413085601162	False	0.0015698587127158557	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	9	9.0	17274400.0	24394400.0	19189100.0	23355000.0	18935700.0	22101100.0	0	0.005908994443581922	-0.3344052997091843	False	0.0015960230245944532	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8A0	YEBC_ECOLI	yebC	Probable transcriptional regulatory protein YebC	5	5.0	12517100.0	16150300.0	13428900.0	16812900.0	13852700.0	16377700.0	0	0.005955665805685747	-0.31006272448393035	False	0.0016221873364730508	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	11	11.0	36050600.0	33750400.0	35731300.0	33489400.0	35940100.0	34280500.0	0	0.005989012782314968	0.08554468315505562	False	0.0016483516483516486	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6.0	147871000.0	130518000.0	142699000.0	135758000.0	143584000.0	132678000.0	0	0.006041897318314198	0.12198446479764506	False	0.0016745159602302461	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76506	MLAA_ECOLI	mlaA	Probable phospholipid-binding lipoprotein MlaA	6	6.0	40733500.0	39675200.0	40431200.0	39217200.0	40343000.0	39600500.0	0	0.006068548169681443	0.036247124412258025	False	0.0017006802721088435	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76270	MSRC_ECOLI	msrC	Free methionine-R-sulfoxide reductase	4	4.0	20019900.0	17691100.0	20889400.0	17991100.0	21449800.0	17199300.0	0	0.006119115862677194	0.2378370065225763	False	0.0017268445839874413	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13.0	21270600.0	20071300.0	21181500.0	20153500.0	21293100.0	19752300.0	0	0.0061326088042649015	0.08790494442283962	False	0.0017530088958660388	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF70	YJEI_ECOLI	yjeI	Uncharacterized protein YjeI	1	1.0	1556190.0	4934680.0	1938190.0	4122260.0	2004920.0	3950650.0	0	0.006137368323971725	-1.2420337930780663	False	0.0017791732077446366	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	10	10.0	95899600.0	103893000.0	95852400.0	101518000.0	96549300.0	103108000.0	0	0.006239734222427362	-0.09778199761100456	False	0.001805337519623234	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12.0	35352800.0	33996900.0	36045700.0	34177100.0	35771800.0	34358000.0	0	0.0064669013286934125	0.0638309067324414	False	0.0018315018315018315	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	36	36.0	84634200.0	83362500.0	85271800.0	83391600.0	84554400.0	82933400.0	0	0.006646589501190243	0.02731755857930237	False	0.0018576661433804293	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	3	3.0	366044.0	717441.0	472559.0	746280.0	463151.0	756890.0	0	0.006858739862036193	-0.7704998481962768	False	0.0018838304552590268	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08390	USG_ECOLI	usg	USG-1 protein	10	10.0	19231200.0	21404900.0	19545400.0	21410600.0	19531400.0	20740800.0	0	0.006960373635130565	-0.12434130076140713	False	0.0019099947671376244	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5.0	50485500.0	42632900.0	48624800.0	45060300.0	50018300.0	45025200.0	0	0.007005857012713561	0.1681885663872272	False	0.001936159079016222	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10.0	197824000.0	202747000.0	195017000.0	206398000.0	195921000.0	203082000.0	0	0.007275872031782607	-0.05638211130418247	False	0.0019623233908948193	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE67	CHEY_ECOLI	cheY	Chemotaxis protein CheY	3	3.0	6708310.0	9131830.0	6946310.0	8841640.0	7548400.0	9188960.0	0	0.007369864336198706	-0.3573427853144348	False	0.0019884877027734173	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5.0	19505000.0	19094800.0	19513200.0	19075300.0	19400600.0	19081300.0	0	0.007385865856767621	0.029121750935856106	False	0.002014652014652015	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7W7	RS8_ECOLI	rpsH	30S ribosomal protein S8	6	6.0	218375000.0	303885000.0	224592000.0	276185000.0	240173000.0	278974000.0	0	0.007393046748198124	-0.33055075869339473	False	0.0020408163265306124	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD49	RAIA_ECOLI	raiA	Ribosome-associated inhibitor A	7	7.0	41002200.0	48707900.0	41764700.0	46837000.0	43757500.0	47290900.0	0	0.007733476176773261	-0.17494198522815527	False	0.00206698063840921	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible lipoprotein E	3	3.0	59218300.0	65280400.0	60347800.0	66409500.0	61708600.0	65405500.0	0	0.007748131574443286	-0.12071651954162699	False	0.0020931449502878076	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7J3	RL10_ECOLI	rplJ	50S ribosomal protein L10	10	10.0	1656020000.0	1724830000.0	1644060000.0	1697490000.0	1641830000.0	1725460000.0	0	0.007753600233965298	-0.058881661460299384	False	0.002119309262166405	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76561	YPFH_ECOLI	ypfH	Esterase YpfH	1	1.0	588406.0	904445.0	591147.0	1056500.0	394889.0	891471.0	0	0.00785741298390394	-0.8573437898115245	False	0.002145473574045003	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02931	OMPF_ECOLI	ompF	Outer membrane protein F	18	17.0	198242000.0	183872000.0	198679000.0	188254000.0	193386000.0	182607000.0	0	0.007920014581757881	0.08967189853458783	False	0.0021716378859236002	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4.0	22497100.0	25770600.0	23230600.0	25930100.0	23618200.0	24798500.0	0	0.007932328683659211	-0.14163407340523423	False	0.002197802197802198	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	36	36.0	591155000.0	605188000.0	588161000.0	608262000.0	583949000.0	599600000.0	0	0.00794193999686111	-0.04016939934847421	False	0.0022239665096807954	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFF6	NUSA_ECOLI	nusA	Transcription elongation protein NusA	30	30.0	135999000.0	138672000.0	135491000.0	138071000.0	135648000.0	139373000.0	0	0.007997968717365678	-0.031467881345871924	False	0.002250130821559393	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7U7	RS20_ECOLI	rpsT	30S ribosomal protein S20	6	6.0	327940000.0	352375000.0	327621000.0	359231000.0	339879000.0	361660000.0	0	0.008469549930357242	-0.10860141486128698	False	0.002276295133437991	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		2	2.0	2438320.0	4258420.0	2994320.0	4205040.0	2698680.0	4127160.0	0	0.008587663749427066	-0.6307878507408805	False	0.0023024594453165885	False	False	Human	True	False	False	False	diann231	manual	min	1.660964047443681
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	10	10.0	153871000.0	142238000.0	155600000.0	140354000.0	154621000.0	136356000.0	0	0.00873857171717841	0.14763964147275746	False	0.002328623757195186	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
