Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P12081ups|SYHC_HUMAN_UPS	4.312023618770433e-09	3.2498353982122694	8.365318869000916	up	Histidyl-tRNA	Histidyl-tRNA	True	True	2.5497195308516064e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P00918ups|CAH2_HUMAN_UPS	2.4781327445408917e-08	3.3080947208221296	7.6058754337640195	up	Carbonic	Carbonic	True	True	5.099439061703213e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P02768ups|ALBU_HUMAN_UPS	3.122246008805961e-08	3.184766999185843	7.505532880883555	up	Serum	Serum	True	True	7.64915859255482e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P16083ups|NQO2_HUMAN_UPS	4.563200336647118e-08	2.9831967226459923	7.340730464124455	up	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide	True	True	0.00010198878123406426	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P02144ups|MYG_HUMAN_UPS	4.851766494353453e-08	3.405788538454132	7.314100109011995	up	Myoglobin	Myoglobin	True	True	0.00012748597654258032	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS	6.895296417602983e-08	3.3760399228079407	7.161447059471848	up	Annexin	Annexin	True	True	0.0001529831718510964	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P02788ups|TRFL_HUMAN_UPS	1.8434614151075325e-07	3.2293139560637094	6.734365948039558	up	Lactotransferrin	Lactotransferrin	True	True	0.00017848036715961246	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P69905ups|HBA_HUMAN_UPS	2.3141697943343628e-07	3.378838784373521	6.635604779335363	up	Hemoglobin	Hemoglobin	True	True	0.0002039775624681285	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P01008ups|ANT3_HUMAN_UPS	2.6943035534264967e-07	3.061036582046711	6.569553476114364	up	Antithrombin-III	Antithrombin-III	True	True	0.00022947475777664457	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS	3.206142093657574e-07	3.2099916065016494	6.494017233970677	up	NEDD8	NEDD8	True	True	0.00025497195308516065	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P01579ups|IFNG_HUMAN_UPS	3.223679271696341e-07	3.091825478198885	6.491648173275552	up	Interferon	Interferon	True	True	0.00028046914839367673	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS	4.156401152852716e-07	2.679303382521802	6.381282543390423	up	Ubiquitin	Ubiquitin	True	True	0.0003059663437021928	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P15559ups|NQO1_HUMAN_UPS	4.4728432963820724e-07	3.337147802571554	6.349416316830403	up	NAD(P)H	NAD(P)H	True	True	0.00033146353901070884	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P68871ups|HBB_HUMAN_UPS	6.857527561236641e-07	2.5335171827254435	6.163832438237624	up	Hemoglobin	Hemoglobin	True	True	0.0003569607343192249	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS	1.0117990811877185e-06	3.729097297164728	5.994905719309034	up	Ubiquitin-conjugating	Ubiquitin-conjugating	True	True	0.00038245792962774094	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS	1.1980438486876815e-06	3.515324034326415	5.921527286375254	up	Microtubule-associated	Microtubule-associated	True	True	0.000407955124936257	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS	1.239001857687619e-06	3.2836168968502335	5.906928042467458	up	Platelet-derived	Platelet-derived	True	True	0.0004334523202447731	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS	1.6012734986114206e-06	3.3323624150338453	5.7955344839499014	up	Peroxiredoxin	Peroxiredoxin	True	True	0.00045894951555328913	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
