Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13.0	54854400.0	1883080.0	52473600.0	2628900.0	53845600.0	1957960.0	0	3.852252255390486e-05	-4.638719308432307	False	0.0003846153846153846	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS	Cytochrome	Cytochrome		8	8.0	24655400.0	7462350.0	26871700.0	8136340.0	25701600.0	9327670.0	0	3.880529416644901e-05	-1.631464865280929	False	0.0004102564102564103	True	False	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3.0	75707200.0	98559.1	77396900.0	78381.7	75957900.0	69494.2	3	4.743121381600927e-05	-9.860315259022924	False	0.00043589743589743596	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P06732ups|KCRM_HUMAN_UPS	Creatine	Creatine		16	16.0	45794100.0	1057220.0	44350500.0	1852820.0	43400600.0	1794350.0	0	5.076488182223346e-05	-4.827176645642982	False	0.00046153846153846153	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		3	3.0	7976040.0	941411.0	7897670.0	837536.0	7958040.0	1136380.0	0	5.8596386048082315e-05	-3.0311552759440636	False	0.0004871794871794872	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS	GTPase	GTPase		8	8.0	53512500.0	98559.1	52140000.0	78381.7	51977400.0	69494.2	3	8.571253441486046e-05	-9.321118333017894	False	0.0005128205128205128	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P01375ups|TNFA_HUMAN_UPS	Tumor	Tumor		7	7.0	50649200.0	98559.1	52394100.0	78381.7	51356400.0	69494.2	3	9.681386321370514e-05	-9.291247064348937	False	0.0005384615384615384	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5.0	296733000.0	418524000.0	290182000.0	414122000.0	279937000.0	408113000.0	0	0.00010541780795865008	0.5173653151056273	False	0.0005641025641025642	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS	Insulin-like	Insulin-like		1	1.0	39889000.0	98559.1	38818900.0	78381.7	40153400.0	69494.2	3	0.00010575943023797498	-8.913856179982215	False	0.0005897435897435898	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		9	9.0	41855000.0	2159060.0	41773800.0	1514910.0	43959600.0	2136050.0	0	0.00010832429468978081	-4.456810228951724	False	0.0006153846153846155	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		15	15.0	50231600.0	98559.1	47340000.0	78381.7	50767900.0	1204680.0	2	0.000122073236801708	-6.746397293493134	False	0.000641025641025641	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A7M6	RL29_ECOLI	rpmC	50S ribosomal protein L29	5	5.0	442727000.0	351387000.0	436870000.0	365323000.0	448943000.0	361389000.0	0	0.00012559934534191257	-0.3013520010809362	False	0.0006666666666666666	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P02787ups|TRFE_HUMAN_UPS	Serotransferrin	Serotransferrin		18	18.0	76189000.0	98559.1	76313700.0	78381.7	78942000.0	69494.2	3	0.00013545346663229482	-9.87524464072254	False	0.0006923076923076924	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A8A8	RIMP_ECOLI	rimP	Ribosome maturation factor RimP	4	4.0	19380100.0	22077100.0	18908900.0	21717400.0	18968800.0	22139100.0	0	0.00013990264680670237	0.20354161607112825	False	0.000717948717948718	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		20	20.0	71750000.0	2414530.0	75077600.0	2907570.0	72880800.0	2630980.0	0	0.00014382736767977477	-4.787932535356311	False	0.0007435897435897437	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS	Carbonic	Carbonic		9	9.0	95003200.0	3472170.0	94368800.0	3111620.0	98660400.0	3157060.0	0	0.00018883107226015316	-4.886039626146664	False	0.0007692307692307692	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS	NEDD8	NEDD8		3	3.0	59101400.0	2403340.0	56121500.0	2533680.0	55815400.0	1816590.0	0	0.00021506056636456787	-4.662516738053088	False	0.0007948717948717948	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4.0	192987000.0	206748000.0	192418000.0	207224000.0	190287000.0	204724000.0	0	0.00022389046784959335	0.10393354241185414	False	0.0008205128205128206	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		6	6.0	45372800.0	98559.1	43337000.0	78381.7	45528200.0	69494.2	3	0.00024923443537391355	-9.089370241375246	False	0.0008461538461538462	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS	Cytochrome	Cytochrome		5	5.0	57897900.0	98559.1	55922600.0	78381.7	59583500.0	69494.2	3	0.0003354945734316213	-9.458714293247926	False	0.0008717948717948719	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS	Gamma-synuclein	Gamma-synuclein		8	8.0	202081000.0	13137500.0	200036000.0	78381.7	199643000.0	69494.2	2	0.0003483816460027828	-5.501277257970675	False	0.0008974358974358974	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6.0	257414000.0	236905000.0	253100000.0	233265000.0	257238000.0	233096000.0	0	0.00036307332663908167	-0.1265698947795224	False	0.0009230769230769231	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	53	53.0	912588000.0	934954000.0	911424000.0	932508000.0	911011000.0	935967000.0	0	0.00039845505705230286	0.03563956706850549	False	0.0009487179487179488	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS	Myoglobin	Myoglobin		8	8.0	83968200.0	1786190.0	88811900.0	1811320.0	81424900.0	2898550.0	0	0.0005044069375939921	-5.2902836391561925	False	0.0009743589743589744	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS	Small	Small		15	15.0	50573700.0	98559.1	53321900.0	78381.7	54641500.0	69494.2	3	0.0005149607225756324	-9.32939760652243	False	0.001	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		9	9.0	58801900.0	6093570.0	58460100.0	5674480.0	62625900.0	5564230.0	0	0.0005157318490751156	-3.375564794737597	False	0.0010256410256410256	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS	Serum	Serum		22	22.0	132641000.0	5756160.0	145651000.0	5792590.0	137953000.0	3806300.0	0	0.0005806421834543222	-4.760647827188728	False	0.0010512820512820515	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS	Antithrombin-III	Antithrombin-III		15	15.0	80721800.0	3525200.0	82814900.0	3488600.0	76360200.0	3522890.0	0	0.0006176028043592436	-4.508920880469432	False	0.0010769230769230769	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		7	7.0	52806600.0	1780780.0	51887300.0	1113290.0	56851500.0	1441410.0	0	0.000715319142058297	-5.219604130885231	False	0.0011025641025641025	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A7U3	RS19_ECOLI	rpsS	30S ribosomal protein S19	7	7.0	778927000.0	896660000.0	783572000.0	892888000.0	763078000.0	887408000.0	0	0.0007233033904363455	0.20300471782547239	False	0.0011282051282051283	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3.0	8668100.0	9406580.0	8564660.0	9366680.0	8747500.0	9476360.0	0	0.0007415204764409963	0.12081559246376807	False	0.001153846153846154	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS	Fatty	Fatty		9	9.0	74636700.0	5228800.0	80327900.0	4826230.0	71493800.0	6747120.0	0	0.0008460307489206999	-3.752528297212288	False	0.0011794871794871796	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P36929	RSMB_ECOLI	rsmB	Ribosomal RNA small subunit methyltransferase B	2	2.0	1455160.0	2673250.0	1355680.0	2503030.0	1637130.0	2620100.0	0	0.0008676833127377	0.8096573524657954	False	0.0012051282051282052	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		2	2.0	12938800.0	98559.1	13893300.0	78381.7	14303500.0	69494.2	3	0.0008744387527180555	-7.383036506698367	False	0.001230769230769231	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	45	45.0	1676160000.0	1809140000.0	1654840000.0	1802130000.0	1679180000.0	1775060000.0	0	0.0009404893852032278	0.10444018515384676	False	0.0012564102564102564	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS	Retinol-binding	Retinol-binding		2	2.0	9900470.0	98559.1	9759910.0	78381.7	10815600.0	69494.2	3	0.0010697886418297566	-6.9503216335964515	False	0.001282051282051282	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P02741ups|CRP_HUMAN_UPS	C-reactive	C-reactive		4	4.0	13193100.0	98559.1	12932000.0	78381.7	11807100.0	69494.2	3	0.0011391959422476252	-7.2660720678222575	False	0.0013076923076923079	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P02930	TOLC_ECOLI	tolC	Outer membrane protein TolC	15	15.0	125885000.0	134701000.0	128095000.0	136291000.0	127955000.0	134931000.0	0	0.0013152815988074235	0.08787895426933534	False	0.0013333333333333333	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1.0	75807.0	5138290.0	80451.0	5536840.0	96969.7	5824310.0	3	0.0013328506044342158	6.02583802270433	False	0.0013589743589743591	True	True	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A7W1	RS5_ECOLI	rpsE	30S ribosomal protein S5	14	14.0	1091340000.0	1239610000.0	1042430000.0	1210190000.0	1082010000.0	1246580000.0	0	0.0014371536832759454	0.20094436684884479	False	0.0013846153846153847	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4.0	4676530.0	5371520.0	4669870.0	5210680.0	4830060.0	5378660.0	0	0.0014375603010716104	0.1710410661120288	False	0.0014102564102564104	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	6	6.0	218596000.0	344288000.0	217491000.0	321646000.0	205233000.0	316086000.0	0	0.0014649712146211182	0.6147080077293369	False	0.001435897435897436	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS	Pro-Epidermal	Pro-Epidermal		1	1.0	18797000.0	98559.1	19686300.0	78381.7	21470300.0	69494.2	3	0.0015542623815800979	-7.92649540495803	False	0.0014615384615384616	False	True	Human	True	False	False	False	diann231	manual	min	1.660964047443681
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6.0	51825700.0	57493900.0	53386300.0	58567800.0	53205200.0	57854300.0	0	0.0018378306074161516	0.13466168124507508	False	0.0014871794871794874	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		1	1.0	12285700.0	98559.1	12562400.0	78381.7	14162200.0	69494.2	3	0.002038640901639647	-7.306504113151395	False	0.0015128205128205128	False	True	Human	True	False	False	False	diann231	manual	min	1.660964047443681
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8.0	617130000.0	720606000.0	646395000.0	744865000.0	609808000.0	715989000.0	0	0.0023850305547710574	0.21968664718731526	False	0.0015384615384615385	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36683	ACON2_ECOLI	acnB	Aconitate hydratase 2	33	33.0	60117200.0	59212600.0	60318600.0	59163700.0	60082100.0	59479600.0	0	0.002578930483144897	-0.021433067002904403	False	0.0015641025641025643	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	31	31.0	392112000.0	422282000.0	391180000.0	416717000.0	392670000.0	417488000.0	0	0.0026865614481769496	0.09555430300607984	False	0.0015897435897435897	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	15	15.0	75015500.0	65772900.0	75255500.0	67694900.0	76040600.0	68087900.0	0	0.0027242510751307636	-0.1671319511614871	False	0.0016153846153846155	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00709ups|LALBA_HUMAN_UPS	Alpha-lactalbumin	Alpha-lactalbumin		1	1.0	31746500.0	98559.1	38075000.0	78381.7	35100000.0	69494.2	3	0.0027329489308321716	-8.733887453121636	False	0.0016410256410256412	False	True	Human	True	False	False	False	diann231	manual	min	1.660964047443681
P0A7J0	RIBB_ECOLI	ribB	3,4-dihydroxy-2-butanone 4-phosphate synthase	5	5.0	84729900.0	79081300.0	85186400.0	80858800.0	86787400.0	78721700.0	0	0.002733446303154646	-0.10513642196981828	False	0.0016666666666666668	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	9	9.0	469122000.0	452289000.0	475690000.0	447655000.0	478168000.0	456041000.0	0	0.003669412717284438	-0.06957416554172043	False	0.0016923076923076924	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2.0	63311500.0	73398000.0	65317900.0	71540200.0	66649100.0	74643700.0	0	0.0036801958592560945	0.16922602033832193	False	0.001717948717948718	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08390	USG_ECOLI	usg	USG-1 protein	9	9.0	22705000.0	25364300.0	22651100.0	24616700.0	22924100.0	24991600.0	0	0.004280702367948359	0.13489615053992626	False	0.0017435897435897438	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06616	ERA_ECOLI	era	GTPase Era	9	9.0	8628690.0	9778540.0	8539630.0	9522250.0	8581730.0	9824410.0	0	0.004394356226768965	0.1776927230089083	False	0.0017692307692307693	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31979	NUOF_ECOLI	nuoF	NADH-quinone oxidoreductase subunit F	17	17.0	102531000.0	99947000.0	102757000.0	99131900.0	101829000.0	100252000.0	0	0.004397828802840065	-0.037047156464221	False	0.0017948717948717949	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	9	9.0	162481000.0	153880000.0	161981000.0	151116000.0	163506000.0	150187000.0	0	0.004554599902928247	-0.10033986430288071	False	0.0018205128205128207	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00363	FRDA_ECOLI	frdA	Fumarate reductase flavoprotein subunit	28	28.0	221351000.0	243520000.0	222634000.0	238335000.0	228926000.0	243485000.0	0	0.005031384220977748	0.10824170584749124	False	0.0018461538461538461	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A905	SLYB_ECOLI	slyB	Outer membrane lipoprotein SlyB	6	6.0	171492000.0	195070000.0	168105000.0	191450000.0	176737000.0	186977000.0	0	0.00522907051726796	0.15148133839327366	False	0.001871794871794872	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	7	7.0	1341800000.0	1279290000.0	1334820000.0	1290700000.0	1321340000.0	1288120000.0	0	0.00548697145914526	-0.05136976065796243	False	0.0018974358974358976	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6.0	3597640.0	3434440.0	3748060.0	3306090.0	3717540.0	3364990.0	0	0.006396511391712091	-0.1306303972470112	False	0.0019230769230769232	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7S3	RS12_ECOLI	rpsL	30S ribosomal protein S12	3	3.0	303047000.0	461940000.0	328346000.0	452030000.0	351484000.0	446371000.0	0	0.007284837680358044	0.46888555065096593	False	0.0019487179487179488	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2.0	2491910.0	2666700.0	2524720.0	2735440.0	2511980.0	2745750.0	0	0.0074321857347377975	0.11404297734512321	False	0.0019743589743589744	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3.0	20532700.0	22862900.0	20025600.0	22810000.0	19689100.0	22803200.0	0	0.007616107886928949	0.18470155394856427	False	0.002	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	15	15.0	79796500.0	77071200.0	80896000.0	77540700.0	81200300.0	77014500.0	0	0.007992476708232256	-0.06256813153696753	False	0.0020256410256410257	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9.0	77924300.0	70832600.0	77051700.0	73461000.0	78247800.0	71733600.0	0	0.008067031600055652	-0.11050204639629156	False	0.0020512820512820513	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6.0	249608000.0	264656000.0	249673000.0	265719000.0	254064000.0	259593000.0	0	0.008172747888641946	0.06848350457003259	False	0.002076923076923077	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	7	7.0	1272780000.0	1523530000.0	1257600000.0	1571520000.0	1268020000.0	1481300000.0	0	0.008447121329320604	0.26880555379717264	False	0.002102564102564103	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00956	SYI_ECOLI	ileS	Isoleucine--tRNA ligase	40	40.0	121786000.0	118531000.0	123347000.0	119191000.0	122075000.0	118630000.0	0	0.008462677168635866	-0.0432944682619283	False	0.0021282051282051286	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEU7	SKP_ECOLI	skp	Chaperone protein skp	6	6.0	439904000.0	460786000.0	438328000.0	460046000.0	426950000.0	467043000.0	0	0.008812967612422638	0.08862664014678866	False	0.0021538461538461538	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	26	17.0	134726000.0	139121000.0	132691000.0	140615000.0	135574000.0	140459000.0	0	0.008836143122061518	0.06031137574498982	False	0.0021794871794871794	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AED0	USPA_ECOLI	uspA	Universal stress protein A	4	4.0	138865000.0	158822000.0	130025000.0	158995000.0	140215000.0	151750000.0	0	0.008838183538909484	0.19885985332813774	False	0.002205128205128205	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27302	TKT1_ECOLI	tktA	Transketolase 1	22	20.0	196194000.0	189568000.0	200040000.0	192966000.0	199356000.0	190844000.0	0	0.009372729362877927	-0.05483298044269826	False	0.002230769230769231	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	10	10.0	37376500.0	33263900.0	38248800.0	33545400.0	36442100.0	34046200.0	0	0.009451759397828541	-0.15207690316275038	False	0.0022564102564102567	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE12	AMN_ECOLI	amn	AMP nucleosidase	11	11.0	6246830.0	5285990.0	6311510.0	5590460.0	6205900.0	5556690.0	0	0.009571237003014977	-0.1913776856476619	False	0.0022820512820512823	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3.0	467296000.0	449506000.0	472874000.0	453413000.0	462632000.0	444597000.0	0	0.009695919237312651	-0.05800898937424727	False	0.002307692307692308	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
