Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P08758ups|ANXA5_HUMAN_UPS	5.682904471021681e-10	3.280354249059343	9.245429644334795	up	Annexin	Annexin	True	True	2.57201646090535e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P01579ups|IFNG_HUMAN_UPS	3.1877724731753512e-09	3.211359028419654	8.496512683879047	up	Interferon	Interferon	True	True	5.1440329218107e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P06732ups|KCRM_HUMAN_UPS	4.481755922123503e-09	3.2057142765560016	8.348551798974832	up	Creatine	Creatine	True	True	7.71604938271605e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS	1.0248899885173854e-08	3.2101655353116065	7.989322749187701	up	Ubiquitin-conjugating	Ubiquitin-conjugating	True	True	0.000102880658436214	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P05413ups|FABPH_HUMAN_UPS	1.6305680728228885e-08	3.068503645482746	7.7876610655889476	up	Fatty	Fatty	True	True	0.0001286008230452675	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P00918ups|CAH2_HUMAN_UPS	2.3135860721174278e-08	3.295295940666506	7.6357143388481985	up	Carbonic	Carbonic	True	True	0.000154320987654321	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P12081ups|SYHC_HUMAN_UPS	2.7409872073548312e-08	3.2610795820092484	7.562092991380666	up	Histidyl-tRNA	Histidyl-tRNA	True	True	0.0001800411522633745	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P01008ups|ANT3_HUMAN_UPS	2.8045827974176007e-08	3.1802896459823025	7.5521317341423275	up	Antithrombin-III	Antithrombin-III	True	True	0.000205761316872428	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS	5.043975369322708e-08	3.198990841085987	7.297227042835147	up	Peroxiredoxin	Peroxiredoxin	True	True	0.0002314814814814815	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P02768ups|ALBU_HUMAN_UPS	7.341366285448041e-08	3.2697200550425016	7.134223106976034	up	Serum	Serum	True	True	0.000257201646090535	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P00915ups|CAH1_HUMAN_UPS	8.061288028857711e-08	3.273734132165149	7.0935955612800194	up	Carbonic	Carbonic	True	True	0.0002829218106995885	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P68871ups|HBB_HUMAN_UPS	8.582584638704194e-08	2.821142480265909	7.066381905007842	up	Hemoglobin	Hemoglobin	True	True	0.000308641975308642	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P63279ups|UBC9_HUMAN_UPS	1.3527925527799569e-07	3.1466126461099613	6.86876879622601	up	SUMO-conjugating	SUMO-conjugating	True	True	0.0003343621399176955	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P15559ups|NQO1_HUMAN_UPS	1.476486205149394e-07	3.173998424861452	6.830770606305055	up	NAD(P)H	NAD(P)H	True	True	0.000360082304526749	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P02788ups|TRFL_HUMAN_UPS	1.6347104421703395e-07	3.250326826066967	6.78655916318985	up	Lactotransferrin	Lactotransferrin	True	True	0.00038580246913580245	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
