Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P00918ups|CAH2_HUMAN_UPS	5.0338475078859515e-08	-2.4382150039133137	7.298099944823963	down	Carbonic	Carbonic	True	True	2.5290844714213457e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.160964047443681
P02768ups|ALBU_HUMAN_UPS	8.297516362055018e-08	-2.360620268205299	7.081051882523673	down	Serum	Serum	True	True	5.0581689428426914e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.160964047443681
P06732ups|KCRM_HUMAN_UPS	6.646937389848685e-07	-2.3382506250096426	6.177378411999334	down	Creatine	Creatine	True	True	7.587253414264038e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.160964047443681
P05413ups|FABPH_HUMAN_UPS	9.453564080561406e-07	-1.9100974704955291	6.02440442760657	down	Fatty	Fatty	True	True	0.00010116337885685383	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.160964047443681
P12081ups|SYHC_HUMAN_UPS	1.4213228136161478e-06	-2.389459573183153	5.847307273057642	down	Histidyl-tRNA	Histidyl-tRNA	True	True	0.00012645422357106728	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.160964047443681
P01008ups|ANT3_HUMAN_UPS	1.4951445539569738e-06	-2.3674682021658704	5.825316816736912	down	Antithrombin-III	Antithrombin-III	True	True	0.00015174506828528076	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.160964047443681
Q15843ups|NEDD8_HUMAN_UPS	5.178431465082412e-06	-2.2636159421938373	5.285801767130605	down	NEDD8	NEDD8	True	True	0.0001770359129994942	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.160964047443681
P22564	1.789794679386697e-05	-0.46865996524310916	4.747196787301579	non_sig	rihC		False	True	0.00020232675771370766	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.160964047443681
P68871ups|HBB_HUMAN_UPS	2.8785621302819657e-05	-1.3492324508553004	4.540824392386572	down	Hemoglobin	Hemoglobin	True	False	0.0002276176024279211	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.160964047443681
P15559ups|NQO1_HUMAN_UPS	3.38191752382631e-05	-2.5606841851472524	4.470836987922158	down	NAD(P)H	NAD(P)H	True	False	0.00025290844714213456	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.160964047443681
