Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P68871ups|HBB_HUMAN_UPS	2.170940556292549e-06	-2.4278207822451208	5.663352068036859	down	Hemoglobin	Hemoglobin	True	True	2.5188916876574308e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS	2.5133412784284176e-05	-2.5636288509552543	4.599748535969717	down	Ubiquitin	Ubiquitin	True	True	5.0377833753148616e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0ACF4	4.916474741478236e-05	0.2180216019794372	4.308346187695752	non_sig	hupB		False	False	7.556675062972293e-05	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7M6	9.510741771220068e-05	-0.378701485921507	4.021785609814976	non_sig	rpmC		False	False	0.00010075566750629723	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7L3	0.00010699888974691983	-0.2534275180182277	3.970620728663275	non_sig	rplT		False	False	0.00012594458438287153	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A905	0.0002014082312587534	0.14370059704068439	3.695922784441753	non_sig	slyB		False	False	0.00015113350125944586	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A780	0.0002569657710198532	-0.17896398574825056	3.5901247227668662	non_sig	nusB		False	False	0.00017632241813602016	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P69924	0.00037160013140908954	-0.18559800419911454	3.4299241410986534	non_sig	nrdB		False	False	0.00020151133501259446	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AEX9	0.0003911138900199628	-0.2994499016756613	3.4076967602383434	non_sig	malE		False	False	0.00022670025188916877	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P60546	0.0004071101930264377	0.10003863371809274	3.3902880238310704	non_sig	gmk		False	False	0.00025188916876574307	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P27303	0.0004101521616158806	-0.21743122560992134	3.3870549952543607	non_sig	emrA		False	False	0.0002770780856423174	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P60906	0.0004962070699158213	-0.0677193559471867	3.3043370522291564	non_sig	hisS		False	False	0.0003022670025188917	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A915	0.0005927155862664766	-0.3602421164147813	3.227153652243818	non_sig	ompW		False	False	0.000327455919395466	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AEU7	0.0006297006694927915	0.13478386700860057	3.2008658449592198	non_sig	skp		False	False	0.0003526448362720403	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A6F9	0.000640990885247814	0.18049858916009853	3.193148146011171	non_sig	groS		False	False	0.0003778337531486146	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A6B7	0.0006797654966889525	-0.0672472202209633	3.167640882968435	non_sig	iscS		False	False	0.00040302267002518893	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0ACM2	0.0008123843176567526	0.09487060421849591	3.090238468847823	non_sig	ydfH		False	False	0.00042821158690176326	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A6X7	0.0008244560578486701	-0.20417279089227236	3.083832486583932	non_sig	ihfA		False	False	0.00045340050377833753	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AG99	0.0009211290316013914	-0.2060085481722318	3.0356795296430907	non_sig	secG		False	False	0.00047858942065491186	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AFX0	0.0010068772556208565	-0.659515829722011	2.997023469322895	non_sig	hpf		False	False	0.0005037783375314861	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P52006	0.001009705399322075	-0.5419691659665027	2.995805321377689	non_sig	nudI		False	False	0.0005289672544080605	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P08839	0.0011333272882716554	-0.033856206632748354	2.9456446541573467	non_sig	ptsI		False	False	0.0005541561712846348	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A6Q6	0.0013898886110522836	-0.20149768419683056	2.8570200037342173	non_sig	fabZ		False	False	0.0005793450881612091	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P03024	0.0016188623274873885	-0.14692872635094645	2.790790083275555	non_sig	galR		False	False	0.0006045340050377834	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AGL2	0.0017264695773377666	-0.2463508476513141	2.7628410700864596	non_sig	tdcF		False	False	0.0006297229219143577	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A8L1	0.0018682020557280131	-0.06927234275424965	2.728576154368162	non_sig	serS		False	False	0.000654911838790932	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A855	0.0020425372181822232	0.12221271920655497	2.6898300212073454	non_sig	tolB		False	False	0.0006801007556675063	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A8Y3	0.002411095313294156	-0.14633461297719208	2.6177856211366413	non_sig	yihX		False	False	0.0007052896725440807	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A993	0.00273508327520843	-0.06449151016838783	2.5630294461448386	non_sig	fbp		False	False	0.000730478589420655	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P08178	0.0028160619005346108	-0.14328494246539591	2.5503578030934393	non_sig	purM		False	False	0.0007556675062972292	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P76535	0.002824381601975863	0.08554065639783914	2.5490766261626656	non_sig	murQ		False	False	0.0007808564231738035	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0C0S1	0.002972266779140375	-0.12035986607572369	2.526912212573376	non_sig	mscS		False	False	0.0008060453400503779	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7N9	0.0029735686256595825	0.18806887569174435	2.5267220341610526	non_sig	rpmG		False	False	0.0008312342569269522	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P27838	0.003218745329746186	-0.6737815473101456	2.4923133837559166	non_sig	cyaY		False	False	0.0008564231738035265	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7K2	0.003401326305288404	-0.1298555214819146	2.4683517021489085	non_sig	rplL		False	False	0.0008816120906801007	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A720	0.0035458724945654787	0.08653767570004334	2.450276885176788	non_sig	tmk		False	False	0.0009068010075566751	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0A9H5	0.0036427993874612267	0.2902641379530735	2.4385647451230508	non_sig	btuR		False	False	0.0009319899244332494	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P07913	0.0036782920077173802	-0.11662262608786378	2.4343537964937028	non_sig	tdh		False	False	0.0009571788413098237	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P11875	0.003865778053053587	-0.05905806723046325	2.412763083856636	non_sig	argS		False	False	0.000982367758186398	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P0AGK8	0.003937337673259218	0.29857254220551965	2.4047973377257685	non_sig	iscR		False	False	0.0010075566750629723	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
P75823	0.003946292715928756	-0.11766967188053101	2.4038107041325434	non_sig	ltaE		False	False	0.0010327455919395467	False	Ecoli	False	True	False	False	diann231	AlphaPeptStats	mean	1.660964047443681
