Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P08263ups|GSTA1_HUMAN_UPS	1.3310355495019997e-07	-0.9999844663039212	6.875810345166664	down	Glutathione	Glutathione	True	True	2.5641025641025643e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P02787ups|TRFE_HUMAN_UPS	1.758663909765077e-07	-0.9102313950395597	6.754817148649781	down	Serotransferrin	Serotransferrin	True	True	5.1282051282051286e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P06396ups|GELS_HUMAN_UPS	6.070749205137115e-07	-0.9265031160027064	6.216757708335227	down	Gelsolin	Gelsolin	True	True	7.692307692307694e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P04040ups|CATA_HUMAN_UPS	6.406473227935195e-07	-1.0080957330887301	6.193380984390562	down	Catalase	Catalase	True	True	0.00010256410256410257	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P16083ups|NQO2_HUMAN_UPS	7.139152163391979e-07	-1.04767751760728	6.146353361420418	down	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide	True	True	0.0001282051282051282	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
O76070ups|SYUG_HUMAN_UPS	7.279980894332331e-07	-0.8533313994749854	6.137869760453024	down	Gamma-synuclein	Gamma-synuclein	True	True	0.00015384615384615388	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P01127ups|PDGFB_HUMAN_UPS	7.335721211178301e-07	-0.9404893642975338	6.134557182074617	down	Platelet-derived	Platelet-derived	True	True	0.0001794871794871795	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P01579ups|IFNG_HUMAN_UPS	1.04777842003292e-06	-0.8889976203068208	5.9797305504930875	down	Interferon	Interferon	True	True	0.00020512820512820514	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P61626ups|LYSC_HUMAN_UPS	1.3585347556802043e-06	-0.9258243896152436	5.866929246456951	down	Lysozyme	Lysozyme	True	True	0.00023076923076923076	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
O00762ups|UBE2C_HUMAN_UPS	1.790695185922536e-06	-0.9430949365086896	5.746978333937716	down	Ubiquitin-conjugating	Ubiquitin-conjugating	True	True	0.0002564102564102564	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P01008ups|ANT3_HUMAN_UPS	2.1804539373802443e-06	-0.9025659914086397	5.6614530834702075	down	Antithrombin-III	Antithrombin-III	True	True	0.0002820512820512821	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P69905ups|HBA_HUMAN_UPS	2.446730071159097e-06	-0.9006555758439099	5.611413940363101	down	Hemoglobin	Hemoglobin	True	True	0.00030769230769230776	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P01112ups|RASH_HUMAN_UPS	2.6638579011108657e-06	-0.9676119758671646	5.574488945571326	down	GTPase	GTPase	True	True	0.0003333333333333333	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P00915ups|CAH1_HUMAN_UPS	2.7709333765524577e-06	-0.9450713138352853	5.557373916131688	down	Carbonic	Carbonic	True	True	0.000358974358974359	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P55957ups|BID_HUMAN_UPS	3.2841520077615575e-06	-0.8966490591377116	5.483576749663364	down	BH3-interacting	BH3-interacting	True	True	0.0003846153846153846	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P15559ups|NQO1_HUMAN_UPS	3.382233408157177e-06	-0.9624345847938258	5.470796425012401	down	NAD(P)H	NAD(P)H	True	True	0.0004102564102564103	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P62937ups|PPIA_HUMAN_UPS	4.703860374094269e-06	-0.8210133489819995	5.327545578016178	down	Peptidyl-prolyl	Peptidyl-prolyl	True	True	0.00043589743589743596	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P68871ups|HBB_HUMAN_UPS	4.776883702959007e-06	-0.9792774901209462	5.320855331833242	down	Hemoglobin	Hemoglobin	True	True	0.00046153846153846153	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P02788ups|TRFL_HUMAN_UPS	4.798176895839276e-06	-0.9429393252517038	5.318923744806978	down	Lactotransferrin	Lactotransferrin	True	True	0.0004871794871794872	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P08758ups|ANXA5_HUMAN_UPS	4.84478301724414e-06	-0.9193588342611072	5.314725668876114	down	Annexin	Annexin	True	True	0.0005128205128205128	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
Q06830ups|PRDX1_HUMAN_UPS	5.293085829718162e-06	-0.9963909669376463	5.276291063675318	down	Peroxiredoxin	Peroxiredoxin	True	True	0.0005384615384615384	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P00918ups|CAH2_HUMAN_UPS	5.49603841519292e-06	-0.9772551651028571	5.259950240386643	down	Carbonic	Carbonic	True	True	0.0005641025641025642	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P06732ups|KCRM_HUMAN_UPS	5.521771480936622e-06	-0.9979472511252467	5.257921570645294	down	Creatine	Creatine	True	True	0.0005897435897435898	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P01375ups|TNFA_HUMAN_UPS	7.471299908799156e-06	-0.9696037785386693	5.126603830031453	down	Tumor	Tumor	True	True	0.0006153846153846155	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P12081ups|SYHC_HUMAN_UPS	8.22608914631357e-06	-1.0289798567482507	5.084806588342248	down	Histidyl-tRNA	Histidyl-tRNA	True	True	0.000641025641025641	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
P01344ups|IGF2_HUMAN_UPS	8.726935321518387e-06	-0.9033472833778156	5.05913824273521	down	Insulin-like	Insulin-like	True	True	0.0006666666666666666	True		False	False	False	True	diann231	AlphaPeptStats	mean	0.5
