Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q15843ups|NEDD8_HUMAN_UPS	NEDD8	NEDD8		2	2.0	6685780.0	1394540.0	7331540.0	1585250.0	7286490.0	1459110.0	0	0.0007005367050928644	-2.262837353951289	False	0.0006933744221879816	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P0A8A0	YEBC_ECOLI	yebC	Probable transcriptional regulatory protein YebC	5	5.0	15696800.0	17302400.0	15471800.0	17441700.0	15375400.0	16993900.0	0	0.0007261250678457401	0.1526290842876006	False	0.000719054956343092	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P23256	MALY_ECOLI	malY	Protein MalY	1	1.0	154308.0	1975120.0	177625.0	1914660.0	143396.0	1786510.0	3	0.0007384334633854026	3.5779499693482175	False	0.0007447354904982024	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AET8	HDHA_ECOLI	hdhA	7-alpha-hydroxysteroid dehydrogenase	2	2.0	154308.0	5701150.0	177625.0	5300470.0	143396.0	5834760.0	3	0.0008301847224153207	5.146511743120437	False	0.0007704160246533128	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
Q06830ups|PRDX1_HUMAN_UPS	Peroxiredoxin	Peroxiredoxin		7	7.0	5866700.0	1003570.0	5575240.0	701572.0	5599660.0	143434.0	1	0.0008521697429134238	-3.2045745305432933	False	0.0007960965588084232	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		6	6.0	6539960.0	1161680.0	7462340.0	1034090.0	6836360.0	1352390.0	0	0.0008721258986660636	-2.5541195373605006	False	0.0008217770929635337	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5.0	364954000.0	429950000.0	367081000.0	416049000.0	375225000.0	418696000.0	0	0.000878439656831711	0.19179547281340095	False	0.0008474576271186442	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	11	11.0	130252000.0	139414000.0	130758000.0	138129000.0	128427000.0	137394000.0	0	0.0008914760636164175	0.0915023487884804	False	0.0008731381612737546	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AAG3	GLTL_ECOLI	gltL	Glutamate/aspartate transport ATP-binding protein GltL	1	1.0	154308.0	4406960.0	177625.0	4233030.0	143396.0	4700100.0	3	0.0009538214542478248	4.8106981659000265	False	0.0008988186954288649	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P01112ups|RASH_HUMAN_UPS	GTPase	GTPase		5	5.0	10149900.0	124971.0	11283700.0	153797.0	10917000.0	143434.0	3	0.0009772283391216705	-6.259715246765016	False	0.0009244992295839754	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P04040ups|CATA_HUMAN_UPS	Catalase	Catalase		5	5.0	2058650.0	700507.0	2326470.0	416329.0	2510090.0	143434.0	1	0.0009909833280516177	-2.4518616414764614	False	0.0009501797637390859	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		9	9.0	14518300.0	2348080.0	14600300.0	1338350.0	14555500.0	2668130.0	0	0.0009999573624881043	-2.780913834307405	False	0.0009758602978941962	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8.0	136901000.0	122713000.0	133107000.0	121231000.0	133709000.0	118911000.0	0	0.0011021917173155166	-0.15395118816775252	False	0.0010015408320493068	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P75856	ELFD_ECOLI	elfD	Probable fimbrial chaperone protein ElfD	1	1.0	154308.0	9965960.0	177625.0	10331800.0	143396.0	9216610.0	3	0.0011369960736102053	5.9563473131030245	False	0.001027221366204417	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		1	1.0	7618130.0	1594020.0	7818430.0	1815710.0	8566400.0	143434.0	1	0.001228258179831243	-2.756036142833757	False	0.0010529019003595276	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P00167ups|CYB5_HUMAN_UPS	Cytochrome	Cytochrome		3	3.0	11300800.0	124971.0	11875700.0	153797.0	12755800.0	143434.0	3	0.0012702799677983322	-6.411204061067892	False	0.001078582434514638	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P02932	PHOE_ECOLI	phoE	Outer membrane pore protein E	2	2.0	1580460.0	1081710.0	1657090.0	1182500.0	1523630.0	1200250.0	0	0.0012829479699740286	-0.4586886728489212	False	0.0011042629686697483	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	8	8.0	40663300.0	37957500.0	40522700.0	38170900.0	40060900.0	38642700.0	0	0.0014338736526507251	-0.07918845230429966	False	0.0011299435028248588	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4.0	12103900.0	13115800.0	12186700.0	13114200.0	11930200.0	13216800.0	0	0.001445116164772117	0.12308985970497756	False	0.0011556240369799693	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P24182	ACCC_ECOLI	accC	Biotin carboxylase	22	22.0	110796000.0	105934000.0	110942000.0	105064000.0	109375000.0	104516000.0	0	0.001516839036013702	-0.06961963229754921	False	0.0011813045711350798	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	2	2.0	632141.0	124971.0	704854.0	153797.0	612143.0	143434.0	3	0.0015465428246370454	-2.20683091982303	False	0.00120698510529019	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P36659	CBPA_ECOLI	cbpA	Curved DNA-binding protein	8	8.0	19878500.0	21604700.0	20064900.0	21834400.0	19645400.0	21268600.0	0	0.001598534036704021	0.1188962035870608	False	0.0012326656394453007	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	3	3.0	28259200.0	24963800.0	28938700.0	25683800.0	29394200.0	25837100.0	0	0.0016214197832542655	-0.1790642305702817	False	0.001258346173600411	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P77756	QUEC_ECOLI	queC	7-cyano-7-deazaguanine synthase	2	2.0	6031040.0	4428690.0	6377420.0	4291030.0	6519610.0	4881780.0	0	0.0017866631792542234	-0.47676155071334186	False	0.0012840267077555213	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
O00762ups|UBE2C_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		3	3.0	6936890.0	881132.0	6890580.0	1667280.0	6896630.0	953059.0	0	0.0018488386388251959	-2.5652764062510225	False	0.001309707241910632	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P06996	OMPC_ECOLI	ompC	Outer membrane protein C	20	17.0	1374520000.0	1335370000.0	1387860000.0	1332600000.0	1378060000.0	1340310000.0	0	0.0019219122725331766	-0.046800797393455836	False	0.0013353877760657422	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	3	3.0	1654830.0	2339080.0	1336120.0	2465180.0	1422080.0	2546850.0	0	0.0019807424318242224	0.7361925550319789	False	0.0013610683102208527	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76270	MSRC_ECOLI	msrC	Free methionine-R-sulfoxide reductase	4	4.0	21832800.0	19115600.0	21838000.0	18189800.0	21067900.0	18117700.0	0	0.0019899675643535895	-0.22414098762433843	False	0.0013867488443759632	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P13482	TREA_ECOLI	treA	Periplasmic trehalase	3	3.0	154308.0	2614200.0	177625.0	3044790.0	143396.0	2817600.0	3	0.002047290386041331	4.156485678970813	False	0.0014124293785310734	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A8C1	YBJQ_ECOLI	ybjQ	UPF0145 protein YbjQ	2	2.0	32360300.0	124971.0	29548900.0	153797.0	27523800.0	143434.0	3	0.0022256680311336123	-7.726730048510924	False	0.001438109912686184	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AEF0	DNAC_ECOLI	dnaC	DNA replication protein DnaC	2	2.0	154308.0	2258840.0	177625.0	2401150.0	143396.0	2046450.0	3	0.002263316769038377	3.8185488106068743	False	0.0014637904468412944	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9.0	79926000.0	69604800.0	78274900.0	72066500.0	77396000.0	71715700.0	0	0.002286235902051199	-0.14284826949317453	False	0.0014894709809964049	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6.0	42465900.0	40856300.0	42632700.0	40535600.0	41989800.0	40394100.0	0	0.002542738657401797	-0.061484057593856306	False	0.0015151515151515152	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5.0	12486600.0	11414700.0	12764100.0	11693100.0	12539500.0	11780700.0	0	0.0028417503135809053	-0.115260582428043	False	0.0015408320493066256	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	10	10.0	198531000.0	211692000.0	200130000.0	207775000.0	198182000.0	210009000.0	0	0.0032908364985898123	0.07679989405112005	False	0.0015665125834617361	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	15	15.0	217548000.0	207540000.0	220414000.0	207316000.0	216644000.0	205764000.0	0	0.0033062495110961813	-0.07691663625122876	False	0.0015921931176168464	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		3	3.0	4261810.0	1203930.0	4503680.0	153797.0	4748090.0	1119840.0	1	0.003346556630824286	-2.4474139448256738	False	0.001617873651771957	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2.0	29492500.0	27367000.0	29141000.0	27344600.0	29721600.0	27529000.0	0	0.0033888296010264793	-0.10346262189109719	False	0.0016435541859270673	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	16	16.0	13596700.0	14126400.0	13377800.0	14480500.0	13248100.0	14299500.0	0	0.0034355965649692215	0.09318651804006395	False	0.0016692347200821776	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1.0	12927900.0	12128800.0	12704700.0	12091200.0	12831300.0	12043700.0	0	0.0034510856650894844	-0.08497891903844577	False	0.0016949152542372883	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00370	DHE4_ECOLI	gdhA	NADP-specific glutamate dehydrogenase	11	11.0	16342000.0	17350600.0	16517900.0	17381000.0	16527500.0	17698900.0	0	0.0036924588346267375	0.08626328406031233	False	0.0017205957883923986	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	31	31.0	48196000.0	49445900.0	48182200.0	49643900.0	47718800.0	49676300.0	0	0.0037247208788786534	0.04600551058160456	False	0.0017462763225475093	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A8B5	YBAB_ECOLI	ybaB	Nucleoid-associated protein YbaB	3	3.0	22814100.0	29632500.0	22263000.0	27297400.0	20292600.0	27648300.0	0	0.0037626592240571875	0.3716637808869588	False	0.0017719568567026195	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A812	RUVB_ECOLI	ruvB	Holliday junction ATP-dependent DNA helicase RuvB	8	8.0	133531000.0	123370000.0	137125000.0	122438000.0	136646000.0	127142000.0	0	0.00397518071984283	-0.12711667175133812	False	0.0017976373908577298	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	13	13.0	10498000.0	9764640.0	10642200.0	9414510.0	10272800.0	9601970.0	0	0.004066112196295242	-0.1262389948508505	False	0.0018233179250128405	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P31979	NUOF_ECOLI	nuoF	NADH-quinone oxidoreductase subunit F	17	17.0	99143800.0	103555000.0	100037000.0	102706000.0	98964400.0	104489000.0	0	0.0041277909306828425	0.059739281052454254	False	0.0018489984591679508	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P37051	PURU_ECOLI	purU	Formyltetrahydrofolate deformylase	9	9.0	25355700.0	24187000.0	25448200.0	23699600.0	26092300.0	23557600.0	0	0.0042131302239720985	-0.10609541103974676	False	0.0018746789933230612	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	8	8.0	95836500.0	103183000.0	92854000.0	104206000.0	94376400.0	103721000.0	0	0.004398271428373207	0.13628170838109235	False	0.0019003595274781717	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AF28	NARL_ECOLI	narL	Nitrate/nitrite response regulator protein NarL	9	9.0	37745800.0	39417400.0	37515100.0	38745900.0	37061800.0	39423300.0	0	0.004511984394903632	0.06607414157969528	False	0.001926040061633282	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76536	YFEX_ECOLI	yfeX	Probable deferrochelatase/peroxidase YfeX	14	14.0	71854000.0	75567700.0	71204900.0	75584100.0	71940800.0	74319100.0	0	0.0046548388029260665	0.06860659987976583	False	0.0019517205957883925	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P06968	DUT_ECOLI	dut	Deoxyuridine 5'-triphosphate nucleotidohydrolase	3	3.0	85104700.0	86955500.0	84150100.0	87737300.0	84243600.0	86600800.0	0	0.00470697698926838	0.04369514697858208	False	0.0019774011299435027	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4.0	24229900.0	26931900.0	23681200.0	27623800.0	24355100.0	26388600.0	0	0.004798395858792759	0.16360845672805774	False	0.0020030816640986136	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A884	TYSY_ECOLI	thyA	Thymidylate synthase	8	8.0	30680800.0	33168200.0	31398200.0	32423800.0	30568600.0	32967900.0	0	0.004837389240905464	0.08924718797533489	False	0.0020287621982537237	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1.0	154308.0	479311.0	177625.0	573706.0	143396.0	591345.0	3	0.004849096292897916	1.7905296089733864	False	0.002054442732408834	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AFT5	YEHT_ECOLI	yehT	Transcriptional regulatory protein YehT	2	2.0	154308.0	751545.0	177625.0	628857.0	143396.0	778778.0	3	0.004955237840073681	2.1834851898168854	False	0.0020801232665639442	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ADI7	YECD_ECOLI	yecD	Isochorismatase family protein YecD	5	5.0	29660800.0	34770200.0	30588900.0	34931400.0	30356100.0	33337700.0	0	0.0049560405468420405	0.18551938722580014	False	0.002105803800719055	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A917	OMPX_ECOLI	ompX	Outer membrane protein X	9	9.0	139445000.0	145745000.0	140005000.0	144864000.0	139578000.0	144014000.0	0	0.004958487386021274	0.052717873215271126	False	0.0021314843348741656	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	7	7.0	116547000.0	123896000.0	118862000.0	125530000.0	119124000.0	124104000.0	0	0.005039376031159735	0.0753041974332714	False	0.002157164869029276	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		3	3.0	10271300.0	124971.0	12767600.0	153797.0	12960200.0	143434.0	3	0.005286740519971076	-6.413883615655612	False	0.002182845403184386	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P0AF08	MRP_ECOLI	mrp	Protein mrp	7	7.0	38743300.0	34847700.0	41322600.0	33232900.0	39510200.0	33936400.0	0	0.005347804309418127	-0.2291194816366359	False	0.0022085259373394966	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	15	15.0	11470900.0	12596300.0	11383200.0	12472100.0	11788800.0	12281400.0	0	0.0053569357522098475	0.10854081281338923	False	0.0022342064714946075	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7V3	RS3_ECOLI	rpsC	30S ribosomal protein S3	18	18.0	917034000.0	866319000.0	912495000.0	881229000.0	901454000.0	877498000.0	0	0.005402134424094319	-0.05707762947919865	False	0.0022598870056497176	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	6	6.0	243597000.0	318899000.0	264593000.0	306928000.0	240823000.0	294017000.0	0	0.005423611335166409	0.29639845096105405	False	0.002285567539804828	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8.0	719580000.0	756241000.0	712188000.0	769436000.0	696537000.0	758039000.0	0	0.005438317782251055	0.10167833687413726	False	0.0023112480739599386	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
