protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFM6	64724632.17767273	62845216.82428969	59472989.51705183	55545874.36332256	59602733.15247028	55752467.84832803	0	0.05790417850119806	0.13020725421547197	False	0.00578048780487805	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE22	17493314.093329005	16878400.312172562	17482311.30345007	18515077.361224078	17858655.349399853	17849003.894907814	0	0.05834387592578597	-0.064441929787745	False	0.005804878048780488	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFG0	552981646.703715	561085107.0730896	563790425.8405334	459075316.0828059	479858725.6113791	523098085.6357287	0	0.05850430264653275	0.19864490374085106	False	0.005829268292682928	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37655	30295572.95300948	28906636.102153447	31036313.763182286	31521023.17203879	31950878.892051782	33397426.75965632	0	0.05934294180097418	-0.10229649436097212	False	0.005853658536585366	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46948	49604898.49735496	50298659.066550426	48335754.03804925	52789660.49449285	50441744.83100205	52466612.757618666	0	0.05948725651349854	-0.07082249326353607	False	0.005878048780487805	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06983	231507636.0347557	219774342.0860574	216029532.9584088	201406677.28449863	207547764.81014737	212150838.2695228	0	0.05994501997005183	0.10352255746311481	False	0.005902439024390245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P26616	312563735.0506754	309226337.82949066	313398713.0037314	371741030.28389466	342020347.1369691	339700622.6741935	0	0.060094609595297735	-0.1718087396703011	False	0.005926829268292683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8M0	1523474008.4152317	1569769511.7771978	1549206044.8713553	1572374682.2710805	1619389419.4432929	1599706865.1327703	0	0.06010293127585274	-0.04558238989527251	False	0.005951219512195123	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6I6	11428145.244955752	10291291.759304348	11523437.21001308	9323266.23201152	9290062.22965419	10411261.51769984	0	0.0603127877011833	0.19576943768270252	False	0.005975609756097561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A972	4080597199.038927	4219218106.429197	4266995988.9079103	3274112944.18981	3705635696.935223	3831465730.8463	0	0.062027203027069835	0.21709004321416842	False	0.006	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77718	78841317.39448899	82095797.83603042	82737247.11898114	86471476.636496	86911994.64692381	83217512.97127795	0	0.06207595914079294	-0.07457223511268785	False	0.00602439024390244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8M3	586211662.2500631	600769942.7084028	587519083.3083986	615243748.603389	659371262.2006805	631735923.7497532	0	0.06250110123042936	-0.10340059122578074	False	0.006048780487804878	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB98	7863395.107203706	7146747.224544193	6274987.413656494	4394156.328086938	6188441.177229197	5379094.97982504	0	0.06346292469668066	0.4152322495506803	False	0.006073170731707317	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7M6	947158617.8518168	852959600.6445693	830746965.4763393	1202670939.93352	990737487.321977	1048800569.6128068	0	0.0636307690305582	-0.30143977084041995	False	0.006097560975609756	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60624	2497394660.649826	2615133292.241547	2600440384.8675632	2635566319.3275294	2765537301.117822	2716497313.1623216	0	0.0636525550326177	-0.07376722943178139	False	0.006121951219512195	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76539	22398348.34326093	22499173.67720421	24193302.236598138	24100013.30281157	26452980.20860603	26843443.078141164	0	0.06365636523541394	-0.1637730213756445	False	0.006146341463414635	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A725	4929782.0695654135	4746446.881186008	5141622.643153935	5123024.893003053	5466706.223843262	5522496.74364454	0	0.06381960867405224	-0.1208197015344338	False	0.0061707317073170734	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62615	10190161.350484911	9618883.34961738	9832401.211632002	10581119.823254924	10350791.328199642	11227683.38699508	0	0.06470254074198369	-0.11763339330748052	False	0.0061951219512195125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13445	122275711.78952137	122297173.8547862	126377177.44092852	143276966.8369927	134164062.64253002	130838079.10548402	0	0.06491947549288023	-0.1383307617491152	False	0.0062195121951219515	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEA8	13266199.827389266	14572397.20319072	12374990.470936358	15918076.990381792	15652430.735481068	15488145.584213804	0	0.0650807581189204	-0.22677698876375246	False	0.006243902439024391	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31979	511048938.9846447	499070274.7336032	512661324.1290419	524085918.4911106	523364837.9526852	522226721.1400284	0	0.06548390696114229	-0.04376012177116655	False	0.00626829268292683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08189	3016757.380217415	2580187.5	2810444.0504564364	1984743.2644855755	2363392.462503956	2512700.4238067605	0	0.06557705545576333	0.2932734018423575	False	0.006292682926829269	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06961	44971564.71150011	43493139.15855964	47148060.26969008	49118678.99666544	49092472.23118713	47910501.33498351	0	0.06644318780339234	-0.10767700090824069	False	0.006317073170731708	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76569	7926457.165369606	9171671.55665824	8319192.833178775	12677537.064308109	10167429.10045362	10350588.543786956	0	0.06701467005635453	-0.3851780509694002	False	0.006341463414634147	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27303	45094796.395762086	47903562.7827074	47328348.861001804	53045276.05417241	49194950.985256575	49656294.54192948	0	0.06710433551812187	-0.11429921289924964	False	0.006365853658536586	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG63	2117937052.5703585	2136946790.858213	2028184026.6719537	1349752951.4085145	1757136118.3351972	1762475778.8278768	0	0.06733922194569956	0.3677355622886371	False	0.006390243902439025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67910	1664694097.5020306	1688673453.692863	1684964273.936393	1518397722.1295998	1615468781.9191585	1597540495.6097522	0	0.06774411575198608	0.0906768732242864	False	0.006414634146341464	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13029	1807484621.24694	1844250168.7704425	1835113966.3677225	1920616652.0764952	1920323128.5189168	1854293065.028419	0	0.06846014799617435	-0.053777017892412855	False	0.006439024390243903	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A847	107515716.64484884	104852845.9014024	103933698.47761676	119467359.38481767	114759953.45360105	109661380.2860627	0	0.06854522525818253	-0.12063781289544773	False	0.006463414634146341	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09029	5443301.45069775	5830812.207834399	5926421.285341341	7345515.317892714	6805914.18576769	6199912.718355924	0	0.06900406879656255	-0.24267051293455486	False	0.006487804878048781	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31057	68276137.9176754	72652777.0008242	64423270.1034116	72383321.32794939	82101299.68177933	78571386.42890756	0	0.06917662945252383	-0.18257640322264335	False	0.00651219512195122	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69908	1390588575.162792	1356028357.904107	1341806759.8714788	1425859061.451496	1461460296.1980968	1391530262.6256468	0	0.06928191762211301	-0.06567826259061953	False	0.006536585365853659	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21367	42333502.61677848	42482195.19402517	45937165.68957648	47805476.25200512	47831983.65170471	46460927.464294575	0	0.06988771300968295	-0.12004763998073634	False	0.006560975609756098	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77348	89702049.85031828	96453414.34078652	98695528.92648771	112878892.0784756	103785020.47038126	101423807.02216148	0	0.07003748921539137	-0.15921723865515636	False	0.006585365853658536	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10908	6787556.681988409	5993385.335946498	6278042.470484936	5560992.725534057	5265499.760164794	5959406.998225022	0	0.07051576010928677	0.18322140389440508	False	0.006609756097560976	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02918	120648725.41202883	123605961.76571058	118276051.73005956	116289545.46144708	117731605.27272902	112603369.72391592	0	0.07094513867502147	0.06472961078153167	False	0.006634146341463415	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE74	11919763.45812712	11805569.316296492	11654116.083725352	13252167.34931316	12225350.613630226	12966481.330895698	0	0.07135467504158254	-0.1198468522874382	False	0.0066585365853658535	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q57154	14392229.28713102	15153689.94095902	15823634.10218332	13116648.401395394	13606297.416033965	14466430.594233572	0	0.07149258039462275	0.13945217159219228	False	0.006682926829268293	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9X9	976014479.3738508	968647503.495739	973753487.0471412	1030650729.252027	1151156783.7942529	1133462264.785027	0	0.07156602171512186	-0.18394099138236808	False	0.006707317073170732	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACE0	488094693.9286542	503800646.0686416	510444308.1745899	516448133.7166339	536303992.2509408	517296153.80730826	0	0.07163636304568166	-0.0635979099206231	False	0.0067317073170731715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09169	112582580.5426608	113179553.8547502	110379385.85445276	104415682.80056489	109292998.223433	108592356.97616956	0	0.07373349381849596	0.060659920826985084	False	0.0067560975609756106	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACB4	21524073.9550505	22671902.11828168	22750348.40298733	24858417.385964006	23697489.827542167	26820943.42167889	0	0.07401874914947187	-0.1711166680734511	False	0.006780487804878049	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77808	46731234.77525092	46123410.9173546	46070621.11561904	41604879.75226335	44727915.54608923	43573806.42767267	0	0.07407516861535196	0.09683426201516732	False	0.006804878048780489	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6E6	159271449.0985605	141362004.67553157	151473459.49888045	138542762.10332477	137470399.90399575	129182855.9373047	0	0.07445933623179272	0.15804398226076116	False	0.006829268292682927	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37349	66648017.31761415	67977497.3534143	64342710.46329264	55670609.71271452	61341260.01765264	62584694.80497295	0	0.07453258648687328	0.1477783000402358	False	0.006853658536585366	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00959	469305579.4697632	480495704.759775	468191246.9708907	487183914.7421417	492682192.5767188	478731678.07385874	0	0.0747019690998973	-0.04073217505445949	False	0.006878048780487806	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37665	170655984.03528577	169257642.54660833	167322771.87113455	165143112.16069555	154957376.97960353	155823339.733374	0	0.07498192626426423	0.09192758449436196	False	0.006902439024390244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67660	13749252.60383022	11430736.103354923	13315001.541684307	17456451.640101325	14301476.781517511	15312931.68043345	0	0.07547706216618728	-0.2901635097058003	False	0.006926829268292684	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69503	401020479.67755175	388975689.14285725	388526487.4122567	551868728.3652201	455430731.7137367	471478871.46816266	0	0.0759115119009718	-0.3274263154587002	False	0.006951219512195122	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8M6	118136524.71617036	108515682.2605726	128990746.03470488	145283171.80848074	132792738.6374503	131607543.7089444	0	0.07597264796737871	-0.2040800508802758	False	0.006975609756097561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45799	21986859.837620888	21825386.53563439	20924806.205002613	23102013.31879317	23113142.81953935	22022905.82255715	0	0.07629560843190927	-0.07598499065568874	False	0.007000000000000001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD37	13702649.499498531	11828563.539382257	14321954.19175993	16294652.661046311	14450771.025586007	15977661.296405708	0	0.07632978574225607	-0.22944115077701138	False	0.007024390243902439	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9E5	147616401.81846967	139091802.00543582	139488444.18902597	131866731.17147031	133113620.0991374	135920436.4539038	0	0.07667807281351968	0.08827399431317456	False	0.007048780487804878	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28631	835351.9556835319	973341.6175112686	1051397.0137240177	1174148.774430676	1157226.6383676005	1165998.8009136182	0	0.07732018707471351	-0.29021132862688387	False	0.007073170731707317	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69829	33018428.668981683	31372929.044852592	32127199.07334357	25960290.335574303	29376900.281573974	29879064.18243414	0	0.07732780248057615	0.17967769615557724	False	0.007097560975609756	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7V8	5012261518.218876	5281244271.539372	5429759510.673141	5433051589.3710165	5850713568.350861	5654264052.926863	0	0.07782189389217888	-0.10736516486642315	False	0.007121951219512196	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8P3	164730221.26189303	161431182.68136412	156761845.88447762	174149356.0726592	165830501.92717138	167384417.77016136	0	0.07786199355072135	-0.0712280185920035	False	0.007146341463414634	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A734	241475491.40150127	235155324.3575663	217943743.704446	266514399.6795053	249037857.34346223	246225436.52375835	0	0.07791782728726132	-0.13324047401326553	False	0.0071707317073170735	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A738	13959168.514535986	14392263.044339504	13609987.28826988	14697743.712690316	15248816.28285621	14398747.714689888	0	0.07807976315077456	-0.07971799658865755	False	0.0071951219512195125	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8V0	472572.9634351836	825007.8561911291	790451.8045302822	1194680.9705638231	924536.0210161606	975450.3282114294	0	0.07941138408814961	-0.5676400731808616	False	0.0072195121951219516	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39347	9082502.820426743	7768376.4895853745	8023178.854957328	7342750.317739082	6969574.530648355	6883173.05546317	0	0.07975499921419517	0.2308840431031336	False	0.007243902439024391	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77454	16276319.221358797	17998627.085225444	15802556.785864895	19005271.2689326	18972742.831373785	17973057.481350902	0	0.0801615740279513	-0.16000313209215863	False	0.00726829268292683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGG0	20110981.54553134	18897748.692240737	16834667.96970568	14452113.159161463	16842479.631182183	16040727.939479414	0	0.08093406289956181	0.23846963832203497	False	0.007292682926829269	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6A8	1501564240.8597558	1601104170.68978	1519538868.8777351	1945970639.0618267	1718132384.145556	1688840548.8149388	0	0.0811901804707896	-0.21175048643596092	False	0.007317073170731708	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEZ3	598849176.9481938	594888144.0040653	607311118.6321677	521826442.5206997	568098495.0629289	567459147.9463589	0	0.08161995852005191	0.11992900899609002	False	0.007341463414634147	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68679	1705485994.4484608	1886538619.528932	1850054465.3200655	1953231828.1049373	2000393962.8856823	1998828438.6368103	0	0.08193290951513503	-0.12932670152310877	False	0.007365853658536586	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P26647	9861978.754124053	11692143.864671577	11889670.816288471	14883428.33762558	13211513.135855926	12295795.0114558	0	0.08219800069160721	-0.27228595486487744	False	0.007390243902439025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P43533	10207137.741278764	9714822.357840694	9515548.122847978	11229635.819059337	10125166.463133143	11066071.47920426	0	0.082319683704559	-0.13926741517580932	False	0.007414634146341464	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07862	135604596.14823508	125854634.6293399	134739317.66807473	137663326.3199075	140491632.97336832	145739563.43390387	0	0.08237913470219438	-0.09748173037364836	False	0.007439024390243902	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27278	9115947.721620224	9350932.978182534	8383270.2149062995	10843770.884129362	10362782.454765689	9387091.664799657	0	0.0823971371846409	-0.18830180636101768	False	0.007463414634146342	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76406	2968914.014536077	2796752.883558624	3197206.6765511106	3622938.699104899	3391162.5293098786	3166315.0594671373	0	0.08296737706946998	-0.18376330388694795	False	0.007487804878048781	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABP3	95988.38438091685	149582.7187500001	15292568.322890583	26595466.09388183	15646888.637421193	17297190.96446891	2	0.08298810543485219	-1.9380344510980165	False	0.00751219512195122	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q2M7R5	13726478.356894588	14075893.955338862	15205504.734067906	13108704.128996484	12654959.244498791	13349364.30910341	0	0.08311098812379902	0.1369517014466284	False	0.007536585365853659	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFT2	2766694.97427782	1947348.7485982787	1453715.3114042147	222888.48565003969	85200.90621826696	1584013.0333687067	2	0.08373634659544335	1.704756214031469	False	0.007560975609756097	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30855	3400358.769327536	3537204.560968926	2733682.370580614	3700183.4675143096	4142866.707071884	3967730.354575765	0	0.08379344583271803	-0.28833067753203984	False	0.007585365853658537	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGK8	27878888.442172863	25593308.126216576	26643330.855303552	25264718.849110845	24253286.560274385	24842790.700048395	0	0.08381053022073416	0.10753966677472025	False	0.007609756097560976	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEW9	236320087.74172792	236433336.99729013	244701829.07094648	249171906.78879812	274937699.52405995	259610359.91035423	0	0.08404484191850828	-0.12744939519487855	False	0.0076341463414634145	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77444	35367486.78918784	39646924.27563943	42214822.725608855	32556662.105283443	32239228.320925023	35140610.748803094	0	0.08439016650809085	0.23024876900520252	False	0.007658536585365854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33650	17256286.230458114	18415073.34384615	18470558.75136716	18576449.71554182	19836461.101916797	19434156.509449203	0	0.08553234995472841	-0.0954978156592227	False	0.007682926829268293	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8X2	13793042.520406738	14298312.90578408	14222221.682238936	16151620.049842823	14634288.015013188	15372641.67457738	0	0.0861645054097261	-0.12547724298690227	False	0.0077073170731707325	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6P9	9698292719.006824	9485160308.333372	9466665042.382511	8106607914.840127	8846348290.121437	9067015550.901123	0	0.0863026774568213	0.13892168842977692	False	0.0077317073170731715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00892	1839167.746388243	1612807.8242886595	1961241.608584525	1129750.62006754	1585564.793764864	1493862.493226319	0	0.08661765761252213	0.36294778181908655	False	0.00775609756097561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11988	1812621.511614016	1787843.665882057	1781610.1366140228	2411804.129446586	1962058.0135790303	2246813.584184565	0	0.08730169206555675	-0.29881589110589757	False	0.00778048780487805	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31460	12294067.206563909	12782243.924157538	10068895.457288053	14227575.894896876	13051225.119975047	14968129.2394845	0	0.08746554492783704	-0.26551858083083396	False	0.007804878048780488	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P66948	51517023.95358222	52424154.24582823	50168247.19031357	52451287.848685645	55607154.13680656	53882678.17254182	0	0.08748534544591427	-0.07151426157950952	False	0.007829268292682927	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18390	42032176.47671191	41162905.57644534	39141454.76066982	39762815.37318436	36203912.644758575	36636738.283052295	0	0.08754387967561339	0.11960410202237852	False	0.007853658536585366	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6H1	727270806.4553136	707951472.425756	703865462.2999971	727798669.3646523	744394676.2604389	728944016.084897	0	0.08834768864293442	-0.0412535190119092	False	0.007878048780487807	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06721	5094156.829445579	5287569.54585365	6049738.074423895	8357253.045408266	6680143.698472835	6452770.998682044	0	0.08881679914084713	-0.38721567802234164	False	0.007902439024390244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6W3	5900542.826236228	6464777.163012187	6395297.793710661	5293614.179064729	6046509.071433994	5366940.460098891	0	0.08905041985291064	0.16724913621923143	False	0.007926829268292683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG55	5222814951.398305	5320389917.1880045	5303937743.793906	4727496513.978972	5075703630.726924	5051096319.557901	0	0.08945913336384397	0.09334245520898161	False	0.007951219512195122	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24216	26308804.69943645	28125682.685409557	26396708.53631684	25611540.89070767	24396534.84336408	25774353.44162781	0	0.0895299055659087	0.09304880730792937	False	0.007975609756097561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64467	53402712.64498771	57078771.82961892	57168695.72611988	59950509.443457	60357498.66603055	57749822.74758872	0	0.08984229893818578	-0.08689185197068908	False	0.008000000000000002	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGE0	808118019.5843673	795168103.0939445	818556281.9861826	796361845.3759663	770273588.5037905	755162244.1059705	0	0.09044955368603057	0.06086272743220011	False	0.00802439024390244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADV7	290870475.23520577	299411170.8577578	296925667.07932657	256977850.28767636	274624154.284328	284898444.63376373	0	0.0907078951749505	0.11981757805760195	False	0.008048780487804878	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27434	214057049.0604726	219948443.719545	217319667.257069	203442363.39549664	214251068.7703203	207740510.75710347	0	0.09231455247703797	0.05852043972756673	False	0.008073170731707317	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04994	10129725.101613134	10010432.453122867	9117316.597653462	9356666.73539012	7733662.490982077	7825978.454243962	0	0.0923972775820498	0.2317149316717879	False	0.008097560975609756	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21499	187562598.51025185	180371773.21227983	183424768.3126672	211458289.71822277	193383061.77683485	195182783.0251417	0	0.0924579465119576	-0.122028174328638	False	0.008121951219512195	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGG4	18004345.1731611	15695268.343321327	16965118.662778098	15583448.997520627	12388451.06203762	14744083.263209028	0	0.09347796810191336	0.24620584007989413	False	0.008146341463414634	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75856	12432745.974561784	11839499.10155929	18484084.42721973	19669925.659736443	19622915.97805829	21586784.63806121	0	0.09383692597456796	-0.5098214950060209	False	0.008170731707317073	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00811	17195101.399014518	17950480.28480012	17344122.83690124	16760580.78496296	17200085.396286737	16499919.347899703	0	0.09436377263026184	0.05687752923423455	False	0.008195121951219513	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77536	24712395.97154678	25352718.41517536	27878333.754516747	33145290.51656903	27522849.3697142	30490927.01139636	0	0.09508904423577959	-0.22595840095840158	False	0.008219512195121952	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76535	15184103.493348155	15797457.574067136	16046696.781665452	14918630.380128996	15287616.381414246	14729854.942630691	0	0.09529792152772029	0.06565291558814394	False	0.00824390243902439	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16528	29969786.621586267	31569715.54441313	31908400.619574524	29468886.938715	29483542.57257592	29218452.85303312	0	0.09580115094159117	0.08385998903927945	False	0.00826829268292683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A944	7892206.96641901	6426757.897414382	7406526.326953581	8452300.990366781	7950524.16825267	8814876.813884484	0	0.09587233820730313	-0.21504801714130228	False	0.008292682926829269	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8Q0	20309254.841645826	18669349.451697167	19748950.75021621	23279097.86188523	21124107.333589416	20735634.347908728	0	0.09617457019416478	-0.1494804416305863	False	0.008317073170731708	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09053	34634300.57264161	32551320.743075337	35382539.05611994	31835864.9196609	31348061.40914499	32297047.769238792	0	0.09654980955938036	0.1032977631426675	False	0.008341463414634147	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6U5	67846306.30703063	68242994.25003107	68095195.12741135	67333035.36171646	64899573.15394475	65072738.28577373	0	0.09665451179940215	0.049443270035833105	False	0.008365853658536586	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9J6	28166246.85238265	24880993.05609827	30101596.36868844	36862754.64187161	31928209.452023048	30518504.36733352	0	0.09668967455177484	-0.25623520297916763	False	0.008390243902439025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63235	68544391.91561514	69099189.73123986	68619216.81288806	59513219.41680655	64676197.26417311	65492668.33703872	0	0.09687849564923275	0.12090021396453002	False	0.008414634146341464	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15770	29721064.38061043	28863060.817943517	31259100.71589236	31150056.21929263	32461297.759278808	31880321.50294659	0	0.0969452867432408	-0.08796524107718523	False	0.008439024390243903	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04391	95988.38438091685	356603.06249999994	138180.6020415705	416030.803401516	351729.5308861996	693329.0146522665	2	0.09783778397189365	-1.30637093003157	False	0.008463414634146342	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB14	74850045.96666849	77864487.1342119	79303469.68077838	83570573.88120717	80839735.17841823	79255255.83959073	0	0.09986806387419823	-0.07066563058354007	False	0.008487804878048781	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
