Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P05413ups|FABPH_HUMAN_UPS	2.0976100771047194e-08	-2.1297526883141202	7.678275239259797	down	Fatty	Fatty	True	True	2.5445292620865142e-05	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
P01579ups|IFNG_HUMAN_UPS	2.579828995312166e-08	-2.287327344785158	7.588409080414148	down	Interferon	Interferon	True	True	5.0890585241730283e-05	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
P00918ups|CAH2_HUMAN_UPS	6.141407144330105e-08	-2.278063948728928	7.211732110128886	down	Carbonic	Carbonic	True	True	7.633587786259544e-05	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
P01008ups|ANT3_HUMAN_UPS	9.687682554500394e-08	-2.281917248007254	7.01378010057181	down	Antithrombin-III	Antithrombin-III	True	True	0.00010178117048346057	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
P02768ups|ALBU_HUMAN_UPS	1.1041045781175729e-07	-2.268960928999263	6.956989789334724	down	Serum	Serum	True	True	0.0001272264631043257	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
P68871ups|HBB_HUMAN_UPS	1.1281977034882102e-07	-1.8882061878703773	6.947614788641305	down	Hemoglobin	Hemoglobin	True	True	0.00015267175572519087	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
P08758ups|ANXA5_HUMAN_UPS	1.3596364098833523e-07	-2.3660500074792594	6.86657721390385	down	Annexin	Annexin	True	True	0.000178117048346056	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
P06732ups|KCRM_HUMAN_UPS	1.757447586261866e-07	-2.2340869657873483	6.75511761842005	down	Creatine	Creatine	True	True	0.00020356234096692113	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
O00762ups|UBE2C_HUMAN_UPS	2.0127848472124055e-07	-2.317399827625593	6.696202645708597	down	Ubiquitin-conjugating	Ubiquitin-conjugating	True	True	0.00022900763358778625	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
P15559ups|NQO1_HUMAN_UPS	2.0660272543508784e-07	-2.174876012362258	6.684863953708884	down	NAD(P)H	NAD(P)H	True	True	0.0002544529262086514	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
Q06830ups|PRDX1_HUMAN_UPS	2.173844023603987e-07	-2.2693714230846105	6.662771620377713	down	Peroxiredoxin	Peroxiredoxin	True	True	0.00027989821882951657	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
P02788ups|TRFL_HUMAN_UPS	2.762086246807822e-07	-2.2813800179663986	6.55876276459594	down	Lactotransferrin	Lactotransferrin	True	True	0.00030534351145038174	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
P00915ups|CAH1_HUMAN_UPS	3.2953276156377224e-07	-2.288967897613105	6.482101402135004	down	Carbonic	Carbonic	True	True	0.0003307888040712468	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.160964047443681
