Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P68871ups|HBB_HUMAN_UPS	9.59641723201855e-08	-4.513097962969937	7.017890878083934	down	Hemoglobin	Hemoglobin	True	True	2.540650406504065e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AA04	5.837683327448825e-06	1.2283053715719525	5.233759467565151	non_sig	ptsH		False	True	5.08130081300813e-05	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS	7.92040977582596e-06	-4.473330283138079	5.10125234886804	down	Ubiquitin	Ubiquitin	True	True	7.621951219512196e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A8B5	8.594775364845459e-06	0.3184946074865671	5.065765469655573	non_sig	ybaB		False	True	0.0001016260162601626	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AB83	2.6106040542075323e-05	-0.20910513831011457	4.58325899187386	non_sig	nth		False	False	0.00012703252032520327	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A972	3.188131611364379e-05	0.4745960768963293	4.49646375850883	non_sig	cspE		False	False	0.00015243902439024393	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0C018	4.3372121944787544e-05	0.6485225632363765	4.362789329837201	non_sig	rplR		False	False	0.00017784552845528457	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AFX0	4.5572077110861435e-05	-0.478948555921324	4.341301176437797	non_sig	hpf		False	False	0.0002032520325203252	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A991	5.316186210417536e-05	0.07776190564025498	4.274399815400399	non_sig	fbaB		False	False	0.00022865853658536587	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A9D2	5.7162327412434335e-05	-0.22373190238344165	4.242890096854482	non_sig	gstA		False	False	0.00025406504065040653	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A6F9	6.0708003136988745e-05	0.5525950281352543	4.216754052102336	non_sig	groS		False	False	0.00027947154471544717	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P75780	7.008588980029547e-05	0.18219735083594557	4.15436940854823	non_sig	fiu		False	False	0.00030487804878048786	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AD37	7.875955951012382e-05	-0.3977757516775995	4.103696721468118	non_sig	yfeC		False	False	0.00033028455284552844	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P38506	7.900810488718864e-05	-0.41033313029617347	4.102328355200255	non_sig	ygdG		False	False	0.00035569105691056913	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P75823	0.000100567875317275	-0.22728621921827497	3.997540725050453	non_sig	ltaE		False	False	0.00038109756097560977	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7S3	0.00010135323296157637	0.5598623756481622	3.9941623936411323	non_sig	rpsL		False	False	0.0004065040650406504	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A8A8	0.00015731007339240562	0.31200672644318317	3.803243466323557	non_sig	rimP		False	False	0.0004319105691056911	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AFG0	0.0001716147135884445	0.1864616188031505	3.765445480145039	non_sig	nusG		False	False	0.00045731707317073173	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AC59	0.00017209611977962396	0.2572426519533373	3.764228921521918	non_sig	grxB		False	False	0.00048272357723577237	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P36929	0.0001748886360349529	0.9423613243643345	3.7572384093186533	non_sig	rsmB		False	False	0.0005081300813008131	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0ACV8	0.00020946747248294092	-0.32019274244537854	3.6788834076281995	non_sig	ymjA		False	False	0.0005335365853658537	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A9I1	0.00023512379632400343	0.10392948474747143	3.6287034147320756	non_sig	citE		False	False	0.0005589430894308943	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AG55	0.00028319783446192784	0.13376929085649536	3.5479100719032814	non_sig	rplF		False	False	0.0005843495934959351	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P52647	0.0003018431611869248	-0.12464165920882664	3.520218659440878	non_sig	ydbK		False	False	0.0006097560975609757	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P77690	0.0003087187596253016	-0.31781769191608333	3.5104369793478063	non_sig	arnB		False	False	0.0006351626016260162	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P37747	0.00031290302787841324	0.4925891772988713	3.50459023428262	non_sig	glf		False	False	0.0006605691056910569	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P69222	0.00032522325764618013	0.25369818004795164	3.487818404325738	non_sig	infA		False	False	0.0006859756097560976	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AGF2	0.00032884105563679564	-0.4677600016173642	3.4830139663040764	non_sig	ygdK		False	False	0.0007113821138211383	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P24183	0.00036726275897842073	-0.062342686826713845	3.435023107565834	non_sig	fdnG		False	False	0.0007367886178861789	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7S9	0.00038036380622110864	-0.15191348008677963	3.419800815357896	non_sig	rpsM		False	False	0.0007621951219512195	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0ABD3	0.0003943763095598861	-0.15532022981201266	3.404089181297843	non_sig	bfr		False	False	0.0007876016260162602	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7W1	0.00041871127831232045	0.32373079248723613	3.3780853408932496	non_sig	rpsE		False	False	0.0008130081300813008	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P25746	0.0004189275649512192	-0.22913203932638382	3.377861062621949	non_sig	hflD		False	False	0.0008384146341463416	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A905	0.0004271041902393449	0.2708569337438931	3.369466167770323	non_sig	slyB		False	False	0.0008638211382113822	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AAP3	0.00044429535992014034	-0.20753061196232991	3.3523282223693056	non_sig	frmR		False	False	0.0008892276422764227	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P23871	0.00045406462945466353	-0.2613413820096646	3.3428823272797152	non_sig	hemH		False	False	0.0009146341463414635	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P05793	0.0004604606362582832	0.10912770462645227	3.336807490736448	non_sig	ilvC		False	False	0.0009400406504065041	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P23839	0.0005448398197688998	0.22707647230746275	3.2637311594030205	non_sig	yicC		False	False	0.0009654471544715447	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P23367	0.000557892998418526	-0.5595067944930214	3.253449088970128	non_sig	mutL		False	False	0.0009908536585365854	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AEX9	0.0005647922454728369	-0.3137762021529298	3.2481112747244465	non_sig	malE		False	False	0.0010162601626016261	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P61949	0.0005761194673631644	0.14347016600909868	3.2394874494991184	non_sig	fldA		False	False	0.0010416666666666669	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7E9	0.000601975483156834	-0.16749541546924718	3.220421196028754	non_sig	pyrH		False	False	0.0010670731707317074	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AFK9	0.000609005132697171	-0.17792415874193068	3.2153790471164427	non_sig	potD		False	False	0.001092479674796748	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P41409	0.0006203413871199514	-0.40537675545546037	3.2073692431809726	non_sig	rihA		False	False	0.0011178861788617887	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
