Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P01008ups|ANT3_HUMAN_UPS	9.475513707127145e-10	-3.3509395966687485	9.02339723580602	down	Antithrombin-III	Antithrombin-III	True	True	2.5575447570332482e-05	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
P02768ups|ALBU_HUMAN_UPS	1.5402801496109142e-07	-3.4171706204722483	6.812400281524002	down	Serum	Serum	True	True	5.1150895140664964e-05	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
P01579ups|IFNG_HUMAN_UPS	6.089430822718961e-07	-2.8338931334965523	6.2154232988456855	down	Interferon	Interferon	True	True	7.672634271099745e-05	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
P12081ups|SYHC_HUMAN_UPS	6.606436423681174e-07	-3.420608031035826	6.180032740039708	down	Histidyl-tRNA	Histidyl-tRNA	True	True	0.00010230179028132993	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
P00918ups|CAH2_HUMAN_UPS	8.337878726513443e-07	-3.4407223675742067	6.078944425927045	down	Carbonic	Carbonic	True	True	0.0001278772378516624	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
P05413ups|FABPH_HUMAN_UPS	1.7773441669541259e-06	-2.67687653335755	5.750228466771882	down	Fatty	Fatty	True	True	0.0001534526854219949	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
P02788ups|TRFL_HUMAN_UPS	4.267841849522655e-06	-3.4497801922910334	5.369791682301034	down	Lactotransferrin	Lactotransferrin	True	True	0.00017902813299232738	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
P06732ups|KCRM_HUMAN_UPS	1.1869670463904337e-05	-3.553673263746944	4.925561338138464	down	Creatine	Creatine	True	True	0.00020460358056265986	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
P68871ups|HBB_HUMAN_UPS	2.4842494938901112e-05	-2.1512403362471417	4.604804789985571	down	Hemoglobin	Hemoglobin	True	True	0.00023017902813299233	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
P15559ups|NQO1_HUMAN_UPS	3.259916782679069e-05	-3.0766727474481925	4.48679348621567	down	NAD(P)H	NAD(P)H	True	False	0.0002557544757033248	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
P16083ups|NQO2_HUMAN_UPS	5.399082435415196e-05	-2.93734653230889	4.267680041491044	down	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide	True	False	0.0002813299232736573	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS	7.548540421057556e-05	-1.8639632777822115	4.122137015041086	down	Ubiquitin	Ubiquitin	True	False	0.0003069053708439898	True	Human	True	False	False	True	diann231	AlphaPeptStats	randomforest	1.660964047443681
