Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A9E5	FNR_ECOLI	fnr	Fumarate and nitrate reduction regulatory protein	6	6.0	34595300.0	34346200.0	34965900.0	34172800.0	34788000.0	34269700.0	0	0.024373357236032598	0.021737868391113142	False	0.007032057911065151	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25519	HFLX_ECOLI	hflX	GTPase HflX	17	17.0	16778300.0	15683800.0	16242100.0	15250000.0	16160700.0	15598100.0	0	0.02462608718096166	0.07988390635227387	False	0.007057911065149949	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08390	USG_ECOLI	usg	USG-1 protein	10	10.0	23920200.0	21292700.0	22766900.0	21602800.0	23223100.0	21601200.0	0	0.024671759306839364	0.11627761592217577	False	0.007083764219234747	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P04693	TYRB_ECOLI	tyrB	Aromatic-amino-acid aminotransferase	4	4.0	28330600.0	27198700.0	28614600.0	27391200.0	27987100.0	27758300.0	0	0.02483231380794378	0.04457620395229687	False	0.007109617373319545	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77488	DXS_ECOLI	dxs	1-deoxy-D-xylulose-5-phosphate synthase	13	13.0	14557200.0	15463600.0	14269000.0	15028400.0	13920600.0	14898900.0	0	0.024890286711390916	-0.08658666922569389	False	0.007135470527404344	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22.0	685937000.0	653489000.0	666308000.0	639164000.0	671955000.0	651599000.0	0	0.02492213008620967	0.058136618940623865	False	0.007161323681489143	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3.0	5690960.0	4660750.0	5538180.0	4836570.0	5410460.0	5151120.0	0	0.02493066128275297	0.1838737212897415	False	0.00718717683557394	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose-1-phosphate phosphatase YihX	6	6.0	8783820.0	9190370.0	8641380.0	9117360.0	8667120.0	8919050.0	0	0.024938365231399032	-0.06140114366005612	False	0.007213029989658739	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37342	YJJI_ECOLI	yjjI	Uncharacterized protein YjjI	9	9.0	12596100.0	12064200.0	13010300.0	12106600.0	12738200.0	12179500.0	0	0.024989000226129526	0.07705614912998984	False	0.007238883143743537	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31224	ACRB_ECOLI	acrB	Acriflavine resistance protein B	22	22.0	16749500.0	17419300.0	16415000.0	17564200.0	16065900.0	17332600.0	0	0.025040428852467846	-0.08770553488082286	False	0.007264736297828336	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	8	8.0	46937800.0	49056300.0	45996200.0	47528900.0	46035000.0	48347900.0	0	0.025492346150376887	-0.06062402206289513	False	0.007290589451913134	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	17	17.0	151422000.0	147095000.0	150218000.0	146849000.0	149267000.0	144120000.0	0	0.025847221421244553	0.04168824774866308	False	0.007316442605997932	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8E7	YAJQ_ECOLI	yajQ	UPF0234 protein YajQ	11	11.0	175197000.0	162432000.0	175647000.0	162618000.0	169843000.0	163526000.0	0	0.02587735343704933	0.09183339061072172	False	0.007342295760082731	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12.0	100263000.0	97955200.0	99308100.0	94684100.0	101908000.0	95851200.0	0	0.02601298240934461	0.06353417927691114	False	0.007368148914167529	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AED0	USPA_ECOLI	uspA	Universal stress protein A	4	4.0	155835000.0	141229000.0	149057000.0	141043000.0	156876000.0	146560000.0	0	0.026118696557214292	0.10675563385421166	False	0.007394002068252327	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	7	7.0	32914600.0	30736600.0	33155500.0	31335700.0	31833600.0	29967500.0	0	0.026215065935805915	0.08910553490657704	False	0.007419855222337126	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10.0	108557000.0	103570000.0	106145000.0	100375000.0	107005000.0	98976600.0	0	0.026363739871001577	0.08680287382619314	False	0.007445708376421924	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2.0	2620400.0	2151710.0	2784380.0	2391850.0	3042140.0	2237380.0	0	0.026369292459357437	0.3169401082969293	False	0.007471561530506723	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P04949	FLIC_ECOLI	fliC	Flagellin	15	15.0	459376000.0	426275000.0	449216000.0	426455000.0	443354000.0	432821000.0	0	0.026448644174243106	0.07265068255534175	False	0.00749741468459152	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00509	AAT_ECOLI	aspC	Aspartate aminotransferase	28	28.0	98071800.0	102263000.0	99348600.0	104135000.0	98954700.0	101396000.0	0	0.026474692285661024	-0.05454086419419408	False	0.007523267838676319	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEE3	DEGS_ECOLI	degS	Serine endoprotease DegS	4	4.0	16638500.0	14921100.0	16061400.0	15670300.0	16842900.0	15557800.0	0	0.026688141301594234	0.1023697685242482	False	0.0075491209927611175	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	5	5.0	122793000.0	113779000.0	120302000.0	116596000.0	118294000.0	113691000.0	0	0.026812872272856034	0.07086725943379835	False	0.007574974146845916	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7D7	PUR7_ECOLI	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase	13	13.0	46873700.0	49325500.0	46940600.0	51229100.0	46735100.0	51256500.0	0	0.026890579329375514	-0.11119998548590161	False	0.0076008273009307145	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23871	HEMH_ECOLI	hemH	Ferrochelatase	7	7.0	10135800.0	11516400.0	10643300.0	11857000.0	10925800.0	11623400.0	0	0.02708114768402115	-0.1425171860151835	False	0.007626680455015512	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A894	YHBJ_ECOLI	yhbJ	UPF0042 nucleotide-binding protein YhbJ	8	8.0	8441050.0	7283180.0	8399650.0	7842400.0	8015190.0	7541460.0	0	0.027097981166446027	0.13299175444249073	False	0.0076525336091003105	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADK8	YIBL_ECOLI	yibL	Uncharacterized protein YibL	4	4.0	48365600.0	52678300.0	47915800.0	52993800.0	44924900.0	50143000.0	0	0.02711577365824802	-0.14203059465711487	False	0.0076783867631851094	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE78	CORC_ECOLI	corC	Magnesium and cobalt efflux protein CorC	4	4.0	2059520.0	2363240.0	1963900.0	2152830.0	1940000.0	2256100.0	0	0.027294858135141344	-0.18347824081770941	False	0.0077042399172699075	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5.0	5362490.0	6295070.0	5923220.0	6376110.0	5791100.0	6833320.0	0	0.027333341300195747	-0.1917685148813117	False	0.0077300930713547055	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	7	7.0	12451600.0	11504000.0	12324700.0	11193500.0	12669900.0	11905300.0	0	0.027348209085506427	0.11393053994878956	False	0.0077559462254395035	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A840	SURE_ECOLI	surE	5'/3'-nucleotidase SurE	6	6.0	6099950.0	5573950.0	6385690.0	5976640.0	6469430.0	5761230.0	0	0.027492969176886144	0.13082638040510983	False	0.0077817993795243024	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	24	24.0	31257100.0	29427000.0	30964600.0	28410800.0	31197400.0	29602700.0	0	0.02753776965083971	0.09541589566021937	False	0.007807652533609101	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A884	TYSY_ECOLI	thyA	Thymidylate synthase	8	8.0	33220600.0	30140800.0	31903200.0	30340500.0	33254000.0	30307100.0	0	0.02762085024878174	0.1158248160822217	False	0.0078335056876939	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A836	SUCC_ECOLI	sucC	Succinyl-CoA ligase [ADP-forming] subunit beta	18	18.0	36002500.0	37058800.0	36169900.0	38441600.0	35578900.0	37934000.0	0	0.02788383937597317	-0.07415294157911995	False	0.007859358841778697	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2.0	1402390.0	2079890.0	1096350.0	1936360.0	1433740.0	1642080.0	0	0.027960985090295654	-0.5249368904116802	False	0.007885211995863495	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36673	TRER_ECOLI	treR	HTH-type transcriptional regulator TreR	1	1.0	1918710.0	1788730.0	1913940.0	1782770.0	2055100.0	1704050.0	0	0.027970904450054516	0.1583949052026998	False	0.007911065149948293	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A921	PA1_ECOLI	pldA	Phospholipase A1	6	6.0	7940840.0	9146290.0	8443560.0	9076660.0	7802420.0	9195680.0	0	0.02804999173046504	-0.18093538598058365	False	0.007936918304033093	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P50456	MLC_ECOLI	mlc	Protein mlc	5	5.0	4597990.0	4254680.0	4370040.0	4041440.0	4400220.0	4012320.0	0	0.02806551695918599	0.11916269572190574	False	0.007962771458117891	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A944	RIMI_ECOLI	rimI	Ribosomal-protein-alanine acetyltransferase	5	5.0	1664880.0	2836730.0	2329450.0	3652750.0	2396470.0	3250920.0	0	0.02814500335572802	-0.6079844803830492	False	0.00798862461220269	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4.0	4404910.0	5132950.0	4637450.0	5101620.0	4658770.0	4812950.0	0	0.02826881324768727	-0.1352308499663111	False	0.008014477766287487	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2.0	1242360.0	1672300.0	1176060.0	1962620.0	1289600.0	1633430.0	0	0.028509452392292745	-0.5067021679786077	False	0.008040330920372285	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76204	YDIV_ECOLI	ydiV	Putative anti-FlhC(2)FlhD(4) factor YdiV	2	2.0	2687030.0	2891820.0	2667060.0	2805910.0	2661020.0	2795350.0	0	0.02852545616092125	-0.08356551922253662	False	0.008066184074457085	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7.0	64418100.0	61221700.0	62893900.0	62266800.0	63754400.0	61856900.0	0	0.02877520255234662	0.04385778531227548	False	0.008092037228541881	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	5	5.0	6963240.0	7425340.0	6904980.0	7261300.0	6642370.0	7136250.0	0	0.028927797373540773	-0.08947317762236928	False	0.008117890382626681	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5.0	95642900.0	90990800.0	94366100.0	91807300.0	95055800.0	88615100.0	0	0.02899952894921837	0.07079901831113938	False	0.00814374353671148	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADS2	ZAPA_ECOLI	zapA	Cell division protein ZapA	3	3.0	43514000.0	41095800.0	42387000.0	39964400.0	43573400.0	38531500.0	0	0.02900714069411534	0.11454960694027647	False	0.008169596690796277	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37617	ATZN_ECOLI	zntA	Lead, cadmium, zinc and mercury-transporting ATPase	12	12.0	8288940.0	8732110.0	8149430.0	8941850.0	7750550.0	8632920.0	0	0.029032179421761835	-0.12109379827020446	False	0.008195449844881077	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	37	37.0	92612100.0	97336100.0	91898800.0	95426500.0	91220400.0	94449600.0	0	0.029198357506436696	-0.058853986195737076	False	0.008221302998965873	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	28	28.0	27918400.0	27348400.0	27642800.0	27321100.0	27712900.0	27288800.0	0	0.029421881854529874	0.022977796884170152	False	0.008247156153050673	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7.0	35708100.0	31587100.0	34468300.0	32665300.0	34859000.0	33538000.0	0	0.02968725582880509	0.1031108911435492	False	0.008273009307135471	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33363	BGLX_ECOLI	bglX	Periplasmic beta-glucosidase	22	22.0	15268800.0	16040900.0	15227900.0	16149500.0	15456300.0	15674900.0	0	0.029923758560052104	-0.05882110195705861	False	0.00829886246122027	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33643	RLUD_ECOLI	rluD	Ribosomal large subunit pseudouridine synthase D	7	7.0	53777500.0	50063200.0	52383100.0	45206900.0	55636900.0	44902500.0	0	0.030234626689716358	0.20698494770907463	False	0.008324715615305067	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3.0	3490800.0	4550880.0	2836930.0	4040490.0	3015040.0	3764400.0	0	0.03039829163968194	-0.403262663597267	False	0.008350568769389867	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	10	10.0	68776100.0	65511700.0	69449400.0	65049600.0	71805900.0	64946000.0	0	0.030484138141180506	0.10338255204296785	False	0.008376421923474663	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	12	12.0	37094600.0	36159800.0	37983300.0	36396100.0	38093900.0	36043400.0	0	0.030551401386265824	0.05949971012855572	False	0.008402275077559463	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1.0	194043.0	262351.0	180584.0	236758.0	223209.0	258665.0	0	0.030629639347898918	-0.34201786569171966	False	0.008428128231644261	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77395	YBBN_ECOLI	ybbN	Uncharacterized protein YbbN	9	9.0	15237500.0	13379200.0	14756900.0	13083500.0	14190500.0	13353600.0	0	0.03133222202338285	0.15019425670101988	False	0.008453981385729059	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7.0	10622200.0	11041300.0	10719100.0	11640500.0	9983860.0	11668800.0	0	0.0314041342353415	-0.13301342029513508	False	0.008479834539813859	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7R1	RL9_ECOLI	rplI	50S ribosomal protein L9	19	19.0	1648580000.0	1497070000.0	1610590000.0	1569720000.0	1597450000.0	1519430000.0	0	0.03147131924571904	0.08264704660174904	False	0.008505687693898655	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	35	35.0	246417000.0	243834000.0	244630000.0	241981000.0	244918000.0	242603000.0	0	0.031722065475316696	0.014870584912407388	False	0.008531540847983453	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADI4	ENTB_ECOLI	entB	Isochorismatase	3	3.0	3935800.0	4264570.0	3954190.0	4568470.0	3958070.0	4458930.0	0	0.03178774886234663	-0.16590409024197655	False	0.008557394002068253	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37353	MENE_ECOLI	menE	2-succinylbenzoate--CoA ligase	5	5.0	6049650.0	7575080.0	6797840.0	7319270.0	6622690.0	8305180.0	0	0.031798725905204835	-0.2528293563440969	False	0.008583247156153051	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	4	4.0	9243970.0	10031200.0	8663620.0	10252300.0	8468820.0	9414570.0	0	0.032025905486219614	-0.1711209592649635	False	0.00860910031023785	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16.0	31403900.0	31066500.0	31353100.0	30646500.0	31713300.0	30437500.0	0	0.03207769185140938	0.03586884582021297	False	0.008634953464322647	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	6	6.0	2533010.0	2287690.0	2735580.0	2375230.0	2853480.0	1991550.0	0	0.03252047467971533	0.28752369493305563	False	0.008660806618407445	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	5	5.0	4119730.0	3686780.0	4433890.0	3839460.0	4552780.0	3974060.0	0	0.03254681362371531	0.18859997155704147	False	0.008686659772492245	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8W0	NANR_ECOLI	nanR	Transcriptional regulator NanR	7	7.0	8701570.0	9391810.0	8754780.0	9133540.0	9019540.0	9586310.0	0	0.03270910788432565	-0.08648946577558149	False	0.008712512926577043	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	19	19.0	159478000.0	167632000.0	156258000.0	161175000.0	154996000.0	165267000.0	0	0.03300320355753387	-0.06982120817545152	False	0.008738366080661843	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	11	11.0	56152300.0	52454900.0	54361600.0	53080600.0	54384900.0	51936100.0	0	0.03308630780005827	0.06648923799699029	False	0.008764219234746639	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37325	YBCH_ECOLI	ybcH	Uncharacterized protein YbcH	2	2.0	621973.0	118384.0	576448.0	372480.0	499976.0	137696.0	2	0.033181843804669646	1.434051357387883	False	0.008790072388831437	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2.0	586168.0	700357.0	480036.0	696354.0	539720.0	700160.0	0	0.03327208906394322	-0.38483448997896486	False	0.008815925542916237	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	17	17.0	111887000.0	108380000.0	111713000.0	107866000.0	112332000.0	105301000.0	0	0.033274575532851354	0.06313960011360059	False	0.008841778697001035	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4.0	25996400.0	29691300.0	26330800.0	29675700.0	27925500.0	28290600.0	0	0.03350040329567452	-0.12732924879350072	False	0.008867631851085833	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEB7	YOAB_ECOLI	yoaB	RutC family protein YoaB	2	2.0	53652700.0	67603900.0	58451100.0	60864000.0	52300700.0	62397000.0	0	0.033571116491855554	-0.2153020276258243	False	0.008893485005170631	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	14	14.0	15741500.0	15277200.0	16177100.0	14647700.0	16105200.0	14250600.0	0	0.03398791906506767	0.12050310083954614	False	0.008919338159255429	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6.0	7964420.0	8774550.0	7870290.0	9128980.0	8504360.0	8900540.0	0	0.03421560288377667	-0.1391780364173591	False	0.008945191313340229	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09372	GRPE_ECOLI	grpE	Protein GrpE	10	10.0	205244000.0	190458000.0	195551000.0	181561000.0	209696000.0	187490000.0	0	0.03434852155510262	0.12580868891858893	False	0.008971044467425027	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1.0	12081700.0	13902400.0	12467000.0	14332000.0	12929600.0	15581300.0	0	0.03463794294225443	-0.22539239314267867	False	0.008996897621509825	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7.0	13320300.0	14548400.0	13750500.0	15446900.0	13319900.0	14446000.0	0	0.03487384202049817	-0.13787786995539375	False	0.009022750775594623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A908	MIPA_ECOLI	mipA	MltA-interacting protein	8	8.0	25804700.0	29571200.0	27439000.0	28362300.0	26488700.0	28035600.0	0	0.035379768353073646	-0.10865210711569859	False	0.00904860392967942	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2.0	8651110.0	9598710.0	7612490.0	9909960.0	8406110.0	9029040.0	0	0.03541570717066742	-0.21012881441099926	False	0.009074457083764219	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	4	4.0	3842790.0	3528490.0	3795250.0	3265070.0	3587290.0	3410620.0	0	0.035822637980712495	0.13759760447663502	False	0.009100310237849019	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3.0	74417900.0	67459700.0	72679800.0	67706500.0	77622100.0	68318800.0	0	0.03592533385903276	0.14320479616860993	False	0.009126163391933817	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	14	14.0	82978700.0	75620300.0	78844900.0	74792400.0	81187000.0	75649500.0	0	0.03618436418263154	0.10429946650743264	False	0.009152016546018615	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	9	9.0	18590200.0	21141300.0	20001500.0	21348900.0	18802700.0	20939400.0	0	0.0369590441829186	-0.14424626497123846	False	0.009177869700103413	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06715	GSHR_ECOLI	gor	Glutathione reductase	13	13.0	25981000.0	26460800.0	26114400.0	26224300.0	25759400.0	26397300.0	0	0.037118411515970125	-0.022570665916677335	False	0.00920372285418821	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	8	8.0	19733700.0	17754400.0	18851300.0	18257300.0	18720600.0	17542300.0	0	0.03765627552102671	0.09768179318035912	False	0.00922957600827301	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	13	13.0	32778500.0	31079300.0	32179800.0	29684100.0	32113000.0	30927600.0	0	0.037908448509613654	0.08226468102855254	False	0.009255429162357809	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	7	7.0	28035100.0	27153500.0	27832200.0	26582200.0	27250400.0	26462700.0	0	0.037917136464671	0.05158227866284642	False	0.009281282316442605	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	15	15.0	13443300.0	14056300.0	13527900.0	14165100.0	13288300.0	13706200.0	0	0.037960503546376666	-0.05857099555343906	False	0.009307135470527405	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77737	OPPF_ECOLI	oppF	Oligopeptide transport ATP-binding protein OppF	5	5.0	4272780.0	5487250.0	4584860.0	5063900.0	3669170.0	5274680.0	0	0.03802811082001373	-0.3372620914578777	False	0.009332988624612203	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5.0	30851200.0	29432400.0	30714000.0	28395100.0	29679500.0	28976800.0	0	0.03803280534757119	0.07197425074122833	False	0.009358841778697002	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7V3	RS3_ECOLI	rpsC	30S ribosomal protein S3	18	18.0	928094000.0	947970000.0	916997000.0	957504000.0	917460000.0	934906000.0	0	0.038082375727524986	-0.040082854848883236	False	0.0093846949327818	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	13	13.0	28754300.0	28264200.0	29002100.0	27682300.0	29782200.0	27917900.0	0	0.0384150539822463	0.06186078712064832	False	0.009410548086866597	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
