protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P45532	269729.472186757	217271.8517181293	185616.86529000688	170902.4476125254	140271.56250000012	193424.98676550773	0	0.13857994398459897	0.414650454996831	False	0.010539336961900049	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A812	99755156.34638886	98759441.02178016	95177796.68601397	107819508.20013824	104675985.29895218	98899378.75467312	0	0.13864707737944865	-0.08443928400080855	False	0.010564077189510144	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24230	1763214.4604783508	1590861.6491450872	1265102.4679959947	170902.4476125254	131107.43750000015	1419898.216352058	2	0.1389731548981809	1.423628174006603	False	0.010588817417120238	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8R9	7824337.451709731	8653005.983030107	8318856.130908187	8940456.599485932	8534619.935374375	9704350.376229638	0	0.13900814195456812	-0.13239601634154508	False	0.010613557644730333	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31551	2875029.2291862946	2702957.047742807	2846764.203294206	2718047.967255518	2099371.1775235524	2379894.501151237	0	0.1403587117432827	0.22717542818642733	False	0.010638297872340425	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB28	123179367.00520536	127665645.25116935	124637939.3758325	127353574.9552024	129954235.19763778	127240590.13359603	0	0.14052682591703397	-0.034417785725667296	False	0.01066303809995052	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8Q6	170979.2527276151	172174.93195937865	590757.0791929499	457186.8895814259	685770.6875000001	739589.7965462016	2	0.14070383287220067	-1.0113287872019454	False	0.010687778327560614	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD44	6599958.527628774	7330318.382747639	6109137.118454058	7831604.632281742	7422342.855917724	7171269.931743271	0	0.14091523835695796	-0.162281649220301	False	0.010712518555170709	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9M2	129249518.0550015	113605801.9599898	115474604.45085137	126108773.19914344	132323382.76780763	133045535.2838414	0	0.14099914963349808	-0.12764156704696575	False	0.010737258782780803	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGD7	216021485.724558	218098679.07565463	216804343.4617197	206318542.709232	214419504.6572352	212958453.02852297	0	0.1410952619302934	0.03869818659881301	False	0.010761999010390896	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8I3	101748417.57639708	98818776.96167652	96948186.79457629	96815324.10839498	97093624.00150648	93876150.37353656	0	0.14119230908347388	0.0479723654094175	False	0.01078673923800099	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFQ7	60637964.37333869	59724069.897254616	62715665.70749428	58430343.02082803	60095041.76742001	58579236.77356277	0	0.14160668612995408	0.04785421261087023	False	0.010811479465611085	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39829	1553091.3865132143	1338450.169453827	1070989.745411736	1641437.7961578611	1705310.2022000763	1570167.2255740948	0	0.14181195006216898	-0.3113311491967271	False	0.01083621969322118	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8D0	18214131.021776587	17327993.5861522	14797190.887619814	20085914.56375737	17797716.420758862	19427626.12421815	0	0.14227079379205768	-0.1871329426327775	False	0.010860959920831272	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75780	1942581.0851642704	1915211.3836062087	1656477.7128670902	1592058.3762356555	1410713.980126396	1762668.5293201231	0	0.1423038325594736	0.21056026198470454	False	0.010885700148441365	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8Z0	34152575.821027786	34196182.532088645	33079622.02200349	34067967.79047916	36623816.840481125	37187190.54902943	0	0.1424506847722639	-0.08895233649308182	False	0.01091044037605146	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64463	486729528.20166606	492512336.3898156	482635091.6157026	465835332.3930147	484525691.67950165	475632861.8278961	0	0.14389541564157793	0.03585409103043784	False	0.010935180603661554	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30855	2385171.7932552	2542033.6967330063	1971308.4907580789	1886145.81203208	1711697.9436272995	2132522.0080129723	0	0.14390577005066263	0.26765839451107	False	0.010959920831271648	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75828	170979.2527276151	4749754.836219487	2967357.444973748	5455763.100249568	6105889.825076079	5548526.064101917	1	0.14451230883735103	-1.117106653874511	False	0.010984661058881743	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7Y4	1998998.0650910588	2401772.663116207	2358938.730630196	2557322.051675919	2444941.7500000023	2606890.8445237936	0	0.14533536142565823	-0.17077494470806953	False	0.011009401286491836	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05637	22436260.289742988	21382108.14422095	20259361.01703561	26521653.56074661	24753023.88643231	21832110.656809893	0	0.1455209309293119	-0.190182341594681	False	0.01103414151410193	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75777	26835231.728815693	28901349.964013547	27445528.515643984	28924219.508813445	29612132.542507537	28693964.27532161	0	0.1455362635527828	-0.06855633687744868	False	0.011058881741712025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACR9	188658914.5113193	193310774.7660688	210100209.5846809	201889758.02808127	215813833.7252512	225127762.3343173	0	0.1456884283487377	-0.11867278988594762	False	0.01108362196932212	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7A5	4517685.38723032	5351199.713776328	6298148.951350756	4048946.42562617	4834260.788424986	3878667.362871535	0	0.14600509407386972	0.3412147708234815	False	0.011108362196932214	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB71	4281439243.6568265	4221713442.6787863	4362230332.15462	4232392599.563781	4160766985.924959	4205239123.3873177	0	0.147493761377452	0.030254033670619	False	0.011133102424542306	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23839	85956171.72161886	92410888.2305335	93936882.17859176	95686126.62736666	97694345.64934494	95195570.2463376	0	0.14749870972226398	-0.08373366443081869	False	0.011157842652152401	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGF2	29541854.79276454	27983625.400173303	28821521.544650096	26820852.01238204	26482722.597719196	21490717.62140644	0	0.1476976058759844	0.20721790524375205	False	0.011182582879762494	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P65292	170979.2527276151	172174.93195937865	1574085.8803258953	1710348.3127820308	1882550.0000000007	1449321.0395494152	2	0.14809983349035727	-1.3950278875943662	False	0.011207323107372588	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25745	48719964.81012856	45581351.81625167	46551688.10414753	46226413.58721409	44334016.39158705	43983660.72427547	0	0.14965788218585027	0.06611131225525205	False	0.011232063334982683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33136	294354760.8515484	294027818.177486	291385687.9315641	275679746.915509	291171408.78883344	282898139.5028593	0	0.1497844778887341	0.05008630432965989	False	0.011256803562592775	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30750	7644120.133225303	7569383.652686111	8032915.410408175	6672918.889123133	5669157.161344394	7466033.764066449	0	0.15049662396541985	0.23091728735863587	False	0.01128154379020287	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9W3	470100185.65140337	467169161.7999166	466632355.4568118	471443108.6707097	483714050.21855175	495421416.4036451	0	0.15061679254327068	-0.047186520017578074	False	0.011306284017812964	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFP6	143715217.9765444	141151545.96659678	145006373.51149994	147639329.5676001	143988423.17832494	146596097.5486838	0	0.1508628766150383	-0.027757045129291686	False	0.011331024245423059	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGG8	151731557.89126566	141013236.1460297	146805736.4695215	138495386.6791176	141444736.19439906	139233319.6584491	0	0.15143913738014547	0.06848171109699172	False	0.011355764473033153	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS	9041069.55239278	172174.93195937865	137899.52840575587	9681383.928110078	9383348.81282308	10336134.575166913	2	0.151508056430024	-1.652643935462822	False	0.011380504700643246	False	False	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0ADT8	89885547.44413505	91915031.71839386	89921760.03730802	92780176.49906573	97667686.76033032	92325511.51975128	0	0.15248432552681582	-0.0575131068438596	False	0.01140524492825334	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACB7	72537142.32438281	77577998.88642134	75415183.96991092	80500358.05907965	77560124.86170407	77187917.0113623	0	0.15310054883247692	-0.0608634766520522	False	0.011429985155863435	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37025	567334.1725166545	438046.5986277521	462715.5859518502	739358.6865363553	592128.4522458349	534809.682809712	0	0.15348514350894388	-0.3462317939045831	False	0.01145472538347353	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37657	11465056.367745826	10670933.062987233	9898310.412987832	9360458.843657536	10105750.15967039	9675080.094494846	0	0.15429680591909337	0.13655276058752866	False	0.011479465611083624	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADM8	350453.6703700884	495340.11239420006	137899.52840575587	572562.6443574663	586721.669303334	502740.5226309664	1	0.15463845717434316	-0.7566614433404032	False	0.011504205838693715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76506	97129162.41841392	96223502.6370389	94466373.03891134	96724074.37234128	98340893.19821092	101229340.0922048	0	0.1552194053288504	-0.04186888602206698	False	0.01152894606630381	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACB2	139712519.13015932	142709179.677458	138133253.96850207	153279735.82468924	147903160.28287524	141378916.88911593	0	0.15536188006025597	-0.0735846459014751	False	0.011553686293913904	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE18	238344123.3600165	236683682.274579	246950899.89938748	245887528.05761117	257169981.6348849	245327492.70925125	0	0.15576425529847054	-0.05182436129045672	False	0.011578426521523999	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52643	95023250.3139059	97648018.77338806	96479403.15174794	98145793.44130597	97689565.64502844	98258363.63546784	0	0.1564671711092581	-0.0244545347648463	False	0.011603166749134093	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C093	35898928.96022696	38991625.09832192	37310587.86403229	36646656.82253072	35174687.0717228	34526784.72425497	0	0.1567722335150398	0.07729271221463699	False	0.011627906976744186	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02918	75567770.84113531	75154171.11602253	82688507.95714903	92500689.84653293	86671957.34665306	79139811.94020477	0	0.15690169111598656	-0.14624807761447922	False	0.01165264720435428	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADL3	1976655.957722911	2117683.7341433023	2046988.1971871431	1978010.3204327344	1990785.2208547376	1837620.673929371	0	0.1572645773355384	0.08090264060263017	False	0.011677387431964375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76536	311601075.8764052	311496939.17314893	326229221.21381617	302456942.01439065	309478800.0529834	306377489.6968368	0	0.15737727178347394	0.04791914157042651	False	0.01170212765957447	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63883	13814833.380654909	14151721.477644725	12951895.371842962	13300370.64020254	12813661.552028785	12502601.598147376	0	0.1578307124084317	0.08352909449270725	False	0.011726867887184564	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76402	32749360.05903339	35478427.01125119	36463343.64927606	36683905.458765656	37237903.5890482	37859390.78166619	0	0.15857972621056513	-0.09453834128025973	False	0.011751608114794657	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76340	1331927.0531620637	1395398.387396376	1331709.023486637	170902.4476125254	1279924.1249999993	155734.12992959007	2	0.1588134904458604	1.3371610967234286	False	0.011776348342404751	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10384	335957280.185468	333064723.30796075	332283112.3767756	324689405.05984545	330414302.0673132	332095889.0020618	0	0.15914213852720369	0.02046794718802112	False	0.011801088570014846	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AES0	51786483.19927981	51707344.15874387	49948640.90937228	52704589.20049838	53672146.28294284	51525740.62535936	0	0.16017932593408457	-0.04133596187144709	False	0.011825828797624938	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75782	3152783.1233846485	3450957.5127483783	3043482.662319435	170902.4476125254	131107.43750000015	3053635.8363810037	2	0.16056759417334962	1.5235233513783064	False	0.011850569025235033	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63284	843719518.4139451	860808854.3293194	855422689.8031123	856281552.3882302	877852287.0412734	867509180.1761763	0	0.16104820643750112	-0.023306787357841075	False	0.011875309252845126	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6B4	66292022.51272156	66836236.84984638	65547559.36087931	67707816.9336584	67050633.10048287	70444048.59287518	0	0.1611343060420166	-0.04663200823411236	False	0.01190004948045522	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76269	170979.2527276151	734418.2936128525	137899.52840575587	678275.6587186882	837630.4999999991	763027.5818334109	2	0.16121422758021384	-1.1272089610982448	False	0.011924789708065315	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P03841	81300984.79064968	79656695.6163034	82349833.47126588	82148151.78172934	85375243.08888496	82501910.81785145	0	0.16184984999542404	-0.039293246459822656	False	0.011949529935675409	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39407	4096347.548291964	3904003.4247654327	3071820.093262247	1454885.1446233275	3633148.633485703	1363715.2274371688	0	0.16214337147281285	0.7791759189926152	False	0.011974270163285504	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADA5	211635620.00290635	226738919.32767397	232686873.1822265	229703745.64389572	243004453.04155743	237812481.7612092	0	0.1628430457580678	-0.08243183981724139	False	0.011999010390895596	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22524	78222754.70048784	75447921.15182763	79812831.68317714	75813117.59535432	75887199.90884237	70801030.2065074	0	0.16326339705069162	0.06950657192481234	False	0.01202375061850569	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11880	50389141.455393456	47176224.860849984	41531810.68037597	52997740.64330962	51536521.68348808	50952316.49791294	0	0.16351544100920137	-0.160696915838699	False	0.012048490846115785	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADU7	1249279.2736041152	1174130.3619026742	1208071.4819811368	897006.6390869924	1190686.9983133432	1002188.0338880016	0	0.1639163267142956	0.23300648814553063	False	0.01207323107372588	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45464	170150309.3658399	172525968.3373893	177883297.71472198	163268370.427226	172565904.43364978	166461033.23627356	0	0.16453318639925563	0.05152748317816619	False	0.012097971301335974	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8N3	818665924.6709436	827537899.6944833	805674085.9652594	819218957.1990378	841425574.5908136	840220470.1308732	0	0.16554342243425213	-0.028540039388683217	False	0.012122711528946067	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76245	5332740.202801947	5514057.492556268	6899052.330600715	5032644.458789792	4909101.134903222	4687608.500418985	0	0.16600280646154125	0.27861560719199463	False	0.01214745175655616	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P12758	839779989.0580459	868214906.6270748	878532698.8188494	887107719.2051162	886343433.5192932	886773590.446271	0	0.16805609585695316	-0.040531550666272766	False	0.012172191984166254	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09424	72847590.58500852	69320551.98701279	71603770.24766338	70539738.24314615	64826828.68932464	68165748.34020057	0	0.16909854043102868	0.07081443937188509	False	0.012196932211776349	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C066	1562773.7799464993	1465963.4171808478	1854873.610973269	1575317.6475589373	1291801.8060707988	1197212.6929841358	0	0.1692188680379241	0.2649299242300256	False	0.012221672439386443	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64624	24607249.95443387	28143305.665719856	25012804.298191816	27677254.46002293	27219760.614409845	30306882.933464468	0	0.16937594617971927	-0.13182887930976805	False	0.012246412666996536	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEK4	1102571940.446996	1059081124.1489666	1088662775.4375782	1084184134.8777468	1161695483.891255	1157390517.7196016	0	0.16946655813603942	-0.06634175591398987	False	0.01227115289460663	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69490	1755328.4296881857	1216747.9773290644	1329153.0658128187	1071798.2215093423	1142604.1249999998	155734.12992959007	1	0.16986780912071153	0.8597789675479699	False	0.012295893122216725	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7Z4	4163443344.284597	4317270766.342399	4321609457.538856	4123515268.4828696	4204301001.0477295	4159200253.762214	0	0.16990628901228685	0.0359768567799761	False	0.01232063334982682	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67662	1444111.2030621492	1687413.9649944336	1584771.577287854	170902.4476125254	1534206.766968215	155734.12992959007	2	0.16995198240613837	1.341697887384967	False	0.012345373577436914	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76520	27758901.501323797	32699841.162196063	31032572.014784303	32887550.52492941	32890409.369634543	34517664.153194375	0	0.1705875119995106	-0.13255196259739868	False	0.012370113805047007	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG44	3099590182.45188	3107209708.170195	3221528419.756643	3266973194.130436	3196906990.850984	3202312426.997273	0	0.17397183405768415	-0.03594574615421679	False	0.012394854032657101	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37095	355000535.1338341	361552663.5216846	370997473.7106175	370869492.9861607	370190265.9567828	374545578.0555129	0	0.17413884112311087	-0.03674411910059851	False	0.012419594260267196	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33919	4121590.455256005	172174.93195937865	137899.52840575587	3619114.6403856208	4299474.549544666	4577150.559060087	2	0.17432584112515845	-1.495515605202544	False	0.01244433448787729	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9I3	19953907.357767325	18855992.678929355	17915588.83542101	19969159.485917512	20686283.81462021	19598685.788011983	0	0.1749690946494667	-0.08706297218402546	False	0.012469074715487385	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7U3	1941785262.12322	1893593099.9626176	1818578970.032994	2013748674.90116	1930818949.6182952	1934455193.7605171	0	0.17549255588217053	-0.05631538160885215	False	0.012493814943097476	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACF4	844315362.392532	883063020.5679501	910303426.7905616	846526779.6540906	830131613.2588731	846029362.444543	0	0.17617902485121253	0.06430889074532589	False	0.01251855517070757	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8A0	41525774.269751474	35478931.98539099	36846570.56778488	46687992.11502093	41953243.96432465	39264926.22399573	0	0.17625545798038164	-0.16793530136209592	False	0.012543295398317665	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABJ1	21938141.683559	21645600.561968338	18120059.81548462	24450492.87753885	22622773.886177856	22008319.04148941	0	0.1762746623708068	-0.16294181308647218	False	0.01256803562592776	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75728	6125768.322503658	4753424.696158678	6326951.420128661	4616023.928012598	4700700.938512568	4872093.965857876	0	0.17631610625914518	0.27816935851051866	False	0.012592775853537854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEB7	67330453.9328877	67812000.1339237	61769028.386843495	70816787.62924506	67695939.70188376	69861961.53835547	0	0.17765012796887816	-0.08163280384785415	False	0.012617516081147946	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75856	14035700.166657716	14903136.273014948	13156038.912277726	11804096.557114076	12140762.000000007	13967172.836753078	0	0.1778929686960585	0.15098884893503323	False	0.012642256308758041	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P41409	12591443.72232171	12190596.104753768	11702613.549745131	12811117.949455898	12306669.986347582	13474328.150405578	0	0.17853036890946405	-0.08101640455393064	False	0.012666996536368135	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63228	22624742.784387607	21974656.53310631	21773624.00064647	22107053.5154345	18971092.34247028	18475409.49689921	0	0.17855868421861976	0.15640935133461448	False	0.01269173676397823	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P17952	43068640.0329651	42974368.83273814	44080213.5622408	45330228.39903502	43382254.241247885	45909989.10910963	0	0.17891960941688922	-0.04904079531597442	False	0.012716476991588324	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9M5	445704381.23151344	442702904.1377823	438374024.592262	449624430.9791031	466505064.1729442	446889881.6572574	0	0.1789471004725561	-0.038875477279445195	False	0.012741217219198417	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69783	2822155999.24581	2947542347.6478653	3094574851.4753847	3092472259.322542	3164035603.335905	3070979831.41441	0	0.17990408938733798	-0.07348620549647225	False	0.012765957446808512	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32662	26690369.86005528	25223608.16131696	27097034.98989913	25390170.38950733	24008630.11727742	25795811.259108096	0	0.1806357220688619	0.07142447232869875	False	0.012790697674418606	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8I8	31882572.901100155	29522546.96802193	27629871.393835712	33530785.22817638	31046333.06936633	31754655.388875075	0	0.18088134718958188	-0.11363929435648827	False	0.012815437902028699	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22523	240398966.0217889	237476062.4618036	237884487.08828852	238644735.53996092	242214997.13581827	243106477.9606036	0	0.18107115632930998	-0.01644741952063973	False	0.012840178129638793	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG96	8481729.063446209	7859476.165030383	8489494.66219211	8214874.235360165	6951384.666011579	7513752.342125791	0	0.18187820132307367	0.13070357113124942	False	0.012864918357248886	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75745	18078043.889371485	15317194.865570892	17186277.2422261	18975673.688572552	17261455.431777697	19477721.44558257	0	0.18252759328696208	-0.13945164610500638	False	0.01288965858485898	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE01	102699690.49166793	112150607.69477098	112971844.15024616	113518407.51801574	115876253.78234228	117560056.56080572	0	0.18396311726153147	-0.08183408171387918	False	0.012914398812469075	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37330	25235921.55092087	24583015.246177364	25056976.22436594	26383491.624669436	24941286.47615449	26728766.37735057	0	0.1839938589529334	-0.0599624577708529	False	0.01293913904007917	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39451	15365934.93280659	14221040.766023824	13313658.540883625	13252515.981718866	13790931.293553118	11686478.00420611	0	0.1841805895104515	0.14755025855702028	False	0.012963879267689264	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31433	12081096.29252911	11615560.409451634	11222762.718257336	11052367.895842936	11084318.8786429	11349101.581637112	0	0.18490608173301226	0.06048063869854101	False	0.012988619495299357	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACZ2	15525581.96379486	15325094.567879649	17742698.45240014	18027564.54797217	17007848.20992218	18026486.37519548	0	0.18502517317486486	-0.12691667556673458	False	0.013013359722909451	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P65556	21430281.775878534	19125063.50278391	21106354.1642422	25418719.44688983	21757004.23317476	21684464.819991544	0	0.18511795245040288	-0.15929547843666522	False	0.013038099950519546	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A832	50725221.36510611	50666267.5418292	52406667.66737036	44867072.746232696	50721155.77620895	48367065.39094644	0	0.18534022044189277	0.0954173666906763	False	0.01306284017812964	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAC8	95223887.06923698	93633882.67937107	97463746.23153046	99549615.45501646	98706883.19498684	95743194.70195831	0	0.18547184550855234	-0.038178562807914526	False	0.013087580405739735	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A870	1974761489.930316	1938497141.8268504	2042600660.0670996	2049859391.921556	2028033328.283217	2055161400.31055	0	0.18615653419857245	-0.04229601154107827	False	0.013112320633349828	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P56262	10712417.781680856	10173835.919078324	10464909.78806272	9920847.025368216	8282637.579173476	9950934.572277138	0	0.1862169851654215	0.15515759607761095	False	0.01313706086095992	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67080	36133482.95463452	36118949.76990042	34753678.56251505	37258062.2202645	37845478.19787626	35716723.124331325	0	0.18657235596259095	-0.05052850948312053	False	0.013161801088570015	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30130	18867323.611938026	18146981.514637727	17025133.902739435	16988786.335198104	16644480.217689564	17333386.947054837	0	0.18747450659131307	0.0844590703048441	False	0.01318654131618011	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P65367	13810277.955790931	14734413.184190676	14882788.889702544	14229148.215871751	13832978.128436629	13294250.822398348	0	0.1877934567737794	0.07049842923356814	False	0.013211281543790204	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8W5	25126180.34203753	24304840.904569585	24536517.90449616	26281875.490606327	24599480.020903654	26354793.79766361	0	0.18871239451882096	-0.062383959860048514	False	0.013236021771400297	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABZ4	52944328.94573322	52256862.35403065	47368960.974101655	46548416.662209086	48931427.41597608	47089309.54161838	0	0.18891657837970763	0.09781087845520854	False	0.013260761999010391	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15640	43390141.39462109	43632704.1840833	38859191.49377201	47001280.10909773	43029169.92625654	45165155.65049821	0	0.1891469578908033	-0.10297582972236657	False	0.013285502226620486	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
