Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3.0	49865.4	126648000.0	130768.0	128476000.0	47781.1	129119000.0	3	3.266723418547829e-05	-10.716149024868587	False	0.00028409090909090913	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS	Platelet-derived	Platelet-derived		4	4.0	49865.4	111696000.0	130768.0	110330000.0	47781.1	109260000.0	3	3.980056218041601e-05	-10.502207284261667	False	0.00030991735537190085	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P06396ups|GELS_HUMAN_UPS	Gelsolin	Gelsolin		21	21.0	49865.4	69662600.0	130768.0	69520200.0	47781.1	68221600.0	3	4.1568814999011725e-05	-9.826576547873975	False	0.00033574380165289256	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A8B5	YBAB_ECOLI	ybaB	Nucleoid-associated protein YbaB	3	3.0	32260500.0	25774200.0	31658400.0	25359200.0	31705900.0	25547600.0	0	4.5403322238731486e-05	0.318515673915403	False	0.00036157024793388433	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS	Myoglobin	Myoglobin		9	9.0	49865.4	151739000.0	130768.0	148289000.0	47781.1	150990000.0	3	4.807897544767053e-05	-10.947315059387662	False	0.00038739669421487604	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		10	10.0	49865.4	66409700.0	130768.0	65561900.0	47781.1	64791900.0	3	4.812299027641141e-05	-9.750592670057463	False	0.0004132231404958678	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5.0	343591000.0	206653000.0	332483000.0	222213000.0	334720000.0	216176000.0	0	4.959896506434304e-05	0.6480240001644841	False	0.00043904958677685953	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P01579ups|IFNG_HUMAN_UPS	Interferon	Interferon		8	8.0	49865.4	140843000.0	130768.0	144712000.0	47781.1	143046000.0	3	6.0993233638867575e-05	-10.873765263284156	False	0.00046487603305785124	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		11	11.0	49865.4	80548300.0	130768.0	80655200.0	47781.1	78661700.0	3	6.38802970450546e-05	-10.036353911680411	False	0.000490702479338843	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2.0	1468960.0	1303540.0	1450580.0	1278610.0	1474220.0	1290360.0	0	6.855817041401272e-05	0.1821871032003376	False	0.0005165289256198347	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P01375ups|TNFA_HUMAN_UPS	Tumor	Tumor		7	7.0	49865.4	103304000.0	130768.0	101249000.0	47781.1	100349000.0	3	7.302988927710829e-05	-10.382475660924325	False	0.0005423553719008264	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		9	9.0	49865.4	59602100.0	130768.0	61412900.0	47781.1	60083600.0	3	7.759033300750636e-05	-9.630905440649174	False	0.0005681818181818183	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	8	8.0	19042900.0	22206400.0	19391600.0	22269900.0	19056800.0	22659500.0	0	8.252286529090576e-05	-0.2237386316837453	False	0.00059400826446281	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS	Small	Small		18	18.0	49865.4	93736800.0	130768.0	95837100.0	47781.1	92948200.0	3	8.26654014063884e-05	-10.272493772483765	False	0.0006198347107438017	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS	Peroxiredoxin	Peroxiredoxin		10	10.0	49865.4	50983100.0	130768.0	51801000.0	47781.1	49999200.0	3	0.00010074304971291707	-9.385616905217555	False	0.0006456611570247934	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS	Serum	Serum		24	24.0	1082300.0	276136000.0	130768.0	278838000.0	47781.1	268735000.0	2	0.00010198328688137636	-9.351595319291546	False	0.0006714876033057851	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS	Superoxide	Superoxide		2	2.0	49865.4	59024300.0	130768.0	59343800.0	47781.1	57302100.0	3	0.00011441626963255703	-9.586999526213624	False	0.0006973140495867769	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		7	7.0	49865.4	84927200.0	130768.0	86460200.0	47781.1	88243600.0	3	0.00012136949552402289	-10.150592698944802	False	0.0007231404958677687	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS	Cytochrome	Cytochrome		5	5.0	49865.4	128635000.0	130768.0	124091000.0	47781.1	127891000.0	3	0.00012247135175866034	-10.702470047255511	False	0.0007489669421487604	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		21	21.0	49865.4	153587000.0	130768.0	153814000.0	47781.1	148578000.0	3	0.00012603015152297102	-10.963097430166503	False	0.0007747933884297521	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	4	4.0	6183330.0	8238520.0	5933870.0	8470370.0	6048020.0	8609060.0	0	0.00013617682420799572	-0.4789817557394702	False	0.0008006198347107438	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		18	18.0	49865.4	91979600.0	130768.0	89088400.0	47781.1	92616100.0	3	0.00014052035635638498	-10.226641669280143	False	0.0008264462809917356	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		7	7.0	49865.4	99783600.0	130768.0	97638100.0	47781.1	95733400.0	3	0.00014242243781089042	-10.325794202633075	False	0.0008522727272727273	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A8A8	RIMP_ECOLI	rimP	Ribosome maturation factor RimP	3	3.0	31737200.0	25660000.0	31148500.0	26004100.0	32233500.0	24960000.0	0	0.00014955932303818475	0.31193835783913615	False	0.0008780991735537191	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS	Antithrombin-III	Antithrombin-III		15	15.0	49865.4	163840000.0	130768.0	156941000.0	47781.1	159523000.0	3	0.00015771023681587939	-11.038077870684223	False	0.0009039256198347108	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		4	4.0	49865.4	30726600.0	130768.0	29372900.0	47781.1	30341000.0	3	0.00016835792341442788	-8.629170920368406	False	0.0009297520661157025	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS	NEDD8	NEDD8		3	3.0	49865.4	113039000.0	130768.0	113581000.0	47781.1	108671000.0	3	0.00019279004299592087	-10.519543805528798	False	0.0009555785123966943	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS	Lactotransferrin	Lactotransferrin		24	24.0	49865.4	148464000.0	130768.0	155572000.0	47781.1	149917000.0	3	0.00020500825953689264	-10.956672983102482	False	0.000981404958677686	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		11	11.0	4953420.0	105615000.0	4495280.0	103698000.0	4511440.0	109198000.0	0	0.00022527702290991593	-4.511957882947498	False	0.0010072314049586778	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	9	9.0	727608000.0	495325000.0	702100000.0	476443000.0	688661000.0	472452000.0	0	0.0002482373595553658	0.5526633884909176	False	0.0010330578512396695	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13.0	49865.4	101523000.0	130768.0	98416200.0	47781.1	104183000.0	3	0.0002695770844295641	-10.37878117979308	False	0.0010588842975206613	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3.0	1883690.0	2613190.0	1955560.0	2519270.0	1907140.0	2504870.0	0	0.00029397815976915377	-0.4104124521876161	False	0.0010847107438016529	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS	Gamma-synuclein	Gamma-synuclein		12	11.0	49865.4	162544000.0	130768.0	171719000.0	47781.1	170695000.0	3	0.00029721227953921674	-11.110293443565963	False	0.0011105371900826445	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	9	9.0	17405900.0	20636700.0	17737700.0	20726000.0	17433500.0	20187500.0	0	0.00030909133872933554	-0.22732897529627988	False	0.0011363636363636365	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		3	3.0	49865.4	28634300.0	130768.0	28750600.0	47781.1	30255200.0	3	0.00031002710266707015	-8.583793082809906	False	0.0011621900826446281	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS	Retinol-binding	Retinol-binding		4	4.0	49865.4	23338100.0	130768.0	22883600.0	47781.1	21870300.0	3	0.0003502496192389287	-8.21968726101041	False	0.00118801652892562	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5.0	49865.4	77483800.0	130768.0	74581700.0	47781.1	79606500.0	3	0.000354625939027762	-9.986213737065526	False	0.0012138429752066116	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	12	12.0	38270400.0	36266600.0	38073000.0	36147700.0	38415100.0	36321900.0	0	0.00037369914165490814	0.07776869966175569	False	0.0012396694214876034	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4.0	203835000.0	168011000.0	196367000.0	170856000.0	200032000.0	164576000.0	0	0.0003886330876997699	0.25369659707894676	False	0.0012654958677685952	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		4	4.0	963035.0	18367800.0	674984.0	18281900.0	804486.0	17068500.0	0	0.0003894327124973417	-4.458977542846745	False	0.0012913223140495868	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS	GTPase	GTPase		8	8.0	49865.4	72461600.0	130768.0	76903100.0	47781.1	77221400.0	3	0.0004127535726168932	-9.954189408473283	False	0.0013171487603305786	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A9I1	CITE_ECOLI	citE	Citrate lyase subunit beta	15	15.0	40578300.0	38042000.0	40296300.0	37603800.0	40936300.0	37697700.0	0	0.0004227799723399657	0.10394157757548741	False	0.0013429752066115702	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	2	2.0	49865.4	1329700.0	130768.0	1173320.0	47781.1	1358360.0	3	0.000423837742694576	-4.079390394915673	False	0.001368801652892562	True	True	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3.0	2040520.0	90270.9	1877200.0	49016.9	1893810.0	65910.0	3	0.00044071116156670515	4.823830863102145	False	0.0013946280991735539	True	True	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5.0	12693000.0	14640800.0	12322700.0	14227900.0	12668200.0	14645300.0	0	0.0004950134053234353	-0.20753136115047582	False	0.0014204545454545455	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A7W1	RS5_ECOLI	rpsE	30S ribosomal protein S5	14	14.0	1085690000.0	856888000.0	1064250000.0	863616000.0	1033140000.0	822822000.0	0	0.0005047521371841253	0.3237070199950442	False	0.0014462809917355373	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1.0	2141730.0	2672870.0	2228640.0	2686130.0	2117830.0	2740020.0	0	0.0005106905804700806	-0.31992905755855394	False	0.001472107438016529	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	27	27.0	24825200.0	25895200.0	24888000.0	26030400.0	24685500.0	25758800.0	0	0.000534562172102249	-0.062347503761570486	False	0.0014979338842975207	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AFG0	NUSG_ECOLI	nusG	Transcription antitermination protein NusG	10	10.0	176566000.0	157468000.0	180154000.0	155178000.0	175409000.0	154949000.0	0	0.0007419530722125523	0.18651652655582915	False	0.0015237603305785126	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		1	1.0	49865.4	22911400.0	130768.0	22444300.0	47781.1	24580900.0	3	0.0007634321810522442	-8.258249612779219	False	0.0015495867768595042	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P13482	TREA_ECOLI	treA	Periplasmic trehalase	1	1.0	2502760.0	90270.9	2361590.0	49016.9	2245390.0	65910.0	3	0.000805414663456238	5.11470963361538	False	0.001575413223140496	True	True	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A7S3	RS12_ECOLI	rpsL	30S ribosomal protein S12	3	3.0	427316000.0	301997000.0	419354000.0	278545000.0	427850000.0	284523000.0	0	0.0008415481634559945	0.5590735681721379	False	0.0016012396694214876	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P00915ups|CAH1_HUMAN_UPS	Carbonic	Carbonic		10	10.0	49865.4	132474000.0	130768.0	122147000.0	47781.1	134349000.0	3	0.0008555375153677272	-10.733788936302195	False	0.0016270661157024794	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A7S9	RS13_ECOLI	rpsM	30S ribosomal protein S13	12	12.0	450820000.0	499331000.0	440332000.0	500072000.0	452005000.0	492830000.0	0	0.0008696840778156754	-0.1518448687304513	False	0.0016528925619834713	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10.0	46405100.0	44065000.0	46730300.0	43181900.0	47260200.0	43593000.0	0	0.0008712418980886948	0.10169516037665284	False	0.0016787190082644629	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16.0	15341700.0	13999800.0	15017800.0	14223500.0	15214000.0	13968200.0	0	0.0009042559434317576	0.11124279294730197	False	0.0017045454545454547	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	8	8.0	86174300.0	103093000.0	83269200.0	98253200.0	82008500.0	101884000.0	0	0.0009321841023025231	-0.27013041649323755	False	0.0017303719008264463	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS	Cytochrome	Cytochrome		9	9.0	7995460.0	47029300.0	8470700.0	46537200.0	3245270.0	47978200.0	0	0.0009514190261515486	-2.8441533818656524	False	0.0017561983471074381	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6.0	160168000.0	141346000.0	158339000.0	143937000.0	157371000.0	145568000.0	0	0.0010354979656311436	0.1434027274013319	False	0.00178202479338843	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10.0	8089690.0	9001840.0	7769010.0	8919920.0	7824840.0	9184040.0	0	0.001049767346795069	-0.19471684921422902	False	0.0018078512396694215	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3.0	22155500.0	15150100.0	20538400.0	16671700.0	21801300.0	15542000.0	0	0.0010645531947737169	0.44540696008459313	False	0.0018336776859504134	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A8G9	EX7S_ECOLI	xseB	Exodeoxyribonuclease 7 small subunit	3	3.0	33123000.0	36828900.0	33080200.0	36903000.0	32214300.0	35897100.0	0	0.00107793350712577	-0.15564270807949912	False	0.001859504132231405	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8.0	171996000.0	162257000.0	170330000.0	160894000.0	169492000.0	163258000.0	0	0.0011118159128633784	0.07346096291430375	False	0.0018853305785123968	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P00709ups|LALBA_HUMAN_UPS	Alpha-lactalbumin	Alpha-lactalbumin		2	2.0	49865.4	81016700.0	130768.0	73367400.0	47781.1	81758400.0	3	0.0011599267521147396	-10.013787762733509	False	0.0019111570247933886	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12.0	5942230.0	5395790.0	6098920.0	5183420.0	5949920.0	5324400.0	0	0.0011748491728875757	0.17792670829424853	False	0.0019369834710743802	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0ADS6	YGGE_ECOLI	yggE	Uncharacterized protein YggE	11	11.0	23553000.0	21675800.0	23468100.0	21981600.0	23157400.0	22118000.0	0	0.001205972910894724	0.09348099492784655	False	0.001962809917355372	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6.0	534903000.0	574279000.0	517740000.0	579502000.0	525071000.0	587118000.0	0	0.0013131871221053546	-0.14199680141316565	False	0.001988636363636364	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3.0	41253500.0	46958400.0	40778500.0	46100900.0	39254600.0	47743200.0	0	0.0013404294228917155	-0.2152527825175041	False	0.0020144628099173557	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	17	17.0	30804200.0	34908200.0	30423600.0	34687100.0	31591100.0	35397400.0	0	0.001352425787432565	-0.17779851745620093	False	0.002040289256198347	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P03841	MALM_ECOLI	malM	Maltose operon periplasmic protein	6	6.0	33932600.0	31561300.0	33312100.0	31584900.0	33424700.0	30974200.0	0	0.0013995925108399568	0.09704586384928973	False	0.002066115702479339	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11.0	1281100000.0	1159880000.0	1252730000.0	1152480000.0	1259170000.0	1144650000.0	0	0.0014133292434064901	0.13381459478059693	False	0.0020919421487603303	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS	Pro-Epidermal	Pro-Epidermal		1	1.0	49865.4	60312900.0	130768.0	52918200.0	47781.1	57180100.0	3	0.0014217853061353767	-9.543150204683332	False	0.0021177685950413225	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P02942	MCP1_ECOLI	tsr	Methyl-accepting chemotaxis protein I	16	14.0	65185600.0	68032700.0	64334200.0	69287800.0	64709400.0	68703700.0	0	0.0015086448003410395	-0.08505370037430181	False	0.0021435950413223144	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5.0	602665000.0	491158000.0	583474000.0	516001000.0	595735000.0	489022000.0	0	0.0015406480835517549	0.2521106091759571	False	0.0021694214876033058	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P33643	RLUD_ECOLI	rluD	Ribosomal large subunit pseudouridine synthase D	6	6.0	38590300.0	29423700.0	37314100.0	31060200.0	40139400.0	29321200.0	0	0.0015445276332057755	0.3698001617346401	False	0.0021952479338842976	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AED0	USPA_ECOLI	uspA	Universal stress protein A	4	4.0	153533000.0	120066000.0	146647000.0	122032000.0	157326000.0	111192000.0	0	0.0016344422811935652	0.3729377500567308	False	0.002221074380165289	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P05793	ILVC_ECOLI	ilvC	Ketol-acid reductoisomerase	15	15.0	26664000.0	24419600.0	26596000.0	24482800.0	26143500.0	24714600.0	0	0.001653263231248664	0.10916364184104231	False	0.0022469008264462812	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A7E9	PYRH_ECOLI	pyrH	Uridylate kinase	8	8.0	25574700.0	28434900.0	24683100.0	27949100.0	24925100.0	28047300.0	0	0.0017052419298863605	-0.16737336269452735	False	0.002272727272727273	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A7R5	RS10_ECOLI	rpsJ	30S ribosomal protein S10	12	12.0	1650010000.0	1454510000.0	1601230000.0	1487440000.0	1606490000.0	1437550000.0	0	0.0017225452363874084	0.1495161358131457	False	0.0022985537190082644	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P36979	RLMN_ECOLI	rlmN	Dual-specificity RNA methyltransferase RlmN	11	11.0	8873270.0	10876300.0	9292870.0	10519000.0	8765040.0	10637900.0	0	0.0017414959738931807	-0.2502904818291853	False	0.0023243801652892563	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
