protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P02144ups|MYG_HUMAN_UPS	119611445.71942712	110225648.00649804	113006318.14315829	274930939.52975416	280087681.1443403	290701688.26049054	0	3.736806120307259e-05	-1.3026308241713176	False	0.00027187345526445873	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P06396ups|GELS_HUMAN_UPS	116224803.06695507	101232929.34969002	101722862.9303736	256895155.70548323	267841382.7016981	262720551.1514136	0	4.39468526782825e-05	-1.3028283644288343	False	0.0002965892239248641	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P01008ups|ANT3_HUMAN_UPS	153528428.47188282	157092812.26927534	158827069.07481122	373804601.17624426	383982189.01564914	371191175.6936813	0	4.9251672730625126e-05	-1.2659791105463853	False	0.0003213049925852694	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P63165ups|SUMO1_HUMAN_UPS	74625428.72508505	65969411.06193908	60870307.8894406	190682934.00581148	175432981.85355842	180033892.31849805	0	4.989161853612773e-05	-1.4387664524811041	False	0.0003460207612456748	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P00915ups|CAH1_HUMAN_UPS	112776747.2738412	104740487.96784018	108559063.9148776	264664056.89657784	279937623.818831	274085531.1717781	0	6.0593596346565e-05	-1.328102777564719	False	0.0003707365299060801	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P01579ups|IFNG_HUMAN_UPS	57165923.16585264	64193455.81280994	66137656.2499967	181206491.3533837	172839442.13578406	167241574.83202595	0	6.276331670594221e-05	-1.475211505493566	False	0.0003954522985664854	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P62988ups|UBIQ_HUMAN_UPS	9547294.970342357	9170257.813549962	8260670.83300986	18348404.54850268	19775059.418082483	18797833.85991989	0	6.61313519365826e-05	-1.0771731991629043	False	0.0004201680672268908	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P55957ups|BID_HUMAN_UPS	30387521.44114957	36756649.62910052	36120547.80257514	90133887.26158015	87573165.33801287	81965913.33227289	0	9.551901163850387e-05	-1.3303483942008183	False	0.0004448838358872961	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P62937ups|PPIA_HUMAN_UPS	82334035.74180898	78104867.89331952	81211138.87533076	206171213.04203373	202730889.52908504	195830056.2028624	0	0.00010852080445766719	-1.323377052886162	False	0.00046959960454770146	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P06732ups|KCRM_HUMAN_UPS	161948317.39503095	152018695.4760304	146204088.94932202	367530949.3802539	393483202.0981213	371039423.5788274	0	0.00011069447017326269	-1.2986999440767628	False	0.0004943153732081067	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P02741ups|CRP_HUMAN_UPS	7740942.564217088	8865657.386878613	8087316.220729616	19619858.90056316	19987709.216831338	20091474.71390349	0	0.00013726277251347276	-1.273552151100692	False	0.0005190311418685121	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P01127ups|PDGFB_HUMAN_UPS	74482056.50742269	64024701.564009055	60546821.17224602	149364626.27972752	154925452.81791475	159410581.18227217	0	0.00014431838328536297	-1.22003696781275	False	0.0005437469105289175	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
Q06830ups|PRDX1_HUMAN_UPS	66288268.0018633	71364473.09602802	70619406.47089024	173544587.03317562	176805657.45297086	185356360.3125232	0	0.00016860177533865284	-1.3629731640420408	False	0.0005684626791893229	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P68871ups|HBB_HUMAN_UPS	79125883.63608801	73375431.58748502	76627696.1285799	175594314.03370813	177829805.50523838	187948120.1113788	0	0.000255421912062853	-1.240460773106887	False	0.0005931784478497282	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P16083ups|NQO2_HUMAN_UPS	55691574.03233337	65172536.45892854	67229418.02317607	153211218.5435325	172217563.38144425	160342486.7317373	0	0.0003083954871352516	-1.3688269502936776	False	0.0006178942165101335	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P15559ups|NQO1_HUMAN_UPS	79406710.14213903	72279806.67129181	68543734.23526771	177895685.69317177	180934809.2754748	178853392.8113147	0	0.0004089138516940199	-1.2877455879474637	False	0.0006426099851705388	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P08758ups|ANXA5_HUMAN_UPS	136355314.53562266	108988787.0958124	119991295.86518893	312653134.2920657	322912525.56054235	319842845.5071848	0	0.0004707273847644636	-1.3868961764237597	False	0.0006673257538309441	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
Q15843ups|NEDD8_HUMAN_UPS	61855224.23479559	61535299.55839408	63619004.036541246	141861712.59341103	142948044.73394668	134737249.8939398	0	0.000595387090889799	-1.1657206883734739	False	0.0006920415224913496	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P00167ups|CYB5_HUMAN_UPS	81388084.13504392	70811259.40256327	63585749.547237486	170309041.9313915	174963335.16828483	166830000.24322397	0	0.0006198620855716279	-1.246837052874303	False	0.0007167572911517549	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
P09211ups|GSTP1_HUMAN_UPS	47254393.104219615	40699232.38561998	42778441.59591221	106350254.3449428	116858379.06910558	104636110.12491058	0	0.0006449498185622738	-1.3263997025734773	False	0.0007414730598121602	True	True	Human	True	False	False	True	diann231	directlfq	min	0.6609640474436812
O00762ups|UBE2C_HUMAN_UPS	53568134.176843226	67839078.51482864	69147143.33089702	171215022.1026878	175183125.04068616	169823009.7747224	0	0.0008975061828216916	-1.437786682208057	False	0.0007661888284725655	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P12081ups|SYHC_HUMAN_UPS	229807491.58875728	225674078.05648625	230862703.81370655	565184397.3079985	572778926.2891345	604088579.2269027	0	0.0009597577627132373	-1.3437832827741125	False	0.0007909045971329708	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P63279ups|UBC9_HUMAN_UPS	31793254.94261386	39992907.53196752	32956163.847168304	77360946.99492584	82995404.12828375	70754905.9408984	0	0.0010055362585460247	-1.141742980473219	False	0.0008156203657933762	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P61626ups|LYSC_HUMAN_UPS	36642911.879562296	36742568.88752275	41656880.22969704	77031770.33913231	87308153.77949464	86177952.0380113	0	0.0011946459237860874	-1.1227483638070055	False	0.0008403361344537816	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P00441ups|SODC_HUMAN_UPS	21509933.278293453	22371051.341598317	22553669.82159273	51092571.63400008	48584546.1319046	46659437.21621397	0	0.0013770149720494574	-1.1392823018813305	False	0.0008650519031141869	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P02753ups|RETBP_HUMAN_UPS	5664135.069433757	4591187.374451128	3898941.252931756	12605312.787881292	15232364.788414223	13187790.580598071	0	0.0014429308374750312	-1.5352830945991374	False	0.0008897676717745922	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P0AAI5	560189843.8881092	563862099.6892965	552303375.0559587	610530450.0493962	597302045.8968788	598551107.3039061	0	0.0015872461168502864	-0.10777632209665464	False	0.0009144834404349976	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P41159ups|LEP_HUMAN_UPS	58409088.671387024	41748652.96023679	46128976.46219122	137719935.30340847	132858638.35661411	134233105.8807057	0	0.0017821409501601135	-1.4684521271010802	False	0.0009391992090954029	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P05413ups|FABPH_HUMAN_UPS	98727162.5966095	96698074.33816835	93045688.2039924	219112169.37925893	238373197.1314358	242531768.68831104	0	0.001805039211378171	-1.2789643195674765	False	0.0009639149777558082	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P01344ups|IGF2_HUMAN_UPS	20124224.548503663	13477835.387864798	14074306.485060455	41843892.71557891	45135821.46716192	43773071.03702747	0	0.0018269844874457127	-1.4554954858595799	False	0.0009886307464162135	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P08263ups|GSTA1_HUMAN_UPS	154213269.63849774	167414305.60701445	162786804.78859785	382896545.9007207	410647779.9390062	365151532.0422978	0	0.0018426933127746405	-1.2581883301841381	False	0.001013346515076619	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P01133ups|EGF_HUMAN_UPS	9639759.84468358	9590034.067087306	10359446.83004508	28740143.249770064	25578657.96085389	26276113.46721539	0	0.0018980417362148491	-1.4456161339149967	False	0.0010380622837370243	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P0A972	4028951211.176712	4216585886.415907	4273323216.1188617	3441840031.998775	3599330950.4048	3419097487.183337	0	0.002314948969465713	0.2591833490705903	False	0.0010627780523974296	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AB20	6655492.974831802	6464634.507757158	5639106.88199485	163360.07812499985	108350.8172648666	92612.87411979948	3	0.002478123320492503	5.686236013337471	False	0.001087493821057835	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P51965ups|UB2E1_HUMAN_UPS	310096.12144963496	117835.06776885084	211194.6833737692	15132708.999999989	13568076.351567645	12732580.584379284	3	0.0025322017633628083	-6.018549124932282	False	0.0011122095897182402	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P99999ups|CYC_HUMAN_UPS	35272915.31253417	31405383.847824503	31273491.46495643	85202111.90452217	75236083.16888717	87384000.15851757	0	0.002578016878639398	-1.3391616313476506	False	0.0011369253583786458	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P0ADC6	4839363.953302236	4837990.830352476	4449622.349991253	3125552.549163683	3698763.769309195	3397330.4531721743	0	0.004153421067918789	0.466825151029303	False	0.0011616411270390509	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
Q57154	16057494.402586548	15910423.4315768	15452645.813078592	14017430.908793531	13253626.961352326	14062536.176006293	0	0.0046156506448886536	0.198197996343466	False	0.0011863568956994564	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEB2	542603927.0115385	552147150.8411379	547723746.2485533	574772638.1137612	565235469.4806025	568668776.9359138	0	0.0049084738807458695	-0.057008348181813946	False	0.0012110726643598617	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P00709ups|LALBA_HUMAN_UPS	18213570.43701501	17073053.432608742	16004817.720036156	38822591.99999997	34258721.96493729	41392873.40801189	0	0.005885459304178936	-1.1582322985025497	False	0.001235788433020267	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P0AAB6	433505281.1307736	447807804.4782737	445788118.14028513	517798997.6398735	489408041.8780047	496729793.5047778	0	0.008509801097714317	-0.18046557977980063	False	0.0012605042016806723	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8N5	855922067.7162914	849767578.333516	847599534.6598333	816764291.0261664	821113153.515717	831103877.7095106	0	0.008673123160399478	0.0484410213243751	False	0.0012852199703410777	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P38489	333110680.01293904	345800815.38693583	331734554.7568498	360626078.331518	372015385.6942511	363019998.5506535	0	0.008741435233967726	-0.1165242802442894	False	0.0013099357390014832	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AC19	67307614.2297386	66444723.61243432	68305234.71778217	63954482.54156192	63556368.02886953	61759622.24219293	0	0.008866730919041816	0.09431706016596636	False	0.0013346515076618883	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76402	38191529.82191996	40122159.926931374	37987460.75974425	45255278.88220567	44169006.64947663	42436684.91212683	0	0.008980708010406088	-0.1811522354320549	False	0.0013593672763222936	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P30871	67791834.12708636	68684024.31424557	68847099.04610333	66456913.72138532	65985458.53601794	66565711.44507153	0	0.010225015816126677	0.04506791231039156	False	0.0013840830449826991	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAA1	76961414.59621865	73700414.13568	76967034.09110346	80373545.41262934	83277587.10943106	83689068.5048195	0	0.012120080992725027	-0.1198132451183295	False	0.0014087988136431044	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P06983	229499522.2536873	228367886.18123877	232936166.3731146	224979133.18860772	220821086.2555487	221974390.8176837	0	0.01458043515632859	0.048914307491821594	False	0.0014335145823035098	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P61316	272116277.1154152	266634174.7384737	267590128.49823412	279978834.9887939	276920941.4511945	277817080.19579446	0	0.015224008923981664	-0.04989757578646006	False	0.001458230350963915	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P69776	683835763.8199384	710456884.1814501	703916810.2217488	646536649.9353294	660420217.7793189	661208286.7863969	0	0.015580362274802917	0.0923074186841104	False	0.0014829461196243204	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76215	1006874.903953798	734913.9487512083	685122.9742587201	163360.07812499985	108350.8172648666	92612.87411979948	3	0.016992129680127588	2.7358286655959816	False	0.0015076618882847257	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P16659	776081809.1172148	801140074.5434626	784596538.9057927	813253321.8305062	830474993.3968006	835084282.2661647	0	0.017380532044863627	-0.06975115121993787	False	0.001532377656945131	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
Q47208	51917960.57925116	63051896.83334481	81960218.22731832	163360.07812499985	108350.8172648666	92612.87411979948	3	0.01744241806973882	9.07824662097968	False	0.0015570934256055366	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8B5	31227803.172698297	39159355.49179668	37162593.59264824	48935154.93502089	50571311.73644636	46431521.22355288	0	0.01780766420091958	-0.4403512665104551	False	0.0015818091942659417	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37636	129707744.18128876	127775058.40574208	129090769.49547556	124863075.42463347	124736625.60387452	124768934.57055548	0	0.018699986856870514	0.04628343998611894	False	0.001606524962926347	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6S0	16129031.629540255	17425495.76156862	16095943.918785172	18632603.615089327	19275706.717100523	18433861.15497352	0	0.01879935739018223	-0.1824077551018405	False	0.0016312407315867525	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37637	6159277.889395548	6487010.49499327	6513526.464163643	5024540.461177891	5050315.195363766	5693130.394662679	0	0.01932882694072421	0.28108521436775064	False	0.0016559565002471578	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P63386	5294308.630809831	4990346.360016488	4719202.61067701	4404982.132410728	4199515.240270421	3926464.383673004	0	0.02006653680064858	0.2598363295242155	False	0.0016806722689075631	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P06996	6538690650.569041	6531824930.859259	6460269436.60988	6002341934.877941	6206463077.014169	5946122230.569074	0	0.020523944162601757	0.1053887894853229	False	0.0017053880375679684	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P38051	310096.12144963496	1206691.5825973328	211194.6833737692	1741131.3371875996	2029273.93416521	2652277.8458818016	2	0.02059491379530983	-1.8940876056089484	False	0.0017301038062283738	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AG27	507106880.01100326	506112381.4421719	502173007.1992632	498097900.2096242	499712752.3753119	495551768.60644686	0	0.020764048421809587	0.021126959778082263	False	0.001754819574888779	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P60785	206608474.43188	200772559.66023535	202662921.2253813	190322891.24205828	188544579.39466837	196539740.1451415	0	0.021575348013010642	0.08432989601176853	False	0.0017795353435491844	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P52643	124402367.94404894	129458859.22872944	123359853.07745735	136746014.9457719	131842692.3254344	138753981.24629042	0	0.02295810660452005	-0.110832712765517	False	0.00180425111220959	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75829	58452222.25612548	57474603.381807245	56943084.63206313	52440343.61998757	49765641.25659582	53483026.41329747	0	0.02320503004746308	0.1510196544591896	False	0.0018289668808699952	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P29744	27990584.656010456	26458695.95835464	26088228.47341884	23359424.4874137	24767814.37759065	24294070.08614733	0	0.023265752013888818	0.15324659995167972	False	0.0018536826495304003	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ABD3	196074007.1531089	195270860.18074787	201644014.540564	215769262.91247928	205812592.5830325	211638556.63145185	0	0.0232995687341509	-0.09470270660276475	False	0.0018783984181908059	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77802	8548672.87318533	5064738.651393984	6106083.526707774	163360.07812499985	108350.8172648666	92612.87411979948	3	0.024625120121487536	5.758257675843515	False	0.0019031141868512112	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P05706	310096.12144963496	117835.06776885084	211194.6833737692	701768.5214027667	1216098.8594463165	1093028.029277791	3	0.025675219275340628	-2.2360205981205294	False	0.0019278299555116165	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AA25	1392510731.466256	1461011479.7241838	1444003213.228755	1549100285.9046798	1518592988.6861124	1512060373.1026795	0	0.02605916833059115	-0.09176382072599099	False	0.0019525457241720218	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9T6	3046170.0183654428	3296196.2988139666	3335261.5217006262	2932927.453123345	2589386.6788389045	2759768.588978736	0	0.026067591639587658	0.2246598479292734	False	0.001977261492832427	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8N3	2063921882.1341915	2025631328.1758585	1987016850.267909	1929820047.6831064	1904374700.983752	1907977262.0217	0	0.026600224035207988	0.0816606714663897	False	0.0020019772614928324	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P64506	2202329.137584252	2337025.457191416	2356559.3912959797	2587042.9999999986	2578305.482005862	2564344.799624268	0	0.027258439167350185	-0.16466938881951398	False	0.002026693030153238	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P10145ups|IL8_HUMAN_UPS	310096.12144963496	1628415.977630292	2364199.009151497	3373079.5000000023	5973316.507560811	5332729.200478373	1	0.0274727337017885	-1.7704481108557548	False	0.0020514087988136435	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P37194	737739331.0649811	759693351.2224016	761189860.7121356	704670306.5375787	725992644.053728	689604078.2431048	0	0.027980389262463816	0.09119721935337585	False	0.0020761245674740486	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P17993	73604364.88326836	75221778.94773056	79777842.90049374	86307401.55017751	83095810.96501851	84208200.82111442	0	0.02814496762774605	-0.14976910929207884	False	0.0021008403361344537	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P21513	585649818.3634539	587799070.075528	577753892.3694783	564223863.9867462	574163986.0614171	560754042.571341	0	0.02938162306764004	0.04353981584310453	False	0.0021255561047948592	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P04949	1751575733.131542	1637034417.3877888	1658533008.294551	1543089730.138392	1555978832.210327	1492838387.2834318	0	0.030484222189008134	0.13637360074078747	False	0.0021502718734552648	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P31455	38472253.18191711	35974977.64873979	38033329.33491255	34450249.15593382	34716859.88798026	33351572.724336848	0	0.03067262404769644	0.13378885128742618	False	0.00217498764211567	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P15034	180701782.6042046	169425248.33018035	167986008.6437038	161339658.2444532	152982770.99184808	153644268.93301764	0	0.03216238831572683	0.14686102577207652	False	0.0021997034107760754	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AF03	92103956.3115788	100384545.360478	92581108.40744027	105484001.9975199	104029778.28033803	109198719.73060924	0	0.03270079051439838	-0.16094135460646636	False	0.0022244191794364805	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AF93	1030811355.8026648	970745702.0668358	1040463978.4181348	891500225.1852356	944476190.5770308	843438615.3200585	0	0.03303609345662561	0.1831120632689114	False	0.0022491349480968856	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ACZ2	19066909.01765593	17357720.290268593	17735074.434364855	19464578.487137627	20840053.681941163	21500437.751710016	0	0.03340712635693807	-0.19050534116374856	False	0.0022738507167572915	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76594	14486725.843835888	13044130.171068553	14015143.264488889	12314426.000000011	11636872.802666748	12300243.006804807	0	0.034260345585363304	0.19666720217531033	False	0.0022985664854176966	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P23721	361703501.82330537	369525978.6900792	378862701.3989596	389384136.1685104	395551052.0432418	387120795.1385642	0	0.03460720690951301	-0.07836199909222885	False	0.0023232822540781017	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P02932	4703060.424264369	4247018.813581112	4256340.232660331	4031702.098868918	3609557.37191728	3553581.770943682	0	0.034639264924757385	0.23840530663531642	False	0.0023479980227385073	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADL3	865097.3493562328	698977.7103093675	744815.8241928058	628170.7662791754	516416.87232990336	563461.6787073247	0	0.034816233157645246	0.4348503630545185	False	0.002372713791398913	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P22259	497022468.5224711	483906851.3747769	491384706.4698141	471349042.30727786	475941110.6556444	474822731.3468106	0	0.03557815668739542	0.05004942563833206	False	0.002397429560059318	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75691	12687022.798204808	12354359.57335486	11258212.299408676	10943787.228116143	10343048.857332818	9730879.972690323	0	0.035960809339966524	0.22686097921746418	False	0.0024221453287197234	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7B5	105977192.22118291	106979085.22230102	102109527.85624725	96305453.17005908	100522092.2352265	99783216.3818274	0	0.03646457094692973	0.08708224101320731	False	0.0024468610973801285	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AF63	13908712.151482197	14367977.627942871	15289762.56976905	17289286.52876588	16675996.361696783	19308773.15681832	0	0.03662932779943785	-0.290215487166008	False	0.002471576866040534	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P02930	980513452.7606964	1007244159.3572422	1020877278.3056284	962157287.8565816	950797086.9618148	945541720.41088	0	0.03691613362514527	0.07385272110560766	False	0.0024962926347009396	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P21365	3262034.643990551	117835.06776885084	211194.6833737692	5872384.500000001	6191763.0985414935	4952567.8103664415	2	0.037139978315496966	-2.244469163984845	False	0.0025210084033613447	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ACD4	207673337.150822	202898329.61712363	198446049.8533207	194276137.30280012	191772448.5092481	190164386.55691063	0	0.03796358497097567	0.07988205696877679	False	0.0025457241720217502	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AA97	9142437.339166973	9090551.607610311	9040133.074433438	6568497.359453063	7467122.454531742	7804807.39438323	0	0.03833415335196852	0.32047878226466214	False	0.0025704399406821553	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
