Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P00918ups|CAH2_HUMAN_UPS	1.5034642346593002e-10	-5.939498745102174	9.822906898707368	down	Carbonic	Carbonic	True	True	2.5693730729701953e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P01008ups|ANT3_HUMAN_UPS	2.140542145343788e-09	-5.350447269435566	8.669476216878934	down	Antithrombin-III	Antithrombin-III	True	True	5.1387461459403907e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P68871ups|HBB_HUMAN_UPS	1.238860354661592e-07	-4.363186256059482	6.906977644889365	down	Hemoglobin	Hemoglobin	True	True	7.708119218910587e-05	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P02788ups|TRFL_HUMAN_UPS	2.96619046287103e-07	-5.891284463913479	6.527800965809944	down	Lactotransferrin	Lactotransferrin	True	True	0.00010277492291880781	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P12081ups|SYHC_HUMAN_UPS	3.2399239903510115e-07	-5.8486570364083725	6.489465178360778	down	Histidyl-tRNA	Histidyl-tRNA	True	True	0.00012846865364850977	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS	3.154503602364083e-06	-5.60864471388436	5.501068972304297	down	NEDD8	NEDD8	True	True	0.00015416238437821175	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P02768ups|ALBU_HUMAN_UPS	4.3393701253708686e-06	-5.7479343427121705	5.362573305263574	down	Serum	Serum	True	True	0.00017985611510791367	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P15559ups|NQO1_HUMAN_UPS	4.470106622093073e-06	-5.200052781977519	5.3496821178447025	down	NAD(P)H	NAD(P)H	True	True	0.00020554984583761563	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P01579ups|IFNG_HUMAN_UPS	4.801880223245626e-06	-5.228298938765015	5.318588677063715	down	Interferon	Interferon	True	True	0.00023124357656731758	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P41159ups|LEP_HUMAN_UPS	5.454421504286823e-06	-6.274990155525206	5.263251303887498	down	Leptin	Leptin	True	True	0.00025693730729701953	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P05413ups|FABPH_HUMAN_UPS	6.854416572575577e-06	-4.787462000171761	5.164029505147869	down	Fatty	Fatty	True	True	0.0002826310380267215	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AA04	7.340007870241442e-06	1.1755423722204341	5.134303474416273	non_sig	ptsH		False	True	0.0003083247687564235	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P99999ups|CYC_HUMAN_UPS	8.013895295580349e-06	-2.7829466442972475	5.096156336079603	down	Cytochrome	Cytochrome	True	True	0.0003340184994861254	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P16083ups|NQO2_HUMAN_UPS	8.076051208358816e-06	-5.391208477034084	5.092800935959558	down	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide	True	True	0.00035971223021582735	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0A7S3	1.0262973413528201e-05	0.5221746346228642	4.988726796143794	non_sig	rpsL		False	True	0.00038540596094552927	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P02144ups|MYG_HUMAN_UPS	1.2753585318741615e-05	-6.267704408228287	4.894367708150873	down	Myoglobin	Myoglobin	True	True	0.00041109969167523125	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P06732ups|KCRM_HUMAN_UPS	1.2862222302950377e-05	-5.839813210653219	4.890683988602548	down	Creatine	Creatine	True	True	0.00043679342240493323	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
P0AAI9	1.738326435445191e-05	-0.2926068134154285	4.759868665286375	non_sig	fabD		False	True	0.00046248715313463516	True	Ecoli	False	True	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS	1.7522714518491607e-05	-6.1237014542859	4.756398614544481	down	Ubiquitin-conjugating	Ubiquitin-conjugating	True	True	0.00048818088386433714	True		False	False	False	True	diann231	AlphaPeptStats	mean	1.660964047443681
