Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P02741ups|CRP_HUMAN_UPS	C-reactive	C-reactive		5	5.0	160402.0	14980300.0	149845.0	14955500.0	151359.0	15239400.0	3	3.6285912023887065e-05	-6.6127252015928315	False	0.00028104241185487996	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS	Carbonic	Carbonic		9	9.0	160402.0	90973800.0	149845.0	89201700.0	151359.0	89436200.0	3	3.834772217073413e-05	-9.19000541296661	False	0.00030659172202350543	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS	Platelet-derived	Platelet-derived		4	4.0	160402.0	62450500.0	149845.0	61237300.0	151359.0	61262400.0	3	4.231769657795476e-05	-8.646259168818398	False	0.00033214103219213084	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS	Peroxiredoxin	Peroxiredoxin		9	9.0	160402.0	42440300.0	149845.0	43378700.0	151359.0	42718300.0	3	4.239040575644561e-05	-8.121309381430763	False	0.0003576903423607563	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P06616	ERA_ECOLI	era	GTPase Era	7	7.0	11047500.0	9276440.0	11010300.0	9233170.0	10829500.0	9070600.0	0	4.4757048532839604e-05	0.25389712805077136	False	0.0003832396525293817	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS	Retinol-binding	Retinol-binding		3	3.0	160402.0	10019300.0	149845.0	9777700.0	151359.0	9812490.0	3	5.843739588078418e-05	-6.003253854828722	False	0.0004087889626980072	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3.0	160402.0	77426100.0	149845.0	75339100.0	151359.0	76508300.0	3	6.26613997554778e-05	-8.956191922547623	False	0.00043433827286663265	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		6	6.0	160402.0	50638600.0	149845.0	51164400.0	151359.0	49698300.0	3	7.247405992626378e-05	-8.358452481471891	False	0.00045988758303525806	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	10	10.0	410369000.0	482373000.0	419652000.0	474815000.0	412002000.0	475545000.0	0	8.586377862243478e-05	-0.20607788826547535	False	0.00048543689320388353	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8.0	745085000.0	595146000.0	731324000.0	609496000.0	728946000.0	588543000.0	0	8.84488987184303e-05	0.29848657131576306	False	0.000510986203372509	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS	Antithrombin-III	Antithrombin-III		14	14.0	160402.0	82472200.0	149845.0	80759800.0	151359.0	79871200.0	3	8.902585466564423e-05	-9.040691192145161	False	0.0005365355135411344	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A7M6	RL29_ECOLI	rpmC	50S ribosomal protein L29	5	5.0	315926000.0	431217000.0	298056000.0	439299000.0	301669000.0	425739000.0	0	9.210113145188874e-05	-0.5014798283236191	False	0.0005620848237097599	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		7	7.0	160402.0	57232600.0	149845.0	55867000.0	151359.0	55324600.0	3	0.00010271984139157145	-8.511221754933455	False	0.0005876341338783853	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		9	9.0	160402.0	39915400.0	149845.0	40102300.0	151359.0	41320500.0	3	0.00011942244930361143	-8.038156123147264	False	0.0006131834440470109	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS	Lactotransferrin	Lactotransferrin		22	22.0	160402.0	78001700.0	149845.0	75279500.0	151359.0	75810800.0	3	0.00011944890130420091	-8.955049388200658	False	0.0006387327542156362	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS	NEDD8	NEDD8		3	3.0	160402.0	57772500.0	149845.0	56215200.0	151359.0	55700100.0	3	0.00012189013990673178	-8.522005151801183	False	0.0006642820643842617	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5.0	474451000.0	289040000.0	457767000.0	281819000.0	479854000.0	258566000.0	0	0.00012986141789958285	0.7676302141129927	False	0.0006898313745528871	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		7	7.0	160402.0	76558200.0	149845.0	74021800.0	151359.0	73932800.0	3	0.00013275711185255806	-8.92592000699618	False	0.0007153806847215126	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS	Gamma-synuclein	Gamma-synuclein		8	8.0	160402.0	201389000.0	149845.0	193066000.0	151359.0	194332000.0	3	0.00017427445878094493	-10.316868126327114	False	0.000740929994890138	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0AD49	RAIA_ECOLI	raiA	Ribosome-associated inhibitor A	7	7.0	50790900.0	59061600.0	50515900.0	58181300.0	51774500.0	58774500.0	0	0.0001826349344962702	-0.2014199940364607	False	0.0007664793050587634	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		20	20.0	160402.0	76528900.0	149845.0	78675800.0	151359.0	74855600.0	3	0.0002086058481115659	-8.961134356865948	False	0.0007920286152273889	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		3	3.0	160402.0	14545700.0	149845.0	14881600.0	151359.0	15286400.0	3	0.00021000119879258466	-6.597911145319627	False	0.0008175779253960144	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		8	8.0	160402.0	38973500.0	149845.0	37131700.0	151359.0	37413000.0	3	0.00023087153161944116	-7.942045926880932	False	0.0008431272355646398	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS	Small	Small		15	15.0	160402.0	52298900.0	149845.0	55160500.0	151359.0	54183700.0	3	0.00024419601374750825	-8.451934233247199	False	0.0008686765457332653	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS	Fatty	Fatty		8	8.0	160402.0	73143600.0	149845.0	74271800.0	151359.0	70297700.0	3	0.0002664601280224709	-8.881550526707569	False	0.0008942258559018906	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS	Cytochrome	Cytochrome		5	5.0	160402.0	57380600.0	149845.0	55032900.0	151359.0	58350700.0	3	0.00030083541213022177	-8.531127859944913	False	0.0009197751660705161	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P00709ups|LALBA_HUMAN_UPS	Alpha-lactalbumin	Alpha-lactalbumin		1	1.0	160402.0	35865400.0	149845.0	38029500.0	151359.0	37470800.0	3	0.00030760194206803823	-7.914427267517977	False	0.0009453244762391415	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		11	11.0	160402.0	33696100.0	149845.0	31900000.0	151359.0	32067400.0	3	0.00031230500714867664	-7.725013694631729	False	0.0009708737864077671	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P77348	MPPA_ECOLI	mppA	Periplasmic murein peptide-binding protein	14	14.0	23659000.0	25127500.0	23388100.0	24970300.0	23548700.0	25028600.0	0	0.0003150290244367469	-0.08973761617871484	False	0.0009964230965763925	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	14	14.0	8562830.0	9450620.0	8721100.0	9384510.0	8652210.0	9294010.0	0	0.0003455954729586285	-0.11710166193690025	False	0.001021972406745018	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		7	7.0	160402.0	52884300.0	149845.0	52057100.0	151359.0	55416700.0	3	0.0003592912598335191	-8.440419537222288	False	0.0010475217169136435	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS	Serum	Serum		21	21.0	1027010.0	132852000.0	149845.0	141917000.0	151359.0	134355000.0	2	0.0003741240720779278	-8.266906750307232	False	0.0010730710270822688	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS	Myoglobin	Myoglobin		8	8.0	160402.0	82145700.0	149845.0	82381800.0	151359.0	77533500.0	3	0.0003838081252850102	-9.03449296447555	False	0.0010986203372508941	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4.0	219140000.0	195267000.0	216218000.0	191557000.0	219368000.0	189981000.0	0	0.0003902231998388373	0.1828076007646879	False	0.0011241696474195199	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P06732ups|KCRM_HUMAN_UPS	Creatine	Creatine		16	16.0	160402.0	50212200.0	149845.0	47869800.0	151359.0	46888900.0	3	0.00041852373372357963	-8.294885645478184	False	0.0011497189575881452	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A7S3	RS12_ECOLI	rpsL	30S ribosomal protein S12	3	3.0	460166000.0	343512000.0	455020000.0	341516000.0	474125000.0	334754000.0	0	0.0004207308154543723	0.4461088070566419	False	0.0011752682677567707	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	17	17.0	28327500.0	33515300.0	27687300.0	32618600.0	28817600.0	32676600.0	0	0.000473286525437637	-0.2200489786168087	False	0.001200817577925396	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4.0	3241570.0	3772470.0	3229940.0	3872990.0	3355840.0	3874770.0	0	0.0004938492944990554	-0.22929517698133997	False	0.0012263668880940217	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A7F6	SPED_ECOLI	speD	S-adenosylmethionine decarboxylase proenzyme	5	5.0	21073200.0	25085100.0	20240800.0	24407800.0	20360600.0	24113900.0	0	0.0005352266369443605	-0.25516259886414255	False	0.001251916198262647	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		16	16.0	160402.0	65882500.0	149845.0	62633500.0	151359.0	60878000.0	3	0.0005413737193446531	-8.680512935231345	False	0.0012774655084312723	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	6	6.0	278443000.0	180786000.0	277627000.0	163068000.0	301303000.0	174593000.0	0	0.0005654000989156226	0.7257264729840202	False	0.0013030148185998978	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P01375ups|TNFA_HUMAN_UPS	Tumor	Tumor		7	7.0	160402.0	53229300.0	149845.0	52450300.0	151359.0	49188100.0	3	0.0005778636430806381	-8.390158587906404	False	0.0013285641287685234	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5.0	5108150.0	6327890.0	5367240.0	6647270.0	5277640.0	6544080.0	0	0.0006068208419114366	-0.3092675323390897	False	0.0013541134389371489	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A855	TOLB_ECOLI	tolB	Protein TolB	17	17.0	80640500.0	72619800.0	79783600.0	70871200.0	82041200.0	72834500.0	0	0.000661722593944829	0.1645745560645446	False	0.0013796627491057742	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AEG4	DSBA_ECOLI	dsbA	Thiol:disulfide interchange protein DsbA	6	6.0	20147500.0	24317100.0	18730500.0	25575100.0	19627200.0	24759500.0	0	0.0006710658617050358	-0.35161025583785754	False	0.0014052120592743995	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS	Insulin-like	Insulin-like		1	1.0	160402.0	37999500.0	149845.0	35443300.0	151359.0	38698600.0	3	0.000705523173568611	-7.924441294243852	False	0.0014307613694430252	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS	Superoxide	Superoxide		2	2.0	160402.0	29945000.0	149845.0	32228200.0	151359.0	32656500.0	3	0.0007149016023411703	-7.682533185288041	False	0.0014563106796116505	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		4	4.0	160402.0	14620800.0	149845.0	13375700.0	151359.0	14311400.0	3	0.0007185992348420185	-6.518121291065303	False	0.001481859989780276	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P36929	RSMB_ECOLI	rsmB	Ribosomal RNA small subunit methyltransferase B	3	3.0	3482380.0	1756710.0	3631630.0	1803700.0	3239560.0	2146560.0	0	0.0007844740237127416	0.8593314228792585	False	0.0015074092999489016	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	10	10.0	194795000.0	226151000.0	201417000.0	222169000.0	199864000.0	226264000.0	0	0.0008043363620011695	-0.17850181367448742	False	0.0015329586101175269	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		16	16.0	160402.0	48441500.0	149845.0	43929900.0	151359.0	47528600.0	3	0.0008767040323410898	-8.243518270768039	False	0.0015585079202861524	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS	GTPase	GTPase		8	8.0	160402.0	54217700.0	149845.0	48875000.0	151359.0	51268200.0	3	0.0009058686522737989	-8.385429668903663	False	0.0015840572304547777	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4.0	47008900.0	39133500.0	45291500.0	36882500.0	45504400.0	37415800.0	0	0.0009143763558316187	0.2808009918532568	False	0.0016096065406234034	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5.0	160402.0	46608100.0	149845.0	41892200.0	151359.0	44389800.0	3	0.0009507997615650037	-8.169355939494173	False	0.0016351558507920287	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	4	4.0	7914290.0	10298700.0	7841460.0	10272900.0	7173960.0	10815000.0	0	0.0009531570590415882	-0.45293064653471377	False	0.001660705160960654	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	11	11.0	50091600.0	53514800.0	49277700.0	53056900.0	49356600.0	53132900.0	0	0.0009677604639274663	-0.10274995890951065	False	0.0016862544711292796	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	30	30.0	97438100.0	106495000.0	96448500.0	105503000.0	98533100.0	106411000.0	0	0.0009907248886686113	-0.12284060762747523	False	0.001711803781297905	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P77258	NEMA_ECOLI	nemA	N-ethylmaleimide reductase	13	13.0	20670900.0	22675900.0	20810100.0	22350000.0	21060000.0	22213500.0	0	0.0010754601686009792	-0.10450456353831146	False	0.0017373530914665306	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6.0	104579000.0	100147000.0	103426000.0	100723000.0	104234000.0	99773200.0	0	0.0011168062362223758	0.05459841963719802	False	0.001762902401635156	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	10	10.0	62608200.0	54727200.0	60528300.0	54968300.0	61195200.0	53027700.0	0	0.001138425854887226	0.1798842406954379	False	0.0017884517118037812	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1.0	426234.0	812249.0	434481.0	701179.0	349849.0	761202.0	0	0.0012152700502725139	-0.9099525364741623	False	0.001814001021972407	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS	Pro-Epidermal	Pro-Epidermal		1	1.0	160402.0	20903300.0	149845.0	22575400.0	151359.0	23576500.0	3	0.0012314221845279932	-7.182543428033066	False	0.0018395503321410323	True	True	Human	True	False	False	True	diann231	manual	min	1.660964047443681
P0A8M3	SYT_ECOLI	thrS	Threonine--tRNA ligase	28	28.0	87630900.0	95840500.0	87159300.0	94084400.0	89245000.0	96281900.0	0	0.0013319383438583114	-0.11632767342726998	False	0.0018650996423096578	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1.0	1218190.0	1831990.0	1289760.0	1856190.0	1083000.0	2039790.0	0	0.0013751669453488237	-0.6736583713553789	False	0.001890648952478283	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2.0	786226.0	644440.0	749942.0	594461.0	784455.0	607074.0	0	0.0014570304224903754	0.33012915198395404	False	0.0019161982626469086	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	13	13.0	9694010.0	10741300.0	9614300.0	10472700.0	9816920.0	10531100.0	0	0.0014651507012327476	-0.12426447987548178	False	0.0019417475728155341	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AAS7	YBCJ_ECOLI	ybcJ	Uncharacterized protein YbcJ	3	3.0	18107000.0	19678400.0	17809500.0	19564100.0	17459600.0	20134200.0	0	0.0014700609298535167	-0.1537030175930109	False	0.0019672968829841596	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A7L3	RL20_ECOLI	rplT	50S ribosomal protein L20	7	7.0	621409000.0	709188000.0	596943000.0	730075000.0	616148000.0	697012000.0	0	0.0015359417966562623	-0.21971047071576877	False	0.001992846193152785	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2.0	6919800.0	5450460.0	6945450.0	5657920.0	7292140.0	5621770.0	0	0.0015533165202326078	0.3387112854862492	False	0.0020183955033214102	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7.0	341698000.0	389104000.0	338577000.0	378592000.0	351613000.0	391119000.0	0	0.001563812062192424	-0.16736387374863174	False	0.002043944813490036	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7.0	94273900.0	108095000.0	95843800.0	107657000.0	92146000.0	106260000.0	0	0.001624795719982675	-0.19007084677576921	False	0.0020694941236586613	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	8	8.0	186110000.0	211920000.0	184925000.0	207566000.0	191577000.0	205565000.0	0	0.0017494695388895077	-0.15183358453912227	False	0.002095043433827287	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P22634	MURI_ECOLI	murI	Glutamate racemase	5	5.0	6006490.0	4821980.0	6021550.0	4560530.0	5946070.0	4762230.0	0	0.0020769586747236054	0.34565467819363616	False	0.0021205927439959123	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	21	21.0	31949400.0	29432100.0	31575700.0	29003600.0	32680800.0	28485600.0	0	0.0020964099288725588	0.14641562086762225	False	0.0021461420541645376	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P03004	DNAA_ECOLI	dnaA	Chromosomal replication initiator protein DnaA	12	12.0	6396260.0	7307620.0	6387120.0	7166660.0	6496670.0	7419910.0	0	0.002099104561706571	-0.1834392836722372	False	0.002171691364333163	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P33018	SFGH2_ECOLI	yeiG	S-formylglutathione hydrolase YeiG	1	1.0	160402.0	3210550.0	149845.0	3067060.0	151359.0	2760520.0	3	0.0021369513567239553	-4.291290426662044	False	0.0021972406745017882	True	True	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	3	3.0	2804560.0	3356190.0	2672420.0	3570860.0	2502170.0	3541990.0	0	0.0021532351922975202	-0.39182218185908413	False	0.002222789984670414	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P45577	PROQ_ECOLI	proQ	ProP effector	12	12.0	109748000.0	119710000.0	106730000.0	117427000.0	109733000.0	118685000.0	0	0.0021845037560707338	-0.12535028199731466	False	0.0022483392948390397	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	26	26.0	81639400.0	76332400.0	80697200.0	76240700.0	82597000.0	75324700.0	0	0.002199090809102034	0.10400369874887219	False	0.002273888605007665	True	False	Ecoli	False	True	False	True	diann231	manual	min	1.660964047443681
P0A8P3	FETP_ECOLI	yggX	Probable Fe(2+)-trafficking protein	9	9.0	58384200.0	64842100.0	57783100.0	62970600.0	58867200.0	64268900.0	0	0.0023956125786158285	-0.13408001503407532	False	0.0022994379151762903	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
