Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P06986	P06986		hisC		4.65588e+06	4.57145e+06	4.67896e+06	4.93525e+06	5.00788e+06	4.65982e+06
P06987	P06987		hisB		1.06239e+06	1.03773e+06	1.0403e+06	943700	995302	930495
P06988	P06988		hisD		1.89409e+06	1.78757e+06	1.94193e+06	1.82866e+06	1.88528e+06	1.72498e+06
P06992	P06992		rsmA		3.07718e+06	3.09988e+06	3.18941e+06	3.24542e+06	3.39683e+06	3.55517e+06
P06993	P06993		malT		406718	449217	389852	428339	417435	393714
P06996	P06996		ompC		1.89634e+08	1.89633e+08	1.93445e+08	1.90739e+08	1.82075e+08	1.88499e+08
P06999	P06999		pfkB		1.17874e+06	1.07577e+06	1.10894e+06	1.12727e+06	1.17202e+06	1.10311e+06
P07000	P07000		pldB		519114	579714	561052	646085	638714	524462
P07001	P07001		pntA		4.67797e+06	4.72436e+06	4.75591e+06	4.59722e+06	4.38674e+06	4.60641e+06
P07003	P07003		poxB		2.5046e+06	2.41303e+06	2.41133e+06	2.49944e+06	2.37868e+06	2.35295e+06
P07004	P07004		proA		2.81862e+07	2.75743e+07	2.78608e+07	2.74567e+07	2.65721e+07	2.58735e+07
P07012	P07012		prfB		8.70593e+06	8.48693e+06	8.77438e+06	7.69751e+06	8.04079e+06	8.11321e+06
P07014	P07014		sdhB		4.71622e+06	4.74034e+06	4.67893e+06	4.52311e+06	4.38264e+06	4.32598e+06
P07017	P07017		tar		1.0716e+07	1.07799e+07	1.06118e+07	1.13368e+07	1.06953e+07	1.14368e+07
P07021	P07021		yfiB		896954	1.02809e+06	846190	1.05862e+06	993255	1.12611e+06
P07023	P07023		tyrA		1.88752e+06	1.94962e+06	1.81579e+06	2.00893e+06	1.86428e+06	1.84316e+06
P07024	P07024		ushA		4.89064e+06	5.15712e+06	5.08249e+06	5.09294e+06	5.19845e+06	4.89867e+06
P07026	P07026		sdiA		1.80485e+06	1.77944e+06	1.70849e+06	1.83958e+06	1.96097e+06	2.02562e+06
P07117	P07117		putP		445102	444116	429879	448656	376511	470819
P07118	P07118		valS		2.73225e+07	2.71432e+07	2.71681e+07	2.68188e+07	2.71111e+07	2.67863e+07
P07330	P07330		cheB		1.27584e+06	1.17357e+06	1.30792e+06	1.23268e+06	1.09015e+06	1.1533e+06
P07363	P07363		cheA		5.39452e+06	5.50654e+06	5.51557e+06	5.13783e+06	5.28074e+06	5.0408e+06
P07395	P07395		pheT		1.86359e+07	1.91135e+07	1.90706e+07	1.8731e+07	1.88912e+07	1.8675e+07
P07604	P07604		tyrR		8.40585e+06	8.41919e+06	8.14198e+06	8.78053e+06	8.79222e+06	8.30376e+06
P07639	P07639		aroB		3.7383e+06	3.83324e+06	3.83566e+06	3.67556e+06	3.61109e+06	3.3224e+06
P07648	P07648		recC		641581	692323	625429	770074	690159	701000
P07649	P07649		truA		2.05448e+06	1.95475e+06	2.07628e+06	1.84495e+06	1.93145e+06	1.95536e+06
P07650	P07650		deoA		7.41162e+06	7.49513e+06	7.46448e+06	7.32011e+06	7.26934e+06	7.2848e+06
P07658	P07658		fdhF		1.04464e+06	1.01833e+06	1.00257e+06	1.00588e+06	1.03005e+06	980402
P07762	P07762		glgB		2.844e+06	2.87942e+06	2.72229e+06	2.78194e+06	2.7722e+06	2.6883e+06
P07813	P07813		leuS		1.55154e+07	1.535e+07	1.58023e+07	1.50477e+07	1.49865e+07	1.47547e+07
P07821	P07821		fhuC		471224	883635	644396	239205		
P07822	P07822		fhuD		441028	397141	413136	413995	451280	350174
P07862	P07862		ddlB		6.11943e+06	5.69773e+06	6.06037e+06	5.89877e+06	5.93719e+06	5.90833e+06
P07913	P07913		tdh		5.6625e+06	5.54398e+06	5.7369e+06	5.50784e+06	5.60023e+06	5.79474e+06
P08178	P08178		purM		1.94003e+06	2.01846e+06	1.8695e+06	1.62135e+06	1.80156e+06	1.52807e+06
P08179	P08179		purN		2.59147e+06	2.47265e+06	2.52879e+06	2.59391e+06	2.72282e+06	2.51214e+06
P08189	P08189		fimF		1.11368e+06	1.08298e+06	1.13347e+06	1.16441e+06	1.05725e+06	1.19695e+06
P08190	P08190		fimG		2.34676e+06	2.34306e+06	2.34074e+06	2.45987e+06	2.20783e+06	2.28164e+06
P08191	P08191		fimH		2.86102e+06	2.99283e+06	3.00344e+06	3.2011e+06	3.0358e+06	3.30681e+06
P08192	P08192		folC		4.28894e+06	4.27781e+06	4.27242e+06	4.22224e+06	4.33852e+06	4.05029e+06
P08200	P08200		icd		2.49223e+07	2.32227e+07	2.46326e+07	2.22275e+07	2.27663e+07	2.22721e+07
P08201	P08201		nirB		4.68279e+06	4.62972e+06	4.52229e+06	4.41877e+06	4.53314e+06	4.59855e+06
P08244	P08244		pyrF		8.3423e+06	8.65165e+06	8.47927e+06	8.44114e+06	8.55089e+06	8.40305e+06
P08245	P08245		yciH		756453	809253	845390	818745	847170	943866
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				1.10902e+07	1.10999e+07	1.08842e+07	2.0864e+07	2.08441e+07	2.02059e+07
P08312	P08312		pheS		1.40143e+07	1.3841e+07	1.422e+07	1.38524e+07	1.35461e+07	1.36444e+07
P08331	P08331		cpdB		2.75417e+06	2.77902e+06	2.74098e+06	2.78729e+06	2.68038e+06	2.79014e+06
P08337	P08337		mutT		895249	896640	854588	812180	835230	791329
P08373	P08373		murB		1.77288e+06	1.74523e+06	1.84532e+06	1.86154e+06	1.83346e+06	1.82222e+06
P08390	P08390		usg		5.33038e+06	5.46024e+06	5.82356e+06	5.47129e+06	5.42693e+06	5.67077e+06
P08395	P08395		sppA		2.08083e+06	2.12507e+06	2.12937e+06	2.1073e+06	2.15182e+06	2.15474e+06
P08506	P08506		dacC		6.10966e+06	5.81998e+06	6.17759e+06	6.05287e+06	6.10046e+06	6.05761e+06
P08622	P08622		dnaJ		6.31862e+06	6.168e+06	6.25761e+06	6.09539e+06	5.98129e+06	5.95962e+06
P08660	P08660		lysC		2.46667e+06	2.47459e+06	2.34028e+06	2.57097e+06	2.57714e+06	2.58974e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				1.03617e+07	1.06354e+07	1.08286e+07	1.95468e+07	1.94113e+07	1.94234e+07
P08839	P08839		ptsI		3.59124e+07	3.61927e+07	3.62106e+07	3.4453e+07	3.39417e+07	3.3516e+07
P08956	P08956		hsdR		2.4778e+06	2.44012e+06	2.31456e+06	2.47674e+06	2.45964e+06	2.55764e+06
P08957	P08957		hsdM		8.3329e+06	8.29164e+06	8.24361e+06	8.2592e+06	8.30839e+06	8.30366e+06
P08997	P08997		aceB		947249	1.02958e+06	976199	1.03429e+06	1.05045e+06	969514
P09029	P09029		purK		1.37454e+06	1.27601e+06	1.22331e+06	1.29089e+06	1.30045e+06	1.27623e+06
P09030	P09030		xthA		2.8149e+06	2.78808e+06	2.9079e+06	2.7114e+06	2.63501e+06	2.58273e+06
