Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0A9T8	P0A9T8		ybbA		826886	755796	843565	855309	901661	861879
P0A9U1	P0A9U1		ybhF		608689	644555	617128	558556	608914	618068
P0A9U3	P0A9U3		ybiT		6.23388e+06	6.17522e+06	6.43596e+06	6.13468e+06	6.37977e+06	6.20383e+06
P0A9V1	P0A9V1		lptB		5.19575e+06	5.3321e+06	5.41342e+06	5.18303e+06	5.38857e+06	5.41589e+06
P0A9W0	P0A9W0		ulaR			1.29081e+06	1.10648e+06		1.13417e+06	2.84787e+06
P0A9W3	P0A9W3		yjjK		9.13854e+06	9.16025e+06	9.01895e+06	8.82162e+06	9.07775e+06	8.68607e+06
P0A9W6	P0A9W6		yrbA		1.37614e+07	1.37789e+07	1.3439e+07	1.31392e+07	1.23074e+07	1.37686e+07
P0A9W9	P0A9W9		yrdA		5.24306e+06	5.12277e+06	5.50478e+06	5.11649e+06	5.45937e+06	5.5412e+06
P0A9X4	P0A9X4		mreB		1.13206e+07	1.13824e+07	1.1645e+07	1.12292e+07	1.16876e+07	1.13827e+07
P0A9X9	P0A9X9		cspA		3.22718e+07	3.28079e+07	3.0857e+07	3.25272e+07	3.09875e+07	3.03423e+07
P0A9Y6	P0A9Y6		cspC		1.89159e+08	1.85886e+08	1.94372e+08	1.91547e+08	1.88943e+08	1.91948e+08
P0A9Z1	P0A9Z1		glnB		1.46557e+07	1.44176e+07	1.42218e+07	1.4875e+07	1.39501e+07	1.38292e+07
P0AA04	P0AA04		ptsH		5.36651e+07	5.0231e+07	5.62961e+07	5.1947e+07	5.87407e+07	5.41961e+07
P0AA10	P0AA10		rplM		7.10953e+07	7.3436e+07	7.03228e+07	7.07643e+07	7.20648e+07	7.30749e+07
P0AA16	P0AA16		ompR		1.07535e+07	1.05756e+07	1.09143e+07	1.08407e+07	1.09316e+07	1.07703e+07
P0AA25	P0AA25		trxA		3.03323e+07	2.94752e+07	2.72316e+07	2.94009e+07	2.82139e+07	2.68739e+07
P0AA31	P0AA31		yedF		3.74966e+06	3.97558e+06	3.96505e+06	4.07208e+06	4.07966e+06	4.04906e+06
P0AA39	P0AA39		rluC		1.76532e+06	1.68558e+06	1.70489e+06	1.73206e+06	1.53985e+06	1.61414e+06
P0AA43	P0AA43		rsuA		4.93974e+06	4.94727e+06	4.58118e+06	5.03477e+06	4.68181e+06	4.69689e+06
P0AA53	P0AA53		qmcA		1.92417e+06	2.12834e+06	2.0162e+06	2.03651e+06	1.89496e+06	2.0109e+06
P0AA86	P0AA86		dsbE		3.17214e+06	3.10656e+06	3.10252e+06	3.01428e+06	2.93511e+06	3.20948e+06
P0AA91	P0AA91		yeaY		1.59401e+06	1.68216e+06	1.57176e+06	1.59941e+06	1.58208e+06	1.61556e+06
P0AA93	P0AA93		ypdA		382108	411926	280831	328836	323049	166459
P0AA95	P0AA95		yacC		1.12268e+06	1.07297e+06	1.11847e+06	1.19151e+06	1.07209e+06	1.16919e+06
P0AA97	P0AA97		yaeQ		963894	1.06238e+06	1.04412e+06	1.02461e+06	1.06205e+06	1.09944e+06
P0AAA1	P0AAA1		yagU		3.78624e+06	3.81839e+06	3.90773e+06	3.99051e+06	3.88391e+06	3.91076e+06
P0AAB4	P0AAB4		ubiD		2.44617e+06	2.46803e+06	2.63548e+06	2.8706e+06	2.1012e+06	2.21475e+06
P0AAB6	P0AAB6		galF		1.34692e+07	1.26661e+07	1.27296e+07	1.3257e+07	1.27352e+07	1.31465e+07
P0AAB8	P0AAB8		uspD		3.74712e+06	3.66402e+06	3.17824e+06	3.65459e+06	3.09094e+06	3.00892e+06
P0AAC0	P0AAC0		uspE		5.54486e+06	5.66327e+06	5.40887e+06	5.77385e+06	5.35705e+06	5.29529e+06
P0AAC8	P0AAC8		iscA		6.85893e+06	7.00124e+06	7.02297e+06	7.20187e+06	7.02604e+06	6.72526e+06
P0AAD6	P0AAD6		sdaC		200906	183295	221808	229903	168829	217456
P0AAF6	P0AAF6		artP		1.22378e+06	1.01619e+06	1.1758e+06	1.19083e+06	1.19979e+06	1.18842e+06
P0AAG3	P0AAG3		gltL		581310	589239	521864	461843	544042	354506
P0AAH0	P0AAH0		pstB		1.12522e+06	1.13314e+06	1.02015e+06	1.06453e+06	1.07199e+06	1.01094e+06
P0AAH8	P0AAH8		sapF		565876	645843	524756	638248	480010	512697
P0AAI3	P0AAI3		ftsH		1.30449e+07	1.28884e+07	1.31842e+07	1.26895e+07	1.28102e+07	1.30273e+07
P0AAI5	P0AAI5		fabF		3.37536e+07	3.3166e+07	3.38359e+07	3.36205e+07	3.44594e+07	3.42785e+07
P0AAI9	P0AAI9		fabD		5.19983e+06	5.14923e+06	5.48593e+06	5.06503e+06	5.23427e+06	5.48939e+06
P0AAJ3	P0AAJ3		fdnH		4.65299e+06	4.74243e+06	4.94733e+06	4.70221e+06	4.84477e+06	4.79114e+06
P0AAJ5	P0AAJ5		fdoH		3.32225e+06	3.34131e+06	3.22612e+06	3.36081e+06	3.27266e+06	3.21949e+06
P0AAJ8	P0AAJ8		hybA		1.8491e+06	2.00057e+06	2.0225e+06	1.96506e+06	2.02298e+06	2.07565e+06
P0AAK1	P0AAK1		hycB		1.43472e+06	1.43996e+06	1.58548e+06	1.53312e+06	1.61273e+06	1.57594e+06
P0AAN1	P0AAN1		hybE		1.19298e+06	1.14335e+06	1.26071e+06	1.18194e+06	1.296e+06	1.18117e+06
P0AAN3	P0AAN3		hypB		2.69143e+06	2.80796e+06	2.78692e+06	2.78002e+06	2.79784e+06	2.84998e+06
P0AAN5	P0AAN5		yaiA		1.49067e+06	1.41439e+06	1.40594e+06	1.38778e+06	1.50268e+06	1.50087e+06
P0AAN9	P0AAN9		iraP		205827	271119	205260	253656	226649	261413
P0AAP3	P0AAP3		frmR		4.02467e+06	4.06887e+06	3.73555e+06	4.02832e+06	3.73903e+06	3.77392e+06
P0AAQ2	P0AAQ2		yajD		4.86635e+06	5.11562e+06	5.43301e+06	4.8366e+06	5.18346e+06	5.33364e+06
P0AAR3	P0AAR3		ybaK		1.63147e+06	1.67259e+06	1.57409e+06	1.72154e+06	1.6399e+06	1.54488e+06
P0AAS0	P0AAS0		ylaC		420748	393459	405367	460421	414878	419251
P0AAS7	P0AAS7		ybcJ		3.04945e+06	3.04104e+06	2.53629e+06	3.12575e+06	2.66896e+06	2.58065e+06
P0AAT2	P0AAT2		ybdF		718964	665714	767737	724758	692358	715788
P0AAT4	P0AAT4		mscM		1.94243e+06	1.98897e+06	1.94306e+06	1.97169e+06	1.95501e+06	2.07008e+06
P0AAT6	P0AAT6		rsfS		3.39615e+06	3.57904e+06	3.3433e+06	3.40682e+06	3.2289e+06	3.51874e+06
P0AAT9	P0AAT9		ybeL		7.64298e+06	7.67203e+06	7.78348e+06	7.56365e+06	7.82004e+06	7.43705e+06
P0AAU7	P0AAU7		ybfE		1.77011e+06	1.61093e+06	1.43004e+06	1.8671e+06	1.53314e+06	1.45655e+06
P0AAV4	P0AAV4		ybgJ		1.16988e+06	1.23684e+06	1.30057e+06	1.24463e+06	1.21989e+06	1.20656e+06
P0AAX8	P0AAX8		ybiS		5.40132e+06	5.34857e+06	5.35665e+06	5.41319e+06	5.38842e+06	5.24614e+06
P0AAZ4	P0AAZ4		rarA		2.953e+06	3.15291e+06	2.89014e+06	3.08357e+06	3.03126e+06	3.19559e+06
P0AAZ7	P0AAZ7		ycaR		6.42333e+06	6.5472e+06	6.03205e+06	6.26129e+06	6.1047e+06	5.81065e+06
P0AB03	P0AB03		ycbJ		916712	794183	1.20798e+06	951668	1.19049e+06	1.11903e+06
P0AB10	P0AB10		ymbA		701451	664686	675066	763626	639075	780523
P0AB12	P0AB12		yccF			603350		474230	467362	
P0AB14	P0AB14		yccJ		2.84525e+06	2.84197e+06	2.81119e+06	2.76476e+06	2.88583e+06	2.91643e+06
P0AB18	P0AB18		tusE		1.66091e+06	1.81913e+06	1.70912e+06	1.74631e+06	1.74992e+06	1.70964e+06
P0AB24	P0AB24		efeO		4.71296e+06	4.7434e+06	4.66315e+06	4.67707e+06	4.85533e+06	4.63635e+06
P0AB26	P0AB26		yceB		2.49166e+06	2.55651e+06	2.28304e+06	2.53845e+06	2.40262e+06	2.15537e+06
P0AB28	P0AB28		yceD		8.8687e+06	8.65634e+06	9.15154e+06	8.71532e+06	8.82857e+06	8.98109e+06
P0AB38	P0AB38		lpoB		5.02114e+06	4.98332e+06	5.85485e+06	5.30118e+06	5.73432e+06	5.87422e+06
P0AB43	P0AB43		ycgL		1.13173e+06	1.17953e+06	1.05063e+06	1.21866e+06	1.14543e+06	1.06827e+06
P0AB46	P0AB46		ymgD		1.80731e+06	1.90967e+06	1.96019e+06	1.75323e+06	1.96245e+06	1.79603e+06
P0AB52	P0AB52		ychN		2.49348e+06	2.53976e+06	2.61903e+06	2.68021e+06	2.50841e+06	2.25589e+06
P0AB55	P0AB55		yciI		4.29392e+06	4.37178e+06	4.37606e+06	4.12626e+06	4.4853e+06	4.2208e+06
P0AB58	P0AB58		yciM		491660	468935	433453	515797	412416	374126
P0AB61	P0AB61		yciN		4.89545e+06	5.19623e+06	5.46043e+06	5.23337e+06	5.4233e+06	5.52275e+06
P0AB67	P0AB67		pntB		1.98691e+06	1.97451e+06	1.93174e+06	1.96106e+06	1.7597e+06	1.81492e+06
P0AB71	P0AB71		fbaA		1.73261e+08	1.72562e+08	1.54657e+08	1.72363e+08	1.58838e+08	1.53676e+08
P0AB77	P0AB77		kbl		1.75546e+07	1.7127e+07	1.77397e+07	1.73318e+07	1.73315e+07	1.79904e+07
P0AB80	P0AB80		ilvE		7.27534e+06	7.40415e+06	7.20707e+06	7.19183e+06	7.19905e+06	7.05546e+06
P0AB83	P0AB83		nth		1.56e+06	1.68138e+06	1.63546e+06	1.55281e+06	1.49827e+06	1.47531e+06
P0AB89	P0AB89		purB		9.39052e+06	9.50541e+06	9.16574e+06	9.49701e+06	9.27622e+06	9.06706e+06
P0AB91	P0AB91		aroG		3.41648e+06	3.55338e+06	3.38605e+06	3.45747e+06	3.22086e+06	3.46864e+06
P0AB96	P0AB96		arsC		388732	424488	394905	301127	425406	391085
P0AB98	P0AB98		atpB		594946	584778	478670	595865	560473	562584
P0ABA0	P0ABA0		atpF		2.45637e+07	2.45353e+07	2.52126e+07	2.46937e+07	2.44417e+07	2.48264e+07
P0ABA4	P0ABA4		atpH		2.40877e+07	2.42562e+07	2.40455e+07	2.41683e+07	2.37334e+07	2.33522e+07
P0ABA6	P0ABA6		atpG		3.44466e+07	3.37801e+07	3.24135e+07	3.38778e+07	3.33282e+07	3.10599e+07
P0ABB0	P0ABB0		atpA		5.88599e+07	5.88487e+07	5.76381e+07	5.91838e+07	5.68648e+07	5.68413e+07
P0ABB4	P0ABB4		atpD		6.56355e+07	6.51667e+07	6.54863e+07	6.52758e+07	6.32779e+07	6.48247e+07
P0ABB8	P0ABB8		mgtA		799778	826502	831734	742054	816123	807926
P0ABC3	P0ABC3		hflC		7.79279e+06	7.84114e+06	7.92926e+06	7.86508e+06	7.79965e+06	7.95891e+06
P0ABC7	P0ABC7		hflK		1.87075e+07	1.87611e+07	1.82421e+07	1.87294e+07	1.82901e+07	1.82692e+07
P0ABD3	P0ABD3		bfr		7.35065e+06	7.49167e+06	7.12953e+06	7.42398e+06	7.20726e+06	7.32818e+06
P0ABD5	P0ABD5		accA		1.61917e+07	1.57224e+07	1.62421e+07	1.55834e+07	1.60846e+07	1.62757e+07
P0ABD8	P0ABD8		accB		3.48895e+07	3.39805e+07	3.53405e+07	3.4845e+07	3.47438e+07	3.47964e+07
P0ABE2	P0ABE2		bolA		3.40818e+06	3.6661e+06	3.6696e+06	3.50723e+06	3.74109e+06	3.63729e+06
P0ABF1	P0ABF1		pcnB		2.62375e+06	2.60207e+06	2.59823e+06	2.61435e+06	2.62425e+06	2.51285e+06
P0ABF6	P0ABF6		cdd		7.08162e+06	7.31028e+06	7.70069e+06	7.37382e+06	7.17362e+06	7.45462e+06
P0ABG4	P0ABG4		ftsW		720313	578475	662382	706336	576971	704296
P0ABH0	P0ABH0		ftsA		2.44366e+06	2.53011e+06	2.672e+06	2.42968e+06	2.56016e+06	2.52561e+06
P0ABH7	P0ABH7		gltA		1.12266e+07	1.08265e+07	1.06453e+07	1.10647e+07	1.05104e+07	1.06806e+07
P0ABH9	P0ABH9		clpA		1.03623e+07	1.03946e+07	1.01942e+07	1.04157e+07	1.03799e+07	1.02036e+07
P0ABI4	P0ABI4		corA		1.8634e+06	1.80415e+06	1.89941e+06	1.81168e+06	1.87758e+06	1.96653e+06
P0ABI8	P0ABI8		cyoB		2.38614e+06	2.39696e+06	2.56858e+06	2.10095e+06	2.4761e+06	2.59968e+06
P0ABJ1	P0ABJ1		cyoA		2.25048e+06	2.43524e+06	2.57499e+06	2.36287e+06	2.39413e+06	2.42835e+06
P0ABJ9	P0ABJ9		cydA		2.67275e+07	2.64687e+07	2.67846e+07	2.64007e+07	2.69957e+07	2.72936e+07
P0ABK2	P0ABK2		cydB		6.03502e+06	6.46075e+06	6.00694e+06	6.00585e+06	6.11964e+06	5.74594e+06
P0ABK5	P0ABK5		cysK		3.8564e+07	3.78981e+07	3.80753e+07	3.8141e+07	3.79444e+07	3.81456e+07
P0ABL5	P0ABL5		napC		771727	786719	1.01591e+06	834421	910288	1.09014e+06
P0ABN1	P0ABN1		dgkA		450721	474389	496983	385716	390342	473812
P0ABN5	P0ABN5		dcuA		3.68569e+06	3.68115e+06	3.77069e+06	3.67508e+06	3.60494e+06	3.55455e+06
P0ABN9	P0ABN9		dcuB		7.4837e+06	7.72312e+06	7.32951e+06	7.08888e+06	7.19344e+06	7.05184e+06
P0ABP8	P0ABP8		deoD		5.51609e+07	5.46789e+07	5.60174e+07	5.57598e+07	5.51897e+07	5.58673e+07
P0ABQ0	P0ABQ0		coaBC		2.96747e+06	3.0169e+06	2.78685e+06	2.9238e+06	2.69664e+06	2.42546e+06
P0ABQ2	P0ABQ2		garR		2.84703e+06	3.05828e+06	3.19115e+06	2.84148e+06	3.17615e+06	3.02303e+06
P0ABQ4	P0ABQ4		folA		2.67082e+06	2.60939e+06	2.75465e+06	2.86405e+06	2.69142e+06	2.88216e+06
P0ABS1	P0ABS1		dksA		2.77542e+07	2.63509e+07	2.62385e+07	2.65359e+07	2.70384e+07	2.65968e+07
P0ABS5	P0ABS5		dnaG		976966	921012	955065	957247	969864	1.0938e+06
P0ABT2	P0ABT2		dps		6.40296e+07	6.47418e+07	6.12604e+07	6.35238e+07	6.04953e+07	5.94727e+07
P0ABT5	P0ABT5		dusB		735276	676138	596177	706669	600073	577829
P0ABU0	P0ABU0		menB		1.08766e+07	1.09428e+07	1.09499e+07	1.10379e+07	1.11403e+07	1.15474e+07
P0ABU2	P0ABU2		ychF		1.61253e+07	1.6044e+07	1.63626e+07	1.601e+07	1.61556e+07	1.57976e+07
P0ABU5	P0ABU5		elbB		2.25098e+07	2.26488e+07	2.13265e+07	2.21672e+07	2.26655e+07	2.163e+07
P0ABU7	P0ABU7		exbB		2.37175e+06	2.37028e+06	2.50882e+06	2.27693e+06	2.49697e+06	2.48834e+06
P0ABU9	P0ABU9		tolQ		2.42836e+06	2.43055e+06	2.54171e+06	2.50053e+06	2.56304e+06	2.48374e+06
P0ABV2	P0ABV2		exbD		2.31159e+06	2.26841e+06	2.2254e+06	2.28072e+06	2.23724e+06	2.13806e+06
P0ABV6	P0ABV6		tolR		8.12512e+06	8.39758e+06	7.05894e+06	7.79834e+06	6.5722e+06	7.10762e+06
P0ABX2	P0ABX2		flgC		1.36384e+06	1.19159e+06	1.27517e+06	1.15741e+06	1.19473e+06	1.0982e+06
P0ABX5	P0ABX5		flgG		1.60386e+06	1.47307e+06	1.35448e+06	1.57531e+06	1.21601e+06	1.19564e+06
P0ABX8	P0ABX8		fliL		2.8366e+06	2.81924e+06	2.89334e+06	2.67803e+06	2.96395e+06	3.03097e+06
P0ABZ1	P0ABZ1		fliG		2.78295e+06	2.67269e+06	2.5806e+06	2.74506e+06	2.42401e+06	2.51242e+06
P0ABZ4	P0ABZ4		kdsC		5.53778e+06	5.35863e+06	4.73094e+06	5.37438e+06	4.75671e+06	4.98562e+06
P0ABZ6	P0ABZ6		surA		1.25949e+07	1.22256e+07	1.28388e+07	1.20475e+07	1.28252e+07	1.28371e+07
P0AC02	P0AC02		bamD		1.23274e+07	1.2043e+07	1.26945e+07	1.22505e+07	1.30784e+07	1.27218e+07
P0AC13	P0AC13		folP		7.52112e+06	7.42315e+06	7.50094e+06	7.30976e+06	7.49831e+06	7.42932e+06
P0AC19	P0AC19		folX		5.61959e+06	5.30786e+06	5.02645e+06	5.43999e+06	5.08443e+06	4.92791e+06
P0AC23	P0AC23		focA					786806		
P0AC28	P0AC28		ygfA		423962	413404	343944	402958	471112	445573
P0AC30	P0AC30		ftsX		1.9653e+06	1.99523e+06	2.16206e+06	1.94549e+06	2.01813e+06	2.00834e+06
P0AC33	P0AC33		fumA		3.49954e+06	3.52401e+06	3.49697e+06	3.25031e+06	3.41701e+06	3.46216e+06
P0AC38	P0AC38		aspA		1.41259e+08	1.43077e+08	1.45527e+08	1.43237e+08	1.44566e+08	1.46243e+08
P0AC41	P0AC41		sdhA		4.92744e+06	4.69763e+06	4.7339e+06	4.76581e+06	4.64747e+06	4.76702e+06
P0AC47	P0AC47		frdB		1.08318e+07	1.05435e+07	1.01682e+07	1.0491e+07	9.99201e+06	1.04288e+07
P0AC51	P0AC51		zur		2.23862e+06	2.39779e+06	2.60579e+06	2.40244e+06	2.47508e+06	2.46783e+06
P0AC53	P0AC53		zwf		1.25683e+07	1.2641e+07	1.20593e+07	1.25283e+07	1.21258e+07	1.239e+07
P0AC59	P0AC59		grxB		7.19531e+06	7.41361e+06	7.77339e+06	7.11442e+06	7.75885e+06	7.46851e+06
P0AC62	P0AC62		grxC		2.03183e+07	2.0861e+07	2.15024e+07	1.96454e+07	2.16206e+07	2.18217e+07
P0AC69	P0AC69		grxD		2.68964e+07	2.58662e+07	2.72492e+07	2.55149e+07	2.72509e+07	2.6126e+07
P0AC75	P0AC75		waaA		3.58946e+06	2.50171e+06	2.92452e+06	3.29614e+06	2.75015e+06	3.09884e+06
P0AC84	P0AC84		gloB		1.1693e+06	1.13298e+06	982161	1.14217e+06	848036	905154
P0AC86	P0AC86		glgP		1.88236e+06	1.84953e+06	1.85974e+06	1.9628e+06	1.83712e+06	1.8602e+06
P0AC92	P0AC92		gnsA		5.42425e+06	5.29201e+06	5.21732e+06	5.33014e+06	4.88836e+06	5.34572e+06
P0ACA3	P0ACA3		sspA		3.43406e+07	3.18472e+07	3.36694e+07	3.32254e+07	3.35278e+07	3.32262e+07
P0ACA7	P0ACA7		gstB		2.51966e+06	2.42835e+06	2.49781e+06	2.58544e+06	2.48623e+06	2.465e+06
P0ACB0	P0ACB0		dnaB		2.55373e+06	2.49362e+06	2.57994e+06	2.56273e+06	2.65256e+06	2.68835e+06
P0ACB2	P0ACB2		hemB		1.30773e+07	1.31501e+07	1.33148e+07	1.30104e+07	1.3122e+07	1.34247e+07
P0ACB4	P0ACB4		hemG		2.56759e+06	2.77343e+06	2.17545e+06	2.46091e+06	2.24583e+06	2.29951e+06
P0ACB7	P0ACB7		hemY		5.55986e+06	5.58992e+06	5.96086e+06	5.67231e+06	5.98944e+06	6.03871e+06
P0ACC3	P0ACC3		erpA		7.70187e+06	7.43003e+06	7.33634e+06	7.48188e+06	7.52061e+06	7.51197e+06
P0ACC7	P0ACC7		glmU		1.56472e+07	1.57837e+07	1.62704e+07	1.54822e+07	1.57626e+07	1.56455e+07
P0ACD4	P0ACD4		nifU		1.61962e+07	1.69185e+07	1.67131e+07	1.63579e+07	1.71487e+07	1.64299e+07
P0ACD8	P0ACD8		hyaB		6.02102e+06	5.98447e+06	6.08418e+06	6.00681e+06	6.17464e+06	6.11205e+06
P0ACE0	P0ACE0		hybC		1.29534e+07	1.29801e+07	1.32899e+07	1.3304e+07	1.34571e+07	1.34237e+07
P0ACE3	P0ACE3		hha		3.05827e+06	3.0472e+06	3.3346e+06	3.16299e+06	3.17831e+06	3.06081e+06
P0ACE7	P0ACE7		hinT		1.29877e+07	1.27733e+07	1.25814e+07	1.28426e+07	1.29182e+07	1.30254e+07
P0ACF0	P0ACF0		hupA		5.50383e+08	5.46568e+08	5.10723e+08	5.64736e+08	5.19268e+08	5.05533e+08
P0ACF4	P0ACF4		hupB		4.03367e+07	4.20873e+07	4.18609e+07	4.1855e+07	4.10555e+07	4.06948e+07
P0ACF8	P0ACF8		hns		5.38367e+07	5.50459e+07	5.18163e+07	5.30826e+07	4.8798e+07	5.22985e+07
P0ACG1	P0ACG1		stpA		1.49353e+07	1.48379e+07	1.54159e+07	1.51495e+07	1.5903e+07	1.53444e+07
P0ACI0	P0ACI0		rob		3.94965e+06	3.85516e+06	3.64213e+06	3.83991e+06	3.61822e+06	3.54175e+06
P0ACI6	P0ACI6		asnC		358593	259579	204095	222292	284452	289503
P0ACJ0	P0ACJ0		lrp		1.10661e+07	1.14238e+07	1.08493e+07	1.0974e+07	1.12887e+07	1.09261e+07
P0ACJ8	P0ACJ8		crp		2.6548e+07	2.6425e+07	2.77755e+07	2.52172e+07	2.76136e+07	2.71913e+07
P0ACK2	P0ACK2		agaR		1.09728e+06	1.08745e+06	919043	1.00324e+06	1.0197e+06	879540
P0ACL0	P0ACL0		glpR		2.29597e+06	2.36523e+06	2.19179e+06	2.49412e+06	2.21501e+06	2.10935e+06
P0ACL2	P0ACL2		exuR		2.87221e+06	2.5e+06	2.34611e+06	2.48017e+06	2.47563e+06	2.46283e+06
P0ACL9	P0ACL9		pdhR		3.59661e+06	3.50594e+06	3.65033e+06	3.46792e+06	3.47206e+06	3.66891e+06
P0ACM2	P0ACM2		ydfH		762330	636751	669025	748336	651806	647097
P0ACN2	P0ACN2		ytfH		485518	471914	582505	429065	551431	565146
P0ACN4	P0ACN4		allR		9.95025e+06	1.01424e+07	1.01403e+07	9.29214e+06	1.03192e+07	1.13621e+07
P0ACN7	P0ACN7		cytR		1.48884e+06	1.47056e+06	1.31319e+06	1.39303e+06	1.27696e+06	1.35184e+06
P0ACP1	P0ACP1		cra		3.49023e+06	3.51526e+06	3.60559e+06	3.60624e+06	3.62443e+06	3.55835e+06
P0ACP5	P0ACP5		gntR		1.12624e+06	1.20645e+06	1.27012e+06	1.24713e+06	1.45601e+06	1.46853e+06
P0ACP7	P0ACP7		purR		4.78969e+06	4.94306e+06	5.00253e+06	4.73492e+06	4.89439e+06	4.89858e+06
P0ACQ4	P0ACQ4		oxyR		5.20239e+06	5.08241e+06	5.06271e+06	5.21834e+06	5.08245e+06	5.19679e+06
P0ACR4	P0ACR4		yeiE		2.73849e+06	2.76819e+06	2.89643e+06	2.73175e+06	2.79768e+06	2.88148e+06
P0ACR9	P0ACR9		mprA		1.357e+07	1.37357e+07	1.39087e+07	1.42419e+07	1.39442e+07	1.3386e+07
P0ACS7	P0ACS7		rpiR		935542	850181	835668	908570	887344	881322
P0ACT6	P0ACT6		uidR		348932	288650	524028	240813	246363	521617
P0ACU0	P0ACU0		ybiH		812283	813440	820830	701704	784023	697472
P0ACU5	P0ACU5		fabR		3.22803e+06	3.32835e+06	3.30025e+06	3.10787e+06	3.36269e+06	3.31228e+06
P0ACU7	P0ACU7		yjdC		2.2583e+06	2.21518e+06	2.31167e+06	2.16605e+06	2.18378e+06	2.38304e+06
P0ACV8	P0ACV8		ymjA		624204	595373	483319	545052	534488	484479
P0ACX5	P0ACX5		ydhZ		2.74623e+06	2.88579e+06	2.8319e+06	2.6602e+06	2.7592e+06	3.0016e+06
P0ACY1	P0ACY1		ydjA		9.07655e+06	9.06154e+06	9.06819e+06	9.18112e+06	9.51078e+06	9.12526e+06
P0ACY3	P0ACY3		yeaG		1.39222e+06	1.37053e+06	1.31265e+06	1.40201e+06	1.33426e+06	1.33456e+06
P0ACY9	P0ACY9		yebG		640202	758644	958483	735076	908359	946697
P0ACZ2	P0ACZ2		etp		2.39891e+06	2.26184e+06	2.3518e+06	2.44432e+06	2.31036e+06	2.29854e+06
P0ACZ4	P0ACZ4		evgA		2.94997e+06	2.84677e+06	3.04477e+06	2.83796e+06	3.04645e+06	3.03349e+06
P0AD01	P0AD01		dcuR		970340	1.05658e+06	1.06783e+06	1.05746e+06	1.10932e+06	1.06793e+06
P0AD05	P0AD05		yecA		7.54036e+06	7.51746e+06	7.35468e+06	7.55903e+06	7.47384e+06	7.28768e+06
P0AD07	P0AD07		yecF		3.7217e+06	3.71583e+06	3.80173e+06	3.5905e+06	3.81046e+06	3.78572e+06
P0AD10	P0AD10		yecJ		3.76598e+06	3.84137e+06	3.75933e+06	3.82283e+06	4.13966e+06	4.08133e+06
P0AD12	P0AD12		yeeZ		1.10239e+07	1.10985e+07	1.11063e+07	1.13545e+07	1.14469e+07	1.09283e+07
P0AD24	P0AD24		yejL		4.3223e+06	4.94525e+06	3.8319e+06	4.35832e+06	4.53731e+06	4.19943e+06
P0AD27	P0AD27		yejM		2.27036e+06	2.49848e+06	2.36399e+06	2.40462e+06	1.71475e+06	2.82878e+06
P0AD33	P0AD33		yfcZ		3.88319e+07	3.87046e+07	4.44003e+07	3.87015e+07	4.51509e+07	4.44958e+07
P0AD37	P0AD37		yfeC		1.20377e+06	1.12361e+06	962779	1.21216e+06	963378	1.07852e+06
P0AD44	P0AD44		yfhG		891872	1.19933e+06	1.14062e+06	1.12668e+06	1.16384e+06	943768
P0AD49	P0AD49		raiA		8.2617e+06	8.28535e+06	6.95261e+06	8.75859e+06	7.09119e+06	6.60742e+06
P0AD57	P0AD57		ispB		1.28894e+06	1.26505e+06	1.23149e+06	1.34271e+06	1.21267e+06	1.18321e+06
P0AD59	P0AD59		ivy		2.97952e+06	2.59501e+06	2.56812e+06	2.83563e+06	2.53147e+06	2.7547e+06
P0AD61	P0AD61		pykF		5.11282e+07	5.16371e+07	5.19117e+07	5.12944e+07	5.16816e+07	5.18787e+07
P0AD68	P0AD68		ftsI		1.52772e+06	1.44947e+06	1.38662e+06	1.4832e+06	1.39724e+06	1.29708e+06
P0AD70	P0AD70		ampH		1.88681e+06	1.72579e+06	1.70909e+06	2.07904e+06	1.9305e+06	1.87574e+06
P0ADA1	P0ADA1		tesA		1.60041e+06	1.68443e+06	2.0362e+06	1.66727e+06	1.95908e+06	2.07761e+06
P0ADA3	P0ADA3		nlpD		6.8535e+06	6.87715e+06	6.37979e+06	6.86172e+06	6.37225e+06	6.60294e+06
P0ADA5	P0ADA5		yajG		1.70105e+07	1.71297e+07	1.83024e+07	1.79736e+07	1.81081e+07	1.85014e+07
P0ADA7	P0ADA7		osmB		2.34606e+06	2.24909e+06	1.95723e+06	2.31248e+06	2.13825e+06	1.90991e+06
P0ADB1	P0ADB1		osmE		2.95526e+07	2.90683e+07	2.7138e+07	2.88408e+07	2.75054e+07	2.84416e+07
P0ADB7	P0ADB7		ecnB		8.73605e+06	8.84181e+06	6.55429e+06	9.37711e+06	6.62923e+06	6.72976e+06
