Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P09169	P09169		ompT		5.82167e+06	5.73515e+06	5.51353e+06	6.00014e+06	5.70941e+06	5.52279e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.32945e+06	2.30846e+06				2.40683e+06
P09323	P09323		nagE		775248	787463	664717	733205	783068	762300
P09372	P09372		grpE		1.66891e+07	1.715e+07	1.62712e+07	1.67288e+07	1.55565e+07	1.40543e+07
P09373	P09373		pflB		2.39304e+08	2.37876e+08	2.24884e+08	2.24903e+08	2.20778e+08	2.13576e+08
P09394	P09394		glpQ		5.68501e+06	5.67018e+06	5.75461e+06	5.69479e+06	5.5104e+06	5.84754e+06
P09424	P09424		mtlD		2.2617e+06	2.26612e+06	2.15921e+06	2.21952e+06	2.22697e+06	2.05969e+06
P09546	P09546		putA		1.84708e+06	1.82064e+06	1.76572e+06	1.83707e+06	1.71279e+06	1.69991e+06
P09549	P09549		dedD		1.17652e+06	1.20576e+06	1.16893e+06	1.19852e+06	1.24939e+06	1.27606e+06
P09831	P09831		gltB		3.3552e+06	3.33476e+06	3.38063e+06	3.33883e+06	3.41604e+06	3.44753e+06
P09832	P09832		gltD		2.57744e+06	2.6708e+06	2.73836e+06	2.82056e+06	2.70563e+06	2.62249e+06
P0A698	P0A698		uvrA		2.42164e+06	2.36074e+06	2.46438e+06	2.40979e+06	2.43308e+06	2.37773e+06
P0A6A0	P0A6A0		ubiB		1.62149e+06	1.59163e+06	1.52695e+06	1.73248e+06	1.82885e+06	1.63756e+06
P0A6A3	P0A6A3		ackA		1.29705e+08	1.27236e+08	1.22502e+08	1.26755e+08	1.22193e+08	1.15656e+08
P0A6A8	P0A6A8		acpP		1.59275e+08	1.56421e+08	1.56677e+08	1.51038e+08	1.53766e+08	1.63059e+08
P0A6B4	P0A6B4		alr		2.50954e+06	2.47882e+06	2.48138e+06	2.47237e+06	2.49645e+06	2.32616e+06
P0A6B7	P0A6B7		iscS		1.79267e+07	1.78031e+07	1.70317e+07	1.6815e+07	1.70776e+07	1.67755e+07
P0A6C1	P0A6C1		nfo		2.13793e+06	2.2591e+06	2.25688e+06	2.1898e+06	2.21259e+06	2.31407e+06
P0A6D0	P0A6D0		argR		1.47593e+06	1.45151e+06	1.59396e+06	1.50399e+06	1.40875e+06	1.57557e+06
P0A6D3	P0A6D3		aroA		4.92106e+06	5.24009e+06	5.30636e+06	4.80905e+06	5.24494e+06	5.3304e+06
P0A6D7	P0A6D7		aroK		1.04083e+07	1.05516e+07	1.00977e+07	1.01846e+07	1.02742e+07	9.6627e+06
P0A6E1	P0A6E1		aroL		107334	118127	48269.4		323325	
P0A6E4	P0A6E4		argG		559118	579803	422165	433968	415434	443740
P0A6E6	P0A6E6		atpC		6.73892e+06	6.45014e+06	6.51811e+06	6.71444e+06	6.54379e+06	5.79904e+06
P0A6E9	P0A6E9		bioD2		5.47708e+06	5.48854e+06	5.73996e+06	5.7028e+06	5.3051e+06	5.77793e+06
P0A6F1	P0A6F1		carA		4.4961e+06	4.32116e+06	4.51799e+06	4.4048e+06	4.30287e+06	4.15738e+06
P0A6F3	P0A6F3		glpK		4.99992e+06	5.01535e+06	4.99622e+06	4.90788e+06	4.93116e+06	5.12578e+06
P0A6F5	P0A6F5		groL		1.04385e+08	1.0372e+08	1.02525e+08	1.03274e+08	9.98696e+07	9.34704e+07
P0A6F9	P0A6F9		groS		8.0677e+07	7.95375e+07	8.33557e+07	8.33381e+07	8.36351e+07	7.42383e+07
P0A6G3	P0A6G3		pncC		3.31527e+06	3.32507e+06	3.22289e+06	3.12807e+06	3.19041e+06	3.03733e+06
P0A6G7	P0A6G7		clpP		2.25458e+07	2.23839e+07	2.19114e+07	2.17628e+07	2.19824e+07	2.07163e+07
P0A6H1	P0A6H1		clpX		1.65994e+07	1.67176e+07	1.70025e+07	1.68792e+07	1.66459e+07	1.60951e+07
P0A6H5	P0A6H5		hslU		2.22615e+07	2.20485e+07	2.20909e+07	2.17656e+07	2.17662e+07	2.14337e+07
P0A6H8	P0A6H8		cls		720003	605143	650064	547300	672324	666646
P0A6I0	P0A6I0		cmk		1.03837e+07	1.07091e+07	1.05834e+07	1.02441e+07	1.03199e+07	1.01671e+07
P0A6I3	P0A6I3		coaA		3.35008e+06	3.19785e+06	3.1722e+06	3.02643e+06	3.38806e+06	3.16291e+06
P0A6I6	P0A6I6		coaD		1.0209e+06	1.14305e+06	1.20313e+06	1.13374e+06	1.07416e+06	962929
P0A6I9	P0A6I9		coaE		5.18622e+06	5.22382e+06	5.7572e+06	5.9542e+06	6.54116e+06	4.35202e+06
P0A6J1	P0A6J1		cysC		1.34977e+06	1.38747e+06	1.40742e+06	1.39386e+06	1.36272e+06	1.41848e+06
P0A6J8	P0A6J8		ddlA		1.3234e+07	1.30987e+07	1.33942e+07	1.31031e+07	1.31726e+07	1.31247e+07
P0A6K1	P0A6K1		dapF		556355	581921	646725	576402	580271	542668
P0A6K3	P0A6K3		def		1.04443e+07	1.01567e+07	1.0604e+07	1.06403e+07	1.05264e+07	9.67216e+06
P0A6K6	P0A6K6		deoB		1.73981e+07	1.74343e+07	1.70475e+07	1.69812e+07	1.71196e+07	1.66526e+07
P0A6L0	P0A6L0		deoC		9.3347e+06	9.38708e+06	9.72048e+06	9.57375e+06	9.28879e+06	8.57088e+06
P0A6L2	P0A6L2		dapA		2.57795e+07	2.58842e+07	2.51414e+07	2.57572e+07	2.47014e+07	2.42797e+07
P0A6L4	P0A6L4		nanA		200207	255897	183064	252745	174033	135449
P0A6L7	P0A6L7		uxaB		1.37586e+06	1.26756e+06	1.2555e+06	1.26064e+06	1.30363e+06	1.2612e+06
P0A6L9	P0A6L9		hscB		5.00861e+06	4.98673e+06	4.1686e+06	4.48924e+06	5.02138e+06	3.86844e+06
P0A6M4	P0A6M4		dtd		2.09341e+06	2.22492e+06	2.23631e+06	2.21596e+06	2.07576e+06	1.6708e+06
P0A6M8	P0A6M8		fusA		1.21622e+08	1.20632e+08	1.18174e+08	1.19167e+08	1.18389e+08	1.0999e+08
P0A6N4	P0A6N4		efp		6.15839e+07	6.42434e+07	6.42144e+07	6.37581e+07	6.24703e+07	6.88568e+07
P0A6N8	P0A6N8		yeiP		1.4692e+07	1.45876e+07	1.51489e+07	1.54917e+07	1.43599e+07	1.40396e+07
P0A6P1	P0A6P1		tsf		1.9678e+08	1.96476e+08	1.89416e+08	1.89924e+08	1.85897e+08	1.83399e+08
P0A6P5	P0A6P5		der		4.55943e+06	4.64858e+06	4.5864e+06	4.56589e+06	4.54512e+06	4.67468e+06
P0A6P7	P0A6P7		engB		6.37627e+06	6.49016e+06	6.49619e+06	6.41347e+06	6.45568e+06	6.07238e+06
P0A6P9	P0A6P9		eno		1.66324e+08	1.64885e+08	1.61509e+08	1.62142e+08	1.58395e+08	1.48591e+08
P0A6Q3	P0A6Q3		fabA		1.38261e+07	1.3772e+07	1.37166e+07	1.39045e+07	1.35192e+07	1.34565e+07
P0A6Q6	P0A6Q6		fabZ		2.59932e+07	2.6518e+07	2.66121e+07	2.58494e+07	2.60219e+07	2.71025e+07
P0A6R0	P0A6R0		fabH		1.75887e+07	1.72562e+07	1.65995e+07	1.67231e+07	1.67115e+07	1.69651e+07
P0A6R3	P0A6R3		fis		4.77054e+06	4.74041e+06	4.55042e+06	5.06482e+06	4.61277e+06	4.3942e+06
P0A6S0	P0A6S0		flgH		2.14279e+06	2.16335e+06	2.40988e+06	2.29116e+06	2.18636e+06	2.14802e+06
P0A6S7	P0A6S7		gpsA		4.71384e+06	4.63433e+06	4.86743e+06	4.7969e+06	4.50534e+06	5.10989e+06
P0A6T1	P0A6T1		pgi		3.96099e+07	3.8894e+07	3.83566e+07	3.86395e+07	3.84448e+07	3.46337e+07
P0A6T3	P0A6T3		galK		3.18097e+06	3.12779e+06	3.24907e+06	3.26712e+06	3.11054e+06	3.23352e+06
P0A6T5	P0A6T5		folE		3.57549e+06	3.66814e+06	3.61159e+06	3.42952e+06	3.54641e+06	3.60712e+06
P0A6T9	P0A6T9		gcvH		1.79897e+06	1.64769e+06	1.63169e+06	1.66499e+06	1.77894e+06	1.82485e+06
P0A6U3	P0A6U3		mnmG		6.64162e+06	6.5758e+06	6.65899e+06	6.55562e+06	6.60154e+06	6.64372e+06
P0A6U5	P0A6U5		rsmG		7.13575e+06	6.94409e+06	7.0669e+06	6.7554e+06	6.8458e+06	6.49136e+06
P0A6U8	P0A6U8		glgA		3.06253e+06	3.06986e+06	3.06598e+06	2.94012e+06	2.87963e+06	2.983e+06
P0A6V1	P0A6V1		glgC		7.14417e+06	7.04544e+06	7.58399e+06	7.19044e+06	7.39893e+06	7.10096e+06
P0A6V8	P0A6V8		glk		9.59668e+06	9.572e+06	9.69221e+06	9.74243e+06	9.64793e+06	9.51273e+06
P0A6W5	P0A6W5		greA		2.26631e+07	2.29853e+07	2.3621e+07	2.32523e+07	2.24256e+07	2.29809e+07
P0A6W9	P0A6W9		gshA		4.65553e+06	4.71889e+06	4.62431e+06	4.85412e+06	4.78546e+06	4.42884e+06
P0A6X3	P0A6X3		hfq		848043	833906	865856	846491	819856	867819
P0A6X7	P0A6X7		ihfA		4.8341e+07	4.96955e+07	4.50246e+07	4.64994e+07	4.62467e+07	4.33334e+07
P0A6Y1	P0A6Y1		ihfB		9.47057e+06	9.31131e+06	8.50006e+06	8.19665e+06	7.52918e+06	9.32661e+06
P0A6Y5	P0A6Y5		hslO		6.86137e+06	6.80655e+06	6.93947e+06	6.89675e+06	6.86086e+06	7.32817e+06
P0A6Y8	P0A6Y8		dnaK		4.35869e+07	4.32968e+07	4.26753e+07	4.28885e+07	4.23002e+07	3.90193e+07
P0A6Z1	P0A6Z1		hscA		5.02867e+06	5.03677e+06	5.23469e+06	5.14516e+06	4.96492e+06	4.94652e+06
P0A6Z3	P0A6Z3		htpG		2.57058e+07	2.53965e+07	2.56237e+07	2.59554e+07	2.59991e+07	2.45149e+07
P0A6Z6	P0A6Z6		nikR		1.5921e+06	1.61392e+06	1.59444e+06	1.60417e+06	1.52622e+06	1.60057e+06
P0A705	P0A705		infB		1.62686e+07	1.62837e+07	1.60406e+07	1.59416e+07	1.61219e+07	1.57223e+07
P0A707	P0A707		infC		5.80424e+07	5.74452e+07	5.60764e+07	5.74538e+07	5.52305e+07	5.36595e+07
P0A715	P0A715		kdsA		2.12804e+07	2.12163e+07	2.07655e+07	2.05699e+07	2.00851e+07	1.85273e+07
P0A717	P0A717		prs		3.05538e+07	3.06835e+07	2.83738e+07	2.80645e+07	2.79084e+07	2.78524e+07
P0A720	P0A720		tmk		2.78317e+06	2.72911e+06	2.73528e+06	2.7524e+06	2.76867e+06	2.56952e+06
P0A722	P0A722		lpxA		7.9276e+06	7.72507e+06	8.2073e+06	8.45152e+06	7.80808e+06	7.46315e+06
P0A729	P0A729		yceF		2.40797e+06	2.24901e+06	2.20636e+06	2.29035e+06	2.68298e+06	2.40179e+06
P0A731	P0A731		mgsA		3.6943e+06	3.56736e+06	3.40174e+06	3.92059e+06	3.70291e+06	3.02198e+06
P0A734	P0A734		minE		2.45378e+07	2.46142e+07	2.46449e+07	2.44186e+07	2.45398e+07	2.25811e+07
P0A738	P0A738		moaC		1.16407e+06	1.07131e+06	1.06536e+06	1.11718e+06	1.00672e+06	1.12059e+06
P0A744	P0A744		msrA		3.27396e+06	3.35931e+06	3.33514e+06	3.22027e+06	3.21918e+06	3.52263e+06
P0A746	P0A746		msrB		1.81034e+06	1.75302e+06	1.76293e+06	1.84624e+06	1.78427e+06	1.66543e+06
P0A749	P0A749		murA		7.12249e+06	7.018e+06	7.24188e+06	7.00293e+06	7.28988e+06	6.99351e+06
P0A752	P0A752		nadD		606970	593442	621328	585070	641976	273978
P0A759	P0A759		nagB		4.11394e+06	3.91912e+06	4.09531e+06	4.12723e+06	3.82722e+06	4.39396e+06
P0A763	P0A763		ndk		1.33585e+07	1.33015e+07	1.35926e+07	1.35573e+07	1.3483e+07	1.34501e+07
P0A780	P0A780		nusB		1.34442e+07	1.38032e+07	1.32846e+07	1.27662e+07	1.30997e+07	1.32374e+07
P0A784	P0A784		orn		3.34772e+06	3.29808e+06	3.11843e+06	3.09621e+06	3.22106e+06	3.22875e+06
P0A786	P0A786		pyrB		2.31727e+06	2.35006e+06	2.32879e+06	2.32306e+06	2.37207e+06	2.23083e+06
P0A790	P0A790		panD		9.49801e+06	9.1251e+06	9.58215e+06	9.00254e+06	9.28316e+06	9.94958e+06
P0A794	P0A794		pdxJ		6.66282e+06	6.68939e+06	6.38363e+06	6.45345e+06	6.53253e+06	5.94431e+06
P0A796	P0A796		pfkA		2.32522e+07	2.25208e+07	2.10951e+07	2.10085e+07	2.12962e+07	2.03234e+07
P0A799	P0A799		pgk		4.08833e+08	4.08053e+08	4.04277e+08	3.98986e+08	3.93526e+08	3.79531e+08
P0A7A2	P0A7A2		gpmB		2.65521e+06	2.65372e+06	2.66089e+06	2.66101e+06	2.34112e+06	2.95561e+06
P0A7A5	P0A7A5		pcm		724692	871358	722961	759386	746454	656764
P0A7A7	P0A7A7		plsB		2.83833e+06	2.80897e+06	2.8576e+06	2.80516e+06	2.91981e+06	2.93238e+06
P0A7A9	P0A7A9		ppa		9.43407e+07	9.24016e+07	9.0921e+07	9.01503e+07	9.06209e+07	8.68866e+07
P0A7B1	P0A7B1		ppk		1.31065e+06	1.34957e+06	1.24202e+06	1.27664e+06	1.29842e+06	1.46982e+06
P0A7B5	P0A7B5		proB		4.7618e+06	4.99809e+06	4.80276e+06	4.57329e+06	4.61931e+06	4.9756e+06
P0A7B8	P0A7B8		hslV		1.57133e+07	1.51921e+07	1.51989e+07	1.41664e+07	1.37538e+07	1.92809e+07
P0A7C2	P0A7C2		lexA		4.45031e+06	4.39068e+06	4.40202e+06	4.39868e+06	4.48637e+06	4.5387e+06
P0A7C6	P0A7C6		pepE		5.58675e+06	5.42772e+06	5.45082e+06	5.33345e+06	5.35291e+06	5.75819e+06
P0A7D1	P0A7D1		pth		4.48634e+06	4.4924e+06	4.24042e+06	4.2739e+06	3.96012e+06	3.97624e+06
P0A7D4	P0A7D4		purA		4.1082e+07	4.10443e+07	4.21566e+07	4.15041e+07	4.06098e+07	3.92821e+07
P0A7D7	P0A7D7		purC		9.09447e+07	9.33638e+07	8.61995e+07	8.30905e+07	8.66251e+07	8.44995e+07
P0A7E1	P0A7E1		pyrD		7.62176e+06	7.51202e+06	7.83432e+06	7.65064e+06	7.25101e+06	7.60135e+06
P0A7E3	P0A7E3		pyrE		5.27292e+06	5.28359e+06	5.3042e+06	5.34395e+06	5.25601e+06	5.18466e+06
P0A7E5	P0A7E5		pyrG		1.44764e+07	1.44552e+07	1.4638e+07	1.44876e+07	1.47636e+07	1.42223e+07
P0A7E9	P0A7E9		pyrH		6.78923e+06	6.95797e+06	6.32019e+06	6.71751e+06	6.46173e+06	6.14853e+06
P0A7F3	P0A7F3		pyrI		1.88169e+06	1.89866e+06	1.8504e+06	1.85711e+06	1.80917e+06	1.9085e+06
P0A7F6	P0A7F6		speD		2.1078e+06	2.03866e+06	2.05742e+06	1.95922e+06	1.97151e+06	1.90576e+06
P0A7F9	P0A7F9		queA		4.04152e+06	3.96341e+06	3.85648e+06	3.88922e+06	3.88341e+06	4.26832e+06
P0A7G2	P0A7G2		rbfA		1.97524e+07	1.91449e+07	1.97041e+07	1.86844e+07	1.87713e+07	1.91877e+07
P0A7G6	P0A7G6		recA		1.00179e+07	9.78698e+06	9.94703e+06	9.81912e+06	1.01473e+07	9.32922e+06
P0A7H6	P0A7H6		recR		653318	570118	674927	628103	753217	751627
P0A7I0	P0A7I0		prfA		3.57871e+06	3.71566e+06	3.55376e+06	3.58791e+06	3.64546e+06	3.56476e+06
P0A7I4	P0A7I4		prfC		5.21847e+06	5.04245e+06	5.01428e+06	4.89263e+06	5.00339e+06	5.20372e+06
P0A7I7	P0A7I7		ribA		9.54572e+06	9.59673e+06	9.45858e+06	9.43684e+06	8.98386e+06	8.12217e+06
P0A7J0	P0A7J0		ribB		1.4492e+07	1.41278e+07	1.38051e+07	1.40735e+07	1.432e+07	1.16658e+07
P0A7J3	P0A7J3		rplJ		5.18796e+08	5.11197e+08	4.88473e+08	4.92686e+08	4.88694e+08	4.65897e+08
P0A7J7	P0A7J7		rplK		1.48001e+08	1.49838e+08	1.39926e+08	1.43119e+08	1.46133e+08	1.4025e+08
P0A7K2	P0A7K2		rplL		2.0031e+08	1.97929e+08	2.01685e+08	2.00179e+08	2.00391e+08	1.95115e+08
P0A7K6	P0A7K6		rplS		7.45107e+07	7.43604e+07	7.54332e+07	7.49442e+07	7.43567e+07	6.50674e+07
P0A7L0	P0A7L0		rplA		2.96316e+08	3.02718e+08	2.98072e+08	3.03738e+08	2.99418e+08	2.85117e+08
P0A7L3	P0A7L3		rplT		4.70106e+07	4.66947e+07	4.79137e+07	4.45735e+07	4.78532e+07	4.53124e+07
P0A7L8	P0A7L8		rpmA		1.55681e+08	1.58305e+08	1.58478e+08	1.57816e+08	1.56885e+08	1.58098e+08
P0A7M2	P0A7M2		rpmB		1.59433e+08	1.58532e+08	1.61874e+08	1.59125e+08	1.66185e+08	1.48035e+08
P0A7M6	P0A7M6		rpmC		2.43691e+07	2.45365e+07	2.30434e+07	2.28118e+07	2.26448e+07	2.61719e+07
P0A7M9	P0A7M9		rpmE		1.09227e+08	1.06222e+08	1.02387e+08	1.05055e+08	1.03493e+08	8.71639e+07
P0A7N4	P0A7N4		rpmF		3.85689e+07	3.85356e+07	3.78085e+07	3.9631e+07	3.89063e+07	3.34128e+07
P0A7N9	P0A7N9		rpmG		2.15945e+07	2.09071e+07	2.13189e+07	2.18822e+07	2.11441e+07	1.85572e+07
P0A7P5	P0A7P5		rpmH		2.63997e+07	2.7298e+07	2.66223e+07	2.57966e+07	2.34561e+07	2.63345e+07
P0A7Q1	P0A7Q1		rpmI		1.44872e+07	1.54562e+07	1.71201e+07	1.80028e+07	1.79807e+07	1.72332e+07
P0A7R1	P0A7R1		rplI		3.12697e+08	3.16198e+08	3.22299e+08	3.1602e+08	3.16766e+08	2.85785e+08
P0A7R5	P0A7R5		rpsJ		1.68907e+08	1.68118e+08	1.72817e+08	1.70468e+08	1.67613e+08	1.59465e+08
P0A7R9	P0A7R9		rpsK		1.01581e+08	1.00059e+08	1.0081e+08	1.00736e+08	9.82954e+07	8.52807e+07
P0A7S3	P0A7S3		rpsL		6.44116e+07	6.46263e+07	6.51852e+07	6.42386e+07	6.17805e+07	6.0604e+07
P0A7S9	P0A7S9		rpsM		3.48961e+07	3.52292e+07	3.50216e+07	3.4465e+07	3.46536e+07	3.26314e+07
P0A7T3	P0A7T3		rpsP		1.07263e+08	1.07793e+08	1.05869e+08	1.08275e+08	1.03627e+08	8.67132e+07
P0A7T7	P0A7T7		rpsR		4.30937e+07	4.32715e+07	4.44086e+07	4.49585e+07	4.41587e+07	4.27475e+07
P0A7U3	P0A7U3		rpsS		1.42764e+08	1.42241e+08	1.24574e+08	1.22128e+08	1.23336e+08	1.05173e+08
P0A7U7	P0A7U7		rpsT		2.86773e+07	2.83776e+07	2.7488e+07	2.81273e+07	2.80121e+07	2.13945e+07
P0A7V0	P0A7V0		rpsB		9.17704e+07	9.13909e+07	8.89556e+07	8.96768e+07	9.02227e+07	8.31279e+07
P0A7V3	P0A7V3		rpsC		8.67159e+07	8.66824e+07	8.51877e+07	8.5895e+07	8.57304e+07	7.31729e+07
P0A7V8	P0A7V8		rpsD		2.05024e+08	2.04237e+08	1.98271e+08	2.00918e+08	1.91952e+08	1.85403e+08
P0A7W1	P0A7W1		rpsE		1.38793e+08	1.40825e+08	1.31099e+08	1.29518e+08	1.26671e+08	1.31881e+08
P0A7W7	P0A7W7		rpsH		3.47576e+07	3.51102e+07	3.3597e+07	3.31595e+07	3.36559e+07	3.45686e+07
P0A7X3	P0A7X3		rpsI		8.18056e+07	8.18413e+07	7.25008e+07	7.05902e+07	7.16344e+07	7.57799e+07
P0A7X6	P0A7X6		rimM		5.93361e+06	5.94824e+06	6.13653e+06	5.84811e+06	5.98296e+06	5.91998e+06
P0A7Y0	P0A7Y0		rnc		9.58823e+06	9.55912e+06	9.35787e+06	9.34042e+06	9.88109e+06	9.17471e+06
P0A7Y8	P0A7Y8		rnpA		975862	1.03162e+06	1.07826e+06	998954	894175	1.05519e+06
P0A7Z0	P0A7Z0		rpiA		1.87741e+07	1.88124e+07	1.80382e+07	1.74507e+07	1.745e+07	1.78492e+07
P0A7Z4	P0A7Z4		rpoA		1.35219e+08	1.36283e+08	1.36644e+08	1.35331e+08	1.3516e+08	1.22339e+08
P0A800	P0A800		rpoZ		5.56836e+07	5.48845e+07	5.50145e+07	5.57752e+07	5.43019e+07	4.39427e+07
P0A805	P0A805		frr		2.34374e+07	2.41831e+07	2.26553e+07	2.17315e+07	2.09063e+07	2.08987e+07
P0A809	P0A809		ruvA		572305	671840	608169	631511	581564	719552
P0A812	P0A812		ruvB		1.6985e+06	1.52294e+06	1.47216e+06	1.43288e+06	1.48004e+06	1.46619e+06
P0A817	P0A817		metK		2.48389e+07	2.47144e+07	2.33918e+07	2.29823e+07	2.31572e+07	2.36354e+07
P0A821	P0A821		selA		1.37237e+06	1.35088e+06	1.42134e+06	1.39686e+06	1.39684e+06	1.44932e+06
P0A825	P0A825		glyA		2.99228e+07	2.94124e+07	2.90788e+07	2.91998e+07	2.92937e+07	2.36497e+07
P0A832	P0A832		smpB		6.3652e+06	5.97696e+06	6.04444e+06	5.96195e+06	6.17706e+06	5.9713e+06
P0A836	P0A836		sucC		6.32632e+06	6.31221e+06	6.32152e+06	6.26184e+06	6.23606e+06	6.25117e+06
P0A840	P0A840		surE		1.5413e+06	1.6245e+06	1.66806e+06	1.64919e+06	1.59374e+06	1.60874e+06
P0A843	P0A843		tatE		7.44257e+06	9.25441e+06	8.17585e+06	9.47952e+06	8.33094e+06	9.31462e+06
P0A847	P0A847		tgt		3.2541e+06	3.11474e+06	3.07748e+06	3.13928e+06	2.9774e+06	2.92409e+06
P0A850	P0A850		tig		1.52255e+08	1.51925e+08	1.48824e+08	1.47726e+08	1.4842e+08	1.35579e+08
P0A853	P0A853		tnaA		3.44668e+06	3.48922e+06	3.49237e+06	3.44146e+06	3.52097e+06	3.4488e+06
P0A855	P0A855		tolB		1.99904e+07	1.95474e+07	2.05507e+07	2.01736e+07	1.98019e+07	1.98284e+07
P0A858	P0A858		tpiA		8.3291e+07	8.11571e+07	7.73421e+07	7.67941e+07	7.90356e+07	6.28857e+07
P0A862	P0A862		tpx		5.24351e+07	5.20052e+07	5.36021e+07	5.43257e+07	5.26402e+07	4.99694e+07
P0A867	P0A867		talA		4.68707e+06	4.64807e+06	4.57775e+06	4.55915e+06	4.44058e+06	4.67791e+06
P0A870	P0A870		talB		4.59949e+07	4.52938e+07	4.51335e+07	4.42301e+07	4.53809e+07	4.53449e+07
P0A873	P0A873		trmD		3.65242e+06	3.76338e+06	3.81842e+06	3.65361e+06	3.36979e+06	3.60998e+06
P0A877	P0A877		trpA		1.62954e+06	1.62656e+06	1.71694e+06	1.78754e+06	1.68644e+06	1.56137e+06
P0A879	P0A879		trpB		504973	495809	532185	507299	486388	517346
P0A881	P0A881		trpR		3.18209e+06	3.50368e+06	2.90345e+06	2.9935e+06	2.86649e+06	2.6684e+06
P0A884	P0A884		thyA		5.31522e+06	5.39873e+06	5.13639e+06	5.14145e+06	5.28781e+06	4.61249e+06
P0A887	P0A887		ubiE		7.57981e+06	7.4996e+06	7.50999e+06	7.56477e+06	7.40013e+06	7.73768e+06
P0A894	P0A894		yhbJ		1.57556e+06	1.5734e+06	1.64125e+06	1.67679e+06	1.63461e+06	1.52357e+06
P0A898	P0A898		ybeY		3.46446e+06	3.51154e+06	3.44575e+06	3.54548e+06	3.4543e+06	3.19473e+06
P0A8A0	P0A8A0		yebC		3.2826e+06	3.27082e+06	2.95012e+06	2.95456e+06	3.14742e+06	2.97714e+06
P0A8A2	P0A8A2		yeeN		8.567e+06	8.78905e+06	8.45998e+06	8.30224e+06	7.72396e+06	7.46143e+06
P0A8A4	P0A8A4		ppsR		1.95475e+06	1.9544e+06	1.99492e+06	1.93939e+06	1.99012e+06	1.95908e+06
P0A8A8	P0A8A8		rimP		1.92199e+07	2.0296e+07	2.06694e+07	1.94314e+07	1.95747e+07	1.56223e+07
P0A8B2	P0A8B2		yfcN		1.48017e+06	1.37693e+06	1.46663e+06	1.54956e+06	1.52541e+06	1.73317e+06
P0A8B5	P0A8B5		ybaB		1.7712e+06	1.62604e+06	1.36562e+06	1.54202e+06	1.66034e+06	1.76091e+06
P0A8C4	P0A8C4		ygfB		2.89622e+06	2.72052e+06	2.80456e+06	2.88753e+06	2.84129e+06	2.75229e+06
P0A8D0	P0A8D0		nrdR		1.06772e+06	1.0732e+06	964215	1.06974e+06	1.08408e+06	925675
P0A8D3	P0A8D3		yaiI		1.7858e+06	1.71643e+06	1.83206e+06	1.82997e+06	1.88487e+06	1.87279e+06
P0A8D6	P0A8D6		ymdB		1.75179e+06	1.76392e+06	1.84003e+06	1.77301e+06	1.80065e+06	1.96758e+06
P0A8E1	P0A8E1		ycfP		7.64802e+06	7.37659e+06	7.28247e+06	6.93795e+06	7.40722e+06	7.45934e+06
P0A8E7	P0A8E7		yajQ		1.46714e+07	1.45501e+07	1.43616e+07	1.45756e+07	1.42359e+07	1.37502e+07
P0A8F0	P0A8F0		upp		3.03477e+07	2.98144e+07	3.03279e+07	2.92356e+07	2.94089e+07	2.83658e+07
P0A8F4	P0A8F4		udk		7.05113e+06	6.92054e+06	7.21779e+06	6.76984e+06	6.89926e+06	6.95583e+06
P0A8F8	P0A8F8		uvrB		1.69846e+06	1.86794e+06	2.01008e+06	2.05382e+06	2.2256e+06	1.89249e+06
P0A8G3	P0A8G3		uxaC		1.49581e+06	1.49781e+06	1.54395e+06	1.42503e+06	1.46923e+06	1.58913e+06
P0A8G6	P0A8G6		wrbA		9.67138e+06	9.66722e+06	1.00073e+07	1.00838e+07	9.42997e+06	9.79641e+06
P0A8G9	P0A8G9		xseB		8.67277e+06	8.68153e+06	8.69343e+06	8.8322e+06	8.47198e+06	7.64367e+06
P0A8H8	P0A8H8		yacG		2.31582e+06	2.21873e+06	2.21471e+06	2.35045e+06	2.34568e+06	2.4206e+06
P0A8I1	P0A8I1		yqgF		1.6287e+06	1.63476e+06	1.56032e+06	1.68516e+06	1.64133e+06	1.75007e+06
P0A8I3	P0A8I3		yaaA		4.05043e+06	3.97799e+06	4.07606e+06	3.94015e+06	4.09598e+06	3.98286e+06
P0A8I5	P0A8I5		trmB		6.72625e+06	6.54931e+06	6.61142e+06	6.67152e+06	6.57201e+06	5.84869e+06
P0A8I8	P0A8I8		rlmH		4.05867e+06	4.03608e+06	3.81968e+06	3.69772e+06	3.83098e+06	3.7544e+06
