Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P00968	P00968		carB		5.4999e+06	5.50495e+06	5.34229e+06	5.29526e+06	5.25426e+06	5.31514e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				3.77136e+06	3.73115e+06	4.03273e+06	2.82157e+07	2.97195e+07	2.84764e+07
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				2.71657e+06	2.39382e+06	1.6607e+06	2.58732e+07	2.8445e+07	2.78993e+07
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				3.53718e+06	3.64104e+06	3.7165e+06	1.94948e+07	2.03477e+07	2.00056e+07
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				2.92224e+06	2.88182e+06	2.98208e+06	2.33224e+07	2.29704e+07	2.33723e+07
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				1.63435e+06	1.69219e+06	1.57537e+06	1.45163e+07	1.44176e+07	1.36663e+07
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				4.11335e+06	4.32906e+06	4.19757e+06	3.78897e+07	3.97051e+07	3.87257e+07
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				1.22286e+06	1.12074e+06	1.1403e+06	1.18036e+07	1.15918e+07	1.17883e+07
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				2.79996e+06	2.9244e+06	2.95676e+06	2.5719e+07	2.59416e+07	2.59118e+07
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				2.80434e+06	2.84357e+06	2.74706e+06	2.41535e+07	2.42922e+07	2.34559e+07
P02358	P02358		rpsF		1.34838e+08	1.3731e+08	1.3499e+08	1.34774e+08	1.32852e+08	1.33543e+08
P02359	P02359		rpsG		1.29785e+08	1.27947e+08	1.26768e+08	1.29607e+08	1.2652e+08	1.24373e+08
P02413	P02413		rplO		1.48007e+08	1.46634e+08	1.4916e+08	1.35191e+08	1.38856e+08	1.36249e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				413386	496222	346099	2.54283e+06	2.54123e+06	2.58282e+06
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				878809	995642	994333	4.65881e+06	4.70948e+06	4.66884e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				4.05987e+06	4.08908e+06	4.04007e+06	3.2579e+07	3.28722e+07	3.33677e+07
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				4.1428e+06	4.31241e+06	4.21734e+06	3.26089e+07	3.29496e+07	3.18653e+07
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				2.92123e+06	3.22546e+06	3.04193e+06	2.27194e+07	2.23803e+07	2.31921e+07
P02918	P02918		mrcA		1.40258e+06	1.38772e+06	1.41209e+06	1.3393e+06	1.29976e+06	1.41167e+06
P02919	P02919		mrcB		1.73192e+06	1.48543e+06	1.56589e+06	1.70631e+06	1.65679e+06	1.71618e+06
P02925	P02925		rbsB		9.87014e+06	9.77822e+06	9.85373e+06	1.00095e+07	9.86769e+06	9.61845e+06
P02930	P02930		tolC		2.67581e+07	2.68925e+07	2.64664e+07	2.52185e+07	2.54486e+07	2.53991e+07
P02931	P02931		ompF		4.23953e+07	4.135e+07	4.28181e+07	3.80187e+07	3.65831e+07	3.97595e+07
P02932	P02932		phoE		1.5138e+06	1.39018e+06	1.68751e+06	1.25047e+06	1.43403e+06	1.48346e+06
P02942	P02942		tsr		6.95013e+06	6.7548e+06	6.79796e+06	6.87067e+06	7.04477e+06	6.87369e+06
P02943	P02943		lamB		1.50313e+06	1.48715e+06	1.44319e+06	1.44181e+06	1.50297e+06	1.39267e+06
P03004	P03004		dnaA		2.29451e+06	2.22268e+06	2.3544e+06	2.50859e+06	2.37333e+06	2.34591e+06
P03007	P03007		dnaQ		1.44435e+06	1.57679e+06	1.3403e+06	1.53972e+06	1.42565e+06	1.51216e+06
P03018	P03018		uvrD		2.03318e+06	1.93903e+06	1.98547e+06	1.96154e+06	2.0201e+06	1.94931e+06
P03023	P03023		lacI		285976	236968	286595	152956	258042	277587
P03024	P03024		galR		1.2444e+06	1.54273e+06	1.11014e+06	1.70235e+06	1.39496e+06	1.74871e+06
P03817	P03817		mioC		7.55264e+06	7.47449e+06	7.24967e+06	7.80032e+06	7.18726e+06	7.6775e+06
P03841	P03841		malM		1.03911e+07	1.02882e+07	1.04043e+07	1.00259e+07	9.87945e+06	9.84966e+06
P04036	P04036		dapB		5.69451e+06	5.76931e+06	5.61413e+06	5.6952e+06	5.64492e+06	5.69334e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				1.67782e+06	1.63784e+06	1.60094e+06	9.6695e+06	9.83095e+06	9.68684e+06
P04079	P04079		guaA		1.9635e+07	1.94245e+07	1.96046e+07	1.92185e+07	1.94042e+07	1.90546e+07
P04335	P04335		frsA		4.0541e+06	4.20534e+06	4.02736e+06	4.09778e+06	4.0805e+06	4.1277e+06
P04425	P04425		gshB		7.81218e+06	7.80242e+06	7.67477e+06	7.63877e+06	7.7544e+06	7.83038e+06
P04693	P04693		tyrB		4.07387e+06	4.05971e+06	3.89057e+06	4.08361e+06	4.34943e+06	4.37702e+06
P04805	P04805		gltX		2.30042e+07	2.30973e+07	2.26642e+07	2.3231e+07	2.31593e+07	2.35039e+07
P04825	P04825		pepN		1.6232e+07	1.63293e+07	1.65095e+07	1.6504e+07	1.66512e+07	1.68046e+07
P04846	P04846		nlpA		3.37529e+06	3.39379e+06	3.27219e+06	3.45115e+06	3.42596e+06	3.57696e+06
P04949	P04949		fliC		3.80776e+07	3.74667e+07	3.65858e+07	3.42944e+07	3.45999e+07	3.2823e+07
P04951	P04951		kdsB		6.4573e+06	6.17054e+06	6.36527e+06	6.36378e+06	6.32209e+06	6.24118e+06
P04982	P04982		rbsD		1.39159e+06	1.47189e+06	1.45834e+06	1.23272e+06	1.12891e+06	1.23516e+06
P04994	P04994		xseA		729272	853674	750984	741822	758307	625120
P04995	P04995		sbcB		1.09037e+07	1.12421e+07	1.10109e+07	1.14411e+07	1.16e+07	1.10314e+07
P05020	P05020		pyrC		6.22271e+06	6.19881e+06	6.17337e+06	5.95393e+06	5.98339e+06	5.89325e+06
P05041	P05041		pabB		1.68859e+06	1.84679e+06	1.70972e+06	1.87155e+06	1.88556e+06	1.76489e+06
P05055	P05055		pnp		4.39791e+07	4.36672e+07	4.28011e+07	4.2871e+07	4.28928e+07	4.25908e+07
P05100	P05100		tag		2.27799e+06	1.90905e+06	2.28392e+06	2.05267e+06	2.21987e+06	1.97351e+06
P05194	P05194		aroD		939848	1.01833e+06	1.03239e+06	1.14585e+06	1.1072e+06	1.08766e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				4.6098e+06	4.98114e+06	4.6282e+06	3.68668e+07	3.6849e+07	3.60189e+07
P05458	P05458		ptrA		1.548e+06	1.5592e+06	1.5419e+06	1.48225e+06	1.507e+06	1.55247e+06
P05459	P05459		pdxB		6.20876e+06	6.3105e+06	6.2346e+06	6.21559e+06	6.03617e+06	6.2965e+06
P05637	P05637		apaH		2.29007e+06	2.25994e+06	2.12765e+06	2.07388e+06	2.16682e+06	2.0789e+06
P05719	P05719		hsdS		2.21152e+06	2.13943e+06	1.97709e+06	1.88375e+06	2.24691e+06	1.99953e+06
P05791	P05791		ilvD		3.45936e+06	3.55048e+06	3.45063e+06	3.44437e+06	3.37547e+06	3.4357e+06
P05793	P05793		ilvC		5.36641e+06	5.69802e+06	5.42718e+06	5.40519e+06	5.31365e+06	5.66568e+06
P05825	P05825		fepA		2.15719e+06	2.20995e+06	2.10451e+06	2.03733e+06	2.15121e+06	2.05482e+06
P05852	P05852		gcp		2.59459e+06	2.54623e+06	2.61642e+06	2.516e+06	2.61411e+06	2.61191e+06
P06129	P06129		btuB		1.46715e+07	1.45376e+07	1.48819e+07	1.49548e+07	1.45812e+07	1.41661e+07
P06136	P06136		ftsQ		796535	748548	739213	780065	798623	866432
P06149	P06149		dld		7.19836e+06	7.21961e+06	7.051e+06	7.21234e+06	7.32806e+06	6.98412e+06
P06282	P06282		cdh		2.74993e+06	2.75204e+06	2.77804e+06	2.8112e+06	2.89738e+06	2.82208e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				3.17317e+06	3.1418e+06	3.01831e+06	2.14513e+07	2.15068e+07	2.19278e+07
P06610	P06610		btuE		6.49883e+06	6.57091e+06	6.55938e+06	7.22382e+06	7.10611e+06	6.81652e+06
P06612	P06612		topA		5.62924e+06	5.80889e+06	5.64789e+06	5.57728e+06	5.63401e+06	5.61482e+06
P06616	P06616		era		3.64898e+06	3.5335e+06	3.56971e+06	3.52792e+06	3.59725e+06	3.44488e+06
P06709	P06709		birA		968346	969020	954992	943029	954292	933769
P06710	P06710		dnaX		1.47372e+06	1.54308e+06	1.51614e+06	1.42988e+06	1.37472e+06	1.4923e+06
P06715	P06715		gor		5.16706e+06	5.28558e+06	5.15598e+06	5.25978e+06	5.24131e+06	5.40113e+06
P06721	P06721		metC		656808	667607	616322	612656	593831	680342
P06722	P06722		mutH		1.07601e+06	1.04783e+06	1.12815e+06	1.08329e+06	1.12142e+06	1.32026e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				1.85967e+06	1.76089e+06	1.73154e+06	1.51247e+07	1.50062e+07	1.49378e+07
P06846	P06846		ebgR		1.29776e+06	1.27692e+06	1.4037e+06	1.3176e+06	1.29096e+06	1.33159e+06
P06959	P06959		aceF		5.72438e+07	5.79872e+07	5.67792e+07	5.49094e+07	5.53718e+07	5.52006e+07
P06961	P06961		cca		1.139e+06	1.09019e+06	1.12506e+06	1.08123e+06	1.08414e+06	1.15876e+06
P06968	P06968		dut		1.03533e+07	1.06092e+07	1.0423e+07	9.58185e+06	9.62752e+06	9.90113e+06
P06971	P06971		fhuA		1.317e+07	1.3142e+07	1.34118e+07	1.31771e+07	1.33833e+07	1.33239e+07
P06974	P06974		fliM		1.88557e+06	1.79747e+06	1.92533e+06	1.84122e+06	1.82233e+06	1.86279e+06
P06983	P06983		hemC		1.32763e+07	1.34719e+07	1.33608e+07	1.19396e+07	1.18699e+07	1.10078e+07
P06986	P06986		hisC		4.61964e+06	4.66079e+06	4.84086e+06	4.74737e+06	4.90063e+06	4.80267e+06
P06987	P06987		hisB		1.32465e+06	1.35946e+06	1.39521e+06	1.40589e+06	1.28292e+06	1.14936e+06
P06988	P06988		hisD		1.20921e+07	1.16385e+07	1.1598e+07	1.06876e+07	1.07003e+07	1.05983e+07
P06992	P06992		rsmA		3.08683e+06	3.1854e+06	3.1321e+06	3.29424e+06	3.29889e+06	3.42966e+06
P06993	P06993		malT		297375	311192	271725	319949	281188	248472
P06996	P06996		ompC		2.52086e+08	2.54657e+08	2.44413e+08	2.23704e+08	2.17965e+08	2.27934e+08
P06999	P06999		pfkB		3.11248e+06	3.06848e+06	2.98867e+06	2.68801e+06	2.86324e+06	2.81184e+06
P07000	P07000		pldB		606114	576560	542553	627520	620384	515102
P07001	P07001		pntA		4.13788e+06	4.27823e+06	4.24712e+06	4.15877e+06	4.08095e+06	4.19897e+06
P07003	P07003		poxB		2.35912e+06	2.34759e+06	2.31269e+06	2.27763e+06	2.14755e+06	2.0641e+06
P07004	P07004		proA		2.80154e+07	2.76392e+07	2.74485e+07	2.74006e+07	2.67188e+07	2.68309e+07
P07012	P07012		prfB		1.30581e+07	1.30319e+07	1.29476e+07	1.27356e+07	1.28682e+07	1.26673e+07
P07014	P07014		sdhB		5.4241e+06	5.48272e+06	5.45374e+06	5.37929e+06	5.34391e+06	5.3886e+06
P07017	P07017		tar		1.04779e+07	1.03968e+07	1.0284e+07	1.08477e+07	1.064e+07	1.09949e+07
P07021	P07021		yfiB		1.39009e+06	1.4221e+06	1.43353e+06	1.45095e+06	1.36226e+06	1.51121e+06
P07023	P07023		tyrA		2.5635e+06	2.44965e+06	2.51814e+06	2.67675e+06	2.52835e+06	2.57435e+06
P07024	P07024		ushA		5.10136e+06	5.20893e+06	4.99466e+06	5.08307e+06	5.03079e+06	5.00826e+06
P07026	P07026		sdiA		1.71645e+06	1.74653e+06	1.73444e+06	1.76575e+06	1.88692e+06	1.9067e+06
P07117	P07117		putP		410849	413654	416225	469230	381607	513769
P07118	P07118		valS		2.38737e+07	2.38333e+07	2.369e+07	2.41062e+07	2.3996e+07	2.38015e+07
P07330	P07330		cheB		1.19787e+06	1.16579e+06	1.17252e+06	1.15512e+06	1.07689e+06	1.20793e+06
P07363	P07363		cheA		5.23403e+06	5.09516e+06	4.87773e+06	5.05627e+06	5.12108e+06	5.04171e+06
P07395	P07395		pheT		1.6876e+07	1.65946e+07	1.61084e+07	1.60455e+07	1.60781e+07	1.59795e+07
P07604	P07604		tyrR		2.33756e+06	2.28389e+06	2.42772e+06	2.39341e+06	2.3539e+06	2.36594e+06
P07639	P07639		aroB		3.08124e+06	3.06236e+06	3.05286e+06	3.19134e+06	3.09951e+06	2.86152e+06
P07648	P07648		recC		1.09641e+06	1.08362e+06	1.18823e+06	1.23804e+06	1.10169e+06	1.16906e+06
P07649	P07649		truA		1.77325e+06	1.70252e+06	1.77703e+06	1.79314e+06	1.8395e+06	1.90042e+06
P07650	P07650		deoA		6.72805e+06	6.75518e+06	6.62715e+06	6.63207e+06	6.43864e+06	6.54709e+06
P07658	P07658		fdhF		1.01752e+06	961716	1.00145e+06	968131	1.06943e+06	973051
P07762	P07762		glgB		3.78996e+06	3.8543e+06	3.86478e+06	3.87224e+06	3.82674e+06	3.75083e+06
P07813	P07813		leuS		1.54457e+07	1.55289e+07	1.56275e+07	1.55539e+07	1.57857e+07	1.53278e+07
P07821	P07821		fhuC		1.12926e+06	970893	1.11051e+06	944824	1.07721e+06	455560
P07822	P07822		fhuD		367029	404063	376182	406606	434412	340359
P07862	P07862		ddlB		4.36361e+06	4.38793e+06	4.34791e+06	4.34889e+06	4.32223e+06	4.26461e+06
P07913	P07913		tdh		4.5184e+06	4.35563e+06	4.56518e+06	4.54938e+06	4.63189e+06	4.68465e+06
P08178	P08178		purM		1.90913e+06	1.8014e+06	1.79692e+06	1.77801e+06	2.07527e+06	1.83572e+06
P08179	P08179		purN		1.12167e+06	1.09745e+06	1.18272e+06	1.15905e+06	1.14771e+06	1.04311e+06
P08189	P08189		fimF		1.2324e+06	1.18955e+06	1.16749e+06	1.07773e+06	1.16995e+06	1.13923e+06
P08190	P08190		fimG		2.19595e+06	2.29187e+06	2.27473e+06	2.53645e+06	2.1703e+06	2.34504e+06
P08191	P08191		fimH		2.85492e+06	3.06962e+06	2.95866e+06	2.91604e+06	2.9198e+06	3.06833e+06
P08192	P08192		folC		3.18858e+06	3.2716e+06	3.26407e+06	3.27828e+06	3.2968e+06	3.22732e+06
P08200	P08200		icd		2.42979e+07	2.36916e+07	2.37013e+07	2.37483e+07	2.38627e+07	2.27814e+07
P08201	P08201		nirB		4.57853e+06	4.61752e+06	4.65261e+06	4.53387e+06	4.66558e+06	4.70295e+06
P08244	P08244		pyrF		6.71455e+06	6.78318e+06	6.91056e+06	6.7518e+06	6.52969e+06	6.8398e+06
P08245	P08245		yciH		1.17152e+06	1.20616e+06	1.16616e+06	1.17144e+06	1.20809e+06	1.33312e+06
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				2.43844e+06	2.38862e+06	2.41805e+06	1.95356e+07	1.97246e+07	1.86649e+07
P08312	P08312		pheS		1.45525e+07	1.44188e+07	1.42732e+07	1.3829e+07	1.36945e+07	1.39485e+07
P08331	P08331		cpdB		3.29822e+06	3.23043e+06	3.3936e+06	3.22486e+06	3.17567e+06	3.45689e+06
P08337	P08337		mutT		1.05766e+06	1.00493e+06	1.00595e+06	784645	850983	768007
P08373	P08373		murB		1.65449e+06	1.67151e+06	1.66659e+06	1.73978e+06	1.73828e+06	1.70695e+06
P08390	P08390		usg		5.59312e+06	5.25822e+06	5.33871e+06	5.26545e+06	5.17048e+06	5.2234e+06
P08395	P08395		sppA		5.81677e+06	5.50657e+06	5.98717e+06	5.76136e+06	6.03189e+06	5.7863e+06
P08506	P08506		dacC		6.02372e+06	6.05253e+06	6.1048e+06	5.93763e+06	5.87895e+06	5.91501e+06
P08622	P08622		dnaJ		7.10739e+06	7.22256e+06	7.13353e+06	6.91464e+06	6.93532e+06	6.97865e+06
P08660	P08660		lysC		2.44668e+06	2.45707e+06	2.41906e+06	2.44313e+06	2.51277e+06	2.53247e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.35951e+06	2.32406e+06	2.32084e+06	2.04793e+07	2.02574e+07	2.05597e+07
P08839	P08839		ptsI		3.47776e+07	3.54414e+07	3.43798e+07	3.48727e+07	3.48249e+07	3.39971e+07
P08956	P08956		hsdR		2.2561e+06	2.31843e+06	2.3189e+06	2.28796e+06	2.33564e+06	2.42785e+06
P08957	P08957		hsdM		1.15603e+07	1.15813e+07	1.13857e+07	1.16866e+07	1.1582e+07	1.16114e+07
P08997	P08997		aceB		1.15535e+06	1.06633e+06	1.21834e+06	1.18435e+06	1.14307e+06	1.19203e+06
P09029	P09029		purK		1.1457e+06	1.18884e+06	1.20819e+06	1.23996e+06	1.27883e+06	1.28874e+06
P09030	P09030		xthA		2.53769e+06	2.58647e+06	2.56224e+06	2.5481e+06	2.42412e+06	2.47142e+06
