Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				6.01212e+06	1.39989e+07	6.00987e+06	1.32758e+07	1.32863e+07	5.63296e+06
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				5.71778e+06	1.35592e+07	5.9232e+06	1.35444e+07	1.33513e+07	5.80317e+06
P00934	P00934		thrC		4.77391e+06	4.63518e+06	4.71089e+06	4.71313e+06	4.72811e+06	4.54117e+06
P00935	P00935		metB		714854	836143	551729	769802	708718	533689
P00946	P00946		manA		1.17217e+07	1.16954e+07	1.19856e+07	1.1847e+07	1.21353e+07	1.20182e+07
P00954	P00954		trpS		1.45341e+07	1.42622e+07	1.43076e+07	1.45612e+07	1.49696e+07	1.39448e+07
P00956	P00956		ileS		2.18352e+07	2.24733e+07	2.19113e+07	2.20058e+07	2.20197e+07	1.97713e+07
P00957	P00957		alaS		1.60913e+07	1.62069e+07	1.59443e+07	1.60858e+07	1.60944e+07	1.43784e+07
P00959	P00959		metG		1.93193e+07	1.87102e+07	1.93921e+07	1.90145e+07	1.90597e+07	1.82124e+07
P00960	P00960		glyQ		4.12704e+06	4.01015e+06	4.23077e+06	3.83386e+06	4.00256e+06	4.3227e+06
P00961	P00961		glyS		1.36284e+07	1.37117e+07	1.34964e+07	1.35404e+07	1.36625e+07	1.24443e+07
P00962	P00962		glnS		1.10124e+07	1.07939e+07	1.0972e+07	1.09002e+07	1.07841e+07	9.89165e+06
P00963	P00963		asnA		1.88812e+07	1.8661e+07	1.88189e+07	1.87334e+07	1.86859e+07	1.73574e+07
P00968	P00968		carB		4.7274e+06	4.63441e+06	4.70783e+06	4.71694e+06	4.59645e+06	4.84198e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				4.74285e+06	1.01416e+07	4.69727e+06	1.06121e+07	1.05391e+07	4.52876e+06
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				5.83492e+06	1.41067e+07	5.52189e+06	1.11644e+07	1.41577e+07	5.45112e+06
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				1.08302e+07	2.27648e+07	1.0814e+07	2.27759e+07	2.33583e+07	9.75857e+06
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				5.98265e+06	1.43849e+07	5.76074e+06	1.40402e+07	1.40872e+07	5.68428e+06
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				3.59772e+06	8.93189e+06	3.53222e+06	8.77546e+06	8.56476e+06	3.9165e+06
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				7.60978e+06	1.96869e+07	7.56239e+06	1.95693e+07	2.0455e+07	8.19732e+06
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				2.21487e+06	5.43463e+06	2.16379e+06	5.15397e+06	5.49467e+06	1.72075e+06
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				6.12574e+06	1.47208e+07	5.86202e+06	1.4295e+07	1.49406e+07	5.65077e+06
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				4.29824e+06	1.04311e+07	4.62893e+06	1.08931e+07	1.05576e+07	4.25703e+06
P02358	P02358		rpsF		1.21282e+08	1.26472e+08	1.17086e+08	1.2567e+08	1.27305e+08	8.04176e+07
P02359	P02359		rpsG		1.71915e+08	1.73729e+08	1.73558e+08	1.75913e+08	1.72962e+08	1.61532e+08
P02413	P02413		rplO		1.17903e+08	1.1624e+08	1.16274e+08	1.15388e+08	1.19131e+08	1.01774e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				372400	1.14931e+06	514206	1.09708e+06	1.13284e+06	445604
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				1.4617e+06	2.94641e+06	1.3276e+06	3.10125e+06	3.07828e+06	1.00377e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				8.42992e+06	2.02737e+07	8.32594e+06	1.97538e+07	2.01075e+07	7.89531e+06
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				5.08474e+06	1.18542e+07	4.95628e+06	1.14782e+07	1.17395e+07	4.67008e+06
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				5.90096e+06	1.41808e+07	6.14936e+06	1.37293e+07	1.40032e+07	6.09676e+06
P02918	P02918		mrcA		992807	980610	1.01558e+06	1.09614e+06	1.12585e+06	1.08704e+06
P02919	P02919		mrcB		1.75538e+06	1.7299e+06	1.55148e+06	1.53943e+06	1.60798e+06	1.69262e+06
P02925	P02925		rbsB		1.16888e+07	1.20573e+07	1.19395e+07	1.19802e+07	1.17865e+07	1.19393e+07
P02930	P02930		tolC		2.26891e+07	2.20024e+07	2.27083e+07	2.18456e+07	2.24058e+07	2.29771e+07
P02931	P02931		ompF		3.89978e+07	3.86434e+07	3.94137e+07	3.66049e+07	3.81823e+07	4.1913e+07
P02942	P02942		tsr		1.16723e+07	1.18681e+07	1.1316e+07	1.19415e+07	1.20922e+07	1.0474e+07
P02943	P02943		lamB		1.507e+06	1.54707e+06	1.55695e+06	1.47653e+06	1.54431e+06	1.50602e+06
P03004	P03004		dnaA		2.12199e+06	2.13574e+06	2.20425e+06	1.98853e+06	2.04002e+06	2.16389e+06
P03018	P03018		uvrD		3.08136e+06	3.13641e+06	3.29483e+06	3.12911e+06	3.01388e+06	3.21637e+06
P03817	P03817		mioC		8.35703e+06	8.53084e+06	8.3008e+06	8.55761e+06	8.09129e+06	7.48908e+06
P03841	P03841		malM		1.03888e+07	1.03448e+07	1.04744e+07	9.99646e+06	1.01186e+07	1.06036e+07
P04036	P04036		dapB		4.96103e+06	5.22816e+06	5.00671e+06	5.01209e+06	5.19047e+06	4.50044e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				2.84815e+06	6.2702e+06	2.76655e+06	6.21501e+06	6.21816e+06	2.72331e+06
P04079	P04079		guaA		2.10223e+07	2.04994e+07	2.07725e+07	2.07409e+07	2.06021e+07	1.94999e+07
P04335	P04335		frsA		4.51307e+06	4.74572e+06	4.7739e+06	4.78576e+06	4.84177e+06	4.23085e+06
P04425	P04425		gshB		1.08373e+07	1.1026e+07	1.06772e+07	1.07278e+07	1.10875e+07	1.05223e+07
P04693	P04693		tyrB		4.13937e+06	4.16711e+06	4.17999e+06	4.29628e+06	4.17109e+06	4.46402e+06
P04805	P04805		gltX		2.50813e+07	2.54993e+07	2.56822e+07	2.49807e+07	2.54194e+07	2.58174e+07
P04825	P04825		pepN		1.57922e+07	1.64438e+07	1.61276e+07	1.62613e+07	1.66971e+07	1.40162e+07
P04846	P04846		nlpA		3.31222e+06	3.5005e+06	3.32025e+06	3.20216e+06	3.38979e+06	3.35533e+06
P04949	P04949		fliC		3.95846e+07	3.76106e+07	3.91557e+07	3.7512e+07	3.92047e+07	3.72816e+07
P04951	P04951		kdsB		5.61183e+06	5.642e+06	5.52358e+06	5.53354e+06	5.5551e+06	5.63553e+06
P04982	P04982		rbsD		1.47169e+06	1.33346e+06	1.4804e+06	1.34633e+06	1.36651e+06	1.26785e+06
P04994	P04994		xseA		1.34445e+06	1.32447e+06	1.3662e+06	1.39662e+06	1.41377e+06	1.56584e+06
P04995	P04995		sbcB		1.26368e+07	1.21895e+07	1.23163e+07	1.19782e+07	1.2128e+07	1.24509e+07
P05020	P05020		pyrC		6.9401e+06	6.95298e+06	6.78263e+06	6.89964e+06	7.10941e+06	6.64785e+06
P05041	P05041		pabB		1.01359e+06	1.11591e+06	1.03124e+06	1.06792e+06	1.03593e+06	1.23419e+06
P05055	P05055		pnp		4.29353e+07	4.28498e+07	4.28461e+07	4.34661e+07	4.36512e+07	4.04639e+07
P05100	P05100		tag		1.65505e+06	1.54346e+06	1.76688e+06	1.64397e+06	1.56706e+06	1.68347e+06
P05194	P05194		aroD		1.32977e+06	1.51943e+06	1.35848e+06	1.37953e+06	1.24397e+06	1.34381e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				8.22933e+06	1.89283e+07	8.21107e+06	2.00743e+07	1.9467e+07	7.26059e+06
P05458	P05458		ptrA		939384	858132	869834	810341	842419	957898
P05459	P05459		pdxB		6.86239e+06	6.84647e+06	6.78808e+06	6.93196e+06	6.79366e+06	6.61882e+06
P05637	P05637		apaH		1.58174e+06	1.67748e+06	1.5849e+06	1.55182e+06	1.64592e+06	1.48214e+06
P05719	P05719		hsdS		1.68869e+06	1.84328e+06	1.71833e+06	2.00698e+06	2.08874e+06	1.72278e+06
P05791	P05791		ilvD		3.24212e+06	3.17821e+06	3.21063e+06	3.26132e+06	3.19469e+06	3.18508e+06
P05793	P05793		ilvC		7.97301e+06	7.85521e+06	7.8778e+06	7.59204e+06	7.60473e+06	7.16584e+06
P05825	P05825		fepA		2.12185e+06	2.1109e+06	2.10791e+06	1.9967e+06	2.09987e+06	2.08977e+06
P05852	P05852		gcp		2.78318e+06	2.75782e+06	2.80866e+06	2.5297e+06	2.86614e+06	2.96086e+06
P06129	P06129		btuB		1.59965e+07	1.53433e+07	1.58537e+07	1.5619e+07	1.56644e+07	1.48557e+07
P06149	P06149		dld		7.08361e+06	7.12169e+06	6.89325e+06	6.96866e+06	7.08168e+06	5.82014e+06
P06282	P06282		cdh		1.31888e+06	1.38668e+06	1.28114e+06	1.29479e+06	1.30483e+06	1.48491e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				2.49604e+06	5.54577e+06	2.53307e+06	5.41183e+06	5.64214e+06	2.47511e+06
P06610	P06610		btuE		9.37011e+06	1.00833e+07	9.19089e+06	9.76693e+06	9.60526e+06	7.07759e+06
P06612	P06612		topA		6.10254e+06	6.01742e+06	5.98521e+06	5.89672e+06	5.97083e+06	6.30486e+06
P06616	P06616		era		4.19798e+06	3.37758e+06	4.17466e+06	3.77031e+06	3.64777e+06	3.96505e+06
P06709	P06709		birA		993264	1.0216e+06	988557	934507	974207	1.13822e+06
P06710	P06710		dnaX		1.33843e+06	1.31255e+06	1.31243e+06	1.23671e+06	1.33971e+06	1.29098e+06
P06715	P06715		gor		4.58067e+06	4.68159e+06	4.56482e+06	4.55397e+06	4.66322e+06	4.36133e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				4.14208e+06	9.96328e+06	4.16891e+06	9.70818e+06	9.98066e+06	3.9766e+06
P06846	P06846		ebgR		1.53685e+06	1.38203e+06	1.51216e+06	1.46912e+06	1.335e+06	1.34531e+06
P06959	P06959		aceF		6.87455e+07	6.75011e+07	6.77446e+07	6.67391e+07	6.89679e+07	6.18859e+07
P06961	P06961		cca		1.22293e+06	1.20764e+06	1.11467e+06	1.19265e+06	1.19617e+06	1.16977e+06
P06966	P06966		dicA		1.76277e+06	1.82803e+06	1.8679e+06	1.96474e+06	1.82751e+06	1.72335e+06
P06968	P06968		dut		8.90299e+06	8.75296e+06	8.69051e+06	8.21934e+06	8.5767e+06	8.49831e+06
P06971	P06971		fhuA		1.37763e+07	1.38167e+07	1.38958e+07	1.3639e+07	1.34995e+07	1.34074e+07
P06974	P06974		fliM		1.37026e+06	1.16795e+06	1.3567e+06	1.20594e+06	1.2936e+06	1.16432e+06
P06983	P06983		hemC		1.13337e+07	1.08834e+07	1.14155e+07	1.08479e+07	1.0852e+07	1.05598e+07
P06986	P06986		hisC		4.78412e+06	4.72093e+06	4.89296e+06	4.63962e+06	4.72787e+06	4.71442e+06
P06987	P06987		hisB		1.24885e+06	1.34383e+06	1.28141e+06	1.26175e+06	1.38336e+06	1.18005e+06
P06988	P06988		hisD		1.1166e+06	1.06628e+06	1.06514e+06	906721	1.06569e+06	604866
P06992	P06992		rsmA		2.1392e+06	2.23521e+06	2.17934e+06	2.20853e+06	2.13928e+06	2.30559e+06
P06996	P06996		ompC		3.19718e+08	2.95937e+08	3.17911e+08	2.92126e+08	2.99155e+08	2.88459e+08
P06999	P06999		pfkB		1.14187e+06	1.24081e+06	1.2535e+06	1.18872e+06	1.21889e+06	1.32083e+06
P07000	P07000		pldB		536290	533878	536455	585222	570398	547629
P07001	P07001		pntA		3.32598e+06	2.98003e+06	3.46833e+06	3.03004e+06	3.11739e+06	3.38407e+06
P07003	P07003		poxB		2.55539e+06	2.53839e+06	2.66003e+06	2.67428e+06	2.62587e+06	2.52612e+06
P07004	P07004		proA		4.46474e+06	4.32001e+06	4.3599e+06	4.1895e+06	4.40076e+06	4.32661e+06
P07012	P07012		prfB		9.20502e+06	9.17089e+06	9.04228e+06	9.00013e+06	9.25553e+06	8.73078e+06
P07014	P07014		sdhB		1.81778e+06	1.71209e+06	1.83278e+06	1.66941e+06	1.77446e+06	1.69488e+06
P07017	P07017		tar		3.54351e+06	3.67005e+06	3.72493e+06	3.47393e+06	3.61581e+06	3.27949e+06
P07021	P07021		yfiB		880054	906149	854348	900675	837500	724279
P07023	P07023		tyrA		2.65833e+06	2.65274e+06	2.66745e+06	2.80272e+06	2.63252e+06	2.54417e+06
P07024	P07024		ushA		5.05762e+06	4.99202e+06	4.99324e+06	5.12806e+06	5.10486e+06	5.43655e+06
P07026	P07026		sdiA		1.75363e+06	1.85914e+06	1.80907e+06	1.80414e+06	1.73104e+06	2.22745e+06
P07118	P07118		valS		2.62232e+07	2.65224e+07	2.60119e+07	2.63219e+07	2.63097e+07	2.38684e+07
P07330	P07330		cheB		1.55234e+06	1.40947e+06	1.57956e+06	1.32374e+06	1.46839e+06	1.52796e+06
P07363	P07363		cheA		1.69962e+06	1.75394e+06	1.74174e+06	1.7726e+06	1.791e+06	1.73088e+06
P07395	P07395		pheT		1.54147e+07	1.51201e+07	1.53288e+07	1.47431e+07	1.52553e+07	1.4999e+07
P07604	P07604		tyrR		2.40657e+06	2.33283e+06	2.36662e+06	2.30164e+06	2.30786e+06	2.43406e+06
P07639	P07639		aroB		3.33447e+06	3.4078e+06	3.23887e+06	3.31289e+06	3.34031e+06	3.00145e+06
P07649	P07649		truA		1.98994e+06	2.05258e+06	1.94406e+06	1.97273e+06	2.00704e+06	2.1346e+06
P07650	P07650		deoA		7.55759e+06	7.14208e+06	7.61372e+06	7.4158e+06	7.1273e+06	6.91193e+06
P07658	P07658		fdhF		979493	926209	944326	922847	952917	1.03826e+06
P07762	P07762		glgB		3.97275e+06	3.99607e+06	4.03901e+06	4.17901e+06	3.93774e+06	4.12129e+06
P07813	P07813		leuS		1.49485e+07	1.51545e+07	1.49393e+07	1.48938e+07	1.53131e+07	1.42338e+07
P07822	P07822		fhuD		368206	457282	383090	407315	425215	313584
P07862	P07862		ddlB		5.93265e+06	5.82506e+06	6.03856e+06	5.53656e+06	5.63863e+06	5.86159e+06
P07913	P07913		tdh		4.54566e+06	4.49599e+06	4.5699e+06	4.43185e+06	4.48587e+06	4.40403e+06
P08178	P08178		purM		1.7951e+06	1.81676e+06	1.79474e+06	1.70967e+06	1.91799e+06	1.72679e+06
P08179	P08179		purN		1.04487e+06	1.09884e+06	1.10241e+06	1.18847e+06	1.08937e+06	889394
P08189	P08189		fimF		1.39378e+06	1.08791e+06	973459	1.24838e+06	1.29631e+06	1.12302e+06
P08190	P08190		fimG		2.46374e+06	2.39965e+06	2.28235e+06	2.02934e+06	2.39879e+06	2.05547e+06
P08191	P08191		fimH		3.15961e+06	3.0171e+06	3.21039e+06	2.72689e+06	2.97426e+06	3.37541e+06
P08192	P08192		folC		2.5715e+06	2.56937e+06	2.55311e+06	2.5765e+06	2.50782e+06	2.63861e+06
P08200	P08200		icd		2.48843e+07	2.49089e+07	2.44615e+07	2.38289e+07	2.45823e+07	2.14883e+07
P08201	P08201		nirB		5.22521e+06	5.32891e+06	5.19864e+06	5.19745e+06	5.12468e+06	5.35611e+06
P08244	P08244		pyrF		9.79684e+06	9.676e+06	9.94392e+06	9.28284e+06	9.76184e+06	9.51373e+06
P08245	P08245		yciH		671361	661208	637372	689873	700213	552605
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				5.42915e+06	1.15548e+07	5.38427e+06	1.19077e+07	1.18543e+07	4.41868e+06
P08312	P08312		pheS		1.4799e+07	1.4407e+07	1.46513e+07	1.4297e+07	1.47537e+07	1.3973e+07
P08331	P08331		cpdB		3.31965e+06	3.31897e+06	3.35535e+06	3.30264e+06	3.3444e+06	3.34813e+06
P08337	P08337		mutT		1.18493e+06	903343	1.18799e+06	923648	828578	1.10092e+06
P08373	P08373		murB		1.8815e+06	1.83513e+06	1.89086e+06	1.76425e+06	1.83465e+06	1.96415e+06
P08390	P08390		usg		4.41373e+06	4.41671e+06	4.41548e+06	4.34014e+06	4.38298e+06	3.93352e+06
P08395	P08395		sppA		2.87366e+06	2.65002e+06	2.75106e+06	2.56277e+06	2.73979e+06	2.72801e+06
P08506	P08506		dacC		6.67249e+06	6.84264e+06	6.79261e+06	6.50208e+06	6.83865e+06	6.56728e+06
P08622	P08622		dnaJ		6.20683e+06	6.10322e+06	6.11419e+06	6.12299e+06	6.29084e+06	6.21123e+06
P08660	P08660		lysC		2.53768e+06	2.59795e+06	2.6088e+06	2.58548e+06	2.59989e+06	2.8799e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				3.15126e+06	7.39638e+06	3.08327e+06	7.46124e+06	7.54922e+06	3.2826e+06
P08839	P08839		ptsI		3.4424e+07	3.43244e+07	3.3645e+07	3.41838e+07	3.46717e+07	3.2785e+07
P08956	P08956		hsdR		1.78129e+06	1.8728e+06	1.78826e+06	1.83602e+06	1.74135e+06	1.67344e+06
P08957	P08957		hsdM		7.98794e+06	8.04765e+06	7.86711e+06	8.03706e+06	8.04125e+06	7.6911e+06
P09029	P09029		purK		1.19924e+06	1.24971e+06	1.22954e+06	1.21048e+06	1.15903e+06	1.32838e+06
P09030	P09030		xthA		2.45519e+06	2.51974e+06	2.44916e+06	2.4645e+06	2.45297e+06	2.6456e+06
P09053	P09053		avtA		472349	421005	471373	441123	407299	461042
P09126	P09126		hemD		1.50569e+06	1.46862e+06	1.57111e+06	1.52268e+06	1.54416e+06	1.3995e+06
P09127	P09127		hemX		9.84958e+06	9.7615e+06	9.40152e+06	9.53068e+06	9.3716e+06	8.9999e+06
P09147	P09147		galE		9.62286e+06	9.49201e+06	9.27532e+06	9.34779e+06	9.41541e+06	9.52851e+06
P09148	P09148		galT		2.11157e+06	1.99769e+06	1.94168e+06	2.11223e+06	2.07892e+06	2.04768e+06
P09152	P09152		narG		2.36581e+06	2.39502e+06	2.37919e+06	2.36122e+06	2.38194e+06	2.36965e+06
P09155	P09155		rnd		2.3205e+06	2.13304e+06	2.41738e+06	2.24784e+06	2.16037e+06	2.49944e+06
P09158	P09158		speE		7.5742e+06	7.66487e+06	7.84531e+06	7.47164e+06	7.47922e+06	6.59188e+06
P09169	P09169		ompT		6.50824e+06	6.15246e+06	6.58935e+06	6.14901e+06	6.39575e+06	6.19947e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.57809e+06	6.03584e+06	2.62292e+06	5.54322e+06	5.72213e+06	2.69953e+06
P09323	P09323		nagE		826364	780060	778744	593191	828372	812269
P09372	P09372		grpE		1.64531e+07	1.76041e+07	1.72989e+07	1.72408e+07	1.73904e+07	1.52677e+07
