Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P09155	P09155		rnd		3.19595e+06	3.05536e+06	3.07412e+06	3.08618e+06	3.1524e+06	3.19247e+06
P09158	P09158		speE		6.83975e+06	6.5163e+06	7.0044e+06	6.92102e+06	7.26494e+06	6.91292e+06
P09169	P09169		ompT		4.97832e+06	5.37123e+06	5.50192e+06	5.53483e+06	6.48549e+06	5.91808e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				3.12312e+06	3.23129e+06	3.65989e+06	3.36133e+06	3.98165e+06	9.28045e+06
P09323	P09323		nagE		670927	554547	681715	687851	703681	691511
P09348	P09348		motA		992823	898565	990562	1.07175e+06	990146	978396
P09372	P09372		grpE		5.05365e+07	5.06894e+07	4.48185e+07	5.06179e+07	4.68892e+07	4.37345e+07
P09373	P09373		pflB		3.08032e+08	3.06119e+08	2.84229e+08	3.08184e+08	2.85078e+08	2.82624e+08
P09394	P09394		glpQ		5.74479e+06	5.80051e+06	5.73556e+06	5.6435e+06	5.78793e+06	5.52027e+06
P09424	P09424		mtlD		2.34647e+06	2.37698e+06	2.17066e+06	2.36966e+06	2.19025e+06	2.32513e+06
P09546	P09546		putA		1.86296e+06	1.72532e+06	1.80628e+06	1.82321e+06	1.79703e+06	1.85683e+06
P09549	P09549		dedD		1.17833e+06	1.19222e+06	1.18799e+06	1.19413e+06	1.11197e+06	1.2254e+06
P09831	P09831		gltB		3.43242e+06	3.43519e+06	3.47269e+06	3.44766e+06	3.50216e+06	3.38407e+06
P09832	P09832		gltD		3.04912e+06	3.0484e+06	3.1229e+06	3.26846e+06	3.15627e+06	3.11009e+06
P09996	P09996		yidB		458728	475252	435623	479339	288335	424902
P0A698	P0A698		uvrA		2.84398e+06	2.79022e+06	2.81632e+06	2.79206e+06	2.74198e+06	2.74203e+06
P0A6A0	P0A6A0		ubiB		2.70235e+06	2.84497e+06	3.0844e+06	2.77919e+06	2.86272e+06	3.15561e+06
P0A6A3	P0A6A3		ackA		1.31185e+08	1.33772e+08	1.28778e+08	1.35493e+08	1.3218e+08	1.28124e+08
P0A6A8	P0A6A8		acpP		1.4667e+08	1.45466e+08	1.62317e+08	1.50629e+08	1.57977e+08	1.57164e+08
P0A6B4	P0A6B4		alr		3.30668e+06	3.27586e+06	3.15086e+06	3.2993e+06	3.22832e+06	3.14565e+06
P0A6B7	P0A6B7		iscS		1.76241e+07	1.72105e+07	1.68371e+07	1.73961e+07	1.71557e+07	1.71727e+07
P0A6C1	P0A6C1		nfo		2.06851e+06	1.89619e+06	2.03126e+06	2.01719e+06	2.25415e+06	2.07218e+06
P0A6D0	P0A6D0		argR		1.53397e+06	1.46145e+06	1.781e+06	1.75627e+06	1.66347e+06	1.70458e+06
P0A6D3	P0A6D3		aroA		5.41653e+06	5.58587e+06	5.43781e+06	5.37715e+06	5.13551e+06	5.32966e+06
P0A6D7	P0A6D7		aroK		6.93302e+06	6.8423e+06	6.94436e+06	7.10427e+06	6.73343e+06	7.03215e+06
P0A6E4	P0A6E4		argG		2.25672e+06	2.45616e+06	2.12383e+06	2.34607e+06	2.37655e+06	1.97149e+06
P0A6E6	P0A6E6		atpC		7.4547e+06	7.57743e+06	6.8223e+06	7.43796e+06	6.98189e+06	6.77316e+06
P0A6E9	P0A6E9		bioD2		5.49982e+06	5.8242e+06	5.8794e+06	5.89299e+06	5.59559e+06	5.52031e+06
P0A6F1	P0A6F1		carA		8.7771e+06	8.87546e+06	8.64666e+06	8.79803e+06	8.57988e+06	8.30689e+06
P0A6F3	P0A6F3		glpK		4.91171e+06	4.7433e+06	4.94386e+06	4.94017e+06	4.8615e+06	4.87467e+06
P0A6F5	P0A6F5		groL		8.86263e+07	8.82911e+07	8.61235e+07	8.99314e+07	8.52157e+07	8.44672e+07
P0A6F9	P0A6F9		groS		8.453e+07	8.93451e+07	9.666e+07	8.41437e+07	9.73226e+07	9.45803e+07
P0A6G3	P0A6G3		pncC		3.2467e+06	3.3661e+06	3.13339e+06	3.47153e+06	3.30036e+06	3.25291e+06
P0A6G7	P0A6G7		clpP		2.02231e+07	1.98051e+07	1.78372e+07	1.97542e+07	1.82225e+07	1.85819e+07
P0A6H1	P0A6H1		clpX		2.70629e+07	2.67552e+07	2.67838e+07	2.72028e+07	2.68537e+07	2.6439e+07
P0A6H5	P0A6H5		hslU		2.3465e+07	2.34626e+07	2.35427e+07	2.2881e+07	2.32683e+07	2.3488e+07
P0A6H8	P0A6H8		cls		595849	565289	718281	591304	537165	671882
P0A6I0	P0A6I0		cmk		1.06331e+07	1.04172e+07	1.06219e+07	1.04067e+07	1.00517e+07	1.03503e+07
P0A6I3	P0A6I3		coaA		3.28329e+06	3.26086e+06	3.50226e+06	3.29919e+06	3.38347e+06	3.71448e+06
P0A6I6	P0A6I6		coaD		1.00462e+06	956125	1.1838e+06	1.08271e+06	1.17245e+06	1.11395e+06
P0A6I9	P0A6I9		coaE		2.85518e+06	3.09006e+06	3.35543e+06	3.26909e+06	3.19728e+06	3.21575e+06
P0A6J1	P0A6J1		cysC		1.42048e+06	1.33103e+06	1.49031e+06	1.32784e+06	1.42692e+06	1.37213e+06
P0A6J5	P0A6J5		dadA		1.90149e+06	1.80183e+06	2.11905e+06	1.8918e+06	2.13301e+06	2.14853e+06
P0A6J8	P0A6J8		ddlA		1.51778e+07	1.53823e+07	1.57376e+07	1.5118e+07	1.49333e+07	1.51328e+07
P0A6K1	P0A6K1		dapF		741495	712326	825831	677923	725014	762707
P0A6K3	P0A6K3		def		1.43358e+07	1.3945e+07	1.45303e+07	1.386e+07	1.43594e+07	1.41985e+07
P0A6K6	P0A6K6		deoB		1.82785e+07	1.82062e+07	1.80119e+07	1.86969e+07	1.80652e+07	1.82451e+07
P0A6L0	P0A6L0		deoC		1.10125e+07	1.10368e+07	1.10501e+07	1.10762e+07	1.08237e+07	1.0732e+07
P0A6L2	P0A6L2		dapA		2.93567e+07	2.96088e+07	2.87779e+07	2.93988e+07	2.85811e+07	2.8871e+07
P0A6L4	P0A6L4		nanA		528100	653200	686987	603659	564101	561501
P0A6L7	P0A6L7		uxaB		1.51532e+06	1.44846e+06	1.48054e+06	1.43385e+06	1.33011e+06	1.51565e+06
P0A6L9	P0A6L9		hscB		4.95534e+06	4.76194e+06	4.59622e+06	5.11045e+06	4.81559e+06	4.91621e+06
P0A6M4	P0A6M4		dtd		1.94423e+06	2.18707e+06	2.33645e+06	1.96333e+06	2.08705e+06	2.37431e+06
P0A6M8	P0A6M8		fusA		1.06853e+08	1.09597e+08	1.05649e+08	1.12e+08	1.07315e+08	1.05876e+08
P0A6N4	P0A6N4		efp		7.3384e+07	7.3498e+07	7.34256e+07	7.15163e+07	7.5316e+07	7.43233e+07
P0A6N8	P0A6N8		yeiP		1.4585e+07	1.42982e+07	1.4851e+07	1.44697e+07	1.51057e+07	1.45006e+07
P0A6P1	P0A6P1		tsf		1.91253e+08	1.91402e+08	1.89123e+08	1.95301e+08	1.88499e+08	1.87864e+08
P0A6P5	P0A6P5		der		4.75938e+06	4.80776e+06	4.51168e+06	4.82695e+06	4.40675e+06	4.40518e+06
P0A6P7	P0A6P7		engB		8.50691e+06	8.3702e+06	8.56438e+06	8.27807e+06	8.43786e+06	8.63889e+06
P0A6P9	P0A6P9		eno		1.65693e+08	1.72082e+08	1.63476e+08	1.7186e+08	1.65136e+08	1.62609e+08
P0A6Q3	P0A6Q3		fabA		1.38029e+07	1.40885e+07	1.31975e+07	1.34133e+07	1.33395e+07	1.32687e+07
P0A6Q6	P0A6Q6		fabZ		2.64892e+07	2.67255e+07	2.6018e+07	2.62281e+07	2.5462e+07	2.599e+07
P0A6R0	P0A6R0		fabH		1.80968e+07	1.76259e+07	1.63737e+07	1.83529e+07	1.63902e+07	1.68729e+07
P0A6R3	P0A6R3		fis		6.52784e+06	6.189e+06	5.42534e+06	6.93726e+06	4.88369e+06	5.31488e+06
P0A6S0	P0A6S0		flgH		2.34124e+06	2.23227e+06	2.45233e+06	2.24086e+06	2.39843e+06	2.30726e+06
P0A6S7	P0A6S7		gpsA		5.03476e+06	5.06912e+06	5.27023e+06	4.94744e+06	5.06027e+06	5.01767e+06
P0A6T1	P0A6T1		pgi		2.91267e+07	2.93803e+07	2.85258e+07	2.94535e+07	2.87991e+07	2.88047e+07
P0A6T3	P0A6T3		galK		4.34107e+06	4.35928e+06	4.33308e+06	4.39462e+06	4.35232e+06	4.251e+06
P0A6T5	P0A6T5		folE		4.73883e+06	4.67218e+06	4.69854e+06	4.89142e+06	4.36318e+06	4.49574e+06
P0A6T9	P0A6T9		gcvH		2.05442e+06	2.0502e+06	1.82881e+06	1.99917e+06	1.84547e+06	1.98924e+06
P0A6U3	P0A6U3		mnmG		6.65627e+06	6.5713e+06	6.68913e+06	6.77242e+06	6.73231e+06	6.81842e+06
P0A6U5	P0A6U5		rsmG		5.65968e+06	5.39874e+06	5.33448e+06	5.56762e+06	5.09786e+06	5.29143e+06
P0A6U8	P0A6U8		glgA		3.12816e+06	3.18688e+06	3.10528e+06	3.03441e+06	2.99717e+06	3.04372e+06
P0A6V1	P0A6V1		glgC		7.25903e+06	7.00386e+06	7.82033e+06	7.62292e+06	7.71399e+06	7.73941e+06
P0A6V8	P0A6V8		glk		9.64053e+06	9.58124e+06	9.70307e+06	9.55556e+06	9.55313e+06	9.6177e+06
P0A6W0	P0A6W0		glsA2		1.86942e+06	2.06328e+06	1.61144e+06	1.72509e+06	1.4745e+06	1.45923e+06
P0A6W3	P0A6W3		mraY		1.3486e+06	1.43675e+06	1.53725e+06	1.33905e+06	1.39792e+06	1.40844e+06
P0A6W5	P0A6W5		greA		2.36279e+07	2.39834e+07	2.38124e+07	2.2843e+07	2.38801e+07	2.41138e+07
P0A6W9	P0A6W9		gshA		5.30626e+06	5.31045e+06	5.48493e+06	5.56074e+06	5.48984e+06	5.38208e+06
P0A6X3	P0A6X3		hfq		968117	872590	839941	1.09925e+06	881611	1.02985e+06
P0A6X7	P0A6X7		ihfA		5.08092e+07	5.11993e+07	5.1045e+07	5.15875e+07	4.97442e+07	5.25556e+07
P0A6Y1	P0A6Y1		ihfB		8.99942e+06	8.87276e+06	8.58484e+06	9.30932e+06	8.28811e+06	7.89244e+06
P0A6Y5	P0A6Y5		hslO		6.93592e+06	6.72738e+06	6.81277e+06	6.76734e+06	6.84449e+06	6.91272e+06
P0A6Y8	P0A6Y8		dnaK		4.59662e+07	4.58514e+07	4.46549e+07	4.73289e+07	4.49891e+07	4.44887e+07
P0A6Z1	P0A6Z1		hscA		4.86796e+06	4.85618e+06	5.28784e+06	4.8981e+06	5.29164e+06	5.00353e+06
P0A6Z3	P0A6Z3		htpG		2.78821e+07	2.74241e+07	2.68253e+07	2.81805e+07	2.77031e+07	2.74247e+07
P0A6Z6	P0A6Z6		nikR		1.15436e+06	1.09776e+06	1.07358e+06	999636	1.02298e+06	1.06879e+06
P0A705	P0A705		infB		3.88609e+07	3.78061e+07	3.84208e+07	3.87294e+07	3.81148e+07	3.92545e+07
P0A707	P0A707		infC		4.84545e+07	4.91262e+07	4.72875e+07	5.04944e+07	4.89264e+07	4.62595e+07
P0A715	P0A715		kdsA		2.27844e+07	2.32491e+07	2.17565e+07	2.27856e+07	2.12771e+07	2.20345e+07
P0A717	P0A717		prs		3.17495e+07	3.36343e+07	2.85089e+07	3.28511e+07	2.85136e+07	2.82915e+07
P0A720	P0A720		tmk		2.82633e+06	2.98548e+06	2.70135e+06	2.93609e+06	2.7664e+06	2.83502e+06
P0A722	P0A722		lpxA		8.32206e+06	8.22443e+06	8.13334e+06	8.29828e+06	8.59442e+06	8.16347e+06
P0A725	P0A725		lpxC		3.62538e+06	3.53088e+06	3.02269e+06	3.59782e+06	3.1639e+06	3.45363e+06
P0A729	P0A729		yceF		2.54071e+06	2.27653e+06	2.24161e+06	2.34738e+06	2.26588e+06	2.43873e+06
P0A731	P0A731		mgsA		3.75607e+06	3.69576e+06	3.77459e+06	3.94849e+06	3.8842e+06	3.92866e+06
P0A734	P0A734		minE		2.56728e+07	2.40147e+07	2.46588e+07	2.39496e+07	2.36931e+07	2.59082e+07
P0A738	P0A738		moaC		1.03654e+06	1.01458e+06	1.00676e+06	1.02393e+06	980106	1.00657e+06
P0A744	P0A744		msrA		6.92113e+06	5.99457e+06	6.59396e+06	6.68676e+06	6.17524e+06	6.7606e+06
P0A746	P0A746		msrB		1.0618e+06	1.06524e+06	1.0976e+06	1.05661e+06	1.08121e+06	1.09673e+06
P0A749	P0A749		murA		1.13579e+07	1.08656e+07	1.12593e+07	1.10307e+07	1.08887e+07	1.14345e+07
P0A752	P0A752		nadD		527838	582713	558147	497651	531770	602171
P0A759	P0A759		nagB		4.4709e+06	3.86414e+06	4.25598e+06	4.15809e+06	4.19251e+06	3.98976e+06
P0A763	P0A763		ndk		1.42128e+07	1.37974e+07	1.43765e+07	1.34776e+07	1.37604e+07	1.43443e+07
P0A780	P0A780		nusB		1.38927e+07	1.3201e+07	1.31942e+07	1.3232e+07	1.25984e+07	1.28419e+07
P0A784	P0A784		orn		3.12278e+06	3.17013e+06	3.12262e+06	2.94194e+06	3.17634e+06	3.27986e+06
P0A786	P0A786		pyrB		2.61876e+06	2.44419e+06	2.59411e+06	2.4278e+06	2.50087e+06	2.75548e+06
P0A790	P0A790		panD		9.34894e+06	8.31929e+06	9.14072e+06	9.75807e+06	9.6198e+06	9.14934e+06
P0A794	P0A794		pdxJ		7.39517e+06	7.19369e+06	7.35664e+06	7.23805e+06	7.33813e+06	7.51453e+06
P0A796	P0A796		pfkA		2.39204e+07	2.43326e+07	2.11315e+07	2.34258e+07	2.23395e+07	2.20428e+07
P0A799	P0A799		pgk		3.84245e+08	4.0016e+08	3.85308e+08	4.03189e+08	3.90544e+08	3.81209e+08
P0A7A2	P0A7A2		gpmB		3.69192e+06	3.67446e+06	3.34988e+06	3.24959e+06	3.48669e+06	2.94482e+06
P0A7A5	P0A7A5		pcm		1.34525e+06	1.25357e+06	1.22729e+06	1.36988e+06	1.34183e+06	1.15199e+06
P0A7A7	P0A7A7		plsB		2.93617e+06	2.96206e+06	2.78978e+06	2.83107e+06	2.78078e+06	2.85355e+06
P0A7A9	P0A7A9		ppa		8.98592e+07	9.05728e+07	8.95914e+07	9.05486e+07	8.82047e+07	8.94682e+07
P0A7B1	P0A7B1		ppk		1.37869e+06	1.41413e+06	1.35284e+06	1.45587e+06	1.32931e+06	1.32269e+06
P0A7B5	P0A7B5		proB		5.19296e+06	5.01108e+06	5.24795e+06	5.08898e+06	5.22417e+06	4.96759e+06
P0A7B8	P0A7B8		hslV		1.42953e+07	1.54646e+07	1.40644e+07	1.3257e+07	1.75656e+07	1.40103e+07
P0A7C2	P0A7C2		lexA		4.73138e+06	4.87439e+06	4.81281e+06	4.65448e+06	4.61761e+06	4.80342e+06
P0A7C6	P0A7C6		pepE		5.72652e+06	5.57981e+06	5.6511e+06	5.51315e+06	5.6397e+06	5.54569e+06
P0A7D1	P0A7D1		pth		4.49997e+06	4.26885e+06	4.36554e+06	4.47275e+06	4.30791e+06	4.08552e+06
P0A7D4	P0A7D4		purA		3.54784e+07	3.53151e+07	3.57382e+07	3.56706e+07	3.52062e+07	3.47663e+07
P0A7D7	P0A7D7		purC		7.46048e+06	7.76187e+06	7.33384e+06	7.64353e+06	7.42468e+06	7.15377e+06
P0A7E1	P0A7E1		pyrD		7.49401e+06	7.33086e+06	7.0908e+06	7.25987e+06	7.29769e+06	6.84573e+06
P0A7E3	P0A7E3		pyrE		5.01882e+06	4.94176e+06	4.92257e+06	5.07619e+06	4.92785e+06	4.87658e+06
P0A7E5	P0A7E5		pyrG		1.59157e+07	1.60603e+07	1.61036e+07	1.59589e+07	1.59663e+07	1.61723e+07
P0A7E9	P0A7E9		pyrH		7.40507e+06	7.21195e+06	6.93479e+06	7.7406e+06	7.05988e+06	6.70505e+06
P0A7F3	P0A7F3		pyrI		2.59693e+06	2.47563e+06	2.55456e+06	2.52975e+06	2.50634e+06	2.73894e+06
P0A7F6	P0A7F6		speD		2.01805e+06	1.81196e+06	2.09298e+06	2.02583e+06	2.11637e+06	2.10105e+06
P0A7F9	P0A7F9		queA		3.67453e+06	3.60885e+06	3.53847e+06	3.66629e+06	3.73717e+06	3.36067e+06
P0A7G2	P0A7G2		rbfA		2.4884e+07	2.54e+07	2.51877e+07	2.53112e+07	2.50314e+07	2.3785e+07
P0A7G6	P0A7G6		recA		1.0636e+07	9.98227e+06	1.0049e+07	1.02855e+07	1.02289e+07	1.02862e+07
P0A7H6	P0A7H6		recR		863365	730869	837083	831083	754857	860562
P0A7I0	P0A7I0		prfA		3.99243e+06	3.92464e+06	3.8394e+06	3.90133e+06	3.79638e+06	4.05129e+06
P0A7I4	P0A7I4		prfC		5.70214e+06	5.66189e+06	5.35811e+06	5.63081e+06	5.2437e+06	5.24352e+06
P0A7I7	P0A7I7		ribA		9.11395e+06	8.83921e+06	8.95446e+06	9.3108e+06	9.4177e+06	8.80299e+06
P0A7J0	P0A7J0		ribB		1.41874e+07	1.32566e+07	1.23126e+07	1.46139e+07	1.23178e+07	1.24566e+07
P0A7J3	P0A7J3		rplJ		4.98092e+08	5.15954e+08	4.97376e+08	5.08498e+08	4.8819e+08	4.82565e+08
P0A7J7	P0A7J7		rplK		6.98139e+07	7.24888e+07	6.86347e+07	6.92442e+07	6.96926e+07	6.88233e+07
P0A7K2	P0A7K2		rplL		1.39949e+08	1.42933e+08	1.40489e+08	1.42174e+08	1.39745e+08	1.39767e+08
P0A7K6	P0A7K6		rplS		6.38286e+07	6.16497e+07	6.50227e+07	6.39694e+07	6.45066e+07	6.48913e+07
P0A7L0	P0A7L0		rplA		3.08422e+08	3.30917e+08	3.18505e+08	3.04921e+08	3.14462e+08	3.06811e+08
P0A7L3	P0A7L3		rplT		4.82704e+07	4.83728e+07	5.11379e+07	4.80167e+07	4.86608e+07	5.20239e+07
P0A7L8	P0A7L8		rpmA		1.32773e+08	1.38069e+08	1.31444e+08	1.32964e+08	1.38764e+08	1.32778e+08
P0A7M2	P0A7M2		rpmB		1.1684e+08	1.1843e+08	1.16604e+08	1.16811e+08	1.16441e+08	1.19827e+08
P0A7M6	P0A7M6		rpmC		2.80015e+07	2.88655e+07	2.38156e+07	2.83714e+07	2.40139e+07	2.29355e+07
P0A7M9	P0A7M9		rpmE		5.00418e+07	4.75885e+07	4.80372e+07	5.01493e+07	4.86988e+07	4.76013e+07
P0A7N4	P0A7N4		rpmF		4.37323e+07	4.09451e+07	4.33987e+07	4.38509e+07	4.50359e+07	4.41452e+07
P0A7N9	P0A7N9		rpmG		1.1017e+08	1.12894e+08	1.13816e+08	1.12145e+08	1.16773e+08	1.12588e+08
P0A7P5	P0A7P5		rpmH		2.56425e+07	2.78588e+07	2.73441e+07	2.67726e+07	2.75382e+07	2.67144e+07
P0A7Q1	P0A7Q1		rpmI		1.47729e+07	1.50119e+07	1.73085e+07	1.55189e+07	1.75973e+07	1.76084e+07
P0A7R1	P0A7R1		rplI		3.25741e+08	3.1997e+08	3.32948e+08	3.24147e+08	3.32225e+08	3.30909e+08
P0A7R5	P0A7R5		rpsJ		1.70036e+08	1.62514e+08	1.79333e+08	1.73276e+08	1.75197e+08	1.71363e+08
P0A7R9	P0A7R9		rpsK		1.04808e+08	1.05152e+08	1.06438e+08	1.06642e+08	1.0583e+08	1.07659e+08
P0A7S3	P0A7S3		rpsL		7.09461e+07	6.67574e+07	7.17601e+07	7.16304e+07	7.26939e+07	7.27534e+07
P0A7S9	P0A7S9		rpsM		3.90912e+07	4.00691e+07	3.78322e+07	3.8611e+07	3.80702e+07	3.82472e+07
P0A7T3	P0A7T3		rpsP		7.42696e+07	7.35837e+07	7.38294e+07	7.43001e+07	7.51905e+07	7.33866e+07
P0A7T7	P0A7T7		rpsR		4.75912e+07	5.11662e+07	5.03426e+07	5.11869e+07	5.02957e+07	5.00568e+07
P0A7U3	P0A7U3		rpsS		1.36642e+08	1.43694e+08	1.48315e+08	1.37712e+08	1.42742e+08	1.47235e+08
P0A7U7	P0A7U7		rpsT		2.83555e+07	2.78566e+07	2.84881e+07	2.84328e+07	2.83118e+07	2.95186e+07
P0A7V0	P0A7V0		rpsB		8.97063e+07	9.29338e+07	8.71533e+07	9.06285e+07	8.61347e+07	8.76881e+07
P0A7V3	P0A7V3		rpsC		8.82605e+07	8.87693e+07	8.95499e+07	9.09773e+07	9.00496e+07	9.00374e+07
P0A7V8	P0A7V8		rpsD		1.41301e+08	1.48575e+08	1.4699e+08	1.4594e+08	1.46806e+08	1.44063e+08
P0A7W1	P0A7W1		rpsE		2.31751e+08	2.37178e+08	2.14156e+08	2.36057e+08	2.22572e+08	2.12539e+08
P0A7W7	P0A7W7		rpsH		5.68095e+07	5.8007e+07	5.37101e+07	5.76334e+07	5.28002e+07	5.5196e+07
P0A7X3	P0A7X3		rpsI		8.16117e+07	7.55357e+07	6.87192e+07	7.88475e+07	6.95421e+07	7.04611e+07
P0A7X6	P0A7X6		rimM		7.86994e+06	7.07279e+06	7.43027e+06	7.46877e+06	7.17102e+06	7.44904e+06
P0A7Y0	P0A7Y0		rnc		9.78812e+06	9.52381e+06	9.33388e+06	1.03275e+07	9.42862e+06	9.75993e+06
P0A7Y8	P0A7Y8		rnpA		1.89877e+06	1.50304e+06	2.04819e+06	1.75376e+06	1.83824e+06	1.90438e+06
P0A7Z0	P0A7Z0		rpiA		1.76285e+07	1.74175e+07	1.71217e+07	1.77792e+07	1.67723e+07	1.6912e+07
P0A7Z4	P0A7Z4		rpoA		8.16428e+07	8.34699e+07	8.49545e+07	8.32486e+07	8.47501e+07	8.57475e+07
P0A800	P0A800		rpoZ		5.50688e+07	5.59885e+07	6.02134e+07	5.62325e+07	5.83271e+07	6.20734e+07
P0A805	P0A805		frr		2.97234e+07	3.17884e+07	2.90431e+07	3.25483e+07	2.93237e+07	2.57384e+07
P0A809	P0A809		ruvA					344433		517051
P0A812	P0A812		ruvB		1.11729e+06	1.138e+06	1.22454e+06	1.04586e+06	1.14978e+06	1.1347e+06
P0A817	P0A817		metK		2.55798e+07	2.49813e+07	2.55998e+07	2.58152e+07	2.52013e+07	2.46257e+07
P0A821	P0A821		selA		1.42972e+06	1.36881e+06	1.40341e+06	1.39835e+06	1.33336e+06	1.38744e+06
P0A823	P0A823		sfsA		886505	827190	942570	876054	953753	982154
P0A825	P0A825		glyA		2.32941e+07	2.3533e+07	2.3158e+07	2.38431e+07	2.30991e+07	2.3345e+07
P0A832	P0A832		smpB		4.95324e+06	4.95703e+06	4.78317e+06	5.02988e+06	4.74584e+06	5.17078e+06
P0A836	P0A836		sucC		9.21437e+06	9.21513e+06	9.24297e+06	9.08287e+06	9.22098e+06	9.30392e+06
P0A840	P0A840		surE		1.68423e+06	1.69873e+06	1.69513e+06	1.69106e+06	1.76576e+06	1.61277e+06
P0A843	P0A843		tatE		8.70747e+06	8.7493e+06	8.67571e+06	8.79392e+06	8.78723e+06	8.77195e+06
P0A847	P0A847		tgt		3.08265e+06	3.13438e+06	3.13055e+06	3.23102e+06	3.07545e+06	3.07488e+06
P0A850	P0A850		tig		1.29604e+08	1.31097e+08	1.2878e+08	1.33128e+08	1.27768e+08	1.29926e+08
P0A853	P0A853		tnaA		2.92635e+06	3.03987e+06	3.08478e+06	2.9604e+06	2.92535e+06	2.87914e+06
P0A855	P0A855		tolB		1.76427e+07	1.63963e+07	1.731e+07	1.72659e+07	1.7459e+07	1.71289e+07
P0A858	P0A858		tpiA		9.23197e+07	9.23775e+07	6.95428e+07	9.07269e+07	6.90331e+07	7.35265e+07
P0A862	P0A862		tpx		3.92674e+07	4.12107e+07	3.99791e+07	3.9862e+07	4.04188e+07	4.03824e+07
P0A867	P0A867		talA		4.78109e+06	4.73153e+06	4.61798e+06	4.78924e+06	4.72206e+06	4.69589e+06
P0A870	P0A870		talB		4.56799e+07	4.58731e+07	4.66056e+07	4.5749e+07	4.6141e+07	4.69728e+07
P0A873	P0A873		trmD		3.74551e+06	3.86312e+06	3.97523e+06	3.85955e+06	3.62086e+06	3.46363e+06
P0A877	P0A877		trpA		2.14336e+06	2.28608e+06	2.13989e+06	2.25787e+06	2.26311e+06	2.22962e+06
P0A879	P0A879		trpB		1.41745e+06	1.22845e+06	1.70503e+06	1.4326e+06	1.60185e+06	1.77181e+06
P0A881	P0A881		trpR		2.13646e+06	1.99295e+06	1.87546e+06	1.97991e+06	1.9299e+06	1.86654e+06
P0A884	P0A884		thyA		5.7474e+06	5.34942e+06	5.25036e+06	5.49678e+06	5.27284e+06	5.32644e+06
P0A887	P0A887		ubiE		7.69636e+06	7.76357e+06	7.66834e+06	7.77064e+06	7.82896e+06	7.76673e+06
P0A890	P0A890		tusA		2.15284e+06	2.05045e+06	1.96917e+06	2.08043e+06	1.83082e+06	1.87251e+06
P0A894	P0A894		yhbJ		1.61155e+06	1.50955e+06	1.61986e+06	1.54643e+06	1.66847e+06	1.63265e+06
P0A898	P0A898		ybeY		3.47698e+06	3.32321e+06	3.44032e+06	3.538e+06	3.44948e+06	3.49118e+06
P0A8A0	P0A8A0		yebC		2.70815e+06	2.60212e+06	2.48334e+06	2.7038e+06	2.36248e+06	2.59198e+06
P0A8A2	P0A8A2		yeeN		8.05284e+06	8.43595e+06	8.76165e+06	8.3334e+06	9.32142e+06	8.32675e+06
P0A8A4	P0A8A4		ppsR		2.05564e+06	2.03737e+06	2.16833e+06	2.06718e+06	2.0548e+06	2.16693e+06
P0A8A8	P0A8A8		rimP		1.85232e+07	1.84044e+07	1.8733e+07	1.9332e+07	1.77989e+07	1.9227e+07
P0A8B2	P0A8B2		yfcN		1.48738e+06	1.46049e+06	1.69551e+06	1.596e+06	1.4286e+06	1.58763e+06
P0A8B5	P0A8B5		ybaB		2.65173e+06	2.19997e+06	1.69333e+06	2.35226e+06	1.74125e+06	1.86048e+06
P0A8C1	P0A8C1		ybjQ		1.33418e+06	1.40344e+06	1.40916e+06	1.5552e+06	1.85993e+06	1.41411e+06
P0A8C4	P0A8C4		ygfB		3.16421e+06	3.23003e+06	3.13672e+06	3.24098e+06	3.21302e+06	2.98437e+06
P0A8D0	P0A8D0		nrdR		1.28532e+06	1.41679e+06	1.16728e+06	1.34536e+06	1.09855e+06	1.32461e+06
P0A8D3	P0A8D3		yaiI		2.37537e+06	2.39018e+06	2.44222e+06	2.34603e+06	2.36133e+06	2.44004e+06
P0A8D6	P0A8D6		ymdB		3.27642e+06	3.24309e+06	3.36286e+06	3.19407e+06	3.22706e+06	3.27946e+06
P0A8E1	P0A8E1		ycfP		7.37067e+06	7.72288e+06	7.29736e+06	7.68969e+06	6.82225e+06	7.26442e+06
P0A8E7	P0A8E7		yajQ		1.56487e+07	1.57873e+07	1.58109e+07	1.58285e+07	1.57277e+07	1.57613e+07
P0A8F0	P0A8F0		upp		3.34815e+07	3.45308e+07	3.43023e+07	3.43499e+07	3.3098e+07	3.34928e+07
