Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML
P00892	P00892		ilvG		544016	473813	468241		421627	482537
P00914	P00914		phrB		886452	917994	851756	797507	791913	707424
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				1.90879e+06	7.52821e+06	7.42317e+06	1.84482e+06	1.95578e+06	7.66685e+06
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				3.98108e+06	1.62578e+07	1.61767e+07	3.93727e+06	3.6121e+06	1.60953e+07
P00926	P00926		dsdA		1.50468e+06	1.48818e+06	1.39353e+06	1.49087e+06	1.4419e+06	1.40567e+06
P00934	P00934		thrC		4.95994e+06	4.77414e+06	4.98744e+06	4.9899e+06	4.98775e+06	4.75689e+06
P00935	P00935		metB		1.19398e+06	1.14174e+06	1.28812e+06	1.04786e+06	1.15792e+06	1.18018e+06
P00946	P00946		manA		1.16887e+07	1.19005e+07	1.19645e+07	1.18025e+07	1.17738e+07	1.21113e+07
P00954	P00954		trpS		7.63963e+06	7.6102e+06	7.829e+06	7.50792e+06	7.25729e+06	7.87922e+06
P00956	P00956		ileS		2.66885e+07	2.75795e+07	2.71412e+07	2.69371e+07	2.67101e+07	2.76536e+07
P00957	P00957		alaS		1.86267e+07	1.86038e+07	1.84374e+07	1.85389e+07	1.84855e+07	1.84967e+07
P00959	P00959		metG		1.97663e+07	1.9967e+07	1.96334e+07	2.0005e+07	1.97257e+07	2.02556e+07
P00960	P00960		glyQ		4.35426e+06	4.16252e+06	4.04365e+06	4.25303e+06	4.28678e+06	4.17374e+06
P00961	P00961		glyS		1.57158e+07	1.60788e+07	1.62254e+07	1.56863e+07	1.58936e+07	1.62275e+07
P00962	P00962		glnS		1.1651e+07	1.14744e+07	1.12451e+07	1.16008e+07	1.17076e+07	1.1468e+07
P00963	P00963		asnA		2.68025e+07	2.5948e+07	2.61181e+07	2.63168e+07	2.59607e+07	2.59499e+07
P00968	P00968		carB		5.41529e+06	5.37049e+06	5.43101e+06	5.45816e+06	5.40795e+06	5.3878e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				2.52927e+06	1.0627e+07	1.09671e+07	2.55832e+06	2.48544e+06	1.06685e+07
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				2.42553e+06	1.48306e+07	1.26152e+07	2.90404e+06	2.50722e+06	1.55708e+07
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				3.98623e+06	1.31925e+07	1.31407e+07	3.95377e+06	4.02033e+06	1.37964e+07
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				2.98179e+06	1.3788e+07	1.31079e+07	2.99932e+06	3.03857e+06	1.34646e+07
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				1.60887e+06	8.56675e+06	8.39068e+06	1.77122e+06	1.68486e+06	8.00889e+06
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				4.87786e+06	2.20905e+07	2.14639e+07	4.91017e+06	5.19619e+06	2.24952e+07
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				1.64577e+06	5.54099e+06	5.00185e+06	1.4929e+06	1.53504e+06	5.20958e+06
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				3.01384e+06	1.42039e+07	1.39182e+07	3.13167e+06	3.03715e+06	1.41864e+07
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				3.00491e+06	1.30579e+07	1.34448e+07	3.10981e+06	3.02351e+06	1.24847e+07
P02358	P02358		rpsF		1.38753e+08	1.40416e+08	1.37204e+08	1.39445e+08	1.34205e+08	1.42885e+08
P02359	P02359		rpsG		7.53125e+07	7.46554e+07	7.61124e+07	7.55952e+07	7.47969e+07	7.58486e+07
P02413	P02413		rplO		1.61915e+08	1.54955e+08	1.514e+08	1.61467e+08	1.63576e+08	1.59631e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				123331	1.09135e+06	1.12414e+06		185554	1.12982e+06
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				826190	2.79549e+06	2.85684e+06	1.0128e+06	1.03268e+06	2.8154e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				4.39019e+06	1.83543e+07	1.81288e+07	4.31028e+06	4.46564e+06	1.8331e+07
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				3.15996e+06	1.38933e+07	1.35102e+07	3.11309e+06	3.14298e+06	1.37343e+07
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				3.22807e+06	1.34322e+07	1.32742e+07	3.35182e+06	3.41557e+06	1.33906e+07
P02918	P02918		mrcA		1.02358e+06	1.03892e+06	1.05261e+06	1.04512e+06	989744	1.1291e+06
P02919	P02919		mrcB		1.94341e+06	1.83183e+06	1.73283e+06	1.79368e+06	1.77824e+06	1.83102e+06
P02925	P02925		rbsB		9.88906e+06	9.98635e+06	1.01158e+07	9.78617e+06	9.78437e+06	9.97614e+06
P02930	P02930		tolC		2.75836e+07	2.57494e+07	2.5748e+07	2.74432e+07	2.67438e+07	2.63469e+07
P02931	P02931		ompF		4.21483e+07	3.97389e+07	3.85785e+07	4.10232e+07	4.20935e+07	4.02254e+07
P02932	P02932		phoE		1.02859e+06			965199		
P02942	P02942		tsr		8.46943e+06	8.53377e+06	8.23249e+06	8.4114e+06	8.29343e+06	8.61692e+06
P02943	P02943		lamB		1.49272e+06	1.75999e+06	1.71501e+06	1.50223e+06	1.64539e+06	1.66051e+06
P03004	P03004		dnaA		2.32416e+06	2.40768e+06	2.29601e+06	2.28336e+06	2.24355e+06	2.25459e+06
P03007	P03007		dnaQ		1.17335e+06	1.37849e+06	1.25176e+06	1.53529e+06	1.18346e+06	1.33015e+06
P03018	P03018		uvrD		3.82811e+06	3.76189e+06	3.66716e+06	3.64918e+06	3.8854e+06	3.65407e+06
P03023	P03023		lacI					253646	310064	
P03024	P03024		galR		1.6179e+06	1.4909e+06	1.46537e+06	1.5815e+06	1.29537e+06	1.50855e+06
P03817	P03817		mioC		7.89042e+06	8.19272e+06	8.12486e+06	7.82209e+06	7.54404e+06	7.80735e+06
P03841	P03841		malM		1.10988e+07	1.04175e+07	1.03127e+07	1.08168e+07	1.08692e+07	1.02033e+07
P04036	P04036		dapB		5.56532e+06	5.94803e+06	5.62225e+06	5.36747e+06	5.41974e+06	5.76938e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				2.12218e+06	6.99022e+06	6.85002e+06	1.9823e+06	1.88537e+06	6.9346e+06
P04079	P04079		guaA		1.88247e+07	1.85211e+07	1.86849e+07	1.88132e+07	1.88819e+07	1.86155e+07
P04335	P04335		frsA		4.71721e+06	4.66124e+06	4.6583e+06	4.83795e+06	4.66228e+06	4.71218e+06
P04425	P04425		gshB		8.08555e+06	8.2584e+06	8.11295e+06	7.94667e+06	8.08613e+06	8.64762e+06
P04693	P04693		tyrB		4.13684e+06	4.21302e+06	4.2416e+06	4.14715e+06	3.79534e+06	4.04296e+06
P04805	P04805		gltX		2.44025e+07	2.44605e+07	2.44073e+07	2.43089e+07	2.41507e+07	2.45397e+07
P04825	P04825		pepN		1.65211e+07	1.70993e+07	1.68904e+07	1.65196e+07	1.68613e+07	1.72573e+07
P04846	P04846		nlpA		3.74974e+06	3.52136e+06	3.54208e+06	3.6708e+06	3.30566e+06	3.36488e+06
P04949	P04949		fliC		4.15417e+07	3.59766e+07	3.6231e+07	4.28856e+07	4.12219e+07	3.78295e+07
P04951	P04951		kdsB		5.90676e+06	5.77235e+06	5.71327e+06	5.72954e+06	5.83468e+06	5.60145e+06
P04982	P04982		rbsD		1.4543e+06	1.16328e+06	1.37918e+06	1.44316e+06	1.44098e+06	1.27015e+06
P04994	P04994		xseA		753623	703214	831040	812475	699124	699756
P04995	P04995		sbcB		1.21146e+07	1.36451e+07	1.32408e+07	1.30787e+07	1.24668e+07	1.29495e+07
P05020	P05020		pyrC		6.80939e+06	6.64826e+06	6.55588e+06	6.71659e+06	6.84416e+06	6.46157e+06
P05041	P05041		pabB		2.22714e+06	2.24497e+06	2.2265e+06	2.28419e+06	2.24161e+06	2.11776e+06
P05055	P05055		pnp		4.45327e+07	4.43747e+07	4.56091e+07	4.40929e+07	4.35218e+07	4.5029e+07
P05100	P05100		tag		2.40894e+06	1.85651e+06	1.82358e+06	2.05259e+06	2.41393e+06	1.80481e+06
P05194	P05194		aroD		1.13772e+06	1.24127e+06	1.1696e+06	1.13069e+06	1.18084e+06	1.1552e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				4.64231e+06	1.69678e+07	1.85835e+07	4.82414e+06	4.64225e+06	1.71327e+07
P05458	P05458		ptrA		1.13856e+06	1.1434e+06	1.13902e+06	1.21003e+06	1.12788e+06	1.1676e+06
P05459	P05459		pdxB		6.47296e+06	6.2141e+06	6.43806e+06	6.51926e+06	6.52946e+06	6.31869e+06
P05637	P05637		apaH		3.23718e+06	2.97765e+06	3.16014e+06	3.09768e+06	2.91e+06	3.09556e+06
P05719	P05719		hsdS		1.69765e+06	1.72065e+06	1.93313e+06	1.68109e+06	1.68142e+06	1.87381e+06
P05791	P05791		ilvD		3.30253e+06	3.18912e+06	3.42355e+06	3.37058e+06	3.27751e+06	3.31357e+06
P05793	P05793		ilvC		5.88381e+06	5.80994e+06	5.721e+06	5.92539e+06	5.70627e+06	5.73383e+06
P05825	P05825		fepA		2.25427e+06	2.15986e+06	2.14888e+06	2.24143e+06	2.25255e+06	2.21466e+06
P05852	P05852		gcp		2.7617e+06	2.7664e+06	2.55883e+06	2.69647e+06	2.76472e+06	2.78014e+06
P06129	P06129		btuB		1.50482e+07	1.59105e+07	1.61484e+07	1.48969e+07	1.51278e+07	1.63425e+07
P06136	P06136		ftsQ		852664	854051	924725	805599	802804	935352
P06149	P06149		dld		6.99358e+06	6.90891e+06	6.99782e+06	7.00216e+06	6.98681e+06	6.71724e+06
P06282	P06282		cdh		3.0958e+06	3.35987e+06	3.19227e+06	3.07445e+06	3.10617e+06	3.2341e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				3.33061e+06	1.20952e+07	1.16338e+07	3.40446e+06	3.02798e+06	1.23507e+07
P06610	P06610		btuE		6.67165e+06	7.39596e+06	7.68729e+06	6.70161e+06	6.6063e+06	7.24084e+06
P06612	P06612		topA		5.93521e+06	6.13573e+06	5.94369e+06	6.01426e+06	5.89661e+06	6.06075e+06
P06616	P06616		era		3.97207e+06	3.50854e+06	3.3787e+06	4.00594e+06	3.82836e+06	3.6184e+06
P06709	P06709		birA		1.02607e+06	1.08581e+06	1.04073e+06	1.05707e+06	932698	1.05292e+06
P06710	P06710		dnaX		1.27585e+06	1.27987e+06	1.33089e+06	1.37491e+06	1.26975e+06	1.36677e+06
P06715	P06715		gor		4.1405e+06	4.53886e+06	4.26089e+06	4.2165e+06	4.21806e+06	4.48696e+06
P06721	P06721		metC		711291	724203	729273	744513	683586	662034
P06722	P06722		mutH		1.19818e+06	1.25214e+06	1.24025e+06	1.19032e+06	1.23636e+06	1.26786e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				2.02834e+06	8.96337e+06	8.98489e+06	1.98089e+06	1.92905e+06	9.18462e+06
P06846	P06846		ebgR		1.54151e+06	1.58261e+06	1.66165e+06	1.55694e+06	1.62466e+06	1.54922e+06
P06864	P06864		ebgA		922919			1.28906e+06		980857
P06959	P06959		aceF		6.10263e+07	6.0087e+07	6.01661e+07	6.10386e+07	6.03656e+07	6.0196e+07
P06961	P06961		cca		1.22067e+06	1.34516e+06	1.32476e+06	1.23582e+06	1.17518e+06	1.3673e+06
P06968	P06968		dut		8.38718e+06	8.8535e+06	8.23131e+06	8.54345e+06	8.54803e+06	8.42997e+06
P06971	P06971		fhuA		1.42606e+07	1.45259e+07	1.45692e+07	1.42927e+07	1.45409e+07	1.42801e+07
P06974	P06974		fliM		1.7213e+06	1.70205e+06	1.70043e+06	1.58807e+06	1.63526e+06	1.71155e+06
P06983	P06983		hemC		1.24526e+07	1.19501e+07	1.18969e+07	1.26115e+07	1.26264e+07	1.19303e+07
P06986	P06986		hisC		4.15577e+06	4.13254e+06	4.2369e+06	4.27038e+06	4.36973e+06	4.29667e+06
P06987	P06987		hisB		1.16302e+06	1.22663e+06	1.1965e+06	1.14699e+06	1.21718e+06	1.21755e+06
P06988	P06988		hisD		3.3062e+06	3.2911e+06	3.10682e+06	3.61334e+06	3.28745e+06	3.36336e+06
P06992	P06992		rsmA		2.40787e+06	2.53251e+06	2.46014e+06	2.37249e+06	2.40318e+06	2.54785e+06
P06993	P06993		malT		382151	404685	350556	371375	345441	362751
P06996	P06996		ompC		2.16491e+08	2.04228e+08	2.00059e+08	2.18721e+08	2.14737e+08	2.09796e+08
P06999	P06999		pfkB		1.315e+06	1.28335e+06	1.23404e+06	1.30716e+06	1.28879e+06	1.26469e+06
P07000	P07000		pldB		647580	551815	612153	610626	611995	598112
P07001	P07001		pntA		4.22669e+06	4.19106e+06	4.36092e+06	4.54837e+06	4.5597e+06	4.2483e+06
P07003	P07003		poxB		2.61823e+06	2.68904e+06	2.52213e+06	2.60348e+06	2.62126e+06	2.5743e+06
P07004	P07004		proA		2.79585e+07	2.80775e+07	2.73033e+07	2.80534e+07	2.83535e+07	2.77635e+07
P07012	P07012		prfB		9.99483e+06	1.0623e+07	1.04463e+07	9.74016e+06	9.82251e+06	1.09532e+07
P07014	P07014		sdhB		4.80248e+06	4.98488e+06	5.03602e+06	4.75681e+06	4.82987e+06	4.90347e+06
P07017	P07017		tar		1.14816e+07	1.12668e+07	1.13671e+07	1.13483e+07	1.14442e+07	1.14136e+07
P07021	P07021		yfiB		1.0093e+06	1.08643e+06	1.06886e+06	1.04066e+06	1.07494e+06	1.01975e+06
P07023	P07023		tyrA		2.68403e+06	2.70923e+06	2.74268e+06	2.6218e+06	2.75217e+06	2.6521e+06
P07024	P07024		ushA		5.25431e+06	5.06842e+06	5.11957e+06	5.21719e+06	5.25193e+06	5.12224e+06
P07026	P07026		sdiA		1.85461e+06	1.92137e+06	1.86886e+06	1.89404e+06	1.88704e+06	1.78762e+06
P07118	P07118		valS		2.48073e+07	2.53501e+07	2.52798e+07	2.47872e+07	2.47724e+07	2.53275e+07
P07330	P07330		cheB		1.44692e+06	1.43622e+06	1.3664e+06	1.34937e+06	1.36049e+06	1.43313e+06
P07363	P07363		cheA		3.0031e+06	2.946e+06	3.02185e+06	2.99792e+06	2.96128e+06	3.02921e+06
P07395	P07395		pheT		1.72107e+07	1.65873e+07	1.67638e+07	1.7099e+07	1.63549e+07	1.69971e+07
P07604	P07604		tyrR		2.74672e+06	2.41632e+06	2.4911e+06	2.60196e+06	2.67635e+06	2.46758e+06
P07639	P07639		aroB		4.29008e+06	4.10779e+06	4.3595e+06	4.30411e+06	4.13914e+06	4.18553e+06
P07648	P07648		recC		795705	822341	733878	767131	780452	716924
P07649	P07649		truA		1.89971e+06	2.22651e+06	1.97819e+06	1.72368e+06	1.92354e+06	2.28747e+06
P07650	P07650		deoA		6.55194e+06	6.49408e+06	6.53511e+06	6.73121e+06	6.61295e+06	6.56315e+06
P07658	P07658		fdhF		1.0445e+06	1.13497e+06	1.10572e+06	1.03278e+06	1.02024e+06	1.07042e+06
P07762	P07762		glgB		4.02566e+06	4.16455e+06	4.09354e+06	3.93174e+06	4.00173e+06	4.01724e+06
P07813	P07813		leuS		1.97132e+07	2.04733e+07	2.03627e+07	1.9726e+07	1.95746e+07	2.08564e+07
P07821	P07821		fhuC		1.58647e+06	1.05944e+06	1.69719e+06	1.50426e+06	1.39999e+06	1.56706e+06
P07822	P07822		fhuD		394199	468858	449785	433030	404284	431971
P07862	P07862		ddlB		4.32201e+06	4.11915e+06	4.03458e+06	4.40017e+06	4.27255e+06	4.20674e+06
P07913	P07913		tdh		4.61321e+06	4.69806e+06	4.71986e+06	4.47728e+06	4.62032e+06	4.73114e+06
P08178	P08178		purM		1.95756e+06	1.88542e+06	1.95058e+06	1.81242e+06	1.73654e+06	2.05768e+06
P08179	P08179		purN		2.72788e+06	2.62712e+06	2.55285e+06	2.59858e+06	2.8909e+06	2.61341e+06
P08189	P08189		fimF		1.31022e+06	1.23222e+06	1.23248e+06	1.27967e+06	1.21261e+06	1.24775e+06
P08190	P08190		fimG		2.25941e+06	2.42074e+06	2.39779e+06	2.33965e+06	2.3516e+06	2.38913e+06
P08191	P08191		fimH		3.32411e+06	3.0733e+06	2.88511e+06	3.03214e+06	3.18747e+06	3.10288e+06
P08192	P08192		folC		4.1887e+06	4.35306e+06	4.22874e+06	4.22641e+06	4.09849e+06	4.28673e+06
P08200	P08200		icd		2.41035e+07	2.57047e+07	2.47624e+07	2.30984e+07	2.29082e+07	2.54221e+07
P08201	P08201		nirB		4.65489e+06	4.86826e+06	4.80258e+06	4.63609e+06	4.73395e+06	4.7267e+06
P08244	P08244		pyrF		1.02924e+07	1.03303e+07	1.03801e+07	1.0495e+07	1.09261e+07	1.01748e+07
P08245	P08245		yciH		852824	850857	884638	835150	886112	860813
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				2.51025e+06	1.04659e+07	1.07202e+07	2.60341e+06	2.67628e+06	1.06777e+07
P08312	P08312		pheS		1.28098e+07	1.27023e+07	1.25481e+07	1.26895e+07	1.25563e+07	1.31068e+07
P08331	P08331		cpdB		1.77146e+07	1.69715e+07	1.71103e+07	1.72642e+07	1.78511e+07	1.71812e+07
P08337	P08337		mutT		1.06366e+06	922201	955967	1.03934e+06	1.03286e+06	849242
P08373	P08373		murB		1.76442e+06	1.84656e+06	1.81804e+06	1.7261e+06	1.75895e+06	1.91896e+06
P08390	P08390		usg		6.0116e+06	5.50478e+06	5.73251e+06	6.16919e+06	5.857e+06	5.54333e+06
P08395	P08395		sppA		2.39154e+06	2.25745e+06	2.38416e+06	2.34967e+06	2.44482e+06	2.37791e+06
P08506	P08506		dacC		6.38338e+06	6.56117e+06	6.04832e+06	6.31334e+06	6.34818e+06	6.44106e+06
P08622	P08622		dnaJ		6.63139e+06	6.67291e+06	6.47884e+06	6.5143e+06	6.49973e+06	6.73464e+06
P08660	P08660		lysC		2.62122e+06	2.58621e+06	2.49182e+06	2.6754e+06	2.70056e+06	2.46124e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.36061e+06	1.06261e+07	1.10976e+07	2.32742e+06	2.29359e+06	1.16622e+07
P08839	P08839		ptsI		3.46652e+07	3.53877e+07	3.5158e+07	3.55073e+07	3.43923e+07	3.55958e+07
P08956	P08956		hsdR		5.12986e+06	5.2631e+06	5.14361e+06	5.34241e+06	5.17675e+06	5.05243e+06
P08957	P08957		hsdM		1.1695e+07	1.17175e+07	1.16142e+07	1.16141e+07	1.13875e+07	1.16598e+07
P08997	P08997		aceB		1.01897e+06	1.0251e+06	1.10115e+06	1.02455e+06	1.07374e+06	1.0417e+06
P09029	P09029		purK		1.15933e+06	1.38434e+06	1.17771e+06	1.1796e+06	1.18405e+06	1.27697e+06
P09030	P09030		xthA		2.7068e+06	2.93699e+06	2.88691e+06	2.80013e+06	2.76114e+06	2.90768e+06
