Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P00350	P00350		gnd		3.78615e+07	3.77381e+07	3.73658e+07	3.62827e+07	3.68639e+07	3.70346e+07
P00363	P00363		frdA		4.77899e+07	4.70105e+07	4.50311e+07	4.50169e+07	4.46518e+07	4.47121e+07
P00370	P00370		gdhA		1.87261e+06	1.78243e+06	1.86861e+06	1.83518e+06	1.74346e+06	1.83892e+06
P00393	P00393		ndh		5.86227e+06	5.89954e+06	5.50101e+06	5.65426e+06	5.6843e+06	5.63194e+06
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				1.78581e+06	1.82761e+06	7.5132e+06	7.41478e+06	7.37452e+06	1.53651e+06
P00448	P00448		sodA		3.71918e+06	3.76141e+06	3.50342e+06	3.55217e+06	3.29727e+06	3.67494e+06
P00452	P00452		nrdA		1.01723e+07	1.00955e+07	1.012e+07	9.6863e+06	9.87992e+06	1.00467e+07
P00490	P00490		malP		5.30659e+06	5.35106e+06	5.30928e+06	5.30632e+06	5.19606e+06	5.30286e+06
P00509	P00509		aspC		1.89165e+07	1.90461e+07	1.84857e+07	1.80344e+07	1.87111e+07	1.84912e+07
P00550	P00550		mtlA		808696	775231	649189	713633	890004	777810
P00561	P00561		thrA		2.44352e+06	2.37376e+06	2.28044e+06	2.20575e+06	2.11453e+06	2.51398e+06
P00562	P00562		metL		2.42024e+06	2.56551e+06	2.59131e+06	2.55713e+06	2.51271e+06	2.68913e+06
P00579	P00579		rpoD		8.60432e+06	8.71714e+06	8.38267e+06	8.21002e+06	8.30089e+06	8.21525e+06
P00582	P00582		polA		3.48802e+06	3.40307e+06	3.40634e+06	3.41851e+06	3.44102e+06	3.2622e+06
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				1.34749e+06	1.40291e+06	6.4716e+06	6.50488e+06	5.94908e+06	1.19462e+06
P00803	P00803		lepB		5.14034e+06	5.08542e+06	4.94615e+06	5.12242e+06	5.07117e+06	4.13024e+06
P00805	P00805		ansB		2.05963e+07	2.06015e+07	2.09776e+07	2.04168e+07	2.11409e+07	1.90331e+07
P00811	P00811		ampC		867817	931148	920422	878820	969619	798729
P00864	P00864		ppc		1.12926e+07	1.13295e+07	1.11871e+07	1.10175e+07	1.10195e+07	1.07854e+07
P00887	P00887		aroH		1.42089e+06	1.15763e+06	1.56659e+06	1.61569e+06	1.50992e+06	1.3382e+06
P00888	P00888		aroF		1.93979e+06	1.89389e+06	1.88062e+06	1.85996e+06	1.93764e+06	1.73649e+06
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				2.6611e+06	2.62466e+06	1.18116e+07	1.19708e+07	1.15077e+07	2.37626e+06
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				5.6442e+06	5.7914e+06	2.53427e+07	2.5373e+07	2.46716e+07	5.59149e+06
P00926	P00926		dsdA		1.33476e+06	1.32182e+06	1.28469e+06	1.06095e+06	1.06527e+06	983780
P00934	P00934		thrC		4.39122e+06	4.30273e+06	4.65495e+06	4.42511e+06	4.20939e+06	4.2461e+06
P00946	P00946		manA		1.11724e+07	1.12671e+07	1.1309e+07	1.1428e+07	1.12655e+07	1.11961e+07
P00954	P00954		trpS		1.44798e+07	1.40101e+07	1.40783e+07	1.38954e+07	1.34308e+07	1.39378e+07
P00956	P00956		ileS		2.65326e+07	2.638e+07	2.60941e+07	2.57764e+07	2.51629e+07	2.47606e+07
P00957	P00957		alaS		1.87907e+07	1.88178e+07	1.86709e+07	1.87293e+07	1.903e+07	1.71444e+07
P00959	P00959		metG		1.78066e+07	1.8171e+07	1.83671e+07	1.80824e+07	1.80854e+07	1.76134e+07
P00960	P00960		glyQ		4.60867e+06	4.76509e+06	4.36521e+06	4.63105e+06	4.52748e+06	4.76659e+06
P00961	P00961		glyS		1.14611e+07	1.14828e+07	1.10363e+07	1.12609e+07	1.12065e+07	1.05939e+07
P00962	P00962		glnS		1.05779e+07	1.04978e+07	1.04991e+07	1.01601e+07	1.02e+07	9.78831e+06
P00963	P00963		asnA		1.77749e+07	1.75541e+07	1.75458e+07	1.77617e+07	1.70606e+07	1.66887e+07
P00968	P00968		carB		3.58175e+06	3.54415e+06	3.52088e+06	3.49598e+06	3.5623e+06	3.68832e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				4.46908e+06	4.49017e+06	1.82296e+07	1.84752e+07	1.83459e+07	4.25593e+06
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				5.09705e+06	5.26194e+06	2.26595e+07	2.54722e+07	2.54735e+07	5.11973e+06
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				3.77293e+06	3.6628e+06	1.52036e+07	1.55683e+07	1.56853e+07	3.68664e+06
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				5.50815e+06	5.28236e+06	2.53674e+07	2.5373e+07	2.576e+07	5.58377e+06
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				3.37148e+06	3.32464e+06	1.47745e+07	1.60764e+07	1.46999e+07	3.60937e+06
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				5.83945e+06	5.62657e+06	2.83534e+07	2.94499e+07	2.87621e+07	6.37165e+06
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				1.89895e+06	1.80651e+06	9.55812e+06	9.47592e+06	9.50939e+06	1.79953e+06
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				5.97665e+06	5.76956e+06	2.66605e+07	2.63588e+07	2.68767e+07	5.29324e+06
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				5.8479e+06	5.95606e+06	2.42918e+07	2.40238e+07	2.46162e+07	5.27201e+06
P02358	P02358		rpsF		1.21495e+08	1.17584e+08	1.16388e+08	1.15671e+08	1.1675e+08	8.7413e+07
P02359	P02359		rpsG		1.39487e+08	1.40757e+08	1.38087e+08	1.3705e+08	1.34502e+08	1.30127e+08
P02413	P02413		rplO		1.26439e+08	1.25548e+08	1.20665e+08	1.16056e+08	1.20055e+08	1.07718e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				741785	838054	2.05701e+06	1.99905e+06	2.06509e+06	564450
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				1.23582e+06	1.20742e+06	4.73412e+06	4.70011e+06	4.65563e+06	1.15975e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				8.53392e+06	8.50312e+06	3.88859e+07	3.89109e+07	3.95936e+07	8.41164e+06
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				5.75784e+06	5.63529e+06	2.40507e+07	2.40493e+07	2.37711e+07	5.47648e+06
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				5.57681e+06	5.69126e+06	2.62583e+07	2.61698e+07	2.614e+07	5.80173e+06
P02918	P02918		mrcA		913491	932474	1.13249e+06	877320	1.15214e+06	801520
P02919	P02919		mrcB		1.73726e+06	1.61731e+06	1.76959e+06	1.63892e+06	1.52968e+06	1.52554e+06
P02925	P02925		rbsB		8.89865e+06	9.10654e+06	9.33047e+06	9.51865e+06	9.30817e+06	8.89764e+06
P02930	P02930		tolC		2.55427e+07	2.55987e+07	2.48056e+07	2.52016e+07	2.4981e+07	2.57435e+07
P02931	P02931		ompF		3.84881e+07	3.89929e+07	3.63848e+07	3.53454e+07	3.78897e+07	4.14518e+07
P02942	P02942		tsr		1.08745e+07	1.07505e+07	1.10422e+07	1.09508e+07	1.09363e+07	1.03813e+07
P02943	P02943		lamB		1.3652e+06	1.38698e+06	1.3411e+06	1.35988e+06	1.26381e+06	1.36419e+06
P03004	P03004		dnaA		1.77927e+06	1.94016e+06	1.8566e+06	1.91176e+06	1.87239e+06	1.85074e+06
P03018	P03018		uvrD		1.68576e+06	1.8701e+06	1.80715e+06	1.79251e+06	1.6329e+06	2.04075e+06
P03817	P03817		mioC		8.79994e+06	9.06119e+06	9.5299e+06	8.86707e+06	9.36454e+06	8.50051e+06
P03841	P03841		malM		9.6438e+06	9.92642e+06	9.95592e+06	9.99358e+06	9.74205e+06	9.48501e+06
P04036	P04036		dapB		4.70301e+06	4.72613e+06	4.67318e+06	4.63546e+06	4.69856e+06	4.22552e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				6.68381e+06	6.82449e+06	2.83415e+07	2.78083e+07	2.82796e+07	6.27283e+06
P04079	P04079		guaA		1.90007e+07	1.88355e+07	1.77649e+07	1.76522e+07	1.75447e+07	1.75596e+07
P04335	P04335		frsA		4.34343e+06	4.45522e+06	4.52852e+06	4.21319e+06	4.58053e+06	3.89733e+06
P04425	P04425		gshB		1.31138e+07	1.29334e+07	1.22528e+07	1.2238e+07	1.22964e+07	1.30157e+07
P04693	P04693		tyrB		3.74036e+06	3.94011e+06	3.96814e+06	3.94818e+06	4.15765e+06	4.4781e+06
P04805	P04805		gltX		2.3292e+07	2.34602e+07	2.40275e+07	2.36134e+07	2.38603e+07	2.41649e+07
P04825	P04825		pepN		1.53315e+07	1.54986e+07	1.54603e+07	1.57644e+07	1.62426e+07	1.4189e+07
P04846	P04846		nlpA		3.00726e+06	3.02211e+06	3.3017e+06	3.29287e+06	3.35548e+06	3.09306e+06
P04949	P04949		fliC		3.61711e+07	3.5804e+07	3.42496e+07	3.38655e+07	3.39391e+07	3.39319e+07
P04951	P04951		kdsB		5.69755e+06	5.44963e+06	5.72099e+06	5.64563e+06	5.82871e+06	5.65346e+06
P04982	P04982		rbsD		1.01299e+06	1.00131e+06	800970	819009	842669	919644
P04995	P04995		sbcB		1.03448e+07	1.0369e+07	9.67426e+06	1.04666e+07	1.02536e+07	1.07103e+07
P05020	P05020		pyrC		6.2162e+06	6.40161e+06	6.47628e+06	6.19701e+06	6.34704e+06	6.49e+06
P05041	P05041		pabB		1.59668e+06	1.79555e+06	1.85617e+06	1.83054e+06	1.75568e+06	1.95039e+06
P05055	P05055		pnp		4.48972e+07	4.45809e+07	4.49891e+07	4.35478e+07	4.36485e+07	4.22175e+07
P05100	P05100		tag		1.51485e+06	1.469e+06	1.68011e+06	1.87076e+06	1.46355e+06	1.57586e+06
P05194	P05194		aroD		1.00322e+06	926492	1.14006e+06	1.15735e+06	1.24254e+06	1.3075e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				7.39252e+06	7.52259e+06	3.33026e+07	3.38531e+07	3.28213e+07	7.01259e+06
P05458	P05458		ptrA		772348	783920	709146	751550	706582	845647
P05459	P05459		pdxB		5.01079e+06	5.0438e+06	4.97293e+06	4.84838e+06	5.11814e+06	4.92781e+06
P05637	P05637		apaH		1.23822e+06	1.34509e+06	1.37144e+06	1.40791e+06	1.21452e+06	1.2582e+06
P05719	P05719		hsdS		1.66828e+06	1.75921e+06	2.01107e+06	2.38865e+06	2.11484e+06	2.01842e+06
P05791	P05791		ilvD		3.25649e+06	3.207e+06	3.19933e+06	3.39901e+06	3.2379e+06	3.40464e+06
P05793	P05793		ilvC		5.4414e+06	5.23964e+06	4.96209e+06	4.84253e+06	5.14889e+06	5.11601e+06
P05825	P05825		fepA		2.00314e+06	2.04459e+06	1.91499e+06	1.97525e+06	1.88728e+06	1.9467e+06
P05852	P05852		gcp		2.61758e+06	2.63216e+06	2.57844e+06	2.66127e+06	2.78963e+06	2.76181e+06
P06129	P06129		btuB		1.56453e+07	1.55561e+07	1.44937e+07	1.44674e+07	1.35995e+07	1.42958e+07
P06149	P06149		dld		7.70224e+06	7.35645e+06	7.08705e+06	7.31353e+06	7.00414e+06	6.17408e+06
P06282	P06282		cdh		2.9424e+06	2.83517e+06	2.94435e+06	3.04605e+06	2.73125e+06	3.27932e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				4.99968e+06	5.18372e+06	2.14731e+07	2.07552e+07	1.99242e+07	4.9571e+06
P06610	P06610		btuE		8.70344e+06	8.87294e+06	9.40056e+06	8.98234e+06	8.82672e+06	7.88623e+06
P06612	P06612		topA		5.95217e+06	5.77384e+06	5.70185e+06	5.57383e+06	5.57316e+06	5.93813e+06
P06616	P06616		era		3.60129e+06	3.63159e+06	3.3999e+06	3.40838e+06	3.48088e+06	3.46806e+06
P06709	P06709		birA		901434	933831	952531	856438	867164	970800
P06710	P06710		dnaX		1.00657e+06	1.03116e+06	954568	915046	962594	1.2642e+06
P06715	P06715		gor		4.30199e+06	4.34827e+06	4.32924e+06	4.17677e+06	4.35178e+06	4.15839e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				3.63312e+06	3.54229e+06	1.60094e+07	1.5774e+07	1.58224e+07	3.46639e+06
P06846	P06846		ebgR		1.76194e+06	1.84461e+06	1.65233e+06	1.63707e+06	1.65832e+06	1.80043e+06
P06959	P06959		aceF		4.06566e+07	4.10246e+07	3.96869e+07	3.88041e+07	3.87876e+07	3.75566e+07
P06961	P06961		cca		683083	698719	668192	552184	713380	780638
P06968	P06968		dut		8.2795e+06	8.19237e+06	7.49144e+06	7.55725e+06	7.64167e+06	7.95392e+06
P06971	P06971		fhuA		1.3245e+07	1.30673e+07	1.32028e+07	1.28475e+07	1.27867e+07	1.28907e+07
P06974	P06974		fliM		1.49469e+06	1.43946e+06	1.43873e+06	1.51274e+06	1.54082e+06	1.35257e+06
P06983	P06983		hemC		1.1399e+07	1.18301e+07	1.08509e+07	1.06689e+07	1.07511e+07	1.12727e+07
P06986	P06986		hisC		3.06576e+06	3.29603e+06	3.28546e+06	3.27437e+06	3.15229e+06	3.02893e+06
P06987	P06987		hisB		1.06011e+06	1.13693e+06	1.06698e+06	1.04762e+06	956487	1.13856e+06
P06988	P06988		hisD		4.39112e+06	4.19633e+06	3.61668e+06	3.58464e+06	3.68412e+06	4.00324e+06
P06992	P06992		rsmA		2.05399e+06	2.14046e+06	2.11154e+06	2.04387e+06	2.21357e+06	1.86836e+06
P06996	P06996		ompC		2.53011e+08	2.57098e+08	2.29053e+08	2.21858e+08	2.33229e+08	2.40161e+08
P06999	P06999		pfkB		1.77124e+06	1.86191e+06	1.759e+06	1.7696e+06	1.82095e+06	1.84299e+06
P07000	P07000		pldB		494286	493776	615928	561508	503511	478500
P07001	P07001		pntA		4.04603e+06	4.22209e+06	4.05236e+06	4.19219e+06	4.09828e+06	4.03577e+06
P07003	P07003		poxB		2.12115e+06	2.23492e+06	2.13035e+06	2.17574e+06	2.10957e+06	2.20931e+06
P07004	P07004		proA		5.21636e+06	5.0474e+06	4.69248e+06	4.70386e+06	4.53868e+06	5.19352e+06
P07012	P07012		prfB		1.00263e+07	1.00262e+07	9.19004e+06	9.15695e+06	9.28809e+06	9.71312e+06
P07014	P07014		sdhB		1.6587e+06	1.70531e+06	1.66038e+06	1.64183e+06	1.72381e+06	1.58732e+06
P07017	P07017		tar		6.25641e+06	6.44007e+06	6.48022e+06	6.32082e+06	6.39095e+06	5.69641e+06
P07021	P07021		yfiB		1.41681e+06	1.42824e+06	1.62085e+06	1.36482e+06	1.54931e+06	1.33813e+06
P07023	P07023		tyrA		2.38737e+06	2.59291e+06	2.55078e+06	2.52948e+06	2.5173e+06	2.43673e+06
P07024	P07024		ushA		4.8974e+06	4.95564e+06	4.67413e+06	4.88337e+06	4.95973e+06	5.23719e+06
P07026	P07026		sdiA		1.61913e+06	1.68137e+06	1.73463e+06	1.83679e+06	1.9222e+06	1.96058e+06
P07118	P07118		valS		2.49964e+07	2.48085e+07	2.47715e+07	2.47266e+07	2.46659e+07	2.34693e+07
P07330	P07330		cheB		1.43392e+06	1.43992e+06	1.05133e+06	1.17853e+06	1.31336e+06	1.56138e+06
P07363	P07363		cheA		1.4957e+06	1.53855e+06	1.27093e+06	1.4525e+06	1.43715e+06	1.42626e+06
P07395	P07395		pheT		1.53493e+07	1.52776e+07	1.53504e+07	1.5255e+07	1.53944e+07	1.48747e+07
P07604	P07604		tyrR		2.28627e+06	2.31836e+06	2.39945e+06	2.29011e+06	2.23761e+06	2.43635e+06
P07639	P07639		aroB		3.16531e+06	3.28077e+06	3.23824e+06	3.13826e+06	3.29031e+06	2.96495e+06
P07649	P07649		truA		1.8252e+06	1.81176e+06	1.76793e+06	1.82487e+06	1.90698e+06	1.98254e+06
P07650	P07650		deoA		6.66151e+06	6.63079e+06	6.27308e+06	6.23691e+06	6.21911e+06	6.18071e+06
P07658	P07658		fdhF		802091	835210	795134	939735	856222	856489
P07762	P07762		glgB		3.62751e+06	3.95786e+06	3.72024e+06	3.75918e+06	3.55582e+06	3.81224e+06
P07813	P07813		leuS		1.28577e+07	1.30069e+07	1.25964e+07	1.27888e+07	1.2223e+07	1.23626e+07
P07862	P07862		ddlB		5.884e+06	5.97869e+06	5.69951e+06	5.49747e+06	5.85684e+06	5.70436e+06
P07913	P07913		tdh		5.54596e+06	5.35849e+06	5.46942e+06	5.49734e+06	5.43565e+06	5.03564e+06
P08178	P08178		purM		1.70895e+06	1.74126e+06	1.85412e+06	1.82372e+06	1.65601e+06	1.55317e+06
P08179	P08179		purN		4.33847e+06	4.65517e+06	5.11536e+06	4.6511e+06	4.78104e+06	4.37419e+06
P08190	P08190		fimG		2.33329e+06	2.11416e+06	2.32382e+06	2.27706e+06	2.23945e+06	1.92619e+06
P08191	P08191		fimH		2.85289e+06	2.78581e+06	2.84326e+06	2.85269e+06	2.92275e+06	3.18312e+06
P08192	P08192		folC		3.10502e+06	3.0498e+06	3.09011e+06	3.06905e+06	3.13719e+06	3.34987e+06
P08200	P08200		icd		2.59286e+07	2.41187e+07	2.32754e+07	2.23321e+07	2.19412e+07	2.08184e+07
P08201	P08201		nirB		5.18863e+06	5.1856e+06	4.95299e+06	5.01147e+06	5.2335e+06	5.29041e+06
P08244	P08244		pyrF		9.22666e+06	9.2593e+06	9.77778e+06	9.33942e+06	9.67647e+06	9.82868e+06
P08245	P08245		yciH		631222	596531	616458	638820	629552	540892
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				4.53878e+06	4.51955e+06	1.89346e+07	1.8577e+07	1.83006e+07	3.04766e+06
P08312	P08312		pheS		1.40517e+07	1.40804e+07	1.36829e+07	1.35761e+07	1.3861e+07	1.31071e+07
P08331	P08331		cpdB		2.33524e+06	2.44115e+06	2.34283e+06	2.32322e+06	2.43292e+06	2.26727e+06
P08337	P08337		mutT		1.45773e+06	1.51229e+06	1.1586e+06	1.20777e+06	1.17114e+06	1.36361e+06
P08373	P08373		murB		1.80864e+06	1.79809e+06	1.82459e+06	1.81934e+06	1.78673e+06	1.85833e+06
P08390	P08390		usg		4.9422e+06	5.08065e+06	5.50781e+06	5.59234e+06	5.44872e+06	4.32471e+06
P08395	P08395		sppA		2.19018e+06	2.10384e+06	2.07908e+06	2.10552e+06	2.14828e+06	2.18487e+06
P08506	P08506		dacC		6.24874e+06	6.24292e+06	5.96074e+06	5.90483e+06	6.13143e+06	6.3561e+06
P08622	P08622		dnaJ		6.03635e+06	6.00872e+06	5.63746e+06	5.65537e+06	5.61794e+06	5.95863e+06
P08660	P08660		lysC		2.30276e+06	2.45121e+06	2.51522e+06	2.45512e+06	2.52884e+06	2.53254e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				4.30933e+06	4.09041e+06	1.85641e+07	1.86474e+07	1.86878e+07	4.59621e+06
P08839	P08839		ptsI		3.45274e+07	3.41995e+07	3.36252e+07	3.32517e+07	3.26745e+07	3.23589e+07
