Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0A6S7	P0A6S7		gpsA		5.16157e+06	4.90106e+06	4.80157e+06	5.11756e+06	4.91258e+06	4.73054e+06
P0A6T1	P0A6T1		pgi		5.40228e+07	5.44533e+07	5.38038e+07	5.30634e+07	5.43729e+07	5.47976e+07
P0A6T3	P0A6T3		galK		3.28563e+06	3.19168e+06	3.17759e+06	3.32804e+06	3.23835e+06	3.07337e+06
P0A6T5	P0A6T5		folE		4.83083e+06	4.6902e+06	4.38896e+06	4.84179e+06	4.72295e+06	4.60789e+06
P0A6T9	P0A6T9		gcvH		1.50428e+06	1.55246e+06	1.48871e+06	1.61924e+06	1.53427e+06	1.59405e+06
P0A6U3	P0A6U3		mnmG		7.15449e+06	7.11238e+06	7.13083e+06	7.1247e+06	7.08713e+06	7.00619e+06
P0A6U5	P0A6U5		rsmG		5.92028e+06	5.64039e+06	5.90293e+06	5.83221e+06	5.98647e+06	5.91388e+06
P0A6U8	P0A6U8		glgA		3.07624e+06	3.12886e+06	3.14275e+06	3.16805e+06	3.11172e+06	3.07901e+06
P0A6V1	P0A6V1		glgC		7.84516e+06	7.45943e+06	7.7699e+06	7.60358e+06	7.97859e+06	7.73727e+06
P0A6V8	P0A6V8		glk		1.07936e+07	1.07434e+07	1.06354e+07	1.07281e+07	1.07814e+07	1.0489e+07
P0A6W5	P0A6W5		greA		2.48922e+07	2.40606e+07	2.42702e+07	2.39688e+07	2.48131e+07	2.41304e+07
P0A6W9	P0A6W9		gshA		4.77917e+06	4.86179e+06	4.72528e+06	4.82226e+06	4.85705e+06	4.70126e+06
P0A6X3	P0A6X3		hfq		1.11908e+06	1.16302e+06	1.13603e+06	1.1954e+06	1.06496e+06	1.08786e+06
P0A6X7	P0A6X7		ihfA		4.83229e+07	5.05334e+07	4.92408e+07	4.63489e+07	4.60984e+07	5.06209e+07
P0A6Y1	P0A6Y1		ihfB		1.14273e+07	1.44415e+07	1.43939e+07	1.0931e+07	9.0031e+06	1.24738e+07
P0A6Y5	P0A6Y5		hslO		5.99434e+06	6.18019e+06	6.26579e+06	6.14192e+06	5.99597e+06	6.16749e+06
P0A6Y8	P0A6Y8		dnaK		4.01424e+07	4.04937e+07	4.05596e+07	4.01485e+07	3.96964e+07	4.06528e+07
P0A6Z1	P0A6Z1		hscA		5.24587e+06	5.0854e+06	5.04129e+06	5.09348e+06	5.10154e+06	5.01293e+06
P0A6Z3	P0A6Z3		htpG		2.73677e+07	2.81225e+07	2.78146e+07	2.71688e+07	2.72617e+07	2.81176e+07
P0A6Z6	P0A6Z6		nikR		2.1691e+06	2.17908e+06	2.09835e+06	2.225e+06	2.00278e+06	2.08845e+06
P0A705	P0A705		infB		1.5698e+07	1.5818e+07	1.58845e+07	1.54406e+07	1.55715e+07	1.60465e+07
P0A707	P0A707		infC		5.0901e+07	5.19985e+07	5.14604e+07	4.98594e+07	5.01054e+07	5.05235e+07
P0A715	P0A715		kdsA		2.28041e+07	2.35188e+07	2.3213e+07	2.27844e+07	2.26955e+07	2.3542e+07
P0A717	P0A717		prs		3.08796e+07	3.2244e+07	3.23197e+07	3.07196e+07	3.13625e+07	3.22508e+07
P0A720	P0A720		tmk		2.62476e+06	2.57316e+06	2.61922e+06	2.55905e+06	2.59636e+06	2.54526e+06
P0A722	P0A722		lpxA		1.27266e+07	1.22794e+07	1.20683e+07	1.25244e+07	1.25423e+07	1.2412e+07
P0A725	P0A725		lpxC		420868	413692	462412	539693	534092	415888
P0A729	P0A729		yceF		2.25811e+06	2.3587e+06	2.37227e+06	2.22824e+06	2.33489e+06	2.37465e+06
P0A731	P0A731		mgsA		3.72441e+06	3.83142e+06	3.81536e+06	3.82416e+06	3.70941e+06	3.48067e+06
P0A734	P0A734		minE		2.47768e+07	2.4676e+07	2.54313e+07	2.43605e+07	2.51266e+07	2.57838e+07
P0A738	P0A738		moaC		1.08397e+06	1.14747e+06	1.16206e+06	1.09003e+06	1.11665e+06	1.10409e+06
P0A744	P0A744		msrA		3.70871e+06	3.27832e+06	3.49462e+06	3.60582e+06	3.25722e+06	3.30878e+06
P0A746	P0A746		msrB		2.66736e+06	2.84353e+06	2.89383e+06	2.76563e+06	2.69352e+06	2.83844e+06
P0A749	P0A749		murA		7.59878e+06	7.63358e+06	7.62269e+06	7.79914e+06	7.74896e+06	7.67595e+06
P0A752	P0A752		nadD		479473	531119	592525	447748	547866	570954
P0A759	P0A759		nagB		4.09486e+06	4.19487e+06	4.34669e+06	3.99268e+06	3.97107e+06	4.4612e+06
P0A763	P0A763		ndk		1.89949e+07	1.84069e+07	1.82239e+07	1.88271e+07	1.92428e+07	1.8415e+07
P0A780	P0A780		nusB		1.30774e+07	1.34948e+07	1.35236e+07	1.28366e+07	1.30863e+07	1.35593e+07
P0A784	P0A784		orn		3.37356e+06	3.74266e+06	3.52648e+06	3.3836e+06	3.42792e+06	3.4586e+06
P0A786	P0A786		pyrB		2.45257e+06	2.48164e+06	2.50264e+06	2.46828e+06	2.36621e+06	2.35313e+06
P0A790	P0A790		panD		8.76344e+06	8.04687e+06	8.25748e+06	8.22663e+06	8.6658e+06	8.79279e+06
P0A794	P0A794		pdxJ		8.48099e+06	8.27738e+06	8.55747e+06	8.66418e+06	8.75023e+06	8.66892e+06
P0A796	P0A796		pfkA		1.58461e+07	1.64625e+07	1.64253e+07	1.58716e+07	1.5949e+07	1.67451e+07
P0A799	P0A799		pgk		4.458e+08	4.36445e+08	4.37238e+08	4.43009e+08	4.32426e+08	4.29571e+08
P0A7A2	P0A7A2		gpmB		2.7954e+06	2.92977e+06	2.77257e+06	2.62877e+06	2.68815e+06	2.57531e+06
P0A7A5	P0A7A5		pcm		753646	860388	843210	917542	817378	831049
P0A7A7	P0A7A7		plsB		3.08395e+06	3.05516e+06	3.06356e+06	3.00895e+06	3.08255e+06	3.15673e+06
P0A7A9	P0A7A9		ppa		8.70995e+07	8.94357e+07	8.77404e+07	8.93811e+07	8.96574e+07	8.7084e+07
P0A7B1	P0A7B1		ppk		1.6868e+06	1.69329e+06	1.69568e+06	1.6771e+06	1.6157e+06	1.63062e+06
P0A7B5	P0A7B5		proB		4.71365e+06	4.86743e+06	4.81143e+06	4.8652e+06	4.52373e+06	4.59042e+06
P0A7B8	P0A7B8		hslV		1.60004e+07	1.39861e+07	1.36801e+07	1.62551e+07	1.65697e+07	1.42058e+07
P0A7C2	P0A7C2		lexA		3.66773e+07	3.7406e+07	3.69379e+07	3.77879e+07	3.66454e+07	3.70512e+07
P0A7C6	P0A7C6		pepE		5.58736e+06	5.2725e+06	5.42034e+06	5.51613e+06	5.193e+06	5.38666e+06
P0A7D1	P0A7D1		pth		6.03244e+06	6.03067e+06	5.85312e+06	5.90148e+06	5.80156e+06	5.80472e+06
P0A7D4	P0A7D4		purA		2.28738e+07	2.37334e+07	2.33652e+07	2.31062e+07	2.28243e+07	2.2991e+07
P0A7D7	P0A7D7		purC		6.98713e+06	7.43271e+06	7.54262e+06	7.032e+06	6.92288e+06	7.3788e+06
P0A7E1	P0A7E1		pyrD		7.56421e+06	7.51516e+06	7.72103e+06	7.46772e+06	7.53922e+06	7.72605e+06
P0A7E3	P0A7E3		pyrE		5.52843e+06	5.5106e+06	5.5031e+06	5.44305e+06	5.53262e+06	5.57961e+06
P0A7E5	P0A7E5		pyrG		1.56556e+07	1.53879e+07	1.51404e+07	1.55809e+07	1.58085e+07	1.557e+07
P0A7E9	P0A7E9		pyrH		7.97449e+06	8.51088e+06	8.56106e+06	8.18544e+06	8.23676e+06	8.96891e+06
P0A7F3	P0A7F3		pyrI		1.9149e+06	2.07766e+06	2.04296e+06	2.03484e+06	1.89351e+06	2.08984e+06
P0A7F6	P0A7F6		speD		1.93931e+06	2.00773e+06	2.03792e+06	1.94216e+06	1.94272e+06	2.05819e+06
P0A7F9	P0A7F9		queA		3.83615e+06	3.45158e+06	3.65387e+06	3.53846e+06	3.93425e+06	3.92589e+06
P0A7G2	P0A7G2		rbfA		2.0629e+07	2.01725e+07	2.03322e+07	1.98935e+07	1.97503e+07	2.00215e+07
P0A7G6	P0A7G6		recA		1.06964e+07	1.03762e+07	1.04619e+07	1.06236e+07	1.0801e+07	1.07199e+07
P0A7H6	P0A7H6		recR		1.07837e+06	970275	1.12167e+06	1.07058e+06	1.18326e+06	1.10434e+06
P0A7I0	P0A7I0		prfA		4.16915e+06	4.07233e+06	4.05468e+06	4.10691e+06	4.21282e+06	4.11462e+06
P0A7I4	P0A7I4		prfC		5.0333e+06	5.2917e+06	5.20446e+06	4.91978e+06	5.01959e+06	5.43056e+06
P0A7I7	P0A7I7		ribA		9.61358e+06	9.43016e+06	9.38987e+06	9.61311e+06	8.9187e+06	9.21528e+06
P0A7J0	P0A7J0		ribB		1.28543e+07	1.32437e+07	1.35316e+07	1.27523e+07	1.29344e+07	1.3635e+07
P0A7J3	P0A7J3		rplJ		5.1421e+08	5.04259e+08	4.99234e+08	5.12762e+08	4.98903e+08	4.98274e+08
P0A7J7	P0A7J7		rplK		1.56096e+08	1.55532e+08	1.5135e+08	1.54681e+08	1.56437e+08	1.53522e+08
P0A7K2	P0A7K2		rplL		1.93734e+08	1.93831e+08	1.9409e+08	1.89783e+08	1.85472e+08	1.93914e+08
P0A7K6	P0A7K6		rplS		7.19523e+07	6.95968e+07	7.05347e+07	7.20605e+07	7.13882e+07	7.0543e+07
P0A7L0	P0A7L0		rplA		3.05843e+08	3.19255e+08	3.17959e+08	3.16114e+08	2.9803e+08	3.14984e+08
P0A7L3	P0A7L3		rplT		3.64728e+07	3.94378e+07	3.90804e+07	3.59715e+07	3.50938e+07	4.03646e+07
P0A7L8	P0A7L8		rpmA		1.63253e+08	1.67107e+08	1.58334e+08	1.71598e+08	1.6495e+08	1.64087e+08
P0A7M2	P0A7M2		rpmB		2.0454e+08	2.23019e+08	2.18007e+08	2.05843e+08	2.09029e+08	2.11198e+08
P0A7M6	P0A7M6		rpmC		2.05689e+07	2.48084e+07	2.40904e+07	2.01999e+07	1.97538e+07	2.48875e+07
P0A7M9	P0A7M9		rpmE		1.16195e+08	1.13861e+08	1.11654e+08	1.1416e+08	1.1759e+08	1.11326e+08
P0A7N4	P0A7N4		rpmF		4.00371e+07	3.99923e+07	4.1011e+07	3.88735e+07	4.12909e+07	4.24157e+07
P0A7N9	P0A7N9		rpmG		1.24474e+08	1.19918e+08	1.17772e+08	1.24946e+08	1.21422e+08	1.18256e+08
P0A7P5	P0A7P5		rpmH		2.80312e+07	3.11299e+07	3.05444e+07	2.78836e+07	2.73562e+07	2.95854e+07
P0A7Q1	P0A7Q1		rpmI		1.75274e+07	1.46414e+07	1.47885e+07	1.67291e+07	1.80486e+07	1.51918e+07
P0A7R1	P0A7R1		rplI		2.20781e+08	2.11154e+08	2.08985e+08	2.22416e+08	2.1877e+08	2.11724e+08
P0A7R5	P0A7R5		rpsJ		2.05096e+08	1.93983e+08	1.90564e+08	2.02646e+08	2.00297e+08	1.87986e+08
P0A7R9	P0A7R9		rpsK		1.13053e+08	1.12093e+08	1.14623e+08	1.1259e+08	1.14629e+08	1.13325e+08
P0A7S3	P0A7S3		rpsL		7.86984e+07	7.59618e+07	7.76792e+07	7.53295e+07	7.61865e+07	7.70594e+07
P0A7S9	P0A7S9		rpsM		3.021e+07	3.29601e+07	3.2802e+07	3.01076e+07	2.96376e+07	3.30422e+07
P0A7T3	P0A7T3		rpsP		1.63366e+08	1.69696e+08	1.66316e+08	1.62015e+08	1.57717e+08	1.62788e+08
P0A7T7	P0A7T7		rpsR		8.5145e+07	6.57985e+07	6.61431e+07	8.36555e+07	8.55715e+07	7.10403e+07
P0A7U3	P0A7U3		rpsS		1.43299e+08	1.48622e+08	1.4646e+08	1.42445e+08	1.3855e+08	1.46169e+08
P0A7U7	P0A7U7		rpsT		3.2063e+07	3.40086e+07	3.36977e+07	3.15009e+07	3.1431e+07	3.30813e+07
P0A7V0	P0A7V0		rpsB		8.70702e+07	9.21396e+07	9.20488e+07	8.66505e+07	8.71086e+07	9.21971e+07
P0A7V3	P0A7V3		rpsC		9.64601e+07	9.71206e+07	9.69428e+07	9.50563e+07	9.45843e+07	9.35011e+07
P0A7V8	P0A7V8		rpsD		2.06937e+08	2.12133e+08	2.09047e+08	2.0945e+08	1.99665e+08	2.02881e+08
P0A7W1	P0A7W1		rpsE		1.21058e+08	1.19353e+08	1.20487e+08	1.21219e+08	1.21369e+08	1.20941e+08
P0A7W7	P0A7W7		rpsH		5.8037e+07	5.80702e+07	5.7625e+07	5.79953e+07	5.89069e+07	5.93943e+07
P0A7X3	P0A7X3		rpsI		7.70056e+07	7.83158e+07	7.88528e+07	7.64942e+07	7.85982e+07	8.09734e+07
P0A7X6	P0A7X6		rimM		5.73763e+06	5.55831e+06	5.31651e+06	5.52113e+06	5.59973e+06	5.68903e+06
P0A7Y0	P0A7Y0		rnc		6.82682e+06	6.81483e+06	6.64068e+06	6.8565e+06	7.08716e+06	6.85061e+06
P0A7Y8	P0A7Y8		rnpA		1.22928e+06	1.04794e+06	1.08903e+06	1.16991e+06	1.10923e+06	1.04405e+06
P0A7Z0	P0A7Z0		rpiA		2.24367e+07	2.15804e+07	2.14201e+07	2.16769e+07	2.20634e+07	2.15169e+07
P0A7Z4	P0A7Z4		rpoA		1.39624e+08	1.3687e+08	1.38156e+08	1.39427e+08	1.3928e+08	1.37173e+08
P0A800	P0A800		rpoZ		5.87523e+07	5.83196e+07	5.6887e+07	5.88887e+07	5.7338e+07	5.54639e+07
P0A805	P0A805		frr		2.67134e+07	2.75402e+07	2.78325e+07	2.61002e+07	2.57741e+07	2.67388e+07
P0A812	P0A812		ruvB		1.30052e+06	1.30925e+06	1.29692e+06	1.3161e+06	1.22303e+06	1.28514e+06
P0A817	P0A817		metK		1.90444e+07	2.00056e+07	2.03459e+07	1.88146e+07	1.82107e+07	2.00606e+07
P0A821	P0A821		selA		1.58993e+06	1.56693e+06	1.50872e+06	1.55855e+06	1.56155e+06	1.46347e+06
P0A825	P0A825		glyA		3.8798e+07	3.93815e+07	3.90046e+07	3.856e+07	3.87568e+07	3.93311e+07
P0A832	P0A832		smpB		5.77507e+06	6.16178e+06	5.92617e+06	5.99577e+06	5.8504e+06	6.23595e+06
P0A836	P0A836		sucC		6.85094e+06	6.98514e+06	6.86019e+06	6.89037e+06	6.9247e+06	6.86542e+06
P0A840	P0A840		surE		1.80634e+06	1.72639e+06	1.75755e+06	1.69774e+06	1.84237e+06	1.83955e+06
P0A843	P0A843		tatE		8.99444e+06	8.91018e+06	8.70921e+06	9.38422e+06	9.38678e+06	8.79781e+06
P0A847	P0A847		tgt		3.46586e+06	3.58612e+06	3.41743e+06	3.53991e+06	3.4796e+06	3.50041e+06
P0A850	P0A850		tig		1.38922e+08	1.34742e+08	1.3572e+08	1.37449e+08	1.36648e+08	1.34015e+08
P0A853	P0A853		tnaA		3.68457e+06	3.7504e+06	3.61825e+06	3.79365e+06	3.66319e+06	3.70403e+06
P0A855	P0A855		tolB		1.85555e+07	1.82211e+07	1.82401e+07	1.82464e+07	1.86269e+07	1.82498e+07
P0A858	P0A858		tpiA		7.58436e+07	7.89517e+07	7.7449e+07	7.60062e+07	7.69582e+07	7.96135e+07
P0A862	P0A862		tpx		4.30439e+07	4.09359e+07	4.08528e+07	4.29096e+07	4.35886e+07	4.04399e+07
P0A867	P0A867		talA		4.66299e+06	4.7546e+06	4.6499e+06	4.68377e+06	4.42652e+06	4.67431e+06
P0A870	P0A870		talB		5.54932e+07	5.49202e+07	5.44284e+07	5.41366e+07	5.49582e+07	5.49342e+07
P0A873	P0A873		trmD		3.88814e+06	4.05318e+06	3.89165e+06	3.98769e+06	3.96619e+06	3.87142e+06
P0A877	P0A877		trpA		3.34041e+06	3.4117e+06	3.39147e+06	3.53594e+06	3.37904e+06	3.31042e+06
P0A879	P0A879		trpB		586274	554844	551554	485874	546227	539139
P0A881	P0A881		trpR		2.13724e+06	2.32082e+06	1.96592e+06	2.13975e+06	1.98038e+06	1.67103e+06
P0A884	P0A884		thyA		8.89636e+06	9.60876e+06	9.45323e+06	8.74618e+06	9.35871e+06	9.45845e+06
P0A887	P0A887		ubiE		8.24464e+06	8.16043e+06	8.16361e+06	8.12636e+06	8.14178e+06	8.17077e+06
P0A890	P0A890		tusA		1.17081e+06	1.13092e+06	1.21155e+06	961812	959558	954250
P0A894	P0A894		yhbJ		1.59694e+06	1.61833e+06	1.57456e+06	1.61634e+06	1.57776e+06	1.67253e+06
P0A898	P0A898		ybeY		3.66726e+06	3.34535e+06	3.67424e+06	3.59937e+06	3.58691e+06	3.56993e+06
P0A8A0	P0A8A0		yebC		3.08376e+06	3.3766e+06	3.40464e+06	3.0811e+06	3.16009e+06	3.50743e+06
P0A8A2	P0A8A2		yeeN		9.4123e+06	9.6331e+06	9.58742e+06	9.51814e+06	9.06532e+06	9.30918e+06
P0A8A4	P0A8A4		ppsR		2.02901e+06	2.0172e+06	2.01531e+06	1.95006e+06	2.04537e+06	2.09601e+06
P0A8A8	P0A8A8		rimP		2.16611e+07	2.02372e+07	2.18569e+07	2.20021e+07	2.06802e+07	2.08337e+07
P0A8B2	P0A8B2		yfcN		1.56495e+06	1.58671e+06	1.5988e+06	1.58271e+06	1.70346e+06	1.53738e+06
P0A8B5	P0A8B5		ybaB		2.12106e+06	2.73167e+06	2.53706e+06	1.85348e+06	1.40448e+06	2.99794e+06
P0A8C1	P0A8C1		ybjQ		1.1755e+06	838697	986643	850968	1.11573e+06	797870
P0A8C4	P0A8C4		ygfB		3.06853e+06	3.17856e+06	3.30872e+06	2.93522e+06	3.16744e+06	3.39239e+06
P0A8D0	P0A8D0		nrdR		1.36386e+06	1.35705e+06	1.39665e+06	1.28761e+06	1.35377e+06	1.41637e+06
P0A8D3	P0A8D3		yaiI		2.07646e+06	2.0096e+06	2.07885e+06	2.10659e+06	2.06273e+06	2.10955e+06
P0A8D6	P0A8D6		ymdB		1.55238e+06	1.38364e+06	1.43573e+06	1.50873e+06	1.55404e+06	1.48069e+06
P0A8E1	P0A8E1		ycfP		1.25132e+07	1.37473e+07	1.3037e+07	1.27027e+07	1.3111e+07	1.29561e+07
P0A8E5	P0A8E5		yacL		612145	745363	674557	598105	604481	745474
P0A8E7	P0A8E7		yajQ		1.6903e+07	1.61947e+07	1.61606e+07	1.66391e+07	1.66227e+07	1.62288e+07
P0A8F0	P0A8F0		upp		3.26321e+07	3.20963e+07	3.18744e+07	3.22871e+07	3.05574e+07	3.21214e+07
P0A8F4	P0A8F4		udk		7.08001e+06	7.25391e+06	7.10918e+06	6.8606e+06	7.13981e+06	7.27602e+06
P0A8F8	P0A8F8		uvrB		5.78223e+06	5.74075e+06	5.37116e+06	5.42074e+06	5.8646e+06	5.98642e+06
P0A8G3	P0A8G3		uxaC		1.44878e+06	1.42041e+06	1.45133e+06	1.38901e+06	1.46862e+06	1.39971e+06
P0A8G6	P0A8G6		wrbA		9.04406e+06	8.67052e+06	8.87043e+06	8.72171e+06	8.67215e+06	8.33932e+06
P0A8G9	P0A8G9		xseB		9.34276e+06	9.7051e+06	9.80875e+06	9.21013e+06	9.02531e+06	9.36902e+06
P0A8H8	P0A8H8		yacG		2.39026e+06	2.54249e+06	2.42075e+06	2.43285e+06	2.44198e+06	2.43149e+06
P0A8I1	P0A8I1		yqgF		1.51923e+06	1.53619e+06	1.63398e+06	1.51739e+06	1.64929e+06	1.65404e+06
P0A8I3	P0A8I3		yaaA		2.91127e+06	2.90878e+06	2.81361e+06	2.74099e+06	2.83979e+06	2.79933e+06
P0A8I5	P0A8I5		trmB		6.63821e+06	6.96221e+06	6.98355e+06	6.73399e+06	7.02233e+06	7.18068e+06
P0A8I8	P0A8I8		rlmH		4.04181e+06	4.02324e+06	3.97916e+06	3.9134e+06	4.03013e+06	4.02201e+06
P0A8J2	P0A8J2		dnaT		1.16996e+06	1.12707e+06	1.119e+06	1.15042e+06	1.28343e+06	1.17235e+06
P0A8J4	P0A8J4		ybeD		1.60718e+07	1.57582e+07	1.54227e+07	1.62111e+07	1.50661e+07	1.59431e+07
P0A8J8	P0A8J8		rhlB		5.52119e+06	5.84034e+06	5.6945e+06	5.57084e+06	5.68647e+06	5.65431e+06
P0A8K1	P0A8K1		psd		4.42734e+06	4.39012e+06	4.71917e+06	4.82218e+06	4.39313e+06	4.53322e+06
P0A8K5	P0A8K5		yaeP		2.30141e+06	2.16348e+06	2.33141e+06	2.14806e+06	2.49996e+06	2.45816e+06
P0A8L1	P0A8L1		serS		3.30415e+07	3.52349e+07	3.46204e+07	3.3227e+07	3.25222e+07	3.51465e+07
P0A8M0	P0A8M0		asnS		3.38146e+07	3.45902e+07	3.47844e+07	3.38893e+07	3.42001e+07	3.52755e+07
P0A8M3	P0A8M3		thrS		9.80414e+06	1.03311e+07	1.04632e+07	9.90596e+06	9.93902e+06	1.04355e+07
P0A8M6	P0A8M6		yeeX		1.14694e+07	1.2505e+07	1.24551e+07	1.10276e+07	1.14213e+07	1.18074e+07
P0A8N0	P0A8N0		matP		416688	460092	393583	364500	382776	430608
P0A8N3	P0A8N3		lysS		3.84794e+07	3.84289e+07	3.82592e+07	3.83789e+07	3.82726e+07	3.81266e+07
P0A8N5	P0A8N5		lysU		2.06875e+07	2.06302e+07	2.08825e+07	2.03129e+07	2.09812e+07	2.07474e+07
P0A8N7	P0A8N7		epmA		3.31836e+06	3.23288e+06	3.30177e+06	3.2017e+06	3.13047e+06	3.25504e+06
P0A8P3	P0A8P3		yggX		2.27102e+07	2.36612e+07	2.33276e+07	2.27726e+07	2.279e+07	2.37512e+07
P0A8Q0	P0A8Q0		frdC		2.50076e+06	2.78411e+06	2.60099e+06	2.69962e+06	2.7165e+06	2.77185e+06
P0A8Q6	P0A8Q6		clpS		1.61444e+06	1.5663e+06	1.54949e+06	1.66218e+06	1.72093e+06	1.55131e+06
P0A8R0	P0A8R0		rraA		1.9989e+07	1.99072e+07	1.96228e+07	2.02585e+07	1.97872e+07	1.8712e+07
P0A8R9	P0A8R9		hdfR		1.11435e+06	986630	1.06705e+06	1.10434e+06	1.16084e+06	1.064e+06
P0A8S1	P0A8S1		iciA		2.81245e+06	2.87546e+06	2.90535e+06	2.8115e+06	3.01018e+06	2.98205e+06
P0A8T1	P0A8T1		prmA		6.24785e+06	6.89719e+06	6.50175e+06	6.43489e+06	6.61455e+06	6.56675e+06
P0A8T7	P0A8T7		rpoC		5.01196e+07	5.09455e+07	5.02183e+07	5.02679e+07	5.00572e+07	5.04161e+07
P0A8U0	P0A8U0		syd		1.52683e+06	1.46723e+06	1.45454e+06	1.46576e+06	1.3688e+06	1.32747e+06
P0A8U6	P0A8U6		metJ		8.47706e+06	8.33219e+06	8.52632e+06	8.47362e+06	8.50593e+06	8.27432e+06
P0A8V2	P0A8V2		rpoB		5.42828e+07	5.49838e+07	5.51001e+07	5.4108e+07	5.43019e+07	5.53428e+07
P0A8V6	P0A8V6		fadR		6.62104e+06	6.55884e+06	6.46921e+06	6.66059e+06	6.38218e+06	6.74454e+06
P0A8W0	P0A8W0		nanR		2.50244e+06	2.43808e+06	2.43482e+06	2.31527e+06	2.58684e+06	2.4828e+06
P0A8W2	P0A8W2		slyA		8.98071e+06	8.85581e+06	8.97784e+06	8.43406e+06	8.00538e+06	8.30913e+06
P0A8W5	P0A8W5		yqgE		2.71543e+06	3.02322e+06	3.01776e+06	2.83046e+06	2.67548e+06	2.83097e+06
P0A8W8	P0A8W8		yfbU		1.76689e+07	1.80749e+07	1.79328e+07	1.75261e+07	1.79482e+07	1.85803e+07
P0A8X0	P0A8X0		yjgA		8.14843e+06	8.08758e+06	7.98288e+06	8.16151e+06	8.10113e+06	8.27015e+06
P0A8X2	P0A8X2		yceI		1.16189e+06	1.13166e+06	1.11609e+06	1.22184e+06	1.16228e+06	1.08091e+06
P0A8Y1	P0A8Y1		yjjG		1.25154e+06	1.23615e+06	1.22794e+06	1.24637e+06	1.25544e+06	1.3326e+06
P0A8Y3	P0A8Y3		yihX		2.62016e+06	2.66735e+06	2.61207e+06	2.68179e+06	2.62648e+06	2.70442e+06
P0A8Y5	P0A8Y5		yidA		4.86886e+06	4.78094e+06	4.78104e+06	4.4964e+06	4.85941e+06	4.68939e+06
P0A8Z0	P0A8Z0		yciA		2.41143e+06	2.30059e+06	2.34996e+06	2.36801e+06	2.35566e+06	2.37827e+06
P0A8Z3	P0A8Z3		ybgC		1.45133e+06	1.47618e+06	1.31906e+06	1.39316e+06	1.41603e+06	1.32423e+06
P0A8Z7	P0A8Z7		yqiA		438545	440010	443477	457716	458041	465691
P0A903	P0A903		bamC		1.99449e+07	2.03013e+07	2.02047e+07	2.01235e+07	1.997e+07	2.03796e+07
P0A905	P0A905		slyB		3.05509e+07	3.0025e+07	3.01074e+07	3.0831e+07	3.10008e+07	3.04587e+07
P0A908	P0A908		mipA		2.00503e+06	2.15559e+06	2.25326e+06	2.02195e+06	2.00546e+06	2.40088e+06
P0A910	P0A910		ompA		5.32131e+08	5.43173e+08	5.30002e+08	5.51219e+08	5.33918e+08	5.23113e+08
P0A912	P0A912		pal		5.2838e+07	4.96562e+07	5.02313e+07	5.29842e+07	5.37981e+07	5.03281e+07
P0A915	P0A915		ompW		1.40644e+07	1.60576e+07	1.59441e+07	1.43824e+07	1.47026e+07	1.63299e+07
P0A917	P0A917		ompX		1.74542e+07	1.68437e+07	1.67535e+07	1.70745e+07	1.72963e+07	1.72361e+07
P0A921	P0A921		pldA		1.98266e+06	2.01072e+06	2.04764e+06	2.13115e+06	2.02394e+06	2.04012e+06
P0A927	P0A927		tsx		9.82843e+06	1.0402e+07	1.01432e+07	9.89242e+06	9.81326e+06	1.00055e+07
P0A932	P0A932		gfcE		1.56576e+07	1.65824e+07	1.61898e+07	1.64382e+07	1.6561e+07	1.61529e+07
P0A935	P0A935		mltA		5.65304e+06	5.94082e+06	5.87656e+06	5.68325e+06	5.69132e+06	6.09255e+06
P0A937	P0A937		bamE		6.23446e+06	6.17857e+06	6.32458e+06	6.23336e+06	6.32488e+06	6.37105e+06
P0A940	P0A940		bamA		1.4472e+07	1.44276e+07	1.43789e+07	1.4513e+07	1.43521e+07	1.43096e+07
P0A944	P0A944		rimI		568324	626230	602273	540353	550157	638122
P0A953	P0A953		fabB		2.07177e+07	2.11173e+07	2.04685e+07	2.07866e+07	2.09169e+07	2.05306e+07
P0A955	P0A955		eda		2.85432e+07	2.76187e+07	2.78115e+07	2.88214e+07	2.83234e+07	2.73461e+07
P0A959	P0A959		alaA		1.95507e+06	1.94138e+06	1.91688e+06	1.96796e+06	1.91727e+06	1.93449e+06
P0A962	P0A962		ansA		2.06157e+06	2.17386e+06	2.08663e+06	2.18674e+06	2.0796e+06	2.13261e+06
P0A964	P0A964		cheW		1.70491e+07	1.59976e+07	1.62133e+07	1.6959e+07	1.66009e+07	1.65509e+07
P0A968	P0A968		cspD		778452	775104	877391	814767	801200	713058
P0A972	P0A972		cspE		1.29842e+08	1.21157e+08	1.22736e+08	1.32255e+08	1.3147e+08	1.17242e+08
