protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P16703	9700718.942937782	10308495.855252622	10274162.130645923	10847868.0886751	10890633.359161718	10401530.805875093	P16703	P16703		cysM	0	0.07298758420574908	-0.08584528618936002	False	0.013343881856540086	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75884	6842823.513299312	6724457.695216435	6854146.711006386	6075452.9584209705	6589639.788251624	6300391.152467695	P75884	P75884		gfcB	0	0.07322223642669684	0.1067075646725185	False	0.013370253164556962	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A903	95126616.6594108	91581327.60659716	94172732.3932528	90487670.08230948	91647296.34915036	88311117.64564767	P0A903	P0A903		bamC	0	0.07374059010882764	0.054616368732708975	False	0.01339662447257384	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8L1	245923776.5666005	242979641.36969447	254041468.04592004	255205151.63059965	261553357.8277461	256200743.6709032	P0A8L1	P0A8L1		serS	0	0.07391131282888204	-0.057137172860818077	False	0.013422995780590719	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADN2	27485721.168985557	29552045.378589917	29032741.26814012	31555934.800260797	29960400.454515595	30334874.36453614	P0ADN2	P0ADN2		yifE	0	0.0741320866702725	-0.09377974004656052	False	0.013449367088607595	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGF6	887134.4717252504	877619.8749999995	1029902.7719684716	752875.5235161094	765250.7662120415	818298.5370214952	P0AGF6	P0AGF6		tdcB	0	0.07422627357255372	0.2583686671922746	False	0.013475738396624472	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00960	17581418.488422617	18877159.95023972	19677414.789058156	20372355.85115822	21198438.36083396	20095701.799320444	P00960	P00960		glyQ	0	0.07457446167475285	-0.13556077893436405	False	0.01350210970464135	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Z6	2870543.740150644	3248914.008944232	3214189.1870386885	3871498.930891008	3687755.472707597	3304908.074331311	P0A6Z6	P0A6Z6		nikR	0	0.07460900666503162	-0.21906416032167078	False	0.013528481012658229	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8I5	14522496.687726105	12990429.56755035	13305544.79674936	11856594.577342734	12426219.197985323	12129564.34286836	P0A8I5	P0A8I5		trmB	0	0.0747444116959556	0.16479317668921786	False	0.013554852320675107	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABU0	37303422.11716205	36403900.94892333	36911724.52123992	35098690.66322251	36049692.8664434	36235038.65431254	P0ABU0	P0ABU0		menB	0	0.07484011984779868	0.04282853809552339	False	0.013581223628691984	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P03841	20486134.809334382	20717641.05409899	20197607.402177274	20034667.16434743	19925920.839262333	19953035.203171507	P03841	P03841		malM	0	0.0748606339755982	0.035387075905454805	False	0.01360759493670886	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39321	8676170.873865616	8476812.92616851	8820336.824848693	8901198.574780654	9334565.337715669	8970062.228794133	P39321	P39321		tamB	0	0.07541491575056462	-0.06688516762204381	False	0.013633966244725739	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13016	7777393.118133965	7671579.394580334	7621883.200965074	7013185.394594904	7504953.752256719	7083299.362220218	P13016	P13016		ampD	0	0.07541692486544713	0.0949441262727463	False	0.013660337552742617	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6H8	965436.720483538	963729.511434872	933091.8896436852	994520.5951840295	1025827.0572311392	1084065.8718050504	P0A6H8	P0A6H8		cls	0	0.07580771625256322	-0.11716696315283728	False	0.013686708860759495	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A953	119589369.45212331	117555109.534509	117631343.03381903	121101460.75321512	119930750.6073579	123677183.39060529	P0A953	P0A953		fabB	0	0.07584889786106906	-0.03983967004038846	False	0.013713080168776372	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7J3	1082482227.773731	1088206605.5549994	1043818316.8481292	1125373141.8016088	1115906603.478961	1098263175.2740026	P0A7J3	P0A7J3		rplJ	0	0.07601202282948465	-0.05505309638752183	False	0.013739451476793249	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P12758	121960543.06592292	128065516.20451991	127425512.80572814	131348885.7638748	130460549.65685444	133318167.29294716	P12758	P12758		udp	0	0.07617758345173277	-0.06602707807647223	False	0.013765822784810127	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEB7	14758702.054040352	15404272.00853943	15959814.929814948	16129113.272826783	16684715.17221446	17827783.05011302	P0AEB7	P0AEB7		yoaB	0	0.07630545491483844	-0.13484356055620328	False	0.013792194092827005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF50	8411727.829195762	8035809.953256248	8147765.051966933	7404248.943789503	7893609.408059391	7864202.619911339	P0AF50	P0AF50		yjbR	0	0.07643431143562769	0.0866191878675906	False	0.013818565400843884	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45531	2016972.669827659	1824293.8976224696	1560277.2993395205	1305366.8739807133	1460918.374436926	1396186.120312927	P45531	P45531		tusC	0	0.07651351143840936	0.3759314679102276	False	0.013844936708860759	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P20083	6503283.54884153	6742230.854680833	6670102.606440661	6439987.589102914	6338483.350325514	6502034.878214002	P20083	P20083		parE	0	0.07698705625649985	0.046757276148358506	False	0.013871308016877637	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAJ3	21018953.889097866	21902475.39867917	20953406.077211704	20325344.7196668	20165498.62881352	20621786.85922241	P0AAJ3	P0AAJ3		fdnH	0	0.07794534582784678	0.06377709349278499	False	0.013897679324894515	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62558	32184330.86688543	31756000.42005314	32426749.686373413	31725792.802566383	31290091.33680011	31603885.728166223	P62558	P62558		sopB	0	0.07805581926114474	0.026398753550776893	False	0.013924050632911394	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AET8	7147038.799928074	7243888.231490428	6636078.24937568	5836119.316033098	6709218.761771047	5729571.294471468	P0AET8	P0AET8		hdhA	0	0.07810058161227641	0.20237914075087954	False	0.013950421940928272	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75713	438139.3351328748	364059.4375000002	461941.84574597765	520182.4391454282	473948.4812473968	531111.2381046292	P75713	P75713		ylbA	0	0.07822698785163257	-0.27088136101833743	False	0.013976793248945147	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24188	1544301.4512593558	1604428.9749984737	1746050.5784906002	1107325.9146832903	1502333.9297273406	1268711.5090762486	P24188	P24188		yceA	0	0.07865491955201302	0.33579336638984486	False	0.014003164556962025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64463	69366785.10541485	69320188.62178107	67429750.98724434	69886155.82529408	73346623.60042502	73755060.97762157	P64463	P64463		ydfZ	0	0.07880762746477267	-0.07415262625109852	False	0.014029535864978904	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABI8	6425649.062469644	5991400.101637683	5769579.874376963	5480705.800583504	5576276.56111496	4729157.526920383	P0ABI8	P0ABI8		cyoB	0	0.0788336619951453	0.20421971989165297	False	0.014055907172995782	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEU0	17797431.095134903	16716136.22166854	16809831.515546437	15767959.725338642	16486638.130180525	16016965.641797984	P0AEU0	P0AEU0		hisJ	0	0.07905988358373162	0.08844315851610425	False	0.01408227848101266	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6N4	107182445.00896424	105012897.23252872	99647471.1204994	108634058.92394204	114644744.59920023	109356481.589838	P0A6N4	P0A6N4		efp	0	0.07921416226231667	-0.09312220282398088	False	0.014108649789029535	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABH0	14300211.518433413	15180967.185663436	14357996.058415726	14010788.172368538	13660880.10463854	13623187.245928206	P0ABH0	P0ABH0		ftsA	0	0.07959280336564177	0.08625857782110684	False	0.014135021097046414	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7J0	36390883.103363805	35997118.80961845	35106409.404160455	34540308.53948674	34897669.44488882	33047886.635876324	P0A7J0	P0A7J0		ribB	0	0.07977875465024749	0.06883671589863634	False	0.014161392405063292	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64602	1923953.0407865336	2066216.6249999995	2033319.662884142	1898571.1959676896	1853472.694825518	1872999.904917324	P64602	P64602		mlaB	0	0.0800680552429254	0.09873513456058268	False	0.01418776371308017	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9E5	27239023.799141128	25283970.36746097	25485586.000721544	24004640.438907698	24621902.373093728	23800687.8161825	P0A9E5	P0A9E5		fnr	0	0.08024865745484104	0.10710060220888759	False	0.014214135021097049	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFG0	65071739.15009794	67096448.36064494	69343526.6164754	62897794.53158266	59181288.62574469	64758362.63649209	P0AFG0	P0AFG0		nusG	0	0.08061271336238383	0.10908007917618101	False	0.014240506329113924	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	2684734.7832126445	44381.08594	1256133.645346807	3742043.3230531975	3995183.225069668	3608710.2291246993	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)			1	0.08156040968104186	-1.509433771462586	False	0.014266877637130802	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0AEV4	2323790.401279906	2244177.603498875	2176141.0657996736	2489223.591006943	2501049.653582584	2306259.759651385	P0AEV4	P0AEV4		hycA	0	0.08171736349809128	-0.11358325197320762	False	0.01429324894514768	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08191	6013313.419552315	5998216.258670919	6091954.2513078125	6238244.870945164	6552436.470357077	6254075.566867656	P08191	P08191		fimH	0	0.08205741801259023	-0.07312650927620504	False	0.014319620253164559	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG24	12488140.933966724	12072286.990567552	11728829.40094741	11239051.397499671	11642563.924151516	11503335.424420271	P0AG24	P0AG24		spoT	0	0.08234034422570698	0.07776525273498541	False	0.014345991561181435	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23894	15943873.073792318	17068803.563279074	14583042.833573336	18256449.789501555	18287825.759324983	17765671.319715858	P23894	P23894		htpX	0	0.08241256985261415	-0.1903846215367392	False	0.014372362869198312	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P65367	4112889.15478361	4012580.21483828	4258446.415530789	4532262.575600277	4585324.481635313	5202294.627084817	P65367	P65367		yqcA	0	0.08324056850020801	-0.20955200680924754	False	0.01439873417721519	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6M4	3153384.777822887	3089668.8021998806	2615171.116773261	3407452.4381400584	3261973.3333050106	3669803.169269756	P0A6M4	P0A6M4		dtd	0	0.0835157776209348	-0.22303910105619568	False	0.014425105485232069	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75937	10966307.291373044	10990481.16756476	11273321.913488671	10177938.72715428	9534062.191563295	8290501.912683769	P75937	P75937		flgE	0	0.08363444463396538	0.24693530553765625	False	0.014451476793248947	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16456	27598651.55955217	28315468.550617643	28050848.295139115	28884785.21448204	28718167.21037161	30083682.656532004	P16456	P16456		selD	0	0.08376006809769794	-0.06256943160092149	False	0.014477848101265824	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACB4	6582073.574269457	6062272.940384937	6334477.392629718	7669352.291042045	7213949.69466131	6645017.346523635	P0ACB4	P0ACB4		hemG	0	0.08435598367191541	-0.1818451027060952	False	0.0145042194092827	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7A9	223268111.97524527	228673427.84623063	231042221.25674137	238548028.3498888	230510487.44244343	240004395.13473648	P0A7A9	P0A7A9		ppa	0	0.08481580071831846	-0.05406235810567624	False	0.014530590717299579	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P26616	58545279.85930084	57551738.6645124	56930867.48057652	62713509.9609021	59209465.46247689	60152768.89834992	P26616	P26616		maeA	0	0.08507690005019256	-0.0735341746105101	False	0.014556962025316457	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG00	7210276.657549714	8170841.587517457	7553261.201138787	6325244.058612926	6945573.657791353	7118816.562501894	P0AG00	P0AG00		wzzE	0	0.08526086398391594	0.16967597328191072	False	0.014583333333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P26647	2393871.932879608	2734332.949641466	2661182.576245764	2910402.8948294097	2952608.0353183337	2896525.412064858	P26647	P26647		plsC	0	0.08527765410512982	-0.16934462523205077	False	0.014609704641350212	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16431	15589551.200708687	15326672.80240047	15603558.371124009	16103587.62265488	15651334.283243349	15891035.963074978	P16431	P16431		hycE	0	0.08538808399076042	-0.03450947797658739	False	0.014636075949367089	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00959	92264630.2374677	88634065.82695141	90374867.82707123	92186130.2639886	95229443.41291969	93307964.73183164	P00959	P00959		metG	0	0.08544019715068699	-0.04940157638491628	False	0.014662447257383967	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC13	36627496.789410286	36872608.399362005	36665166.293641806	36432283.0303238	35758510.95351971	36228780.8471677	P0AC13	P0AC13		folP	0	0.08561714238568369	0.023044245669133597	False	0.014688818565400845	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60472	3150812.5268707625	3029767.48933976	3420285.032848434	3399318.806091528	3571213.8916384	3612470.256199274	P60472	P60472		ispU	0	0.08582685734679397	-0.14051274862275667	False	0.014715189873417722	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15640	10159619.663245378	10680673.713390555	10136892.816682909	9724581.383403486	9815645.169750797	8867950.782319449	P15640	P15640		purD	0	0.08585158818581977	0.12489983176283229	False	0.0147415611814346	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFD6	27341002.65370058	27896035.44759071	29036454.435531024	25709373.40317265	27043470.374304008	26994139.966141757	P0AFD6	P0AFD6		nuoI	0	0.08640637034718135	0.07964896276761801	False	0.014767932489451477	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64506	2074031.7976897769	1937794.2718934412	1891089.5772157928	1756161.885805029	1747665.7277344365	1898283.922967952	P64506	P64506		yebY	0	0.08642403614896103	0.1279042984481975	False	0.014794303797468355	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A809	1246379.5572214276	1179793.3308941775	1311484.8607505565	1149818.6169382078	917515.7074505072	819084.1725968003	P0A809	P0A809		ruvA	0	0.08671959615336403	0.3728539810008257	False	0.014820675105485234	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABU7	7817294.118423617	7874859.716162487	7811905.669905222	7773282.181864612	7607067.657846798	7568602.659536102	P0ABU7	P0ABU7		exbB	0	0.08691323873948183	0.03448164984746787	False	0.01484704641350211	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77295	674387.8230299738	501603.0217391293	562811.0631012146	762848.6147912078	695425.2361519337	718399.2645580146	P77295	P77295		ygaV	0	0.08707405630221239	-0.32403118163114236	False	0.014873417721518989	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13035	31497151.241163053	32847048.049618702	32949571.00214877	30339509.58200924	31763231.354730766	30956788.27180184	P13035	P13035		glpD	0	0.08743910105361866	0.06419354392533316	False	0.014899789029535865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG86	91187123.0336768	88324991.54132292	89550787.32805632	83827899.22049892	87653284.09538792	87249783.74269563	P0AG86	P0AG86		secB	0	0.08773047221561	0.05649074947266016	False	0.014926160337552744	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8F8	4243519.657156985	4465761.333966192	4198579.425940139	4548725.543705825	5349889.715491822	5034298.634456025	P0A8F8	P0A8F8		uvrB	0	0.08811150710284012	-0.21024582731099037	False	0.01495253164556962	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADB1	59760049.89955154	57454853.51128149	58015188.18701263	65724162.2283488	63020123.52583715	60158262.62045207	P0ADB1	P0ADB1		osmE	0	0.08856443121269282	-0.10839161966714528	False	0.014978902953586498	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69811	94869973.13981052	95538020.18869372	97289878.95797864	93799514.66085789	91354432.97167674	87838971.30501099	P69811	P69811		fruB	0	0.08929840005043614	0.07569102134846853	False	0.015005274261603377	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9F3	18726173.40358947	19793423.81546158	19526784.5462459	21115464.436926	19764793.43505122	20609141.16411233	P0A9F3	P0A9F3		cysB	0	0.08949944453518378	-0.08313156512328188	False	0.015031645569620253	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08337	1093279.9744546462	1197023.9999999998	1203260.9392871326	1041826.5759217172	1080479.341170325	1061089.3635774066	P08337	P08337		mutT	0	0.09013003538789188	0.13413364030819422	False	0.015058016877637132	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7L8	227665468.61782023	218073210.4888949	232411657.07863933	218165758.2176205	211915991.72937015	212752905.0310513	P0A7L8	P0A7L8		rpmA	0	0.09050340033223027	0.07715742731341811	False	0.015084388185654008	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8Y3	9951255.746459054	9250243.89623768	9799856.457277242	10017715.885125976	10504495.305765117	11098625.631980902	P0A8Y3	P0A8Y3		yihX	0	0.09098758558878525	-0.1247551860291948	False	0.015110759493670887	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00550	4421500.281160794	4304112.910176697	4370159.664058468	4098653.870365712	4190170.796434864	3809345.926587018	P00550	P00550		mtlA	0	0.09110263239742396	0.1143122947315242	False	0.015137130801687765	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P11446	457501.7188034292	507405.13698640215	397706.14153901016	542609.1646753837	561233.9474266246	542871.2629599269	P11446	P11446		argC	0	0.0911575920329622	-0.27321446612959804	False	0.015163502109704642	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24215	5351796.376578359	5607159.87953298	5375115.871096371	5165359.282465315	5192649.223070022	5299846.45359584	P24215	P24215		uxuA	0	0.09143152628635158	0.0609979186132652	False	0.01518987341772152	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30011	8352427.910484907	8473095.445563689	8437082.136101674	8221052.068432988	8087387.977444996	8342620.546730671	P30011	P30011		nadC	0	0.09177247265916133	0.03535372229098217	False	0.015216244725738397	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15288	141852956.33683354	142659325.43095675	141072835.8402779	144697305.74605584	143041153.8545898	142855850.78866526	P15288	P15288		pepD	0	0.09186873207817194	-0.016881554979291988	False	0.015242616033755275	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A840	9083127.580346968	8751218.949316945	9406540.020526305	8479068.372467699	8574387.846780384	8486780.05104468	P0A840	P0A840		surE	0	0.09205382257298848	0.09300178505103249	False	0.015268987341772153	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30749	6373652.3186416505	6648237.020936011	6732791.437057702	6301767.13443685	6205955.603916264	6317705.368123093	P30749	P30749		moaE	0	0.09220715106181872	0.06951186004853528	False	0.01529535864978903	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB89	48058316.43604562	48311504.77141499	48388667.39130085	49463297.3102495	48667565.57793469	49994668.82424092	P0AB89	P0AB89		purB	0	0.09229159126370895	-0.03317238278474727	False	0.015321729957805907	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A927	39476744.60334446	38895413.98842877	39617650.41909052	37915645.96015251	38197990.72449323	39050459.68233271	P0A927	P0A927		tsx	0	0.09236665742205648	0.03497124549826746	False	0.015348101265822785	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABZ6	88804896.89485611	88891163.58639506	86056251.74329685	83965884.05069768	86702656.32985932	82287299.62716839	P0ABZ6	P0ABZ6		surA	0	0.09264035415885914	0.060298194356853345	False	0.015374472573839663	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Q3	41162258.00207863	42010718.58235984	40609770.63270805	40018530.54385711	40010431.9668377	40040887.58845467	P0A6Q3	P0A6Q3		fabA	0	0.09335377275217413	0.04393631493680397	False	0.015400843881856542	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64483	6402471.587577101	6473751.718685076	6353962.3810688	7150156.170071088	6605278.059533377	6856532.070153707	P64483	P64483		yeaK	0	0.09335617817407696	-0.10010944536398224	False	0.015427215189873418	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE39	4227086.3716467	4063932.4930027137	4290842.712172808	4054170.425316291	3698725.04694298	3513742.329031521	P0AE39	P0AE39		ypdB	0	0.09360396401854347	0.15928834553286994	False	0.015453586497890295	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A894	8482665.378424522	7789854.952334379	7915448.110597191	7325552.615638951	7402459.218292157	7715367.434629484	P0A894	P0A894		yhbJ	0	0.0936255558015525	0.10799968488529728	False	0.015479957805907173	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37689	125010372.75338472	126068491.20825656	128773915.60242392	132051733.02355084	137742732.94829026	129705903.8195971	P37689	P37689		gpmI	0	0.09364986267538947	-0.07275646039210316	False	0.015506329113924052	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFK9	32998000.48870752	31358683.044084266	32728980.23470436	33821622.55343744	33944932.31821651	33915485.61801479	P0AFK9	P0AFK9		potD	0	0.09367735297092002	-0.06673470705754299	False	0.01553270042194093	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACL2	5250953.952347976	4867371.913827735	5037851.567270506	5557439.40531395	6412255.741793755	5559932.758184073	P0ACL2	P0ACL2		exuR	0	0.0939504988213693	-0.2098894381902196	False	0.015559071729957807	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15254	24508854.76432697	24085975.385042507	24205509.711256582	23848182.22103194	23913295.064456686	23935679.01407116	P15254	P15254		purL	0	0.09417845784559205	0.022029286578868146	False	0.015585443037974683	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6T9	5506695.575454836	5628853.523600784	5499470.708067719	6413616.161788995	5832219.700844735	5940935.629924062	P0A6T9	P0A6T9		gcvH	0	0.0942300844577981	-0.1286658751262227	False	0.015611814345991562	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACK2	2218750.3258025832	2446875.3112302213	2665331.007605669	2732667.5087267105	2988537.829110774	2684772.4203886734	P0ACK2	P0ACK2		agaR	0	0.09444757572913569	-0.19741416574923196	False	0.01563818565400844	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABZ1	8150114.310973491	8082836.078818965	7339115.943541808	8470252.072211731	8744203.797071299	8559954.093344854	P0ABZ1	P0ABZ1		fliG	0	0.09485339550625002	-0.12886117011439943	False	0.015664556962025317	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33913	823212.272937851	875722.0121575177	699242.4137535824	928539.7012865292	964278.4267766932	960670.75697754	P33913	P33913		yejA	0	0.09499103026744109	-0.25078898225989066	False	0.015690928270042193	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AES6	98546776.78702892	99881632.11720836	99599774.15351084	104056209.48360965	102470178.93092404	100369183.09184912	P0AES6	P0AES6		gyrB	0	0.09522689476099142	-0.04229906220516203	False	0.015717299578059073	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00452	107866892.44771276	109356735.82255767	108914994.4580673	106801480.691145	107951656.79506792	107669188.65732697	P00452	P00452		nrdA	0	0.0957776214889399	0.016533654525004653	False	0.01574367088607595	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9M0	123802790.15502712	120499216.81930488	119939260.46297544	118120242.90567888	119550794.63381352	116709145.76125889	P0A9M0	P0A9M0		lon	0	0.09623170157490844	0.03959645295151413	False	0.015770042194092827	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33030	5798629.470289041	6260923.694566454	6356494.518572487	6639591.404470458	6807348.601560912	6384957.226272716	P33030	P33030		yeiR	0	0.0966641894967488	-0.10685922653750164	False	0.015796413502109707	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64429	3994959.507750015	4242384.791658928	3916233.151526243	3870559.7727806456	3720545.8022590615	3764178.8644525055	P64429	P64429		ypfJ	0	0.09678269507166541	0.098017194330809	False	0.015822784810126583	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37659	1816974.6538839263	1599240.4281029368	1574547.139029831	1807884.4009000796	1893576.7503203864	1917076.9090596773	P37659	P37659		bcsG	0	0.09686007849829595	-0.1709346210510624	False	0.01584915611814346	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADC3	3277981.513164034	3501448.466376874	3499447.300505312	3619424.614759316	3636902.04145801	3984901.636687912	P0ADC3	P0ADC3		lolC	0	0.09698023194262652	-0.1291169893983204	False	0.015875527426160337	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFI5	3009810.106863213	3628344.636778023	3061509.5310314973	4223956.047486612	3676159.004694897	3603349.7372882064	P0AFI5	P0AFI5		pbpG	0	0.09709436284318801	-0.24606174094635505	False	0.015901898734177217	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
