Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				5043170.0	5018900.0	594829.0	1052160.0	631103.0	4391950.0	0	0.00020967041412193622	2.6655728795636304	False	0.0002861602497398543	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				6646460.0	6886780.0	695589.0	736281.0	767248.0	6514510.0	0	0.00021523750384995824	3.188443405815996	False	0.00031217481789802293	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				10576600.0	11180000.0	1279700.0	1393480.0	1158640.0	10350400.0	0	0.000311513169453672	3.066786172362191	False	0.0003381893860561915	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				7600040.0	7650130.0	1402280.0	1653620.0	1202010.0	7675400.0	0	0.00031459980488882984	2.4287402432992478	False	0.0003642039542143601	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				3904570.0	3914920.0	887468.0	811115.0	712696.0	3559750.0	0	0.00031543519310796563	2.2385337112110233	False	0.0003902185223725286	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				4559610.0	4469870.0	717299.0	587982.0	594701.0	4145400.0	0	0.000390400002543466	2.7937321655393705	False	0.0004162330905306972	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				1602960.0	1618260.0	28514.1	216955.0	38267.3	1333130.0	2	0.00048037700837915386	4.004622018094602	False	0.0004422476586888658	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				10428100.0	10321700.0	4878480.0	5852720.0	4915890.0	9338790.0	0	0.0005351011141983515	0.9433221273285309	False	0.00046826222684703437	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P77718	P77718		thiI		4486990.0	4455060.0	4284030.0	4320810.0	4278440.0	4469640.0	0	0.0007321660733335408	0.05799110087044219	False	0.0004942767950052029	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				1280540.0	1269140.0	426594.0	455376.0	344783.0	1249260.0	0	0.0007472600712612355	1.6307521269390537	False	0.0005202913631633715	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				2358080.0	2496960.0	273151.0	238957.0	257451.0	2606830.0	0	0.0008598716941594899	3.277433382456068	False	0.00054630593132154	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2686560.0	2580280.0	28514.1	98456.5	507169.0	2792340.0	2	0.0011478267926071973	3.6677606793770603	False	0.0005723204994797086	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				13432000.0	13124700.0	2005340.0	2347160.0	1864480.0	11781500.0	0	0.0011551794268426449	2.6244967604032756	False	0.0005983350676378773	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P76270	P76270		msrC		4433950.0	4433430.0	3804780.0	3964270.0	3929150.0	4589360.0	0	0.0011957093655474897	0.20204238852375903	False	0.0006243496357960459	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				15048600.0	14986100.0	1992930.0	3439460.0	1895060.0	15183800.0	0	0.0013737746204098207	2.6255300118170477	False	0.0006503642039542144	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				974910.0	1023760.0	28514.1	98456.5	38267.3	837269.0	3	0.0013865572792106729	4.101209965675413	False	0.000676378772112383	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				5995620.0	6417630.0	581073.0	601442.0	495468.0	5620660.0	0	0.0014872936470885793	3.4259122221175957	False	0.0007023933402705516	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				8059800.0	7900500.0	802145.0	785587.0	778739.0	8860420.0	0	0.0015629223614175025	3.3907358180638294	False	0.0007284079084287202	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				7314120.0	7757410.0	2384020.0	2677910.0	2763770.0	8425740.0	0	0.0015763765095044248	1.5862014384977807	False	0.0007544224765868888	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P76402	P76402		yegP		3729200.0	3756440.0	4276220.0	4296070.0	4205740.0	3871140.0	0	0.0016615438803916447	-0.17011158792907707	False	0.0007804370447450572	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				4806510.0	4414130.0	2010540.0	1224260.0	1295390.0	4680930.0	0	0.0019892041152407033	1.6176043611294804	False	0.0008064516129032258	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				4765150.0	4745310.0	429497.0	490973.0	504662.0	4167960.0	0	0.0020353622929731815	3.2627341362214097	False	0.0008324661810613944	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P46887	P46887		yecH		228698.0	214152.0	308174.0	338222.0	344593.0	206139.0	0	0.002330214506043781	-0.6106750179946462	False	0.000858480749219563	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37005	P37005		lasT		1361100.0	1324720.0	1162570.0	1177140.0	1215280.0	1313160.0	0	0.0023315320359360583	0.16978656422589083	False	0.0008844953173777316	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7L3	P0A7L3		rplT		49024800.0	50370800.0	43714800.0	43631500.0	45223800.0	51282400.0	0	0.0023751252553586796	0.18471336396652074	False	0.0009105098855359001	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				2316120.0	2383770.0	379211.0	336420.0	272182.0	2738460.0	0	0.0024356722187432183	2.9126727729432242	False	0.0009365244536940687	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				5490810.0	5421000.0	1049960.0	1206870.0	858585.0	4565990.0	0	0.002472793310581796	2.312704162215428	False	0.0009625390218522372	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				2799020.0	2822730.0	1330220.0	1266710.0	1491950.0	2424270.0	0	0.0028069806682790624	0.976569600646151	False	0.0009885535900104059	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				12074800.0	13283100.0	28514.1	98456.5	38267.3	10938300.0	3	0.0031189365762189815	7.779130073877249	False	0.0010145681581685746	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P69902	P69902		frc		2467570.0	2472210.0	2743960.0	2701790.0	2780090.0	2492450.0	0	0.003747491239228469	-0.14636786191149706	False	0.001040582726326743	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52119	P52119		ratB		3943610.0	4054090.0	3710190.0	3724000.0	3608280.0	4085460.0	0	0.0038646482177944787	0.1299348861530127	False	0.0010665972944849118	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGD3	P0AGD3		sodB		86711200.0	85836300.0	79067100.0	79542200.0	80054500.0	84507700.0	0	0.004306144212972468	0.10709843862748272	False	0.00109261186264308	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27303	P27303		emrA		1673700.0	1668090.0	1581810.0	1580350.0	1614070.0	1693820.0	0	0.004309819173389422	0.07629424149318818	False	0.0011186264308012486	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00936	P00936		cyaA		971836.0	965250.0	758130.0	775407.0	833693.0	1047420.0	0	0.004401632145001209	0.33429226906816073	False	0.0011446409989594173	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEN1	P0AEN1		fre		9676400.0	9871330.0	9207160.0	9181580.0	9393310.0	9746310.0	0	0.004902532319658443	0.07645411414598074	False	0.0011706555671175858	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				2302720.0	2253230.0	606981.0	624298.0	625120.0	1945170.0	0	0.00507936411214618	1.8081814587061031	False	0.0011966701352757545	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P18133	P18133		pncB		2087620.0	2037280.0	1939120.0	1872290.0	1898170.0	2122030.0	0	0.005438954349294784	0.12976273985732764	False	0.001222684703433923	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39377	P39377		iadA		5238130.0	5271470.0	5135080.0	5120620.0	5133660.0	5230510.0	0	0.005970691835436559	0.032512387873820055	False	0.0012486992715920917	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7K2	P0A7K2		rplL		254852000.0	254088000.0	235389000.0	235113000.0	239854000.0	254948000.0	0	0.006050754325212711	0.10481890538740554	False	0.0012747138397502602	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFC3	P0AFC3		nuoA		2560660.0	2585450.0	2466650.0	2423920.0	2467150.0	2534950.0	0	0.006205416830512079	0.062046643967630814	False	0.0013007284079084287	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08373	P08373		murB		1886790.0	1854610.0	1798920.0	1756050.0	1791800.0	1897190.0	0	0.006215817542036253	0.07666682557236455	False	0.0013267429760665975	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				2473230.0	2373000.0	1183420.0	803993.0	1157920.0	1914620.0	0	0.006301896311461767	1.1039918741022607	False	0.001352757544224766	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A6E6	P0A6E6		atpC		4731680.0	4506990.0	5002280.0	5123660.0	5260490.0	4564760.0	0	0.006476633640053544	-0.1566317272459478	False	0.0013787721123829347	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7B5	P0A7B5		proB		5905990.0	5891230.0	5468470.0	5629920.0	5552040.0	5800330.0	0	0.007072235039869933	0.07981514956940274	False	0.0014047866805411032	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6J1	P0A6J1		cysC		1456890.0	1438710.0	1384030.0	1399200.0	1376630.0	1476240.0	0	0.00874583588297009	0.0717056271085556	False	0.0014308012486992717	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				1280500.0	1315230.0	842071.0	733344.0	948395.0	1206660.0	0	0.00890099838807464	0.5913032085872931	False	0.0014568158168574404	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P24230	P24230		recG		327317.0	299622.0	272363.0	241756.0	249017.0	310770.0	0	0.009378074320121048	0.29720009391085417	False	0.0014828303850156089	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45771	P45771		yrdD		2476200.0	2321180.0	2093780.0	2182060.0	2031950.0	2385160.0	0	0.009634322532524902	0.1873594917529227	False	0.0015088449531737776	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABX5	P0ABX5		flgG		1244140.0	1153930.0	1483600.0	1361850.0	1474060.0	1199550.0	0	0.009894447025332634	-0.2638248546701449	False	0.001534859521331946	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6U3	P0A6U3		mnmG		7001690.0	6986810.0	6761090.0	6751410.0	6658340.0	7015270.0	0	0.01008728344937767	0.058377137565379086	False	0.0015608740894901144	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				3883850.0	3794100.0	1254980.0	764918.0	38267.3	3992690.0	1	0.010419271369716676	2.503452917431998	False	0.0015868886576482831	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P64636	P64636		yrfG		2827430.0	2917780.0	2667690.0	2702370.0	2579720.0	2971760.0	0	0.010597199843237917	0.13291180824069532	False	0.0016129032258064516	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15254	P15254		purL		3077950.0	3068940.0	3017090.0	2994150.0	2966200.0	3099140.0	0	0.010854572873374315	0.04252993781584234	False	0.0016389177939646203	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFX0	P0AFX0		hpf		919086.0	862722.0	718016.0	618842.0	713404.0	892908.0	0	0.010888001853867353	0.38357743359877133	False	0.0016649323621227888	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A908	P0A908		mipA		2464740.0	2366660.0	2068920.0	2076950.0	2230470.0	2475710.0	0	0.011338983941241186	0.1965723666489303	False	0.0016909469302809573	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46893	Q46893		ispD		2836100.0	2922220.0	2642990.0	2727370.0	2743740.0	2931260.0	0	0.011642655458006307	0.09885536510816724	False	0.001716961498439126	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6F9	P0A6F9		groS		84229800.0	80430400.0	93741000.0	94214400.0	89761300.0	77057100.0	0	0.011867478846185374	-0.20029320143594292	False	0.0017429760665972945	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25889	P25889		preA		1254510.0	1247890.0	1110860.0	1097210.0	1101080.0	1200940.0	0	0.012383028212038898	0.16236631914619598	False	0.0017689906347554633	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05041	P05041		pabB		1910120.0	2014110.0	2172630.0	2190810.0	2288040.0	2036860.0	0	0.012401159737431042	-0.1580992307384176	False	0.0017950052029136318	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				3313920.0	3287320.0	864930.0	1490240.0	547708.0	3164720.0	0	0.01254686963933585	1.7502779281880296	False	0.0018210197710718003	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				3698240.0	3783470.0	419331.0	412484.0	513753.0	2716640.0	0	0.012593238794501808	2.922048549807138	False	0.001847034339229969	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AFJ1	P0AFJ1		phnA		2088340.0	2027230.0	2212570.0	2267190.0	2191630.0	1969700.0	0	0.01262511299344104	-0.1326661057522493	False	0.0018730489073881375	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				610721.0	610454.0	28514.1	98456.5	38267.3	399987.0	3	0.013904227647874207	3.29441172875663	False	0.0018990634755463062	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
Q47710	Q47710		yqjK		784061.0	755274.0	656036.0	635648.0	675584.0	722508.0	0	0.014024621953309932	0.20130528317082982	False	0.0019250780437044745	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A746	P0A746		msrB		1198240.0	1103790.0	1281130.0	1340180.0	1363610.0	1076950.0	0	0.014109577449674275	-0.23796295012178603	False	0.001951092611862643	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6K1	P0A6K1		dapF		669773.0	669646.0	457622.0	549051.0	474044.0	699104.0	0	0.014261821132477722	0.4612283005152764	False	0.0019771071800208117	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33235	P33235		flgK		2704090.0	2762850.0	2609740.0	2574490.0	2491160.0	2781050.0	0	0.014662364760392402	0.10380252535423289	False	0.00200312174817898	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGG8	P0AGG8		tldD		3059760.0	3080340.0	3116000.0	3132820.0	3153730.0	3087160.0	0	0.015076109241923392	-0.027149764492272115	False	0.002029136316337149	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9H7	P0A9H7		cfa		3328720.0	3311430.0	3486290.0	3426880.0	3502630.0	3216520.0	0	0.015392395622858884	-0.07960142120409278	False	0.0020551508844953176	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
