Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				3094250.0	2981880.0	46428.4	293933.0	72507.0	2971620.0	2	7.247532891018202e-05	-4.453805159229462	False	2.6136957658128594e-05	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				8523220.0	8855250.0	46428.4	66911.2	72507.0	8548660.0	3	0.00014314351760381577	-7.124206411051423	False	5.227391531625719e-05	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
Q46829	Q46829		bglA		13986700.0	14183800.0	12726100.0	12952600.0	12796200.0	14069900.0	0	0.00016384024744058493	-0.13470591966263737	False	7.841087297438579e-05	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				2643880.0	2557010.0	46428.4	66911.2	72507.0	2502880.0	3	0.0001674689904990727	-5.373380431483526	False	0.00010454783063251438	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				2722560.0	2631410.0	46428.4	66911.2	72507.0	2553120.0	3	0.00026321357607027047	-5.4109626458311935	False	0.00013068478829064296	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				7232300.0	7289840.0	135370.0	150910.0	132659.0	7620410.0	0	0.0002710171140070432	-5.723937372116147	False	0.00015682174594877158	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				1242630.0	1319170.0	224679.0	210473.0	228526.0	1312540.0	0	0.0002966952791334684	-2.545395209108255	False	0.00018295870360690017	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				4623130.0	4820640.0	46428.4	66911.2	72507.0	4444580.0	3	0.0005318341654389836	-6.223619105624947	False	0.00020909566126502875	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AEX9	P0AEX9		malE		7258510.0	7382520.0	6109440.0	6237380.0	6116770.0	7513350.0	0	0.0005339098858058355	-0.2629088597786032	False	0.00023523261892315734	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				5490650.0	5280540.0	71460.7	66911.2	72507.0	5038360.0	2	0.0006297979468894561	-6.2282377434602685	False	0.00026136957658128593	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2507430.0	2462260.0	46428.4	66911.2	72507.0	2684230.0	3	0.0006381630733131356	-5.364014621863881	False	0.00028750653423941457	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				2305790.0	2451060.0	46428.4	66911.2	72507.0	2529520.0	3	0.0006551147422951899	-5.293016056683739	False	0.00031364349189754316	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AEV4	P0AEV4		hycA		1422200.0	1384110.0	1187690.0	1194730.0	1220110.0	1434450.0	0	0.0006785279781131927	-0.23531239343053872	False	0.00033978044955567174	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				6009580.0	6154620.0	3376820.0	2691830.0	2912260.0	6893340.0	0	0.0008840895888064466	-1.0854283641443525	False	0.00036591740721380033	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A722	P0A722		lpxA		8173070.0	7964060.0	8884160.0	8878940.0	8762490.0	8038840.0	0	0.0009226860474409385	0.13381106551572577	False	0.0003920543648719289	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2516340.0	2663620.0	46428.4	66911.2	72507.0	2810550.0	3	0.0009749186291278609	-5.426103387190668	False	0.0004181913225300575	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				2255960.0	2077350.0	46428.4	519787.0	72507.0	1880150.0	2	0.0009817713705139498	-3.282135913185044	False	0.00044432828018818615	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AD49	P0AD49		raiA		6888140.0	6951830.0	5808960.0	5983780.0	5701340.0	6676850.0	0	0.000998426160287601	-0.22994034170449754	False	0.0004704652378463147	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q47622	Q47622		sapA		2686340.0	2649640.0	2986160.0	3059650.0	2990500.0	2650900.0	0	0.0010264352661574247	0.17810172685896555	False	0.0004966021955044433	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABI4	P0ABI4		corA		1695130.0	1700000.0	1859270.0	1837030.0	1819840.0	1724470.0	0	0.0010303424929838597	0.10762797774040576	False	0.0005227391531625719	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69908	P69908		gadA		3375870.0	3511380.0	4431780.0	4631500.0	4419500.0	3178630.0	0	0.0010644914877511499	0.4216446909233184	False	0.0005488761108207005	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6K1	P0A6K1		dapF		736849.0	701292.0	449491.0	343444.0	391234.0	801035.0	0	0.0011588945658836337	-0.9190929374782943	False	0.0005750130684788291	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				4690910.0	4819470.0	46428.4	66911.2	72507.0	4273960.0	3	0.001287652591747176	-6.212774087102179	False	0.0006011500261369578	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				944139.0	915681.0	46428.4	66911.2	72507.0	822638.0	3	0.0012921569240268585	-3.8513713825350018	False	0.0006272869837950863	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P60438	P60438		rplC		185239000.0	191752000.0	212295000.0	214943000.0	216620000.0	184553000.0	0	0.0015905721648269147	0.19734347349782574	False	0.0006534239414532148	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6E1	P0A6E1		aroL		48991.6	44110.4	70219.4	66911.2	72876.9	40616.7	2	0.001611576104877405	0.6512396173968475	False	0.0006795608991113435	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27832	P27832		wecD		511141.0	525401.0	605726.0	629225.0	638375.0	539695.0	0	0.0016480362473034792	0.24911751016470512	False	0.0007056978567694721	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				4730100.0	4939870.0	46428.4	66911.2	72507.0	4298290.0	3	0.0016588572957257927	-6.231896213065291	False	0.0007318348144276007	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				3049830.0	2954950.0	182459.0	66911.2	72507.0	3478210.0	2	0.0017929379815950861	-4.880759721601264	False	0.0007579717720857293	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A7L3	P0A7L3		rplT		45448900.0	45297400.0	36104500.0	36323400.0	34922000.0	45335300.0	0	0.0018717609991775162	-0.3421511616399397	False	0.0007841087297438578	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28904	P28904		treC		3181050.0	3123620.0	2681840.0	2664160.0	2815900.0	3260410.0	0	0.0019155373092707424	-0.22887200023813112	False	0.0008102456874019865	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA31	P0AA31		yedF		3668030.0	3576130.0	3991100.0	3882470.0	3909440.0	3587910.0	0	0.002011767372181565	0.12139915920931052	False	0.000836382645060115	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33018	P33018		yeiG		511680.0	493887.0	286626.0	240673.0	226348.0	585823.0	0	0.0021776479100117734	-1.0783265942502893	False	0.0008625196027182437	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P12282	P12282		moeB		5208290.0	5401910.0	4464120.0	4108740.0	4364060.0	5618680.0	0	0.0024154911420610574	-0.32706925511773793	False	0.0008886565603763723	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				1965210.0	1959640.0	1457160.0	1300900.0	1441810.0	1794800.0	0	0.0026054466445039792	-0.44558219515452524	False	0.0009147935180345008	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				1271120.0	1258590.0	46428.4	66911.2	72507.0	1474380.0	3	0.00271344305968217	-4.429290202078401	False	0.0009409304756926294	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A763	P0A763		ndk		13436000.0	13902200.0	14934700.0	14892900.0	15208700.0	13836100.0	0	0.00300289497598176	0.12934418325389563	False	0.000967067433350758	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77433	P77433		ykgG		1373300.0	1436520.0	1202540.0	1212100.0	1268530.0	1401860.0	0	0.0032121636576579607	-0.19344783808677757	False	0.0009932043910088866	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				5604330.0	6294200.0	46428.4	66911.2	72507.0	5169900.0	3	0.0033510139935079486	-6.5210742564527635	False	0.0010193413486670152	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				607262.0	703381.0	231025.0	370130.0	258794.0	620746.0	0	0.0034438480083934463	-1.1673157587525977	False	0.0010454783063251437	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A7K2	P0A7K2		rplL		215927000.0	220155000.0	195582000.0	193965000.0	192758000.0	223814000.0	0	0.003734468288634975	-0.1804636661727211	False	0.0010716152639832725	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				1587740.0	1605360.0	46428.4	66911.2	72507.0	1323810.0	3	0.0037376145199427726	-4.603151968240352	False	0.001097752221641401	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				8386520.0	10489500.0	1020060.0	584210.0	809117.0	10134700.0	0	0.004144076896558071	-3.5874549180062214	False	0.0011238891792995295	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AFX4	P0AFX4		rsd		480738.0	533388.0	302604.0	367270.0	296397.0	570010.0	0	0.004147362255722507	-0.7131964292258356	False	0.0011500261369576583	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69829	P69829		ptsN		628863.0	596658.0	951767.0	856473.0	906258.0	628342.0	0	0.004186967048133891	0.5501507878029461	False	0.0011761630946157868	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAQ2	P0AAQ2		yajD		4917860.0	5029450.0	5416460.0	5280320.0	5296830.0	4855730.0	0	0.0043254332706735305	0.11160213091133409	False	0.0012023000522739156	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A917	P0A917		ompX		21149500.0	20810000.0	20045300.0	19715700.0	19521600.0	20958800.0	0	0.00453913591093167	-0.0858709685087836	False	0.0012284370099320439	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				1444580.0	1507920.0	46428.4	66911.2	391962.0	1398990.0	2	0.0047259338734687755	-3.1062928275937045	False	0.0012545739675901726	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A746	P0A746		msrB		1189840.0	1110900.0	1425110.0	1322210.0	1397590.0	1079380.0	0	0.004850958358024275	0.29426631073698883	False	0.0012807109252483012	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEG4	P0AEG4		dsbA		5721780.0	5395720.0	4697920.0	4641130.0	4845890.0	5445850.0	0	0.005085878925271439	-0.22363444460299728	False	0.0013068478829064297	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75856	P75856		elfD		1531290.0	1588750.0	1277460.0	1361400.0	1255220.0	1572420.0	0	0.005137995043139923	-0.26906192402662193	False	0.0013329848405645584	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				2629240.0	2741230.0	962783.0	649253.0	387009.0	2713490.0	0	0.005156749936676293	-2.0157512345853936	False	0.001359121798222687	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				1148580.0	1186800.0	807837.0	728346.0	824446.0	1035890.0	0	0.005481710195732641	-0.5141208519874257	False	0.0013852587558808157	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0ACK2	P0ACK2		agaR		2028050.0	2118640.0	2224080.0	2319750.0	2299960.0	2054640.0	0	0.005800149984106009	0.1422178281012913	False	0.0014113957135389443	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9G8	P0A9G8		modE		3405210.0	3432260.0	3611440.0	3532400.0	3582540.0	3381300.0	0	0.00588162083057338	0.06994171503949159	False	0.0014375326711970726	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25519	P25519		hflX		2637090.0	2571940.0	2794360.0	2738130.0	2761020.0	2558410.0	0	0.005909743320381106	0.0945436197427692	False	0.0014636696288552013	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE78	P0AE78		corC		1041300.0	1022820.0	888378.0	861896.0	812021.0	993855.0	0	0.005932571423563716	-0.25514002781959383	False	0.0014898065865133299	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				4805810.0	4835310.0	3450490.0	3201020.0	3521610.0	4318020.0	0	0.005980189923931712	-0.4564478541541917	False	0.0015159435441714586	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0ADP9	P0ADP9		yihD		4705820.0	4858590.0	4185880.0	4279560.0	4139770.0	4616070.0	0	0.006227404818148616	-0.16988621431447345	False	0.0015420805018295871	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37005	P37005		lasT		1611660.0	1619710.0	1516650.0	1505830.0	1451460.0	1666870.0	0	0.00637351290097002	-0.13071755509134225	False	0.0015682174594877157	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23871	P23871		hemH		2543580.0	2547780.0	2276000.0	2356610.0	2346130.0	2572960.0	0	0.006475365681558739	-0.13519121386976848	False	0.0015943544171458444	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46925	Q46925		csdA		904604.0	907601.0	1024560.0	1067570.0	1086520.0	961698.0	0	0.00664037553633599	0.1964968313326118	False	0.001620491374803973	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37665	P37665		yiaD		5470470.0	5493960.0	5896060.0	5915150.0	5746230.0	5295410.0	0	0.0067199857812804305	0.11076944389690692	False	0.0016466283324621015	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05791	P05791		ilvD		3134260.0	3129480.0	3000230.0	2989550.0	3035610.0	3085390.0	0	0.006875566452710054	-0.050842844419943335	False	0.00167276529012023	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24182	P24182		accC		15396200.0	15153700.0	16101800.0	15855300.0	15994600.0	14997600.0	0	0.007294101647331586	0.07421009315687344	False	0.0016989022477783586	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q47710	Q47710		yqjK		739159.0	728268.0	645178.0	617736.0	590047.0	701418.0	0	0.007652685703102272	-0.22709443545632446	False	0.0017250392054364873	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				2030540.0	2022940.0	1500710.0	1620180.0	1628670.0	1850990.0	0	0.00784212449895472	-0.31401369738373	False	0.0017511761630946158	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AGG2	P0AGG2		tesB		1017770.0	1045670.0	865055.0	836478.0	762738.0	1144360.0	0	0.0082224600495856	-0.3804232750660376	False	0.0017773131207527446	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27836	P27836		wecG		1200210.0	1248230.0	1011090.0	1093450.0	1022160.0	1176110.0	0	0.008425438975027715	-0.21316108835137773	False	0.0018034500784108731	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09053	P09053		avtA		2325950.0	2301250.0	2407680.0	2365250.0	2386870.0	2284630.0	0	0.008534724583655994	0.05085155406845397	False	0.0018295870360690017	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09549	P09549		dedD		1290190.0	1268210.0	1402130.0	1373850.0	1385560.0	1317500.0	0	0.00861118592873641	0.10258615510353428	False	0.0018557239937271304	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02930	P02930		tolC		21133300.0	21298200.0	22082700.0	22231000.0	22174300.0	20855500.0	0	0.00869035522693577	0.07118480003095856	False	0.0018818609513852587	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76256	P76256		yeaZ		3082050.0	3188450.0	2890660.0	2924530.0	2811530.0	3240550.0	0	0.008834049293530728	-0.1407924896306416	False	0.0019079979090433875	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABE2	P0ABE2		bolA		3638990.0	3730460.0	4111230.0	4108330.0	4160810.0	3530690.0	0	0.00890338610499904	0.18370776669977296	False	0.001934134866701516	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6W3	P0A6W3		mraY		1429510.0	1364200.0	1574280.0	1592600.0	1511280.0	1417680.0	0	0.008922801260201627	0.15164472092449077	False	0.0019602718243596443	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA04	P0AA04		ptsH		46545000.0	48622800.0	55548300.0	58490700.0	53536800.0	43790300.0	0	0.00896753634006038	0.2701638881704739	False	0.0019864087820177733	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFX0	P0AFX0		hpf		798567.0	823483.0	582071.0	672338.0	631949.0	766928.0	0	0.009027264200781824	-0.34079006613627905	False	0.002012545739675902	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36649	P36649		cueO		2107520.0	2077660.0	2317450.0	2332360.0	2218900.0	2015020.0	0	0.009060762992050726	0.14772442123900914	False	0.0020386826973340304	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9I1	P0A9I1		citE		6144750.0	6169630.0	6548570.0	6410750.0	6374390.0	6050930.0	0	0.010157674447495307	0.07413525846243461	False	0.002064819654992159	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69797	P69797		manX		10553800.0	10783900.0	11233000.0	11255100.0	11383500.0	10434200.0	0	0.010295251572619344	0.09232476970712923	False	0.0020909566126502874	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39173	P39173		yeaD		16846600.0	17168800.0	18046500.0	18030600.0	17561700.0	16747500.0	0	0.01037181854996863	0.0795024715243603	False	0.002117093570308416	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31467	P31467		yieH		2179990.0	2188520.0	1875400.0	1893950.0	1867670.0	2304110.0	0	0.010919797227958022	-0.24332065980949166	False	0.002143230527966545	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76445	P76445		yeiU		2183550.0	1997060.0	1713680.0	1822460.0	1751720.0	2127270.0	0	0.010922536279942255	-0.2544712338784812	False	0.0021693674856246735	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69330	P69330		citD		7692040.0	7815280.0	8069840.0	8141920.0	8287260.0	7529380.0	0	0.011118919294803404	0.08878997429982376	False	0.002195504443282802	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37657	P37657		bcsE		1180980.0	1136230.0	1046000.0	1079130.0	1040390.0	1203090.0	0	0.011164687153755045	-0.1532558699380331	False	0.0022216414009409305	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEQ6	P0AEQ6		glnP		2771180.0	2793760.0	2484800.0	2514690.0	2416160.0	2954660.0	0	0.011202468972886579	-0.20021254270107977	False	0.002247778358599059	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7Q1	P0A7Q1		rpmI		10277100.0	11049200.0	16050400.0	18720800.0	17457500.0	13560300.0	0	0.011485211106246241	0.5821697934024167	False	0.002273915316257188	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69451	P69451		fadD		904179.0	916482.0	258148.0	364158.0	310271.0	682039.0	0	0.011488327937409153	-1.4241906104889555	False	0.0023000522739153166	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52614	P52614		fliK		1480710.0	1392160.0	1737710.0	1600990.0	1663040.0	1431170.0	0	0.011547909925198914	0.21673857964507381	False	0.002326189231573445	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24203	P24203		yjiA		2702460.0	2891140.0	3429470.0	3520980.0	3961310.0	2462030.0	0	0.011650926153211541	0.4378144921806699	False	0.0023523261892315736	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77737	P77737		oppF		1757890.0	1824990.0	1522720.0	1528990.0	1566140.0	1895260.0	0	0.011695673999363278	-0.2464648248844552	False	0.002378463146889702	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7M6	P0A7M6		rpmC		23618700.0	25278100.0	21116100.0	19920600.0	18834400.0	26767800.0	0	0.011726729842877776	-0.3377587103009662	False	0.002404600104547831	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
