Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	3.5593134289621816e-08	-4.478588209148484	7.448633766849971	down		ids:P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	True	True	2.5974025974025975e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.660964047443681
P0A972	1.0888601344759778e-06	0.7625813702371893	5.963027902362106	non_sig	cspE		False	True	5.194805194805195e-05	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	randomforest	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	8.432761798940739e-06	-1.7626509663757517	5.074030167058961	down		ids:P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	True	True	7.792207792207793e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	1.1792206963336868e-05	-2.5630877546717237	4.928404907177833	down		ids:P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	True	True	0.0001038961038961039	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.660964047443681
P45578	1.324772480747352e-05	-0.2893681545246807	4.877858701984092	non_sig	luxS		False	True	0.00012987012987012987	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	randomforest	1.660964047443681
P0AB38	2.6804944033770413e-05	0.43073505404463575	4.571785095204206	non_sig	lpoB		False	False	0.00015584415584415587	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	randomforest	1.660964047443681
P0A7M6	3.279231004561539e-05	-0.2609284202121813	4.484227988492989	non_sig	rpmC		False	False	0.00018181818181818183	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	randomforest	1.660964047443681
P0A7W7	4.5988619721964596e-05	-0.1491604610624897	4.337349624914546	non_sig	rpsH		False	False	0.0002077922077922078	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	randomforest	1.660964047443681
P0AF98	5.102534278840662e-05	-0.42663801271687873	4.292214069010454	non_sig	lptF		False	False	0.00023376623376623377	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	randomforest	1.660964047443681
P17169	7.58814293886806e-05	-0.03991333385863882	4.1198644968428155	non_sig	glmS		False	False	0.00025974025974025974	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	randomforest	1.660964047443681
