protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P75957	8054028.506548054	8521593.944719702	8709506.082548035	8835275.57154523	9217343.895942094	9554056.840518704	P75957	P75957		lolD	0	0.053350609971284	-0.12672809358749126	False	0.0034707724425887265	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A805	83526439.72488043	80673581.6374952	84112231.43811166	85383833.59737432	86930212.81918016	87112357.38427164	P0A805	P0A805		frr	0	0.053432055392789904	-0.06316986903968877	False	0.0034968684759916495	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AFI5	3295144.1801217385	2906904.036394032	2920826.704759863	2777964.6732013933	2417729.795053893	2575709.2353306003	P0AFI5	P0AFI5		pbpG	0	0.05411394119722972	0.2313133294174812	False	0.003522964509394572	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P27303	10437550.366761804	9847096.448185798	9968730.83105213	9599034.78943919	9317782.66333875	9437634.4427919	P27303	P27303		emrA	0	0.05450859516976735	0.09352095281044909	False	0.003549060542797495	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AFZ1	7434952.268160138	8084001.000424198	7758660.24490504	8253211.339078631	8304074.766448003	8644127.006310508	P0AFZ1	P0AFZ1		sseB	0	0.054572946192930606	-0.11456147516355179	False	0.003575156576200418	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACL0	5551135.809884972	5732856.9059913065	5568327.139189211	5391722.457810733	5181310.164130836	5447596.081904571	P0ACL0	P0ACL0		glpR	0	0.0556263659626885	0.07301643834865744	False	0.0036012526096033406	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEE8	511064.55124375934	400047.3645167637	392840.5989475015	297886.3438000002	307394.9923672305	271218.4222762738	P0AEE8	P0AEE8		dam	0	0.05591250611169543	0.5730657342244833	False	0.003627348643006263	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6Z6	3628606.1202045735	3772165.677750141	3751712.70735651	3385862.5470639784	3005791.9528659354	3387865.146251301	P0A6Z6	P0A6Z6		nikR	0	0.0561198965457606	0.18952963446869983	False	0.0036534446764091857	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AES6	113414599.17113106	114805635.38769014	115382694.1290069	109557807.61952272	112736642.38671704	111775494.24158764	P0AES6	P0AES6		gyrB	0	0.056397522124569936	0.04059214180345721	False	0.003679540709812109	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A9W6	14748972.960726874	15556941.440042209	13825011.660029752	16416058.087020328	16848246.96808546	16393255.683505457	P0A9W6	P0A9W6		yrbA	0	0.056540889823676145	-0.170223373977738	False	0.0037056367432150316	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P37028	2118889.8298497708	2013382.1561799247	1963887.0590945336	1829091.793106346	1859995.134152724	1941664.8732538184	P37028	P37028		btuF	0	0.057292937752159476	0.11457298303612057	False	0.003731732776617954	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEU0	14960647.332392829	15241764.29493881	14977990.599011697	14504358.973202098	14780505.113366537	14823064.309043832	P0AEU0	P0AEU0		hisJ	0	0.05773141856512591	0.03465911125202548	False	0.0037578288100208767	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P22259	80981124.19518113	77726869.04373005	79317017.0135053	75413462.77514918	75913572.083184	75867059.20702893	P22259	P22259		pckA	0	0.057802709325410005	0.0671878389932679	False	0.0037839248434237997	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AAN1	2424155.198677117	2015107.8958473892	2019587.3940177248	1431495.6793106445	1877949.8339869091	1679027.1758318197	P0AAN1	P0AAN1		hybE	0	0.05910320235619626	0.3726792486000385	False	0.0038100208768267227	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P32664	3935187.798207023	3615721.888235783	3462894.110253399	3235728.3918467024	3349707.4666900174	3047526.6448132712	P32664	P32664		nudC	0	0.059414626643327535	0.1932613580486143	False	0.0038361169102296452	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6T3	24380023.855603646	24289405.354405414	23945226.78666777	22765912.00292105	23765665.55439943	23090321.13164597	P0A6T3	P0A6T3		galK	0	0.05949298083782096	0.06071960137973545	False	0.003862212943632568	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6I3	11809410.293756902	11719634.28988874	11103158.414975522	10326593.0665658	10773844.0561027	11087998.447983356	P0A6I3	P0A6I3		coaA	0	0.05997951652150759	0.10557170178520453	False	0.0038883089770354907	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P75830	665924.2584107487	616781.4602513728	731752.0700654052	536164.5000000005	608018.5789567152	541768.1144788825	P75830	P75830		macA	0	0.06114315944220603	0.2568288030021633	False	0.003914405010438413	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A7B5	33527243.87302741	30979556.79996389	31655073.12329171	30151196.03399045	28630857.62006332	29914063.472607978	P0A7B5	P0A7B5		proB	0	0.06132465733280422	0.11659405980167872	False	0.003940501043841337	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ABP8	298064348.2879989	286731572.9407432	295084776.1854004	304954535.8991161	302896481.66429585	307029871.3408261	P0ABP8	P0ABP8		deoD	0	0.06200234134148569	-0.05627600410646428	False	0.003966597077244259	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P33225	3613465.755603769	3072379.7251217603	2969427.106301073	2290172.9999999986	2457858.177262991	2866758.864241045	P33225	P33225		torA	0	0.06239896623189962	0.34251273121403547	False	0.003992693110647182	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AAT9	27191850.50354454	28180287.817429427	27973904.33332643	25058521.08279676	26901537.508186527	24774375.673255093	P0AAT9	P0AAT9		ybeL	0	0.06283714073315402	0.11923957382504076	False	0.004018789144050104	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AE70	6330050.744936286	7070692.918000169	7106464.500970457	6092860.896778945	5811191.484380323	6023984.887679629	P0AE70	P0AE70		mazF	0	0.06451384569480559	0.19391354471291838	False	0.004044885177453027	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AB96	616753.2733872972	686168.2882555397	700156.5462208327	720508.7945690331	745287.0946947245	797753.0761305308	P0AB96	P0AB96		arsC	0	0.06604030981512697	-0.17636783691586727	False	0.00407098121085595	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AF93	244430041.49377424	227398445.03474036	253879627.0995545	216815311.3205093	212123878.73992527	214481990.8347496	P0AF93	P0AF93		ridA	0	0.06729635346991499	0.1736259707753611	False	0.004097077244258873	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AB77	88029572.47911066	88857949.03292215	86811907.76313463	90133095.15867284	90364123.52811706	88877293.92586046	P0AB77	P0AB77		kbl	0	0.06958702392609924	-0.0307189051127667	False	0.004123173277661795	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A935	16470383.94532838	17533306.57222205	17290772.799270023	18336843.88109582	17986462.026849933	18154435.77066321	P0A935	P0A935		mltA	0	0.06962396314317806	-0.08686378818865348	False	0.004149269311064718	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACP5	150879428.80630335	133997948.72734708	136400189.09438244	120617196.73635288	122055050.5078459	122946603.93052936	P0ACP5	P0ACP5		gntR	0	0.06984744353925706	0.20443063612077433	False	0.0041753653444676405	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACI6	257547.13923078848	280549.1514172663	323270.6914144213	365009.6875000002	324978.8276856164	350243.36271003657	P0ACI6	P0ACI6		asnC	0	0.06989258144675377	-0.27220522676429404	False	0.004201461377870564	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P45469	767332.2790732288	912930.9617427016	890856.4904433293	1013944.8120000004	971028.844473802	1025153.5956287428	P45469	P45469		yraR	0	0.07009289649160817	-0.22742768291779342	False	0.0042275574112734865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AAQ2	8596792.281979173	7935706.996661421	7972434.551575157	7355809.316941132	7512206.429855778	7439812.944207625	P0AAQ2	P0AAQ2		yajD	0	0.07036191034086277	0.13552215388159297	False	0.004253653444676409	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
Q46893	12976430.816345168	11852433.301016323	12771961.353681715	11467567.770961372	10958677.06206239	11895277.243381709	Q46893	Q46893		ispD	0	0.07109801368678115	0.1316508002186327	False	0.004279749478079332	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A9L8	2953528.42882702	3255597.0959623214	3193430.3620524784	3399342.167297723	3391018.1426583016	3495134.7636625376	P0A9L8	P0A9L8		proC	0	0.0717400967647577	-0.12948635555504046	False	0.004305845511482255	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AA97	1666316.1156277976	1638697.876933677	1477665.9178068251	1098075.1147891297	1379348.790866192	1404497.4188276082	P0AA97	P0AA97		yaeQ	0	0.07206496625312714	0.3010483605234741	False	0.0043319415448851775	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P09996	441076.0370152167	375610.6263945807	445468.4384989373	511242.4374999999	482196.4381682554	478523.5054608819	P09996	P09996		yidB	0	0.07247502364091044	-0.22185159192247597	False	0.0043580375782881	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ADA5	36541490.43880867	36873599.21756611	37448592.81622943	36436162.533024855	35224130.502481684	35922734.214080215	P0ADA5	P0ADA5		yajG	0	0.07253569074789387	0.043336344195874094	False	0.0043841336116910235	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P39337	511063.9325268552	649222.1328940744	558982.8727312207	704602.5624999999	663375.928771426	727002.9358421776	P39337	P39337		yjgM	0	0.07260366726243703	-0.28514221658039124	False	0.004410229645093946	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P37636	21851216.88806294	22103726.322379213	21746198.839381333	21204186.45134221	21379207.39074636	21720234.616036706	P37636	P37636		mdtE	0	0.07272496392272297	0.031018301663824275	False	0.004436325678496869	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P31475	4558027.889177561	4687505.365920989	4613523.140121237	4231196.044552427	3986717.8572873874	4422823.612583996	P31475	P31475		yieP	0	0.07416699411507757	0.1327483948505144	False	0.004462421711899792	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ADC6	2748806.496168411	2804588.705687416	2536768.637173443	2419817.3175809486	2488628.269524038	2103123.2694279933	P0ADC6	P0ADC6		lptG	0	0.0750797870384092	0.2064316328066118	False	0.004488517745302714	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEQ6	6936758.51546041	6163655.533003594	6124588.786637195	5951443.5243543945	5494289.400381017	5391513.742608992	P0AEQ6	P0AEQ6		glnP	0	0.07536336746364461	0.19132757183152402	False	0.004514613778705637	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A731	7770012.097671205	8268739.089612056	8386322.108579537	8824548.517430605	8845169.883751504	8456956.313679777	P0A731	P0A731		mgsA	0	0.07617034244176638	-0.09716062512965701	False	0.00454070981210856	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AF63	5147715.73466631	6244162.119141625	6045030.67923378	6420569.060318015	6953512.358894835	7078935.395315342	P0AF63	P0AF63		nsrR	0	0.07650505774225026	-0.23016937502118753	False	0.004566805845511482	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P77808	14738854.085424034	15042276.909672055	14770587.198083822	16102936.872606227	15199486.589230347	15668984.656438569	P77808	P77808		yfaY	0	0.07651028980360897	-0.07630177147148283	False	0.004592901878914406	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AFD4	2782518.9227438224	2758020.427602568	2918862.4533824576	2641601.499999998	2626151.657914558	2740505.79984122	P0AFD4	P0AFD4		nuoH	0	0.07750969722792465	0.07906702213318063	False	0.004618997912317327	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A8B5	3042331.705293284	4140831.674909	3720758.5950335623	4852864.009418887	4548402.387942982	4430369.537581308	P0A8B5	P0A8B5		ybaB	0	0.07756601854313046	-0.3431246572918899	False	0.004645093945720251	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEN8	10975144.230712056	11066474.017588206	11109239.105836025	10663402.546035726	10309803.92636144	10796224.14801732	P0AEN8	P0AEN8		fucU	0	0.07763016179494338	0.06140694814337444	False	0.004671189979123174	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6H8	1214508.7361767555	1020901.772361459	1088349.2374682217	1000750.0932519084	939551.2564788744	795310.4590276538	P0A6H8	P0A6H8		cls	0	0.07838075817315117	0.2809525802518743	False	0.004697286012526096	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P76578	5691568.188543797	5824922.877960819	5692915.82448671	4735233.140112864	4984592.19329424	5454197.608696061	P76578	P76578		yfhM	0	0.07868234925096246	0.18159375276231832	False	0.004723382045929019	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P37342	19867198.4677694	20543548.19708632	20558607.411806397	19671303.394083977	19417821.78217749	18370779.11619858	P37342	P37342		yjjI	0	0.07910180573629347	0.08552867197154143	False	0.004749478079331942	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ADT2	1907295.498495208	1755487.1509323523	2043180.926392608	2023829.0925477636	2204155.0458445014	2236462.518959847	P0ADT2	P0ADT2		ygiB	0	0.07920021026530172	-0.18005634628189918	False	0.004775574112734864	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P08244	32203322.733646937	30087669.38653246	30330486.334803853	28565549.409043804	29111330.128066923	28623880.2477462	P08244	P08244		pyrF	0	0.07932404487773582	0.10197352517591751	False	0.004801670146137788	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P40710	7852644.103551872	7167242.620914845	7170833.02449149	6708283.679624536	6867844.470746493	6554572.672247773	P40710	P40710		nlpE	0	0.07935863399760747	0.14055906307591312	False	0.004827766179540709	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P26602	4770126.63487314	4987677.80693409	4907830.449843418	4613907.392431164	4064137.609504725	4486462.566710366	P26602	P26602		ubiC	0	0.08011776044774213	0.15578597135390612	False	0.004853862212943633	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P31441	798171.6179513031	724438.8961095545	739897.8656995589	816625.3686060627	841872.0168340346	801112.920468216	P31441	P31441		ade	0	0.08025154665383687	-0.12050662133439387	False	0.004879958246346555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A9U3	44200223.15635422	40284708.66431358	40113779.62725328	38525915.3723473	38482480.7565112	35852305.944918	P0A9U3	P0A9U3		ybiT	0	0.08056445453638003	0.14274591932906516	False	0.004906054279749478	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P75726	32391596.659526024	34370392.33744413	33744403.493041195	35023337.23165344	35846593.126782216	34741262.74354503	P75726	P75726		citF	0	0.08068754806365386	-0.07147548166734177	False	0.004932150313152401	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P76227	6981824.373426339	6434489.573621973	6926863.640904108	7093388.777960999	7409466.428181708	7355973.401360289	P76227	P76227		ynjH	0	0.08139761133258842	-0.10367104591443177	False	0.004958246346555324	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P61517	34249300.956580155	35434124.17387307	35596029.07824763	36495989.67658078	36465625.00833346	36494956.91702045	P61517	P61517		can	0	0.08163893959285236	-0.056134659316208424	False	0.004984342379958246	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AE85	1219407.9725015163	1210785.4993469575	1386272.2710582644	1114102.466358404	1087392.2665030642	1075260.157382677	P0AE85	P0AE85		cpxP	0	0.08236675453819492	0.2199694819794084	False	0.00501043841336117	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P21889	124187654.36447032	123018434.79843014	122657093.8945498	122021521.48454238	118852209.25592808	120914982.43633749	P21889	P21889		aspS	0	0.08262621082535448	0.031844298272622994	False	0.005036534446764092	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P77338	2650862.0305668954	1956909.021709398	2078903.9363968824	1539152.1972809036	1471720.7201265078	1815793.8994635427	P77338	P77338		kefA	0	0.08272874900837864	0.470261754162696	False	0.005062630480167015	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P76187	4740369.388540945	4670932.181132577	4801012.836160352	4520413.0880099945	4607536.258418644	4311058.977658548	P76187	P76187		ydhF	0	0.08287362940852556	0.08071482519357984	False	0.0050887265135699375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P33219	974450.270995276	937411.2903902584	903457.9162594116	815004.4743862948	888114.0987753478	889242.0126374027	P33219	P33219		yebF	0	0.08295984896442152	0.1190322415360709	False	0.005114822546972861	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6A8	261065797.8345566	235523016.19769412	233286067.98320124	214877254.05323136	218479158.94623384	212602782.9215213	P0A6A8	P0A6A8		acpP	0	0.08331025450285609	0.17620613745556105	False	0.005140918580375783	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
Q59385	18401765.16377124	17242231.053598166	17341193.57066702	15947639.986401338	16650878.126466112	17018530.346995145	Q59385	Q59385		copA	0	0.08392114936427893	0.09475324254442945	False	0.005167014613778706	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P64448	479722.3761081923	542897.4183410387	506505.5280669391	606738.3750000002	561848.1056840143	542147.0140006469	P64448	P64448		ynbE	0	0.08422860252995412	-0.1619083776886016	False	0.005193110647181629	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P30855	1009002.486853793	1013328.8792593525	1092418.8925647512	1237048.73420389	1107125.9512186793	1122494.7543392545	P30855	P30855		evgS	0	0.08530653429221334	-0.15443378429031102	False	0.005219206680584551	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P60723	469703003.6049452	463730992.04105866	498760610.4082849	514000675.1132458	493334730.5853652	517647115.149118	P60723	P60723		rplD	0	0.08686464068908173	-0.09056516801530258	False	0.0052453027139874745	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P76014	5771934.063719075	5880936.451386655	6284060.7996472735	5552307.205617395	4900748.946454044	5581693.433055978	P76014	P76014		dhaL	0	0.08732852060404052	0.16173126891209175	False	0.005271398747390397	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P31467	2584021.2297781827	2424648.220039518	2389876.0075649405	2280558.9999999986	2230231.888525113	1909196.158239766	P31467	P31467		yieH	0	0.0884990530371541	0.20467128049195257	False	0.00529749478079332	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P37182	13115984.530380402	12878986.468575122	12923988.250047768	12187298.69345664	12698490.05923501	12654133.4018573	P37182	P37182		hybD	0	0.0897645397709001	0.05204747232156985	False	0.005323590814196243	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6H1	155103331.1463074	156335206.5325448	156747875.0726138	155467879.3743795	154009331.62792337	154207009.16877413	P0A6H1	P0A6H1		clpX	0	0.0899734528133917	0.013940435973924003	False	0.005349686847599165	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AG27	59390528.46443155	57938344.7382245	57820702.95649292	56910676.6365851	56930880.56656063	56704404.01353169	P0AG27	P0AG27		yibN	0	0.09044073544111746	0.03842690681569303	False	0.005375782881002088	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P64636	7151288.5601943545	6145197.664232932	6698791.223252276	5774535.978225288	5725249.375364887	5823880.048553854	P64636	P64636		yrfG	0	0.09081873313052051	0.20691508677292025	False	0.0054018789144050115	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A8V6	28339325.062049333	28638468.525972214	27407875.481595427	28706080.37764037	29182567.004543427	29964199.890907064	P0A8V6	P0A8V6		fadR	0	0.0909383223691741	-0.0580910323626912	False	0.005427974947807933	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACF4	109014886.34654409	101114172.28468	101133573.6009356	92841314.5681147	96932845.76497056	99292645.72432962	P0ACF4	P0ACF4		hupB	0	0.09104860624135735	0.10672943681829455	False	0.005454070981210857	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACA3	91738411.37229513	109309634.86182415	106000307.88940498	121043206.88767304	117119428.9950658	115391088.82624444	P0ACA3	P0ACA3		sspA	0	0.09168593142920374	-0.20346358846455304	False	0.005480167014613779	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P18392	298884.5684940335	338701.99274104735	315683.7933047615	201607.21880000003	242834.7361273913	291785.94744581234	P18392	P18392		rstB	0	0.09225300662925195	0.372733003577398	False	0.005506263048016702	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P77529	12057297.848352056	11188958.142466685	11482387.898088248	10386352.842055207	10243071.805303246	11300382.069131956	P77529	P77529		ydjN	0	0.09379297882556215	0.12122225660047921	False	0.005532359081419625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P69913	29297482.42436631	28526583.51610886	25507696.307505853	25659911.18377979	24290758.07683163	23903160.106455423	P69913	P69913		csrA	0	0.09480975865435867	0.17419376206641543	False	0.005558455114822547	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P37052	883207.4926231677	971180.105254498	954558.2200555772	996275.5625000003	1051356.0848990893	986382.375106082	P37052	P37052		ychJ	0	0.09541478743823732	-0.11119895697195797	False	0.00558455114822547	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
Q46927	3218946.917355242	3206973.4266920853	2940591.769400896	3268765.398870334	3868849.392826989	3655983.140962588	Q46927	Q46927		ygdL	0	0.09544181795540169	-0.20459202769155468	False	0.005610647181628393	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P27832	621754.2236146607	750826.8627819902	1016601.213738896	1168964.980059136	1193786.7437747486	970202.563647202	P27832	P27832		wecD	0	0.09578823090963692	-0.4802845916038247	False	0.005636743215031315	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A905	63714617.75082868	62133514.97343164	60499681.85027646	55950572.04639405	60443010.77925719	59038970.58888632	P0A905	P0A905		slyB	0	0.09582864121126285	0.08708141936777976	False	0.005662839248434239	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P68206	2737329.3021733817	3858361.244619397	3845626.5964359264	4725478.676209546	4394546.363795748	4495251.5517856665	P68206	P68206		yjbJ	0	0.0958954066624013	-0.382922575388738	False	0.005688935281837161	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AGL5	1602796.1690857594	1422647.0180416713	1411500.8460060137	1216521.2456229522	1340620.5363465415	1366109.9311475633	P0AGL5	P0AGL5		ratA	0	0.09666577853523108	0.17751645465933022	False	0.005715031315240084	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A823	1001630.1046660836	899317.0374293958	1081148.3562098125	682615.9588465614	869930.1256770317	882488.8994275547	P0A823	P0A823		sfsA	0	0.09671239139949386	0.2923839595320926	False	0.005741127348643006	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P43671	3589593.741278082	3224509.547275001	3081609.630903336	2682395.2952611656	2967285.3912055176	3011450.488383247	P43671	P43671		pqiB	0	0.09677343624859383	0.19224818906325591	False	0.00576722338204593	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P10443	5092461.505745898	4180988.522308711	4884751.908454419	4209448.566592821	3851140.470059736	3851975.327970232	P10443	P10443		dnaE	0	0.09700016245985438	0.24915404848968864	False	0.005793319415448852	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P00547	2325251.668709408	2585466.5365544315	2350855.7024771417	2593695.3036816875	2582441.3786488296	2820604.153900812	P00547	P00547		thrB	0	0.09721025777282968	-0.13912985418497512	False	0.005819415448851775	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6E1	61702.43269943787	64900.4433254091	54630.07117818574	43360.003910000014	12591.723045083478	41795.52888486516	P0A6E1	P0A6E1		aroL	3	0.09810226631267494	0.8907171478212591	False	0.005845511482254698	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P42628	15025005.50638228	11722752.98630718	11630116.059244402	9079684.000000007	9713619.144998273	10300617.483410653	P42628	P42628		yhaO	0	0.09810564180480172	0.39955709050142446	False	0.00587160751565762	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACC1	1556019.845588033	1575481.206886327	1210514.1814609177	1742825.4653916953	1676592.1156935531	1873445.4926716655	P0ACC1	P0ACC1		prmC	0	0.09856190090822861	-0.2856835443196848	False	0.005897703549060543	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P04036	21612731.09772001	22655721.618826997	22778886.96569002	24555484.47379234	23850249.183454987	22798600.63184801	P04036	P04036		dapB	0	0.09942052693463	-0.08678497263550597	False	0.005923799582463466	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6Q3	42164696.14913966	43124827.63352979	42842761.17169558	45338813.75835832	43213891.028008826	45403710.01147708	P0A6Q3	P0A6Q3		fabA	0	0.09949685877356403	-0.0641296381617588	False	0.0059498956158663885	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AC92	11416055.759975364	12528889.385089686	12998804.519361468	12816677.774506878	14052711.822463095	14559556.052974824	P0AC92	P0AC92		gnsA	0	0.09975873099554763	-0.16530880240235285	False	0.005975991649269312	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEL0	382638.4778802379	276885.8732718081	243104.91063384968	192403.92189999975	138919.8854224954	234279.22092011044	P0AEL0	P0AEL0		fdoI	0	0.09979631628085989	0.6743437047891242	False	0.0060020876826722335	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
