Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABH0	P0ABH0		ftsA		2989530.0	2979440.0	3383310.0	3161440.0	3264290.0	3227350.0	0	0.03256819241465987	0.1130937976563367	False	0.009090909090909092	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADX1	P0ADX1		yhfA		7124550.0	7350780.0	7919040.0	7456600.0	7572460.0	7795960.0	0	0.032815007511651124	0.08652051699146027	False	0.00911703239289446	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09832	P09832		gltD		3119740.0	3168280.0	3316000.0	3200880.0	3249050.0	3242930.0	0	0.03284371762741826	0.04771518452334914	False	0.009143155694879833	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17117	P17117		nfsA		5121620.0	4839930.0	4627400.0	4893930.0	4604330.0	4499910.0	0	0.032952040827473064	-0.11349128127077561	False	0.009169278996865204	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEH5	P0AEH5		elaB		9656280.0	9481880.0	9901970.0	9311650.0	10117100.0	9776310.0	0	0.03329121403761869	0.06666962957437875	False	0.009195402298850576	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A780	P0A780		nusB		14185400.0	13691100.0	12950500.0	13625600.0	12878500.0	12912000.0	0	0.033414975862769286	-0.09932314454724964	False	0.009221525600835946	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39347	P39347		intB		913746.0	871851.0	1070350.0	970960.0	1041490.0	1052080.0	0	0.033458063097269584	0.19884568785812703	False	0.009247648902821317	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD12	P0AD12		yeeZ		12811300.0	12054700.0	11387800.0	12663800.0	11837100.0	10918900.0	0	0.033536231571357246	-0.136412971381632	False	0.009273772204806687	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28903	P28903		nrdD		5366880.0	5364820.0	5469910.0	5368690.0	5425480.0	5484180.0	0	0.033784883199678664	0.024801848347261273	False	0.009299895506792059	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB71	P0AB71		fbaA		141154000.0	137485000.0	130508000.0	144284000.0	131792000.0	131263000.0	0	0.03415239391264683	-0.10380042608958599	False	0.00932601880877743	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A991	P0A991		fbaB		8480320.0	8652260.0	9035020.0	8817420.0	9153360.0	9062680.0	0	0.03451004349511967	0.07057780972845433	False	0.0093521421107628	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8A0	P0A8A0		yebC		3320250.0	3150330.0	2958880.0	3395890.0	2940450.0	3054370.0	0	0.0347545695755554	-0.1400500327706375	False	0.009378265412748171	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10121	P10121		ftsY		52413300.0	53413800.0	55260300.0	53292900.0	54247700.0	54137100.0	0	0.03476207940571852	0.04045522334992238	False	0.009404388714733543	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7E3	P0A7E3		pyrE		5483260.0	5281580.0	5217850.0	5398790.0	5137110.0	5098350.0	0	0.0350924328564469	-0.06483534516336073	False	0.009430512016718913	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADA1	P0ADA1		tesA		2025070.0	1962330.0	2122360.0	2025950.0	2158650.0	2264500.0	0	0.03513247305220046	0.12233667423181861	False	0.009456635318704285	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACI0	P0ACI0		rob		4211810.0	4111470.0	3958740.0	4098450.0	4017640.0	3849980.0	0	0.035236525755422785	-0.07086001546636228	False	0.009482758620689657	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P12008	P12008		aroC		3587750.0	3746740.0	3796460.0	3669700.0	3946160.0	3855400.0	0	0.03536500426228451	0.07582557644355173	False	0.009508881922675025	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76008	P76008		ldcA		1655520.0	1584330.0	1721640.0	1614750.0	1762900.0	1677000.0	0	0.03538259934262906	0.08844914505662335	False	0.009535005224660397	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P61517	P61517		can		8748710.0	8539050.0	8107110.0	8527540.0	8365850.0	8325780.0	0	0.035382921120914644	-0.05795954324375239	False	0.009561128526645769	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24228	P24228		dacB		2061050.0	1947120.0	1885390.0	1988960.0	1893530.0	1813440.0	0	0.03546068757948059	-0.10081501140728706	False	0.00958725182863114	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42632	P42632		tdcE		19022700.0	19418500.0	19767300.0	18935800.0	19892200.0	19741200.0	0	0.035528929831528104	0.05000739470941222	False	0.009613375130616511	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07604	P07604		tyrR		2529780.0	2460980.0	2662010.0	2569880.0	2626500.0	2674120.0	0	0.035608467977934495	0.07473665919090318	False	0.009639498432601881	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG30	P0AG30		rho		23058200.0	22711300.0	23648000.0	22654600.0	23150900.0	23662900.0	0	0.03563879395811564	0.04233677646856116	False	0.009665621734587251	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42628	P42628		yhaO		9277280.0	9346110.0	10240000.0	9164530.0	10090700.0	9687210.0	0	0.03587500829394664	0.11136568366367715	False	0.009691745036572623	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64530	P64530		rcnR		270636.0	278938.0	242356.0	305124.0	231577.0	239651.0	0	0.03588312688329608	-0.26033147899606723	False	0.009717868338557995	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG44	P0AG44		rplQ		248905000.0	245215000.0	228812000.0	243563000.0	228125000.0	213575000.0	0	0.035928965024337116	-0.1377378370005346	False	0.009743991640543365	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9F6	P0A9F6		gcvA		277393.0	256569.0	182872.0	237647.0	163883.0	221514.0	0	0.03594298158182898	-0.44129595482121675	False	0.009770114942528735	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24251	P24251		crl		7307680.0	7375520.0	6997480.0	7533320.0	6782980.0	6458090.0	0	0.03671966505548506	-0.13452691919241097	False	0.009796238244514107	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16456	P16456		selD		5886680.0	5776610.0	5728400.0	5905020.0	5523330.0	5611290.0	0	0.0369485704991609	-0.05911248479997972	False	0.009822361546499478	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15286	P15286		flk		594954.0	619856.0	558497.0	603200.0	546371.0	503086.0	0	0.03721757596404888	-0.1771340003267639	False	0.00984848484848485	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09029	P09029		purK		1456340.0	1283200.0	1175960.0	1352780.0	1138980.0	1117250.0	0	0.03723817996456609	-0.25378954129126163	False	0.009874608150470221	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32162	P32162		yiiS		2114080.0	1991800.0	1563950.0	2411210.0	1635440.0	1733860.0	0	0.03734499596869725	-0.40168951852023066	False	0.00990073145245559	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFW8	P0AFW8		rof		3680950.0	3483160.0	3921570.0	3662640.0	4007920.0	3767020.0	0	0.038072309650786194	0.11147788699858585	False	0.009926854754440962	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45795	P45795		yrdB		1466990.0	1463630.0	1604580.0	1556440.0	1766250.0	1777510.0	0	0.038666552268866505	0.19833685775089757	False	0.009952978056426332	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE52	P0AE52		bcp		21549100.0	21011400.0	20154600.0	22063100.0	20179300.0	20007300.0	0	0.038824950565894994	-0.09891773383132516	False	0.009979101358411704	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9M8	P0A9M8		pta		47191600.0	47400600.0	49284500.0	48423900.0	49465300.0	48855700.0	0	0.03898429574167532	0.04556891219586815	False	0.010005224660397076	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				6467660.0	6415790.0	801267.0	6324340.0	3262300.0	3216860.0	0	0.0390349079003517	-1.3995965630217297	False	0.010031347962382446	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P36649	P36649		cueO		2103350.0	2235220.0	2397530.0	2279650.0	2597640.0	2403570.0	0	0.03907017634082025	0.1608363518607534	False	0.010057471264367816	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF18	P0AF18		nagA		3165880.0	3139300.0	3245130.0	3217610.0	3360130.0	3301850.0	0	0.039755366469085056	0.05707995243269722	False	0.010083594566353188	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9Q9	P0A9Q9		asd		22299700.0	21468700.0	21111400.0	21928200.0	20672700.0	21140700.0	0	0.04009165609808063	-0.06218998266250965	False	0.010109717868338558	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6T9	P0A6T9		gcvH		2232830.0	2128630.0	2001710.0	2127970.0	2065250.0	2016460.0	0	0.040109228047934924	-0.09320915299069679	False	0.01013584117032393	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A870	P0A870		talB		42529400.0	42026500.0	43735300.0	42198900.0	43100800.0	44357400.0	0	0.04031789301202745	0.04965586240319675	False	0.010161964472309302	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76256	P76256		yeaZ		3377160.0	3439610.0	3310040.0	3405840.0	3214600.0	3158960.0	0	0.04034787137123723	-0.07814819466654188	False	0.01018808777429467	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7K6	P0A7K6		rplS		66972900.0	63646500.0	72029400.0	67514400.0	71278000.0	71261800.0	0	0.040457621407913105	0.1149679883999611	False	0.010214211076280042	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A715	P0A715		kdsA		23542900.0	23759800.0	22775700.0	23278800.0	22741600.0	23213200.0	0	0.0404699988880771	-0.03833963593220979	False	0.010240334378265414	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76491	P76491		yfbR		902015.0	1046480.0	840578.0	932115.0	805387.0	717219.0	0	0.04118448668974315	-0.2856423866926528	False	0.010266457680250784	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABS1	P0ABS1		dksA		26957300.0	25921400.0	24700000.0	27302500.0	25246800.0	25497300.0	0	0.04195323752754895	-0.08785592794944316	False	0.010292580982236156	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFX9	P0AFX9		rseB		2938960.0	3074310.0	3167070.0	3019200.0	3154110.0	3199170.0	0	0.04207565142648082	0.07589405484751276	False	0.010318704284221526	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD37	P0AD37		yfeC		631980.0	604673.0	533804.0	560248.0	503120.0	512351.0	0	0.0422233694511389	-0.21391767730201422	False	0.010344827586206896	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADT2	P0ADT2		ygiB		1004730.0	851387.0	1136970.0	1012690.0	1106490.0	1217680.0	0	0.04249992400919647	0.2707963848455329	False	0.010370950888192268	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37657	P37657		bcsE		1262740.0	1194270.0	1108560.0	1189250.0	1158920.0	1070270.0	0	0.04258537787568649	-0.12754153797503598	False	0.01039707419017764	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75694	P75694		yahO		403144.0	353429.0	267851.0	326731.0	255316.0	258340.0	0	0.042762357238916616	-0.4711074524563196	False	0.01042319749216301	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33225	P33225		torA		2315120.0	2637990.0	2879860.0	2371670.0	2912820.0	2901960.0	0	0.043221686442839684	0.2473408654464688	False	0.01044932079414838	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P66817	P66817		diaA		3235040.0	3205400.0	3447120.0	3100440.0	3278700.0	3447780.0	0	0.043511204136169095	0.09263603334560486	False	0.010475444096133752	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00864	P00864		ppc		12593700.0	12397400.0	12201200.0	12370400.0	12082500.0	12275300.0	0	0.04364669984625377	-0.03132576910400763	False	0.010501567398119123	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABQ0	P0ABQ0		coaBC		2276790.0	2368170.0	2209210.0	2237070.0	2070650.0	2102740.0	0	0.043733160388209576	-0.10868994468147035	False	0.010527690700104494	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P12282	P12282		moeB		5546690.0	6032170.0	6718180.0	5633280.0	6539830.0	6088240.0	0	0.04385402586331497	0.16862746718098018	False	0.010553814002089866	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P68206	P68206		yjbJ		3576560.0	3259910.0	3208200.0	3543440.0	2927870.0	3096820.0	0	0.04398114309984431	-0.16893973102985926	False	0.010579937304075235	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEE1	P0AEE1		dcrB		8172390.0	8104620.0	7657850.0	7948540.0	7633900.0	7917400.0	0	0.04414277911002074	-0.06183573282767359	False	0.010606060606060607	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q47710	Q47710		yqjK		800305.0	754778.0	711215.0	736535.0	671625.0	698002.0	0	0.04434255805756887	-0.13919915063990407	False	0.010632183908045979	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24205	P24205		msbB		2427460.0	2533810.0	2382740.0	2645780.0	2158000.0	2282610.0	0	0.04483361590109032	-0.1568568672501684	False	0.010658307210031349	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADA5	P0ADA5		yajG		14590700.0	15077100.0	15991300.0	14559400.0	17684700.0	16555000.0	0	0.04505029109267147	0.1836440876159151	False	0.01068443051201672	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFK0	P0AFK0		pmbA		5906230.0	5813160.0	5782830.0	5880670.0	5646600.0	5732190.0	0	0.04551156989879024	-0.03639460224094274	False	0.010710553814002089	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8Y5	P0A8Y5		yidA		4955740.0	5105720.0	5228900.0	5106860.0	5190220.0	5352490.0	0	0.045549024156290654	0.05626863543851747	False	0.010736677115987461	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24171	P24171		dcp		2059720.0	2132670.0	2020430.0	2054170.0	1946600.0	1905200.0	0	0.045591918787690894	-0.08915343591276728	False	0.010762800417972833	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE82	P0AE82		cpxA		1716070.0	1581820.0	1780520.0	1599900.0	1802820.0	1825540.0	0	0.04570369056425064	0.14319897304938636	False	0.010788923719958203	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEE5	P0AEE5		mglB		2230050.0	2002370.0	2368640.0	2041490.0	2394920.0	2415390.0	0	0.04580192048918592	0.19440801584569475	False	0.010815047021943575	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30859	P30859		artI		2310250.0	2176310.0	2407060.0	2249950.0	2438330.0	2329710.0	0	0.04586860903664533	0.09099757444990557	False	0.010841170323928945	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACD8	P0ACD8		hyaB		4041920.0	4055340.0	4116710.0	4027630.0	4158080.0	4087730.0	0	0.04590338650024402	0.028001196095394906	False	0.010867293625914315	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33650	P33650		feoB		3321870.0	3392080.0	3486600.0	3209720.0	3475190.0	3557770.0	0	0.04596108449594573	0.08412869650095406	False	0.010893416927899687	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30131	P30131		hypF		611030.0	636276.0	562436.0	596493.0	590353.0	555574.0	0	0.04609217459447256	-0.11006683299666445	False	0.010919540229885059	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P29680	P29680		hemE		6132590.0	6194470.0	6579700.0	6271960.0	6335110.0	6564580.0	0	0.046192808746404065	0.06672189355125109	False	0.01094566353187043	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33136	P33136		mdoG		13077200.0	12736800.0	12630800.0	13095300.0	12497600.0	12460400.0	0	0.046549948254329905	-0.04981216671793281	False	0.0109717868338558	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGE0	P0AGE0		ssb		29820200.0	29070600.0	30897300.0	30091300.0	30624000.0	31013500.0	0	0.04657905811811454	0.05648088194317091	False	0.010997910135841171	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06715	P06715		gor		3741770.0	3536710.0	3369500.0	3708700.0	3439100.0	3420730.0	0	0.046628762891545994	-0.10310949306942754	False	0.011024033437826541	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P19624	P19624		pdxA		449239.0	362458.0	501067.0	385359.0	462684.0	515931.0	0	0.046875604937545154	0.30579651286458376	False	0.011050156739811913	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACC3	P0ACC3		erpA		7445960.0	7566930.0	7879940.0	7406390.0	7824610.0	8242770.0	0	0.04694548051228785	0.09512426322877279	False	0.011076280041797285	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF67	P0AF67		yjeE		3902220.0	3954140.0	4117820.0	3938500.0	4008110.0	4036400.0	0	0.04709587165233365	0.04426134525591462	False	0.011102403343782654	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				2649720.0	2755570.0	47849.9	2748750.0	1539190.0	82659.6	2	0.0473799181317835	-2.2879265534254896	False	0.011128526645768026	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P11557	P11557		damX		6752850.0	6658210.0	6994240.0	6598060.0	7442440.0	7130910.0	0	0.04749261854754359	0.10820725726261696	False	0.011154649947753397	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32664	P32664		nudC		1336090.0	1329970.0	1310010.0	1382870.0	1290140.0	1262730.0	0	0.047544961468131544	-0.06786384008885459	False	0.011180773249738768	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37774	P37774		yecC		286808.0	254179.0	184694.0	225876.0	212333.0	179005.0	0	0.04763765559810478	-0.41281990425400694	False	0.01120689655172414	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6R3	P0A6R3		fis		8160780.0	7361480.0	7223300.0	8225520.0	6795550.0	6712330.0	0	0.04766797995358911	-0.19599041743963339	False	0.01123301985370951	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6Z1	P0A6Z1		hscA		4481320.0	4438870.0	4671460.0	4322980.0	4570310.0	4535070.0	0	0.04778992758719845	0.05699651489799072	False	0.01125914315569488	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64499	P64499		yebO		3500510.0	3511300.0	3856340.0	3590660.0	4057460.0	3750880.0	0	0.04816347934177405	0.13774632926929478	False	0.011285266457680252	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADI7	P0ADI7		yecD		8935630.0	8974090.0	9279620.0	9137110.0	9259270.0	9293120.0	0	0.048272485855128354	0.041285588275952155	False	0.011311389759665624	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69910	P69910		gadB		45194100.0	44453300.0	44222000.0	45679700.0	43787100.0	42932400.0	0	0.04851449560101687	-0.04752836498172509	False	0.011337513061650994	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00579	P00579		rpoD		8786920.0	8620390.0	8535280.0	8725920.0	8597080.0	8476480.0	0	0.048710687145620664	-0.029243544211707672	False	0.011363636363636364	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AED0	P0AED0		uspA		10393500.0	9556270.0	11555500.0	10190600.0	10760200.0	12156100.0	0	0.0487783047103391	0.1937195058774487	False	0.011389759665621734	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACC1	P0ACC1		prmC		2038630.0	2028330.0	1634320.0	1926830.0	1727310.0	1364410.0	0	0.0490031939688525	-0.3428366981275833	False	0.011415882967607106	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADE8	P0ADE8		ygfZ		11327100.0	11430700.0	10691700.0	11496100.0	11151800.0	10766800.0	0	0.049166211691705416	-0.070940543115512	False	0.011442006269592478	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEI6	P0AEI6		nudJ		3197610.0	3211080.0	3266900.0	3080400.0	3347640.0	3319460.0	0	0.04920367218444329	0.06610500678231922	False	0.011468129571577848	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37765	P37765		rluB		5032360.0	4906760.0	5137700.0	4982730.0	5093250.0	5109610.0	0	0.04929481639606414	0.03992473775982328	False	0.011494252873563218	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6T1	P0A6T1		pgi		52623800.0	52891200.0	52196100.0	53737000.0	50915800.0	51856300.0	0	0.04953030960077838	-0.039339291029961546	False	0.01152037617554859	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB52	P0AB52		ychN		2623690.0	2505800.0	2482910.0	2541250.0	2393200.0	2344850.0	0	0.04970765866622921	-0.08717511108267678	False	0.01154649947753396	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32662	P32662		gph		2934800.0	3288080.0	2677950.0	3206630.0	2917070.0	2520290.0	0	0.049806362142233766	-0.21653659797125435	False	0.011572622779519332	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P43671	P43671		pqiB		778881.0	797326.0	850339.0	795297.0	831898.0	891173.0	0	0.049811394152937116	0.1178790261754042	False	0.011598746081504704	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06959	P06959		aceF		61623400.0	62755300.0	63630400.0	61777900.0	63488000.0	63372800.0	0	0.0498759798286531	0.03320758556249101	False	0.011624869383490073	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9T4	P0A9T4		tas		10411600.0	10163400.0	9948680.0	10070700.0	9809500.0	9792470.0	0	0.050841895004573354	-0.05249479431888654	False	0.011650992685475444	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A959	P0A959		alaA		2096500.0	2069390.0	1920560.0	1983130.0	1902610.0	1954860.0	0	0.051193079412982526	-0.0897788047534198	False	0.011677115987460816	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69829	P69829		ptsN		1096840.0	1017770.0	1283440.0	1174620.0	1261220.0	1292200.0	0	0.05129777240053977	0.22217623218811208	False	0.011703239289446186	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA93	P0AA93		ypdA		403295.0	457833.0	276845.0	436677.0	323806.0	165489.0	0	0.05150098165102744	-0.7603936782415801	False	0.011729362591431558	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7E5	P0A7E5		pyrG		16541100.0	16772800.0	16894800.0	16433800.0	16861100.0	17044900.0	0	0.051604452178177454	0.030221389770179855	False	0.011755485893416929	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE67	P0AE67		cheY		1763560.0	1723040.0	1528890.0	1741400.0	1459950.0	1634640.0	0	0.051700538942432255	-0.17727999320976986	False	0.011781609195402299	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A935	P0A935		mltA		5838230.0	5567740.0	5363970.0	5945570.0	5292550.0	5420220.0	0	0.051839710237065004	-0.11008882171389169	False	0.01180773249738767	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02931	P02931		ompF		40391600.0	39266000.0	41932000.0	39669200.0	42049100.0	40514200.0	0	0.0518555406161911	0.06117317901145674	False	0.011833855799373042	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C018	P0C018		rplR		27352300.0	33072500.0	34053000.0	29327300.0	40682800.0	36263200.0	0	0.05240772456651898	0.3065290789580386	False	0.011859979101358413	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7Y0	P0A7Y0		rnc		10025800.0	9617760.0	10151600.0	9991540.0	10366200.0	10526200.0	0	0.052506533150038254	0.06700753414573722	False	0.011886102403343783	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A879	P0A879		trpB		1543100.0	1304830.0	1727670.0	1273940.0	1548720.0	1858630.0	0	0.05259608268570697	0.31707089128185934	False	0.011912225705329155	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABC3	P0ABC3		hflC		12156400.0	11780100.0	12637500.0	12197600.0	12315100.0	12577700.0	0	0.05291225599592374	0.054694861291868305	False	0.011938349007314525	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7D1	P0A7D1		pth		7532840.0	7428990.0	8025290.0	7486340.0	7938020.0	7676320.0	0	0.053814579488126756	0.07460961544448869	False	0.011964472309299897	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0CB39	P0CB39		eptC		3165860.0	2882130.0	3371030.0	2927820.0	3313480.0	3333640.0	0	0.05391598951741881	0.1585020756842985	False	0.011990595611285269	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16703	P16703		cysM		3956050.0	3928970.0	3832710.0	3916850.0	3868830.0	3900030.0	0	0.054168409947027214	-0.02469541850646017	False	0.012016718913270637	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
