Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				2391780.0	2388930.0	53024.4	2466240.0	56478.2	66725.8	3	7.878293781431945e-05	-5.361855595641103	False	0.00028856243441762857	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				4616340.0	4745280.0	53024.4	4579420.0	56478.2	66725.8	3	0.00010899979164125262	-6.3057479400869765	False	0.00031479538300104937	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P36928	P36928		yegD		1209930.0	1196750.0	1116530.0	1204360.0	1107630.0	1122230.0	0	0.00011055698940403077	-0.1098088094088902	False	0.0003410283315844701	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				5120300.0	4903300.0	53024.4	4973490.0	56478.2	66725.8	3	0.00015814655565806122	-6.411092340710986	False	0.0003672612801678909	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				3967210.0	3873120.0	53024.4	4073330.0	56478.2	66725.8	3	0.00020426716864490455	-6.0790264421651985	False	0.00039349422875131166	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0ABP8	P0ABP8		deoD		51170800.0	50876100.0	47395900.0	51346300.0	46840800.0	47484300.0	0	0.000204477170608377	-0.11418097840982563	False	0.00041972717733473246	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				3182360.0	3135110.0	53024.4	3026400.0	56478.2	66725.8	3	0.0002056303098427798	-5.728501857429057	False	0.00044596012591815326	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
Q46927	Q46927		ygdL		1511470.0	1552810.0	1261240.0	1544330.0	1300900.0	1251180.0	0	0.00021701046540123362	-0.273284084020364	False	0.000472193074501574	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				13062900.0	12559000.0	53024.4	13180100.0	56478.2	66725.8	3	0.0002175615008351568	-7.782540766199493	False	0.0004984260230849948	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				1570680.0	1623890.0	53024.4	1533320.0	56478.2	66725.8	3	0.00022068984617460604	-4.745678124977574	False	0.0005246589716684155	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0AEP3	P0AEP3		galU		69421400.0	68354100.0	61414100.0	68114900.0	60294300.0	59799700.0	0	0.0002383171741071985	-0.1818426318370811	False	0.0005508919202518363	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P45578	P45578		luxS		24320300.0	24224900.0	18813800.0	24854900.0	18879500.0	17921000.0	0	0.00025146801884542053	-0.4003261404898596	False	0.0005771248688352571	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P18355	P18355				1729260.0	1874150.0	2696540.0	1750420.0	2552550.0	2548360.0	0	0.00026258590364512907	0.542431066705034	False	0.0006033578174186779	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				10875600.0	10719300.0	53024.4	10232500.0	56478.2	66725.8	3	0.0003348392277369404	-7.496679057116697	False	0.0006295907660020987	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				7766270.0	7279280.0	53024.4	7691490.0	56478.2	66725.8	3	0.0004015573843077154	-7.011454200547956	False	0.0006558237145855194	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				3805910.0	3754290.0	53024.4	3560500.0	56478.2	66725.8	3	0.00040412892445507273	-5.979657352316865	False	0.0006820566631689402	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				9022010.0	8895560.0	53024.4	8406000.0	56478.2	66725.8	3	0.00046155956934351364	-7.2227649104827885	False	0.000708289611752361	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A7M6	P0A7M6		rpmC		28001500.0	28865500.0	23815600.0	28371400.0	24013900.0	22935500.0	0	0.00046540145966540995	-0.2684675254508731	False	0.0007345225603357818	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AF63	P0AF63		nsrR		1926280.0	1999630.0	1646230.0	1976170.0	1703440.0	1670140.0	0	0.000586897264340499	-0.23359071682800858	False	0.0007607555089192026	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AFK9	P0AFK9		potD		5124350.0	5174280.0	4926430.0	5132740.0	4862350.0	4879350.0	0	0.0006189119490618253	-0.0731811928707344	False	0.0007869884575026233	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A8I5	P0A8I5		trmB		7801440.0	7468690.0	6020000.0	7786550.0	5811360.0	6247030.0	0	0.000627827338811528	-0.350918588035963	False	0.0008132214060860441	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P64506	P64506		yebY		2004930.0	1894420.0	1418230.0	1889860.0	1388420.0	1487260.0	0	0.0006373307042032331	-0.43107453763893555	False	0.0008394543546694649	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P38489	P38489		nfnB		6495620.0	6370570.0	5542800.0	6304430.0	5734320.0	5610030.0	0	0.0006587353818721884	-0.18297112735929402	False	0.0008656873032528857	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0ABA6	P0ABA6		atpG		32866600.0	32391600.0	31026600.0	32830800.0	30664200.0	30656100.0	0	0.0007682759533100923	-0.08702782520529403	False	0.0008919202518363065	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0ADE6	P0ADE6		ygaU		635126.0	650986.0	569861.0	652387.0	578603.0	585366.0	0	0.000812804137118451	-0.160977539920582	False	0.0009181532004197271	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P68206	P68206		yjbJ		3523700.0	3335640.0	2326820.0	3245160.0	2243380.0	2448800.0	0	0.0008340305870641092	-0.5256605258547549	False	0.000944386149003148	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A944	P0A944		rimI		709284.0	712155.0	639789.0	722182.0	653494.0	657458.0	0	0.0009658263619612298	-0.13602761065017507	False	0.0009706190975865687	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0ADE2	P0ADE2		ytfK		401795.0	352979.0	53024.4	384475.0	56478.2	66725.8	3	0.0009790561643873356	-2.6925647592980497	False	0.0009968520461699896	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P37666	P37666		ghrB		9636410.0	9459740.0	8794950.0	9630500.0	9003660.0	8906600.0	0	0.001296546087688818	-0.10526853160204869	False	0.0010230849947534103	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF28	P0AF28		narL		7742100.0	7616480.0	7155980.0	7766660.0	7170810.0	7266200.0	0	0.0013062105514199745	-0.09890530996330286	False	0.001049317943336831	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45577	P45577		proQ		20324000.0	20144400.0	18976400.0	20029500.0	19298200.0	19171800.0	0	0.0013577960617092684	-0.0746685783281776	False	0.001075550891920252	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABQ4	P0ABQ4		folA		2593430.0	2553250.0	2297370.0	2641740.0	2263990.0	2355400.0	0	0.0014287548767048296	-0.1712342870502858	False	0.0011017838405036726	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8T7	P0A8T7		rpoC		52467000.0	52781000.0	50378500.0	52492900.0	50956100.0	50637900.0	0	0.0015015432094963805	-0.05374649304566978	False	0.0011280167890870933	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02358	P02358		rpsF		130156000.0	128612000.0	113730000.0	133330000.0	116073000.0	113561000.0	0	0.0015136710969907105	-0.19147549512263914	False	0.0011542497376705143	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P61889	P61889		mdh		22804100.0	22702300.0	24219700.0	22952600.0	24168600.0	24151300.0	0	0.0015292437135846057	0.08352857133197299	False	0.001180482686253935	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17169	P17169		glmS		43279000.0	43428200.0	42331900.0	43616800.0	42281700.0	42588300.0	0	0.0015838744073015392	-0.034982569760840874	False	0.0012067156348373558	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39177	P39177		uspG		27834700.0	27158900.0	25196200.0	27196200.0	24728300.0	25096200.0	0	0.0015863193381317013	-0.13167063774586193	False	0.0012329485834207765	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAB6	P0AAB6		galF		13820300.0	13548000.0	12207800.0	13939900.0	11650200.0	12079900.0	0	0.0015969067323367875	-0.20092208761735036	False	0.0012591815320041975	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76594	P76594		yfiQ		1788930.0	1874330.0	2365840.0	1700300.0	2239670.0	2308840.0	0	0.0016766434528616913	0.3664027432408867	False	0.0012854144805876182	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A858	P0A858		tpiA		92319700.0	92377500.0	69542800.0	90726900.0	69033100.0	73526500.0	0	0.001745179576285328	-0.3768938573892051	False	0.0013116474291710388	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG07	P0AG07		rpe		12875400.0	12850800.0	11993000.0	12663900.0	12048100.0	11929300.0	0	0.0017565281888760175	-0.0939241154785316	False	0.0013378803777544597	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				4778440.0	4572900.0	2796860.0	4575520.0	2248430.0	2473360.0	0	0.0018565464056562416	-0.8893244700743159	False	0.0013641133263378805	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A8W5	P0A8W5		yqgE		3128530.0	3017570.0	2742810.0	3062730.0	2698170.0	2769350.0	0	0.001909227074994632	-0.16557766091368367	False	0.0013903462749213014	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6E6	P0A6E6		atpC		7454700.0	7577430.0	6822300.0	7437960.0	6981890.0	6773160.0	0	0.0019161317120754827	-0.1269487024901983	False	0.001416579223504722	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC33	P0AC33		fumA		2262340.0	2295790.0	2115440.0	2258690.0	2088960.0	2144100.0	0	0.00195235873969837	-0.1026831312651983	False	0.0014428121720881427	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17993	P17993		ubiG		3716900.0	3638180.0	3416080.0	3697160.0	3384250.0	3420670.0	0	0.0021457053178485174	-0.11280244253737083	False	0.0014690451206715637	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05055	P05055		pnp		34144300.0	35060900.0	31884700.0	34577100.0	31862000.0	32527100.0	0	0.00215311977212217	-0.10834527318047371	False	0.0014952780692549844	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG44	P0AG44		rplQ		193585000.0	203554000.0	151333000.0	197501000.0	154281000.0	153278000.0	0	0.0021865446153040034	-0.3738618570889976	False	0.0015215110178384051	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60472	P60472		ispU		1300060.0	1325390.0	1401620.0	1318080.0	1390130.0	1375300.0	0	0.0022444052129815236	0.07953879301880705	False	0.0015477439664218259	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62399	P62399		rplE		253808000.0	256785000.0	235450000.0	251124000.0	238653000.0	236771000.0	0	0.0023102126416416438	-0.09966122442145643	False	0.0015739769150052466	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				896001.0	949184.0	228625.0	950598.0	56478.2	66725.8	2	0.002324065037638389	-2.9903060785561126	False	0.0016002098635886676	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0ABK2	P0ABK2		cydB		6725150.0	6478280.0	4643610.0	7031620.0	5249140.0	5153350.0	0	0.0023961174690035826	-0.42746682984542417	False	0.0016264428121720881	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC47	P0AC47		frdB		8405030.0	8552320.0	7982050.0	8653600.0	7778720.0	7869890.0	0	0.002424808362851448	-0.11610084446678755	False	0.001652675760755509	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6P5	P0A6P5		der		4759380.0	4807760.0	4511680.0	4826950.0	4406750.0	4405180.0	0	0.0024686891967851832	-0.11149155392248235	False	0.0016789087093389298	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60422	P60422		rplB		153376000.0	156248000.0	147932000.0	154186000.0	146965000.0	145239000.0	0	0.0025185274051019503	-0.07558454685152027	False	0.0017051416579223506	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P13035	P13035		glpD		3476580.0	3465650.0	3401820.0	3490960.0	3402300.0	3391490.0	0	0.002728363143889642	-0.033232242620936644	False	0.0017313746065057713	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7I4	P0A7I4		prfC		5702140.0	5661890.0	5358110.0	5630810.0	5243700.0	5243520.0	0	0.0027661728446217748	-0.10103907344506456	False	0.001757607555089192	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69222	P69222		infA		15606300.0	15136500.0	16740400.0	15634600.0	17354500.0	17221800.0	0	0.0028179175009836214	0.14600645648144478	False	0.001783840503672613	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75915	P75915		ycdY		6369340.0	6377800.0	5789390.0	6279900.0	5651190.0	5848470.0	0	0.0029210963171989973	-0.13819254393225383	False	0.0018100734522560338	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08337	P08337		mutT		883545.0	894447.0	1141420.0	810291.0	1064440.0	1076720.0	0	0.0029959358560621148	0.3428348029395923	False	0.0018363064008394543	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7Q1	P0A7Q1		rpmI		14772900.0	15011900.0	17308500.0	15518900.0	17597300.0	17608400.0	0	0.0029974913218907486	0.21307870319678823	False	0.0018625393494228753	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF93	P0AF93		ridA		96621700.0	95069600.0	103308000.0	97163700.0	105785000.0	102947000.0	0	0.003115035494824495	0.1113855105892252	False	0.001888772298006296	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				5894970.0	5806190.0	53024.4	5924870.0	1040040.0	66725.8	2	0.00321843841497475	-3.925771807680299	False	0.001915005246589717	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P00954	P00954		trpS		13390600.0	13638700.0	12760800.0	13599300.0	12703300.0	12413700.0	0	0.003231432668739268	-0.10114311301388179	False	0.0019412381951731375	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37440	P37440		ucpA		8008380.0	7995610.0	7661170.0	8166970.0	7469330.0	7573050.0	0	0.003328056263083855	-0.0903568742936354	False	0.001967471143756558	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P26608	P26608		fliS		2993950.0	3102420.0	2600950.0	3246120.0	2344200.0	2453280.0	0	0.0034132535468132303	-0.33658796140924013	False	0.001993704092339979	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77570	P77570		anmK		974218.0	978865.0	880861.0	997737.0	884833.0	879550.0	0	0.00354741149625084	-0.15771511492948045	False	0.0020199370409234	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6L2	P0A6L2		dapA		29356700.0	29608800.0	28777900.0	29398800.0	28581100.0	28871000.0	0	0.0036437126145749048	-0.03527374509111894	False	0.0020461699895068207	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				6762440.0	7178330.0	1666100.0	6612880.0	56478.2	66725.8	2	0.004032163056030567	-3.5219241912603363	False	0.0020724029380902414	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A6G7	P0A6G7		clpP		20223100.0	19805100.0	17837200.0	19754200.0	18222500.0	18581900.0	0	0.004185569355225311	-0.12972108719107242	False	0.002098635886673662	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB77	P0AB77		kbl		17240600.0	16988500.0	15791400.0	16956500.0	15949300.0	16245600.0	0	0.004193663231202549	-0.09311541732448297	False	0.002124868835257083	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADT5	P0ADT5		ygiC		3057700.0	3155940.0	2892440.0	3164630.0	2815890.0	2761620.0	0	0.0042102177428157	-0.14696836175368128	False	0.002151101783840504	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9M2	P0A9M2		hpt		4609870.0	4439870.0	4192170.0	4603560.0	4010660.0	4110770.0	0	0.004337238211290039	-0.1489970830745372	False	0.002177334732423925	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				13659500.0	11044400.0	53024.4	13441900.0	56478.2	66725.8	3	0.004352349615389599	-7.757933969484362	False	0.002203567681007345	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P33643	P33643		rluD		3309330.0	3276040.0	2979600.0	3202560.0	2959280.0	2840500.0	0	0.004455216852052321	-0.15688472357816732	False	0.002229800629590766	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD33	P0AD33		yfcZ		43501300.0	42133600.0	45918400.0	42007500.0	47677300.0	47753000.0	0	0.004632952937319755	0.14715097429939505	False	0.0022560335781741866	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24181	P24181		acrF		171245.0	152225.0	120682.0	172971.0	105167.0	119064.0	0	0.0047266170716705955	-0.5253897635276962	False	0.002282266526757608	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60438	P60438		rplC		272643000.0	268211000.0	291414000.0	276530000.0	293153000.0	287126000.0	0	0.0048618944005710445	0.09280612087164807	False	0.0023084994753410286	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG99	P0AG99		secG		6385870.0	6397630.0	5918780.0	6315960.0	6076080.0	5993990.0	0	0.004889205452794045	-0.08642888922446179	False	0.0023347324239244493	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23869	P23869		ppiB		43252600.0	43426800.0	37522200.0	44254000.0	39617300.0	38259500.0	0	0.005113943711091712	-0.18220244126193982	False	0.00236096537250787	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
