Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	9.153069362292035e-09	-2.1272064467082856	8.038433246526104	down		ids:P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	True	True	2.6205450733752623e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.160964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	2.0846469388535152e-08	-2.057846459600313	7.680967487688474	down		ids:P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	True	True	5.2410901467505245e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.160964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	2.4396729404973413e-08	-2.2114717070131107	7.612668390734096	down		ids:P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	True	True	7.861635220125787e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.160964047443681
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	3.5843848087183716e-08	-2.204099793544529	7.445585371964184	down		ids:P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	True	True	0.00010482180293501049	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.160964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	3.8792128507906176e-08	-2.090879680306866	7.411256390189137	down		ids:P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	True	True	0.0001310272536687631	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.160964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	7.116452075332304e-08	-2.1615329317843717	7.14773647098918	down		ids:P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	True	True	0.00015723270440251574	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.160964047443681
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	8.220458631487298e-08	-2.192141104987094	7.0851039518556	down		ids:P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	True	True	0.00018343815513626835	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.160964047443681
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	8.225438458303696e-08	-2.227177949948601	7.084840942624607	down		ids:O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	True	True	0.00020964360587002098	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.160964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	1.3338689070150128e-07	-2.004527508345422	6.874886850897429	down		ids:P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	True	True	0.0002358490566037736	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.160964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	1.4309265382495536e-07	-2.091820044900434	6.844382661734137	down		ids:O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	True	True	0.0002620545073375262	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.160964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	1.9927110116539674e-07	-1.7460894769889563	6.70055567929459	down		ids:P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	True	True	0.00028825995807127885	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.160964047443681
