Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				1086820.0	905075.0	28491800.0	27907100.0	1061550.0	28038600.0	0	8.24961015330607e-06	-4.789374100370776	True	0.0003118503118503119	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				350052.0	451469.0	5322480.0	5565880.0	63941.4	5293830.0	1	8.261605162481263e-06	-4.224791913310821	True	0.00033783783783783786	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				894667.0	924695.0	9826700.0	10104900.0	497512.0	10528000.0	0	1.0095427251255485e-05	-3.7166455037967627	True	0.00036382536382536385	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				1226810.0	772193.0	15279000.0	14987800.0	1465790.0	14979400.0	0	1.3472005839208207e-05	-3.706955564683597	True	0.00038981288981288983	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				2819670.0	2668520.0	16556400.0	16997500.0	2638960.0	16532900.0	0	1.7788533258123256e-05	-2.623609015125454	True	0.0004158004158004158	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				1742190.0	3810030.0	29697200.0	30877600.0	3332050.0	29765200.0	0	1.8655615829828836e-05	-3.346039770467007	True	0.0004417879417879418	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				642110.0	80563.1	16241600.0	16701900.0	63941.4	15543500.0	2	2.0446326785478347e-05	-5.945797403137793	True	0.0004677754677754678	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				1283100.0	723824.0	15865100.0	15002000.0	941642.0	15956200.0	0	2.4385229311920012e-05	-3.9891412233313757	True	0.0004937629937629938	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				1202180.0	1297660.0	20902300.0	20985900.0	1108630.0	20376400.0	0	2.9091045022659652e-05	-4.108952998849377	False	0.0005197505197505198	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P00363	P00363		frdA		29254000.0	29434300.0	27729500.0	27872800.0	29284400.0	27733400.0	0	3.636975520108657e-05	0.07812122995355232	False	0.0005457380457380458	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				1121190.0	1184890.0	29297600.0	29249200.0	1175520.0	29849400.0	0	3.888727271018912e-05	-4.666161985167549	False	0.0005717255717255718	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A8M0	P0A8M0		asnS		34164600.0	34283200.0	35622200.0	35514200.0	34156300.0	35690000.0	0	4.0187970276985195e-05	-0.058179842852703265	False	0.0005977130977130977	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				2354760.0	2306940.0	8223720.0	8211930.0	1670290.0	7625570.0	0	4.078798145215949e-05	-1.9259789126052582	False	0.0006237006237006238	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				746967.0	581325.0	3547170.0	3623110.0	877831.0	3729890.0	0	4.138600875579404e-05	-2.304765501390299	False	0.0006496881496881497	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P21420	P21420		nmpC		28794900.0	29074900.0	24764600.0	25135800.0	29297600.0	25265200.0	0	4.416367181632006e-05	0.2137161233161885	False	0.0006756756756756757	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				10951.5	437698.0	8096120.0	8044340.0	63941.4	7915610.0	2	4.4811850047966914e-05	-5.5524492940925745	False	0.0007016632016632017	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				392320.0	334336.0	8371870.0	8313920.0	375884.0	8111650.0	0	4.961337795923561e-05	-4.491288286943045	False	0.0007276507276507277	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P39401	P39401		mdoB		1375010.0	1404120.0	1628920.0	1648490.0	1377930.0	1626650.0	0	4.966742856410836e-05	-0.2384130592348627	False	0.0007536382536382537	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P24230	P24230		recG		654638.0	639040.0	955233.0	967625.0	678425.0	928317.0	0	5.6378336768240974e-05	-0.5318216885285798	False	0.0007796257796257797	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AA04	P0AA04		ptsH		72363000.0	71029900.0	31276000.0	36157600.0	67485900.0	34752700.0	0	6.079337371196181e-05	1.0452122770942727	False	0.0008056133056133057	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0ADY7	P0ADY7		rplP		64745100.0	65486500.0	59565700.0	59713100.0	64826600.0	59078100.0	0	6.856428510002662e-05	0.12913761903999488	False	0.0008316008316008316	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				729017.0	835007.0	33759200.0	34706400.0	831093.0	34753700.0	0	7.827137717202923e-05	-5.4294728091971916	False	0.0008575883575883576	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A7L0	P0A7L0		rplA		158269000.0	159680000.0	149582000.0	149273000.0	159500000.0	150584000.0	0	0.00010444787162971847	0.08722131643479787	False	0.0008835758835758836	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				1566350.0	2602710.0	19178100.0	18954200.0	3282260.0	18361200.0	0	0.00010949829508409563	-2.9225169577192474	False	0.0009095634095634096	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				1299900.0	971038.0	10993800.0	10895800.0	831263.0	10927700.0	0	0.00011093596135226856	-3.4030924772737734	False	0.0009355509355509356	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				10951.5	694971.0	15885200.0	15747500.0	63941.4	15751100.0	2	0.00011387155628510333	-5.943646669394888	False	0.0009615384615384616	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				1008230.0	983524.0	36766300.0	37113000.0	1029190.0	38076900.0	0	0.00011466459426652622	-5.21179117418528	False	0.0009875259875259876	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A862	P0A862		tpx		37763800.0	37722900.0	41159900.0	41761800.0	38202900.0	41553400.0	0	0.00011851226614996987	-0.13075688778449104	False	0.0010135135135135136	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				946380.0	828511.0	35981600.0	37353900.0	774699.0	36136100.0	0	0.000122518998054613	-5.424147566927271	False	0.0010395010395010396	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				279901.0	222512.0	9581350.0	9617070.0	234940.0	9967410.0	0	0.00012842833579938364	-5.305779860877629	False	0.0010654885654885655	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A6A8	P0A6A8		acpP		148522000.0	150119000.0	118003000.0	115415000.0	146941000.0	120255000.0	0	0.00014596227255064072	0.333274868430755	False	0.0010914760914760915	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				622949.0	677632.0	24332500.0	24626100.0	619051.0	25358800.0	0	0.00015159145566357414	-5.274798356798925	False	0.0011174636174636175	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0AFW8	P0AFW8		rof		4648840.0	4587540.0	3841350.0	3773260.0	4512870.0	3891590.0	0	0.00015465049763849694	0.25694147165269615	False	0.0011434511434511435	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)				3019140.0	2449290.0	6690460.0	6919320.0	2441420.0	6488740.0	0	0.00016634192436856636	-1.3453670279632912	False	0.0011694386694386695	True	False	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P28635	P28635		metQ		13163000.0	13136700.0	14562100.0	14698500.0	12911800.0	14420900.0	0	0.00019134864464289526	-0.1557455666191768	False	0.0011954261954261955	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0ADW8	P0ADW8		yheV		1244730.0	1286020.0	833178.0	827205.0	1205460.0	898871.0	0	0.0002762710661805145	0.5458522078340157	False	0.0012214137214137215	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A7W1	P0A7W1		rpsE		141785000.0	145924000.0	126357000.0	123230000.0	144377000.0	123434000.0	0	0.0002810354708286384	0.21206163467290737	False	0.0012474012474012477	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AC38	P0AC38		aspA		139233000.0	139567000.0	133095000.0	133252000.0	140160000.0	134277000.0	0	0.0003101206450157321	0.06456365928388387	False	0.0012733887733887735	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0ACI0	P0ACI0		rob		3605860.0	3635060.0	3973710.0	3979360.0	3669500.0	3912440.0	0	0.0003989503706753416	-0.12106747165204552	False	0.0012993762993762994	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P19926	P19926		agp		3021970.0	3034610.0	2883280.0	2871530.0	3005640.0	2867230.0	0	0.00044602263758692186	0.07183525943585059	False	0.0013253638253638254	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AEU7	P0AEU7		skp		24167600.0	24033600.0	20044800.0	19412300.0	23288300.0	20033500.0	0	0.000451795186506063	0.2650696331810187	False	0.0013513513513513514	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				588228.0	1540620.0	8172760.0	8128550.0	1440340.0	7774420.0	0	0.0004855711755739854	-2.753911743033979	False	0.0013773388773388774	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P09147	P09147		galE		9563020.0	9514600.0	8891380.0	8815940.0	9593370.0	8955440.0	0	0.0005331444898308629	0.10476559225898258	False	0.0014033264033264034	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				818023.0	909563.0	22623400.0	23823200.0	1126070.0	24740900.0	0	0.0005699567520538509	-4.640740599138953	False	0.0014293139293139294	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0ABK5	P0ABK5		cysK		35669300.0	35728300.0	34124800.0	33927600.0	35467800.0	34304900.0	0	0.0005977569095239524	0.062180827416403954	False	0.0014553014553014554	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A6W0	P0A6W0		glsA2		2829290.0	2934100.0	2404490.0	2360780.0	2836720.0	2439090.0	0	0.0006791108466573234	0.25548483863051125	False	0.0014812889812889814	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P75823	P75823		ltaE		6698490.0	6834730.0	7404450.0	7468100.0	6867230.0	7576400.0	0	0.0006944311757344735	-0.1380469916727377	False	0.0015072765072765074	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P09373	P09373		pflB		309482000.0	307513000.0	295254000.0	293232000.0	305624000.0	291932000.0	0	0.0007414040675824509	0.06754636172931473	False	0.0015332640332640333	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AAJ8	P0AAJ8		hybA		1945140.0	1955480.0	1751670.0	1796920.0	1992060.0	1747980.0	0	0.0007590812241177324	0.15386553450214235	False	0.0015592515592515593	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P52007	P52007		yecM		1710950.0	1678500.0	1860780.0	1836870.0	1672510.0	1822020.0	0	0.0007598972800597116	-0.12488590914649646	False	0.0015852390852390853	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A972	P0A972		cspE		332389000.0	335899000.0	196557000.0	194773000.0	319054000.0	199539000.0	0	0.0007736552268706844	0.7407115887412195	False	0.0016112266112266113	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P22524	P22524		mukE		5437860.0	5489300.0	6040090.0	6188280.0	5393450.0	6058170.0	0	0.0008209047845796345	-0.16408714771729938	False	0.0016372141372141373	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A6S5	P0A6S5		ftsB		1208110.0	1309020.0	773537.0	739532.0	1197550.0	821947.0	0	0.0008362719857117212	0.6698054999770313	False	0.0016632016632016633	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A6P1	P0A6P1		tsf		209375000.0	207072000.0	190156000.0	187969000.0	204724000.0	192505000.0	0	0.0008527811689567325	0.1224348812118923	False	0.0016891891891891893	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P52614	P52614		fliK		1517680.0	1555080.0	649176.0	569704.0	1521030.0	704423.0	0	0.0008727135684683411	1.2560988421300618	False	0.0017151767151767153	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A7K2	P0A7K2		rplL		178698000.0	181465000.0	191637000.0	195271000.0	180122000.0	194497000.0	0	0.0008728271423984199	-0.10582284970033444	False	0.0017411642411642413	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A9J0	P0A9J0		rng		4785120.0	4733990.0	4448170.0	4524390.0	4730350.0	4483010.0	0	0.0008973505079021117	0.08270374049311179	False	0.0017671517671517672	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P77280	P77280		ydjJ		10951.5	80563.1	265220.0	319209.0	63941.4	313348.0	3	0.0009573667262594136	-2.5298508363629604	False	0.0017931392931392932	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A6U8	P0A6U8		glgA		2972050.0	2981050.0	3212300.0	3165900.0	3014390.0	3161370.0	0	0.0009893060285085771	-0.08922000625243698	False	0.0018191268191268192	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P06961	P06961		cca		2631250.0	2663890.0	2504730.0	2538560.0	2643910.0	2531790.0	0	0.0010173335462570832	0.06770525750661313	False	0.0018451143451143452	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AGE0	P0AGE0		ssb		24180600.0	24316300.0	25030900.0	25194700.0	24410000.0	25003600.0	0	0.0010327117886785166	-0.0452373891117456	False	0.0018711018711018712	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P76402	P76402		yegP		3746080.0	3712440.0	3345000.0	3208170.0	3835450.0	3215030.0	0	0.0010728897069746462	0.20938805988207798	False	0.0018970893970893972	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P61889	P61889		mdh		23412800.0	23153500.0	21490600.0	21869300.0	23425500.0	21411300.0	0	0.0011215553903465808	0.11183343795578354	False	0.0019230769230769232	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A7R9	P0A7R9		rpsK		109910000.0	111484000.0	104710000.0	105496000.0	111228000.0	104508000.0	0	0.0011751699924454067	0.07984223517010623	False	0.0019490644490644492	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P31057	P31057		panB		6909380.0	7029040.0	6480900.0	6568950.0	7022580.0	6598590.0	0	0.0011794673030296225	0.09329277273463002	False	0.001975051975051975	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AEK2	P0AEK2		fabG		66690700.0	68122300.0	58501000.0	59252900.0	66842800.0	60778800.0	0	0.0012385982250332362	0.17570655888097084	False	0.002001039501039501	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P30015	P30015		lhr		1411010.0	1235430.0	2052650.0	2195090.0	1133830.0	2335820.0	0	0.001250332491767746	-0.8003786387270043	False	0.002027027027027027	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AF03	P0AF03		mog		13085600.0	13245800.0	14207200.0	13949300.0	13311400.0	14019500.0	0	0.0012634272195617628	-0.08936341072801857	False	0.002053014553014553	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AE18	P0AE18		map		10724300.0	10689200.0	9971380.0	9797180.0	10779900.0	9789790.0	0	0.0013204155204621095	0.12319921243865727	False	0.002079002079002079	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
