Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A799	P0A799		pgk		425233000.0	399965000.0	428067000.0	401984000.0	426062000.0	401210000.0	0	3.943941116122776e-05	-0.08859722733875942	False	2.6867275658248254e-05	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A6P9	P0A6P9		eno		179037000.0	165485000.0	178818000.0	166879000.0	177187000.0	165886000.0	0	0.00013784166415813852	-0.10278234030630638	False	5.373455131649651e-05	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A796	P0A796		pfkA		18802900.0	16974800.0	19117300.0	17018200.0	18821100.0	17263700.0	0	0.00019406835263783244	-0.14665860630232944	False	8.060182697474477e-05	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P69811	P69811		fruB		10928800.0	10048300.0	11032700.0	9963540.0	10963000.0	10130700.0	0	0.00025048658054726164	-0.1273605388908573	False	0.00010746910263299302	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A850	P0A850		tig		137184000.0	130322000.0	136840000.0	129292000.0	137885000.0	130688000.0	0	0.00026190550098420333	-0.07773479318859348	False	0.00013433637829124128	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P62399	P62399		rplE		205662000.0	186387000.0	209015000.0	189658000.0	206081000.0	189926000.0	0	0.0003076488830936545	-0.13330281705119823	False	0.00016120365394948954	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7L3	P0A7L3		rplT		33735600.0	41996100.0	32971400.0	40212200.0	32315900.0	41195600.0	0	0.0003298580746962258	0.31755388345517604	False	0.0001880709296077378	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P25745	P25745		mnmA		4241740.0	4045960.0	4235320.0	4047760.0	4275380.0	4079610.0	0	0.00033750584027041124	-0.06704944333822842	False	0.00021493820526598603	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ADC1	P0ADC1		lptE		1312630.0	1118730.0	1324660.0	1156370.0	1356120.0	1112720.0	0	0.00043548834848822725	-0.23726397570794538	False	0.0002418054809242343	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A9K9	P0A9K9		slyD		88018500.0	72708200.0	85029800.0	70402200.0	85227900.0	72197000.0	0	0.00045916264356983815	-0.26251680106796976	False	0.00026867275658248256	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7W1	P0A7W1		rpsE		129372000.0	99036100.0	130209000.0	102437000.0	130538000.0	101813000.0	0	0.0004750390142986178	-0.36323488490704314	False	0.0002955400322407308	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P37908	P37908		yfjD		710106.0	603012.0	690151.0	600568.0	714388.0	578608.0	0	0.0005068588730116565	-0.24676595618459687	False	0.0003224073078989791	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P09373	P09373		pflB		259140000.0	235187000.0	262635000.0	234616000.0	256832000.0	229216000.0	0	0.0005128098425037165	-0.15556364521612098	False	0.0003492745835572273	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P45578	P45578		luxS		18767200.0	15149200.0	18519500.0	14523400.0	18516900.0	14669100.0	0	0.0005818239908220866	-0.33169411393559334	False	0.0003761418592154756	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P18355	P18355				2993470.0	2587750.0	3082790.0	2461490.0	3026620.0	2499490.0	0	0.0006237843132322068	-0.27008911675369857	False	0.0004030091348737238	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A932	P0A932		gfcE		9631350.0	8904600.0	9756280.0	8747550.0	9636200.0	8690680.0	0	0.0007132075109014225	-0.139827568681418	False	0.00042987641053197207	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AAZ7	P0AAZ7		ycaR		5630470.0	6235400.0	5727290.0	6305100.0	5769680.0	6318000.0	0	0.0007452824928515436	0.1389053978550418	False	0.0004567436861902204	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AEK4	P0AEK4		fabI		58615400.0	53828200.0	57518800.0	53356500.0	58475500.0	54403600.0	0	0.000752717810280005	-0.1118109647066283	False	0.0004836109618484686	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P05055	P05055		pnp		38291700.0	35890300.0	37755500.0	35803000.0	38029200.0	36144800.0	0	0.0007583390442596355	-0.08113337632847485	False	0.0005104782375067168	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ACN7	P0ACN7		cytR		1201640.0	1319910.0	1172500.0	1319310.0	1201580.0	1352810.0	0	0.0007652668554416021	0.15888879313146329	False	0.0005373455131649651	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7Q1	P0A7Q1		rpmI		19810900.0	12091200.0	20759200.0	12105100.0	21807700.0	13106200.0	0	0.0007722835274135827	-0.7417603486404447	False	0.0005642127888232134	False	True	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AFF6	P0AFF6		nusA		14362700.0	13964500.0	14363000.0	13949300.0	14353100.0	13914400.0	0	0.0007992108005092901	-0.0425021472528052	False	0.0005910800644814616	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P64506	P64506		yebY		1515640.0	1396320.0	1537750.0	1385940.0	1538220.0	1389570.0	0	0.000834592489498716	-0.138319738318625	False	0.0006179473401397099	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0CE47	P0CE47		tufA		1613570000.0	1507330000.0	1629840000.0	1497780000.0	1610760000.0	1526750000.0	0	0.0008652887233413082	-0.09912134107996978	False	0.0006448146157979582	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7M9	P0A7M9		rpmE		39938800.0	37314100.0	40286100.0	37117400.0	40743100.0	36856600.0	0	0.0009392157406228056	-0.12032612383512659	False	0.0006716818914562063	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ADK8	P0ADK8		yibL		9085120.0	8031260.0	9139470.0	8254950.0	8917320.0	8245780.0	0	0.0009602304099550136	-0.1458579800397054	False	0.0006985491671144546	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A8T7	P0A8T7		rpoC		52379600.0	50000400.0	52726200.0	50597400.0	52453200.0	50246900.0	0	0.0010157643394770035	-0.0628281579538723	False	0.0007254164427727029	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A6P1	P0A6P1		tsf		195623000.0	179036000.0	196631000.0	180484000.0	193225000.0	175712000.0	0	0.0010365401403208358	-0.12945305177821978	False	0.0007522837184309512	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P06983	P06983		hemC		11386500.0	10857600.0	11265900.0	10974500.0	11326900.0	10906200.0	0	0.0010480740313712068	-0.053676723181926	False	0.0007791509940891995	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P76270	P76270		msrC		2794670.0	3596540.0	2990430.0	3657860.0	2845070.0	3712390.0	0	0.0010684485264681276	0.34568042449560027	False	0.0008060182697474476	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AEK2	P0AEK2		fabG		87721200.0	81321700.0	88041900.0	81559100.0	86324200.0	79774000.0	0	0.001104362115966137	-0.11114204788502469	False	0.0008328855454056959	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A912	P0A912		pal		37754600.0	32222700.0	37106700.0	33156700.0	38609800.0	33629000.0	0	0.0013184728770601333	-0.19670206812073507	False	0.0008597528210639441	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AB96	P0AB96		arsC		787112.0	589227.0	768475.0	634044.0	739712.0	592562.0	0	0.0013271545089664043	-0.3380505745741202	False	0.0008866200967221924	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A8E7	P0A8E7		yajQ		15916100.0	14743100.0	15815700.0	15013800.0	15637700.0	14742800.0	0	0.0014724453295370899	-0.09016283388661525	False	0.0009134873723804408	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P39177	P39177		uspG		15460500.0	14556900.0	15512400.0	14215900.0	15260800.0	14404500.0	0	0.0015766439748120776	-0.09867179315190729	False	0.0009403546480386889	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P76594	P76594		yfiQ		1856010.0	2329190.0	1886880.0	2228070.0	1745060.0	2224810.0	0	0.001747987677204969	0.3054583376121304	False	0.0009672219236969372	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P75874	P75874		yccU		3121960.0	2970840.0	3099200.0	2950260.0	3099550.0	2993440.0	0	0.0018029981935599672	-0.06427950044203179	False	0.0009940891993551854	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ABZ6	P0ABZ6		surA		12975000.0	11768300.0	12763600.0	11831200.0	13055900.0	12107300.0	0	0.0018333381017302806	-0.11965328503432637	False	0.0010209564750134337	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AEZ3	P0AEZ3		minD		12149900.0	11776800.0	12117300.0	11745900.0	12146300.0	11683300.0	0	0.001858052887832279	-0.04865209486084923	False	0.001047823750671682	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AEB2	P0AEB2		dacA		7725000.0	7325920.0	7613460.0	7297770.0	7714880.0	7393750.0	0	0.001965571055330347	-0.06632905107622743	False	0.0010746910263299302	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AA04	P0AA04		ptsH		74072900.0	55638900.0	76231900.0	59993800.0	70479200.0	56906000.0	0	0.002069911701874307	-0.35571563412365936	False	0.0011015583019881785	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AED0	P0AED0		uspA		12232700.0	8810360.0	11869000.0	8645030.0	12801600.0	9041840.0	0	0.0021466943122907477	-0.47790828269352237	False	0.0011284255776464267	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7J7	P0A7J7		rplK		71864200.0	63513500.0	73846100.0	65366400.0	70896900.0	63092600.0	0	0.00214686976467167	-0.17418153863264663	False	0.0011552928533046748	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P08839	P08839		ptsI		35040800.0	33941000.0	34769900.0	33680800.0	35180900.0	33982000.0	0	0.0022411577364156447	-0.047319547503739526	False	0.0011821601289629233	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P77433	P77433		ykgG		1170790.0	1280660.0	1203970.0	1296400.0	1182600.0	1295070.0	0	0.0023898302128898983	0.12232040882494932	False	0.0012090274046211713	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7N9	P0A7N9		rpmG		115060000.0	107637000.0	116574000.0	109796000.0	114350000.0	107367000.0	0	0.002414452152093979	-0.09115368957479379	False	0.0012358946802794198	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AAF6	P0AAF6		artP		956029.0	827126.0	907819.0	800585.0	940424.0	787434.0	0	0.0024406819025848017	-0.21551648225224782	False	0.001262761955937668	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AEX9	P0AEX9		malE		5976900.0	7036570.0	6134300.0	6989710.0	6118820.0	7300380.0	0	0.0024856751780456144	0.22634189660284468	False	0.0012896292315959163	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P60438	P60438		rplC		290416000.0	251674000.0	306071000.0	263375000.0	296140000.0	249393000.0	0	0.002491406866983918	-0.2236504004999986	False	0.0013164965072541646	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A9Q5	P0A9Q5		accD		31329800.0	29312400.0	31257100.0	28657900.0	31691500.0	29392500.0	0	0.0025885478633622333	-0.10990817905638753	False	0.0013433637829124126	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AGA2	P0AGA2		secY		3938280.0	4029160.0	3920490.0	4024850.0	3901400.0	3997210.0	0	0.0027085734207190544	0.03527028914259217	False	0.001370231058570661	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P69503	P69503		apt		23814100.0	26697100.0	24307400.0	26568100.0	23725000.0	26528700.0	0	0.0027142540675316467	0.15136058348189657	False	0.0013970983342289091	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AF70	P0AF70		yjeI		11256900.0	9005040.0	10459900.0	8701210.0	10954700.0	8500030.0	0	0.002790098060844046	-0.31812011607947444	False	0.0014239656098871576	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P60422	P60422		rplB		150781000.0	146220000.0	153114000.0	145670000.0	151122000.0	144242000.0	0	0.002960825698997314	-0.061155599065870425	False	0.0014508328855454059	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A9X9	P0A9X9		cspA		24721800.0	29367500.0	24950400.0	29465100.0	24537600.0	30557300.0	0	0.0030271850793365347	0.26850211427187376	False	0.001477700161203654	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7X3	P0A7X3		rpsI		76888900.0	68359100.0	77189700.0	70616200.0	79910500.0	69866600.0	0	0.0030940961947688254	-0.16403013658570756	False	0.0015045674368619024	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P67244	P67244		yqhA		340395.0	457446.0	288664.0	476881.0	317247.0	450726.0	0	0.0031518399201789045	0.5495625052553532	False	0.0015314347125201504	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7R9	P0A7R9		rpsK		100628000.0	96540200.0	101936000.0	97565000.0	102567000.0	96238700.0	0	0.003156828702339745	-0.0716660350278176	False	0.001558301988178399	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A903	P0A903		bamC		19650300.0	18838700.0	20013000.0	18822600.0	19654200.0	18567300.0	0	0.0031590159646231117	-0.07715366855219084	False	0.001585169263836647	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AFX0	P0AFX0		hpf		594572.0	894276.0	646822.0	811214.0	675696.0	846635.0	0	0.0033198653644696224	0.41278092471618605	False	0.0016120365394948952	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7U3	P0A7U3		rpsS		152460000.0	131719000.0	145995000.0	128432000.0	151412000.0	129488000.0	0	0.0033424732731751725	-0.20736045406648207	False	0.0016389038151531437	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7Z0	P0A7Z0		rpiA		19585900.0	18314900.0	19385400.0	17860600.0	19445800.0	18003000.0	0	0.0033561399070730774	-0.10867028897333585	False	0.0016657710908113917	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AC69	P0AC69		grxD		26570500.0	24705000.0	26453700.0	24947400.0	26070400.0	24825600.0	0	0.0034192321882320457	-0.08676486950090621	False	0.0016926383664696402	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P22255	P22255		cysQ		7459380.0	7068000.0	7507210.0	6986850.0	7333800.0	6942050.0	0	0.0034236542737403073	-0.08689259801170736	False	0.0017195056421278883	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P27302	P27302		tktA		29837400.0	28290300.0	29923500.0	28498500.0	29648300.0	28780100.0	0	0.003497938564119044	-0.06333674437211775	False	0.0017463729177861365	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AFK9	P0AFK9		potD		4509720.0	5034300.0	4515400.0	4935850.0	4509770.0	4974750.0	0	0.003569989655475352	0.14297008101092668	False	0.0017732401934443848	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7M2	P0A7M2		rpmB		136389000.0	145615000.0	136677000.0	143815000.0	139314000.0	147008000.0	0	0.00362415999870076	0.0818023552193262	False	0.001800107469102633	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P76268	P76268		kdgR		5710400.0	5925270.0	5723140.0	5977390.0	5719860.0	5931230.0	0	0.0036506656064827633	0.056126860354224574	False	0.0018269747447608815	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A858	P0A858		tpiA		77268400.0	68073800.0	75729600.0	66729300.0	74347500.0	67677400.0	0	0.0036607264926371845	-0.1671034730282848	False	0.0018538420204191296	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P42628	P42628		yhaO		9544780.0	10914300.0	9395280.0	10821000.0	9020850.0	11049500.0	0	0.003760515127948047	0.22961577927310658	False	0.0018807092960773778	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ABV6	P0ABV6		tolR		6230530.0	7836160.0	6012680.0	7327900.0	6527170.0	7433150.0	0	0.004063249659068477	0.26768680169017234	False	0.001907576571735626	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ADP7	P0ADP7		yigP		1693570.0	2066160.0	1829140.0	2164620.0	1653830.0	2234610.0	0	0.004075833598065346	0.3207492752516679	False	0.0019344438473938744	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7K2	P0A7K2		rplL		162014000.0	176165000.0	156607000.0	174031000.0	158575000.0	175515000.0	0	0.004200910216947785	0.13968797225858634	False	0.0019613111230521226	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A6F9	P0A6F9		groS		100516000.0	90249900.0	102648000.0	92558700.0	98790700.0	92851600.0	0	0.004225430386860538	-0.13144114393232248	False	0.001988178398710371	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A6M8	P0A6M8		fusA		123237000.0	114866000.0	124643000.0	117389000.0	122131000.0	114018000.0	0	0.004357031448395428	-0.0956582606082267	False	0.002015045674368619	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ADA5	P0ADA5		yajG		16998000.0	16205500.0	16947300.0	16405000.0	16940000.0	16270200.0	0	0.004393328688724988	-0.05798399799404694	False	0.0020419129500268674	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AD33	P0AD33		yfcZ		39548900.0	37065500.0	40667000.0	37764900.0	40045800.0	36413600.0	0	0.0045037648724561945	-0.11244973178634483	False	0.0020687802256851157	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P69908	P69908		gadA		4305290.0	3540500.0	4423580.0	3546790.0	4379210.0	3271890.0	0	0.004615884909573177	-0.3395465745836565	False	0.002095647501343364	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P38489	P38489		nfnB		5776540.0	5379470.0	5821910.0	5397670.0	5959200.0	5522270.0	0	0.004621955166766981	-0.10728001731669314	False	0.002122514777001612	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A6F5	P0A6F5		groL		93486100.0	88740500.0	92494500.0	87860700.0	93952900.0	86319200.0	0	0.0046636740188668235	-0.09045806136218487	False	0.0021493820526598604	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ABK2	P0ABK2		cydB		5993730.0	4939710.0	5968640.0	5297530.0	6158030.0	5213320.0	0	0.00486122428677102	-0.2299556735642053	False	0.0021762493283181083	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ADP9	P0ADP9		yihD		3993590.0	4349520.0	4035640.0	4435480.0	3858450.0	4319360.0	0	0.0051664826818643836	0.14057970988124024	False	0.002203116603976357	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7Z4	P0A7Z4		rpoA		133747000.0	131830000.0	134973000.0	130315000.0	134103000.0	130900000.0	0	0.005212038834094168	-0.03545156219393056	False	0.0022299838796346052	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A6K1	P0A6K1		dapF		491625.0	750662.0	353937.0	673268.0	393645.0	743105.0	0	0.005651466610533864	0.8063052560112614	False	0.0022568511552928535	False	True	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AC13	P0AC13		folP		8064900.0	7653050.0	7952880.0	7473540.0	7994700.0	7622160.0	0	0.005680835848841036	-0.07799713809503332	False	0.0022837184309511017	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AC81	P0AC81		gloA		1261410.0	1030610.0	1308530.0	1002520.0	1376380.0	1053190.0	0	0.005849160918646902	-0.35462029323392763	False	0.0023105857066093496	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A887	P0A887		ubiE		9369340.0	9018170.0	9273560.0	8999480.0	9336620.0	9017960.0	0	0.005918712485299696	-0.04951030462020286	False	0.0023374529822675983	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P25798	P25798		fliF		1367380.0	1274550.0	1356230.0	1226060.0	1337020.0	1252310.0	0	0.005945057125665063	-0.11369003950993618	False	0.0023643202579258465	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AFX4	P0AFX4		rsd		303519.0	434584.0	346878.0	492929.0	315518.0	501218.0	0	0.005994680749890583	0.5647661694938405	False	0.002391187533584095	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A6P7	P0A6P7		engB		6756590.0	6518050.0	6669160.0	6501180.0	6733590.0	6577140.0	0	0.006022471947586353	-0.04086197039235026	False	0.0024180548092423426	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A8V2	P0A8V2		rpoB		67402200.0	65784000.0	66911400.0	65968100.0	67032500.0	65778100.0	0	0.006095771489726203	-0.027604287148772364	False	0.002444922084900591	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P76402	P76402		yegP		3947950.0	3450630.0	3950400.0	3582990.0	4156440.0	3478890.0	0	0.006149751993254957	-0.19749934590525814	False	0.0024717893605588396	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AG99	P0AG99		secG		4957140.0	5476180.0	4783340.0	5526130.0	5057000.0	5623930.0	0	0.006213149509454973	0.16811043526188416	False	0.002498656636217088	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ABB4	P0ABB4		atpD		44250200.0	41076600.0	43166000.0	41621000.0	43563200.0	40313500.0	0	0.006318103681044053	-0.09055142325408085	False	0.002525523911875336	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A805	P0A805		frr		24877900.0	22673700.0	24256600.0	22307000.0	23863200.0	21802700.0	0	0.0063758455386988926	-0.12836146439237733	False	0.002552391187533584	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AE67	P0AE67		cheY		1495030.0	1180570.0	1409450.0	1057920.0	1517090.0	1209820.0	0	0.006439085060441544	-0.35866925186970716	False	0.0025792584631918326	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P15082	P15082		srlR		967840.0	913853.0	948674.0	893744.0	964734.0	918039.0	0	0.006485882858301549	-0.08010093642190012	False	0.002606125738850081	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P33225	P33225		torA		3639600.0	4016110.0	3675100.0	4110640.0	3706350.0	3961690.0	0	0.006594976711810011	0.13336639914783013	False	0.002632993014508329	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P76539	P76539		ypeA		1789540.0	1897440.0	1769030.0	1919740.0	1819710.0	1914810.0	0	0.006659153912228045	0.09189122700534279	False	0.0026598602901665774	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AAQ2	P0AAQ2		yajD		4917420.0	4745380.0	4847430.0	4714940.0	4896430.0	4717500.0	0	0.0070284140462868365	-0.04837534419195465	False	0.0026867275658248252	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P68206	P68206		yjbJ		3129430.0	2331120.0	2866810.0	2289050.0	3026940.0	2381910.0	0	0.007096515069130039	-0.3658524209150498	False	0.002713594841483074	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P15639	P15639		purH		5344370.0	5555210.0	5374660.0	5492250.0	5363650.0	5558300.0	0	0.00738045919867323	0.04617591688378577	False	0.002740462117141322	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P11880	P11880		murF		5195160.0	4820140.0	5159440.0	4786240.0	5085050.0	4635700.0	0	0.0073951865501314966	-0.11648018700435232	False	0.0027673293927995704	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AFK0	P0AFK0		pmbA		4774870.0	4675990.0	4804490.0	4599130.0	4843880.0	4585500.0	0	0.007476065489721491	-0.057403492160979855	False	0.0027941966684578183	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7F3	P0A7F3		pyrI		2295600.0	2470440.0	2347540.0	2451560.0	2255820.0	2511020.0	0	0.007590139737607959	0.1075695940615232	False	0.0028210639441160665	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P69853	P69853		dmsD		1170080.0	1374380.0	1055440.0	1339340.0	1078720.0	1301640.0	0	0.007925061977085115	0.2812108602054642	False	0.0028479312197743152	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A6G7	P0A6G7		clpP		23661400.0	21243900.0	23011900.0	21306500.0	23585600.0	21315700.0	0	0.008515099758655153	-0.13763063470267226	False	0.0028747984954325635	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A763	P0A763		ndk		14500400.0	13897400.0	14319900.0	13782400.0	14677900.0	13706000.0	0	0.008689359466718052	-0.07181985658809392	False	0.0029016657710908117	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AFP4	P0AFP4		ybbO		1044960.0	943608.0	1017740.0	981665.0	1060870.0	952245.0	0	0.00878223776884405	-0.11837090842215667	False	0.0029285330467490596	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P06959	P06959		aceF		61210500.0	58327500.0	60551900.0	58209100.0	60362900.0	58170000.0	0	0.008842871504942562	-0.05999723785146556	False	0.002955400322407308	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A746	P0A746		msrB		1481770.0	1273060.0	1492610.0	1331010.0	1582770.0	1337250.0	0	0.008934056729167228	-0.2094529699060631	False	0.0029822675980655565	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
