Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q46856	0.0644809064109243	0.07180783840340155	1.190568866263512	non_sig	yqhD		False	False	0.017516918271733472	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AF93	0.06452385075817645	0.09953254611394513	1.1902797219848245	non_sig	ridA		False	False	0.01754294638209266	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P00959	0.06452569333595791	-0.03064494451847466	1.1902673202151222	non_sig	metG		False	False	0.017568974492451848	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AFW0	0.0652659415954131	0.4443412214470328	1.1853133920154684	non_sig	rfaH		False	False	0.01759500260281104	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P56262	0.06589445979232553	-0.08888373871535293	1.1811510980428161	non_sig	ysgA		False	False	0.017621030713170224	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P43337	0.06595690010717356	-0.31377568451909	1.180739763852033	non_sig	nudL		False	False	0.01764705882352941	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ADV7	0.06597585300945655	0.04432373790108102	1.1806149860278803	non_sig	mlaC		False	False	0.0176730869338886	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A9M2	0.06604736625022158	-0.049497761956683206	1.1801444959268363	non_sig	hpt		False	False	0.017699115044247787	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
Q46807	0.06621334598075349	0.25757984938812584	1.179054465218499	non_sig	yqeA		False	False	0.01772514315460698	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AC62	0.0663464237901034	0.06469405331615974	1.178182481542302	non_sig	grxC		False	False	0.017751171264966163	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P64429	0.06642672249195526	0.16389878245382405	1.1776571752082046	non_sig	ypfJ		False	False	0.01777719937532535	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ABF6	0.0665830281816017	0.04870304161130079	1.1766364571118593	non_sig	cdd		False	False	0.01780322748568454	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P23836	0.06660643069704743	0.04288473957102923	1.176483838676273	non_sig	phoP		False	False	0.017829255596043727	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P23538	0.06681260074841552	-0.021225221628561997	1.175141622562987	non_sig	ppsA		False	False	0.01785528370640292	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P10384	0.06681868255674402	0.06054420123871296	1.1751020914631791	non_sig	fadL		False	False	0.017881311816762103	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P16528	0.06694157814283652	0.12100410435622422	1.1743040533967266	non_sig	iclR		False	False	0.01790733992712129	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AG59	0.06708889228549593	-0.0466908653680278	1.1733493787645863	non_sig	rpsN		False	False	0.01793336803748048	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P37325	0.06709582146147094	0.5668233423763382	1.173304525624333	non_sig	ybcH		False	False	0.017959396147839667	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P02359	0.06738325195540854	-0.042582203558403364	1.171448033541758	non_sig	rpsG		False	False	0.017985424258198858	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AAT6	0.06743525037428257	-0.061532464020665145	1.1711130257036018	non_sig	rsfS		False	False	0.018011452368558042	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P39361	0.06761486297742851	-0.11310631507059554	1.169957827733266	non_sig	sgcR		False	False	0.01803748047891723	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P43329	0.06787820606816478	-0.06139368496437925	1.1682696440354472	non_sig	hrpA		False	False	0.01806350858927642	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A6A0	0.06817937506200432	-0.07368780335291802	1.1663469838693294	non_sig	ubiB		False	False	0.018089536699635606	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P07650	0.06859710999751499	-0.04846791865876554	1.1636941807738685	non_sig	deoA		False	False	0.018115564809994798	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P05637	0.06867781575944264	0.14263660032602488	1.1631835256646714	non_sig	apaH		False	False	0.018141592920353982	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A700	0.06876281704861893	0.16469434132085325	1.162646339611372	non_sig	hypA		False	False	0.01816762103071317	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P25535	0.06895795433664074	0.10228510341415742	1.16141563049956	non_sig	visC		False	False	0.018193649141072358	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
