Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				3214500.0	3397160.0	780631.0	3373560.0	563576.0	590122.0	0	9.568484448751125e-06	-2.3679610180790513	True	0.0002852697095435685	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				44053700.0	43385300.0	2157330.0	44413000.0	2341050.0	2456310.0	0	1.4121408466415848e-05	-4.244789435524959	True	0.0003112033195020747	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				7697240.0	7708250.0	784486.0	7867350.0	437012.0	462820.0	0	1.4998691728501252e-05	-3.788410823803399	True	0.0003371369294605809	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				10156300.0	9948620.0	631263.0	10334500.0	716933.0	1262710.0	0	2.0947759156508328e-05	-3.543318447049693	True	0.00036307053941908715	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				10042600.0	10092200.0	1297760.0	9508820.0	2013930.0	1238370.0	0	2.195153775946649e-05	-2.7037641616330315	True	0.00038900414937759333	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				7564740.0	7407530.0	367697.0	7558370.0	347509.0	378852.0	0	3.105562634970413e-05	-4.3641271672174895	False	0.00041493775933609963	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				13575700.0	13703800.0	1462490.0	13779900.0	1245990.0	878229.0	0	3.860087167083873e-05	-3.516979940368566	False	0.00044087136929460587	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				15352600.0	15134000.0	1134170.0	15669800.0	1121000.0	1012120.0	0	4.928105421283853e-05	-3.8203642872587142	False	0.00046680497925311206	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				10786400.0	10116100.0	2803590.0	10667300.0	3096820.0	2746470.0	0	5.835376876123642e-05	-1.8682935478996439	False	0.0004927385892116182	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				17332400.0	17887300.0	722402.0	17237400.0	775302.0	608985.0	0	6.503939052373969e-05	-4.638088795802159	False	0.0005186721991701245	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				17631600.0	18131400.0	832646.0	17696400.0	854032.0	875254.0	0	7.795947774217044e-05	-4.383139557014224	False	0.0005446058091286307	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				23182900.0	22477000.0	1583780.0	23222600.0	1703830.0	1663790.0	0	9.55132120152836e-05	-3.7982290968345076	False	0.000570539419087137	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				12663200.0	12184800.0	734135.0	12710100.0	849608.0	747928.0	0	0.00010991674253466647	-4.009687938379713	False	0.0005964730290456432	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				5249410.0	5059690.0	12113.3	5415600.0	139017.0	609312.0	1	0.00011141436320476261	-4.370049898139467	False	0.0006224066390041494	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				2519720.0	2454770.0	12113.3	2584580.0	30431.1	35500.6	3	0.00014140228884081842	-6.597758730878382	False	0.0006483402489626556	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				22790800.0	22183600.0	1191260.0	23310600.0	1168540.0	1030300.0	0	0.0001658950264575386	-4.332168964782126	False	0.0006742738589211618	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				17819100.0	18940300.0	1359020.0	17890300.0	1290290.0	1012640.0	0	0.00017234256216304287	-3.8995295783032353	False	0.0007002074688796681	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A972	P0A972		cspE		122545000.0	121034000.0	172322000.0	129516000.0	173280000.0	166331000.0	0	0.00020537546783921785	0.45641198156747254	False	0.0007261410788381743	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				3718330.0	3887230.0	12113.3	3781380.0	421873.0	241327.0	1	0.0002289555044178784	-4.0756793239939695	False	0.0007520746887966805	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				8956610.0	8764020.0	650542.0	8261860.0	488802.0	478978.0	0	0.00029959239528567285	-4.004969099639573	False	0.0007780082987551867	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				7828650.0	7725510.0	748150.0	7684770.0	1358550.0	1117770.0	0	0.0003810019030715531	-2.849409691550913	False	0.000803941908713693	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A7U3	P0A7U3		rpsS		148844000.0	152839000.0	167324000.0	151183000.0	166816000.0	170299000.0	0	0.0004227060066961295	0.15559559027260383	False	0.0008298755186721993	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				12691300.0	12959700.0	3146260.0	13553900.0	1462730.0	1414570.0	0	0.0006187382779977955	-2.70234568480839	False	0.0008558091286307055	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				2309100.0	2154470.0	691037.0	2347210.0	978263.0	674564.0	0	0.0006392692350789109	-1.538931169902513	False	0.0008817427385892117	True	False	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				13212200.0	14319800.0	934790.0	14354500.0	912297.0	1056100.0	0	0.000717060363738095	-3.85077593197812	False	0.0009076763485477179	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				3223140.0	3304480.0	1203050.0	3493950.0	1361760.0	874072.0	0	0.0007227662490645302	-1.5430970239018882	False	0.0009336099585062241	True	False	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				5880710.0	5920770.0	2798730.0	5664180.0	3124520.0	2520280.0	0	0.0008239169813647129	-1.0486029809864654	False	0.0009595435684647304	True	False	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P28635	P28635		metQ		16160400.0	16003300.0	14775000.0	16066000.0	14985900.0	14700200.0	0	0.0009073572607594176	-0.11737819409492618	False	0.0009854771784232365	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				14226600.0	12274700.0	651387.0	14254500.0	700760.0	35500.6	1	0.0010709865493754359	-4.876292245403882	False	0.0010114107883817428	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				10597000.0	10960300.0	12113.3	10424500.0	30431.1	1549770.0	2	0.0011780587261408526	-4.328054011869917	False	0.001037344398340249	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				5955510.0	5818480.0	1609260.0	5952370.0	1237480.0	894458.0	0	0.0012911288008087515	-2.2443240914770755	False	0.0010632780082987553	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AF36	P0AF36		zapB		7756360.0	7605830.0	8651360.0	7676780.0	8414780.0	8471570.0	0	0.0014020620531813176	0.14855294262415664	False	0.0010892116182572614	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG96	P0AG96		secE		1565860.0	1554360.0	1720520.0	1518150.0	1692620.0	1713800.0	0	0.0016675524874393294	0.1444801066422858	False	0.0011151452282157676	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7N9	P0A7N9		rpmG		115315000.0	117761000.0	129256000.0	118946000.0	127002000.0	128950000.0	0	0.0018359999507170746	0.1299720708990871	False	0.001141078838174274	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6A8	P0A6A8		acpP		150498000.0	148969000.0	172769000.0	155320000.0	170252000.0	166936000.0	0	0.002085754072237423	0.16518458730640448	False	0.00116701244813278	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37440	P37440		ucpA		7384830.0	7218530.0	6866970.0	7288880.0	6856170.0	6713810.0	0	0.002159192379343441	-0.09923967243791455	False	0.0011929460580912864	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE14	P0AE14		ampE		889534.0	880775.0	261182.0	710394.0	30431.1	35500.6	2	0.002194987658361407	-2.922884932189316	False	0.0012188796680497925	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9L3	P0A9L3		fklB		21141000.0	20843700.0	19862000.0	21227800.0	19770300.0	20155000.0	0	0.002251274786899211	-0.08037081322487201	False	0.0012448132780082989	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA04	P0AA04		ptsH		49134300.0	46530100.0	69953800.0	51430600.0	67452600.0	63058900.0	0	0.0029275202327355503	0.44660432383200754	False	0.001270746887966805	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P18355	P18355				1741280.0	1934980.0	2331750.0	1776310.0	2411650.0	2285670.0	0	0.0033827776690649406	0.36639743599980246	False	0.0012966804979253112	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P66817	P66817		diaA		3477550.0	3365690.0	3194220.0	3447050.0	3098940.0	3068730.0	0	0.003760560445614313	-0.13641192176732087	False	0.0013226141078838175	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				13103700.0	12966800.0	2704010.0	13130100.0	4344720.0	4543170.0	0	0.0037693762600792815	-1.7577586818940378	False	0.0013485477178423236	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A7K2	P0A7K2		rplL		217595000.0	221564000.0	207903000.0	219361000.0	206615000.0	208056000.0	0	0.004018945617743758	-0.08098192934830581	False	0.00137448132780083	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				7011280.0	6741870.0	1583930.0	6522930.0	2936090.0	1676820.0	0	0.004786373417551859	-1.710174137178342	False	0.0014004149377593361	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P16431	P16431		hycE		3216940.0	3227450.0	3169040.0	3235860.0	3151760.0	3136170.0	0	0.005311841254854429	-0.033666286584953194	False	0.0014263485477178422	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A800	P0A800		rpoZ		43519800.0	44577600.0	47769700.0	45014800.0	48102800.0	47041100.0	0	0.005373332964172388	0.10250041007489882	False	0.0014522821576763486	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AED0	P0AED0		uspA		10650600.0	10154600.0	11285500.0	10498200.0	11747900.0	11553300.0	0	0.005426752522382736	0.14389800615906115	False	0.0014782157676348547	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P56262	P56262		ysgA		1420230.0	1424100.0	1710450.0	1418050.0	1641290.0	1683490.0	0	0.005747101181227361	0.2403984612766648	False	0.001504149377593361	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60624	P60624		rplX		124331000.0	126153000.0	134209000.0	124900000.0	133292000.0	130831000.0	0	0.006438472656036808	0.0856042238007528	False	0.0015300829875518672	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6K1	P0A6K1		dapF		747095.0	784549.0	519798.0	712805.0	471461.0	582664.0	0	0.006922153793975251	-0.51199635211059	False	0.0015560165975103733	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37689	P37689		gpmI		28482900.0	27881900.0	29891500.0	28856600.0	30732400.0	30803800.0	0	0.007142370277959118	0.10141557517530297	False	0.00158195020746888	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7R9	P0A7R9		rpsK		118471000.0	115664000.0	122577000.0	117308000.0	124607000.0	121845000.0	0	0.007217152515537872	0.07044347458795698	False	0.001607883817427386	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P61889	P61889		mdh		24531100.0	24967100.0	25968700.0	25092800.0	25945600.0	26233900.0	0	0.008065351719428963	0.06721107548177847	False	0.0016338174273858924	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6P1	P0A6P1		tsf		223775000.0	220266000.0	235279000.0	224857000.0	235425000.0	234022000.0	0	0.008143293055496412	0.07527620989031629	False	0.0016597510373443985	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7T3	P0A7T3		rpsP		91696400.0	90836900.0	94041300.0	91227300.0	93281300.0	92903300.0	0	0.0082499127943139	0.03367547675197026	False	0.0016856846473029046	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7M6	P0A7M6		rpmC		28126100.0	29841700.0	26483500.0	28768200.0	25433600.0	25133200.0	0	0.00831670802934421	-0.1708303380649716	False	0.001711618257261411	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02930	P02930		tolC		24856200.0	25316500.0	27317500.0	25631200.0	27083500.0	26452300.0	0	0.00836369143598399	0.09303458314941766	False	0.0017375518672199171	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFZ3	P0AFZ3		sspB		8491940.0	8450800.0	8829180.0	8263130.0	8937340.0	8931600.0	0	0.008522407482010315	0.08297840437850976	False	0.0017634854771784235	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33916	P33916		yejF		258467.0	262585.0	236427.0	276193.0	213874.0	221760.0	0	0.008912688619526743	-0.24643095851742491	False	0.0017894190871369296	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10100	P10100		rlpA		3676920.0	3612180.0	3773820.0	3647080.0	3738740.0	3805540.0	0	0.009075696804027701	0.04952289562878957	False	0.0018153526970954357	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C037	P0C037		yaiE		12466200.0	13069400.0	11368800.0	12581700.0	11856300.0	11384500.0	0	0.009208708125681355	-0.13927366336721006	False	0.001841286307053942	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADZ7	P0ADZ7		yajC		10315900.0	10189000.0	12191100.0	10105200.0	12779000.0	11971400.0	0	0.00932711859124367	0.2712346897599933	False	0.0018672199170124482	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37676	P37676		yiaO		741099.0	839900.0	12113.3	598055.0	30431.1	35500.6	3	0.00934543811546263	-4.803251930632846	False	0.0018931535269709546	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7R1	P0A7R1		rplI		325284000.0	322675000.0	340096000.0	326567000.0	336435000.0	333621000.0	0	0.00957782034536896	0.051799813413311184	False	0.0019190871369294607	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				1597750.0	2079220.0	12113.3	2113790.0	30431.1	808238.0	2	0.009585565398473255	-2.7668906111670757	False	0.0019450207468879668	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A746	P0A746		msrB		1177200.0	1181260.0	1382040.0	1184760.0	1414580.0	1465450.0	0	0.009657331379362007	0.26649324228709115	False	0.001970954356846473	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28249	P28249		asmA		1758240.0	1708630.0	1561850.0	1739130.0	1618210.0	1530570.0	0	0.009780812830658774	-0.1442552928604388	False	0.001996887966804979	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE45	P0AE45		ytfL		1078450.0	1049060.0	1181000.0	1026070.0	1187460.0	1191310.0	0	0.010071116071195742	0.1747934984018462	False	0.0020228215767634857	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
