protein	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	1754782.9084868256	1712676.9872986844	1593541.0835308726	2909098.181896049	2888526.858348756	2868505.283883197	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)			0	0.0009482899406116703	-0.7759651789853215	False	0.0006652474720596061	False	True	Human	True	False	False	False	msfragger	directlfq	min	0.5
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	4405441.178498287	4509234.384015082	4732817.262277175	7317879.793507716	7231130.659875303	7857798.122396894	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)			0	0.001044227497086114	-0.7153012403954895	False	0.0006918573709419905	False	True	Human	True	False	False	False	msfragger	directlfq	min	0.5
P25522	24132108.269149315	24237878.66952748	23884201.359539807	25162063.7034011	25429116.385211498	25148338.771203738	P25522	P25522		mnmE	0	0.0012151979151318586	-0.06796503890175536	False	0.0007184672698243747	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P69503	60795879.98271082	57340113.03538997	59174562.7788496	68285778.85604113	69405963.30138256	71295713.12401326	P69503	P69503		apt	0	0.0014554661566132689	-0.23713791893949726	False	0.000745077168706759	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P30864	63103.1433771473	34125.0	30681.02645179974	1604299.9715547613	1387475.064656042	1494416.3689800545	P30864	P30864		yafC	3	0.0014574573483977019	-5.132299574832088	False	0.0007716870675891432	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AD33	54608506.4340509	53611301.20064313	53830624.38097063	49420031.56819732	49306213.8772872	47983073.25553832	P0AD33	P0AD33		yfcZ	0	0.0014711467175263658	0.14348235558238065	False	0.0007982969664715274	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P11557	22288551.70470121	22767033.049792554	22394154.79752105	20928223.14131602	21125681.74219092	20778101.892404795	P11557	P11557		damX	0	0.0015848163247464732	0.10231321371416625	False	0.0008249068653539117	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A817	39248567.4748249	40031706.13924565	39095014.91827754	42793628.60717172	42623094.32905287	41931344.634343125	P0A817	P0A817		metK	0	0.0016424045488381564	-0.10540912558215489	False	0.000851516764236296	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	5439788.905664271	4741122.1286477065	5435437.913074864	7649208.831893617	7796697.877078486	7157524.939701613	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)			0	0.0017355288871258327	-0.5334846235533685	False	0.0008781266631186802	False	True	Human	True	False	False	False	msfragger	directlfq	min	0.5
P07813	127588439.14986116	127060809.04460353	126192960.71149482	122828128.07723536	122055522.4029542	122814027.37150596	P07813	P07813		leuS	0	0.0017367562937120184	0.05067331660811391	False	0.0009047365620010645	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEM6	8527147.729530286	8856034.507346997	8851303.39007209	7390172.950522239	7574836.51222119	7418567.299518838	P0AEM6	P0AEM6		fliA	0	0.0017929997728408126	0.2290239148834171	False	0.0009313464608834486	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P13016	6954928.933417416	6993069.676115462	7186417.95612659	6414893.989610442	6382266.798889555	6232437.837869083	P13016	P13016		ampD	0	0.001906302456691488	0.15134915353274378	False	0.0009579563597658329	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	5682856.911861112	6199420.279841287	6354676.119223561	8201155.976278905	8408099.48149641	7992849.40203141	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)			0	0.0021154585095687784	-0.4319170210583091	False	0.000984566258648217	False	False	Human	True	False	False	False	msfragger	directlfq	min	0.5
P76223	9646060.578440191	9984798.839936642	9776112.778193468	8688888.425679203	8686708.149971943	8295368.446919522	P76223	P76223		ynjB	0	0.0021429150972555756	0.19602071826422957	False	0.0010111761575306015	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P39199	14370479.951425074	14506836.52884475	14937984.133239424	12749734.953209622	12948067.71802768	13271265.77789178	P39199	P39199		prmB	0	0.002234714118264189	0.16910531267668058	False	0.0010377860564129858	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	2312511.910637482	2411995.141307611	2444984.9556962126	3346462.8057037126	3537784.3551375377	3661306.849723666	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)			0	0.0022844429492876257	-0.5566920831848521	False	0.0010643959552953698	False	True	Human	True	False	False	False	msfragger	directlfq	min	0.5
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	1031257.5905777258	689662.0729282881	693686.548553701	1757020.6884540496	2019748.1175695783	1810635.8070669568	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)			0	0.0023960051880668938	-1.210390371945434	False	0.0010910058541777543	False	True	Human	True	False	False	False	msfragger	directlfq	min	0.5
P60546	27726681.66404628	27267102.847875275	27312061.56588008	24985960.099842243	24638665.58110024	25477490.218958225	P60546	P60546		gmk	0	0.002460024318509531	0.1321413527678754	False	0.0011176157530601385	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77488	13296407.71676353	13264746.869615436	13359908.304563006	12957965.23657523	12843380.310438365	12973191.26239909	P77488	P77488		dxs	0	0.0024952744539428495	0.04204058537359424	False	0.0011442256519425226	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADA1	2742893.789987496	2799216.520785537	2854766.735268305	2264657.768125609	2150676.936908118	2341765.139907701	P0ADA1	P0ADA1		tesA	0	0.002605139346163698	0.3134486896894432	False	0.001170835550824907	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P27303	9036336.996255193	8663139.027846454	8940437.818245398	9808403.689981207	10036272.89896014	9980136.673009466	P27303	P27303		emrA	0	0.002709541456990775	-0.16292368848338404	False	0.001197445449707291	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P36999	2692362.6049781977	2680025.043586311	2757276.442367773	2478523.6018859274	2373552.9139277698	2385686.637664014	P36999	P36999		rlmA	0	0.002713492898125197	0.167651844771358	False	0.0012240553485896755	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADS9	4877348.860152534	4911817.575046309	4844206.93373665	4413741.995282644	4502766.886665166	4541389.445556405	P0ADS9	P0ADS9		yggN	0	0.0027206575114111934	0.12080925918502171	False	0.0012506652474720598	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P60785	44777629.8117753	44462139.15359347	45327458.026484765	47224691.17776536	46880106.78221745	47823058.79664498	P60785	P60785		lepA	0	0.002862224913591463	-0.07683068744822684	False	0.001277275146354444	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	2929481.0610803985	2832197.933289757	3048007.1585061634	4422432.42834416	4727285.668789785	4253736.0716967	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)			0	0.0028669079403460976	-0.6054423129064491	False	0.0013038850452368282	False	True	Human	True	False	False	False	msfragger	directlfq	min	0.5
P0A7W7	94348348.00233708	93658758.6810398	93069558.50438336	106264854.10698238	106202128.9353637	103332432.87412211	P0A7W7	P0A7W7		rpsH	0	0.003005738199026061	-0.16804481584618838	False	0.0013304949441192123	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P15043	713055.1933410156	739380.9374999992	699253.7514121775	593600.5546609527	595139.2877454015	546318.3481143621	P15043	P15043		recQ	0	0.003020095361151363	0.31048611196862586	False	0.0013571048430015967	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0C960	63103.1433771473	34125.0	30681.02645179974	143554.28739830837	142795.44193073292	157647.16023732815	P0C960	P0C960		emtA	3	0.0032918295889770898	-1.7954298748005868	False	0.001383714741883981	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	1089960.3765742069	1018761.982295664	1126517.255127088	2156549.314285735	1908312.9805835655	1921509.6233687373	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)			0	0.003292295452643896	-0.8878093450482857	False	0.0014103246407663652	False	True	Human	True	False	False	False	msfragger	directlfq	min	0.5
P0AFD1	9920115.509460596	9781198.515125563	10041552.68586439	8860263.618650552	8917639.797451904	8508894.468281914	P0AFD1	P0AFD1		nuoE	0	0.003365755753473739	0.17820529420070508	False	0.0014369345396487495	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P07330	2872671.790176461	2909971.6461260403	2969853.845893624	2512376.855675211	2597593.661604501	2649111.763552114	P07330	P07330		cheB	0	0.003571593238944316	0.1738086834743302	False	0.0014635444385311335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77625	22453458.655008607	22566124.567368098	22581268.934757862	22095540.27813669	22219279.072991837	22222655.377780624	P77625	P77625		yfbT	0	0.003665688015847217	0.02287431961398768	False	0.001490154337413518	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	1018105.547859594	814995.3012572002	788926.6550342806	1849252.5838825104	1822365.6636785727	1879283.218286061	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)			0	0.0038841115600844003	-1.082039265015662	False	0.0015167642362959022	False	True	Human	True	False	False	False	msfragger	directlfq	min	0.5
P08660	11351027.84700796	11480868.141670918	11527057.498974023	12655176.02706047	12593049.75173596	13000266.941633338	P08660	P08660		lysC	0	0.003971549318018582	-0.1547168006099668	False	0.0015433741351782865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76938	4876472.982218735	4631378.014635137	4659760.490218164	3968557.937105696	4220126.625235892	4070704.989549366	P76938	P76938		epmC	0	0.003980896770532631	0.2087094124951434	False	0.0015699840340606707	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A780	30269893.079443373	29358462.344068985	29987674.4677362	32570531.158968296	33025429.065474205	33948532.29739897	P0A780	P0A780		nusB	0	0.003995158145747228	-0.15158468384876075	False	0.0015965939329430547	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P21893	2239245.0576373786	2256304.375908183	2354402.196633629	1974082.8966020872	1989876.916774958	1927971.5521003152	P21893	P21893		recJ	0	0.004222889969063707	0.21735317609187343	False	0.0016232038318254392	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P10903	2531687.146387996	2496647.499999999	2591393.18819448	2281189.69090088	2351182.3977322946	2338732.766955964	P10903	P10903		narK	0	0.004241501180271558	0.12835213967955084	False	0.0016498137307078234	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P75823	11046391.389980268	11254485.337199958	11031061.982045611	12541643.515378289	12173401.266996164	12113645.746854007	P75823	P75823		ltaE	0	0.004246726641201641	-0.14392486969730095	False	0.0016764236295902077	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P25746	12821484.111315094	12526638.093087869	12371096.146004016	14735726.97820464	14456943.35425291	13978671.05146113	P25746	P25746		hflD	0	0.004396279357694686	-0.1947741401389283	False	0.001703033528472592	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P52647	11780834.71497378	11808175.651597109	11574748.156594845	11217929.832213849	11048048.721389126	11192680.23899158	P52647	P52647		ydbK	0	0.004552793488828032	0.0717096676533604	False	0.001729643427354976	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	3995555.941932951	3759121.51104025	4100082.428887656	6565803.259703641	5991938.195248299	6859889.059023637	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)			0	0.004645931768705122	-0.7119007216150178	False	0.0017562533262373604	False	True	Human	True	False	False	False	msfragger	directlfq	min	0.5
P14294	927993.0718413754	1223293.8710909544	771310.9700152635	2140195.479404986	2311718.588456692	2122929.7354484173	P14294	P14294		topB	0	0.004661215340656816	-1.1697052623457036	False	0.0017828632251197447	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADZ7	34932370.647380695	35549227.11834503	35213469.82302905	30599984.120828506	32040209.002006005	31241166.346901115	P0ADZ7	P0ADZ7		yajC	0	0.0047025192693423154	0.170997414478663	False	0.001809473124002129	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P32710	729352.6726095943	850304.625000001	865305.2126865989	1078455.1520779124	1182662.303233812	1162862.9931821858	P32710	P32710		nrfE	0	0.0047586435090498395	-0.4858621198717452	False	0.0018360830228845132	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76594	2098070.891685223	2045640.374999998	1991886.234949712	1699435.4187762374	1824838.7723008	1782141.914182472	P76594	P76594		yfiQ	0	0.0049418039220869014	0.20946603475320658	False	0.0018626929217668972	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AFX4	400619.8150377755	341443.93750000023	319961.36004186043	520502.7253189609	568526.097346419	521586.161763949	P0AFX4	P0AFX4		rsd	0	0.005138466338987188	-0.6007937803258198	False	0.0018893028206492816	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
