Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A9J8	P0A9J8		pheA		2051920.0	2063030.0	1892590.0	1828780.0	1891030.0	2019750.0	0	0.004123190517760148	0.12837496013783806	False	0.001238798102266737	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				2594120.0	2771640.0	1371230.0	1536460.0	1335690.0	2318290.0	0	0.005187064867058925	0.8566530270655601	False	0.0012651555086979442	False	False	Human	True	False	False	False	msfragger	manual	min	1.0
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				2773450.0	2758350.0	1455050.0	986632.0	1112700.0	2651230.0	0	0.005270864996625861	1.2030364006113563	False	0.0012915129151291514	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				3186050.0	3026470.0	1042350.0	991866.0	1031480.0	3594560.0	0	0.0053159268866209055	1.6776090026535642	False	0.0013178703215603585	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				1542240.0	1590420.0	472981.0	503953.0	485887.0	1339220.0	0	0.005332132233734485	1.6121282318987529	False	0.0013442277279915658	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P69931	P69931		hda		818065.0	786533.0	895497.0	879520.0	924973.0	767265.0	0	0.005528599674623278	-0.1869333824520883	False	0.001370585134422773	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				1688750.0	1663440.0	557753.0	727380.0	877882.0	1750550.0	0	0.005683994124083779	1.2382284638444616	False	0.00139694254085398	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P18390	P18390		yjjA		1495340.0	1511460.0	1590500.0	1588170.0	1561000.0	1509540.0	0	0.005757033165771827	-0.06963251538069266	False	0.0014232999472851872	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P30870	P30870		glnE		1151710.0	1130550.0	1000880.0	1042660.0	1045630.0	1119670.0	0	0.006065614722559016	0.13913418956515208	False	0.0014496573537163943	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P14081	P14081		selB		4140740.0	4106310.0	4405970.0	4511000.0	4385140.0	4225860.0	0	0.0064758077827102856	-0.09285701296128258	False	0.0014760147601476016	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A6J1	P0A6J1		cysC		1352390.0	1364790.0	1309750.0	1276060.0	1290170.0	1389840.0	0	0.006632285311173571	0.08353084635488878	False	0.0015023721665788088	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0ABF6	P0ABF6		cdd		6508170.0	6561680.0	6756640.0	6685580.0	6668290.0	6494580.0	0	0.007094987535070877	-0.03971659002776691	False	0.001528729573010016	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AEX9	P0AEX9		malE		7016700.0	7028260.0	6600880.0	6578810.0	6459990.0	7259070.0	0	0.007695585424312617	0.117354942014801	False	0.001555086979441223	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A823	P0A823		sfsA		702700.0	681607.0	769654.0	758986.0	745025.0	663482.0	0	0.008085674925289464	-0.15095263370111558	False	0.0015814443858724301	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P75915	P75915		ycdY		6097210.0	6130180.0	6514610.0	6444620.0	6329800.0	5954070.0	0	0.008413735011687887	-0.08531254058926535	False	0.0016078017923036375	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A7Q1	P0A7Q1		rpmI		11458600.0	12288800.0	16486400.0	15838200.0	16451900.0	13242000.0	0	0.008678287015089658	-0.3990743411232754	False	0.0016341591987348446	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A9M2	P0A9M2		hpt		5926940.0	5844750.0	5694150.0	5602590.0	5700450.0	5840340.0	0	0.008683589919852321	0.051264949200856245	False	0.001660516605166052	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				3373000.0	3284440.0	1734400.0	1712240.0	1493400.0	2753000.0	0	0.008734657668745163	0.9297394565144963	False	0.0016868740115972588	False	False	Human	True	False	False	False	msfragger	manual	min	1.0
P0AFC0	P0AFC0		nudB		1263150.0	1284640.0	1081670.0	1087190.0	1155810.0	1366380.0	0	0.009111599238924354	0.23549526763419748	False	0.001713231418028466	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AB38	P0AB38		lpoB		4747210.0	4552500.0	5101940.0	5393410.0	5194840.0	4375140.0	0	0.009176787137964538	-0.19833781457212285	False	0.0017395888244596733	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				4245610.0	4214190.0	1466580.0	1314870.0	1539040.0	3388320.0	0	0.009301364693707324	1.4553913104591312	False	0.0017659462308908804	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P0AEN8	P0AEN8		fucU		5321090.0	5387010.0	5202940.0	5150880.0	5173040.0	5423050.0	0	0.009544828417078838	0.055083190096136436	False	0.0017923036373220878	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0C0S1	P0C0S1		mscS		9105640.0	9112990.0	8413070.0	8240700.0	8478660.0	9515480.0	0	0.010643373786041301	0.14211126046811837	False	0.0018186610437532947	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P64499	P64499		yebO		3499040.0	3654620.0	3895950.0	3883900.0	3781510.0	3595120.0	0	0.010685369071747119	-0.10513819527192567	False	0.0018450184501845018	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AFX4	P0AFX4		rsd		525893.0	565456.0	391527.0	405238.0	382765.0	606534.0	0	0.012661121995994446	0.5255249348037921	False	0.0018713758566157091	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AGG4	P0AGG4		trxC		4335280.0	4258110.0	4856100.0	4734400.0	4630590.0	4286480.0	0	0.013117395550673632	-0.14291401503185777	False	0.0018977332630469163	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A903	P0A903		bamC		20015000.0	19855100.0	20609000.0	20395500.0	20278900.0	19668500.0	0	0.013962749937973426	-0.041671041915968175	False	0.0019240906694781236	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P45577	P45577		proQ		12668500.0	12794500.0	12883100.0	12936500.0	12999000.0	12673200.0	0	0.014019017553383988	-0.025586991372231794	False	0.0019504480759093307	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A6X7	P0A6X7		ihfA		52512600.0	51533000.0	46372700.0	47690400.0	43893400.0	53386200.0	0	0.01487605741582576	0.19051355071962203	False	0.0019768054823405376	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AE12	P0AE12		amn		1126110.0	1107480.0	1074100.0	1085640.0	1094660.0	1125830.0	0	0.015060308637347785	0.045820590555314004	False	0.002003162888771745	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P69797	P69797		manX		13399600.0	13229400.0	13708300.0	13612600.0	13619600.0	13391000.0	0	0.01521176246127221	-0.032807554636857895	False	0.002029520295202952	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AFX0	P0AFX0		hpf		959832.0	895024.0	635585.0	615904.0	591252.0	816238.0	0	0.01527462748659261	0.535577435300116	False	0.0020558777016341594	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				3041000.0	3094010.0	1092680.0	1060810.0	1037460.0	2385680.0	0	0.01567639726421022	1.416984260947312	False	0.0020822351080653665	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
