Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				4835130.0	15157300.0	14662700.0	4166000.0	4398170.0	15277200.0	0	2.6616953911247288e-06	1.750880228001967	True	0.0002891692954784438	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				2122180.0	6990220.0	6850020.0	1982300.0	1885370.0	6934600.0	0	4.208875548977436e-06	1.7942455858584228	True	0.0003154574132492114	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				573042.0	2498100.0	2470850.0	516618.0	607959.0	2596080.0	0	5.870893733327357e-06	2.1558330953176683	True	0.000341745531019979	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				3013840.0	14203900.0	13918200.0	3131670.0	3037150.0	14186400.0	0	7.638520780995875e-06	2.203963503464274	True	0.00036803364879074664	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				3981080.0	16257800.0	16176700.0	3937270.0	3612100.0	16095300.0	0	9.083246693634099e-06	2.0734220962207512	True	0.0003943217665615142	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				1510560.0	6511450.0	6206640.0	1641870.0	1698790.0	6425860.0	0	9.833143647128691e-06	1.9804690224674661	True	0.00042060988433228184	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				2028340.0	8963370.0	8984890.0	1980890.0	1929050.0	9184620.0	0	1.0082848352626271e-05	2.1919251640077486	True	0.0004468980021030495	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
Q47083	Q47083		cbl		468555.0	27644.1	60662.2	455653.0	495253.0	28813.3	3	1.126256036163948e-05	-3.5992887746448443	True	0.00047318611987381704	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				1908790.0	7528210.0	7423170.0	1844820.0	1955780.0	7666850.0	0	1.1472561151988683e-05	1.9860775158008832	True	0.0004994742376445846	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				1342140.0	5606630.0	5967430.0	1398160.0	1646860.0	5644600.0	0	1.203662536559691e-05	1.972613645290968	True	0.0005257623554153522	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				1202160.0	5191080.0	5009860.0	1156050.0	1129920.0	5124600.0	0	2.3803821442653782e-05	2.1354121942081123	True	0.0005520504731861198	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				1344410.0	6203890.0	6507770.0	1509200.0	1486350.0	6212560.0	0	2.7611662043147558e-05	2.124480186849956	False	0.0005783385909568876	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				3330610.0	12095200.0	11633800.0	3404460.0	3027980.0	12350700.0	0	3.366132829653127e-05	1.8857835180704285	False	0.0006046267087276552	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				1502330.0	7104440.0	6883570.0	1531400.0	1460840.0	7054320.0	0	4.1205967647229735e-05	2.2270394585386226	False	0.0006309148264984228	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				2792900.0	9927090.0	9314310.0	2869150.0	2540030.0	9840490.0	0	6.44404727217397e-05	1.826059311115396	False	0.0006572029442691904	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				2660510.0	11847800.0	11401400.0	2794600.0	2730070.0	11640300.0	0	6.581512029865804e-05	2.0917068740608555	False	0.000683491062039958	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				2053550.0	8932230.0	8681780.0	2144640.0	2179610.0	9063200.0	0	6.903971434381869e-05	2.064477029836419	False	0.0007097791798107256	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				4877860.0	22090500.0	21463900.0	4910170.0	5196190.0	22495200.0	0	7.983014079269655e-05	2.140105837798643	False	0.0007360672975814933	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				3159960.0	13893300.0	13510200.0	3113090.0	3142980.0	13734300.0	0	8.852106306099122e-05	2.127273820328846	False	0.0007623554153522609	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				2529270.0	10627000.0	10967100.0	2558320.0	2485440.0	10668500.0	0	9.961384501911045e-05	2.0909201590881925	False	0.0007886435331230284	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P42628	P42628		yhaO		11350400.0	9713710.0	9844960.0	11190900.0	11172700.0	9596460.0	0	0.0001105544927733079	-0.20959805051814065	False	0.0008149316508937961	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				123331.0	1091350.0	1124140.0	91373.6	185554.0	1129820.0	1	0.00012977144252047322	3.0631356012606314	False	0.0008412197686645637	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				3963080.0	11622500.0	11495100.0	3200700.0	3379770.0	11275400.0	0	0.00013313583089060227	1.7057542610165581	False	0.0008675078864353313	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P0AFC0	P0AFC0		nudB		557808.0	470501.0	457765.0	543952.0	556874.0	469559.0	0	0.00014437630870052515	-0.24681181672507962	False	0.000893796004206099	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				2860890.0	13300200.0	13468500.0	2831870.0	2889460.0	12982900.0	0	0.0001561564678750073	2.211590140687523	False	0.0009200841219768665	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P0AC02	P0AC02		bamD		22892800.0	24025600.0	23877500.0	22977400.0	23077100.0	23879000.0	0	0.00020746306317343324	0.058130073698479515	False	0.0009463722397476341	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				820383.0	2076920.0	1976590.0	814695.0	1006640.0	2126340.0	0	0.00021614355253804244	1.2260953518713564	False	0.0009726603575184017	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P07118	P07118		valS		24807300.0	25350100.0	25279800.0	24787200.0	24772400.0	25327500.0	0	0.00022455780189504522	0.030529888944990282	False	0.0009989484752891693	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				1027830.0	3370030.0	3305920.0	963325.0	1106480.0	3085470.0	0	0.0002309129617122965	1.6559238740776703	False	0.001025236593059937	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				1608870.0	8566750.0	8390680.0	1771220.0	1684860.0	8008890.0	0	0.0002565583289445326	2.3013632534812833	False	0.0010515247108307045	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P0AAN3	P0AAN3		hypB		3679620.0	3921130.0	3962190.0	3657070.0	3689810.0	3915310.0	0	0.0003183198104228348	0.09764442305253233	False	0.0010778128286014722	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0AEC0	P0AEC0		yoaE		317249.0	359074.0	359650.0	319697.0	317287.0	354272.0	0	0.000321368559392551	0.1692312132533401	False	0.0011041009463722397	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				2981790.0	13788000.0	13107900.0	2999320.0	3038570.0	13464600.0	0	0.00032301992847833715	2.161795891566402	False	0.0011303890641430074	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P0A825	P0A825		glyA		35610500.0	34146500.0	34461000.0	35917200.0	35823700.0	34402900.0	0	0.000408337006257605	-0.059551005680192746	False	0.0011566771819137751	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P21165	P21165		pepQ		11087400.0	11632300.0	11668800.0	11185400.0	11133000.0	11756400.0	0	0.0004135689523775187	0.06962451030717808	False	0.0011829652996845426	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0AG67	P0AG67		rpsA		339487000.0	319865000.0	323819000.0	338303000.0	341392000.0	322762000.0	0	0.00042635310756243035	-0.07665067370398664	False	0.0012092534174553103	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				3986230.0	13192500.0	13140700.0	3953770.0	4020330.0	13796400.0	0	0.00045594962535454905	1.746409580041707	False	0.0012355415352260778	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P0A8P3	P0A8P3		yggX		21780100.0	23432900.0	23316300.0	21507600.0	21611900.0	23401400.0	0	0.00045962634137153795	0.11224585691409156	False	0.0012618296529968455	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0C018	P0C018		rplR		63784000.0	42242300.0	46580500.0	68008800.0	64901900.0	46813200.0	0	0.0005438687068798665	-0.5362179402497042	False	0.0012881177707676132	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P40120	P40120		mdoD		4223200.0	4579920.0	4518680.0	4257080.0	4222780.0	4577510.0	0	0.0005798057609908731	0.10648186673530956	False	0.0013144058885383807	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				826190.0	2795490.0	2856840.0	1012800.0	1032680.0	2815400.0	0	0.000609081936643352	1.5600852982925668	False	0.0013406940063091484	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				3004910.0	13057900.0	13444800.0	3109810.0	3023510.0	12484700.0	0	0.0006803404255790775	2.0930212879006564	False	0.001366982124079916	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P0AA04	P0AA04		ptsH		51440600.0	44339000.0	43124100.0	50590000.0	50812400.0	44589900.0	0	0.0007056294315450195	-0.21093340304038044	False	0.0013932702418506836	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0A7U3	P0A7U3		rpsS		175053000.0	156309000.0	159833000.0	176701000.0	180412000.0	155614000.0	0	0.0007226378901431575	-0.17383547297920418	False	0.0014195583596214511	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0A9K3	P0A9K3		ybeZ		6537080.0	6202080.0	6182440.0	6475720.0	6547150.0	6230210.0	0	0.0007307927870159571	-0.07145799184899299	False	0.0014458464773922186	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P61889	P61889		mdh		26071300.0	24452200.0	24527300.0	25998700.0	26066000.0	24680900.0	0	0.000753974669319826	-0.08509817026113017	False	0.0014721345951629865	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P62707	P62707		gpmA		43170000.0	45035700.0	45272800.0	42628900.0	42536800.0	45546200.0	0	0.0007747930311601713	0.08214192720482935	False	0.001498422712933754	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P52614	P52614		fliK		652515.0	1161160.0	1153370.0	692770.0	702624.0	1250220.0	0	0.0008061697257300998	0.7996492925730744	False	0.0015247108307045217	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0A972	P0A972		cspE		135708000.0	105368000.0	104620000.0	136177000.0	135980000.0	107765000.0	0	0.0008087183614997609	-0.3601859646693818	False	0.0015509989484752892	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0ABD5	P0ABD5		accA		16371600.0	17153000.0	16981500.0	16314900.0	16147300.0	17166800.0	0	0.000849068073926368	0.07111533929789929	False	0.0015772870662460567	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				1645770.0	5540990.0	5001850.0	1492900.0	1535040.0	5209580.0	0	0.0008698865555128487	1.7529333588952842	False	0.0016035751840168244	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P76014	P76014		dhaL		4863070.0	3643410.0	3791950.0	4633660.0	4861870.0	3458950.0	0	0.0009091442161934316	-0.39834026450284693	False	0.0016298633017875922	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0A879	P0A879		trpB		583054.0	510743.0	515439.0	599962.0	577687.0	496804.0	0	0.0009495576248222724	-0.2092488921502947	False	0.0016561514195583599	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				1625070.0	5811900.0	5924490.0	1421540.0	1717180.0	6575180.0	0	0.0010013461430284424	1.94257376838794	False	0.0016824395373291274	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P18355	P18355				2172210.0	1843030.0	1892540.0	2258910.0	2285040.0	1797240.0	0	0.0010293993352171495	-0.2796242185839984	False	0.0017087276550998948	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0ACY9	P0ACY9		yebG		645008.0	940646.0	928406.0	708640.0	670265.0	905712.0	0	0.0010743690233017949	0.45521779655840455	False	0.0017350157728706626	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2360610.0	10626100.0	11097600.0	2327420.0	2293590.0	11662200.0	0	0.0011091402709595911	2.2576051919613698	False	0.00176130389064143	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P0A7R9	P0A7R9		rpsK		132789000.0	121480000.0	118379000.0	132124000.0	131094000.0	120360000.0	0	0.0012132261781517763	-0.1366516530668612	False	0.001787592008412198	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				4642310.0	16967800.0	18583500.0	4824140.0	4642250.0	17132700.0	0	0.0013978027585949183	1.9007798238335325	False	0.0018138801261829655	True	True	Human	True	False	False	True	msfragger	manual	min	1.160964047443681
P39199	P39199		prmB		7022600.0	7776470.0	7901690.0	6910020.0	6740430.0	7640870.0	0	0.0014162122067782393	0.17375652551703571	False	0.001840168243953733	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0AB14	P0AB14		yccJ		2872880.0	3127380.0	3144400.0	2893670.0	2799130.0	3213930.0	0	0.0014557182256539172	0.14718798110770562	False	0.0018664563617245007	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P78055	P78055		fsaA		54869.6	514533.0	564172.0	91373.6	32483.3	445742.0	3	0.0014783652230836812	3.092460527929406	False	0.0018927444794952682	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0ABU2	P0ABU2		ychF		17471800.0	16521700.0	16376900.0	17548100.0	17259100.0	16578900.0	0	0.0014848270761916474	-0.07945893969021786	False	0.0019190325972660359	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P69228	P69228		baeR		2590360.0	2768500.0	2728760.0	2577880.0	2535400.0	2729750.0	0	0.0014858277780519448	0.09482791116719674	False	0.0019453207150368034	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P0AG27	P0AG27		yibN		17856800.0	17486500.0	17365200.0	18000500.0	17857700.0	17369600.0	0	0.001505177325776692	-0.040686646749740485	False	0.001971608832807571	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
P64559	P64559		cptB		631845.0	828508.0	818722.0	667433.0	653201.0	817984.0	0	0.0016897155947946572	0.3364058578752978	False	0.0019978969505783386	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.160964047443681
