Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				2888850.0	2884170.0	60554.3	2887320.0	54842.0	57768.5	3	4.227724093620665e-12	-5.644206063679019	True	2.6497085320614733e-05	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				3996810.0	4025690.0	60554.3	4026510.0	54842.0	57768.5	3	3.4142169568878764e-06	-6.1206251062332875	True	5.299417064122947e-05	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				1007790.0	1015640.0	60554.3	994716.0	54842.0	57768.5	3	1.2690123707237671e-05	-4.123444994812934	True	7.949125596184421e-05	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				951803.0	946215.0	60554.3	969729.0	54842.0	57768.5	3	2.6982664961473624e-05	-4.049700149627124	False	0.00010598834128245893	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				1339090.0	1336060.0	60554.3	1309000.0	54842.0	57768.5	3	3.5433557570543736e-05	-4.524054362953049	False	0.00013248542660307367	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				4099670.0	4064650.0	60554.3	4008370.0	54842.0	57768.5	3	4.1494781530349754e-05	-6.135358512512272	False	0.00015898251192368842	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				968665.0	991600.0	60554.3	996676.0	54842.0	57768.5	3	4.988242802321702e-05	-4.0938878558072505	False	0.00018547959724430314	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P69783	P69783		crr		161000000.0	159109000.0	144471000.0	160514000.0	144334000.0	145617000.0	0	5.3449906503011615e-05	-0.14580852369143157	False	0.00021197668256491787	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				3031330.0	2956440.0	896442.0	3108710.0	833587.0	865237.0	0	6.295139947783409e-05	-1.809425969690514	False	0.0002384737678855326	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P30847	P30847		baeS		401744.0	368097.0	97568.1	390533.0	54842.0	57768.5	2	9.741891232123521e-05	-2.4649021858404643	False	0.00026497085320614734	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A6Y8	P0A6Y8		dnaK		46265300.0	46449700.0	44554500.0	46221300.0	44803200.0	44740600.0	0	9.749040102620564e-05	-0.051132634746903355	False	0.00029146793852676206	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2379890.0	2291760.0	60554.3	2357760.0	54842.0	57768.5	3	0.00012693208486924294	-5.343186002779714	False	0.00031796502384737684	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A7R9	P0A7R9		rpsK		116603000.0	116971000.0	108653000.0	115808000.0	109171000.0	109440000.0	0	0.00014573524941192037	-0.0943503727597825	False	0.0003444621091679915	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AA43	P0AA43		rsuA		5147190.0	5219620.0	4814840.0	5180280.0	4752080.0	4807030.0	0	0.00017342480627112738	-0.11318799890133009	False	0.0003709591944886063	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				2957360.0	2998030.0	60554.3	2863480.0	54842.0	57768.5	3	0.0001866907495720616	-5.670376207094713	False	0.000397456279809221	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P09373	P09373		pflB		275395000.0	277830000.0	249703000.0	273176000.0	246897000.0	247543000.0	0	0.00020702363997851693	-0.15126211308033463	False	0.00042395336512983573	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				1738920.0	1773630.0	60554.3	1829410.0	54842.0	57768.5	3	0.00022225409885313666	-4.947151571506297	False	0.0004504504504504505	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				2648210.0	2754630.0	60554.3	2621620.0	54842.0	57768.5	3	0.0002358888430786493	-5.534186708655998	False	0.0004769475357710652	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				1407040.0	1462240.0	60554.3	1485580.0	54842.0	57768.5	3	0.000261700902755063	-4.6524087380546755	False	0.00050344462109168	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A7J3	P0A7J3		rplJ		541238000.0	532496000.0	486047000.0	531372000.0	487695000.0	478775000.0	0	0.0002799828855028951	-0.1441135262211942	False	0.0005299417064122947	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AEK4	P0AEK4		fabI		63123700.0	61972100.0	56391600.0	63071300.0	55105400.0	56403700.0	0	0.0003250734172330348	-0.1644061576168147	False	0.0005564387917329094	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A7W1	P0A7W1		rpsE		246504000.0	241311000.0	203489000.0	238853000.0	207856000.0	208192000.0	0	0.00042041855574188425	-0.23010593071450625	False	0.0005829358770535241	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P00957	P00957		alaS		15346300.0	15381000.0	14292000.0	15147500.0	14309600.0	14106600.0	0	0.00044190290496141064	-0.10318877350977064	False	0.000609432962374139	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A9X9	P0A9X9		cspA		26188200.0	26108400.0	29359500.0	26670200.0	29585300.0	30150600.0	0	0.0004979207495922233	0.17410471855374135	False	0.0006359300476947537	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				1238440.0	1337520.0	60554.3	1316150.0	54842.0	57768.5	3	0.0005696393675964968	-4.4903348828147225	False	0.0006624271330153683	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A6P9	P0A6P9		eno		115548000.0	115346000.0	105963000.0	113645000.0	107469000.0	105400000.0	0	0.000580487447663189	-0.11187086304025988	False	0.000688924218335983	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P05055	P05055		pnp		43691300.0	43264400.0	41174700.0	43184000.0	41083900.0	41467100.0	0	0.0006191695364717322	-0.07291592859543193	False	0.0007154213036565979	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P60422	P60422		rplB		155554000.0	154019000.0	145205000.0	156197000.0	144662000.0	145967000.0	0	0.0006235062640889514	-0.09583897187864326	False	0.0007419183889772126	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
Q47083	Q47083		cbl		438480.0	426923.0	60554.3	463996.0	54842.0	57768.5	3	0.0006350821715774324	-2.940556572017352	False	0.0007684154742978273	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P37095	P37095		pepB		13313600.0	13366600.0	12954200.0	13412000.0	12955200.0	12853400.0	0	0.0006386307711452475	-0.04864879896621238	False	0.000794912559618442	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A858	P0A858		tpiA		72986800.0	73902900.0	61111800.0	72737600.0	62506800.0	60079200.0	0	0.0006723965163346052	-0.2577230460676227	False	0.0008214096449390567	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A6M8	P0A6M8		fusA		139158000.0	139607000.0	132737000.0	139815000.0	133744000.0	132482000.0	0	0.0006802802059069474	-0.06924842392438026	False	0.0008479067302596715	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AG55	P0AG55		rplF		213528000.0	211455000.0	200682000.0	214459000.0	198737000.0	196820000.0	0	0.0006888410622931607	-0.10092276159599253	False	0.0008744038155802862	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A7V0	P0A7V0		rpsB		90019300.0	88377100.0	82335200.0	88593300.0	81841000.0	83411000.0	0	0.000773138200082627	-0.10884735566024974	False	0.000900900900900901	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P08622	P08622		dnaJ		5855130.0	5861610.0	6172530.0	5891700.0	6166660.0	6111660.0	0	0.0007786150434649564	0.06742017949896556	False	0.0009273979862215156	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				2686710.0	2745590.0	60554.3	2500870.0	54842.0	57768.5	3	0.0008075212540495382	-5.517679863080906	False	0.0009538950715421304	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P33232	P33232		lldD		2724280.0	2635070.0	1979500.0	2869350.0	1889810.0	1803840.0	0	0.0008275911559173113	-0.5365145165745084	False	0.000980392156862745	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A9K9	P0A9K9		slyD		67280800.0	64577400.0	56500200.0	65881100.0	54248900.0	56773700.0	0	0.0008419140210597155	-0.23924216920573027	False	0.00100688924218336	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A799	P0A799		pgk		248327000.0	246636000.0	234100000.0	245967000.0	234425000.0	233442000.0	0	0.0008537724480143895	-0.07793403917437497	False	0.0010333863275039747	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AF70	P0AF70		yjeI		11267600.0	11590900.0	8388130.0	11146900.0	7660860.0	8296320.0	0	0.0008561435087717644	-0.482119990865478	False	0.0010598834128245894	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P18355	P18355				2095980.0	2112790.0	2617270.0	2159320.0	2515030.0	2530310.0	0	0.000913583160148723	0.26697515386244125	False	0.0010863804981452042	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P62399	P62399		rplE		308117000.0	296091000.0	255234000.0	302761000.0	263801000.0	260824000.0	0	0.0009318919965083309	-0.2178399350713795	False	0.0011128775834658188	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P38521	P38521		yggL		563692.0	582270.0	824947.0	622144.0	808127.0	768228.0	0	0.0009376866497146497	0.4416120871144949	False	0.0011393746687864334	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P45795	P45795		yrdB		3158930.0	3102030.0	1525670.0	3553780.0	1308210.0	1627540.0	0	0.000950389132430237	-1.1374470796608904	False	0.0011658717541070483	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A7U3	P0A7U3		rpsS		151905000.0	154809000.0	141318000.0	156268000.0	137410000.0	137990000.0	0	0.0009637335068717216	-0.15188468676432035	False	0.0011923688394276629	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AG86	P0AG86		secB		23939900.0	23976800.0	20554300.0	24634000.0	20487500.0	20832300.0	0	0.0009919539624585092	-0.22965389882246534	False	0.001218865924748278	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0ACG1	P0ACG1		stpA		15283900.0	15100400.0	14031600.0	15213600.0	13998900.0	13979700.0	0	0.0010091079608589282	-0.11822772880775788	False	0.0012453630100688925	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				1480700.0	1331440.0	60554.3	1371380.0	54842.0	57768.5	3	0.0010968125138583068	-4.594499730375126	False	0.0012718600953895074	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A717	P0A717		prs		32566400.0	32127700.0	28444400.0	31736500.0	28832500.0	28570900.0	0	0.0011616578739594694	-0.16770986158518342	False	0.001298357180710122	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				2831850.0	2568580.0	60554.3	2864710.0	54842.0	57768.5	3	0.0012012692598398203	-5.576821655208368	False	0.0013248542660307366	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P21156	P21156		cysD		3081760.0	3013800.0	2504490.0	3141520.0	2491660.0	2641720.0	0	0.0012248562928394832	-0.274266498125078	False	0.0013513513513513514	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AE60	P0AE60		cedA		1324500.0	1355250.0	1185650.0	1308740.0	1186240.0	1144940.0	0	0.0012412540374649927	-0.18156706254359345	False	0.001377848436671966	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P76594	P76594		yfiQ		1903570.0	1854930.0	2340550.0	1874330.0	2279670.0	2240710.0	0	0.0012579437364668377	0.284544215770136	False	0.001404345521992581	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P52614	P52614		fliK		609381.0	673814.0	1339740.0	643072.0	1267550.0	1422110.0	0	0.0012845607886917453	1.0647573403561912	False	0.0014308426073131957	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P68206	P68206		yjbJ		2375720.0	2505360.0	1860320.0	2559780.0	1889870.0	2033560.0	0	0.0019485045764440598	-0.36346418104173295	False	0.0014573396926338103	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76049	P76049		ycjY		2239980.0	2195670.0	2421240.0	2186820.0	2362260.0	2373150.0	0	0.001964096550210251	0.11191502241093007	False	0.0014838367779544252	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC47	P0AC47		frdB		9554590.0	9389600.0	8671190.0	9465530.0	8459260.0	8721160.0	0	0.0019879170507316564	-0.13613048046053142	False	0.0015103338632750398	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07118	P07118		valS		24194900.0	23983700.0	23453200.0	23997000.0	23427700.0	23291800.0	0	0.0019880306913581535	-0.04060132238227136	False	0.0015368309485956546	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60546	P60546		gmk		6380250.0	6455540.0	6791350.0	6417050.0	6886120.0	6763590.0	0	0.002000504399292129	0.08639873673411108	False	0.0015633280339162692	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABP8	P0ABP8		deoD		53906900.0	52764700.0	48755800.0	53501500.0	48354700.0	48662800.0	0	0.002057125085230804	-0.13590537888371992	False	0.001589825119236884	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				2511900.0	2382760.0	60554.3	2262100.0	567619.0	57768.5	2	0.0021583291279822277	-3.383148521504246	False	0.0016163222045574989	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A7W7	P0A7W7		rpsH		39102000.0	38698500.0	31718400.0	38660700.0	33092000.0	32853300.0	0	0.0021603338804086123	-0.253955048507477	False	0.0016428192898781135	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABK2	P0ABK2		cydB		6732100.0	6641060.0	5052230.0	6570780.0	5402540.0	5350230.0	0	0.002173232712591454	-0.33556941245532285	False	0.0016693163751987283	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				785059.0	819253.0	336649.0	785698.0	315197.0	419183.0	0	0.0022999300589014253	-1.1580191104434245	False	0.001695813460519343	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P51025	P51025		frmB		3739520.0	3730370.0	2758080.0	3770420.0	2801800.0	2607680.0	0	0.002367782679973006	-0.4607047715943349	False	0.0017223105458399576	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				1618170.0	1632590.0	895753.0	1545420.0	822175.0	675222.0	0	0.002423665051992329	-1.002974977679031	False	0.0017488076311605724	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P16659	P16659		proS		11856700.0	11776700.0	11216600.0	11829800.0	11135000.0	11315200.0	0	0.0025671358234002875	-0.0749961220326972	False	0.0017753047164811872	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABA0	P0ABA0		atpF		24322400.0	24193200.0	23703900.0	24342900.0	23742300.0	23519500.0	0	0.0026444645621989623	-0.03797540112511213	False	0.001801801801801802	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45578	P45578		luxS		22402800.0	21885300.0	18726100.0	21637700.0	18543600.0	18540500.0	0	0.0026587963536880256	-0.24031435668823342	False	0.0018282988871224167	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6E1	P0A6E1		aroL		136038.0	131505.0	60554.3	159150.0	80358.9	57768.5	2	0.002708935472692456	-1.102739446762652	False	0.0018547959724430313	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31550	P31550		thiB		1580040.0	1602680.0	2021560.0	1551860.0	1918580.0	1924720.0	0	0.0027976640111718265	0.3088602188175399	False	0.001881293057763646	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09148	P09148		galT		2005130.0	2004300.0	2139470.0	1981150.0	2098320.0	2137570.0	0	0.002822217626048625	0.08981111991462236	False	0.0019077901430842607	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A972	P0A972		cspE		165493000.0	166223000.0	177644000.0	167787000.0	182199000.0	179831000.0	0	0.0028870869113287786	0.11159484110300424	False	0.0019342872284048756	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07649	P07649		truA		1749090.0	1658030.0	1969140.0	1753370.0	1979600.0	2038380.0	0	0.002923153374299171	0.21435412724971253	False	0.00196078431372549	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABX5	P0ABX5		flgG		1560230.0	1509390.0	1128170.0	1558850.0	1205490.0	1243590.0	0	0.0029867967320283085	-0.3716844248140592	False	0.001987281399046105	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42628	P42628		yhaO		10640600.0	10302900.0	11691000.0	10234300.0	11281200.0	11490600.0	0	0.0031948175039622634	0.14452079031050039	False	0.00201377848436672	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				1578960.0	1868490.0	60554.3	1876430.0	54842.0	57768.5	3	0.0032258091301829504	-4.9422604515714195	False	0.0020402755696873344	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P45464	P45464		lpoA		4512700.0	4564090.0	4783140.0	4586290.0	4771710.0	4804460.0	0	0.0032845998046950615	0.07170368595822092	False	0.0020667726550079495	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				769712.0	908535.0	60554.3	783981.0	54842.0	57768.5	3	0.003286037506717017	-3.82974675844586	False	0.002093269740328564	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P33913	P33913		yejA		51235.3	41605.5	238930.0	76548.1	284242.0	314676.0	3	0.0033593974148820346	2.306349199607169	False	0.0021197668256491787	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB67	P0AB67		pntB		2015380.0	2014400.0	1644290.0	1977260.0	1610690.0	1716930.0	0	0.00348014943011061	-0.27285408919076765	False	0.0021462639109697933	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAB6	P0AAB6		galF		12559300.0	12248400.0	11375400.0	12539600.0	10878200.0	10907800.0	0	0.0035290944146918026	-0.1714990325657703	False	0.0021727609962904084	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8Z7	P0A8Z7		yqiA		278539.0	237871.0	377638.0	283558.0	406570.0	371957.0	0	0.0036287629338073732	0.5313331079922264	False	0.002199258081611023	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07330	P07330		cheB		1345150.0	1333600.0	1547620.0	1357530.0	1546780.0	1495820.0	0	0.0036289736633272423	0.1855370419291866	False	0.0022257551669316376	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9A9	P0A9A9		fur		18181400.0	18031800.0	17431500.0	18089000.0	17659500.0	17555500.0	0	0.003692619590536969	-0.04467302616848069	False	0.0022522522522522522	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				3782420.0	3816440.0	60554.3	3838830.0	54842.0	722937.0	2	0.0037594424661454187	-3.7701279622205104	False	0.002278749337572867	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P77395	P77395		ybbN		2186590.0	2226730.0	2356020.0	2150220.0	2341990.0	2399290.0	0	0.003823153611174641	0.11279615739958339	False	0.002305246422893482	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9H1	P0A9H1		mug		1041780.0	1115400.0	1329960.0	1073070.0	1360680.0	1260230.0	0	0.0038885859315555505	0.2905245521485779	False	0.0023317435082140965	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9Q5	P0A9Q5		accD		31649900.0	31300900.0	30242000.0	31937900.0	29843400.0	30378700.0	0	0.004028817370103981	-0.06889090835918721	False	0.002358240593534711	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0CE47	P0CE47		tufA		1315010000.0	1318710000.0	1230190000.0	1305960000.0	1228170000.0	1253200000.0	0	0.00406505074823964	-0.08605276050280525	False	0.0023847376788553257	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69913	P69913		csrA		13480600.0	13260500.0	12455000.0	13544400.0	12695700.0	12284700.0	0	0.004070515774379781	-0.10585749169061334	False	0.0024112347641759404	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46829	Q46829		bglA		13783800.0	13670800.0	13983500.0	13770300.0	14071300.0	14021800.0	0	0.0040979357235544035	0.029502138260602846	False	0.002437731849496556	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7M6	P0A7M6		rpmC		26168900.0	25960700.0	23033000.0	25230300.0	23175300.0	22754700.0	0	0.004151475379830045	-0.1657633945855677	False	0.0024642289348171705	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				1766990.0	1424140.0	60554.3	1657090.0	54842.0	57768.5	3	0.004172277745576383	-4.807237564392005	False	0.002490726020137785	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AEK2	P0AEK2		fabG		91633900.0	89868100.0	82126400.0	89807000.0	81995300.0	82352500.0	0	0.004226692877377221	-0.13850026765615045	False	0.0025172231054583997	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
