protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	20038012.747454565	20019585.865114905	20069048.399717275	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)			3	6.383716560440464e-08	-8.471310006331453	True	2.6219192448872577e-05	True	True	Human	True	False	False	True	msfragger	directlfq	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	22010946.16518429	22289621.65795668	21839511.0548274	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)			3	3.4962692045602405e-05	-8.608830264122071	False	5.2438384897745154e-05	True	True	Human	True	False	False	True	msfragger	directlfq	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	64560.320582223394	8247145.617052435	7510337.595753977	82923042.19021335	82690950.30108905	88219335.66000652	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)			1	4.0159669305141874e-05	-4.0038736548968386	False	7.865757734661774e-05	True	True	Human	True	False	False	True	msfragger	directlfq	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	15270581.773423957	14891018.160327516	14993590.121376654	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)			3	5.591078962928712e-05	-8.058197316020193	False	0.00010487676979549031	True	True	Human	True	False	False	True	msfragger	directlfq	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	27598854.48766667	27878026.949152283	28580600.506331705	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)			3	0.00010874225408726215	-8.95468173728282	False	0.00013109596224436288	True	True	Human	True	False	False	True	msfragger	directlfq	min	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	857592.0153763066	445244.4637418645	424655.61476823984	4278667.297825634	4442372.322733696	4188366.615010916	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)			0	0.00015947067411608702	-2.9016716327853254	False	0.00015731515469323548	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	2717120.815211103	2865666.494773724	3745868.961690441	35675378.187281795	36034633.56913403	38430098.47549316	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)			0	0.00015971116916362204	-3.561526861460345	False	0.00018353434714210804	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	55759142.80630204	55205849.02907912	53347076.46287213	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)			3	0.00017764194443447705	-9.921672039351114	False	0.00020975353959098062	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	29835514.817782965	28565670.39199265	29607866.61898723	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)			3	0.00017791004568401848	-9.02095741221794	False	0.00023597273203985317	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	22634632.49284976	23046069.490877293	21916316.338541385	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)			3	0.0002151949211198405	-8.640265109252459	False	0.00026219192448872575	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P45578	55864497.53002605	60135272.08782058	58591690.73580867	77294496.31967412	75773703.61137356	79143050.35384578	P45578	P45578		luxS	0	0.0003667597701341357	-0.4114548749408873	False	0.00028841111693759836	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADE6	1702838.8330031217	1702720.8923400422	1731728.2778582675	1886203.5486358271	1928990.156068552	1900892.8953989071	P0ADE6	P0ADE6		ygaU	0	0.00037370205266418633	-0.1540208184245372	False	0.00031463030938647097	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	26576585.21348217	25734756.558588453	27550143.11819192	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)			3	0.000389350213622114	-8.880805394761992	False	0.00034084950183534347	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	44123540.39860579	45678693.80969398	42586718.23786388	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)			3	0.0004097933025503158	-9.610016330518606	False	0.00036706869428421607	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	8965248.333768385	8405272.57684337	8918468.484547514	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)			3	0.00042140687653708693	-7.2777641807954865	False	0.0003932878867330886	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	17673008.594338886	18879022.015874296	18810934.45123292	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)			3	0.00045109639981392665	-8.352226709175559	False	0.00041950707918196123	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	14098797.808191884	13035645.328186616	13857377.627252769	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)			3	0.0005576632243312322	-7.918641570683815	False	0.00044572627163083384	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	2719171.586801537	2647244.235530297	2881894.8859009584	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)			3	0.0006374044414226232	-5.605476082228398	False	0.00047194546407970634	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P68206	2909081.386352984	2872959.5379952644	2683316.932772802	4230280.794587385	3916143.486805574	4017147.550632434	P68206	P68206		yjbJ	0	0.0006428139662528616	-0.5229239765456599	False	0.000498164656528579	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A972	342575680.61899924	342540256.23971176	350222559.4718152	245950680.09319535	259109990.22372803	241194638.1702818	P0A972	P0A972		cspE	0	0.0006576667899006578	0.47236132927557906	False	0.0005243838489774515	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P18355	2555034.915424703	2646645.499999997	2676780.0534267705	1619242.2631507444	1831867.52543724	1752270.1905673612	P18355	P18355			0	0.0007698618771056693	0.5984646753536982	False	0.0005506030414263241	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	9102449.17050243	9979334.374562023	9871152.11412953	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)			3	0.0008246816049765034	-7.4170151345618525	False	0.0005768222338751967	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A7M6	101474144.56285948	100130573.79456726	98057053.01322512	124247925.75343488	118928586.31402113	123360538.93158844	P0A7M6	P0A7M6		rpmC	0	0.0008852568614140259	-0.29062399174673365	False	0.0006030414263240693	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60785	47977671.81450302	48163550.98541341	48270827.18720124	46580076.25856037	46943924.13663582	46894122.35861632	P60785	P60785		lepA	0	0.0010337039307332097	0.040461982278984364	False	0.0006292606187729419	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6A8	199523687.24097925	204331548.55744815	199310569.145871	184607368.41107184	181778727.8601173	180174549.62016493	P0A6A8	P0A6A8		acpP	0	0.0010566735902830437	0.14217305578978295	False	0.0006554798112218144	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A717	147979439.9400147	155514389.29708868	149221664.66212776	177413215.5329198	173653201.75867498	179279474.1541227	P0A717	P0A717		prs	0	0.0013201555255623121	-0.228328909208083	False	0.0006816990036706869	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADE2	64560.320582223394	50469.57812000002	54383.81841043931	397868.3694588365	378820.1885938259	344391.7481302543	P0ADE2	P0ADE2		ytfK	3	0.0013513601901652468	-2.7262670293710816	False	0.0007079181961195596	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07813	128934781.89052472	129938736.74281782	130680042.7446537	136459766.3192799	137795154.31892115	135591306.01858327	P07813	P07813		leuS	0	0.0014506451296740757	-0.07326101124568392	False	0.0007341373885684321	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABQ4	9164457.303813914	8808554.60263186	8822491.68366466	10432400.648234028	10309662.510832056	10198862.212521665	P0ABQ4	P0ABQ4		folA	0	0.0014641346183431824	-0.20752541503967506	False	0.0007603565810173048	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEP3	161032144.24924967	166506785.77013406	164825625.6875877	196462067.25025395	187792532.3245453	190528603.6709673	P0AEP3	P0AEP3		galU	0	0.0017307810108805539	-0.2232909939073411	False	0.0007865757734661773	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64506	1482330.7327346404	1379193.7499999986	1392855.9266909212	1970188.7358995131	1814348.763443577	1870922.9062643545	P64506	P64506		yebY	0	0.0017337128829376116	-0.41069543841542855	False	0.0008127949659150498	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG30	178779377.17299792	179999167.1647797	181548570.10891417	172622466.70852423	172774137.42376825	170910715.03754795	P0AG30	P0AG30		rho	0	0.001819030094885714	0.0656030305592108	False	0.0008390141583639225	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADU2	24377587.565353185	22894011.81712464	23728555.819067363	28505854.97209777	27778002.93045599	29571763.61081805	P0ADU2	P0ADU2		ygiN	0	0.002110163172007457	-0.27409042148169144	False	0.000865233350812795	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P26608	4009261.541168261	3994996.756012648	3772603.05073806	4717635.836788044	5065674.544331869	4963858.9453317365	P26608	P26608		fliS	0	0.0021149724272756273	-0.32448296255036785	False	0.0008914525432616677	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9L8	3116835.426567887	2780381.315044515	2850444.745071193	3842521.89127609	3812706.6575404857	4049630.009061421	P0A9L8	P0A9L8		proC	0	0.00211955394597981	-0.4201382031787025	False	0.0009176717357105401	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	6383854.259318552	5486146.971202833	6332255.34769827	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)			3	0.002331622276218613	-6.747422813989358	False	0.0009438909281594127	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	5987732.549118599	32726436.665266987	32512948.456062697	34081608.80049478	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)			2	0.0025839959373547884	-4.024564359674	False	0.0009701101206082853	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A8I5	11722176.327232469	10870944.44371052	10851979.495980091	14468284.923237637	13619857.057978949	13567826.574649526	P0A8I5	P0A8I5		trmB	0	0.0026036824109186302	-0.31672835241155894	False	0.000996329313057158	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77721	2156544.9321192773	2117858.7881747326	2153883.684577577	2469978.372209954	2576123.9488861016	2503155.819923728	P77721	P77721		ydjF	0	0.0028586286229931577	-0.23190044654177	False	0.0010225485055060306	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76594	2295464.942393864	2315333.749999999	2245867.3791150944	1745143.5164258552	1676340.8191792464	1839573.732111552	P76594	P76594		yfiQ	0	0.0028797850420475605	0.3821542892285206	False	0.001048767697954903	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21165	81747141.69375055	80271454.73033966	81973328.0623748	85224149.14674298	86259761.83765343	87008678.87147874	P21165	P21165		pepQ	0	0.0028939379519242405	-0.08328952471204332	False	0.0010749868904037757	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAT6	9723966.038294572	9831131.277039552	9331764.89391621	10751842.675663894	11262350.620029578	10940910.562127154	P0AAT6	P0AAT6		rsfS	0	0.003108321081375105	-0.19008841523999181	False	0.0011012060828526481	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76471	453110.2574112473	385758.06249999977	495605.0304351432	678685.8714411176	724981.8883567576	754971.4236980085	P76471	P76471		yfaZ	0	0.0032439332178997244	-0.6938516221506854	False	0.0011274252753015208	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG86	93547526.05652907	92084730.34405586	91861661.1858702	97177537.13014512	96792776.03909492	98764629.92451124	P0AG86	P0AG86		secB	0	0.0033734200906915873	-0.07713881794915457	False	0.0011536444677503934	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P38521	1284710.3547193643	1289554.771047351	1357339.7520488552	1129349.382040029	1080505.8486221177	1134940.4654085194	P38521	P38521		yggL	0	0.00343744887090656	0.23320024751641952	False	0.0011798636601992659	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09373	2562158346.612617	2624111109.366443	2598457846.137916	2726462771.203678	2781021902.2321563	2794985638.0731587	P09373	P09373		pflB	0	0.003577318440122648	-0.0928941560696395	False	0.0012060828526481385	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	64560.320582223394	50469.57812000002	54383.81841043931	14194430.912468454	13581572.299873132	11587816.62869572	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)			3	0.0036070791687599535	-7.860175723764913	False	0.001232302045097011	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P24178	6841093.7213623095	6846966.705381798	6767661.72847245	7085112.065585055	7084795.4864170095	7115238.2856598655	P24178	P24178		yffB	0	0.003679900292204105	-0.05734250487533073	False	0.0012585212375458839	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9X9	84669064.74788511	86632738.37759045	84491079.29796661	77118488.26644956	77655996.28501439	74205103.15244092	P0A9X9	P0A9X9		cspA	0	0.003877874996179396	0.15975712543399365	False	0.0012847404299947563	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P28635	57757950.92123418	58800635.86257387	58484373.38911691	55765711.52977125	54385507.63297871	55237312.80475756	P28635	P28635		metQ	0	0.003913996752399557	0.08184983946615279	False	0.0013109596224436288	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A944	1036445.9021372378	1005686.6848228828	1025688.9184934116	1085309.5741326024	1112186.7200506972	1119530.5308853192	P0A944	P0A944		rimI	0	0.004051265871863216	-0.11267613416852154	False	0.0013371788148925014	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22255	23721559.504322525	24037244.21582317	23537022.948658023	24765245.923342235	24836174.790823966	25169238.682075206	P22255	P22255		cysQ	0	0.004113681639052611	-0.0686546257267448	False	0.0013633980073413739	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AED9	1544686.2048602053	1592344.5572549	1502912.7472582764	1360249.1221612098	1360701.9293301194	1286860.8991163694	P0AED9	P0AED9		dcm	0	0.004128523853450143	0.21129242301890921	False	0.0013896171997902467	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A870	382092870.02987486	380216853.6808268	383792526.6436222	369447397.5411599	370096130.5155273	364743103.102	P0A870	P0A870		talB	0	0.004198640392823897	0.05362107099320813	False	0.0014158363922391192	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEH1	2851682.75059537	2947812.481130253	2841387.7034353246	2428380.98380322	2252583.6012076293	2436976.7231402346	P0AEH1	P0AEH1		rseP	0	0.004357750556056453	0.2797186991470648	False	0.0014420555846879916	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG07	31509723.649377573	30839830.58093926	30545614.10796424	33494742.96339592	32738281.161809064	33293587.824924305	P0AG07	P0AG07		rpe	0	0.004373130424840248	-0.09947877151051644	False	0.0014682747771368643	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24171	16267313.56394152	16193439.85842372	16142566.267492542	17417861.971130174	17655135.55977865	17267293.188553922	P24171	P24171		dcp	0	0.004556813774854568	-0.10686708199373096	False	0.0014944939695857367	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFF6	154244616.253111	157807479.14059055	157087370.45755452	164337189.10336214	167560560.35696006	169028284.6967892	P0AFF6	P0AFF6		nusA	0	0.004577512898791364	-0.09458072227290358	False	0.0015207131620346096	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAB6	64662144.36759123	60715736.11630133	60600226.25593095	72571489.08621234	70445623.45427902	73730171.14951143	P0AAB6	P0AAB6		galF	0	0.004611397796130732	-0.22088111557721693	False	0.001546932354483482	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	64560.320582223394	10607554.45690117	54383.81841043931	41121255.08644064	41509064.64935635	44631662.23599962	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)			2	0.004615024030446548	-3.5685503699292376	False	0.0015731515469323545	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Y1	18271101.675213084	18846551.21296688	19096427.145834766	20938368.196344275	20656276.01043344	20233728.945856854	P0A6Y1	P0A6Y1		ihfB	0	0.004619432109930413	-0.13733751552564863	False	0.0015993707393812272	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42628	11017872.251913626	11545420.999999993	11148590.726546844	8240270.767875179	8713268.306015665	9265791.31366561	P42628	P42628		yhaO	0	0.0047170292000808176	0.3626264129434325	False	0.0016255899318300996	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37025	272275.48777224385	269219.81250000023	305612.2099866932	387995.3620026217	366065.9547272414	364107.9789044028	P37025	P37025		ligT	0	0.004779195697092754	-0.4005216496787236	False	0.0016518091242789725	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69222	36229092.03338755	34924843.68720269	36078575.63516171	31471169.851135317	32810335.473978724	31075911.101641774	P69222	P69222		infA	0	0.004804182691725903	0.16932532283412202	False	0.001678028316727845	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEK2	182645175.7964248	188214106.8388526	179816127.83461407	198953009.90312344	206653407.48063305	207441540.7729738	P0AEK2	P0AEK2		fabG	0	0.004878897384922341	-0.154797750300653	False	0.0017042475091767174	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P26616	50093072.53973961	50112295.51628899	50066320.52971313	54913454.00177299	55081161.05428534	54027988.161743455	P26616	P26616		maeA	0	0.00498388798106296	-0.12632141094359703	False	0.00173046670162559	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7J0	31674690.019097462	30450290.41197207	30374761.168999407	34502407.045597285	33881226.72165369	33443688.69083093	P0A7J0	P0A7J0		ribB	0	0.005251182089318165	-0.13860347888001026	False	0.0017566858940744625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46887	225715.65462342132	234455.6406	261843.7930591941	324066.4654575518	372430.2769302351	339085.2594936472	P46887	P46887		yecH	0	0.005354087427531367	-0.5203409057375851	False	0.0017829050865233354	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31068	1128943.718027569	1161919.8255175322	1136395.8083479467	1271887.8241949957	1336013.669412917	1328742.2793965286	P31068	P31068		fliH	0	0.005382538022127323	-0.19991079946512075	False	0.0018091242789722078	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07395	180503856.47330025	182197191.9386177	180270936.2371981	176233768.61787748	175945157.98018056	177269061.68176496	P07395	P07395		pheT	0	0.0054549508447487086	0.03638879798479647	False	0.0018353434714210803	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24181	109983.50556049345	115017.24999999996	113187.01790402242	175167.70302675886	165432.4980830518	157572.60168845858	P24181	P24181		acrF	0	0.005674094277331441	-0.558821758567271	False	0.001861562663869953	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEB7	13058086.324994087	13354176.566105245	12359503.9289555	15033617.00768595	15297287.92637326	15557378.26353676	P0AEB7	P0AEB7		yoaB	0	0.005716628803597858	-0.24311935285941227	False	0.0018877818563188254	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07118	201492458.57509285	202652737.4986532	204087740.25251403	209570379.7781064	212728616.4037023	209405988.3604193	P07118	P07118		valS	0	0.005743737495922934	-0.0546270143808605	False	0.0019140010487676982	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A858	231219177.56819472	206668702.3667416	221613165.94550252	260490219.6128497	271808071.5084558	281127329.12460214	P0A858	P0A858		tpiA	0	0.0057850142059769774	-0.3026354842896832	False	0.0019402202412165707	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADK0	27582121.50028504	28400973.52605644	28096038.90470428	29915857.826031204	30146015.42338242	29370740.95058449	P0ADK0	P0ADK0		yiaF	0	0.005785069256865915	-0.08905323931547578	False	0.001966439433665443	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
