protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	970167.0711557115	9137165.144322844	10291460.44411218	9362882.301859371	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)			2	4.529360086258774e-05	-4.719475999169002	False	2.612330198537095e-05	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P26646	25993956.54242065	25990574.060929995	25674297.27903461	27779774.03834453	28019852.03700853	27778423.382502463	P26646	P26646		acuI	0	0.00018868906212309535	-0.10597415690297611	False	5.22466039707419e-05	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	13109148.589353614	13276242.339449016	13799470.990465969	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)			3	0.0002361661264732034	-7.709681282204047	False	7.836990595611286e-05	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	13134886.439686945	13205502.941079358	13796449.154433228	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)			3	0.00024102318339415524	-7.707956141777321	False	0.0001044932079414838	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	11899629.11246005	11299085.02153838	11831397.477761004	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)			3	0.00025801578144214374	-7.511624742406897	False	0.00013061650992685477	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	2640770.5829731184	2823146.335294379	2718150.547846701	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)			3	0.0002597260858033474	-5.413566495877568	False	0.00015673981191222572	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	1632973.1909966443	1767076.8420708235	1678468.6359650695	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)			3	0.0002927433973550114	-4.725508807638001	False	0.00018286311389759666	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	33970678.46811294	31746253.27668828	32000546.643590417	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)			3	0.00046615458977560046	-8.991645792755	False	0.0002089864158829676	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	77808.16063578018	337745.62148379686	69279.87066405569	6228744.531262233	5686226.666932682	5442624.021143291	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)			2	0.000506973521802391	-5.161933434314975	False	0.00023510971786833856	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	6832066.201481478	7453022.681994492	7159835.297458158	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)			3	0.0006191580999727776	-6.803665372891427	False	0.00026123301985370953	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A7L3	77379559.82928155	79450918.26183689	81121654.26080973	103851846.10505076	102621621.58643465	102957177.88015991	P0A7L3	P0A7L3		rplT	0	0.0007991247383529839	-0.3789447034028345	False	0.0002873563218390805	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	429043.0404066055	449615.2928304453	427422.1729697035	2640766.447674765	2420246.535158085	2577251.5690415497	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)			0	0.0008525139247710069	-2.548001061988832	False	0.00031347962382445143	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A6R0	63642080.094029926	64541224.89876575	64256428.324164495	68130578.56857654	68230516.29267968	69267758.52844553	P0A6R0	P0A6R0		fabH	0	0.0009438303074970945	-0.09563600929272797	False	0.00033960292580982235	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEI1	71330686.70727955	72605327.8565916	72976221.41942084	77878724.3149934	77673691.2519077	79156719.80909519	P0AEI1	P0AEI1		miaB	0	0.0009778095824916214	-0.11376255820255608	False	0.0003657262277951933	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	2304345.492260681	2336598.9389120773	2556854.937052842	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)			3	0.0009893373491622905	-5.228656951784405	False	0.00039184952978056425	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P69451	354896.43986473203	266272.31250000006	364858.9932432172	826154.9055022144	918370.0982430202	992804.090509564	P69451	P69451		fadD	0	0.0011111989861205158	-1.4730687445918977	False	0.0004179728317659352	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	8601019.111380968	7743862.074865015	7832109.217419302	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)			3	0.0011422094439196878	-6.976663824019024	False	0.0004440961337513062	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	3091060.4884981294	2893469.335753242	2705623.931653629	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)			3	0.0014308361622689916	-5.500482765743274	False	0.0004702194357366771	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	19041665.416759863	16722656.602912104	17600250.049409248	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)			3	0.001448578797887714	-8.11891143391378	False	0.0004963427377220481	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	6132572.326950851	9605211.644882288	6856501.670870291	21563429.49079092	19669312.247159764	20046266.68117358	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)			0	0.0015098459090341523	-1.4394350081702192	False	0.0005224660397074191	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A746	3999840.500629705	3946727.095676982	3754574.661682174	3020347.31691493	3100964.796459952	3193371.96306313	P0A746	P0A746		msrB	0	0.0016161304101645982	0.32907062802525705	False	0.00054858934169279	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD49	22698480.41358628	21971573.612398665	23235046.58752944	26953006.53089241	26179830.4988054	25995665.97634034	P0AD49	P0AD49		raiA	0	0.0016241098337413335	-0.22067751891256615	False	0.000574712643678161	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	15356518.053953424	16549870.28019351	17682732.430388555	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)			3	0.0016561903672434736	-8.01305280359628	False	0.0006008359456635319	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0C0S1	21164197.623076227	21028408.713052485	20680324.48892476	22724034.82948195	22458321.231591657	22659462.05578624	P0C0S1	P0C0S1		mscS	0	0.0017556254734892927	-0.10973581772262261	False	0.0006269592476489029	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	77808.16063578018	77217.35289652066	69279.87066405569	5662917.370913169	6443766.436758213	5727805.5786671005	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)			2	0.0018093917267354349	-6.313061849724281	False	0.0006530825496342738	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	19216367.80348002	24623082.271894205	24527850.26063598	53674351.85597872	54945028.247992285	55042677.25193205	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)			0	0.001975833322763446	-1.2593415299964354	False	0.0006792058516196447	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Y1	19689652.820367016	21388067.67362354	20761943.653275367	25693851.9500371	25895388.809336808	24490513.483293783	P0A6Y1	P0A6Y1		ihfB	0	0.002119245768872189	-0.29898010195510294	False	0.0007053291536050157	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67910	201752941.63205865	205105076.5195839	204561220.66864645	191513857.60053945	194439465.11694005	194713639.63208592	P67910	P67910		hldD	0	0.002161089041806127	0.07445099580967166	False	0.0007314524555903867	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE39	4141256.617651386	3995199.9253129982	3911891.106236784	3266023.1743645524	3390030.136690516	3398067.140539339	P0AE39	P0AE39		ypdB	0	0.002218966743079943	0.26104842578583604	False	0.0007575757575757577	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	842193.9063421811	714971.7811155058	1121807.816246725	1940696.3809502567	1919604.2164041249	2197622.523665216	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)			0	0.002281756683760264	-1.1771429571870158	False	0.0007836990595611285	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	276148.4440268527	297082.4113157103	334755.7224023696	18221026.052006077	15860415.93146145	15837322.05910038	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)			0	0.0023252656978129346	-5.7807674330644065	False	0.0008098223615464995	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A9S5	76984478.39560881	75949086.2067996	78136266.31113902	87037862.09146765	87531820.43141805	87353001.86845502	P0A9S5	P0A9S5		gldA	0	0.0025551053436151084	-0.18081210285103513	False	0.0008359456635318704	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24554	3385202.746512069	3438979.903353447	3308570.57554225	2964350.267880511	3097597.473540051	3042403.306136801	P24554	P24554		radA	0	0.0031789811323603263	0.15439813832951624	False	0.0008620689655172415	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	1633427.729599539	5298247.648998245	1699759.3190662256	21349875.88995925	20694175.50939669	20500070.56823846	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)			0	0.0032847353448702543	-2.857202017175256	False	0.0008881922675026124	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	69279.87066405569	7548923.902419896	6253859.086854809	6548145.425781224	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)			3	0.003368478076165147	-6.72812376973815	False	0.0009143155694879833	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0AEB2	82641110.25055444	81811002.99354371	81608994.63680089	79312828.65615353	79780447.28661996	79120425.0107176	P0AEB2	P0AEB2		dacA	0	0.004101963470865347	0.04676025244007838	False	0.0009404388714733542	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76187	4114648.093740937	4104431.916958896	3842379.6318724975	4818561.126101414	4704572.781483732	4594305.264266643	P76187	P76187		ydhF	0	0.004572943861715348	-0.2270739066201435	False	0.0009665621734587253	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A734	62028851.91915878	63035025.17708609	61246042.02805952	66627561.227413565	66825831.47459535	65981298.11967414	P0A734	P0A734		minE	0	0.005252985413862822	-0.09821189698428358	False	0.0009926854754440963	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q47710	906245.5785185252	987056.025405554	951144.790779024	1165955.7955401298	1137328.455891085	1126845.2543228604	Q47710	Q47710		yqjK	0	0.005316281336704152	-0.2701151540522336	False	0.0010188087774294671	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7S9	236579150.222286	243685569.02751592	245358554.79719332	269030624.755967	265485979.1207663	267387816.4907174	P0A7S9	P0A7S9		rpsM	0	0.005479494168051232	-0.14420956052867906	False	0.0010449320794148381	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFK9	31493875.79797973	30793864.29030648	30055454.534810573	34060351.95870604	34463229.683991455	33675965.43134298	P0AFK9	P0AFK9		potD	0	0.005515898537453067	-0.14631125402316816	False	0.0010710553814002092	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	77808.16063578018	44874.80469000001	2383236.5587521805	9450392.86679648	9873182.530458214	9741895.514586702	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)			2	0.006448819476761892	-3.5358942936265003	False	0.00109717868338558	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P60785	51486214.716849096	51211983.23559607	50649471.28922873	52998910.30560527	54259204.87238018	53663477.75701605	P60785	P60785		lepA	0	0.006701214478948881	-0.0695516851407424	False	0.0011233019853709508	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9D2	20203111.70872701	19926038.170990117	20422422.613691185	21517487.42302574	21515841.001959767	22192677.89806703	P0A9D2	P0A9D2		gstA	0	0.007065951149014132	-0.10728287101304583	False	0.001149425287356322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFX4	322010.0070662114	290372.9374999997	362877.916736746	668293.5696033146	535016.0419457016	604434.7049136577	P0AFX4	P0AFX4		rsd	0	0.0072709975952987525	-0.8903305749587194	False	0.0011755485893416929	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	1584280.7335751075	44874.80469000001	69279.87066405569	6244141.212335722	5992710.305745486	6126803.611941787	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)			2	0.007352069612710041	-3.4345749845185995	False	0.0012016718913270639	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P76539	6484350.072959978	6937123.872399739	6754657.664606199	7668838.282534693	7462969.7805637	7740911.014189618	P76539	P76539		ypeA	0	0.007368817826798635	-0.18097828995567292	False	0.0012277951933124347	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A915	42772391.26501996	42406057.77904809	44412851.901169606	51991799.01480664	48591295.38952255	49692650.32249316	P0A915	P0A915		ompW	0	0.007379647210150832	-0.21364329178111865	False	0.0012539184952978057	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69853	4412650.422665287	4152868.217730925	4282402.370290814	4773929.533241269	4933719.757178419	5116914.590513864	P69853	P69853		dmsD	0	0.007401972668194846	-0.20645473494223718	False	0.0012800417972831768	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	2057387.696808959	1897732.1553949649	1666301.3824196565	2442091.633032215	2715497.5038331747	2712587.7362307883	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)			0	0.00762117520815696	-0.485461133366182	False	0.0013061650992685476	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A6P1	1089350952.6164367	1115023356.060496	1098211526.0951347	1022487981.6101904	1024511004.0513928	1019991508.0276092	P0A6P1	P0A6P1		tsf	0	0.00763097410367433	0.10677236295399184	False	0.0013322884012539186	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08390	17358083.983075354	16489454.83787894	16654551.324020898	14443995.80262719	14700613.69028678	15424447.231981969	P08390	P08390		usg	0	0.007732204279319394	0.1803006707761214	False	0.0013584117032392894	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A903	83086079.47064018	84687053.66434169	84889851.09683405	79639706.65505524	80711364.30642834	80503773.33162443	P0A903	P0A903		bamC	0	0.007819331563476924	0.06905038025990094	False	0.0013845350052246607	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A780	34762361.37393121	36424552.607931934	35215888.54884532	40087579.97072052	38209466.75116416	39035836.25495501	P0A780	P0A780		nusB	0	0.007920317013050704	-0.14107124037216315	False	0.0014106583072100315	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEY5	8500944.49570054	8514664.706719194	8849887.640658457	7956699.222127116	7509793.35688044	7513835.059907929	P0AEY5	P0AEY5		mdaB	0	0.008052889035574832	0.17062953697223107	False	0.0014367816091954023	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7A7	20738805.18800498	20402910.07017947	20202547.90144714	21717160.7530166	21276116.154882003	21389609.79473624	P0A7A7	P0A7A7		plsB	0	0.008358465606187996	-0.06974883252404823	False	0.0014629049111807733	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8M0	257630615.02556795	259267901.11405435	259976785.17198136	268589775.83296907	265071365.29770896	265356281.58882183	P0A8M0	P0A8M0		asnS	0	0.00863248168169954	-0.04054391600721823	False	0.0014890282131661443	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77454	5733845.467513279	5918845.808614188	5623116.73792955	6184541.504127272	6385891.098332409	6337340.953445986	P77454	P77454		glsA1	0	0.008951524458094422	-0.13022630276002303	False	0.0015151515151515154	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64493	768905.0745485232	773247.6745466263	988480.6977708949	1184389.8472038272	1367182.2169805402	1342258.1225096136	P64493	P64493		yoaF	0	0.009059174293578734	-0.6216914148457834	False	0.0015412748171368862	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA31	8926078.064527877	8908086.251851728	8507057.389349688	7623999.048685661	8112293.031543126	7797715.153689244	P0AA31	P0AA31		yedF	0	0.009143012156229613	0.16257526413272747	False	0.001567398119122257	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24183	50277867.93929709	49952669.01099785	49324902.80028601	52171386.8900138	52138992.36617671	51219265.37711741	P24183	P24183		fdnG	0	0.009224830960496765	-0.05650920430202755	False	0.0015935214211076282	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEX9	36440325.24983266	34268006.48404198	37121922.25273522	43666346.47178207	42874080.65295212	43416354.63393237	P0AEX9	P0AEX9		malE	0	0.009371108430255171	-0.26926990988371646	False	0.001619644723092999	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGF2	2015090.2061140605	1743618.933633402	1892660.6922171488	2602898.6169677926	2740049.2153379414	2361399.187131754	P0AGF2	P0AGF2		ygdK	0	0.009518152368097749	-0.44707208270407756	False	0.00164576802507837	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09029	2003801.0155743328	2039069.0120944057	2020641.434715372	2729559.3679180085	2521904.606410364	2574059.6793182907	P09029	P09029		purK	0	0.009618274004300193	-0.3680337746901582	False	0.001671891327063741	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76170	3718797.836238468	3721081.7711339993	3661784.4684296497	4257901.644225026	4147463.188629461	4058058.6714639454	P76170	P76170		ynfB	0	0.00976351456060409	-0.1669244636927333	False	0.0016980146290491117	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEW9	66438268.85454159	66842081.05821244	68216230.78922755	73869870.70046736	71622582.72595133	71233180.62426172	P0AEW9	P0AEW9		fruK	0	0.009874480179677996	-0.10511444664585728	False	0.001724137931034483	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46829	56599925.78406348	55870742.89351793	58287336.23286027	62445838.78644652	61578082.69247851	62405003.242867246	Q46829	Q46829		bglA	0	0.010035150831623705	-0.12667250187050916	False	0.0017502612330198538	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADG4	77256844.19912767	75654589.56756677	77936054.6382571	80159611.7471571	81881210.87758566	81059220.96545884	P0ADG4	P0ADG4		suhB	0	0.010208530124132916	-0.07461011594514531	False	0.0017763845350052248	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	32350263.434905447	31015494.817220867	25575350.244875792	45548858.29603717	43146700.21784817	42515954.84901767	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)			0	0.010646151336294225	-0.5609720264697962	False	0.0018025078369905956	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A6I3	11159231.422940088	11177774.17989942	10753615.056273485	11699853.752675729	12090661.59113179	12254376.869786426	P0A6I3	P0A6I3		coaA	0	0.010887794819687142	-0.12337248345895215	False	0.0018286311389759666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75856	1330768.6177830307	1386025.8749999984	1467420.81486821	1657802.2803311474	1702918.0145866366	1693958.472138184	P75856	P75856		elfD	0	0.0112365135317317	-0.27266231903684224	False	0.0018547544409613377	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
