Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				938780.0	2499020.0	941425.0	2484270.0	2578900.0	880016.0	0	5.3566433816216386e-06	-1.4540203149637982	True	0.00028705636743215035	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				5192410.0	10639900.0	4705870.0	10474800.0	10893200.0	4858320.0	0	8.77300629165771e-06	-1.1170676715037273	True	0.0003131524008350731	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				5854580.0	12225600.0	5898440.0	11746800.0	11970300.0	5389270.0	0	1.0199194853068497e-05	-1.068138938829851	True	0.0003392484342379958	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				5063620.0	11936500.0	5013280.0	11441800.0	11752000.0	4759990.0	0	1.1062045714850893e-05	-1.2435271802030992	True	0.00036534446764091864	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				7637320.0	19538600.0	7576120.0	19227600.0	19652800.0	8255190.0	0	1.1396183925879588e-05	-1.3157040368856672	True	0.00039144050104384135	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				1354090.0	2820770.0	1333320.0	2935650.0	2795810.0	1212080.0	0	1.5037187610888142e-05	-1.1330152012832466	True	0.0004175365344467641	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				4202060.0	9907490.0	4152450.0	9669840.0	9960840.0	4066900.0	0	2.4525219438963196e-05	-1.2497515000411552	True	0.0004436325678496869	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				8310950.0	19310600.0	8222070.0	20327400.0	19200700.0	7471150.0	0	2.5683118706240517e-05	-1.293480319282251	True	0.0004697286012526096	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				1682470.0	3797060.0	1721200.0	3997910.0	3821160.0	1482080.0	0	2.5688452499326883e-05	-1.2494775551884714	True	0.0004958246346555324	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				5375540.0	10998400.0	5084210.0	11032100.0	11427000.0	4706400.0	0	3.2354867105808565e-05	-1.1414747518337405	False	0.0005219206680584551	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				4434040.0	9988260.0	4391280.0	9910820.0	10169000.0	4338450.0	0	3.433685510298278e-05	-1.191660022687958	False	0.0005480167014613779	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				2737490.0	6898430.0	2669430.0	6744250.0	6423870.0	3062510.0	0	3.61750696922292e-05	-1.244455815170466	False	0.0005741127348643007	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				2886930.0	6326640.0	2809610.0	6133470.0	6226130.0	2565990.0	0	4.430324001661328e-05	-1.177320792729493	False	0.0006002087682672235	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				1871170.0	4125430.0	1894580.0	4320280.0	4209050.0	1800330.0	0	4.837731610056494e-05	-1.1849465972558748	False	0.0006263048016701462	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				2742580.0	5941500.0	2651160.0	6106770.0	5869430.0	2748660.0	0	5.537309847844971e-05	-1.1378594566389084	False	0.0006524008350730689	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				2805310.0	5773690.0	2845050.0	5658140.0	5950120.0	2690590.0	0	5.7366477790485615e-05	-1.0593063252779809	False	0.0006784968684759916	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				6121480.0	14635300.0	5973840.0	14578000.0	14778900.0	5588200.0	0	6.330313269442816e-05	-1.3148422710523664	False	0.0007045929018789144	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				1402960.0	3178710.0	1353640.0	3329060.0	3104740.0	1141270.0	0	6.804099542506055e-05	-1.3022272186421202	False	0.0007306889352818373	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				1627980.0	3472820.0	1559290.0	3570080.0	3551810.0	1433280.0	0	7.055918993159156e-05	-1.1972076026430545	False	0.00075678496868476	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				4945050.0	11911200.0	4916340.0	11359500.0	12093600.0	4557400.0	0	7.173927659933377e-05	-1.2943436037414306	False	0.0007828810020876827	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				2128130.0	4556580.0	2009280.0	4776480.0	4526370.0	1994720.0	0	7.899409780407546e-05	-1.176407737344409	False	0.0008089770354906055	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				4547810.0	8704770.0	4114520.0	8814170.0	8614030.0	4310550.0	0	0.00010972814894564278	-1.0103722998617142	False	0.0008350730688935282	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				3067780.0	7204370.0	2893730.0	7174740.0	7535000.0	2974610.0	0	0.00011050700711788227	-1.2941396232242708	False	0.000861169102296451	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				5353830.0	11509900.0	5262940.0	11888100.0	11833600.0	4635620.0	0	0.00011794114648602325	-1.2078346685316332	False	0.0008872651356993738	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				1349880.0	3376290.0	1344910.0	3323590.0	3124500.0	1212480.0	0	0.00012121916446014854	-1.3302054121852454	False	0.0009133611691022964	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				2257910.0	5158080.0	2028920.0	5045660.0	5122100.0	1988410.0	0	0.00016512361599594163	-1.2882236074284203	False	0.0009394572025052192	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				2230740.0	5249370.0	2208060.0	5143360.0	5095500.0	2230800.0	0	0.00016701973875581693	-1.215500136400597	False	0.000965553235908142	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				1799830.0	3962440.0	1833610.0	3758870.0	3794730.0	1761670.0	0	0.0003230515301694342	-1.0939204251081138	False	0.0009916492693110648	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				4238100.0	9985200.0	3989650.0	9315420.0	9741200.0	4053960.0	0	0.00033018338440040653	-1.2416204241572641	False	0.0010177453027139876	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P0A6A8	P0A6A8		acpP		174074000.0	156806000.0	171213000.0	157265000.0	159975000.0	173028000.0	0	0.0003924582529047328	0.12880208511095387	False	0.0010438413361169101	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.6609640474436812
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				4087870.0	9741770.0	3382160.0	8599490.0	9288920.0	3646660.0	0	0.00043283631574253165	-1.3135176719535124	False	0.001069937369519833	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				485374.0	1048350.0	535234.0	1115720.0	1181700.0	450770.0	0	0.00043507130068818473	-1.1851703473541966	False	0.0010960334029227559	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				1044490.0	1676760.0	997940.0	1551110.0	1671870.0	953178.0	0	0.0005051011540465064	-0.7098563484219649	False	0.0011221294363256784	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P12008	P12008		aroC		3830500.0	3512060.0	3851520.0	3548550.0	3504420.0	3904480.0	0	0.0005455035617044341	0.1331479651589353	False	0.0011482254697286014	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.6609640474436812
P28631	P28631		holB		45910.7	37737.6	47195.3	39068.2	37925.1	45067.5	0	0.0009112441751994898	0.2682269520690128	False	0.001174321503131524	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.6609640474436812
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				4684170.0	10043900.0	4594850.0	10732600.0	10421400.0	4580520.0	0	0.0009147808190357227	-1.1705695463185894	False	0.001200417536534447	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				2554090.0	6298430.0	2509030.0	5884890.0	6206160.0	2501800.0	0	0.0010197944844860813	-1.2814839542359868	False	0.0012265135699373695	True	True	Human	True	False	False	True	msfragger	manual	min	0.6609640474436812
P18133	P18133		pncB		2045430.0	1747290.0	1976880.0	1766150.0	1814590.0	2021280.0	0	0.0010951464855776815	0.18180358504031574	False	0.0012526096033402925	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.6609640474436812
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				3741660.0	5387460.0	3202790.0	5016660.0	5200800.0	3542900.0	0	0.0015060099879905685	-0.5733507851490888	False	0.0012787056367432152	False	False	Human	True	False	False	False	msfragger	manual	min	0.6609640474436812
P64506	P64506		yebY		1684200.0	1925540.0	1667570.0	1942020.0	1866960.0	1633690.0	0	0.001540458056776899	-0.2019461067108799	False	0.0013048016701461378	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P61175	P61175		rplV		192447000.0	184803000.0	194521000.0	185496000.0	186823000.0	195336000.0	0	0.0021198439125322197	0.06377924185000869	False	0.0013308977035490607	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7L3	P0A7L3		rplT		50887100.0	46695700.0	52605000.0	45676600.0	46068700.0	52407400.0	0	0.002228603681207954	0.1713450333760899	False	0.0013569937369519833	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A7B5	P0A7B5		proB		5137990.0	5026240.0	5184320.0	4952240.0	4965090.0	5202120.0	0	0.003204155043742346	0.05501545163367942	False	0.0013830897703549063	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				756261.0	1568680.0	609747.0	1591340.0	1513060.0	841024.0	0	0.00332122172986616	-1.0822661878236002	False	0.0014091858037578288	False	True	Human	True	False	False	False	msfragger	manual	min	0.6609640474436812
P08337	P08337		mutT		1173980.0	905074.0	1161720.0	925777.0	820664.0	1114710.0	0	0.0046488205076829865	0.37995089238481045	False	0.0014352818371607516	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P76594	P76594		yfiQ		2076350.0	1823280.0	2106760.0	1802850.0	1727310.0	2226020.0	0	0.005003761327788655	0.2596623003132405	False	0.0014613778705636746	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P46887	P46887		yecH		218196.0	298797.0	202124.0	270964.0	299852.0	213813.0	0	0.005309830546447093	-0.4555880516252216	False	0.0014874739039665971	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A951	P0A951		speG		1310960.0	1090820.0	1247900.0	1139210.0	1153460.0	1319770.0	0	0.005492458776921587	0.19703503262188912	False	0.00151356993736952	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ADZ7	P0ADZ7		yajC		16557600.0	14745800.0	16768300.0	14388800.0	15235600.0	16980100.0	0	0.005922250980566157	0.18113942446377487	False	0.0015396659707724426	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P64636	P64636		yrfG		2955400.0	2593920.0	3142230.0	2749140.0	2652570.0	3108870.0	0	0.0061715830649230405	0.20344108415801543	False	0.0015657620041753654	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P52061	P52061		rdgB		7195760.0	7908260.0	7470170.0	7915680.0	8149960.0	7457010.0	0	0.00694155059998393	-0.11592149781413738	False	0.0015918580375782882	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				6068460.0	14357800.0	5616900.0	11830800.0	14120900.0	5377510.0	0	0.007629557457313103	-1.2402595575674322	False	0.001617954070981211	False	True	Human	True	False	False	False	msfragger	manual	min	0.6609640474436812
P0A7S3	P0A7S3		rpsL		76268200.0	71681300.0	74941200.0	69433400.0	71867600.0	77039300.0	0	0.007982167295600459	0.09987310375933212	False	0.0016440501043841337	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P12282	P12282		moeB		3775210.0	3587420.0	3944350.0	3480140.0	3369950.0	3960890.0	0	0.008739418925183557	0.16231827662336257	False	0.0016701461377870565	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P75745	P75745		ybgK		1465870.0	1350320.0	1437510.0	1374830.0	1394690.0	1485290.0	0	0.009159702922402146	0.0911954834793789	False	0.0016962421711899792	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0ABE2	P0ABE2		bolA		4279710.0	3976520.0	4461430.0	3696290.0	3835810.0	4270310.0	0	0.009398560441285852	0.17706689528860617	False	0.001722338204592902	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0AAZ7	P0AAZ7		ycaR		6063020.0	5758690.0	6171870.0	5743520.0	5863710.0	6277700.0	0	0.010403006880778826	0.09224790640476876	False	0.0017484342379958248	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P22259	P22259		pckA		8311290.0	8075350.0	8426150.0	8060110.0	8173880.0	8301670.0	0	0.010813342349083363	0.0426725588166217	False	0.0017745302713987475	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P21829	P21829		ybhA		2959620.0	2755850.0	2972960.0	2833040.0	2837050.0	3004040.0	0	0.011009440312181392	0.08489163711453483	False	0.0018006263048016703	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A6E6	P0A6E6		atpC		7654070.0	7928190.0	7432510.0	8248760.0	8316150.0	7286130.0	0	0.011987949909893544	-0.130635361748267	False	0.0018267223382045928	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P09323	P09323		nagE		753459.0	656092.0	823238.0	591588.0	683484.0	824019.0	0	0.012685082613334436	0.3139940583626333	False	0.0018528183716075158	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
P0A944	P0A944		rimI		640934.0	701767.0	632047.0	739017.0	729693.0	638364.0	0	0.012768807947929646	-0.18342392483815323	False	0.0018789144050104384	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.6609640474436812
