Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFF6	1.1053485783533373e-05	-0.042503706302024824	4.956500742990033	non_sig	nusA		False	True	2.676659528907923e-05	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A799	1.5219083065654388e-05	-0.08859472130321677	4.817611512580064	non_sig	pgk		False	True	5.353319057815846e-05	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A7W1	1.948821852517431e-05	-0.36337977345675654	4.710227859191653	non_sig	rpsE		False	True	8.02997858672377e-05	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P64506	5.6881452231595765e-05	-0.1382923434611918	4.24502932423122	non_sig	yebY		False	False	0.00010706638115631693	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A6P9	6.550208328383179e-05	-0.1027758291571601	4.1837448871183796	non_sig	eno		False	False	0.00013383297644539615	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AFK9	6.687662310535247e-05	0.14292275147287015	4.174725664452675	non_sig	potD		False	False	0.0001605995717344754	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P45578	6.924142260399295e-05	-0.3318999853611615	4.1596340178804505	non_sig	luxS		False	False	0.0001873661670235546	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P69811	9.134419850396847e-05	-0.12738263835438346	4.03931903055253	non_sig	fruB		False	False	0.00021413276231263385	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A850	0.00016193664472170064	-0.0777424733176133	3.790654863416927	non_sig	tig		False	False	0.00024089935760171306	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A9X9	0.000165916385475433	0.26830127064859965	3.780110722051785	non_sig	cspA		False	False	0.0002676659528907923	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P76268	0.0001661007032638596	0.056116449229023146	3.7796285287589186	non_sig	kdgR		False	False	0.0002944325481798715	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A796	0.00017274706724613507	-0.1466567297949517	3.7625893169762357	non_sig	pfkA		False	False	0.0003211991434689508	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AEZ3	0.00017319607697420988	-0.04865898259110324	3.7614619493149104	non_sig	minD		False	False	0.00034796573875803	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P69503	0.0001742275476604513	0.15143745823673527	3.7588831762453654	non_sig	apt		False	False	0.0003747323340471092	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A7Q1	0.0001814361087044179	-0.7416870026583879	3.741276277085695	down	rpmI	rpmI	True	False	0.00040149892933618843	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AED0	0.00020472972828365822	-0.4774537834292367	3.688819089960213	non_sig	uspA		False	False	0.0004282655246252677	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A7L3	0.00023842212093263922	0.3175492469967729	3.622653452986773	non_sig	rplT		False	False	0.00045503211991434697	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A7M9	0.00025238185826028016	-0.12029645133735656	3.5979418663083313	non_sig	rpmE		False	False	0.00048179871520342613	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A9K9	0.00025359570467029576	-0.2624745442844656	3.5958581066806303	non_sig	slyD		False	False	0.0005085653104925054	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P25745	0.0003042294608617073	-0.06704759105483049	3.5167987321957495	non_sig	mnmA		False	False	0.0005353319057815846	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P62399	0.0003057595939638741	-0.1333181163995114	3.5146199070138335	non_sig	rplE		False	False	0.0005620985010706638	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AAZ7	0.0003163343753598131	0.13895666127781325	3.4998536116950945	non_sig	ycaR		False	False	0.000588865096359743	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A932	0.000321829971485324	-0.13987821823696578	3.492373513237077	non_sig	gfcE		False	False	0.0006156316916488224	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P05055	0.00034771235518410193	-0.0811211853440561	3.4587798773554344	non_sig	pnp		False	False	0.0006423982869379016	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A887	0.00037596736474624417	-0.04949786929751454	3.424849851683376	non_sig	ubiE		False	False	0.0006691648822269807	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P18355	0.00039443305372109113	-0.2702997000877332	3.4040266980736797	non_sig			False	False	0.00069593147751606	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A8T7	0.0003977886452900766	-0.06283945888339204	3.400347617788364	non_sig	rpoC		False	False	0.0007226980728051392	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P76270	0.0004179899913843353	0.34615425127462274	3.378834117121123	non_sig	msrC		False	False	0.0007494646680942184	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A6G7	0.0004223534493670926	-0.13752104889200822	3.374323954577164	non_sig	clpP		False	False	0.0007762312633832978	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0ADA5	0.00043337918663438797	-0.05800107147142697	3.363131949838737	non_sig	yajG		False	False	0.0008029978586723769	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0ADC1	0.0004414562662387668	-0.237337228437422	3.355112314219939	non_sig	lptE		False	False	0.0008297644539614561	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P09373	0.0004984888019398716	-0.15559946841434424	3.3023445932406816	non_sig	pflB		False	False	0.0008565310492505354	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0CE47	0.0005162025865269454	-0.09914772810843431	3.287179823675208	non_sig	tufA		False	False	0.0008832976445396146	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P37908	0.0005376739887456336	-0.24685123418385047	3.269480973040238	non_sig	yfjD		False	False	0.0009100642398286939	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AEX9	0.00058665108457396	0.22617564218293396	3.231620122087474	non_sig	malE		False	False	0.000936830835117773	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P06959	0.0006417006523590037	-0.059972415280654445	3.192667519200673	non_sig	aceF		False	False	0.0009635974304068523	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AEK4	0.0006906129388668472	-0.1118057618880286	3.1607652892564255	non_sig	fabI		False	False	0.0009903640256959316	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A6P1	0.0006941904712666938	-0.12950505980990457	3.1585213519217317	non_sig	tsf		False	False	0.0010171306209850108	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0ACN7	0.0006956181389070718	0.15888567192907388	3.15762910187844	non_sig	cytR		False	False	0.00104389721627409	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A7Z0	0.000712432775266687	-0.10873627006828102	3.1472561091553946	non_sig	rpiA		False	False	0.0010706638115631692	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AC69	0.0007142995463160154	-0.08672883606381987	3.14611962571546	non_sig	grxD		False	False	0.0010974304068522484	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P77433	0.0007247965843746092	0.1223948528021701	3.1397838619520417	non_sig	ykgG		False	False	0.0011241970021413277	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A7U3	0.0007298212401222196	-0.20718090449345894	3.1367835014350005	non_sig	rpsS		False	False	0.0011509635974304069	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P75874	0.0007751739879945268	-0.06429644182858141	3.110600809048079	non_sig	yccU		False	False	0.001177730192719486	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A7K2	0.0007795300071733758	0.13981114757740443	3.108167162452066	non_sig	rplL		False	False	0.0012044967880085653	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A858	0.0007813143240575435	-0.16697530122503323	3.1071742135732796	non_sig	tpiA		False	False	0.0012312633832976447	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P68206	0.0008314527896542046	-0.36510504178541225	3.080162405223473	non_sig	yjbJ		False	False	0.0012580299785867237	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P42628	0.0008744950842054763	0.22996910791719216	3.0582426274756833	non_sig	yhaO		False	False	0.0012847965738758032	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0ADK8	0.0009666826859283207	-0.14589482426948663	3.014716059904193	non_sig	yibL		False	False	0.0013115631691648824	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P75882	0.001021360734585029	0.04393162307050957	2.9908208422713907	non_sig	gfcD		False	False	0.0013383297644539614	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P06983	0.0010436633507541271	-0.05367701013990356	2.9814395669348834	non_sig	hemC		False	False	0.0013650963597430408	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P69908	0.0010488132282979814	-0.3404680641408504	2.979301843685832	non_sig	gadA		False	False	0.00139186295503212	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AC81	0.0010740625658656547	-0.3539892890860621	2.968970419550069	non_sig	gloA		False	False	0.0014186295503211992	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A9Q5	0.001103874122080499	-0.10997445799607419	2.957080447623752	non_sig	accD		False	False	0.0014453961456102784	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AEK2	0.001116274675509917	-0.11115867934013224	2.9522289278173055	non_sig	fabG		False	False	0.0014721627408993577	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AAN3	0.0011276532022010666	-0.049130435277977114	2.947824442487126	non_sig	hypB		False	False	0.0014989293361884369	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P09029	0.0012577377093087772	0.25187015782800515	2.9004099179342018	non_sig	purK		False	False	0.001525695931477516	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AF70	0.0012640807218460154	-0.31786541581255534	2.89822519192948	non_sig	yjeI		False	False	0.0015524625267665955	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P39177	0.0012812378201672529	-0.09870376781009327	2.892370250114742	non_sig	uspG		False	False	0.0015792291220556745	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A912	0.0013186830841387827	-0.1967385088903164	2.8798595648381284	non_sig	pal		False	False	0.0016059957173447537	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A8V2	0.001327446662008132	-0.02759860957553073	2.8769829202358874	non_sig	rpoB		False	False	0.0016327623126338332	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AB96	0.0013894052572851075	-0.33838610974969896	2.857171062158373	non_sig	arsC		False	False	0.0016595289079229122	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0A8E7	0.0014252902434698583	-0.09017766160019747	2.8460966877241822	non_sig	yajQ		False	False	0.0016862955032119916	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P27302	0.0014990246050358845	-0.06336169135501635	2.824191238570258	non_sig	tktA		False	False	0.0017130620985010708	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P33225	0.0015265716713514365	0.1332384245579341	2.8162828010988625	non_sig	torA		False	False	0.0017398286937901498	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AA04	0.0015274912309447921	-0.35568337242747816	2.816021274285552	non_sig	ptsH		False	False	0.0017665952890792292	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AG86	0.0015446938005888975	-0.19313620587745106	2.8111575964293674	non_sig	secB		False	False	0.0017933618843683084	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
P0AEB2	0.001609746124659644	-0.0663196680422331	2.7932426117652422	non_sig	dacA		False	False	0.0018201284796573879	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.6609640474436812
