Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P52614	1.3402314046623452e-08	0.9675287785070061	7.8728202097758935	up	fliK	fliK	True	True	2.612330198537095e-05	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.5
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	2.340269802951724e-07	0.7514871768715778	6.630734071146031	up		ids:P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	True	True	5.22466039707419e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	4.202972754189342e-07	0.9103657903033096	6.376443425303527	up		ids:P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	True	True	7.836990595611286e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	6.072585482232094e-07	0.789206410162933	6.2166263630275	up		ids:P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	True	True	0.0001044932079414838	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	1.753805104862474e-06	0.8714548316446127	5.75601867014079	up		ids:P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	True	True	0.00013061650992685477	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	2.4381760274685127e-06	0.8803371811742409	5.612934943098873	up		ids:P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	True	True	0.00015673981191222572	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	2.8084721453927653e-06	1.0504196795363043	5.551529879127061	up		ids:P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	True	True	0.00018286311389759666	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	3.5168236209881152e-06	0.8976134157431019	5.453849412278002	up		ids:P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	True	True	0.0002089864158829676	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	4.141871150729045e-06	0.7688108683323769	5.382803415678628	up		ids:P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	True	True	0.00023510971786833856	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	4.418110612925215e-06	0.7869997046632022	5.354763415222916	up		ids:P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	True	True	0.00026123301985370953	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	5.160993214800348e-06	0.9288108384860188	5.287266711900152	up		ids:P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	True	True	0.0002873563218390805	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	5.440098920218541e-06	1.0205327996028615	5.264393203221954	up		ids:P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	True	True	0.00031347962382445143	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	6.774455955249773e-06	0.9488504494436043	5.169125576486047	up		ids:P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	True	True	0.00033960292580982235	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	7.736125684772687e-06	0.8424912812590755	5.111476483113287	up		ids:P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	True	True	0.0003657262277951933	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	8.533100674131645e-06	0.795770702523356	5.068893130499797	up		ids:P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	True	True	0.00039184952978056425	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	1.2883766638113359e-05	0.8164023737866515	4.889957150097107	up		ids:P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	True	True	0.0004179728317659352	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	1.7541705522185257e-05	0.9295612655361367	4.755928183896729	up		ids:P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	True	True	0.0004440961337513062	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	1.9215322177821014e-05	0.6749348296534805	4.716352329446999	up		ids:P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	True	True	0.0004702194357366771	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P0A812	2.1495378781494705e-05	-0.09117805751083097	4.667654897545644	non_sig	ruvB		False	True	0.0004963427377220481	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	0.5
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	2.477947075379977e-05	0.9368115464761111	4.6059079736322275	up		ids:P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	True	True	0.0005224660397074191	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	2.608423330147595e-05	0.8864351308636955	4.583621924049209	up		ids:P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	True	True	0.00054858934169279	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	2.9560947637923527e-05	0.8865440391629988	4.529281647837281	up		ids:O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	True	False	0.000574712643678161	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	3.4203229124882015e-05	0.8165813514672884	4.465932890291358	up		ids:P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	True	False	0.0006008359456635319	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	4.146349178044692e-05	0.6052220663188308	4.382334127299438	up		ids:P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	True	False	0.0006269592476489029	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	4.475798753958434e-05	0.8005218990179479	4.349129448955622	up		ids:P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	True	False	0.0006530825496342738	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	5.493688600862696e-05	0.8193119123346655	4.2601359613624545	up		ids:P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	True	False	0.0006792058516196447	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	7.947096446737635e-05	0.9477138314313649	4.099791516310931	up		ids:P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	True	False	0.0007053291536050157	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	0.5
