protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P25522	25870859.44503809	25903072.75612334	25119140.514404435	26094859.774472684	26677307.38997774	26120718.10849145	P25522	P25522		mnmE	0	0.11061390174326295	-0.03704156893904677	False	0.01043956043956044	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52644	384924.6249999999	397087.3406360783	419658.9633968078	340110.2873150707	339799.6990512364	228258.924363136	P52644	P52644		hslJ	0	0.11066075810647492	0.404009320979441	False	0.010465724751439037	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADG4	80334404.99953735	77804505.90097718	78381736.29110171	77571199.72137113	77148599.59528272	75970139.84456807	P0ADG4	P0ADG4		suhB	0	0.11078788060345751	0.03601104322348382	False	0.010491889063317635	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB71	472229058.25832766	464392691.3668495	456265596.7474561	479187044.1441093	478414591.04113895	470328423.3701662	P0AB71	P0AB71		fbaA	0	0.11088312275732348	-0.03584673575476311	False	0.010518053375196233	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6P9	832959117.463079	885830016.1959654	853947352.697429	897858556.605517	896467579.279302	903300239.4913882	P0A6P9	P0A6P9		eno	0	0.11100535773949735	-0.06838685107891601	False	0.010544217687074831	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A908	8633531.358689183	8230489.135290373	8145867.028062173	8145145.705446123	7632066.081922833	7231023.720552286	P0A908	P0A908		mipA	0	0.11114902295147458	0.12034822112650775	False	0.010570381998953429	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32662	6901087.868608293	7048759.207968512	6963926.69379933	6283741.681115974	6056445.926596611	6803070.667340184	P32662	P32662		gph	0	0.11131685804959614	0.12761700706256596	False	0.010596546310832025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6I3	10056230.504754525	9596965.088600142	10064332.14806366	10444921.428982625	10385696.947562069	10083242.630762808	P0A6I3	P0A6I3		coaA	0	0.11150862489922328	-0.05693975153035837	False	0.010622710622710623	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C058	1186419.9080380842	1197676.1334705614	1183934.6270200568	1161885.7371707482	1152160.1479798984	1099227.1585138412	P0C058	P0C058		ibpB	0	0.11178728765020675	0.06397218883054562	False	0.010648874934589221	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P40120	21934067.77909949	22724968.30698205	22988725.919799943	23290862.586519584	23378859.6983381	23507480.78386219	P40120	P40120		mdoD	0	0.11183953479397447	-0.0529602436446132	False	0.010675039246467819	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21889	120814104.17987446	118810161.77230392	118294557.85830425	121356769.93779024	121346338.42687172	121497439.68057144	P21889	P21889		aspS	0	0.11184505928279528	-0.02510067272261814	False	0.010701203558346417	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P12281	25382371.26867237	24548077.236112475	24851665.24568409	25567752.15820889	25672919.181936912	25452180.75586591	P12281	P12281		moeA	0	0.11243110823689619	-0.03639887216318758	False	0.010727367870225013	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAT2	1275255.7414499456	1145555.7885684366	1278117.3984734109	1184004.341250429	1102584.905926125	1016950.5403092296	P0AAT2	P0AAT2		ybdF	0	0.11356711440748904	0.16309486018628072	False	0.010753532182103611	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A959	11009642.894854112	10488634.040687991	10955385.791955348	10541869.51719513	10274219.13012853	10399451.024191331	P0A959	P0A959		alaA	0	0.11401215105042167	0.05611690217230862	False	0.01077969649398221	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69795	1193516.503716888	1007451.8222596268	921239.6725388071	970620.6103469155	715491.9723906377	756719.9691363024	P69795	P69795		chbB	0	0.11495858253593869	0.3540116764825729	False	0.010805860805860807	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24252	2279860.894293883	2463658.35219877	2346000.53798036	2040526.8266325293	2036091.145812281	2318404.222037988	P24252	P24252		ybgA	0	0.1153590849263397	0.14873854230600125	False	0.010832025117739405	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39411	3844077.623673636	4098730.514111898	3854739.280566297	4374822.560451883	4075703.2491159863	4108696.736581672	P39411	P39411		yjjX	0	0.11536555090834089	-0.09026018964036375	False	0.010858189429618002	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62620	55734903.88981848	57348766.70857251	55246561.325391226	58440513.756668	58137802.85359834	56746116.62291759	P62620	P62620		ispG	0	0.11546625053109845	-0.0421807365810211	False	0.0108843537414966	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ5	58925669.607182495	59568187.02473048	58668038.0817379	59370746.709569976	61255823.69548901	61340091.17109872	P0AGJ5	P0AGJ5		yfiF	0	0.11571411324556756	-0.038605824229219786	False	0.010910518053375198	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00963	55664121.46588411	56505353.237175085	58018174.70534658	55479249.49930271	55406477.70261213	54190523.03117167	P00963	P00963		asnA	0	0.11659209237127673	0.04399377132874488	False	0.010936682365253796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG18	2151854.6629723925	1801819.620081639	2041254.5842751523	1640596.639542432	1747096.1851582285	1847555.883447972	P0AG18	P0AG18		purE	0	0.11819433067232789	0.19548455935840583	False	0.010962846677132394	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A877	4655654.077440883	4709551.026473088	4592092.312030819	4710213.725876777	4821426.363699699	4962954.020928056	P0A877	P0A877		trpA	0	0.11846911211806334	-0.05449531825290655	False	0.01098901098901099	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC41	17958729.961904656	17432757.241085175	17271978.034871366	17022992.433009766	17177967.59682027	16921846.13270301	P0AC41	P0AC41		sdhA	0	0.11918503358522567	0.04283542445984827	False	0.011015175300889586	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21599	185271898.1944672	178866390.50744537	180822074.31202328	179635711.22533345	176100177.71610492	172251078.91711974	P21599	P21599		pykA	0	0.11934519168133219	0.04564898072939937	False	0.011041339612768184	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE88	20038064.858901605	21518566.33589582	20642107.109090146	19653749.12968833	19387425.154842272	19993716.858084552	P0AE88	P0AE88		cpxR	0	0.11943002017562829	0.0753174391952273	False	0.011067503924646782	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39172	8786091.487538775	9098740.329871325	9366171.131919667	10439642.365610074	9560944.151184922	9486222.045555703	P39172	P39172		znuA	0	0.11945250403712393	-0.11376035603729298	False	0.01109366823652538	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADV1	7100319.213081753	6947021.790469099	6846615.070864149	7551807.358408406	7068557.415404424	7292409.180200544	P0ADV1	P0ADV1		lptA	0	0.1195839803422367	-0.06868644867534533	False	0.011119832548403976	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A780	38541969.863225095	37162350.28950744	39668026.390788905	37294531.92033121	36442048.61370536	36318305.06896617	P0A780	P0A780		nusB	0	0.11967204374810544	0.06807427623166198	False	0.011145996860282574	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P03841	21362918.44200577	19981858.835489605	19769238.06188333	22311822.37646601	21990380.48161812	20817337.03041229	P03841	P03841		malM	0	0.11977159143908539	-0.09158723335977352	False	0.011172161172161172	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31551	1809515.269563736	1635714.1447895109	1728741.4173998432	1913957.3823482608	1806084.9804244868	1824829.5737536256	P31551	P31551		caiD	0	0.11996662833893731	-0.0998822196622069	False	0.01119832548403977	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P18843	71049713.56841925	67922193.74562678	70313223.58008745	67654072.11844988	67602658.9064438	66891772.58509784	P18843	P18843		nadE	0	0.11998030410998242	0.050054291705423797	False	0.011224489795918368	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P14081	6973145.083416753	6945846.261244063	6774587.032543355	7223772.803005445	7133140.723563255	7737708.279511197	P14081	P14081		selB	0	0.12004687126276228	-0.09451209603856475	False	0.011250654107796965	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10121	92735746.208556	91406187.17622322	94132021.03345494	96148021.88874128	95096176.88178895	93513655.23790286	P10121	P10121		ftsY	0	0.12042674773940704	-0.03322975077805188	False	0.011276818419675563	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADM8	287060.00000000006	223081.28936766132	244397.98750552075	219978.8982277212	188948.14476339324	208740.6227617102	P0ADM8	P0ADM8		yieE	0	0.12045960968218605	0.2887651918052196	False	0.01130298273155416	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A840	8582424.625061365	8842246.86398319	8661872.184198221	8477323.470539415	8429723.07508402	7948081.913299052	P0A840	P0A840		surE	0	0.12064889822042088	0.06976224789252437	False	0.011329147043432759	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFD6	20739465.572092462	21409653.72054501	21819267.407619838	22983922.792733904	21630239.10300833	23628206.243720777	P0AFD6	P0AFD6		nuoI	0	0.12086808779322263	-0.0933086132068024	False	0.011355311355311357	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13458	607024.2180319747	555848.8370570717	690060.6870228846	507890.6057179328	561252.4440518117	499990.4517380597	P13458	P13458		sbcC	0	0.12101816042200818	0.2398431921849534	False	0.011381475667189953	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33224	2686383.7614376107	2825328.46862866	2615488.133799695	2306714.7625616663	2657006.1454437184	2256152.62866214	P33224	P33224		aidB	0	0.12301360838463034	0.17078489508769712	False	0.01140763997906855	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46868	22393008.88107846	24273286.37310293	23478939.572354265	23880430.700164244	25292343.84568048	25130315.806929987	Q46868	Q46868		yqiC	0	0.12321007548952642	-0.08307711476369575	False	0.011433804290947149	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76558	22741217.863580395	23975575.80810623	22787486.461980004	23839602.83362444	24403245.760402143	24184361.190222777	P76558	P76558		maeB	0	0.12350395466695865	-0.0594299744122502	False	0.011459968602825747	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37650	8416043.371330349	8597355.92646002	8536473.833256979	8674159.469128313	8704465.278708356	9056820.709104763	P37650	P37650		bcsC	0	0.12355036151312758	-0.04915750999070433	False	0.011486132914704345	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25534	471251.1678271433	386278.54288963584	452691.0919982797	315434.1238072269	276980.79151191644	416650.46392011776	P25534	P25534		ubiH	0	0.12363675306233578	0.3767903075690731	False	0.011512297226582941	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25553	291087.6562000002	269721.25678933604	273633.90629866463	244256.42429606663	224357.89303992517	270442.9816072315	P25553	P25553		aldA	0	0.12473956731516536	0.17512697087819087	False	0.011538461538461539	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A717	163939324.4608597	172611766.20265752	171909765.09934998	158564359.74250436	162646184.52870023	166295819.93781996	P0A717	P0A717		prs	0	0.12509118109123388	0.06071565859031143	False	0.011564625850340137	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACU5	10622365.688408026	10151038.090153078	10668162.464254202	9906942.478985982	10138882.8596422	10215235.706693208	P0ACU5	P0ACU5		fabR	0	0.1252195642891052	0.05521051263650023	False	0.011590790162218735	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10441	2428204.4983214554	2166638.3375512864	2308836.28281379	2572429.113199563	2391309.929889869	2490666.942144747	P10441	P10441		lpxB	0	0.12531939502761855	-0.1107279839537784	False	0.011616954474097333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32157	14269646.332005888	14333065.076078858	13880022.01570516	14488751.52134562	14575998.226728637	14469123.719577732	P32157	P32157		yiiM	0	0.1253401929453841	-0.03526179599093911	False	0.01164311878597593	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6H1	150144040.93066856	154610382.2385054	154618754.8768571	147244836.1659456	150662078.3234543	150469729.2521257	P0A6H1	P0A6H1		clpX	0	0.12550037665652808	0.03495549377892118	False	0.011669283097854527	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76569	3742147.082564663	3476355.8871574886	4036852.720644225	3087365.0623315703	3616657.1892769528	3247286.686944676	P76569	P76569		yfgD	0	0.12600380177734682	0.1776534422369843	False	0.011695447409733125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A796	159058054.0023932	154500298.95695025	152839193.8243516	147274909.71370852	152705172.84374762	151870771.7140137	P0A796	P0A796		pfkA	0	0.12634223030979969	0.0457135498183725	False	0.011721611721611723	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39451	7266974.7698987005	6654170.514265172	6763317.954207074	6491581.136506161	6436399.083915381	6358440.087976947	P39451	P39451		adhP	0	0.12700233511031078	0.10096212597468063	False	0.011747776033490321	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02358	370459972.1386911	375698269.4601156	353840503.56852347	352190133.5966421	351269960.21538854	347815233.8305861	P02358	P02358		rpsF	0	0.1274934078472953	0.06536131924091078	False	0.011773940345368918	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46889	5705416.148651433	5899474.046114796	5989726.117957048	6419931.442395579	6398881.365341266	5922580.436724812	P46889	P46889		ftsK	0	0.12771334112187813	-0.09109415418954545	False	0.011800104657247516	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6E9	17658527.38817063	18780964.064823616	19068004.538909424	19160656.90219766	19593033.00352256	19792671.274301294	P0A6E9	P0A6E9		bioD2	0	0.12844323838950497	-0.07689689307799992	False	0.011826268969126114	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09155	11947478.44676896	11426864.918904366	12085260.228639225	12197701.51079755	12425951.965776604	13375758.202408137	P09155	P09155		rnd	0	0.12884010019811332	-0.0998006740623661	False	0.01185243328100471	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABC3	64830069.68372509	64109115.42523749	62899667.04836866	64400984.51077112	65728043.02673704	66065802.15671457	P0ABC3	P0ABC3		hflC	0	0.1288590312893673	-0.03239209112392626	False	0.011878597592883308	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08660	12180348.151669549	11162145.713495985	11432984.416314034	10628605.825422572	11126067.2017857	10880090.201654583	P08660	P08660		lysC	0	0.12903702202540288	0.0916607845579719	False	0.011904761904761904	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P55135	2847864.539542966	2425532.9290652773	2735277.27766289	2973622.266569043	2839427.160281564	3081673.1961242124	P55135	P55135		rlmD	0	0.12971013956977714	-0.15138608741354087	False	0.011930926216640502	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22333	71806207.78859031	73719443.93920514	71300886.98834841	70604166.74860205	71273765.55924368	69768289.23768763	P22333	P22333		add	0	0.12995463494304246	0.03488661480345973	False	0.0119570905285191	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9W3	94749174.07519232	96397095.72514026	97666411.3397806	95069234.29810224	94233758.62552352	93607174.77681112	P0A9W3	P0A9W3		yjjK	0	0.1303429610130056	0.029790061572745472	False	0.011983254840397698	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAB6	76460610.64842696	74146333.31304719	74567720.5921535	74475681.46495496	71369827.93990861	72727019.83731596	P0AAB6	P0AAB6		galF	0	0.13109704494609872	0.042932421457064135	False	0.012009419152276296	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Q3	40799348.435511805	42324608.85427517	42860048.74420801	39996517.98957792	40857633.54065949	40839219.66216304	P0A6Q3	P0A6Q3		fabA	0	0.13209148210515242	0.0499900072384609	False	0.012035583464154892	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAB8	6299792.281167956	6344627.668906943	6407859.37225043	6485787.4213144295	6373508.859158381	6545364.835542037	P0AAB8	P0AAB8		uspD	0	0.1325674847892222	-0.026439632960347466	False	0.01206174777603349	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46919	1114244.0358017825	1127687.737627632	1169469.5881919798	1085327.434375971	905561.8584508192	1039333.0691408193	Q46919	Q46919		yqcC	0	0.13276598863733488	0.17094083777537905	False	0.012087912087912088	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7M9	111489103.77756248	122464994.686877	113699485.24594654	119590031.82152806	125470388.7802713	125972925.57767227	P0A7M9	P0A7M9		rpmE	0	0.13284261087689211	-0.09389839185844302	False	0.012114076399790686	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8C4	11693520.850647166	12344417.110339278	12637195.059342343	11268714.939594235	11559137.797521666	11894965.52341086	P0A8C4	P0A8C4		ygfB	0	0.1335840849322707	0.07891815037757635	False	0.012140240711669284	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGF2	5398510.182626089	5934100.53069472	5387735.77450257	5010866.435662424	5060168.547388099	3801005.8087061206	P0AGF2	P0AGF2		ygdK	0	0.1336582895835986	0.2694246979852528	False	0.01216640502354788	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31060	232828.0624999999	216843.0296101776	215580.9963128004	206788.0018960036	176136.40032051576	134819.29733752357	P31060	P31060		modF	0	0.1345355768523452	0.3616630419679426	False	0.012192569335426479	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24255	3949937.881613352	3836580.77424307	3374888.8405160937	3475497.886330136	3254334.0085289045	3222528.624462266	P24255	P24255		rpoN	0	0.134983548179417	0.16540831558750296	False	0.012218733647305077	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31554	51846833.473315045	52974814.941496685	50379511.280163415	53697563.70379613	53987306.48299507	52675590.532220766	P31554	P31554		lptD	0	0.1350810103196661	-0.04717912982150591	False	0.012244897959183675	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09126	5606389.944110367	6115068.040549947	5683201.317148514	5898754.598741224	6362185.104642797	6430105.280717489	P09126	P09126		hemD	0	0.1360242143953911	-0.10287365651240311	False	0.012271062271062273	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6T9	6060967.057525783	5846519.412501926	5811414.6877075285	5852499.546097188	5578654.535436303	5662318.408928429	P0A6T9	P0A6T9		gcvH	0	0.1374935161068926	0.05184363136527207	False	0.012297226582940869	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46887	329271.5000000002	347923.04921778204	322389.7783607012	326584.7508049589	260111.51978813385	274400.3731773679	P46887	P46887		yecH	0	0.13753833082649936	0.21515311645222251	False	0.012323390894819467	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7L3	100197332.24782524	100860014.65641849	100405713.6596784	97289048.15509611	98520154.97511646	92483503.13147016	P0A7L3	P0A7L3		rplT	0	0.13844663016295167	0.06444689649965984	False	0.012349555206698065	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77150	9355878.199749485	10023732.51719271	10675937.62343285	9236993.388884712	8940338.340043653	9232983.17120288	P77150	P77150		pdxY	0	0.13938940918313794	0.13291243867294056	False	0.012375719518576663	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACC1	2263390.2637955514	2297897.3338471563	2456000.8091109	2180602.499189341	2068587.7841713752	1635341.8554845229	P0ACC1	P0ACC1		prmC	0	0.13979693776494276	0.25398594206235414	False	0.01240188383045526	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7R1	1528886423.0299704	1537574883.7801285	1535197167.9366057	1552394191.9040432	1636135531.9690351	1679830743.6994	P0A7R1	P0A7R1		rplI	0	0.1398722438468584	-0.08128207955070334	False	0.012428048142333857	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8Q6	1615003.8750000002	1474234.3745407057	1661597.228755124	1744707.0866776947	1677174.7703921704	1712816.1813993014	P0A8Q6	P0A8Q6		clpS	0	0.14007549971614114	-0.11209818996742313	False	0.012454212454212455	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB91	16620462.588302294	17985632.156166863	17752740.02727768	18590719.430651955	18829640.03824318	17845824.556974772	P0AB91	P0AB91		aroG	0	0.14134216297109256	-0.07796401101983097	False	0.012480376766091053	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF18	15212833.310083171	15300374.974689856	15496255.606662828	14791527.733340064	15296700.037443252	14781928.796971343	P0AF18	P0AF18		nagA	0	0.14142001685601852	0.036174427965863926	False	0.012506541077969651	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75694	267369.8750000001	193171.0797850495	255093.28040844103	160739.59156469395	134221.15066272585	225260.47343457668	P75694	P75694		yahO	0	0.14204286077361333	0.4600971695920195	False	0.012532705389848249	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADY1	108654089.20729928	111547614.03040162	111711731.4603192	112009491.27159695	116449182.06232163	112863485.18340611	P0ADY1	P0ADY1		ppiD	0	0.14263105771131276	-0.04032705088296987	False	0.012558869701726845	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD61	501308587.8996614	494938187.86729	491554485.3312271	489358975.36069566	491743128.3476528	487625427.1286352	P0AD61	P0AD61		pykF	0	0.1434615451536941	0.018615044716325954	False	0.012585034013605443	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFC7	26339951.89619058	26578439.458750494	26122804.61650209	26230623.38392789	25038968.483167917	25419132.55760157	P0AFC7	P0AFC7		nuoB	0	0.14368640452190642	0.04359030322606224	False	0.012611198325484041	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFX9	8173767.610458096	7848060.61408454	8139266.563245403	7970700.376707607	7573131.846529597	7774285.165566023	P0AFX9	P0AFX9		rseB	0	0.14370645260408058	0.0512345117237372	False	0.01263736263736264	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22255	28664539.5090608	27955483.484821144	28675456.85328788	28327801.8577214	27228884.215612777	27424094.32531877	P22255	P22255		cysQ	0	0.1438541726052788	0.03969206411623918	False	0.012663526949241237	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADZ0	17253046.238181643	16239897.722623251	15715007.422158452	17670214.09849532	17441916.003185764	17121490.46768093	P0ADZ0	P0ADZ0		rplW	0	0.14406751443630647	-0.08608725178658844	False	0.012689691261119832	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37655	6879977.569261164	6616122.433601712	6833079.246020286	6849144.439044045	6979946.263818947	7155610.190545347	P37655	P37655		bcsQ	0	0.14420351090408987	-0.04578592948805442	False	0.01271585557299843	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32703	1542541.343384668	1722650.241857426	1767168.4164236763	1864500.777646224	1930093.9898989564	1730893.9122546902	P32703	P32703		yjcE	0	0.1445234696903021	-0.13486693107369505	False	0.012742019884877028	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75883	5736350.942044278	5016914.46293956	5974462.752563631	4765757.443317797	5105744.338932166	4927800.607353489	P75883	P75883		gfcC	0	0.14459699098034154	0.17671235036892152	False	0.012768184196755626	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC69	51168247.48727821	54710694.06004624	52151287.42328161	54787192.229331926	54741752.10729629	55641889.97868172	P0AC69	P0AC69		grxD	0	0.1448477757618056	-0.06375840757332189	False	0.012794348508634224	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACY9	1439081.9336749774	1558873.7101041896	1350243.136959796	1495996.5536947732	1692035.172771162	1609988.5045149503	P0ACY9	P0ACY9		yebG	0	0.1453117284058461	-0.14202134519031911	False	0.01282051282051282	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15286	1064252.649112539	1073638.9893999998	1049823.0727628572	1033074.0242284236	985288.3345772933	1046324.1579939316	P15286	P15286		flk	0	0.14591100627714976	0.056783009339619855	False	0.012846677132391418	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64463	62739996.47650266	62155707.561870165	60350022.81972181	56878279.58791075	60953085.570475005	59491215.091253966	P64463	P64463		ydfZ	0	0.14599299740096905	0.06306400299712477	False	0.012872841444270016	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69908	6087143.683182824	6576110.535387619	7144916.598053347	7305737.946261166	7384123.756079175	7216314.432158811	P69908	P69908		gadA	0	0.1462216922292769	-0.14524201364175637	False	0.012899005756148614	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFI7	22211932.57352661	22031879.948534004	21453797.961749367	24266301.280436765	22508050.28697102	22647404.17271816	P0AFI7	P0AFI7		pdxH	0	0.14655052010782268	-0.0795469540971021	False	0.012925170068027212	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76227	7668112.244004474	7428636.6498192195	7326744.535217813	7264353.089775599	7293298.66617094	6799801.549991308	P76227	P76227		ynjH	0	0.14656813593254175	0.07027142960238078	False	0.012951334379905808	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13979	15751875.453529956	15923422.95149335	16079441.553795822	15586702.189828644	15868337.969933985	15451801.964565564	P13979	P13979		traT	0	0.14680403140822623	0.02584555824778088	False	0.012977498691784406	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A812	6347556.474527707	5375045.030651314	5844057.86056973	7130260.42729068	6170381.213185951	6428699.420812564	P0A812	P0A812		ruvB	0	0.14692685605189792	-0.16750291086807434	False	0.013003663003663004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
