Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P60624	P60624		rplX		119446000.0	130423000.0	129910000.0	120243000.0	119202000.0	129275000.0	0	2.411973843659317e-05	-0.1184775564635526	True	2.6595744680851067e-05	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.0
P18355	P18355				3065630.0	2210380.0	2237250.0	3175360.0	3139100.0	2114620.0	0	5.166021894454006e-05	0.515411208355814	False	5.3191489361702134e-05	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.0
P33593	P33593		nikD		618595.0	19147.6	65944.6	689622.0	672168.0	37457.8	3	6.178964177054712e-05	4.014338537753588	False	7.97872340425532e-05	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.0
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				72166.3	562005.0	639110.0	82203.1	22554.6	617133.0	2	6.841724549661467e-05	-3.361347319280336	False	0.00010638297872340427	True	True	Human	True	False	False	True	msfragger	manual	min	1.0
P0A6R0	P0A6R0		fabH		17562500.0	19020100.0	18802100.0	17437000.0	17419600.0	18942700.0	0	0.00010621450297296454	-0.11490654578337563	False	0.00013297872340425532	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.0
P28635	P28635		metQ		14703200.0	13022700.0	13234100.0	14753800.0	14627000.0	13088200.0	0	0.00012604013387596915	0.1640748257108625	False	0.0001595744680851064	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.0
P0AFK9	P0AFK9		potD		7215210.0	7903300.0	8039090.0	7328030.0	7207330.0	8002490.0	0	0.00020391077867568162	-0.1386639964860977	False	0.00018617021276595746	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P45578	P45578		luxS		21406100.0	22400600.0	22282200.0	21308700.0	21223200.0	22307900.0	0	0.0002071808547960295	-0.06728721009956172	False	0.00021276595744680854	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AG99	P0AG99		secG		5533760.0	6369060.0	6263760.0	5461180.0	5562320.0	6231470.0	0	0.00020793865505007317	-0.18819385579700404	False	0.0002393617021276596	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A9Y6	P0A9Y6		cspC		176568000.0	159706000.0	160320000.0	177775000.0	179988000.0	156693000.0	0	0.0002328063007797095	0.16459459339990137	False	0.00026595744680851064	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P69908	P69908		gadA		4676790.0	3782160.0	3565950.0	4835290.0	4689360.0	3601590.0	0	0.00031276792787820557	0.3751458803878343	False	0.0002925531914893617	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A862	P0A862		tpx		42981800.0	40862800.0	40436100.0	43496400.0	43058500.0	40585000.0	0	0.00032349167740887934	0.08785332767488771	False	0.0003191489361702128	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				344718.0	600222.0	549710.0	305488.0	330280.0	562081.0	0	0.0003276686689799396	-0.8041247207778366	False	0.00034574468085106383	False	False	Human	True	False	False	False	msfragger	manual	min	1.0
P0AEX9	P0AEX9		malE		6132920.0	6857130.0	6710680.0	6089510.0	6005660.0	6742650.0	0	0.0003309809875863032	-0.1560595158758806	False	0.0003723404255319149	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A9D2	P0A9D2		gstA		6779300.0	7376870.0	7278780.0	6844010.0	6876150.0	7290560.0	0	0.0003420135916001196	-0.0983859085680442	False	0.00039893617021276594	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A9G6	P0A9G6		aceA		7538660.0	7366920.0	7328590.0	7510810.0	7525160.0	7352050.0	0	0.0003751196023187892	0.03408334022859578	False	0.00042553191489361707	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A9U1	P0A9U1		ybhF		534135.0	424136.0	417164.0	542032.0	518007.0	409147.0	0	0.0004795686873315243	0.3503651939713215	False	0.00045212765957446815	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P24183	P24183		fdnG		4117640.0	4250150.0	4236820.0	4114210.0	4089240.0	4219700.0	0	0.0005147333031210841	-0.044456105562888135	False	0.0004787234042553192	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P60546	P60546		gmk		5480690.0	5208960.0	5247410.0	5450100.0	5460300.0	5259300.0	0	0.0006941159868609018	0.06070801688880807	False	0.0005053191489361702	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A9Q9	P0A9Q9		asd		18957000.0	19784200.0	19695000.0	19005600.0	19151600.0	19853700.0	0	0.0007506931569012908	-0.054982818997036983	False	0.0005319148936170213	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A9Q7	P0A9Q7		adhE		185662000.0	192869000.0	191810000.0	183951000.0	183734000.0	190905000.0	0	0.0009022672164625109	-0.05684202068178679	False	0.0005585106382978724	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AGD3	P0AGD3		sodB		57620400.0	62437100.0	62048400.0	56761400.0	57943200.0	63512300.0	0	0.0009183907031124363	-0.1255837638866016	False	0.0005851063829787234	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A8M3	P0A8M3		thrS		9787060.0	10180200.0	10319900.0	9625900.0	9664280.0	10299800.0	0	0.0009720548562715172	-0.0830353311182258	False	0.0006117021276595745	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A8J8	P0A8J8		rhlB		6224000.0	6495080.0	6449740.0	6238400.0	6286030.0	6456610.0	0	0.0010572151081430065	-0.049393202592310184	False	0.0006382978723404256	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A817	P0A817		metK		18924200.0	19916400.0	19911500.0	18677100.0	18860800.0	19642400.0	0	0.0012045066410990555	-0.07488656538502944	False	0.0006648936170212766	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				103127.0	650328.0	717803.0	87488.0	76325.0	622755.0	0	0.0013001273003616124	-2.898823203891933	False	0.0006914893617021277	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P0A7N4	P0A7N4		rpmF		39411000.0	41479000.0	41876200.0	38505800.0	39084900.0	42233200.0	0	0.0013156286305699067	-0.1021737236485897	False	0.0007180851063829787	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				32971.3	654825.0	795206.0	82203.1	22554.6	673975.0	3	0.0014216151892212962	-3.946883573393423	False	0.0007446808510638298	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				32971.3	579223.0	600704.0	82203.1	22554.6	477072.0	3	0.0015171583360226871	-3.5886684637396025	False	0.0007712765957446809	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P52614	P52614		fliK		1498120.0	1346340.0	1297080.0	1521100.0	1470940.0	1288350.0	0	0.0015710177483181243	0.19158792449633041	False	0.0007978723404255319	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P07649	P07649		truA		2153070.0	1917090.0	1852600.0	2116350.0	2088690.0	1920500.0	0	0.0017099401937453928	0.16012115030312832	False	0.000824468085106383	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AD49	P0AD49		raiA		6747620.0	7661330.0	7600660.0	6883190.0	6685000.0	7584020.0	0	0.0017196773032879592	-0.16933933752662708	False	0.0008510638297872341	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A879	P0A879		trpB		1527510.0	1325720.0	1307560.0	1473350.0	1478290.0	1288970.0	0	0.001818627782901348	0.1915434863984223	False	0.0008776595744680852	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A796	P0A796		pfkA		21974600.0	23950700.0	23739400.0	22179200.0	22370200.0	24345400.0	0	0.0019072656053585862	-0.11483314148009134	False	0.0009042553191489363	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A7V0	P0A7V0		rpsB		86068400.0	94354600.0	92269200.0	85645200.0	86681700.0	93269500.0	0	0.001936380153116248	-0.1152971237095876	False	0.0009308510638297873	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A927	P0A927		tsx		9808990.0	10154200.0	10075700.0	9663980.0	9733260.0	10185900.0	0	0.0020259391703898763	-0.0585448064921173	False	0.0009574468085106384	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A8L1	P0A8L1		serS		33082600.0	34894500.0	34736400.0	33237300.0	32691600.0	35013600.0	0	0.0021446023388619014	-0.07982848075954202	False	0.0009840425531914894	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				32971.3	214944.0	268506.0	82203.1	22554.6	294292.0	3	0.0024477825491752217	-2.4974592869643852	False	0.0010106382978723404	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				32971.3	380597.0	343791.0	82203.1	22554.6	278639.0	3	0.0025181585291526904	-2.864456173532106	False	0.0010372340425531916	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P0A7D7	P0A7D7		purC		7067190.0	7492250.0	7426550.0	7061730.0	7178440.0	7402700.0	0	0.0028528842404044854	-0.06708212616864034	False	0.0010638297872340426	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A7K6	P0A7K6		rplS		72759000.0	69249500.0	69795500.0	72858400.0	72272200.0	70315500.0	0	0.0031231555228309984	0.05760806242291321	False	0.0010904255319148938	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A9S5	P0A9S5		gldA		12708500.0	13467900.0	13555600.0	12403300.0	12409900.0	13217800.0	0	0.0031490039852744363	-0.1009517186466908	False	0.0011170212765957447	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P08957	P08957		hsdM		12344500.0	12800000.0	12700400.0	12314300.0	12355900.0	12699600.0	0	0.0031942799416120674	-0.04547430250992038	False	0.0011436170212765957	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AEG4	P0AEG4		dsbA		4957350.0	5535290.0	5503290.0	4701290.0	4847260.0	5344340.0	0	0.0032385005918757403	-0.17555270930924438	False	0.001170212765957447	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AEV4	P0AEV4		hycA		1101620.0	1275460.0	1237080.0	1133800.0	1110450.0	1294200.0	0	0.0033753682742205435	-0.1861746451445626	False	0.0011968085106382979	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P33602	P33602		nuoG		15012900.0	15837100.0	15802800.0	15103700.0	15246700.0	15601000.0	0	0.003428563508593015	-0.05851085576091138	False	0.001223404255319149	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AEP3	P0AEP3		galU		68275000.0	72253500.0	73505900.0	68155500.0	68534700.0	72827700.0	0	0.003501894093243082	-0.0928292796699664	False	0.00125	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P25714	P25714		yidC		7324630.0	6950680.0	6810600.0	7209780.0	7398460.0	6787400.0	0	0.0035926006919609573	0.09404888506474807	False	0.0012765957446808512	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P39176	P39176		erfK		1184690.0	1369000.0	1317310.0	1110000.0	1120840.0	1304180.0	0	0.0036006393887328446	-0.2244564446114192	False	0.0013031914893617022	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A7M6	P0A7M6		rpmC		21146500.0	25847900.0	24578600.0	20653000.0	19251200.0	24689200.0	0	0.0036233343093566906	-0.29910664116842917	False	0.0013297872340425532	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0ABA6	P0ABA6		atpG		32215900.0	34834800.0	34640600.0	31841800.0	31043700.0	33992100.0	0	0.003860724737860209	-0.12163919194648008	False	0.0013563829787234043	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P00954	P00954		trpS		14173600.0	15230600.0	15356200.0	13747400.0	13809400.0	15181000.0	0	0.00443221699835331	-0.13323419569996695	False	0.0013829787234042553	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AEZ3	P0AEZ3		minD		15122500.0	14484700.0	14652600.0	15292200.0	15040200.0	14573200.0	0	0.004634972322618145	0.05645594305385612	False	0.0014095744680851065	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A887	P0A887		ubiE		8252190.0	8071270.0	8078950.0	8242050.0	8245630.0	8113650.0	0	0.0048410972534054944	0.02802824595808133	False	0.0014361702127659575	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AD59	P0AD59		ivy		2444340.0	2694790.0	2714350.0	2484420.0	2544100.0	2753990.0	0	0.004866694471930432	-0.12746193835111627	False	0.0014627659574468085	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0ACF4	P0ACF4		hupB		40564200.0	34563400.0	35571800.0	39329200.0	38369700.0	33847600.0	0	0.0049125572737158925	0.18565509063278116	False	0.0014893617021276596	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				1071090.0	1311720.0	1392160.0	929375.0	1072930.0	1438500.0	0	0.0049128766269613275	-0.4306267074019903	False	0.0015159574468085106	False	False	Human	True	False	False	False	msfragger	manual	min	1.0
P60422	P60422		rplB		120383000.0	126064000.0	124001000.0	120704000.0	118533000.0	124934000.0	0	0.004957889074241095	-0.06041349091670373	False	0.0015425531914893618	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A955	P0A955		eda		28421800.0	27325800.0	27537700.0	28362300.0	28242600.0	27670700.0	0	0.005116444208375518	0.042923887959507204	False	0.0015691489361702128	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A915	P0A915		ompW		14028500.0	16443700.0	16035200.0	14451500.0	14420500.0	16941100.0	0	0.005140118394498434	-0.20410054841234695	False	0.0015957446808510637	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P25745	P25745		mnmA		4244480.0	4067130.0	4057780.0	4289090.0	4332810.0	4032580.0	0	0.005334249967217226	0.08176079856230858	False	0.001622340425531915	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AFX9	P0AFX9		rseB		3161910.0	2957630.0	2922050.0	3095290.0	3141310.0	2855700.0	0	0.005536505419452972	0.10556159259909718	False	0.001648936170212766	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P26646	P26646		acuI		6266470.0	6849570.0	6741420.0	6311340.0	6270260.0	6919440.0	0	0.005598534082939121	-0.12194093582664133	False	0.0016755319148936173	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A8Y1	P0A8Y1		yjjG		1852430.0	1693770.0	1736910.0	1891310.0	1902200.0	1650110.0	0	0.005738328910550714	0.1521609615238739	False	0.0017021276595744683	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A7Q1	P0A7Q1		rpmI		17542600.0	13591700.0	13981300.0	19132700.0	18685100.0	14136600.0	0	0.0059160022345771555	0.4084748903567878	False	0.001728723404255319	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AGG2	P0AGG2		tesB		1578750.0	1790590.0	1879150.0	1475940.0	1462500.0	1972900.0	0	0.0060225572901263565	-0.3209447116480932	False	0.0017553191489361704	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AFF6	P0AFF6		nusA		22389300.0	23162800.0	22896400.0	22081500.0	22333800.0	22866200.0	0	0.0061246737580832955	-0.045088288219141716	False	0.0017819148936170214	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AF36	P0AF36		zapB		6749570.0	7490470.0	7314920.0	6658550.0	6663780.0	7239600.0	0	0.006142490116606658	-0.13527363427967604	False	0.0018085106382978726	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P60906	P60906		hisS		10833800.0	11233000.0	11098700.0	10608500.0	10751900.0	11245000.0	0	0.006330362531387791	-0.06065964504462272	False	0.0018351063829787236	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P61889	P61889		mdh		24894600.0	23377600.0	23789200.0	24944000.0	24424400.0	23684000.0	0	0.006646757009054179	0.06785945368871873	False	0.0018617021276595746	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A858	P0A858		tpiA		74031800.0	79812300.0	81027100.0	73784400.0	74275100.0	82085800.0	0	0.006772095985694725	-0.1293592774384434	False	0.0018882978723404257	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				225829.0	714487.0	686385.0	82203.1	22554.6	652034.0	2	0.0068738086691764325	-2.634566980636319	False	0.0019148936170212767	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P68679	P68679		rpsU		62437000.0	66777600.0	66650600.0	61642300.0	61574800.0	65034900.0	0	0.007011767675920586	-0.0962536176506784	False	0.001941489361702128	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P77488	P77488		dxs		2300840.0	2104960.0	2165700.0	2272890.0	2306270.0	2163870.0	0	0.007036443865872436	0.09657379199542336	False	0.001968085106382979	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AG44	P0AG44		rplQ		246247000.0	272201000.0	267160000.0	251240000.0	240260000.0	266712000.0	0	0.007239359571757672	-0.12778434972033145	False	0.0019946808510638296	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AET2	P0AET2		hdeB		12836800.0	14345500.0	14463900.0	12791700.0	13203600.0	15105300.0	0	0.0072579244330217615	-0.17745421930582986	False	0.002021276595744681	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P52061	P52061		rdgB		6157620.0	6479950.0	6484100.0	6107400.0	6120380.0	6616900.0	0	0.007352161730814293	-0.09089019649150312	False	0.002047872340425532	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P36938	P36938		pgm		7584990.0	7889940.0	8017160.0	7473960.0	7675650.0	8099120.0	0	0.007374669712317918	-0.07851863479932712	False	0.002074468085106383	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A7T7	P0A7T7		rpsR		78282800.0	71401300.0	71080600.0	78123300.0	80867200.0	74267600.0	0	0.007427138886894383	0.13052109998133252	False	0.002101063829787234	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P69441	P69441		adk		74127800.0	80620300.0	80512800.0	74600200.0	77054100.0	82915400.0	0	0.007485059597302142	-0.11223677068154503	False	0.002127659574468085	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P23827	P23827		eco		13167100.0	12711900.0	12570200.0	13353000.0	13087000.0	12762900.0	0	0.007590458171525837	0.05805220971638282	False	0.002154255319148936	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AAB6	P0AAB6		galF		11986600.0	13305300.0	12835200.0	12033200.0	12413100.0	13210200.0	0	0.00791713517427875	-0.11114746386447213	False	0.0021808510638297875	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0C0V0	P0C0V0		degP		18034000.0	16864900.0	17219400.0	18067600.0	17635800.0	16761700.0	0	0.007953906623213759	0.07979223721452919	False	0.0022074468085106383	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AEI1	P0AEI1		miaB		11059700.0	11559400.0	11745900.0	11311900.0	11059800.0	11745200.0	0	0.008338092020777581	-0.0682312529476871	False	0.0022340425531914895	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P04805	P04805		gltX		25185500.0	26578000.0	26742100.0	25404200.0	25688600.0	26663000.0	0	0.00837225297950045	-0.06842250753851634	False	0.0022606382978723402	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				32971.3	536601.0	733139.0	82203.1	22554.6	548945.0	3	0.00841223539826057	-3.7229914187118025	False	0.0022872340425531914	False	True	Human	True	False	False	False	msfragger	manual	min	1.0
P0A8E7	P0A8E7		yajQ		15737600.0	15020000.0	15284000.0	15686800.0	15509100.0	15151900.0	0	0.008957642439678268	0.04615048853006812	False	0.002313829787234043	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A935	P0A935		mltA		5580970.0	6103020.0	6040360.0	5690160.0	5519640.0	5882640.0	0	0.008960581514010045	-0.10241250482406034	False	0.002340425531914894	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P00959	P00959		metG		18883400.0	19673400.0	19675300.0	19054000.0	18658900.0	19462300.0	0	0.008976731596020842	-0.05537828222797771	False	0.002367021276595745	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A867	P0A867		talA		4453720.0	4711560.0	4621300.0	4508090.0	4404340.0	4750790.0	0	0.009189586162688048	-0.07543730974477152	False	0.0023936170212765957	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P45395	P45395		kdsD		2354480.0	2488470.0	2552050.0	2243620.0	2275810.0	2453390.0	0	0.00956355111642988	-0.1245876887120868	False	0.002420212765957447	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0ADN2	P0ADN2		yifE		6243760.0	7052010.0	6749070.0	6407560.0	6174150.0	6785180.0	0	0.009669457607323368	-0.1289958688446208	False	0.002446808510638298	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0ABT2	P0ABT2		dps		54082200.0	56981500.0	56458100.0	54997900.0	53385900.0	57600900.0	0	0.009827073938403773	-0.07420014522018378	False	0.0024734042553191493	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AEK4	P0AEK4		fabI		33458200.0	34132100.0	34515700.0	32887100.0	32810700.0	34423000.0	0	0.009978024814712183	-0.05586369578188328	False	0.0025	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P69910	P69910		gadB		41808600.0	42949300.0	43217200.0	41724900.0	40948700.0	43503300.0	0	0.010019890349046512	-0.05890305339489484	False	0.0025265957446808512	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A6R3	P0A6R3		fis		6945670.0	7985430.0	8438420.0	6555260.0	7290600.0	8816640.0	0	0.010205575167976193	-0.2797439913430965	False	0.0025531914893617024	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A7S9	P0A7S9		rpsM		29367900.0	32082200.0	31382400.0	29492300.0	29297200.0	32382000.0	0	0.010885394927685728	-0.12064558001441794	False	0.0025797872340425536	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P76491	P76491		yfbR		866276.0	942756.0	948261.0	869182.0	881527.0	981199.0	0	0.010940874304042695	-0.13425859341840676	False	0.0026063829787234044	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AFW8	P0AFW8		rof		3699530.0	3497700.0	3557190.0	3748300.0	3654880.0	3568710.0	0	0.011111117354647102	0.06363912669398711	False	0.0026329787234042556	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P12295	P12295		ung		1730220.0	1874620.0	1816100.0	1760480.0	1730240.0	1839770.0	0	0.011132923570363827	-0.0830977294694886	False	0.0026595744680851063	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P30015	P30015		lhr		830278.0	1337030.0	1263030.0	946207.0	998364.0	1152690.0	0	0.011282988660547862	-0.4355389183157394	False	0.002686170212765958	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AB71	P0AB71		fbaA		156088000.0	168903000.0	171701000.0	156663000.0	155219000.0	166075000.0	0	0.011436394250740193	-0.1146559892490989	False	0.0027127659574468087	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A8Y3	P0A8Y3		yihX		2386090.0	2606560.0	2643120.0	2432890.0	2505930.0	2686190.0	0	0.011714905890291708	-0.1155773591938548	False	0.00273936170212766	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AAS7	P0AAS7		ybcJ		2509570.0	2843710.0	2744380.0	2640290.0	2492060.0	2859290.0	0	0.012069725848494809	-0.14456879638764525	False	0.0027659574468085106	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A707	P0A707		infC		58607800.0	62007300.0	60871000.0	58527400.0	59058300.0	62309100.0	0	0.01225965053664559	-0.0718252397367948	False	0.002792553191489362	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P31467	P31467		yieH		1929610.0	2157630.0	2162760.0	1947990.0	1912690.0	2073830.0	0	0.01235218946068383	-0.1431327767011621	False	0.002819148936170213	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A6K3	P0A6K3		def		14584500.0	13869700.0	14189700.0	14478000.0	14761900.0	14104000.0	0	0.01245248761513206	0.055743130519364685	False	0.002845744680851064	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AAJ8	P0AAJ8		hybA		1893690.0	1945930.0	1931200.0	1910870.0	1913360.0	1949390.0	0	0.012467990707896328	-0.027144028352276788	False	0.002872340425531915	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P75957	P75957		lolD		4636480.0	5079440.0	4991580.0	4722070.0	4819570.0	5067920.0	0	0.01251496586099267	-0.09459794827566743	False	0.002898936170212766	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
