Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	2.0704884777497334e-08	-1.6068841712758797	7.683927181999871	down		ids:P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	True	True	2.6329647182727753e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.0
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	2.4150520918818855e-08	-1.7325818369024297	7.617073497221842	down		ids:P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	True	True	5.2659294365455505e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.0
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	2.4693203696527352e-08	-1.5666665142116294	7.607422561041624	down		ids:P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	True	True	7.898894154818326e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.0
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	8.419382472748959e-08	-1.563143330611613	7.074719761055289	down		ids:P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	True	True	0.00010531858873091101	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.0
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	3.333036409547163e-07	-1.5900418301892927	6.477159942151335	down		ids:P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	True	True	0.00013164823591363875	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.0
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	5.777583840143374e-07	-1.7002248827848696	6.238253743633805	down		ids:P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	True	True	0.00015797788309636652	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.0
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	5.777922905847176e-07	-1.8934236338881405	6.238228257193886	down		ids:P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	True	True	0.00018430753027909427	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.0
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	6.529765085118087e-07	-1.5134669960950653	6.185102442625705	down		ids:P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	True	True	0.00021063717746182202	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.0
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	1.0826878018026617e-06	-1.8290099396440844	5.965496756210242	down		ids:P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	True	True	0.00023696682464454977	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.0
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	1.311183698747053e-06	-1.8051608352446245	5.882336458757425	down		ids:P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	True	True	0.0002632964718272775	True	Human	True	False	False	True	msfragger	AlphaPeptStats	randomforest	1.0
