protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P61949	28836061.87400487	28488733.87003133	28343040.036018945	26800141.361649625	26861877.358003173	27775746.21275005	P61949	P61949		fldA	0	0.030300538013595148	0.07305567520622615	False	0.008507853403141362	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC69	58482754.13245467	57477815.51435523	56622153.26827983	50165617.59146436	54204728.08230701	52493265.95266565	P0AC69	P0AC69		grxD	0	0.030351920523695224	0.1377773224662637	False	0.008534031413612565	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACB0	13448706.615465852	12801810.945013802	12852191.834615871	11182554.438982148	12022003.72383879	12117316.976730462	P0ACB0	P0ACB0		dnaB	0	0.030373016745139328	0.14670664050434337	False	0.00856020942408377	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42632	38669238.11394301	37849255.09914785	38501799.79399336	37560850.10969257	36919950.17943953	37346410.40231409	P42632	P42632		tdcE	0	0.030601527414225487	0.04061713902508186	False	0.008586387434554974	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADQ7	13380955.622392211	13625764.982252743	13183116.892602673	14115098.448096698	14719778.293627942	15068110.71515038	P0ADQ7	P0ADQ7		ygaM	0	0.030858474336409338	-0.1274883698058199	False	0.008612565445026178	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC62	82304030.75536701	79510235.70645522	78498230.82511346	75063099.40405032	75290915.13052835	70617455.04513863	P0AC62	P0AC62		grxC	0	0.030904652157239355	0.12105156668569962	False	0.008638743455497382	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A752	581457.1496847256	527383.6875000006	460070.88756174414	710122.4301377031	614927.8246213917	724297.0912455388	P0A752	P0A752		nadD	0	0.031077473730051416	-0.3854003479980372	False	0.008664921465968587	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABT2	294758596.0430149	304195835.91909873	308571381.47276914	317510003.3489721	321069516.2154922	323690203.7719524	P0ABT2	P0ABT2		dps	0	0.031086732491251143	-0.08450265745535025	False	0.008691099476439791	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45799	5705409.335239428	5737570.266893358	5545007.293529796	5108785.483137099	5437792.424427276	5236864.134980985	P45799	P45799		nudE	0	0.031662820870325466	0.10610303928221924	False	0.008717277486910997	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6R3	8675263.771009754	9837144.791810516	9805971.741108894	11019274.900315613	11790198.988929369	10580344.822412288	P0A6R3	P0A6R3		fis	0	0.0317519001914891	-0.23766950888465885	False	0.008743455497382199	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE78	1588570.1140030965	1592614.2672750244	1657511.748158225	1863242.4097416548	1719737.0858180204	1785488.2212160514	P0AE78	P0AE78		corC	0	0.03185229261234472	-0.14989202819233347	False	0.008769633507853402	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A937	7867407.772516719	7801036.500000005	8043890.080017339	6589479.370078768	6845704.0185418	7310981.882850965	P0A937	P0A937		bamE	0	0.0318905330467115	0.1927930025840248	False	0.008795811518324608	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD57	3167962.754685692	2960497.150481041	3116102.064900851	3704605.515423917	3798111.257260064	3380442.239537712	P0AD57	P0AD57		ispB	0	0.032062054165201595	-0.23542051490720323	False	0.008821989528795812	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG59	69924067.76344915	74591502.84398225	71556860.41693558	78806712.63596828	75619061.28195913	78978849.08739612	P0AG59	P0AG59		rpsN	0	0.03210153926427113	-0.11131812802611171	False	0.008848167539267017	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07014	13936879.1179257	13565416.574569011	13728962.515125	13415441.723129025	13211056.482860183	13250822.82531782	P07014	P07014		sdhB	0	0.0321066471253053	0.04816999462141046	False	0.008874345549738219	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69222	33172762.626364112	29742114.514550325	30491233.718245093	25475948.641880043	25755222.04482979	26152427.892229907	P69222	P69222		infA	0	0.03224682347936822	0.2714891175410728	False	0.008900523560209424	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6W9	24694690.559780825	23530711.600516744	24971885.223361377	21465473.36402669	22065101.123392317	23195670.92537797	P0A6W9	P0A6W9		gshA	0	0.033551159758892286	0.13353585688533295	False	0.008926701570680628	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFX0	1447361.079773049	1580410.4068474225	1687133.929512169	2005487.0119761063	1759162.3503956893	2029790.578256683	P0AFX0	P0AFX0		hpf	0	0.03363260985309931	-0.2974403949824384	False	0.008952879581151834	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACM5	521476.8144618005	484377.4688	466128.60545302805	440481.1061400978	371743.0358321308	365566.50155087287	P0ACM5	P0ACM5		yegW	0	0.033824905900377636	0.3216777828865244	False	0.008979057591623037	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05825	11904041.736999037	12249911.202876898	12370325.29127736	11658168.644035546	11734407.572262976	11420700.418892153	P05825	P05825		fepA	0	0.03390363327664123	0.06921815640970687	False	0.009005235602094241	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AED7	21123084.36540784	20951756.223666143	21192385.840597223	22069830.24509228	21528465.923358303	21715209.6314737	P0AED7	P0AED7		dapE	0	0.03393016159055814	-0.04592299816778058	False	0.009031413612565445	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09424	12947683.41851799	14063278.73284506	14134615.843265442	15709070.353289137	15473667.933321768	15674251.253238862	P09424	P09424		mtlD	0	0.03448402718456638	-0.18752687776232976	False	0.00905759162303665	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG30	154447717.937756	155553502.76486424	155766526.6445963	148065889.5508232	152060705.09083202	148700506.52910614	P0AG30	P0AG30		rho	0	0.034523789538986466	0.053450950152065496	False	0.009083769633507854	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A932	58887289.11847281	55228533.39587228	58297336.09878935	54691119.87394617	51236445.41556868	51258410.00295773	P0A932	P0A932		gfcE	0	0.03467228071265716	0.133397384645014	False	0.00910994764397906	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A799	2026270698.042725	1964209226.777979	1940922266.1164465	1879145947.0675392	1879812403.845282	1846213558.688779	P0A799	P0A799		pgk	0	0.03504921972136259	0.08161457910912097	False	0.009136125654450261	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6J5	3689174.5129906978	3702506.013164278	3936186.956680353	3523420.526242532	3496220.885339766	3334932.3345853426	P0A6J5	P0A6J5		dadA	0	0.035198879470301245	0.12960812835332397	False	0.009162303664921465	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFX4	388821.539263182	322917.4375000004	358070.9305591033	424881.8523944639	510377.1676190093	532242.3231662967	P0AFX4	P0AFX4		rsd	0	0.03545643218160147	-0.4560073544061	False	0.00918848167539267	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACJ8	96832027.01592188	102088118.39429116	98839511.7292102	107567074.57631104	105402628.68777467	103454918.84597345	P0ACJ8	P0ACJ8		crp	0	0.03548118490563744	-0.08771356604748033	False	0.009214659685863874	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52644	695667.6310569281	621646.2906574829	537342.7727378783	756390.2083774265	790991.2226134998	856854.6707324533	P52644	P52644		hslJ	0	0.035773302208195926	-0.374426417080041	False	0.00924083769633508	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77625	19807256.329140224	19718335.480573915	20083492.69614195	19550313.51141915	19456003.651095167	19218114.894514557	P77625	P77625		yfbT	0	0.03599998961922574	0.03390755422138514	False	0.009267015706806282	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08997	998447.9527689654	890482.4374999992	996763.4539584136	1123848.5437253998	1129256.3652479446	1060744.7665061697	P08997	P08997		aceB	0	0.036196097571192375	-0.19958991360808015	False	0.009293193717277487	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25714	16503468.758509755	15268024.87247487	16288867.274607591	14590639.247465204	13891904.869725674	14933910.59523033	P25714	P25714		yidC	0	0.036220937003887066	0.1466055587037944	False	0.009319371727748691	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD33	70527345.49381877	65281790.71701396	75310724.20535195	56416996.60251616	56513138.01446751	59204639.65489623	P0AD33	P0AD33		yfcZ	0	0.03638157235561442	0.2945237251653277	False	0.009345549738219897	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76235	409040.0218752931	468060.1874999997	374699.5173906821	548794.6138400179	549287.5792642593	559484.9549334096	P76235	P76235		yeaH	0	0.03645296078244078	-0.4050635485981109	False	0.0093717277486911	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42616	266352.0342569393	233279.6250000001	237429.93575456247	168115.1661398881	198083.56504921205	212459.8488302064	P42616	P42616		yqjC	0	0.0365141409594546	0.349072807291843	False	0.009397905759162304	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22523	53419019.4570966	55022210.63567112	54031358.39376664	52661014.81086018	52426922.680614814	51773620.97880551	P22523	P22523		mukB	0	0.03670072117305223	0.05070449557119007	False	0.009424083769633508	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC13	38151395.12954434	37531271.38008047	39079883.45121373	36804974.96289385	36175649.399655685	34850560.33514218	P0AC13	P0AC13		folP	0	0.03695966125197295	0.08987746471094403	False	0.009450261780104713	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8B5	3624094.500187784	3467630.112914725	3397504.0473452536	3226867.319130858	3140451.2808840573	2878320.7672688253	P0A8B5	P0A8B5		ybaB	0	0.037046938803648594	0.182063595852077	False	0.009476439790575917	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27303	14152638.43855076	14186489.792126356	14496449.623356678	14867873.401803585	14583626.893842844	14692091.710841045	P27303	P27303		emrA	0	0.03712915662185505	-0.04339447723060447	False	0.009502617801047122	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABH0	15114229.011058705	15898244.717300689	16109129.657503828	14315477.86365436	14310084.2584269	14703241.086017502	P0ABH0	P0ABH0		ftsA	0	0.03715176053551025	0.12106224170038683	False	0.009528795811518324	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68191	3060719.77277775	3075534.901252883	3000362.612038592	2331403.37027378	2703729.417008568	2564689.818724323	P68191	P68191		sra	0	0.03722625467359383	0.26569438126545125	False	0.009554973821989528	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76046	1214474.9451996852	1035670.8232113904	1256098.5650029718	974210.3494666516	803564.293005236	922223.9454619266	P76046	P76046		ycjX	0	0.037230743214971336	0.3769678813599379	False	0.009581151832460734	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEY5	7326413.3371135155	6371471.3969955845	7045167.062830736	6020670.626801242	5526278.6996129295	5759235.213829064	P0AEY5	P0AEY5		mdaB	0	0.03740489910092628	0.2613404728841405	False	0.009607329842931937	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15640	12233791.863952426	12811404.788484966	12662300.162306318	10946684.60040974	11392457.507747	11944452.78837812	P15640	P15640		purD	0	0.0374139069468493	0.1373329864118167	False	0.009633507853403143	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6F1	50261980.19236632	50297599.542198494	50289737.98635103	50908413.4679278	50577397.61573585	50794161.474714376	P0A6F1	P0A6F1		carA	0	0.037590662311231725	-0.013618043723785228	False	0.009659685863874345	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB14	11880722.053107807	11616696.593774255	11967503.944052365	12204764.514995042	12833373.289854947	12665736.536934532	P0AB14	P0AB14		yccJ	0	0.03765441402636393	-0.08831997967329708	False	0.00968586387434555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76192	8032041.269807685	8076622.674680363	8075459.728733625	9191770.44067243	8596373.665086567	9047277.362885969	P76192	P76192		ydhV	0	0.03799859028259329	-0.15007828502321574	False	0.009712041884816754	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23845	19527538.825839456	18573015.860289343	19302157.771417152	17795271.11415112	17851969.35214854	17669699.20051022	P23845	P23845		cysN	0	0.03801393604500746	0.10652493665228913	False	0.00973821989528796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07762	17729536.191761177	18997609.22300141	17801959.36271306	19689189.350652136	20236819.034574445	19500104.13774384	P07762	P07762		glgB	0	0.03822809358816241	-0.12407053683218108	False	0.009764397905759163	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P03817	11739195.203833522	11205056.691359373	11528716.071744474	11059306.531818854	10354195.513362452	10637179.356026664	P03817	P03817		mioC	0	0.038364720515493854	0.10511048454924816	False	0.009790575916230367	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76223	7642151.133894029	7743553.430611245	7171799.341199842	7103516.326834147	6492563.377130525	6626058.008721507	P76223	P76223		ynjB	0	0.03839767241724266	0.157671920779909	False	0.00981675392670157	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A912	145478328.05363134	139440218.2604314	144072455.7844582	135020224.46895546	132907911.10430536	124901677.9064924	P0A912	P0A912		pal	0	0.038646236924903515	0.12704296223206124	False	0.009842931937172776	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62707	175077434.32996535	173745814.58542752	168644134.95825672	157541828.90337795	157355602.045946	166716118.90667918	P62707	P62707		gpmA	0	0.0394002745471765	0.1035919500996505	False	0.00986910994764398	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9U1	1397997.0247762513	1202215.7633992163	1455172.0297706558	1038957.1528378816	1157498.754137928	909873.6033589854	P0A9U1	P0A9U1		ybhF	0	0.039431975219638205	0.3846279444467325	False	0.009895287958115184	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB71	455565220.9809601	442493711.4275274	467655555.5208952	488982010.0331401	488605785.0130652	481720781.7544272	P0AB71	P0AB71		fbaA	0	0.03956618178780874	-0.09562906955229118	False	0.009921465968586387	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADA5	45993842.49519167	46981161.39901661	48073057.19066791	41548327.59234659	44883227.8322678	41530679.78067275	P0ADA5	P0ADA5		yajG	0	0.03962496479701495	0.1404687357301842	False	0.009947643979057591	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45470	2012879.4717602592	1834882.1356499323	1866886.5270460583	1743191.820295545	1635609.383494998	1698875.0357553642	P45470	P45470		yhbO	0	0.03995154298250709	0.17049626127908224	False	0.009973821989528796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6W3	1587408.9411464122	1715979.875000002	1655903.6800562018	1327930.3627834388	1522274.4842000229	1453233.445201524	P0A6W3	P0A6W3		mraY	0	0.0400457564530288	0.20464453528050255	False	0.01	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P03018	13276283.724628815	12753299.646729462	13115892.601524146	13476103.923906056	13823557.06400146	13627597.155592391	P03018	P03018		uvrD	0	0.04016026036580413	-0.06421643350395773	False	0.010026178010471206	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAT6	15026099.663795002	14839621.515056027	14504177.204056429	15308083.280354291	16103483.917766448	15621572.309554914	P0AAT6	P0AAT6		rsfS	0	0.04021230623624838	-0.08409638763896458	False	0.01005235602094241	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00448	15444895.567928478	16232562.557142831	16191826.014249286	16894406.578827567	17614501.625455447	16722982.866262048	P00448	P00448		sodA	0	0.040390514293151956	-0.09794191405402164	False	0.010078534031413613	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE45	2429781.42874586	2258111.334673841	2557796.3590700305	2064096.5631899645	2122430.147300131	1999550.604415145	P0AE45	P0AE45		ytfL	0	0.04046533462048173	0.22809804339750323	False	0.010104712041884817	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC19	13527954.985502696	13205114.743593398	13887699.623426575	14048704.571834223	14515890.341060065	14873111.901018543	P0AC19	P0AC19		folX	0	0.0404669511041808	-0.09673037727843921	False	0.010130890052356022	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADK0	29939542.593333527	29569327.872717388	30408383.18960304	30940246.636931643	31097100.04496669	31125614.085350752	P0ADK0	P0ADK0		yiaF	0	0.040591058820192615	-0.051158517904219075	False	0.010157068062827226	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P43533	1491094.7637158064	1281768.6249999993	1315791.0881332231	1689130.5091611722	1626866.5162164909	1520418.3549475118	P43533	P43533		flgN	0	0.04125088062751777	-0.24231200815377016	False	0.010183246073298432	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA93	144963.90138942195	273764.3437999998	269786.2179934692	433274.8564145989	394286.9424945758	378431.5936793236	P0AA93	P0AA93		ypdA	0	0.04128126104869083	-0.8086631374412011	False	0.010209424083769634	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46130	19528525.20431468	20231807.390508085	20371516.379092537	19414354.589086	18753959.296389304	18377839.94853971	P46130	P46130		ybhC	0	0.04147974326413105	0.08870042208494273	False	0.010235602094240837	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68679	264714357.69715324	275248683.16877484	275280714.43387944	301880180.75649583	305411633.4207132	283998546.4964544	P68679	P68679		rpsU	0	0.04222084963891897	-0.12866401810728598	False	0.010261780104712043	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46837	79770497.36812516	81014875.49960119	81470177.33748376	77028806.32862665	74102508.6824824	77821778.16281207	P46837	P46837		yhgF	0	0.04235966651777432	0.0814776628756359	False	0.010287958115183246	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A843	10791903.205431696	9717152.61618264	10170756.558320712	11575956.03926412	11626121.13412072	11253092.177771157	P0A843	P0A843		tatE	0	0.04267695208284795	-0.16743078829221775	False	0.010314136125654452	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37617	12440227.082331209	12857447.30615964	12291663.359733691	13029201.2920131	13764082.20613569	13271797.165136922	P37617	P37617		zntA	0	0.04268528209941821	-0.0920218831890965	False	0.010340314136125654	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A796	142715060.5267854	147151581.15284446	146129425.33343366	149524436.12720752	153482495.00566953	156862744.2945488	P0A796	P0A796		pfkA	0	0.04276419519387314	-0.07690994618875478	False	0.01036649214659686	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEU0	16240330.067812975	15861462.653678328	16066555.48920787	14801715.004833648	15523665.117869489	14658899.36275357	P0AEU0	P0AEU0		hisJ	0	0.04291803927710431	0.09866453644222664	False	0.010392670157068063	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39401	5337785.193876945	5342727.642230301	5137245.606949865	6436659.488090836	5898827.854354455	6783284.829149129	P39401	P39401		mdoB	0	0.042932059050211746	-0.2734447069054629	False	0.010418848167539269	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	35826484.26211742	62994583.40439196	41448464.77981683	84120583.43216042	85451107.37896709	85746887.52434671	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)			0	0.0431356967126079	-0.8640968404945244	False	0.010445026178010472	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P77348	10375688.5473094	11260313.662456324	10960850.487673609	11705360.916979222	12486659.683754409	11669134.655958217	P77348	P77348		mppA	0	0.043160805371860705	-0.13768928936469832	False	0.010471204188481676	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8U0	1427148.723958254	1501663.1479214595	1423679.0613444382	1339691.950638637	1337330.260482235	1215328.6439215774	P0A8U0	P0A8U0		syd	0	0.043376720610181364	0.16119953259873232	False	0.01049738219895288	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAI9	47145709.06303556	46513882.82249278	43227695.16072851	50142023.14069305	51596306.32938591	48752084.40538111	P0AAI9	P0AAI9		fabD	0	0.04341506670764698	-0.136683124048487	False	0.010523560209424085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A894	8200867.664423588	7827814.269308575	7670926.50214776	7343625.224791347	7150115.205304543	7405224.021822008	P0A894	P0A894		yhbJ	0	0.04361205327157575	0.11400057321739222	False	0.010549738219895289	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6D0	1904375.9024550244	1753263.8749999984	1762608.3290963706	1573933.32924737	1681245.733092169	1470301.8988829276	P0A6D0	P0A6D0		argR	0	0.04376123221901268	0.19789771619535046	False	0.010575916230366494	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23305	3049394.0207035174	2876687.04900006	3269569.7057734043	3861975.9909323975	3367705.9832808017	3592588.226945864	P23305	P23305		yigA	0	0.04378903986743883	-0.23497958407833702	False	0.010602094240837696	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFM6	11631639.61290985	11259681.215576032	11601409.243766353	10920074.392798154	11163405.577189276	11086383.624542136	P0AFM6	P0AFM6		pspA	0	0.044696803718421205	0.05641924218914481	False	0.0106282722513089	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A935	16095688.356310656	17550173.261578225	17017211.900135007	19025824.32572047	18209711.79420107	18130623.613070663	P0A935	P0A935		mltA	0	0.04480436541350409	-0.1280698561670588	False	0.010654450261780106	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46871	11826635.511009645	11356900.74695456	11397019.685656575	13418774.273565851	13191021.520067183	12227281.41532946	Q46871	Q46871		yqjH	0	0.04486334059324329	-0.16747356781806258	False	0.01068062827225131	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABA0	161326159.7408361	161186846.54017028	161963538.6513827	166990325.19595066	167737861.09666342	172456847.7195515	P0ABA0	P0ABA0		atpF	0	0.045104689295797355	-0.06608535331579748	False	0.010706806282722515	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76403	12562976.4552749	12611754.78826693	12610781.060404504	12363496.937805882	12108018.536645366	12310945.194366325	P76403	P76403		yegQ	0	0.045191971226345384	0.03881518706465095	False	0.010732984293193717	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEV1	233495.2120072517	224880.90620000023	205141.26812663884	272729.56293651374	259172.3022957812	313152.3617531953	P0AEV1	P0AEV1		hnr	0	0.04523865466546903	-0.34890965242249566	False	0.010759162303664922	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32099	7643594.134592181	6622977.50005625	6523802.997949498	5413424.011838958	6061250.58131553	5373788.24867474	P32099	P32099		lplA	0	0.04536804738657841	0.3032987810047645	False	0.010785340314136126	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0U4	120518.16525761348	165664.79690000007	171614.28864998894	95298.3226470897	86883.36739385819	78407.90767648828	P0C0U4	P0C0U4		rimK	0	0.045460375178106555	0.8129293039741456	False	0.010811518324607331	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60546	34068216.49984411	34324545.01090232	33785809.06523223	32974210.32638206	33447567.863367576	33608221.94475051	P60546	P60546		gmk	0	0.04561923104946616	0.03065991290898203	False	0.010837696335078535	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9D2	20707281.52066858	21641410.714193456	20774368.52908246	22291417.94355044	23683822.613227736	24520103.82004813	P0A9D2	P0A9D2		gstA	0	0.04563421087020792	-0.15936082115754793	False	0.010863874345549739	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A940	168069066.4837921	168874684.0867288	169101371.3478501	152879649.79403728	161419041.22990265	158529039.21940395	P0A940	P0A940		bamA	0	0.045720960152146675	0.09795138101797313	False	0.010890052356020943	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08956	13337865.976966027	13565707.200496638	13608108.918896602	13988534.784413818	14017345.18805386	14542508.61294122	P08956	P08956		hsdR	0	0.045798843607500146	-0.07076650565903753	False	0.010916230366492148	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46856	31430737.85968136	30605519.118627585	31740209.43531235	29650843.939309683	30329352.27720983	30095898.14375448	Q46856	Q46856		yqhD	0	0.04663169064996643	0.05808164348877821	False	0.010942408376963352	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61175	449880226.5203497	452643119.2583859	446166927.7738847	428982293.5737123	438821817.56074953	421150109.1436569	P61175	P61175		rplV	0	0.04671400019385263	0.06535804721776671	False	0.010968586387434557	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABX8	8957199.131337682	8622068.575833946	8919061.54574455	8091103.344204273	8463293.50745654	8494458.64319939	P0ABX8	P0ABX8		fliL	0	0.04682524165088432	0.08115671225878068	False	0.01099476439790576	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P19624	1307112.6264259082	1151947.0030184437	1233389.0983321606	826307.8941051431	1092948.6321636627	921398.8441381232	P19624	P19624		pdxA	0	0.04692093385482367	0.37835407457360903	False	0.011020942408376963	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7R1	1479393115.1909237	1624390415.9749188	1613329631.7119625	1387346541.6050658	1370347455.4819107	1360789501.59611	P0A7R1	P0A7R1		rplI	0	0.04704230031521397	0.1957910029735	False	0.011047120418848169	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
