Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P33011	0.4276270993949565	-0.025783447843696905	0.3689347806738045	non_sig	yeeA		False	False	0.027104025091479352	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
P0A9Y6	0.4287139577446174	-0.007383852340122843	0.3678323768280919	non_sig	cspC		False	False	0.027130162049137485	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
Q47622	0.42944108511686385	-0.06841511473925621	0.3670964084652495	non_sig	sapA		False	False	0.02715629900679561	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
P0AFJ7	0.4294753883563922	-0.029441161612407285	0.36706171892765976	non_sig	pitA		False	False	0.027182435964453737	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
P76002	0.42971158055500763	0.025849318176668135	0.36682294209602045	non_sig	pliG		False	False	0.02720857292211187	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
P60757	0.4306523769413323	0.02511981219998205	0.365873151397643	non_sig	hisG		False	False	0.027234709879769996	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
P37647	0.4313730733908783	0.047031896403840534	0.36514696735291413	non_sig	kdgK		False	False	0.027260846837428125	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
P69490	0.43229215889577866	0.08973158656586477	0.36422264181813874	non_sig	ccmE		False	False	0.027286983795086255	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
P75882	0.43332521072429814	-0.016742107647718996	0.3631860431143902	non_sig	gfcD		False	False	0.02731312075274438	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
P00961	0.43368275109018933	0.00955510512211788	0.36282785074798685	non_sig	glyS		False	False	0.02733925771040251	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
P0ADE6	0.43434206103313316	-0.03807317180679348	0.3621681121756572	non_sig	ygaU		False	False	0.02736539466806064	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
P33355	0.43436412041779826	-0.025335438815243805	0.36214605576753933	non_sig	yehS		False	False	0.02739153162571877	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
P39408	0.4344266241534158	0.04841939902988912	0.3620835665486026	non_sig	yjjV		False	False	0.027417668583376898	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	randomforest	0.6609640474436812
