Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	5.8605652688563476e-08	-1.7977807773029895	7.232060492974153	down		ids:P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	True	True	2.6028110359187926e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	2.4511274920534647e-05	-0.9675972173229823	4.610634098925275	non_sig			False	True	5.205622071837585e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ABJ1	0.00025589598613046723	-0.1523551350720922	3.5919365262076197	non_sig	cyoA		False	False	7.808433107756378e-05	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ABP8	0.00035333340058779075	-0.07306417138854115	3.4518153067900705	non_sig	deoD		False	False	0.0001041124414367517	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	0.0013868128076546058	-1.760821027779496	2.857982156150313	down		ids:P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	True	False	0.0001301405517959396	False	Human	True	False	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A6U3	0.001977283359597365	-0.05399141472843283	2.703931088556187	non_sig	mnmG		False	False	0.00015616866215512756	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P52006	0.002291017783610223	-0.11208716531654517	2.639971539665333	non_sig	nudI		False	False	0.00018219677251431549	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AF98	0.002614816548660921	-0.20381313528124778	2.5825587751328527	non_sig	lptF		False	False	0.0002082248828735034	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	0.002659029606793155	-0.7626392837584604	2.575276827017696	non_sig			False	False	0.0002342529932326913	False	Human	True	False	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A9Q5	0.002831364342206096	-0.07317787638493556	2.5480042416809945	non_sig	accD		False	False	0.0002602811035918792	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P00954	0.0032785042028009572	-0.10059100170879631	2.484324255263565	non_sig	trpS		False	False	0.00028630921395106715	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P39274	0.0042577910253591535	0.058293251205348895	2.370815657778046	non_sig	yjdJ		False	False	0.0003123373243102551	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P07762	0.004515023105292825	-0.08280647837997535	2.3453400228752814	non_sig	glgB		False	False	0.000338365434669443	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A915	0.005512656132269778	-0.16533373302977594	2.2586390970392136	non_sig	ompW		False	False	0.00036439354502863097	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AA16	0.0056966858500787695	-0.08155882256177449	2.244377729523327	non_sig	ompR		False	False	0.00039042165538781884	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ABL5	0.0061358755684341555	0.26758682559923486	2.2121234561794085	non_sig	napC		False	False	0.0004164497657470068	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A862	0.006147103474150063	0.035412784140422815	2.2113294763416174	non_sig	tpx		False	False	0.00044247787610619474	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	0.006779843328296296	-0.471589309126653	2.168780341891425	non_sig			False	False	0.0004685059864653826	False	Human	True	False	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	0.006842943062412022	-1.8654784224378496	2.1647570735917565	down		ids:P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	True	False	0.0004945340968245705	False	Human	True	False	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P05637	0.007378725925691037	0.05312576895657983	2.132018620725734	non_sig	apaH		False	False	0.0005205622071837585	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P13033	0.008504483582753903	-0.04854741098485604	2.070352052888518	non_sig	glpB		False	False	0.0005465903175429464	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A953	0.009041624376074827	-0.07469221866567466	2.0437535391936157	non_sig	fabB		False	False	0.0005726184279021343	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A6R0	0.00925510964522958	-0.061559401180261375	2.033618431796425	non_sig	fabH		False	False	0.0005986465382613223	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AFK0	0.009374100238070154	-0.04002733195179431	2.0280704068422657	non_sig	pmbA		False	False	0.0006246746486205103	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0C037	0.009384202280084524	-0.17608324329234293	2.027602639407266	non_sig	yaiE		False	False	0.0006507027589796981	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P33030	0.009608713873682962	-0.1114987828615881	2.0173347387562535	non_sig	yeiR		False	False	0.000676730869338886	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A996	0.00966050690220095	0.07432179252714022	2.015000084862668	non_sig	glpC		False	False	0.000702758979698074	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P22333	0.009958985963544801	-0.034945350241649464	2.001784879734608	non_sig	add		False	False	0.0007287870900572619	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P00561	0.010164298415914427	0.06376825630215421	1.9929225928854968	non_sig	thrA		False	False	0.0007548152004164499	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P05055	0.010175973031700853	-0.09694808754755257	1.9924240526586159	non_sig	pnp		False	False	0.0007808433107756377	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P31550	0.010763513568114003	0.10459127386142697	1.9680459373907635	non_sig	thiB		False	False	0.0008068714211348256	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P29745	0.010812001549534668	-0.050413884848165225	1.9660939007318854	non_sig	pepT		False	False	0.0008328995314940136	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A894	0.011117546643400082	0.09183056117468169	1.9539910398031313	non_sig	yhbJ		False	False	0.0008589276418532016	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P06986	0.011890154500431363	-0.076771177095587	1.9248125021307743	non_sig	hisC		False	False	0.0008849557522123895	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P69425	0.012072767664166215	-0.13028351686191897	1.9181931571198503	non_sig	tatB		False	False	0.0009109838625715773	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P00579	0.012623284034506613	-0.0881609251031712	1.898827645684145	non_sig	rpoD		False	False	0.0009370119729307652	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A7X3	0.012681886820880213	-0.15425531632618927	1.8968161269798822	non_sig	rpsI		False	False	0.0009630400832899532	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P25519	0.01284941147215699	0.09348230392681245	1.8911167634025647	non_sig	hflX		False	False	0.000989068193649141	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A6V1	0.013526591592518037	0.06697246547442148	1.8688116224002773	non_sig	glgC		False	False	0.001015096304008329	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P76506	0.013537585176749271	-0.07814140817693982	1.86845879783286	non_sig	mlaA		False	False	0.001041124414367517	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P76297	0.01388183676093091	-0.0987690895446498	1.857553066852242	non_sig	flhE		False	False	0.001067152524726705	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P05194	0.014259526638854379	-0.16041965146851922	1.8458948911423336	non_sig	aroD		False	False	0.0010931806350858927	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A887	0.014464479397609314	-0.016496486728087234	1.839697192767071	non_sig	ubiE		False	False	0.0011192087454450807	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ACG1	0.014883905465552209	-0.10330148351636481	1.8272830970433689	non_sig	stpA		False	False	0.0011452368558042686	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AGI8	0.014890011021817364	0.20281424702415407	1.8271049807761859	non_sig	trkA		False	False	0.0011712649661634565	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ACY9	0.01511371826650267	0.1494886228797938	1.8206286776881557	non_sig	yebG		False	False	0.0011972930765226447	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AGG4	0.015398977771525888	0.06073380830612862	1.8125081079246086	non_sig	trxC		False	False	0.0012233211868818324	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ADU5	0.015507915818999265	-0.0891636612592599	1.8094465651218385	non_sig	ygiW		False	False	0.0012493492972410205	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P15254	0.015643071593191057	0.01683335370752559	1.8056779670690979	non_sig	purL		False	False	0.0012753774076002084	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P77718	0.015687386379878102	-0.08071995393448717	1.804449406658276	non_sig	thiI		False	False	0.0013014055179593961	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P33018	0.015947941956301382	-0.6351152629766901	1.7972953536532281	non_sig	yeiG		False	False	0.0013274336283185843	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ADP7	0.016023568708230528	-0.28473550045765705	1.7952407530652255	non_sig	yigP		False	False	0.001353461738677772	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P76402	0.01640358523788106	-0.07519058672412626	1.785061220314619	non_sig	yegP		False	False	0.0013794898490369601	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P28635	0.016868817979841622	0.10604181892407638	1.7729153479276047	non_sig	metQ		False	False	0.001405517959396148	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AGD3	0.017516638802655547	-0.07487726347975254	1.756549225194368	non_sig	sodB		False	False	0.0014315460697553357	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P07639	0.017608288718458334	0.08614897372096308	1.7542828493844398	non_sig	aroB		False	False	0.0014575741801145239	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P77338	0.01789646625848494	-0.16189765985956228	1.7472327140450132	non_sig	kefA		False	False	0.0014836022904737116	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A908	0.0184951485245154	-0.27367350229899046	1.7329421767509408	non_sig	mipA		False	False	0.0015096304008328997	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A8M0	0.020014613499621414	-0.02370483018826519	1.69865279209909	non_sig	asnS		False	False	0.0015356585111920876	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P30871	0.02002060132277738	-0.08883472542122206	1.69852288253891	non_sig	ygiF		False	False	0.0015616866215512754	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ADB1	0.02049168581186691	-0.08794963119518684	1.688422311551237	non_sig	osmE		False	False	0.0015877147319104635	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P64506	0.020555518210158254	-0.1663931147702904	1.687071570064594	non_sig	yebY		False	False	0.0016137428422696512	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P77735	0.021319405307522975	-0.10060959388002289	1.6712249138698245	non_sig	yajO		False	False	0.0016397709526288393	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AE45	0.022533438497822172	0.17081722864310223	1.647172531902999	non_sig	ytfL		False	False	0.0016657990629880273	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AF63	0.02374056400242233	-0.07391662922489317	1.624508967764316	non_sig	nsrR		False	False	0.001691827173347215	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A7M6	0.023828479281764035	-0.12462265398459493	1.6229036731639246	non_sig	rpmC		False	False	0.001717855283706403	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P45464	0.023880494588042568	0.05124456769399899	1.6219566827925278	non_sig	lpoA		False	False	0.0017438833940655908	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A8Y1	0.02424891284936139	0.14071632381800825	1.6153077273341705	non_sig	yjjG		False	False	0.001769911504424779	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AEI4	0.02512330740625742	0.08813727400398008	1.5999231876364812	non_sig	rimO		False	False	0.0017959396147839669	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A8N3	0.02517847403464172	-0.027525677674994142	1.598970594260587	non_sig	lysS		False	False	0.0018219677251431546	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ACF4	0.025837009324352102	0.05958591603810248	1.587757758056954	non_sig	hupB		False	False	0.0018479958355023427	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P60438	0.026275155976954047	0.11742260579553943	1.5804546971939395	non_sig	rplC		False	False	0.0018740239458615304	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AE67	0.02659374773352531	-0.27945761806190106	1.575220455248432	non_sig	cheY		False	False	0.0019000520562207186	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P12282	0.026742616932324628	-0.2357561007279969	1.5727960965632444	non_sig	moeB		False	False	0.0019260801665799065	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A8U6	0.027348198893849714	-0.05599247605504232	1.5630712702892107	non_sig	metJ		False	False	0.0019521082769390942	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P76129	0.02749173647085006	-0.4383498476498424	1.5607978277850998	non_sig	dosP		False	False	0.001978136387298282	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P33218	0.027949228410246347	0.1477451093652924	1.5536301771084255	non_sig	yebE		False	False	0.00200416449765747	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P33590	0.028291097679301866	-0.0423267077717675	1.5483502018248962	non_sig	nikA		False	False	0.002030192608016658	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ABU0	0.028745362391537965	-0.09952833260891225	1.541432211851781	non_sig	menB		False	False	0.002056220718375846	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P39099	0.029342305599571253	0.07652095114959323	1.5325057640499675	non_sig	degQ		False	False	0.002082248828735034	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P27245	0.03061355140620263	0.34785853449786686	1.5140862859972166	non_sig	marR		False	False	0.0021082769390942217	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AG99	0.030896789955431537	-0.06392519505553551	1.5100866395739032	non_sig	secG		False	False	0.00213430504945341	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P76290	0.03103283970173793	-0.07499182734222387	1.5081784818967416	non_sig	cmoA		False	False	0.0021603331598125976	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P09152	0.03121293755254711	-0.05697136247466261	1.5056653565244622	non_sig	narG		False	False	0.0021863612701717855	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P18355	0.031815108877044994	0.1727681407245214	1.4973665861911094	non_sig			False	False	0.0022123893805309734	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P37349	0.032074132715552116	0.09759124100526861	1.4938450781156936	non_sig	dhaM		False	False	0.0022384174908901613	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AAN1	0.03303135351481539	0.044512803577223536	1.4810736300030514	non_sig	hybE		False	False	0.0022644456012493497	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ADC3	0.033189191950787934	0.13167627894259937	1.479003321125168	non_sig	lolC		False	False	0.002290473711608537	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	0.03335294688905608	0.22349498442703464	1.4768657881007987	non_sig			False	False	0.002316501821967725	False	Human	True	False	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
