Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				9183130.0	9682340.0	9301920.0	18078400.0	17828800.0	17513900.0	0	3.096112066499754e-06	-0.9233837936884681	True	0.00028571428571428574	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				16043200.0	16266600.0	15451000.0	29670000.0	30328800.0	30630500.0	0	3.5218283188670893e-06	-0.9241505396368677	True	0.00031168831168831173	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				4327870.0	4189880.0	4423560.0	7774020.0	7571130.0	7764590.0	0	3.663580631229232e-06	-0.8365173653147873	True	0.00033766233766233767	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P62517	P62517		mdoH		734833.0	766081.0	727319.0	36887.2	50369.5	83391.4	3	3.7247033612706214e-06	3.706803842453299	True	0.00036363636363636367	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				6923030.0	6607380.0	6679900.0	11517400.0	11243400.0	11309000.0	0	4.081571214533099e-06	-0.7534020274419589	True	0.0003896103896103896	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				11095200.0	11251800.0	10799600.0	20072300.0	20685700.0	20336000.0	0	4.277777122159236e-06	-0.882169806879632	True	0.0004155844155844156	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				8442400.0	8337980.0	8456310.0	15919800.0	15758200.0	15638400.0	0	7.95601012016023e-06	-0.9068176111062838	True	0.0004415584415584416	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				3412080.0	3280400.0	3211600.0	5898490.0	6048850.0	5826420.0	0	8.404257949063765e-06	-0.8436540395783123	True	0.00046753246753246754	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				3662740.0	3814070.0	3717130.0	6102280.0	6303140.0	6234990.0	0	9.467330586285366e-06	-0.7357156727828388	True	0.0004935064935064936	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				3290560.0	3346890.0	3272360.0	5590310.0	5544440.0	5680860.0	0	1.1464728428763684e-05	-0.7628718126436793	True	0.0005194805194805195	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				4820960.0	4784900.0	4994760.0	8455000.0	8570250.0	8555470.0	0	1.216619992054822e-05	-0.8090272382343554	True	0.0005454545454545455	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				1061780.0	1119470.0	1071210.0	2120660.0	2037750.0	2062910.0	0	1.2211145562230723e-05	-0.935689400431101	True	0.0005714285714285715	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				3469970.0	3414240.0	3548850.0	6276600.0	6218400.0	6268790.0	0	1.4237032908594055e-05	-0.8467888996303808	True	0.0005974025974025975	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				8335330.0	8234110.0	8479120.0	14689400.0	14519100.0	14254200.0	0	1.9256744378451063e-05	-0.7950501330723241	True	0.0006233766233766235	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				4873050.0	4814370.0	4855860.0	9017880.0	8884890.0	8870530.0	0	2.0694240914892665e-05	-0.8804422900521606	True	0.0006493506493506494	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P30864	P30864		yafC		22389.5	57725.9	26836.6	590606.0	586327.0	604805.0	3	2.8161291122824e-05	-4.0582498416202	False	0.0006753246753246753	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				10922800.0	10696400.0	11151200.0	19013800.0	18872900.0	18858500.0	0	4.8636015653632084e-05	-0.7921050792134768	False	0.0007012987012987013	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				4843570.0	4856130.0	4742330.0	8615380.0	8650850.0	8880460.0	0	6.060468427368888e-05	-0.8563547777551567	False	0.0007272727272727273	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				5562550.0	5465970.0	5726540.0	9437210.0	9782060.0	9856890.0	0	6.0780802857586725e-05	-0.7952398966388357	False	0.0007532467532467533	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				10361700.0	10635400.0	10828600.0	19546800.0	19411300.0	19423400.0	0	6.476858897072558e-05	-0.8753190323131483	False	0.0007792207792207792	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				14229100.0	13655900.0	14135500.0	25667800.0	25561200.0	25746200.0	0	7.315471208354718e-05	-0.8733003820669696	False	0.0008051948051948052	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				6371160.0	6183190.0	6317960.0	11814900.0	11997500.0	11554600.0	0	7.705512709949231e-05	-0.9061328260014959	False	0.0008311688311688312	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				9466250.0	8991320.0	9504840.0	17668900.0	17526800.0	16744600.0	0	0.00010152983545232556	-0.893365639023758	False	0.0008571428571428572	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P0AAN3	P0AAN3		hypB		5351330.0	5310710.0	5341270.0	5093530.0	5075910.0	5112580.0	0	0.0001353824874671316	0.06653507823995002	False	0.0008831168831168832	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				14207600.0	12557300.0	13862200.0	24537700.0	24409000.0	22912400.0	0	0.0001373846513014846	-0.8227284790681227	False	0.0009090909090909091	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				11090200.0	11099900.0	10884200.0	20864000.0	20844100.0	20205900.0	0	0.00015696291099945	-0.9045550457252622	False	0.0009350649350649351	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				19180500.0	18572300.0	19052600.0	35204600.0	36533700.0	35040300.0	0	0.00017839841920269667	-0.9105225527658111	False	0.0009610389610389611	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				2838220.0	2971400.0	2881600.0	5045460.0	5130170.0	4857070.0	0	0.00021285042065039852	-0.7904735430499424	False	0.0009870129870129872	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				1412360.0	1586930.0	1378220.0	2713760.0	2666370.0	2563630.0	0	0.00023923742651509456	-0.8597115618945053	False	0.001012987012987013	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				3672600.0	3565420.0	3650890.0	6499040.0	6338640.0	6197580.0	0	0.00027155259592374025	-0.8058147307633876	False	0.001038961038961039	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				11443900.0	11448400.0	11172400.0	20610400.0	20309600.0	19710700.0	0	0.00027591337100589254	-0.8317709775534696	False	0.001064935064935065	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				2327660.0	2039500.0	2219500.0	3744840.0	3761700.0	4060660.0	0	0.0002918642770551681	-0.8124206965272763	False	0.001090909090909091	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P0ADU2	P0ADU2		ygiN		8939930.0	8994320.0	9093840.0	8237030.0	8282090.0	8347220.0	0	0.0003647076753841645	0.12026538688517956	False	0.0011168831168831168	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A972	P0A972		cspE		240281000.0	245961000.0	246924000.0	205571000.0	203123000.0	206964000.0	0	0.0004069247627789112	0.25201073187796963	False	0.001142857142857143	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				11961600.0	11418100.0	12015900.0	19580500.0	20930400.0	20634100.0	0	0.00045287593056748845	-0.7886644991766668	False	0.0011688311688311688	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				3704100.0	3791670.0	3745960.0	6743380.0	6629520.0	6423390.0	0	0.0005300242427747262	-0.8163660115254117	False	0.001194805194805195	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				10747300.0	10786400.0	10749900.0	18876000.0	19295800.0	18632200.0	0	0.0005353343220471521	-0.8151910593928183	False	0.0012207792207792208	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				5170800.0	5167360.0	4861310.0	9037010.0	9107290.0	8453110.0	0	0.0005679187025556472	-0.8072647476553302	False	0.001246753246753247	True	True	Human	True	False	False	True	msfragger	manual	min	0.5
P64588	P64588		yqjI		2048500.0	2160260.0	2089200.0	2627430.0	2622730.0	2517320.0	0	0.0005691222980781011	-0.30256202707951885	False	0.0012727272727272728	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A7X3	P0A7X3		rpsI		90249600.0	88951300.0	90681500.0	83647600.0	82218100.0	82935700.0	0	0.0005838014091285149	0.11733629304587996	False	0.0012987012987012987	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P11446	P11446		argC		346007.0	396110.0	322910.0	36887.2	50369.5	83391.4	3	0.0007415163378630903	2.6417937487167493	False	0.0013246753246753248	True	True	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A8P3	P0A8P3		yggX		22136800.0	21995700.0	21978900.0	21241000.0	21315300.0	21228100.0	0	0.0007422964056445565	0.05169544449867378	False	0.0013506493506493507	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0ADQ7	P0ADQ7		ygaM		4968890.0	4836100.0	4918690.0	5693810.0	5510270.0	5578320.0	0	0.0007787254318408517	-0.188810745884505	False	0.0013766233766233768	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0AAJ8	P0AAJ8		hybA		2028930.0	2035600.0	2032930.0	1884400.0	1865810.0	1862510.0	0	0.000877857219260188	0.11950829899574403	False	0.0014025974025974027	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A7W1	P0A7W1		rpsE		227166000.0	232681000.0	233369000.0	209184000.0	205960000.0	204796000.0	0	0.0009678844938034527	0.16117636038563485	False	0.0014285714285714286	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A6P7	P0A6P7		engB		8731120.0	8704160.0	8797330.0	8407410.0	8356870.0	8362940.0	0	0.0010376357759911907	0.062110290332892296	False	0.0014545454545454547	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0AAT6	P0AAT6		rsfS		3764010.0	3711630.0	3784760.0	3509470.0	3526530.0	3469510.0	0	0.001048763862403799	0.10011187605834308	False	0.0014805194805194806	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0AEY3	P0AEY3		mazG		2287130.0	2227670.0	2253820.0	2047300.0	2034050.0	2074590.0	0	0.001075196176493648	0.13688255394205018	False	0.0015064935064935067	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0AE18	P0AE18		map		11273600.0	11038300.0	11125900.0	10180900.0	10435900.0	10248200.0	0	0.0011767037943518745	0.11550813878815287	False	0.0015324675324675326	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P65870	P65870		queD		3601680.0	3639480.0	3590750.0	3223770.0	3314560.0	3274620.0	0	0.0011952713676853233	0.14252884273592228	False	0.0015584415584415584	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0ADS6	P0ADS6		yggE		5348710.0	5310410.0	5369630.0	5098630.0	5011240.0	5063580.0	0	0.0013300151017802825	0.07911277183373938	False	0.0015844155844155845	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0A6A8	P0A6A8		acpP		138566000.0	142363000.0	142696000.0	122904000.0	124130000.0	128015000.0	0	0.0014732763504141095	0.17570863626379635	False	0.0016103896103896104	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P68699	P68699		atpE		3308140.0	3283140.0	3030380.0	4264340.0	4077240.0	4046290.0	0	0.0015522037703648089	-0.36457042335710155	False	0.0016363636363636365	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0AGB0	P0AGB0		serB		4386440.0	4378580.0	4344740.0	4507040.0	4521520.0	4532040.0	0	0.0015810003927086839	-0.04877973870103213	False	0.0016623376623376624	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P43329	P43329		hrpA		1391420.0	1430950.0	1410470.0	1515110.0	1522970.0	1544970.0	0	0.0016298286160477818	-0.11468206898718142	False	0.0016883116883116883	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P0AAI5	P0AAI5		fabF		47659500.0	46893300.0	47444100.0	44006500.0	44466600.0	44983800.0	0	0.001701811368025073	0.08948553618109502	False	0.0017142857142857144	True	False	Ecoli	False	True	False	True	msfragger	manual	min	0.5
P77756	P77756		queC		1954360.0	2059040.0	1975510.0	1347260.0	1344570.0	1165160.0	0	0.001773738759805868	0.6348180464779879	False	0.0017402597402597403	False	True	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AE14	P0AE14		ampE		849741.0	843238.0	664753.0	1657040.0	1690850.0	1609270.0	0	0.0018461120794578344	-1.0721140862016314	False	0.0017662337662337664	False	True	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8F4	P0A8F4		udk		7463670.0	7258100.0	7462150.0	7977770.0	8218010.0	8146800.0	0	0.00189303834853576	-0.13396776442089303	False	0.0017922077922077923	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				12360000.0	12576700.0	12248900.0	23387700.0	23046400.0	21690000.0	0	0.0018967084876055672	-0.8734212145742103	False	0.0018181818181818182	False	True	Human	True	False	False	False	msfragger	manual	min	0.5
P00550	P00550		mtlA		1339690.0	1390020.0	1378880.0	1224130.0	1175390.0	1223370.0	0	0.0019012495656628465	0.1815023671875399	False	0.0018441558441558443	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P21165	P21165		pepQ		11340500.0	11601400.0	11543800.0	10870500.0	10644900.0	10663200.0	0	0.002062160466228294	0.09989669144555664	False	0.0018701298701298702	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P31057	P31057		panB		5847270.0	5920270.0	5888250.0	5651950.0	5665400.0	5719920.0	0	0.0022451203110849098	0.05144719420600643	False	0.0018961038961038963	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AGB6	P0AGB6		rpoE		3482610.0	3436620.0	3429770.0	3887950.0	3845820.0	3770190.0	0	0.002477822607016158	-0.15263919439112486	False	0.0019220779220779222	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8G6	P0A8G6		wrbA		9209560.0	9219360.0	9332540.0	9644310.0	9710020.0	9655830.0	0	0.002614143163688191	-0.06347480993365785	False	0.001948051948051948	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P45577	P45577		proQ		14958800.0	14972600.0	15115900.0	14090000.0	14288200.0	13982300.0	0	0.0026410353526603566	0.08872101961004826	False	0.0019740259740259744	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
