Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	2.6719686735611475e-07	2.7051322075946196	6.5731686378803555	up		ids:P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	True	True	2.598752598752599e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	2.88297560687504e-07	3.1892240391629585	6.540159032202283	up		ids:P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	True	True	5.197505197505198e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	3.2499138804477565e-07	2.8155088596984257	6.488128147249393	up		ids:P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	True	True	7.796257796257798e-05	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	3.368387763074591e-07	2.9311096170889606	6.472577919051826	up		ids:P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	True	True	0.00010395010395010396	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	3.469680247158391e-07	3.3890244620013483	6.45971054633109	up		ids:P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	True	True	0.00012993762993762994	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	3.5746801783736453e-07	3.4768846916857363	6.446762807843539	up		ids:P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	True	True	0.00015592515592515596	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	8.09984373901577e-07	3.213297300017018	6.091523359385275	up		ids:O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	True	True	0.00018191268191268192	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	1.002763423546837e-06	2.528627365283157	5.998801515600817	up		ids:P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	True	True	0.0002079002079002079	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	1.2292343069440302e-06	3.2783728508986485	5.910365327435699	up		ids:P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	True	True	0.0002338877338877339	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	3.308812855571856e-06	3.07011220336722	5.480327795575376	up		ids:P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	True	True	0.0002598752598752599	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	4.437410594545984e-06	3.263513493958122	5.352870384063381	up		ids:Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	True	True	0.0002858627858627859	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	4.729136487491357e-06	3.4288454914777766	5.325218151641381	up		ids:P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	True	True	0.0003118503118503119	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	1.0481968161545962e-05	2.7986425983085255	4.97955716377919	up		ids:P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	True	True	0.00033783783783783786	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	2.03869429691126e-05	1.80433158373096	4.690647891984558	up		ids:P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	True	True	0.00036382536382536385	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	2.0978896553829906e-05	2.628909908210396	4.678217358524993	up		ids:P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	True	True	0.00038981288981288983	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	2.242971401973255e-05	2.8666029187309903	4.649176263663749	up		ids:P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	True	True	0.0004158004158004158	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	2.562028843608532e-05	2.2429394370724545	4.591415985227745	up		ids:P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	True	True	0.0004417879417879418	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	5.096925356585855e-05	2.9220893954868927	4.292691726517284	up		ids:P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	True	False	0.0004677754677754678	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	5.1749256765502674e-05	2.440960708049545	4.286095883261554	up		ids:P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	True	False	0.0004937629937629938	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	5.513097596722451e-05	1.5866404582609164	4.258604319266996	non_sig			False	False	0.0005197505197505198	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	9.44095478754084e-05	2.9135513263121133	4.0249840821858385	up		ids:Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	True	False	0.0005457380457380458	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	0.0001530804668984028	2.3216227248123573	3.8150802218388975	up		ids:P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	True	False	0.0005717255717255718	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	0.00015606610452899983	3.2172426197743818	3.8066914096503415	up		ids:O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	True	False	0.0005977130977130977	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	0.00017479246953250319	1.6406170061014542	3.757477281718367	non_sig			False	False	0.0006237006237006238	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	0.0002043928667951803	1.679003577058289	3.689534264924549	up		ids:P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	True	False	0.0006496881496881497	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P69902	0.0003257380114195796	-0.1462832368005209	3.487131559253547	non_sig	frc		False	False	0.0006756756756756757	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A7K2	0.0003762141945137954	0.10487774113592963	3.424564822600849	non_sig	rplL		False	False	0.0007016632016632017	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P77718	0.00041421654647317386	0.05799874438159236	3.382772556580992	non_sig	thiI		False	False	0.0007276507276507277	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	0.0005463703643587727	2.7122384342435346	3.2625128652278836	up		ids:P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	True	False	0.0007536382536382537	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	0.0006126412922373428	0.9765376644991584	3.212793734942987	non_sig			False	False	0.0007796257796257797	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	0.00062372403792585	2.6807515991239192	3.2050075181945252	up		ids:P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	True	False	0.0008056133056133057	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	0.0006857928708719596	0.946752381783039	3.1638070338857895	non_sig			False	False	0.0008316008316008316	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	0.0007148723357082077	1.0900993785795592	3.1457715090350664	non_sig			False	False	0.0008575883575883576	True	Human	True	False	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P46887	0.0007747137640272903	-0.6103042237449898	3.1108587280296627	non_sig	yecH		False	False	0.0008835758835758836	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P76402	0.0008479940235938735	-0.170240842929676	3.0716072085090276	non_sig	yegP		False	False	0.0009095634095634096	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AGD3	0.0008660697602581314	0.10703618749116472	3.062447124986155	non_sig	sodB		False	False	0.0009355509355509356	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P39377	0.0009157380589901422	0.032505270564499256	3.0382287357248434	non_sig	iadA		False	False	0.0009615384615384616	True	Ecoli	False	True	False	True	msfragger	AlphaPeptStats	mean	1.660964047443681
P76270	0.0011745325518264715	0.20207442344126392	2.9301349423749166	non_sig	msrC		False	False	0.0009875259875259876	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A6U3	0.0012861927729874185	0.058409499765161854	2.8906939350117664	non_sig	mnmG		False	False	0.0010135135135135136	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P25889	0.0013922628140421835	0.16211427889434304	2.8562787762809387	non_sig	preA		False	False	0.0010395010395010396	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
